,UKF259,UKF269,UKF275,UKF296,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CD24,-0.050132056698347756,0.04483729661076543,-0.1034722162659587,0.039631400708465374,0.016258838040823894,0.03666912274196013,0.016938985168757085,0.007192967350693211,0.013883429176392549
HSP90AA1,0.0422022957115432,0.02625718801075803,0.008593940691528038,-0.004830168440581864,0.035795473040588534,-0.07973476800532066,-0.05144776976102003,-0.005877800927743529,-0.008126514495720044
BMP4,0.018910605336135075,0.10452592518567125,0.045801072491056416,-0.01735650940931961,-0.01312486849968595,0.026495788863718627,0.03423912609455383,0.03389552908542266,-0.02123960518811492
SCGB3A1,,,,-0.013716323864203106,-0.010747945510066997,-0.012200738613927896,,0.035390749792181826,0.0800740867393982
IGFBP4,-0.025563493767464567,-0.003418342348906636,-0.010397689776680777,0.0212401441320517,-0.042074195309484086,-0.03545598319690792,0.03589500635072949,-0.011914869057420813,0.09288199623880346
RSPO4,-0.025092584721929215,,-0.013281315890148452,0.06844383014103761,-0.021366258309159555,,,-0.016830646003687517,-8.239950554466758e-05
LEFTY2,0.010795809548942858,0.002753382647351572,0.04079574765705007,-0.015040114671468085,-0.019014717916566535,-0.016334864605821977,-0.018226405905593532,0.040815816527214575,0.014213676600877682
PF4,-0.011159392413041501,,,,,-0.013021194615289255,,,-0.021667653823071828
ANGPTL2,0.024935105480222788,0.021028688845737744,-0.06065327532647878,-0.0018170785509755265,0.0034260488125148446,0.027192626845336753,-0.01572391996879484,0.02814591436597088,0.08187207762830558
LRIG2,0.012490921933192081,-0.030045799419946603,-0.036738802102158026,0.005341359968561292,0.042630169224878126,0.05328865552961499,-0.05917709077928377,-0.02925678772350011,0.011267127350720286
ICOSLG,0.011509016522875596,0.006053737533796953,-0.007441859616216817,-0.014826578407262812,0.03426715802198282,0.024347356293034323,0.015438395318846922,0.035888003775368375,-0.009354073854174923
WIF1,,0.06468754203945448,-0.010248876895395236,-0.01500505348773776,-0.01318946458041912,,,-0.015645715708879966,
NPPC,-0.017310969610500982,-0.034929359862353064,-0.01999230237803666,-0.019062330707181517,0.012829377991006691,0.04006640150805006,0.014884216200105525,-0.0257846077120068,
LYZ,0.061991051427099805,-0.0471646789396368,0.001421908012745404,-0.03209482229420227,-0.03516125142772965,0.011922705004423157,0.04718756151253926,-0.04149954076963767,0.03008380138250738
EREG,,,,,,0.08065281137564669,,-0.02096285336347065,-0.03272317629090141
SPTAN1,-0.022525402342025092,0.031039035828188528,-0.030199066900991892,0.010023632615045346,0.05721397495481431,0.0372894611886164,0.00509869169876879,-0.017759735341517122,-0.00031389328348576317
PTH2,,,,,,,,-0.01283011467390025,
LIPC,-0.02005425928824027,0.025484732550663868,0.07747035824612865,,-0.024196528076647485,,0.10372655263870685,,0.0025487949525381144
COL8A1,0.01979855285022513,0.010562001052878175,0.04905233606635377,-0.02279803992500857,-0.023194456035336514,0.058040907945617864,0.03946150281288571,-0.05288544837334944,0.005977969796753234
GSTM2,-0.01724304029089178,0.018013899453433607,0.015328242767434535,0.0180104617612201,0.018001440216143156,-0.04025209360834797,0.05813743475390864,0.0054938620986192364,-0.037943276736646284
SPX,0.050390709975801216,0.01023742177220615,-0.0031670672661396593,0.07177428716326428,0.03813482170120622,-0.01616747746557957,0.041165001284490195,-0.005573971294213228,-0.0560428559226664
MFGE8,-0.019381275683151265,0.003108997091463754,0.028997806321531244,0.002598194113659294,0.004396180575539525,0.06903108329317224,-0.0651813235851155,-0.023593653922379026,0.06608945204788746
TGFA,-0.02259901005025829,-0.04986917119448828,0.02308191809033206,0.06265972403593098,-0.0053975587343742535,0.02113625229899285,0.033454726169770216,0.02853856127340729,0.01736530274065415
SLIT2,0.027044764044422347,-0.004074941854064002,0.014392204275806052,-0.0053846118090638715,0.01665996886011788,0.013212168313593323,-0.03819265071733301,-0.006737827897709797,0.0023912488362548235
PLTP,0.04659944171579876,-0.04826535271061649,0.030040591128332746,0.0455517110472144,-0.01899072773935543,-0.06727986890636131,-0.012206912049614651,0.02587483134780242,0.04042243533225698
APOD,-0.009057553995828607,-0.04671483273199363,-0.01759513105054167,0.013677153785813629,0.047544375241508195,0.08308023771918627,-0.029727674419466693,0.02960131742663407,0.005785823056936837
B2M,0.07643080692424617,-0.05204259856477835,-0.009941555754518105,0.043619173678693765,0.0030237020639331653,-0.08204592893536607,-0.01982354912279194,-0.005662365506693937,0.09227466072223459
OMG,0.019930873500326563,0.0005524924092494309,-0.04760186307388003,-0.03618042042822931,0.03204108347865509,0.11928029768408477,-0.034915411631060045,0.001842250891638859,-0.009011437980314233
CXCL3,0.003846176538860287,-0.017032963345009016,-0.00011766560006866935,-0.01467356507724789,-0.011092883019683529,0.002605896867643627,-0.019067956203905966,-0.030563192015165653,0.025617623142600607
CXCL10,0.05909416880224554,-0.021684535702394408,-0.016146815382058394,-0.02229021933552344,0.0616721324992613,-0.01746519677769837,-0.02568860429962327,0.04088655942623895,0.037283363674582674
RSPO3,0.07506975419097144,-0.021302397017781877,-0.02005941999564435,0.03756970648465051,0.13270900026306348,-0.022173550822124837,,-0.03831209344172148,0.01119763883907447
CORT,0.09188563454537758,0.01748153841611996,-0.020110081530084787,0.012033962224993219,0.015054966015641201,-0.013626018348309166,,0.026614560832132327,
NCAN,-0.028984881201602274,-0.0036941438964563874,-0.006353519356034087,0.03138476743101765,0.027372419358753862,0.04147506029233396,0.08086063096962062,0.014650724926641993,-0.07047198189969513
PRG4,-0.012790425373607325,-0.01845366339922965,-0.01697299445942705,,-0.013552787638953342,0.020342294107346944,,0.009324034817934299,-0.010476455206398795
ZG16B,0.08169094991389249,-0.0008424057450176469,-0.00907365326093705,,,,,,-0.019254139300823127
TGM2,-0.05989444651212611,-0.037144375829053285,0.06596009113363735,0.05102707249735562,0.05322782730233578,0.011535617694561016,0.04594143339470384,0.014966359153655505,0.0704433019565157
VEGFC,-0.022795962776687485,-0.008718290088723352,0.07189130357740979,-0.011877381094936757,-0.013831159997814885,-0.012439720908290266,-0.025150948437581214,0.026285592176248637,-0.03326001059646532
WNT6,-0.017690805223503213,-0.0181467615504815,0.04783042663375091,,0.09927161888974961,0.006951720257926917,,0.046221553184933366,0.10115234239238512
NRG4,0.0027752399350154215,-0.02298520843206619,-0.0013873206959541086,0.033572110045927396,-0.016135661392959785,,-0.020195848315263144,-0.02222530473057149,-0.015441702720902168
PMCH,-0.02156894772544753,,-0.01328131524918151,,,0.002402482972918076,,0.04405543315909294,0.15272974869727338
COL9A1,0.10535279980366558,-0.00572288572510555,-0.013011783226435808,0.009807918414669504,-0.018386202557216166,0.09500109239112779,0.09901130655571468,0.07830776348133248,-0.004562239156010331
GDF11,0.025142021490584428,0.02987235176517135,-0.033564967549941226,0.021887117352404055,-0.00825207098550959,-0.02129374399287148,0.022034673572245277,-0.02823093965366705,0.01902424078646906
RAET1E,,,,,,,,,-0.0169394381685723
IL24,,,,,,-0.012813578287367225,,,
SORBS1,0.025546541250027515,-0.006104572476137708,0.0026780485852103157,0.02386032594618979,-0.010714925151694239,-0.010384848670094909,0.07126660864284036,0.02209191529933921,0.015257559441625095
DLL1,0.03666285068524975,0.04499419082689899,0.014999101053499199,0.05795121263531639,0.04096762677739042,0.06720236799715584,-0.08656370078301306,-0.007335156233809155,-0.022929968445288322
TLN1,0.03347051967505442,-0.03125473780814041,0.034204183760993496,-0.0013850911274503961,-0.010677753903016392,-0.027979306776510296,-0.00025919523984547723,0.020866391371469034,0.027602280519378103
COL2A1,,-0.017032969141515218,,,-0.0112615536673228,-0.03339610478646365,,-0.02695770517852749,0.052654602419924174
SHH,0.13853408847191578,-0.013389983359212248,0.02467703535161348,-0.015748785998441386,-0.01074794457062965,0.0194839039269958,-0.008070543913514954,0.0001084337825572969,-0.0030924820058358584
PON2,-0.008677811607005214,-0.016724362359139686,0.02593765203851944,-0.003860830139777918,0.00364881018684368,0.010175774024729514,0.07092589611621933,-0.03283851436041854,-0.016729330575960325
ICAM5,0.035516491278454,0.027603949624345956,-0.019788758849007618,0.04781269706710446,-0.02099015517500429,0.03825307083976656,,-0.023596661276807474,-0.03329817581620324
HPX,0.03213037128575549,0.05309366698494216,-0.017806482158884602,-0.013716322465856922,-0.0020020621934590034,0.04761985813865748,-0.027077442992644304,0.01042813231787739,-0.03563543525832264
SFRP2,-0.015137409515064685,-0.013593892640381472,-0.01484053846508834,0.03606003425131372,-0.021084716703260113,0.00424285873242498,0.0066084065500859835,-0.024191742331242612,0.04613739819055585
CFC1,,,0.03601645251055135,,,,,,
CD70,0.018393394793811663,,0.030611291848028403,,,-0.04791021685113738,,-0.03236565986719652,-0.023559107604057654
HP,-0.034193650810539336,-0.06291840165663357,-0.03614208917882685,0.03745205567287194,0.02552873048854367,-0.08001272585436241,-0.02586568177924176,-0.019943492639904598,-0.023099098345227057
CXCL2,-0.019191062490991312,0.05698015859030349,-0.03889503616989335,-0.003937262853372979,-0.021272765514545645,-0.01580495802100538,-0.023960842537498476,-0.04305206506803789,-0.01534696235290912
NPPB,0.03173599486393634,,-0.009999185120421403,,-0.013831161003794817,-0.03735487852513457,,3.749200855999883e-05,-0.01566388766451968
CCK,0.0366885816212228,0.03283801287280553,-0.009497553335015538,-0.007097749808146227,0.042243618905298055,0.017594747840903053,0.029533794562318406,-0.0068254602703048785,-0.020320290852054487
SEMA6A,0.020623119288801034,0.006904778111040938,-0.02626718798355371,-0.02103131564188064,0.063041057848097,0.08303717037081199,-0.02625580011159466,0.007128801207172402,-0.05809105094434856
IRAK4,0.0101684265762855,-0.017493790841471922,-0.02366638504176292,-0.019428366916890212,0.0024943655774180866,0.0037950451736931856,0.028899503999708108,-0.02523255861165477,0.01769038191914696
GSTP1,0.016507921022796503,-0.028956714900819365,0.009053377404736072,0.02950047129210887,0.039989498167559936,0.0146340068628009,-0.0688054859160247,0.05535036065938908,0.003428583600529498
VCAM1,0.03576537152379404,-0.004899498320926498,0.028817737262455387,-0.05820205123207131,-0.03741905430374597,-0.03861721214711016,-0.04301287586302319,-0.02568152082472674,0.031183721195731273
NXPH3,0.0027485813033794656,0.032362054519038126,-0.021742996323148276,0.08379443464155682,-0.001494319781537621,0.0640345413368463,0.04272468478657841,0.0689549835173231,-0.020585597552413806
MTMR4,0.009812638965150493,0.011181054921045009,-0.0071629940782481465,0.04744254784734477,-0.0040640241391232705,0.0311201922956621,-0.05988703502458517,-0.02872149715540891,0.008866656591888109
LAMC2,0.02159396313573325,,-0.012587858515669579,,,-0.01682782371238745,-0.019526263465916183,-0.012420914611446841,-0.029844509524983107
IL10,0.0217465779466926,-0.022351058563710578,-0.03137271905314573,,-0.012380855483614282,0.04996469777058274,-0.018834956312903692,-0.018988789748816657,0.05779938036067642
SEMA4D,0.01649208844908126,-0.028739608227780752,-0.05053570875482993,0.0139928498066975,0.03395737399735542,0.09879972263245992,0.038094315497919154,0.015852494777788582,0.05607887934727711
TRH,0.0541497879347639,0.0323192660226042,0.03934120517765404,,0.02156771796778631,0.039090759143409544,-0.031166997141166112,0.016199545966815766,0.006361992292088362
SEMA6D,0.023388879726140857,0.05397503154123012,-0.0008125983375652191,0.007869093652437731,-0.005113647939918965,-0.015011684471999001,0.026131194807995778,0.024292490857204734,0.04341191393896906
CEL,,,,,,0.1566963492369282,-0.023911503584539754,0.004965767060585175,-0.022005053950336674
PDCD1LG2,0.036028411657345494,0.013824562357298493,-0.03906352071273371,0.006933719292381793,-0.02117892389853476,0.020071063170427016,-0.0030442102155110807,-0.044604482476072356,0.07741615354410512
SPINT1,0.10424108086941856,0.013470467414186168,0.05699055392848798,-0.022415488572048253,-0.01817243048066044,0.03297396055229983,0.0714838890838714,-0.003581562941230199,0.09085523596412995
CTHRC1,0.006202270096507787,-0.007047737022362159,-0.050246499289946456,0.07317985078537184,0.017869156430679455,0.026516639243547472,-0.033903898278259466,-0.016850877544173873,0.04118296194255304
PODXL,-0.03175475588812494,0.001184331290329701,-0.0055030313862839755,0.07109121168248941,-0.07064441918523348,-0.05655651575602424,-0.009570459316108181,0.0342294575384819,0.0015279575839541194
JAM3,0.03976296288564383,-0.018280326616672452,-0.007063870816686643,0.002224633570734019,0.038694787356903695,-0.014070967015742822,0.04308774808219761,0.04646218432992098,0.04055235992460999
TGFB2,0.009314263169271942,-0.025709254201429062,-0.01736475369347883,0.0200122203727543,0.013570446130147403,0.01899246726460891,0.013092674663876652,0.040213065666607824,-0.029922740556183592
COL18A1,-0.023859773682756175,-0.006403799306599393,0.06386825563325382,-0.03410589704907057,-0.03208904575919757,-0.04033070755684354,-0.014506970971576933,-0.005276476672146946,0.07802573983786332
NODAL,-0.02617609778335321,-0.0008035077001437369,,,-0.019014715789561584,0.037123588852434164,0.09247362392590149,0.09006890867606358,0.047426284343472964
INHBB,0.046747414761096444,0.047565202450222235,-0.049352540331093514,-0.011090030330971752,0.05507213104667028,0.019155569819546463,0.07504039663742805,-0.051196169055638036,-0.08107358787296401
LCN1,,0.08605720626634702,,,,-0.014947343419937384,,,0.029558129591125776
ARF4,-0.014483042758704913,0.027255996102437476,-0.06619706837953629,0.015662836735091806,-0.039662537319433734,0.09927541830413403,0.013092978133902537,0.026859839816715313,0.012213225648876554
CXCL14,-0.003412063206629284,0.014933752870853014,0.01253904108332133,-0.046501808430075744,-0.02092159928956728,-0.07012127959425014,0.024452328391308162,-0.026237950915227834,-0.0031065348956803808
LIF,0.029890444242972804,-0.03176978034609615,0.03467475390095753,-0.01626101342060514,0.2050877267021048,0.008240996473103623,0.02663072411148235,0.1214716411540992,0.0010592571066503735
IL17B,,0.14642499086645513,,,,0.0794586217170402,,-0.017671403707761723,-0.029968820385227773
MMP1,,,,,,-0.024636971555839042,,-0.012796411820130773,0.046518190017913415
MATN1,,-0.015671352014316818,-0.01012476704465346,,-0.01126155226587633,-0.02643770440336521,0.031132690701779934,-0.01821227863533342,0.055036838214694773
ADAM28,0.007979776520473438,-0.033651999943242916,-0.013640958861424819,0.02675811950179395,0.047168936463924234,-0.026293553879444036,0.009935544440457182,0.021114558904609462,0.04367069983376727
TCN2,0.010876427759425336,0.015720036080698333,0.021864671267420224,0.023570198746187678,-0.020803325874363537,-0.0029433589315269897,0.007193517687031931,-0.018385706458201114,-0.011210515008475024
THPO,-0.02696474964672656,0.019176875329683367,-0.020785707726277823,-0.01692112865362529,-0.01126155355951921,,,0.12361634164634931,-0.023099105377093483
CUBN,0.029568549931177447,0.01681950432536299,-0.01188418297818357,0.039056504852590705,-0.022424665649453324,-0.0056682898651418635,-0.03429182611253434,0.08113423396006036,-0.023031742457167995
TIMP3,-0.012089321960581241,0.003653605901647742,0.036696664258104965,0.06335388029946282,-0.02660940616038136,0.021513919821846143,0.0035060773642997586,-0.0036297204434803886,0.04849829890216807
PIGF,0.006489470221720435,-0.026054540315357363,-0.013152053924060369,-0.008408992204554093,0.013127041446179485,0.03206682911162686,0.03453628195230506,-0.0006777062922609942,-0.01188294889036742
CRH,-0.014991803810360563,-0.022985198901823253,0.018060476436576014,-0.002890205452781821,-0.015402904683081958,-0.04193035761055455,-0.03329134237047372,-0.009679968706012803,0.03577494022376032
BDNF,0.004437441016505328,-0.01574548439599226,0.041437257912270986,-0.016996284581783216,-0.012683401691763055,0.0005075752651312074,0.04839296789840545,0.03237806402157474,-0.03302402100451848
CCL5,0.07117788399852203,-0.011554803140967804,0.004910248873732945,0.07758396448153193,-0.015277651668241863,0.02820283682497043,-0.03301447584556384,-0.03219924768474278,0.055425749330376375
GAD1,0.020731634583890733,0.08430209847853315,0.01504001311922428,-0.03358927786901029,-0.027613902244934572,0.0795479692691401,0.0069156498293963175,0.035190656041723244,-0.040737118991336446
COL14A1,0.02600730957822557,0.003492102839057677,-0.021993185066505633,-0.02216431052488054,0.03475524342029638,0.0020679675895545315,-0.025441653866325034,-0.033999123329555875,0.03852332701340542
HLA-A,0.007921393969177196,-0.04020436093336765,0.004052045396185225,0.013029918128645268,0.02688138977237546,-0.07449548304166614,-0.0018752717763276998,-0.020503937280340005,0.04918664154178421
FGF18,-0.011910876015174387,,0.014047850031065201,,,-0.0233328573795362,,-0.022113110189695872,-0.01754460603524838
ADM,-0.021765038298028654,0.06743145705538127,0.06777502702504237,-0.03976683242839999,-0.011417226682216562,-0.02163300821814367,0.0009520446300965954,-0.022700731758038013,-0.02526567560074935
CCL15,,,,0.026180204941134756,,,,,-0.01521643545232618
GNAI2,-0.0424742630928141,-0.040026528345687415,0.022472176790149095,-0.033236038921456476,0.046991861400417105,-0.006823514969436703,0.006809029210159501,-0.011088953247263169,0.002113589904440052
HDC,,-0.005949812414814025,,0.03570936343425447,,,,,-0.05150314593834212
COL11A1,0.030958496430288075,-0.013323633868115076,-0.006713204899981475,0.02429366800191177,0.051206249795826296,-0.011533500029554446,0.05547652921702893,0.0651213728327436,-0.0046765800684886
NUCB2,-0.01021070800631088,0.001424697600886348,0.002305128741995397,0.008893829240805808,0.015751641799062535,0.0045002170017703035,0.09372282881553355,-0.017471623000213547,0.047471381137034405
CXCL1,0.007432381786406093,-0.038236067207630876,0.002313158829702307,-0.015398328095024462,-0.01527765425843808,-0.03179022650811116,-0.02968977827358184,-0.036502048393139946,0.05323290498695678
VCAN,-0.03362022692621578,-0.028890985740642795,-0.008774028537736853,-0.049438269640907605,-0.01958723370462615,0.08896701866320687,0.020931973390758273,0.03502143227263743,0.007344486548386871
MMP7,-0.023679631729855485,-0.010910382742176367,0.045269358313899624,-0.010683447404200583,-0.017405878334864094,-0.05340989085411266,,0.013870440960936991,0.0620148606773429
PTPN6,0.05337241609013368,0.016334537619062884,-0.0268373721981076,0.0008962728292357913,0.03623790755627944,0.015069546354814868,-0.01396785915831145,-0.012331393901714848,0.034620063987691206
PTGS2,0.05876077315486341,0.05758643480269306,-0.02481254686073004,-0.014655415260585137,-0.011669577879104921,-0.03435621210993941,-0.024418204820817798,-0.01823397560473182,-0.024268696133281885
XCL1,0.07520937250241079,,-0.016423287336322628,,,,,,
CD58,0.040705644205553636,-0.030534912638825636,0.028091460100936397,0.05576241637306266,-0.046687436621565596,0.019817697336643892,0.011015637751181313,0.017143311662532912,0.03730678143170724
TNFSF14,0.03677720255661994,-0.022733385848320686,-0.02648329354490477,-0.015040114671468085,,-0.009055073616500384,-0.02780872528651779,-0.018477347097953862,0.03671271711450878
CNTN4,0.026841365244465443,-0.027959746497345207,-0.0277003177175372,0.050887877212299426,0.06860927964744294,-0.010863413968521567,-0.02478692990546053,-0.026230653102252727,0.04007993941759094
NTF4,0.08779166719814008,,,,,,,,
INSL3,-0.011910873678925574,,-0.011530112051941155,,,-0.014765387062677082,,-0.018477345312744618,0.01883435734273453
BTLA,-0.0034676541323967864,,,-0.019206740845594365,,,,,-0.020146163058428167
MFNG,-0.00498502616399172,0.022489487438687908,0.07164038467197974,0.037568269937499746,-0.017103047511022783,0.012823155744654329,0.06467803640531476,0.051855732959866355,0.015523303829257427
ICAM1,0.016011957427339397,-0.03868231837764116,0.013994271477030496,0.023237234711889748,0.007345828370279674,0.0213952108929589,-0.026697996065286937,-0.028637942473739512,0.06583700803050778
PROS1,0.022677542357873205,-0.01603971628937425,0.040122246491515405,0.013067331100582414,-0.017639552427762623,-0.003518544093442494,0.018288183792040908,-0.003535646719193684,0.0484516904116569
CLCF1,0.008628051223069767,0.005560110138182633,-0.03534605645288337,-0.012732510101043884,-0.033537527131542164,0.04559352746941932,-0.058995976333281304,0.03560633431973491,-0.025952740550887053
PSAP,0.0243192553992059,-0.006780740667722716,-0.030196084315257284,0.05384186247056875,0.029085288952290792,-0.06976715221071114,-0.05661511149117584,-0.004980811427673841,0.09443331216014537
