,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.03944283643749167,,,,,,,,,,0.009967631625716228,,,0.050041212037016794,,
BMP1,0.01694787684506222,0.06338148675722165,0.05042545019836233,0.0027839009309012512,0.11368785094450518,-0.004193279194992961,0.03940579155750565,0.07372100222819325,0.030138566356229864,-0.005291231660459413,-0.024870117458356024,0.032581166019476575,-0.012798875486860433,0.0011765332430579243,-0.012791586369928285,0.04227144099639044,0.06984717330216596,-0.04534559365056305,-0.019665972743505036,0.0003388893045333916,0.006562668832042237,0.054886689067820175,0.08682304069158436,0.08784505142062415
NDP,0.04506847475527004,0.10801988322097597,-0.023611634167403653,-0.031159113307164525,0.10423600237002799,0.025876970225722325,-0.005877291049110161,0.02817158791872557,-0.025934765095745507,0.01235990019657494,-0.010062945800050597,-0.008563634059797183,0.036990739650768864,0.06342220770204296,0.06646820619144461,-0.005669524168856845,0.10524769718199914,0.20186577067728084,0.012244617255531436,-0.038957159982938847,0.07111732734602234,0.059725283565241545,0.0712677048588468,0.10588111078919635
TNFSF18,0.09333808484056352,0.056009012882856944,-0.024744245166344395,0.050134580672036314,,,,-0.018493933906244105,0.030970175620638404,-0.0349509308527714,,,,-0.05963942433879537,,,,,-0.013666498251975313,,0.058726955823751203,0.014389485118127572,0.03275872270873963,
IL36G,,,,,,,,,,,,,0.013624924973062237,,,,,,,,,,,
RTN4,0.005382891700096417,0.002664258434230458,-0.04531426976945141,-0.022267407940853357,0.01902621413091467,-0.03294010915105295,0.0035500686337902442,-0.03794802733119452,-0.024324916929871983,0.046006381125688146,0.051049234624574794,0.09982943768259538,0.031362555531667884,0.14603632439278297,0.006326365664619358,0.02698147992283544,0.0015591165332774193,-0.07808377391119717,0.043102620154923575,0.08146531928422268,-0.028582371382390198,0.0174622849616616,0.022816191245337146,-0.010085071148663702
HEBP1,-0.021547832303564177,0.04353978748069754,0.04427069979798884,-0.012696748339247157,0.02658399628267101,-0.032355344511337876,0.07605549928471204,0.032780451167493264,0.010473117802290603,-0.007070739303916061,0.019390584349517286,0.019690768756165412,-0.00822669218416567,0.017974764725778962,-0.046900312311475664,0.02051467679116068,0.024609760853332194,0.07232910598186212,0.030146769974070124,0.07641473029343517,0.09915062436145573,0.047599876670571424,0.0770282672092552,0.08062430344524282
WNT7B,0.039623478191253426,0.011627658484412674,-0.05858095691536475,-0.008976733548116256,0.019221717007679415,0.0062215032330041505,0.11268226027632613,-0.0245910982440107,-0.01567452153817144,0.03632291369847338,0.029722158393305803,,-0.013201757442448347,0.12302831561280797,-0.09259412274435125,0.03336457562479795,-0.03742130830891778,0.01774472935188546,0.01111130883644274,-0.04618544005652367,0.009614623075219488,0.014494188117952703,0.11658581696873709,-0.025370004219268782
PTMA,0.036144239806499015,-0.038495048841222235,0.0979286539603287,0.08949777387935828,0.1460536494401479,-0.032176980052212895,-0.01051543958452015,0.11149166657037302,-0.06396121357419368,0.06375305711029867,-0.004821963987025063,-0.04488780286783508,-0.10551521125521937,-0.07449987640694011,-0.17490916758072766,-0.09263750095251634,-0.07656812821626961,0.011528070076283004,0.025400081442084537,-0.009133072485869273,0.11270630786732867,-0.052544210913389476,-0.0669834435992614,-0.015813617440165646
FASLG,-0.0002742094066251655,,,,,,,,,,,,,,,,,,,,,0.029779288048217705,,
CEACAM1,0.0854706384741879,,0.1158492757824629,-0.03135659594107921,,0.09090169735069295,0.011781010350604408,,0.04423615753215546,0.044453643286250996,,,,,0.04723182613178397,0.02302100267099191,0.009253743619318787,0.0007279146277918048,-0.024170424656205444,-0.05252740468755186,,0.04360836217314388,,
PDAP1,0.02211820219961491,-0.003736875747644639,0.03696495306547249,0.027647811114361966,0.03688280409969497,0.0119329032204756,0.04164772722850203,0.05970460860204649,0.04672106000767007,-0.02143375225674651,-0.015012683865335632,-0.023840350846381128,0.029889733231766958,0.01456691020208939,-0.10587605236404622,-0.024482894846853696,-0.03717327310284817,-0.014311163052105239,0.04629217131472092,-0.007703723205641754,0.0609515069567347,0.008678493195279744,-0.037655982545892606,0.049633929278062025
QDPR,0.025208326627854518,0.023522182306893003,0.0005699496034630039,0.029380611357927192,0.1018488181487103,0.018286977226163733,0.08048134690533151,0.02492035189581205,-0.07155882357420876,0.022495309343141687,0.013190368343830926,-0.04472018092126543,-0.006692570273146721,0.06551707488709842,0.042326317018375643,-0.05008499974437776,0.07771095396758461,0.0483846281009388,0.04691176182363086,-0.004965995273423651,0.11666865666295582,0.09942037705266696,-0.0036936981848710543,0.05622181317018042
POMC,-0.014642068355353994,0.025115144841569906,0.04468979170123032,-0.03751461952184715,,-0.0027366507130709063,-0.045382999304667576,-0.046186490382871266,-0.03265100864364442,0.01490623768015699,0.0016174034044405593,-0.023136312721351866,-0.024469094880389407,-0.01674959255461476,-0.054152766986220666,0.008339769332858892,0.1058639958301047,0.042061825698325256,0.004800658925710532,-0.027693024971543613,,0.011574189386126565,0.05488101100922376,0.030848342991278407
CCL18,,-0.022571256604591628,0.05524771000898029,,,,,,,,,-0.008064171202630177,,,-0.05100418386585451,-0.040253009008268684,0.0476196144297863,0.03957133052201868,,-0.04335323202941112,,,,
