,MGH258,UKF243,UKF248,UKF269,ZH1019T1
AANAT,,0.026665727373373437,-0.022678754437828196,-0.012262064765980686,
RELN,0.09130940093647269,-0.043345550875567344,-0.03375033343482739,-0.03598074536939477,0.15098012918586493
IL15,0.031675291493121004,0.0008211813284136306,0.0388329318451274,0.08493855886549226,-0.026299409145670243
UTS2,,,,0.04744899311305379,
BSG,0.06290392396891416,0.04165658577838673,0.03019756195975804,-0.06343483142083575,0.1186319427637495
ADAMTS3,0.005748394195494716,-0.030427788383302325,0.05854131396436789,0.04586824075530207,
CD34,0.004806217242910589,-0.051432875498105976,-0.004032846446305907,0.1040672608453763,0.1506166907325408
CCL23,,,,-0.01395228322901972,
PLAT,0.09453598537443138,0.11965079621531097,-0.042466907454807704,0.059902558882639075,0.03330691173702142
CKLF,-0.009526172649066581,0.06103973158787884,-0.031798804189799204,0.09457141983741015,0.1328316414292692
CD24,-0.007701727264573844,0.0322313332168776,-0.015572150563135528,0.03831028400960798,-0.0796145289192962
HSP90AA1,-0.0870054994300739,0.033070663300088954,-0.05081727228150575,-0.1258919278478647,-0.05250989971567419
BMP4,-0.025254491727374616,-0.058310773367271036,0.0191459553850262,0.03975471770709891,-0.0211408551871325
SCGB3A1,,,-0.01563137857904667,,-0.04330775468235097
IGFBP4,0.05820551656697916,-0.06555313900912225,-0.004989746895086121,0.03055912248092259,0.0634648500567641
RSPO4,,-0.009438833836032471,,,0.009061539526891581
LEFTY2,-0.024296663032513637,0.032514351815062806,-0.005442467890217014,0.03877949825493873,
PF4,,,0.025499690939886844,,
ANGPTL2,0.007447838790093362,-0.041793810148577096,-0.018322381499212375,0.03931954963325628,-0.10224212887270616
LRIG2,0.011064626640087555,-0.02899891829309688,0.00041138048788015965,0.0726930632424511,-0.04153092331540977
ICOSLG,0.009568490494897521,-0.02081268649282929,0.016306397276431583,0.020239160799201985,0.04676724165893651
WIF1,,-0.019946741502485252,0.1762129634996635,-0.02304627640462667,
NPPC,0.07019936959181514,-0.07058359328544159,0.029504944120999896,0.039452755897025765,-0.06900804603098794
LYZ,-0.014898483416657253,-0.006945503441358818,-0.016745858846278557,0.09644703191766951,-0.008290546084407487
SPTAN1,0.08067722049640379,0.01084722674571924,-0.036732121848751284,-0.05262709740710994,-0.012606258091337154
LIPC,-0.03141763678418961,-0.04098997765652427,0.10135273280182336,-0.03207125863059714,-0.04436798893989666
COL8A1,-0.029805678271191634,0.01809580838448432,-0.02364808092880671,0.0542588069145075,0.05549927484240407
GSTM2,0.0666458842118747,0.0415114488706152,0.003779763871671614,-0.007018063248305565,-0.032392887116720066
SPX,0.015060110517317168,0.036348177990371815,-0.0005247598978490812,-0.043004183534202226,
MFGE8,0.06146556093297294,0.020494794682535303,-0.04477546624008283,0.06088588512287384,0.09106626160972385
TGFA,-0.01626329159371473,0.043330201516351266,0.018108916302264428,0.03358736876664465,-0.026572197567241128
SLIT2,-0.025254487686277215,0.030123391319154806,0.004293557087291512,-0.02241881498335524,-0.0038329550637155765
PLTP,0.0632996241686124,-0.03720941725187225,0.005632358308334799,0.07415756997064787,0.06877738447217348
APOD,-0.09061187660752354,-0.03476392944774063,-0.021778710169881976,0.04057457646575468,0.0015159697184979545
B2M,-0.01995819170461324,-0.02458382918113842,-0.0015668665058764665,0.0929741179514126,0.11300865494430122
OMG,-0.04656738966634544,-0.0008741356589150672,-0.026355066644676496,-0.06947642526534424,-0.016189505667552142
CXCL3,-0.019761567923197745,0.017868755879097763,0.023325711425899977,-0.01609950487937025,
CXCL10,0.01162608481859735,0.046153203050005635,0.027532905940213816,0.0870079004456766,-0.08924105129636974
RSPO3,,,-0.021233241675825066,-0.020134960534072596,
CORT,0.051628943061820885,-0.03022861665074242,0.01658264202815888,0.040307947049528045,
NCAN,-0.00034513671025523067,0.049527550457549,-0.03360933676450469,0.061591408430473595,0.040497937628477074
PRG4,,-0.020643623698137905,0.019376359916311658,0.004798284646792566,
ZG16B,,,-0.021676004237907758,-0.018831815724095584,
TGM2,0.03582147496907785,-0.030126315436552392,-0.007502511712651746,0.03832917859824813,0.10809581654842124
VEGFC,0.08926443613554162,0.07211950039967358,-0.007126894809846771,-0.022996638369133408,0.09030441343416258
WNT6,,-0.016992172526499753,0.017424914532786346,0.09801568322858267,
NRG4,,-0.025290737594677374,-0.014397049890163993,-0.021725548738048786,-0.03160438089990021
PMCH,,,-0.016593374788999006,,
COL9A1,0.07044076191336944,0.11359475225156172,-0.02775688854279848,0.01722515067499119,0.042596635939629375
GDF11,0.09181172711705507,0.053410489826847124,0.013936024864015534,0.03926103069813567,-0.0469794568871318
SORBS1,0.007742319746792541,-0.061421553190565976,-0.010804771492078239,0.03643725819934214,-0.025268593899308956
DLL1,-0.007718682870570199,-0.023745531890888814,0.0056116074257535,0.06796371041945547,0.004951038518762416
TLN1,-0.03523464634875037,-0.01942108538434924,-0.05300412114724602,0.08241729454507331,0.07377399102406226
COL2A1,0.07544223109764689,0.06403624169711862,-0.02581582699381793,-0.01609951035821019,
SHH,,,,-0.01265617133436096,
PON2,0.04703582378467189,0.0664262469906412,-0.026439759821474527,0.04628573068566345,0.053562653036613
ICAM5,,0.008097882967924339,0.030106218038008583,-0.031460016530334534,
HPX,-0.026180576065583445,0.042774384184026196,0.027633856553104925,-0.006744829518291628,-0.04111433417381906
SFRP2,,-0.02012389140398177,-0.02078195947752908,-0.012848905763516806,
CD70,,,-0.0027204545752093127,,-0.034299929156311186
HP,0.043559691677657275,0.05515717244166364,-0.016709755142857177,0.031133806317303926,-0.031630997271250696
CXCL2,0.008305862224353849,-0.02649351517570714,-0.026938280976411516,-0.005459828555754859,-0.03113539119856854
NPPB,,,-0.02016599124387183,,
CCK,-0.015378039890800107,-0.007100737039116203,-0.017879779142384384,-0.11520336364623135,
SEMA6A,0.048858513472958734,0.00851064675910642,-0.008235760889063191,0.09418977526061169,-0.025167115222090662
IRAK4,-0.05081266146935026,-0.054199860028183715,0.016001434763814472,0.04894853140198322,0.02766102876829277
GSTP1,0.0329113380682226,0.038761503996670436,0.039961588554658645,0.0685790081562477,-0.018250558831800733
VCAM1,0.013100766170567811,0.024818981135165938,0.00818959609960963,0.05091574443683128,0.039153481065187845
NXPH3,0.0240219483439442,-0.010991691134728794,-0.035251472456825465,0.006235651802582607,-0.016975253986999686
MTMR4,0.06587977258444024,0.03998532876516717,-0.026950697654424084,0.03678936021119148,0.01731089353319023
LAMC2,,0.02687196121343732,0.13444145443234884,,-0.03160439984687802
IL10,-0.025488857085564157,0.06333818285026065,-0.03344323520076581,0.05335147907787254,-0.0009923495985060889
SEMA4D,-0.0010522227265470742,-0.005275323290900991,-0.07721582451236733,-0.03492822485907462,0.09064105729528701
TRH,-0.022531783177929723,-0.04392732688877133,-0.01639336551198416,0.11411439951748076,
SEMA6D,-0.011079179859596257,0.008228299303535778,-0.054575665781118096,0.04833081914933232,-0.06403131098018917
CEL,,,,,-0.020629064247264694
PDCD1LG2,0.004867965763442339,-0.015482717665929853,-0.0025008039822754223,0.05928244002087278,0.012944866939860133
SPINT1,-0.00895397839095942,-0.03397859151198166,-0.011185946959227724,-0.030202022595074932,0.13571171860930772
CTHRC1,-0.031309846377439596,-0.033142890157933924,-0.01803107422660747,0.0760579242437235,0.1403184642563881
PODXL,0.07324973994208182,0.058363111708013234,-0.029207988195887415,0.07009287465662263,0.027486414454642113
JAM3,0.023101323030720572,0.09670249190600021,-0.03500577792187643,0.09063362546486697,0.08111548921530587
TGFB2,-0.0653290064178944,0.001761790728026258,-0.052782812025473726,0.09667459647893147,-0.00963005871372411
COL18A1,-0.010681467181262217,0.031934865030182516,-0.043718443928379376,0.04731731064053925,-0.015677834281528996
NODAL,-0.008832440172451385,,-0.03252250723697914,0.05619569655921153,0.08766251026083832
INHBB,-0.02887578078900849,0.01943989118386258,-0.02246957897040456,0.009249698424474925,-0.0013359194153953321
LCN1,,,-0.01582819806798951,-0.014128254193128896,
ARF4,0.03250988746597692,-0.017403090257945168,0.008120945099740684,0.06112033211367368,0.012319445170138752
CXCL14,-0.032104395949425116,-0.05521739220847408,0.03415143030734805,-0.038062503732203365,0.04504441817595328
LIF,-0.030433407019103454,-0.02210394094064688,0.006258627523413032,0.023577308765308214,-0.07692417844477774
IL17B,,0.008011147266907695,,0.13067976407934156,-0.030178282013894303
MMP1,,,0.008805037918397759,,
MATN1,,0.01732272080195629,0.012821401754476918,0.03690535481971236,0.11084471863279699
ADAM28,-0.02895806655207357,-0.04201623321677466,-0.05108527832514685,0.03445107026201404,0.028919469987128136
TCN2,0.03272325548816533,0.050537547530390955,0.0022211066883236485,0.06119701003676568,0.11743512821657524
THPO,,,-0.027079757373308814,-0.001354531121411475,-0.03160441576236571
CUBN,0.06100611865282256,0.04276750546942258,0.007024111818733084,0.05441333917672816,-0.017695705030386488
TIMP3,0.021280712453125548,0.005614164747421676,0.0017359839634512406,0.014977492618175183,-0.08895403904411002
PIGF,0.022988874078142374,0.08856256416079442,-0.044934716023841706,0.08312948478043197,0.011763776938619942
CRH,,,0.07157883877791824,-0.0217255397300923,
BDNF,,-0.03328076244960144,0.031011337504996,-0.046467842140723414,
CCL5,-0.06983089082522918,-0.04583592638882136,0.020246647682516727,-0.006778334090391816,0.10126634393790666
GAD1,-0.01423450144785108,-0.02812143240551609,0.019918223365916598,-0.02102761257174402,-0.034731583164787694
COL14A1,-0.03330580737595532,0.025515518708242195,-0.02733574798078793,0.006486791650852357,-0.04337259565201392
HLA-A,0.023421273140074868,-0.000433635242570794,-0.001382385522723991,0.0821319265639328,0.01963440763792683
CD5L,-0.03242387542222339,,0.07390798458734182,,
FGF18,,,-0.016779525988820116,,
ADM,0.028072920845367104,-0.04370386136301244,0.0027394438038542235,0.030489348021495864,0.024544781909456883
CCL15,,,0.03497419571614463,,
GNAI2,0.04858537795726449,0.0480877912381801,-0.04295977064908984,0.09419387584143779,0.00015722327815159083
HDC,,,,0.10349167736397534,-0.03763463203414819
COL11A1,-0.028377150124779947,,-0.022653257201631364,-0.02568635536410227,
NUCB2,0.019991149469584617,-0.011288866451726992,-0.04127671717363629,0.0399435405483386,0.07965182096065838
CXCL1,,-0.0491106268034319,0.013558781725385211,-0.03614061382675138,-0.034346799711843325
VCAN,0.02075660700652229,0.003402098404656892,-0.039655071488244376,0.034701935785456384,-0.039047895732687174
MMP7,,-0.07231679263885953,-0.004074548475773567,0.026058968705121952,
PTPN6,-0.019366061296072323,-0.006607196714607242,0.007511984719762047,0.07241823398663087,0.06364229562833162
PTGS2,0.04230378329687633,-0.010876070596384386,0.014666053801678906,-0.03165047291412268,0.1341868790851265
XCL1,-0.0009680642044601089,,0.04695793647619473,,
CD58,0.0016093147477861155,0.02655637992461504,0.029160518251803214,0.05013220547941347,0.02819290760216882
TNFSF14,-0.023365488607917425,0.02442853533375853,-0.020476089484913237,0.0498171777457874,
CNTN4,,0.01555138386559079,0.03221237700762134,-0.0366174170044166,
INSL3,,,-0.01820438752464109,,
MFNG,0.03156169539112286,-0.0500513386850229,-0.0169465536648698,0.012217534138900931,0.09364793800649318
ICAM1,-0.04267563510855722,-0.06384466475112507,-0.03212722316503453,0.04361108168153855,-0.021584974154805783
PROS1,-0.040231452218668494,0.03534095000919473,-0.041455400764746804,0.09033542684907955,0.05694734221149291
CLCF1,0.04707678505049262,0.006763350619726199,0.015233084054147184,0.02106860527007308,-0.03906226717507559
PSAP,-0.08955763666918608,-0.022803934496115664,-0.04767343800281073,-0.03370387092599997,0.02523348426815403
EFEMP1,-0.02604350814351576,-0.07291191813567227,0.021208939729599797,0.06457025940706909,0.01877574755706459
C1QTNF1,0.06568452030805107,0.06657999408764188,0.05482221331780587,0.06338322268095306,-0.005121605946988585
ALB,-0.03312611926964619,-0.02396338922238737,0.019330499577952295,-0.017297854875610502,0.1458855144487113
EFNA3,0.1313698686474663,0.008785301996013274,0.1095399039168684,-0.05712370090062558,0.043846297804534945
DRAXIN,0.044180619142123075,0.018712715916668256,-0.019660131919806322,0.055282443342394065,-0.03237671961021256
RAET1L,,,-0.01418139468064962,,
NPTX2,0.043083878994460215,0.04476830510061877,-0.010307958169863591,-0.05648552449174185,
FGF11,0.06060002417656111,0.02007598355708129,-0.03260385338055509,0.07426926511163498,0.012241568612044005
CD59,-0.04947517470109935,0.02458614870670635,-0.06310579562671118,-0.029396932305003648,0.12307866506501448
COL9A2,0.07130620183828602,-0.018321688814167805,0.0029796146399937054,0.051086724778289,-0.012058723157921638
DLL3,-0.04896667373278008,-0.02127792198233322,-0.024752113040442704,0.010880561747351573,0.020462007366470063
FGF5,,,,-0.013774184459971651,
LIN7C,0.031016613735645345,0.013970640492962061,-0.00718314218801613,0.05805143890141075,-0.023754274590133375
GDF7,-0.002779260087361914,-0.034378212255036567,0.0063009838038351725,0.15468738680947697,
PSPN,-0.02361419576018192,0.029851370267089006,0.05094774786932178,0.05402608368403163,-0.027873748150322175
ANGPT1,-0.01250796119896872,-0.0030539106608169805,-0.04814997043093339,0.03147131437167182,-0.05474118918921781
PNOC,-0.03218644629852098,0.02242698059500047,-0.016541436652131505,0.0014807375906661204,
L1CAM,-0.020978146565527794,0.04900534045745755,-0.0019193956995982161,-0.010171035518349164,-0.015881197366670104
APOA1,-0.015592635748770818,0.02848203166009868,0.036437417224079234,-0.029478838058564348,0.030992003194220893
PSEN1,-0.05814177704153136,-0.007685475699908412,-0.03152649530426007,0.006369782576363896,-0.02573033868645885
CALM2,0.021909954300222356,-0.011672915800049493,0.0027295143595215043,-0.07368731571334611,0.04665588823005633
CLEC2B,0.02837295906953047,0.02773715216151277,-0.039975067641672885,0.06114178318312553,-0.012456854985061366
NTNG1,0.06256483442900246,0.003980592368521974,-0.004574443731826201,0.05523647017936739,-0.02919340460762121
LRIG1,0.0272869072042895,0.022195326522464323,-0.02002772952407178,0.06636559759953203,0.07060785364009567
CPAMD8,-0.02005463256691208,,0.06172358340489813,-0.012460603526661137,0.09098240838424815
GHRL,-0.03199572451809676,,-0.010733941758094123,0.0018755719727828776,0.005115056809824058
NPY,-0.029420928670941204,0.09277125328402962,0.019616038724076967,-0.03655168539251848,
MMP2,-0.06647756523529452,0.06136026237849972,-0.03550465189682645,0.06292704185349324,0.0944036231761104
PPY,,,-0.023912633906991772,,
ALKAL2,-0.030031977293622426,0.011893294458162692,0.061868077296794353,-0.014128251903345572,
CSF1,0.024740413562078144,-0.015615105158394198,-0.012475444658237413,0.01016359196794464,-0.010418434075397819
SEMA4C,0.05791919101227957,-0.010123642223980867,-0.017281641031331042,0.00047536459737947617,0.0011481417827642923
ICAM2,0.0007101829108396028,-0.07982371366359652,0.035555618208006394,0.0538304700762671,0.12269502629190986
SYTL3,0.0016359296869707027,-0.059257156272029786,-0.029131530684759006,0.01347958251483667,0.10525140902651155
IL1A,-0.023303160730381366,-0.060374073579471,0.0024981211153532667,-0.034272263801854774,0.01617963518072423
HLA-G,,0.06218298683991849,-0.005507187908556009,,-0.03297602838683843
PGF,0.08326947013206801,-0.044099720589094886,-0.0142253295990162,0.05850203734049919,0.016750361381090394
LGALS8,-0.018528622584449577,0.048927083624763425,0.0521181366931284,0.07475956837845586,-0.022270963045197722
DKK3,-0.007700108608646847,0.05093467353567529,0.016919872168604896,-0.07089751613413807,0.020475207722985764
COL16A1,-0.00583243353885649,0.029651085721289758,-0.015112438741608534,0.0001468432026841583,0.02341322456102706
TPH1,0.023354410918318868,0.033806075519009514,-0.01602272863358175,0.08831431449260026,0.08835369905265546
TNC,0.05074840155963974,-0.011545092381607976,-0.00856849743730644,0.07342792672528149,0.09345417412116096
TNFSF9,-0.020054623048657173,0.002108866596651169,-0.028491885318913134,0.012748530424770567,-0.003572665826092371
CNTN2,-0.06492967376814493,-0.0186597683879175,-0.028374214650889556,-0.000831557171195661,0.030728443896252254
F7,,,0.02712761763721082,-0.012460596284141541,
LUM,0.004098921217015003,-0.01689615384301828,-0.01893581756464101,0.14168194195837147,0.04944447279095014
IZUMO1,-0.019162827627412025,,,,
BTC,,,-0.014181388773642957,,-0.0658177437971431
APOC1,-0.11109430737951499,0.05524884189367669,-0.11165562866546073,0.10842403102154598,0.027215409228754497
PKM,-0.00506505451126962,0.01685060090803793,-0.003151820201404325,-0.004234359482898253,-0.004706535623146292
TNF,,-0.021880804789775023,-0.036475285875758996,0.08989746734299849,-0.04443733257379295
GNAS,0.04962376749846409,0.027379555879672685,0.034925721685791854,-0.08268373631090777,0.11127293685482902
BMP8B,-0.025429462340696856,-0.029145059155763056,0.038519897115550386,0.001680309054456967,0.07142727925447931
LIPH,,-0.023097086754058596,0.025804241882513124,,
CCL28,,0.08352505807700497,-0.022537955387612604,,
PTPN11,0.0005321456062105565,-0.021262411618895482,-0.0596807257728955,-0.018166710951684196,-0.0924657624177913
ADAM12,0.003107204049141621,0.030056894819753432,-0.016448059810361137,0.07097602964385388,0.06604608300486894
EPO,,0.043181672525212975,-0.005861269659395443,,-0.0235181764207389
EDN3,0.0048480522566730555,0.17025411935551643,-0.027910826952961033,-0.004945214018185559,
CCL2,0.036473783613478986,-0.03975823524498989,-0.0004355177309021185,0.008051436263147582,0.02581637394035419
DSCAM,0.10922599713288444,0.053954921082095826,-0.011680016566662812,-0.020725699253691814,0.10570863048242156
GPHA2,,,0.0010305742832535888,,
ANG,-0.0009308915006817583,0.030251418790799067,0.05530692738928427,-0.006420999128891023,-0.014597637654109846
FBLN2,-0.026407545264765773,-0.031940828613385625,0.003136927282005091,0.08166987779851574,
VTN,,0.012461981247292676,-0.03028853353687422,-0.002863976871356331,0.15427851645221563
VEGFA,0.03352799539799403,-0.023656416864148367,0.007844605938029494,0.01280968474997391,-0.07203001117476932
F10,,,,0.017721103605424768,-0.02968952946361832
SERPINA1,-0.04175620784409887,-0.023611760026777426,0.007094802017239374,0.04455166669879117,-0.001177964006085342
VWF,0.02770742770795888,-0.03796690905292147,-0.0037684452174102144,0.08942321126897673,0.20421416490214603
GDNF,,,0.030167164688381938,,0.04620585021233505
VASP,-0.011020606719229697,-0.058303794744031315,-0.030089066483537177,0.0983458392248693,0.00044524615959565066
ADAM15,0.046167611541096464,-0.014376983397510593,-0.01749242672689824,0.03025690080235758,0.03195366416352042
WNT2,,0.08061230846788704,-0.01533624196955278,-0.0319844470587685,
CALCB,,-0.04183924707335505,,-0.013774184310283105,
OLFM2,-0.04611155179554367,-0.016954514183107557,0.03499242366197932,-0.04545972308753735,-3.458272307704602e-05
MFAP2,-0.03554727317832336,0.09409228279279899,-0.019407728118804844,0.05636826001298116,-0.0023810403186666908
HLA-C,0.045410394524908713,0.035698385592340114,-0.012403640251035474,0.10016986949546983,0.16047802581592358
THBS1,-0.03208933232080013,0.045624359924003106,0.00606843372219074,0.011028273648762124,0.06182571546759813
HSPA4,0.014944769300763503,0.045736708473368796,-0.05134710345154662,0.045504623358922636,0.045479321586616404
LMAN1,0.04940464801970175,0.005827072720311875,-0.023087138200075692,0.06401089189114811,-0.10830146452061672
LYPD3,,,-0.024443292388396487,0.015479475507230065,0.010747070188635728
APOE,-0.0615789633143017,0.00937251124935101,-0.05091214770606664,0.0890499844394939,-0.026455387119712577
SOSTDC1,0.003025655635900163,0.10680952944182938,-0.0171057327588182,-0.03817858338930761,
ANXA1,-0.013233763488617108,0.015525993329944088,-0.02790688812030879,0.09668920604568805,0.015757165026316057
WNT2B,0.027455438603422443,0.028784361365847867,-0.022033782932019165,0.029851722926743745,-0.01405274819919377
AMH,,0.04106158392228089,-0.029847750408009716,0.0424035971923555,0.00282861412538615
GDF10,,0.053130806996528224,-0.01854461722360684,0.08210640915205421,0.004674090791374908
EFNB3,0.10046196727065064,0.020596840357188805,0.008504659783473274,-0.023555361049282998,-0.03666913662521276
LTB,0.13458410576218507,0.04435913995066849,0.03769012327404609,-0.02254151889831349,0.07388162311503263
ANGPT2,0.00786138107004188,-0.0022338097123854998,-0.0427020929409072,0.08184923941968983,0.11343514609195704
ADAM17,-0.013653335707944482,-0.006466056904765929,0.006004176606076307,0.05829229781740382,-0.01195471992967839
LRPAP1,0.06764982924504351,0.004535196463671572,0.04585679305727965,0.03726830611979344,0.02329697908864651
NID1,0.013388299873541332,0.12386600006976255,-0.003728296710013129,0.08086638653777001,0.02453648398808568
MST1,0.06760920517778604,0.0038170479530826203,-0.02074540118575719,0.09046515689096121,0.01734757520729123
IL13,,,,0.040380575392716556,
DCN,0.086291756197678,0.04971638924849938,-0.00941859522194863,0.06619999652098756,0.05777241538708802
COL7A1,0.13133814332801708,0.004170717125099735,-0.0394525799092002,0.06071026461276809,-0.04743707081795344
CALR,-0.020446070349082936,-0.0030497912261711517,0.013484431213287313,0.07299606085536528,-0.034707173158570456
PIGA,-0.0008129120013849201,-0.01628304120542454,0.02908318977758032,0.033765560627594324,0.006549050952112585
CD200,-0.03667334009351545,-0.003170245818437541,-0.018331011855263236,-0.026708192180364736,0.03710247157811877
GRP,,,-0.01808523005052903,,
CDH1,0.03972595014295241,,0.04843109687314899,0.08620375162600692,0.018353359265676904
LPL,0.017077035682136237,0.020639677799169656,-0.06652533833838989,0.06046168478966461,0.01779285063904809
SEMA5A,0.028377113172289886,0.008691628587230833,0.001699584997436779,0.0656810426586383,0.0972343443024522
SEMA7A,-0.02023229052630355,-0.04380584356163099,-0.020709350480915368,0.03682851773017961,0.09730197668354593
SEMA4G,-0.041083829876244614,0.107219242960802,-0.009577250719149147,0.03352523781675384,0.004785697388681542
SEMA3B,0.0006297976764163554,0.005588112836557885,-0.07918864331998988,0.033711208123137736,0.1114898497181569
RPH3A,0.10076803354925858,0.05315751712713514,0.027488683157563705,-0.04154385543044125,
JAG2,0.022447034326724232,0.024480211356888323,0.034171115560080303,-0.0001462458381595021,0.0986916481177422
CGN,-0.036853215829332084,0.04460462726877693,0.05660167123370349,-0.036617438728849,-0.07114257631219845
GDF15,0.01410551183763848,0.04828366955905831,-0.03866507612606016,-0.0006785700126757716,0.03981394090286777
SEMA4F,0.011655169165361683,0.10869858953466603,-0.04759988675776285,-0.05216747406120822,-0.003379639572121663
NXPH1,0.002249920431906608,0.04633890595733149,0.009184018255034756,0.0149059358678073,0.07269779525914105
ARF1,0.020656288273267674,-0.08202752932693243,0.01580471235629895,0.01824360517980479,-0.008880469938497532
DSC3,,,0.03647381180574828,,
EBI3,-0.0017601565240616445,0.02552502627051472,-0.041264656857312454,0.013405921969248466,-0.024658594143800405
TIMP1,0.02595776852640697,-0.014316552130151821,-0.013921714335025344,0.099753482252387,0.07700388160491008
SEMA3C,-0.03928446022003643,0.01207910119192862,-0.002668536396166374,-0.0047926175061977355,0.016142054469552015
GAS6,-0.019199514828532653,-0.08480830350123661,0.009808532864698039,0.0335578743826344,-0.0773205788534367
MEPE,,0.13882824551554576,-0.026335478339094682,-0.02196132863743191,
SERPINE1,0.04994477963157399,-0.05990851781258495,0.0005529552629858906,-0.021255354049193115,0.0031043037893406294
RSPO2,-0.021188867581181384,-0.020586066246561285,-0.017622161976132728,0.01739463687194572,
SHBG,-0.02380464660904914,0.06655601974564673,0.19258232563268937,-0.02957104660206233,-0.041705008419228966
LGALS3BP,0.02433519664488546,0.04370020980176343,-0.00494617294882646,0.0769651835329641,0.09395536853615379
LAMB1,-0.03579852394662376,0.021885026462299097,-0.011484679636497047,0.03458566214328303,0.08942869346603678
SPTBN2,0.004658136255430362,-0.01284866529715187,0.030101499302948663,-0.062260983453945117,-0.026692008019353754
COL1A2,0.01794073465130935,-0.01896911716271969,-0.020885652028848966,0.09894198375547779,0.14159164046476322
WNT11,,,-0.019370936554091975,0.014646075738763356,
LGALS1,-0.0805056560308596,-0.05995847065997529,0.00279609693049981,0.06536573958075693,-0.012194144793330487
BCAN,0.06470780142995983,0.037252902230958125,-0.04176626763701653,0.09753211106900876,0.05271544075601819
ANOS1,-0.014326601459416763,0.02852501100707368,0.003965468287718022,0.08329623515194282,0.05910422299422261
EDA,0.04984761802227719,0.041784718071381406,0.10565916677698774,0.1254950866160372,0.0005788860629095045
FGF22,,0.028378883671423986,-0.020165997168133613,-0.012460601880632846,
SHANK1,-0.025254489706825672,,-0.019370935310501797,-0.011855471286568952,
TGFB1,0.006065960912963565,-0.01007620926987148,0.03465576848166992,-0.026997246222633105,0.02732164504955174
MSTN,0.09564829189759073,-0.014717458424233458,0.0006355696999073733,0.03832272981683484,0.0220490879039352
