,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,-0.015533295702908161,,,,,,,,,0.102621496191277,,0.016090600292409676,
BMP1,-0.04720529935228383,0.10063055784521198,-0.03001758004594207,-0.02579964484379509,0.0027366401430382933,-0.0362530566715475,0.042506953163079945,-0.01236943570523572,0.01643619464635766,0.05186262667279376,-0.04854900667556631,0.06761336908623995,-0.10667805886204637,-0.025362372394624175,-0.008358864425532717,-0.06178276061868676,-0.027227563124991833,0.028930245388363533,0.032021339848465225,-0.0042259190427865285
NDP,-0.0025461413160385764,0.014522953714355108,0.006553658544973261,0.03816387503833841,0.04014284214257837,-0.013486395489606494,0.0205488872236923,0.010988518911348347,-0.03430074970084971,0.04695611130389354,-0.03613805625022772,0.0710397819975718,0.10362195688313064,0.11229834603676422,0.05003639660745783,0.05085055046381899,0.06089137272510182,-0.027192055782245282,0.11835889362457118,0.029326457451151353
TNFSF18,0.03648046652718552,-0.019285630398758743,0.0065026480546963574,,,,-0.017104138037780263,-0.023066477796502973,-0.016298662555370227,,,,-0.04548139864278023,,,,0.04256150465989998,,0.0355959427315281,0.05922091663211468
IL36G,,,,,,,,,,,,-0.009877403266420092,,,,,,,,
RTN4,0.07862956285470082,0.06126856609726463,0.004069718793975626,0.0021904935281917503,0.05434560827482191,0.02370654702560479,-0.043870575811791504,0.005769163003005426,0.024453725791997113,-0.04309263845900856,0.06581809430535361,-0.012316007164221517,0.008832053858386134,-0.10847379724458076,0.008152718389773684,-0.0442244677196771,0.02323899056635793,0.09863067305830443,-0.02927358200949729,-0.09864473125560223
HEBP1,0.011202787932429157,0.002898764356346649,-0.02174775673927752,0.023367041742587937,-0.03659313627790043,0.04445225224988943,-0.00701215511451493,0.02948158720148272,-0.014283711732132214,-0.005109722511102045,-0.02982546734242258,0.042378612352024614,0.08071654227974265,5.85133289053548e-05,0.05565139887693429,-0.008560017929188465,0.0188301338861018,0.03383983308601342,0.1104536212670342,-0.04678025033165878
WNT7B,0.10687990229362314,0.13775221131185364,0.004015200890656824,0.04825819438796671,-0.024654612014449278,-0.009272944891072794,0.013620213532473896,0.040326427184517954,0.02694093243505884,-0.011246854250185165,,-0.024137667617529838,,-0.03732873461677933,0.02057234079484318,0.058976771232334545,0.02060124739665303,0.03681511239123066,0.05600641184978477,0.0901005042380109
PTMA,-0.020297119534451746,-0.05775378621458648,0.03101649637730772,0.0969324508891724,0.0001142203138951389,0.009003156764372603,0.041181652905960195,0.04311335010554192,0.0013224272265551968,0.016362670477741637,-0.08202002296281452,0.07895767000870305,-0.012792753431589355,-0.08293746177044577,-0.07382585919489232,-0.08816780164086614,0.01878915265157538,0.006392977418578864,-0.08680264001016945,-0.03006150031802222
FASLG,0.05107309067649483,,,,,,,,,,,,,,,,,,-0.020355937725903894,
