,UKF248,UKF266,UKF269,UKF275,ZH8812bulk
IGFL3,,,-0.017990291417928257,,-0.016113801501371615
BMP1,0.0658760671631402,-0.0064837036531302196,-0.1371885961025694,-0.044526134226704206,0.008687519809546268
NDP,-0.014891160750396244,0.018385581836335315,-0.07340054609801182,0.012450912703775931,0.03357796487540247
TNFSF18,0.013820946876478904,-0.01626493222445269,-0.026715042672275174,-0.010336036015386987,-0.01661787906306516
RTN4,0.02390574679620347,0.05394977693045513,0.13522118043690276,-0.00861683522851689,0.010345543464091207
HEBP1,0.059162185711133214,-0.0186243847166907,0.00022806873852378813,0.0027122689142657142,0.07030991516444318
WNT7B,0.10926543248825606,0.019236183727016704,0.16931155996199163,0.011552464431712449,0.09873845388854091
PTMA,0.018333711077066103,-0.0798984616418881,0.07937234815794807,0.005888477703602683,0.007948106254516387
CEACAM1,0.04878596455427575,,-0.03515547458165579,0.10331936101880693,-0.003077759566293424
PDAP1,-0.04208470106435172,0.00116872578856349,-0.03431977752885063,0.007456870938244399,-0.023359942037019885
QDPR,-0.033144618433691535,0.053950046314117546,0.022731949692845265,-0.02115562273125466,0.011726206343153694
POMC,0.10277995456385616,0.0028751099873019405,0.020810400863090932,-0.011993118837780311,0.001958560773432525
CCL18,-0.02503366631996061,,,,
CCL17,,,,-0.012891049275587908,0.04924057393463506
VEGFD,0.0026087415939755193,,-0.01713256093178673,-0.013734322663189929,-0.02240704058038489
TNFSF13,0.018171268049636508,0.007835365594416888,,,0.021512014689041594
WNT5A,0.023623778153505214,-0.04319935146405345,-0.10845937463248943,-0.006492169765698145,-0.04595210725695892
CXCL8,-0.028456745435547836,-0.022436910422263374,-0.021999518208723493,-0.0002289296999867508,-0.03016343427243471
GRN,0.060917835667475675,-0.00873273058951367,-0.1340123179231618,0.006245966416076177,-0.0012273106360443252
MIA,0.038970045809402984,-0.028521695006156585,-0.05139092781952276,-0.025337527872791622,0.03906506237015513
COL4A4,0.01932307200357439,-0.015007875144365367,-0.01772809685998106,-0.01345865427565257,-0.01772868057007942
TAC1,0.006878487256313542,0.07018891041052218,0.18493415823057113,0.049989061615871556,
RARRES2,-0.005684620569259715,-0.018539501991171835,-0.11206819917480482,-0.008988603641957884,-0.03352149903017063
FGF7,,0.014356780753176089,0.006137613267843796,-0.030680723169994668,0.05277747829245634
HBEGF,0.09197577641357264,-0.07325931582615619,-0.10473388959678921,-0.054721678179866916,0.041821289503427554
CSF3,,,-0.018755985254367585,,
PI3,0.0002074073757431483,,-0.021119486948628065,,-0.018051191437662553
PCSK1N,-0.027769694635182716,0.052778297865053884,0.12598976080085117,-0.007524840357068779,0.028449648538381788
NTS,,-0.018321205639306528,-0.023053362060682106,-0.015374948041599184,
SFRP1,0.024149375144163175,0.0004901856292514454,0.03386038630045921,0.012665883361129601,0.013208817553506181
MICA,0.005212255526496271,-0.03888735991555219,-0.024615773420863605,-0.02272150143676038,-0.023901731179878177
TG,-0.02226884789519243,0.0677914640044021,0.03080587058623311,0.09492691530957055,
ADA,0.0659727365418102,0.041441305151936836,-0.09045125020667404,-0.008421895397660363,0.08348480581975926
LAMC3,0.09893177081549852,-0.05641013751392768,-0.05125025958495665,-0.014392850959580249,-0.048986823842778034
CCL7,0.005485705275595405,,,,
NGF,0.061049969344353465,-0.020180388093605766,,,
TNFSF15,,-0.024503415353822486,,,
HMGB1,-0.0027152777055837836,-0.01645702020915704,-0.07944798765281723,0.011375071420555107,-0.037909318943089965
ITGB3BP,0.07095661225601396,-0.033026904213934845,-0.10555131140401562,0.016023318462047003,0.04116568900544375
AANAT,-0.02310261445427824,,0.005881274217047064,-0.011679504699215656,-0.026279527480347824
RELN,-0.010128840412166492,-0.026349611312989296,0.01752205997511684,0.03222780362502568,-0.03286416952798434
IL15,0.050267120757821436,0.04706499751330621,-0.044130097738101025,0.0126381148606662,-0.032726380418277266
UTS2,,,-0.05580780416107151,,
BSG,0.04078927982686419,0.026563899078594463,0.13039250210029957,-0.016567496697118173,0.01120002902808307
ADAMTS3,0.005578506204188715,0.16424591344751174,-0.10965647276893273,0.009805415954144258,-0.040718398345531565
CD34,0.06814657876069283,-0.05302976709111635,-0.05905220937380206,0.052789302958039415,-0.049974273489669215
CCL23,,,-0.019250460717786442,,
PLAT,0.1337311770389861,-0.08136054811448931,-0.08349501538280305,-0.003409172125567227,0.0067961757853774235
LTA,,,,-0.011248580220093913,
CKLF,0.01565242525815457,0.010658028820599939,-0.11086406413015955,0.044306294294024405,0.02507774408678013
CD24,0.018483767803477918,0.06374653106402324,0.0035609992438426063,0.04669645116691245,-0.010542458865394837
HSP90AA1,-0.04092027171759426,0.12405385635505121,0.10149347733195191,0.006459423807343033,0.025579244512217037
BMP4,-0.004900583618079354,-0.012046221050198817,0.048496563864192044,-0.03226419463298153,0.014056614508438878
SCGB3A1,0.005459576663050066,0.07795824396903253,,,
IGFBP4,0.0836798596000877,-0.038193067017563864,-0.06175357915236757,-0.030591472905263227,-0.00027521899759261293
RSPO4,,,,-0.013082783592102567,
LEFTY2,0.06605323297349033,-0.04997810457739718,-0.07146258377771551,-0.004116112698205015,-0.017343365104451763
PF4,0.1077066339529202,,,,
ANGPTL2,0.03388933137504795,-0.04529218150604895,-0.0700713890740349,-0.0014823583677030542,0.0017188890080193256
LRIG2,0.03378084437904726,-0.03156933656308605,0.029111205754784212,-0.03581772089628167,-0.047847648457287645
ICOSLG,0.007535661468068277,-0.02414003283182416,-0.018244445702675544,-0.05024054558199191,0.023718853091100753
WIF1,0.057205071213055916,0.04100383206380861,0.15551477014388174,-0.010095674223366219,
NPPC,0.0033538588760630666,0.004950556240973943,0.057515705813866905,-0.004973310811967554,-0.024931607454720995
LYZ,0.08665068693774763,0.030976770448889,-0.056591671672935544,0.0030941026363019417,-0.03931491927845799
SPTAN1,0.02488537360394283,0.08864123068650061,0.05080990136010188,0.010133359135440093,-0.07802200397908339
LIPC,-0.020222497397065706,-0.02703820184617601,-0.04424985461549128,0.10345215545651806,-0.03060229050574864
