,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL18,0.0003399089418091057,-0.033349483896663513,,,,,,,-0.05436458652978822,0.11621125471189502,,,-0.0018914356016203697,0.03934321822799206,-0.06439415170469204,,0.0077491250794099855,,
CCL17,,,,-0.019839659815691926,,,0.02410981261624017,-0.020768520339062766,,,0.09079886639636058,,,-0.01675808788275024,-0.03806696207786835,-0.023129911225517587,,0.06086773520401098,
VEGFD,0.00026734268709778443,-0.002027751845306484,-0.021914629631071242,0.09401314946585053,,0.06924739830062113,-0.01364452601074249,0.023204423127852442,-0.02072120308833078,-0.02139793363263072,-0.011323209196531894,,-0.05497945748227872,,0.03493972892208643,-0.024394917311577318,,,
TNFSF13,,-0.025166598718654346,,0.007809549008461882,0.17841481958459302,,,,,,,,,-0.01817126052398622,0.008888452163747038,-0.02480383855730576,-0.01664934657350659,0.004678145863905237,0.0056630953105234316
WNT5A,0.029847827276555966,-0.010326431198733096,-0.05710557949010953,-0.004796409558602603,0.012289016880266129,0.1058439307697657,-0.007761682699480285,-0.006487158079301042,0.026659934884910266,0.037694843446459084,0.039860836400614184,0.08493655133333819,-0.022099247079427644,-0.029573657483328374,-0.02202032751683988,0.02952341289717905,-0.02887319144950463,0.02319820139491473,0.0009568638706251622
CXCL8,-0.04706949783564971,0.019154165590746043,0.05948827903525959,0.10324929584886434,-0.016323255543014937,0.0374432295503154,-0.025546215672166448,0.06750850403880658,-0.02109567183090323,0.022760354312031113,0.034951163783544244,,0.11565486124901737,-0.03492428965308935,-0.09844138588076796,0.02984217897009133,-0.04224040673852138,0.007143410775363348,0.06010630102773598
GRN,0.01924492074546167,-0.050131478721791745,-0.0020370768381370048,0.008881019354899345,-0.02113732802932341,0.10582773693392493,0.02388180354166314,0.0011289672001695116,-0.04995590860229685,-0.027291665051983702,-0.03913322437513615,0.03311719621403817,-0.09827194305656449,0.013523819336993355,-0.008398267869212564,-0.017433538638522292,-0.08029455452781746,0.06449997560589754,-0.13435038579824496
MIA,0.04082831693735268,-0.013341373202265427,-0.019489339041949192,0.0070020989099707975,-0.003256388956555477,0.07090507208649036,-0.012323036056528139,0.016546868002847975,,-0.0031086564509455075,0.026047805860491248,0.005248341896441061,0.07361917534988971,0.0678805017716899,0.05582044448412507,0.019226337617709532,0.029723447640425914,0.050144022346877926,0.0036653213740892774
COL4A4,0.147985231906469,0.04087476255612903,-0.03277526343646496,-0.010580667605120822,-0.010918498872110997,0.023743576553455294,0.020869985252459672,0.009567305739800603,,,0.08017842008878986,,,0.05094944775333766,0.06829890177695981,-0.035629758535936765,0.009250879707129497,-0.057244957416110485,0.007163788828055886
TAC1,-0.005517607340051449,0.05274215833408001,0.0058259412700736105,0.009452724801017116,0.00720658782861306,-0.0363682916653372,-0.01224793205916362,0.031154044709898094,0.04735033224801369,,-0.0461758265812341,,,,,,-0.025580214067182718,0.06052621504981097,-0.0029129058883503793
RARRES2,0.06781771822499193,0.04039457904147032,0.06321179884778295,-0.029371703897598352,0.04392511218469381,0.13295264179090427,0.005863167032782033,0.020543998714415927,-0.033838296789842556,-0.0071712876180859905,0.0360844510041961,-0.029797075680187923,-0.04454435183038664,0.029900547760004215,-0.018715139209223988,-0.012463134526260862,0.02017269746206119,0.03860354341150044,0.08831951665440967
FGF7,0.007667212524871419,,0.05476156493165967,0.04805999051032783,0.04231417044075905,0.07164324794395717,-0.01673586392532849,0.01865952152088562,0.0020163587210177657,-0.029422088214613052,-0.008088681027308312,-0.012019165949930213,0.09350898116412265,-0.0008611117933367414,0.053194614001418915,0.013958815829190202,-0.012272352613084205,0.02512731952835388,0.018156600008121637
EFNA2,,,,,,,,,,,,,,,-0.00836407864897317,,,,
HBEGF,-0.011713651718154437,0.003837190729891721,0.017750070598206834,-0.028202028217204276,-0.015712253244525246,0.033880051217893774,0.008327298131255885,-0.02306140405588087,-0.03566995816019109,0.018390390414693612,0.035716706089224684,0.028774250464384987,0.03955950875253376,0.002571364525030819,-0.023265776056175563,0.035791253699900175,0.025099219129628057,0.0384888732623018,0.037332421224236044
CSF3,-0.022063159782923076,,,0.07753840264787729,,0.008241088574866951,,,,-0.02029403913034742,,,,-0.007742867902757364,-0.08648537486184031,,-0.02125604383401487,0.032846521950333635,-0.018936734272559225
PI3,-0.03528077167287515,0.04613464463101192,,0.07138914383840698,,0.03259174185397857,,,,,,,0.0015084143361517248,0.011655365506189033,-0.09272168589176297,0.05714509800177295,0.0013598479676323312,-0.06207123254639927,0.028825529109433836
PCSK1N,-0.024781478324857303,0.03639581689336889,-0.004096910192011875,-0.011633556263834529,-0.033466088231718684,-0.041341297658934816,-0.01235890106500767,-0.0020465148460376307,0.08988235868371997,0.08414763466362753,0.0133262646451811,0.006363249067882723,-0.04386741155405556,-0.002912881336960697,0.07129329189896051,0.03757467872636413,-0.06608528115813946,0.06967670369062165,-0.0789518485182507
NTS,,,,,-0.013329006350614934,-0.017868913234193953,0.012265407323193396,0.005632599246819886,-0.018655738991413137,,,,,-0.039094874577798075,0.10959562856438944,,-0.04914692044473366,0.036778766659002475,
SFRP1,0.06798243888591336,0.041400920127006004,-0.0190569474927098,0.016175214270013626,0.014549738334348002,0.05214593204731167,-0.005642927182158817,-0.020768520548218823,-0.0037639227038842316,0.023210114401551567,-0.016383762099094108,0.12129813529583017,-0.08316281573490371,0.03118270540923938,0.03171241695029074,-0.05114648840701088,-0.0039030025877198615,0.013895440029281642,0.020279650260300326
CXCL13,,,0.002196747828716281,,,,,,,0.048089392388401216,,,,-0.0031583175518551873,0.00528710495719999,,0.013173276700307348,,0.00264878998953775
MICA,0.08813336522920157,0.004896984410885501,-0.01833292585409764,0.027820931747953866,0.11927934732955202,0.08935253641855655,0.02355762762315454,0.0010816715558631504,0.03572701187221337,0.046345513784334234,0.022507353779510245,0.030405336071983532,0.09758776120397897,0.07808137730447029,-0.030205910715215178,0.012351178812976073,-0.049288665658528734,0.008101855470983868,0.11494065409986155
TG,0.055318134180471046,0.008849667586230741,-0.020805343809614338,-0.018681171432879798,-0.015385187031624557,-0.03787637411024032,-0.023392562549399993,-0.015030087979564486,,0.04490540125567685,0.07192278894292471,-0.04048269451664114,0.00724387641266321,-0.02226730903408148,0.019756475231674765,,-0.0174940507081097,0.012215630769960802,-0.00973451472848803
ADA,0.023816332445134453,-0.017653451277317572,-0.0032961683443604945,-0.017522456526967566,-0.030056474130512035,0.0300431966378623,0.0371967068259529,0.025127087139383927,-0.02085157392923881,0.04162222203290905,0.029254577485129583,-0.06636702439297319,-0.03222795667683782,-0.02129077055746367,-0.023891669288681767,0.03392951025713192,-0.016418420708067726,0.0542337193149621,0.046050494551094216
LAMC3,-0.01634049644579757,-0.030067620562326265,0.01653130251938554,0.02403226169841434,0.04246521605852276,0.08979094447763904,-0.0013412861774584693,-0.01834295322496551,-0.0658986650391554,0.0064150166699008864,0.05198025597783072,-0.0037552226020952043,-0.04180273288903652,0.04706099297835671,-0.008386279110253853,-0.006292229596338745,0.007640810242455178,0.039727250000315524,-0.029475443479943454
CCL7,,-0.021213089048148965,,0.07138871222183671,,,,,,,,,,-0.02511651098656443,,,,0.010389685174565852,0.043948761748273564
NGF,-0.027862054299661133,-0.027232014544252583,,0.17660455489259277,0.009940425963275656,,,,0.09892135179631818,0.018497102421717565,,,,0.04487404263869565,0.025721111640443897,,0.022130511721119437,-0.01421886214596357,0.010583936737453689
TNFSF15,0.04787724271008227,,,-0.01504010057155332,0.002433889155146423,,,,,-0.0017686985818475194,,-0.01634743463292525,,0.04944349569554222,,,-0.013199638299676601,-0.015436274616967768,0.008383200099825308
HMGB1,-0.03932691799493518,0.012689908936348243,0.02581994575542554,-0.018731051164948703,0.07950720061887949,0.13595082970551173,-0.0050297337962865426,0.0016617693120545127,-0.07352617559416307,0.012655601665245519,0.03173605635961262,0.05038742245020381,-0.07416501571572631,0.0200741951467058,0.004481713464867995,-0.03555841596323128,0.05136325271473597,-0.08122622453007211,0.011216180989481172
ITGB3BP,-0.016979267831169487,0.05864799220591906,-0.03609977109147791,0.06178839853490824,0.007054273159126357,0.13283235897516538,-0.017820794772470634,-0.034259858901671915,-0.031495500928313595,0.04708043803279755,-0.0026604667793626836,-0.03583035626614333,-0.06422261299908359,0.04495613829956179,0.051710189282837306,0.025624502515415634,0.0004455448003805585,-0.025496651011932117,0.0660736434155432
AANAT,-0.02641901141495145,0.013980584268306732,,0.07123331965936773,,-0.028308241206206498,-0.021037068207236474,0.01654849799600443,-0.017539149828864415,,-0.010074941879962928,,0.07599685038745507,0.017660840989476304,-0.009933776358978694,-0.028610958130348373,,-0.037909682032139666,-0.0017554915636022385
RELN,-0.04804020720218357,0.09592790196380728,-0.034566828159582154,-0.023754016814645125,0.013765196891960962,-0.05364250059837502,-0.019146517611623056,0.040488239953164425,-0.012838604606215059,,-0.035035736156927615,,,,,0.006566793395397096,0.007685559457370158,,-0.002534195733340542
IL15,-0.036760105892528705,0.04344087484838426,-0.026505689710243568,0.03291081156507418,-0.012684739058618647,0.027359218841811563,0.0824429459038227,0.04328235354954708,-0.03594163564434868,-0.0322651524159548,-0.017433576996035028,0.07059375670677792,-0.0766018991496739,-0.028368365184645836,0.017567592191729337,0.027324759201157765,-0.03219798027753523,0.0954365647690316,0.06483465716880134
UTS2,,,,,,-0.03413426770136454,,,,,,0.010136013398177598,-0.012900196012812542,0.027151386004975523,,,,,
BSG,0.03664148700267127,-0.01120180122577868,0.005741719794432803,0.048638679040872025,0.02050997850044001,0.010964804868548868,-0.019386361869386394,-0.012521116780371702,0.11180210404887127,-0.06659060531270034,0.02296190259766059,-0.02665504543428414,0.14905098891344837,0.04598716611384499,0.016847211989961114,0.0006024255906350284,-0.04327725031612512,0.03606948491505378,0.006511511548516184
ADAMTS3,0.09455045353944272,-0.0011360092578269925,0.0038094045293583807,0.039738700228860974,-0.020431445088144817,0.11626823516610742,-0.021057253711952086,0.019728933171694663,-0.02816375337759402,-0.0199462132226794,0.03740828642927568,0.06459087001740854,0.11064689072135901,0.07396196334564765,-0.007817007504440643,0.0033566113583613296,-0.025719759925747283,0.06709569847536162,0.0632502793967943
CD34,-0.04802800699754024,-0.0270638221949385,-0.031825770861635155,-0.002397679786846853,0.042321278862115674,0.03040959411892194,-0.009466858284485952,-0.032415396323891,-0.06535740747296025,0.007524820695912525,0.007216418874331632,-0.020503698093851424,-0.07806840488845009,0.051978954273588326,0.004572056475740722,0.05663842451651476,-0.03372250098445938,0.023737240595480272,0.00812710913663745
CCL23,,,,,,-0.03221028485513889,,,,,,0.1624029012405678,,,,,,,
PLAT,0.034656614809243376,0.02284360072127675,0.010791020996699747,-0.06939158158045068,0.015578836824834932,0.1130274114274578,-0.004536494799149458,-0.042536185508728855,0.03245281166930616,-0.0087517766309087,0.062020383807878283,0.024538425326690573,0.043366987357564994,0.047099277770645855,0.06490835981828161,-0.027809098521440007,0.023868835375299515,0.09089868675626214,-0.0026580985075602705
NTF3,,,,,,,,-0.007042528588271936,,-0.043605798581671774,,,,0.029956523103037987,0.14283897217677527,,-0.015175882590134145,,
LTA,,,-0.015300315233823043,0.08138337245647616,,,-0.020260889088950684,,,,-0.029350945426597563,,,,,,,0.053354365212819964,
CKLF,0.0037669867965665904,0.0021335246371330576,-0.02558528320402911,0.006458554478143095,0.06097880569328582,0.11047005698577576,-0.03604926531465426,-0.04494721225519072,-0.058637799284108665,0.04613015121216772,0.06333908128565974,0.020544798268931592,-0.09710137836467168,0.06733949779194559,0.05339703944936194,0.021422741324518255,0.03255799055639519,0.062406493263157094,0.05288855630369629
APELA,,,,,,,,,,0.0802057620754046,,,,,,,,,
CD24,-0.038040792663544584,0.06355635866464367,0.010016219534299218,0.032035644444358906,-0.034422853048157884,-0.003326784868641403,-0.013506745930509427,-0.009902811593804437,0.0076116646199309215,0.025261500900829303,-0.0002717266149348938,0.051821776353903934,-0.055909267929068564,-0.0038417517781795664,0.08872024956326899,0.018467795441369846,0.04475340301844403,0.07340092490488445,0.010553163058350976
HSP90AA1,-0.025122946442278447,0.044201334069436396,0.035528528694276515,-0.0533063363512549,-0.020223400509336676,-0.11275817277871299,0.013438910794754184,-0.0018653723694729344,0.09304200450288488,-0.03284523259473272,-0.07490379399873484,0.01502315374535881,-0.020934148254330796,-0.049699128044912375,-0.02783996589915576,0.017326158449217192,-0.038671593197266,-0.15452408984324373,-0.07605939857204527
BMP4,-0.060300300922316856,0.02505659826068747,-0.01621923105241854,0.015450867671685645,0.022258466107560382,-0.01752336753863209,-0.010179506844740673,-0.0034068390338034,-0.008588300950744185,-0.01687140375250252,0.07056496155256682,-0.04812401903384642,-0.007434571728495674,0.01845348048672728,-0.023873922354837183,0.08302886302262116,-0.008085647268895185,0.07387478310579912,0.07134478451794081
SCGB3A1,,-0.0212130869268684,,,0.0732006438559853,,,-0.01461416389591521,-0.03087381199479619,0.027434970892822593,0.060809024248004835,-0.04345270529988083,-0.03576278829269615,0.05044066463576557,-0.005268828659916835,,0.001154704909915655,0.030721413294683142,-0.06822188726574589
IGFBP4,0.07556142707888447,-0.030069562649054613,0.01714199119973287,-0.0025222507440963073,0.016184095670045313,0.08711474788822096,0.029512321396232524,-0.02956635798711599,-0.010791006777874264,-0.016432971370177882,0.07538417231970554,0.013533589109930194,-0.0003173066465874376,-0.006026453710783182,-0.047869325106668074,0.04215327680950595,0.014935318877784529,0.02347532709787267,-0.08260064882630905
RSPO4,0.12040586880455303,,-0.02473470703162898,-0.026497318263657404,,,-0.012132884091705385,-0.014614161758263144,,,-0.04071438207971255,,,,,,-0.018460467690813387,0.1599032789571611,-0.017633639236897265
LEFTY2,0.01506743129504483,-0.010738098689984776,-0.015488226383916288,-0.030889249621381284,-0.03635996923011661,0.10436781568511912,-0.014257732442647726,0.0729779742506734,-0.01865575127497947,0.011036082358364651,0.048959173463203026,0.012270682895152294,0.002472728896186488,-0.021321073607331556,-0.028818015467260483,-0.015236131852534437,-0.02510501645304191,0.001608629443166557,-0.0483593592206012
PF4,,-0.02200517248808729,-0.013917716235501778,0.10950904260482769,,,,,,,,,,,0.050246145773103955,,,-0.016494011751603383,-0.002260831445848248
ANGPTL2,-0.008950004473570122,0.04478189367228199,0.02592270129353204,-0.015230654664562828,0.052942201461451795,0.05286128385742051,0.010997856633972033,-0.04860161037108566,-0.05198925599452489,0.013767111392623738,0.05798824580461015,-0.005090767113960049,0.03393116255462025,0.04183707726582945,0.05484912491869973,0.04429199023256426,0.06140754550859639,0.07315609682896805,-0.023991082130762557
LRIG2,0.03144873950657961,0.018497250791405493,0.01318203898461272,-0.026945603831587134,-0.022772950685816935,0.05937395135898555,0.028229189753305035,-0.03814400387249392,0.056226480167185115,0.07990877703951749,0.02921215459028086,0.0024880005115420624,0.03569532078979707,-0.0026088260929430372,0.030973826801645423,0.029686683602316286,-0.01091904207736442,0.042688507612826415,0.004097511685591745
ICOSLG,0.038813057022694344,0.02267895184207984,0.029190678550335806,0.023109366942002444,-0.03396688521523079,0.04981299636418381,0.0689162398560224,0.05808085136260046,-0.049751364301640275,-0.06822339657619898,0.016601931270700514,-0.008417153292295858,0.01543845030549401,0.016010827499373947,0.022142916643896896,-0.03617165687752176,-0.03529449179198996,0.1369569577172996,-0.023625414251358525
WIF1,-0.049336948573975505,-0.022204735292545404,,,-0.036166081511550215,-0.051118313640948605,-0.018184280301651576,-0.02750082663609147,0.007042518594614464,,-0.04073282869111115,,,,,,-0.01716079283469864,,0.07949386829159191
NPPC,-0.059885540836878776,0.008710563982170988,,-0.0027142147831271846,-0.031064858326167455,-0.018651795801164675,-0.0023545898008261027,-0.020310108448221086,0.01838691823391326,,0.020641569641926632,-0.031109770835360217,0.018096221403843916,0.007729170425710655,-0.043464619421399286,-0.0271434552064428,0.02758501908281942,,-0.054769287967552246
LYZ,-0.0226512802601925,0.03623344625216309,0.006825163657491248,-0.030269917784722246,0.02426071324834704,0.03513680744397929,-0.018390872036741755,0.022865988924837804,-0.06010269341590262,-0.02947501718351574,0.15068057601855708,0.051952865212838005,-0.011169027637619478,0.0053739016197030965,0.07825402844769441,0.0589831848111078,0.0527534850716575,0.02844473705231189,0.008236942598017077
EREG,,,,,,,,,0.0087713004678603,0.0010719280793750473,,,,-0.008078490567434739,-0.020194285002188218,,-0.007148604774599726,0.050883452883758055,-0.025499051538218322
SPTAN1,0.008681073586004898,0.04769250882495012,-0.03835022532324746,-0.05549894944596488,-0.017341067466940297,-0.04469952311769663,-0.029877663513800747,0.03396210530081207,0.06772470959233916,0.002145591723769011,-0.03665922364513687,0.0026961054887449784,-0.05499507075087063,-0.012832613009986619,0.06712534336447727,0.06954508323813176,-0.021219898875375457,0.013549583682794592,-0.05125542627707907
PTH2,,,,,,,,,,,,,,,,,-0.029358293584442377,,
LIPC,0.1287607944101196,-0.02694011507040107,-0.005735764370009597,0.0490312024397542,-0.01967077774312508,-0.0005335818102211862,0.003297401824578614,,-0.03437129741504535,0.0021166099937451337,-0.013607371594708173,-0.03298872744655717,-0.04951925561810108,,,0.04329944770739369,,0.08217436468085068,-0.009006841801961235
COL8A1,0.0010750943269285888,0.013419008342472477,-0.025504727347355344,-0.0430302338286646,-0.021537066162833397,0.01003543694801888,0.02652572767575889,0.10743163251981491,-0.04903625986045299,-0.04759940742979103,0.061332533689561444,-0.020789536842003496,-0.03107211264474235,0.05676259122731378,0.03902289075992042,0.05571049138053445,0.03750859841823163,0.12747848219898167,0.11635031487013596
GSTM2,0.06892863790483426,-0.029989931077831943,-0.019054843916249797,0.01800442611571131,-0.01072665490730012,0.04654078013887377,-0.034772370955581534,-0.036230387862833724,0.09372548627809135,0.02583576588235203,0.07903837757004287,-0.010606898500629966,-0.005387157148968083,0.008052560937452614,-0.04504843229402315,-0.026112197004784267,-0.01779614525609726,-0.017634125881693503,0.06634624851074564
IL4,,,,,,,,,,,,,-0.021020502432640507,,,,,,
SPX,0.020233287671140847,-0.03528522931198005,0.024183860925326067,0.03933034825064154,0.016677674243678286,0.0009079630550937921,-0.02369095716698105,0.001882091128515578,-6.146641985601828e-05,,-0.06845935712657937,-0.0022909908007482916,,-0.025323623353771862,-0.028522710589446755,0.025175547148928112,-0.011177509424936581,0.0013081160314030668,0.010246433724838635
MFGE8,-0.042686394316634874,-0.04700446469998129,0.06784546289657493,0.011047063197162699,-0.021129770458397062,0.05739507054674319,0.0006990742760505514,-0.03839003555661781,-0.013307641934884549,-0.06161894577780612,0.011135673371355643,0.015095059730884734,0.008927007250323258,-0.04508096281031101,-0.059409108103392574,0.10780010595243233,0.035695216903845584,0.06221900936956339,0.030445057725673613
TGFA,0.05619286591665136,-0.021613196965689866,0.0030086661732430025,-0.0032809836497406995,0.051022541314692,0.03458815305026198,-0.003869697628303473,0.03389396965109394,0.0012317223170921995,0.008506391111676918,0.025636234812222727,-0.048212759431243084,0.004308725097131423,-0.01710371263051953,-0.00829872767361205,0.0121098060376678,0.0029757154223432306,0.10960590690545703,-0.01712964550601795
SLIT2,-0.0689769743053798,-0.020163256343821823,-0.01763288691649576,-0.040107027754247036,0.006331358685574756,-0.09009987575269708,-0.001485526108136514,0.03623687501266755,0.06892983003489168,-0.008076560949060568,-0.06093199996606268,0.07582485701747498,-0.006901438683209682,-0.005554796875596308,0.005815967622080076,-0.012940263986551756,-0.0005605374475556494,0.11713537883613862,0.0967553264063669
PLTP,0.10724040063624539,-0.007800289759685827,-0.021357061659433373,-0.09061161174750915,-0.09178274161092842,0.06902203121971952,0.006772299103833518,0.014065640884142383,-0.08595367978060305,-0.03464959949711969,0.055878426437735135,0.13478923459924694,0.09655565940681408,0.08545775831042313,0.022926958389583443,0.03541081257433198,-0.004597877490401384,0.02341787096237581,0.00545070498156599
APOD,-0.024512846821600008,0.006294555645815306,0.013484237985105355,-0.019559500373993233,0.004438252412566035,0.038721257594105545,-0.00933176527336177,-0.020645339623195716,0.0010895219117218655,0.07301739949032464,-0.04421279660985641,-0.08820405104016232,-0.03215446747283478,-0.002267195612263855,0.04405156130910655,-0.017913891238659208,-0.0126044429095182,-0.07118904017046358,-0.07547422056252388
B2M,-0.020068895146926054,0.04632335236858263,-0.06397400651806301,0.021114052344779,0.008604391908149536,0.08806980611344663,-0.004631490282210946,0.005133719950331727,-0.07164663150894433,0.037677072353898465,0.09829480531210515,0.03369962448310238,-0.06637409783544676,0.12887410352884274,0.05363535326430639,-0.03132337633708368,-0.03979629153516079,-0.00921960513910216,-0.08651745174732413
OMG,0.008211458418387463,-0.00944874155225835,-0.02010337782901838,-0.035693331378270896,0.01732907829902091,-0.041434471347338964,-0.020258990577976765,-0.028704350214776513,0.08920806278591777,-0.017141608179797686,0.005233328909158843,0.026782752328710538,-0.08694440195975375,-0.03523186315199883,0.0758471230969289,0.00781138571227289,-0.01589123824823422,0.09920937117959865,-0.03810940178476238
CXCL3,-0.04833218572448532,-0.02685872634387971,-0.01710753722394972,0.10440671360086726,,-0.03716736749671391,0.06303243567909358,-0.015634063988232978,0.012633080272776615,0.07160520276705544,-0.021137995763878602,-0.00933590329653989,0.030946098719466214,-0.0012571156930123552,-0.0793718466464132,-0.020147850493749286,0.003354008253964114,-0.019835086674868024,-0.053983080757569225
CXCL10,0.06675839116156652,-0.03789384162586742,0.019975786308697265,-0.013741065333130829,-0.017338601264646123,0.06667237934340718,0.021116270300655025,-0.02374928748185864,0.11340885399399324,-0.02335719715477627,0.10804568687559156,-0.005323566495291782,-0.0781664237001768,-0.025936019730366203,-0.030812150759980707,-0.027143452255038926,-0.025224530319683396,0.021727180855325736,-0.022191650786033336
RSPO3,,-0.0032228611300885693,,0.07121881239348543,-0.042104619971533176,-0.037387747160339733,-0.0355908378656825,0.056107961287052956,0.06324792723898227,,0.02326956852309936,,,-0.012228187976709123,0.03080046231355011,,0.005212181403044252,0.013293668011228431,0.05721995555136562
CORT,-0.008157245335674329,0.0175578682366171,0.001070286190726208,0.05613078611911513,-0.029183723165618146,0.0019730158809545518,-0.0017710320878581468,-0.027828227915426176,-0.02216941701534476,,0.014219885814990606,,,-0.02863946928921464,-0.024039061050973996,,-0.03070223362797584,,
NCAN,0.03948113045905017,0.013104499159903726,0.018911330967273085,-0.031103338120826284,0.04199993416283506,0.08957645498671406,0.031017728464082198,0.014153344173830107,0.05057383714501569,,0.03294593910568443,-0.03641807955781739,0.10005589966627851,0.03768598044919093,0.036139132871763215,0.03641133080356921,-0.008658581943452492,-0.013277541643671446,-0.06210125781794311
PRG4,0.05110648113004987,-0.0319019525443162,,0.07107731126300154,,0.010186756608049897,0.04540276816611182,,,,0.0014951213601726429,,,-0.027509529975369807,-0.011793592594709733,,-0.0075246738087572694,-0.004605131466345249,-0.034598574106144954
ZG16B,,-0.017401631063567364,-0.016747709462080655,-0.015675897741890564,,-0.014882055220790407,0.052609288681186375,,,0.02240621046099908,,,,,,,,0.06823390158282958,-0.028608603161130883
TGM2,0.01084112783686461,-0.02129368819928829,0.005057686418600674,-0.0017734088547675623,-0.012520409596568353,0.07453659774363318,0.0013667816623420053,-0.026267654562960412,-0.07031886768886388,0.047196044856194656,0.012718735196893068,-0.034318638451951024,0.0419140440905352,-0.0015393005113218685,-0.023354865855067377,-0.02880600261252094,0.0068637594360546825,-0.016980044355672155,-0.031188776632303735
