,UKF259,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
NGF,0.10767172729856699,,,,0.041396900291332,-0.018395518195143304,-0.09242037298161843,0.0748603704906016
TNFSF15,0.00275877223962529,,,,-0.0570267683641454,0.08405162624214582,0.0018314799173134659,0.018820976097453094
HMGB1,-0.0491053211602659,0.02456399613380409,-0.03518451756983164,-0.0029615531585237133,0.005749901945927089,-0.0622414759501784,0.04211379376385657,-0.026110933461577317
ITGB3BP,0.06072107553596791,0.06994363646564368,-0.01250695068321206,0.05304844787770906,-0.04781670900048668,0.005154480482618469,0.08936203499198729,-0.007607001318255442
AANAT,0.06817910084437627,0.10958063242698078,0.003601455492757911,0.023079866832995722,,-0.011563882322769658,0.05964071828638998,-0.0502034434495077
RELN,-0.024559932636913313,-0.036512865060406276,0.013941407961828241,0.053523365094779875,-0.021112151326298855,,,0.028709792470547477
IL15,0.0022461119056338447,-0.008638564904901516,-0.01737421468971357,0.027538800600924937,-0.07788876110346177,0.1054561797274666,0.06975764360493697,0.05512071389547495
UTS2,,0.07802012429296021,,,,,,
BSG,0.06781912682945405,0.018606051444686935,0.017774123562241412,0.0012536544098107171,0.020548620882937088,-0.005401176651305387,0.11306579524569108,0.03787424322323016
ADAMTS3,-0.03356242007212198,0.06850887590488489,-0.03221108268812282,-0.025972592984068673,,-0.02311867182078805,0.17332389022687425,0.05756145719799914
CD34,-0.04448344505558349,0.06424545493076392,0.01857887593247979,0.0025838100010747325,0.09951620437149127,0.1087194331593219,0.006237272105212775,0.07478756649241092
CCL23,,-0.014158623719315564,,,,,,
PLAT,-0.04228445605140515,0.02951435706574021,0.03945280461117646,0.0006319312299698007,0.0776722432253028,0.09369592899436427,0.11346186565192543,0.0148985190642873
LTA,0.014489138255128563,,-0.020945220331574452,-0.015630349437865055,,,0.005368361173837819,
CKLF,-0.004477569943402454,0.024746277958040155,0.03400483367252018,-0.020192083748474445,0.08510072543271893,0.14037713806096144,0.13417803607217857,0.11943242753073781
CD24,0.013258727639385955,-0.029405513301075492,-0.02919395186975285,0.012912134987995861,-0.03931825068003876,0.07064447264245664,0.0012174974962923808,0.010730528631905606
HSP90AA1,0.004467009895724242,-0.06484274021509677,0.06267695901027903,-0.022943871009007164,0.032738920449833016,-0.12237527268355504,-0.14664441908074263,-0.1548185462542864
BMP4,0.0452968460393323,0.06002816776193806,0.021708588787005982,-0.013318672092722616,0.019203180432996878,0.17217212874049062,0.048780924529920035,0.10015216696783129
SCGB3A1,,,,-0.010906651135015785,-0.06103156071872866,,0.08077020546820074,0.0005681839741487116
IGFBP4,0.00471402250496256,0.0956281969403224,0.03529455001247651,0.03583187420913516,0.061199007877280505,0.025784261379708108,-0.027020809206100598,-0.03481753440495729
RSPO4,-0.027396307609458975,,-0.02436056635817881,0.10540194855796642,-0.008162277383753006,,0.16409605963286114,0.06938839959444851
LEFTY2,0.019667376967824828,0.07685822875848856,-0.005075922335942843,-0.001928616838207236,,0.03990397138198178,0.062108226179808115,-0.015179255934564002
PF4,-0.012183924082366997,,,,,,0.007631502765975968,0.012582669593996416
ANGPTL2,-0.021212457671913144,0.07639713097564589,0.01900414378032843,0.057500717571080016,0.09621331575706478,0.02751772788393937,0.07121184432766553,0.009981355701357228
LRIG2,0.04923142469838255,-5.347544154373471e-05,0.00895024072493706,0.03483006639946294,0.008068242768549354,0.09549810928970935,0.18370352814407542,0.11922401526783087
ICOSLG,0.049291373099314834,0.011091141723306254,0.015317958470442039,0.005874078190552328,0.13699358387727242,0.0021508845436479028,0.16483551223119772,-0.022574764966501647
WIF1,,-0.012428103443837785,-0.01879847206196453,-0.05219697061812843,,,,0.009397910122203331
NPPC,-0.003776670800619608,0.03526353587297112,0.009970308051351537,0.03508369013806722,-0.12375056344706192,-0.040925561789233046,,-0.01964863625687868
LYZ,0.0036228640055767387,0.01547935421900168,0.04035880070419803,-0.03568044724767427,0.10608580288159225,0.06791233778534123,-0.04900879734449994,-0.035081291348287476
EREG,,,,,,,-0.0037632771946348384,-0.04747515005340467
SPTAN1,-0.015624662345743653,-0.03748455286651255,-0.014314000198280948,-0.04922071080335434,0.024614998805301293,0.047587472254045096,-0.004682632763030538,-0.12052014406353079
LIPC,-0.02189541900242468,0.15874460585934622,-0.008424668654544339,0.004429800907917118,-0.004097564628405733,0.13451829977266502,-0.0026493397814555007,-0.03835509547199491
COL8A1,-0.021558708273869697,0.02167903854159273,-0.006039105662037646,0.022841442166186884,0.0868421301395143,0.07271472401942834,0.04141124581296232,0.12198229675124439
GSTM2,0.003995470636905652,0.04168640824887261,0.032090855291470086,-0.015814594308108457,0.03142517077957454,0.12869511436792658,0.11349844301045392,-0.007933709718337977
SPX,0.0041265615673673275,-0.01601752805362278,-0.010900956277311072,0.009267383621194536,,-0.048982934110204907,0.11962226780928663,-0.08139240474519537
MFGE8,-0.010663493335256968,-0.019572823882384117,0.037500129844809334,0.011105622399505306,0.09642164219986178,0.07654017522360732,0.03849736796517159,0.0466827258580799
TGFA,-0.056784776772287784,0.022795616473290158,0.011643186903575527,0.058347180145938204,-0.012252620162083974,-0.022064535371765195,0.16855628944354067,0.027191537294628695
SLIT2,-0.006069071004662617,0.0046620774629028226,0.01564173126480231,-0.03515866257069961,0.0016862738971250022,0.0015982593943547306,0.013463143469578482,0.040444146841155514
PLTP,-0.05346277928492498,0.1031325543909649,-0.005612406214947034,0.028383572965132112,0.12571938980130606,0.06015382473436262,-0.05885824023773495,-0.037375867279146414
APOD,-0.033389282334082435,0.003989355399807311,-0.03914574592472853,-0.01577666179910979,0.018756441611622442,-0.13731786880041222,-0.17864840619464864,-0.11016001925048573
B2M,-0.06659049899863909,0.08026487793600116,0.014108364980815299,0.06621750283000198,0.1612380359041207,0.1293676911023599,-0.12292518321570638,-0.06074129224078882
OMG,-0.004700619261162215,-0.04208641933496511,0.01680306573801501,-0.004253756526373489,0.06862244954351916,-0.09611347365530135,0.12906089766490378,-0.08884148743485115
CXCL3,0.08670698792519904,0.07650027447885999,0.06149151601205553,0.018515161621731332,,,-0.004972100035923394,0.0644261361906394
CXCL10,-0.005867227002266522,0.05348744502445925,0.050044817269001673,-0.017888230018120104,0.10745644968687575,0.03928922694739258,-0.019581111017926967,-0.014212873616516953
RSPO3,-0.014149250850681624,-0.02043273671596995,0.011729966452417638,-0.01176301577925703,,,-0.04356012933515773,-0.035404333591209106
CORT,0.053571043433374745,-4.840338430542586e-05,0.02677925315595225,0.013472207916571836,,,,
NCAN,-0.040859100670900914,-0.011306559126096306,0.03771808514466816,-0.011480205231340572,0.066805347151946,0.046503777404994215,0.18011058272252994,-0.10771670424665893
PRG4,-0.013964700403499704,-0.017700301302564496,0.00656266852385917,0.03563014138071999,,,-0.008776039461113593,0.012518331821299217
ZG16B,-0.01620774269750493,0.08024694201347635,0.017523966545979788,,,-0.03799538927267316,0.06835345803561484,0.03240359488187506
TGM2,0.019238503851623345,0.03745664274934057,-0.005588925234205827,0.050273625756920605,0.10670786448198308,0.06758367338492545,-0.02031074418514543,0.01532301478028018
VEGFC,-0.013497985548263862,0.00962898773130878,0.060628076626198416,0.15115294944406185,0.0013873944533324973,-0.03480436614829224,-0.0008721582510437377,-0.007981028431772463
WNT6,-0.01931497879286047,-0.017405928576909212,-0.013702336064081685,0.015109424507318846,,0.040483992607213776,0.03134654261698665,-0.018526985523818453
NRG4,0.017005731444532133,0.09945520985281577,-0.03197366514415359,-0.016373922763277777,0.030294927743399067,,0.013333225543370677,-0.004384632288263812
PMCH,0.026956260194748848,,-0.024360565182518366,,,,-0.0004546500940347346,-0.004388744873976931
COL9A1,-0.017750746501697796,-0.04537001964332142,-0.04460508919456095,0.00013484808068911042,0.14478795020932683,0.15376799694183244,0.14549306593125327,0.09497625881426289
GDF11,0.004803421412380615,0.02018621132847989,0.05733228114178201,0.05936093371367441,0.030502520327488694,-0.025765907184628612,0.10356023899368334,-0.006434101395002933
RAET1E,,,,,,,-0.02475830263238079,
IL24,,,,,,,,0.08546765632981233
SORBS1,-0.04354910487675125,-0.03954965077170926,-0.026365063300449108,0.018313129250319957,0.04703435414458971,-0.056404088845434935,0.04780608393905169,-0.06281524912920691
DLL1,-0.005976294558685341,0.037013534825305665,-0.019601433212086194,-0.013087871646325435,-0.059671401057282095,-0.02937613005997348,0.06196422020589415,-0.04453795605317892
TLN1,0.024757821614681794,0.03980230805186609,-0.004330580570229146,0.05282280778885739,0.152929667715309,0.09134112342936324,-0.03595157842230303,0.04321265337853716
COL2A1,,-0.016337606217239675,,-0.011427843300164048,,,0.08264686158303963,0.008875472039205329
SHH,-0.014511616528457536,-0.01284334360971791,0.063247495283025,-0.010906650181706579,,,0.15195238074395204,0.05314231608869191
PON2,-0.025399788316435395,0.015769174084235622,-0.012852233013234206,0.010086237224139361,0.09053757194118471,0.033291421110892096,0.12070422085839361,0.06755733875267958
ICAM5,-0.009403471164725157,-0.018945048017310232,0.06989407636266513,-0.021300098660640764,,,0.1088313713063466,0.01768961863626908
HPX,-0.002690910795414495,0.08701499458027696,0.01041623517345286,0.061329357802506146,-0.04719229771565218,0.067748109151763,0.09132810339273967,0.0674984576034723
SFRP2,0.019371737032527404,0.01635829481977049,0.013408562251029136,-0.02139605649728166,,0.06150355449553384,-0.017976953227037247,-0.0025235946667417864
CFC1,,,-0.007230766586381042,,,,,0.061105467911876994
CD70,0.10898731080691557,,-0.03907017187651286,,0.09945696047439849,,0.07720257482834658,0.1028955997015389
HP,-0.04129003551338806,0.04196569034806928,0.06822899648302293,0.09179856819967833,0.0716925056420354,0.09867121156952843,0.028238796587884724,0.05676336483049374
CXCL2,0.04988951493789172,0.07631449244803948,0.07645758484605361,-0.021586882062886233,0.0009528485336751059,,0.04749953309728649,0.1433711552631745
NPPB,0.07318107424688648,,0.012630432807154689,0.08062489053361235,,,-0.0476475874735164,
CCK,0.02094658468830347,-0.05095670931422758,-0.032123247494054506,-0.016599518295540207,,-0.04728995821298562,-0.03199367535486922,-0.18568107062070194
SEMA6A,-0.022574129922538877,0.004961849527348259,0.05909244580927963,0.0005090754422499385,0.04929173555091434,-0.026153761175732884,0.07535349445439847,0.06540437203994406
IRAK4,0.01777744276939964,0.006891285926014188,0.03740469761723002,0.010185560512400226,-0.034891708359510644,0.12868443300915533,0.11780570179698843,0.051244798010344254
GSTP1,-0.005806888548044413,0.03330394504562693,-0.014765401020647079,0.03126453549578293,0.03424085072274597,-0.021579171891359356,0.13641127836701247,0.08431685408519883
VCAM1,-0.03903121116224471,0.08725898597298845,-0.006945987736039649,-0.0379715891479826,0.1289053323951324,0.08166595169911066,0.07046946978261259,0.0361125169868247
NXPH3,0.03636609595911181,-0.002134287970729972,0.03510540365173111,0.09337212030974888,0.07448417441627116,0.09707564095970263,0.19778648142581032,-0.005053285257485426
MTMR4,-0.007191208068097049,0.02426898074318878,-0.0030708447863682627,0.023503876229030007,0.05139012233791318,0.08979462504135347,0.0506703302286926,0.023918528247788697
LAMC2,0.039605676527063094,,0.0014268504389206578,,-0.009519827988710703,,0.04173742911915841,-0.035075687341243486
IL10,0.019990263480816006,-0.02143858714933842,0.006563651952529792,-0.012563672879281873,-0.014485360035110386,0.1839298295078294,-0.0045364485552929195,0.1001940449904078
SEMA4D,-0.010734939691360221,-0.04200018527819851,0.08971460750399744,-0.044125856240967494,-0.010176530293597169,-0.06279011832115702,0.08361542377879719,-0.032186661252773446
TRH,0.04269440129358954,0.01367924273925278,0.07952397603468102,0.00043665673571688433,,,0.050590685838726286,0.043855334284370454
SEMA6D,-0.039854102346753455,0.023981351500433727,0.042324311097215066,0.02950608152102721,-0.05499839323925682,0.07626001371940104,0.11276018067356124,0.05749580983579893
CEL,,,,,0.04940635744800777,-0.03813450112212811,0.051110959176494865,0.01579122098281848
PDCD1LG2,-0.04860569862899614,0.09487545824290122,0.0006439659508918406,0.009916885647434022,-0.010113323056534881,0.06110846201247048,0.09019464017197568,0.09529007529843223
SPINT1,-0.02444668887086392,0.08509605203025421,0.08019393969256447,-0.018440767060295148,-0.05206111159663591,0.10752216175597812,0.10667953554539436,-0.0337112519745677
CTHRC1,0.0020049303907443837,0.03295340240469843,-0.0044558978334984485,-0.04823470689051646,0.0685864586101767,0.10411064490545137,-0.029461786908821647,-0.012037419156800682
PODXL,-0.038921120843391784,0.07861700753445791,0.058924163623921895,0.031716956728671045,0.04887544477678362,0.14502838865859935,0.10383761353146592,0.045172273398415765
JAM3,-0.007270344829142469,0.053464826995764145,0.03473227819975347,0.019785587987002435,0.04346513402455523,-0.015598483270999212,-0.009002452605040831,-0.04928820238319057
TGFB2,-0.045210263419006455,0.09226098224173285,0.0038617765312399747,0.041093079786611676,-0.07747175345740748,-0.017090637708529224,0.06440212150323919,0.12627776796856335
COL18A1,-0.0015997812403201728,0.03648908245803552,-0.013470029621691791,0.07975895245674157,0.024626131223875882,0.0750779734464556,-0.08493759711725556,-0.050409668267519546
NODAL,0.023081544135892258,-0.013633126211960405,,0.05166037771225373,0.14310419121387172,0.03854690646335598,0.01834651102353619,-0.051529453222551265
INHBB,0.025890872044345696,0.07532014789987046,0.0008285812831595833,-0.011993223049855214,0.06087566467909006,0.0004602514469450915,0.1942803903136003,-0.0321593432150945
LCN1,,-0.014337197120202731,,,,,0.05859781476466715,0.005484728346498473
ARF4,0.060865813760086755,0.028804053634040983,0.02563188712455576,0.04813254700250773,0.009848179289061279,0.13428615959263887,-0.03830982917413765,0.0824456546634896
CXCL14,-0.011337706768402523,-0.005590536124808647,0.027519729467548364,0.04811172485470649,0.10922324976995144,0.12039937456695277,0.20673274838526223,0.10029343554851848
LIF,0.01497564032189532,-0.03811434404469153,0.008917861915263952,0.062220016359767046,-0.0035170391220039933,-0.011797982525873394,0.03479183404540895,0.1504973680094341
IL17B,,-0.023678094038346864,,,-0.09558578360139813,,0.036254862725328164,0.053446049748615686
MMP1,,,,,,,0.0488129867292645,-0.012566204504680569
MATN1,,-0.015031576466466719,-0.018570829990975063,-0.01142784187802363,-0.011302951695430588,,-0.0226465411671933,-0.021660809881596785
ADAM28,-0.02300236258776805,-0.04013978625450019,-0.006403066511395009,-0.0012543423190711114,-0.04409860073113071,0.08418946790301012,0.021904487758981284,-0.03158454928752144
TCN2,0.0002014820049933812,0.025397627362688833,0.042408161600324304,-0.001833630850414534,-0.01734709001968093,0.06030216086283579,0.07474293708809704,0.03354674833813059
THPO,-0.010263797421283881,-0.029253416525316097,0.016594309202766677,-0.011427843190768613,-0.019416293254309238,-0.0023560454125961584,0.04503047225077414,0.0060893553501218094
CUBN,0.014241570845142371,0.07324400812762678,-0.026951115735215875,0.007420986282775688,0.10680041092136684,0.12031908338894655,0.051652248397847524,0.050453187091544185
TIMP3,0.04704263910165804,0.03177175274151421,-0.00316270655655027,0.0354488776905003,0.13672726028551835,-0.014704193544735419,-0.0864266690001603,-0.020494858917347182
PIGF,0.02399645106032749,0.028665166845081927,-0.04592003514099813,0.03169922290014089,0.08532508844015932,0.03616781636578571,0.2033634765620977,0.04586842233194418
CRH,-0.016368184998110442,-0.02204683900751272,-0.02923482133094708,-0.01563034606817881,,,0.014704724837538602,0.03029846877209379
BDNF,0.018199841666049384,-0.012693366670994875,0.02842549141776563,-0.012870686525881574,,,0.13525648228850212,0.10950926274517123
CCL5,0.05356931403288539,0.06672078478851119,0.051398260956650565,0.1342401718692185,0.02454560897832501,0.12664153318519134,-0.034433635976383103,-0.028746280034359976
GAD1,0.0187830378263378,-0.0206578853817234,-0.03346785048481661,0.016707061353934363,-0.034269253939692594,0.12919458520411914,0.055226588666923294,-0.0664449308666392
COL14A1,-0.01135612669105923,0.03540997718418631,-0.04033986155225234,-0.020416014669729553,-0.041017400530747754,0.10411971359486154,0.07601920854497766,0.06783233932911496
HLA-A,0.04088608813283773,0.06218118532835096,0.08462427349994457,0.04673827912035552,0.04839285750812975,0.04834961167460951,-0.07406881900526423,-0.035867415665725974
CD5L,,,,,,-0.04473593130942591,,
FGF18,0.14025232062413306,,-0.019899375968857567,,,,0.0016504754299931392,0.055059206262449006
ADM,0.02656416417904409,0.027602653278929187,-8.007323734349994e-06,0.03450170582241533,-0.0063790817900468725,0.08225290802897335,0.03642686790475296,0.18826260109600015
CCL15,,,,,,,0.021680909649233696,
GNAI2,-0.028766404268943103,0.07434154843837336,0.05212347976340463,0.00916340467938777,0.050521539966676035,-0.050820733760793324,-0.022223709631873877,-0.06699661763670924
HDC,,-0.0003102985966535965,,,0.008783659114786738,,0.0842226051257184,-0.03331765117725274
COL11A1,-0.012737832929821885,-0.02606623119322236,0.02904553214878552,-0.01303833229736344,,-0.07056978452471759,0.03690362728072167,0.10064039557357411
NUCB2,-0.042165231074141045,-0.02177932836874728,0.0016178716039509078,-0.023384011074927935,0.006873262766232371,0.13994844983607216,-0.026081384943492825,0.02932165435115862
FGF16,,,,,,,,-0.045081537004148
CXCL1,0.03897943129788774,0.0838219652479365,-0.0015814710944031772,-0.015503246178732605,0.013728769383757814,,-0.02412653091560034,0.08625547728426473
VCAN,-0.08534285251274831,0.01537817568521438,0.0037992887200898142,0.040248249205885225,0.09012581316796962,-0.10922754073509376,-0.15315117136482106,0.028324526785352543
MMP7,-0.025853632941323736,-0.010464971517302258,0.027534378186193132,-0.01766289590127525,,,-0.05086767637799351,0.04167508603055661
PTPN6,0.05022131056823088,0.08487402650772012,0.004376659950069928,0.0015451067835130024,-0.01473505103969239,0.06749923433448805,0.12145764294279901,0.024460031072180838
PTGS2,0.07860289057037063,-0.01834727039313375,-0.00667223536416566,-0.026378250066332154,-0.06651015210312407,0.0055440902347266285,0.01930579437236257,0.09198630729837833
XCL1,-0.014149253232029195,,-0.030123564885064492,,,,,-0.02453529039609585
CD58,0.00870108409006054,0.044651924826514575,-0.0010905645093596508,0.05025493773258562,-0.12314842352871497,0.07853400052251047,0.13608352978942626,0.044020345641535785
TNFSF14,0.1024945279807869,0.013482075234827843,0.02251946395399392,,,-0.025929692008168276,0.09960281823580794,0.08894610862756265
CNTN4,-0.0032203335931482277,-0.025784986573808448,0.02117498753445218,-0.03593950044292303,,0.1431890848524576,-0.012052224245819993,-0.05400907134190793
NTF4,0.04700443087287428,,,,,,,
INSL3,0.03124448075964178,,0.004918743791780674,,,,0.004172243379813724,
BTLA,0.006911040236158419,,,,,0.08626522864432774,0.025311114390797182,
MFNG,-0.0226337576137241,0.017423878796812554,0.014120378576491564,-0.04751518675049532,0.10042398444341076,0.08833313417150541,0.044788948017017716,0.012705518372634728
ICAM1,0.016631321688044102,0.08976029428204103,0.004135626533947861,0.008066866377425432,-0.06662978544383193,0.05836966401895428,0.14995049467997787,0.0980398000253831
PROS1,-0.03743933377367674,0.08008658244893004,-0.0018397432263552013,0.045189437072635924,0.021254870263573155,0.06820981200236559,0.0694737150478049,0.11410626019948986
CLCF1,-0.018102416691438816,-0.015455880086389113,0.04686958895501994,0.06216544881208726,0.012941145838245186,0.01671195267285496,0.08405384922268018,0.15856243853761762
PSAP,-0.0021259475584830927,-0.023861650551710814,0.027898679577678318,-0.019708502157763087,0.12559202150485183,0.0535406545768379,0.07732037248646197,-0.06753037685586755
EFEMP1,-0.04811712294306689,0.06366541190812626,-0.0031490703267026375,0.03082807247385256,0.0988412119734733,0.14574277985137288,0.0049520727940520785,0.16559095729008963
C1QTNF1,-0.032967225858618505,0.07229672670686281,0.017145098561141894,0.034991125067726295,-0.02813128424643365,0.04001177929571877,0.11968056532226969,0.11818322141035112
ALB,-0.023087452084961095,-0.017553673066619986,0.025693173907669953,0.10412215848609756,0.036919568777037795,0.03101993791113079,0.06009409535065009,0.17023537810749706
EFNA3,0.08399954336131314,-0.057602586785567546,0.011011814407884653,0.036269619255439964,-0.04327632794621719,-0.051201643897275606,0.12735633400539925,-0.006842300336100747
DRAXIN,-0.009502673158536168,0.013501106322874634,0.06797869755948449,0.07130529051563342,0.04102901067098096,0.10075984521022432,0.0923595982206469,-0.023530437392707156
NPTX2,0.04996270223739232,-0.04096820493867135,0.008945618757680827,0.07308071855869099,,0.08614061657223615,0.09924076580914279,-0.01948736089627756
FGF11,0.05103041288059024,0.05198850410841097,-0.033526881909489534,0.03910631302248027,-0.11305996313046998,0.08862011075429883,0.18331771042820105,0.08932837768542787
CD59,-0.06733741039301451,0.01524778852112182,0.08219819091708476,-0.01057951716247761,0.09069303745467004,0.10534592609783722,-0.05636333703967668,-0.06792101629076001
COL9A2,-0.02445368310880923,-0.018415518121217445,-0.028613849746389065,-0.0019683731591552123,0.048264316248015166,-0.028234950197535545,0.12043707796331798,-0.035488450855381076
DLL3,-0.04444094732727937,-0.0046716147374580436,0.012467171657637534,0.020647760556968296,-0.05989983156190098,-0.04456741398728003,0.16977998508499384,-0.04459861070958182
FGF5,,-0.013977891045355786,,,,,0.081210070443933,0.08399322322620299
LIN7C,0.0031380508976192713,0.0077170784013812395,0.0016882831579709643,-0.023584313234750926,-0.03463862479235726,0.036286684529532626,0.10669675192096768,-0.0037686486078417664
GDF7,-0.02320364272117093,-0.025004162863695875,0.027544575288993366,,,0.03206207424562688,0.025980808225226772,-0.039278541157935026
PSPN,0.01017535221722782,0.03998326517055074,-0.009298523588607383,0.025388063351951803,0.09097108287860878,0.013746104472161088,0.15454596893215608,-0.014154607264699937
ANGPT1,0.024715408164989686,0.04414793232414725,-0.02337220952351447,-0.018111049817908533,-0.0406954505902204,0.027555737268160796,0.07095487398099581,0.025303225017410072
PNOC,0.02853519289254401,0.028674360885386694,-0.039282876593630736,-0.022611874141741765,,,0.02441568247913489,-0.03760095879817957
L1CAM,-0.01845950096059172,-0.04046356154759757,0.011654168463579464,-0.03348585311971687,0.06547368225131923,0.09827266927933857,0.05894154448937784,-0.05374505051613578
APOA1,-0.020252201304315095,-0.004288990032691047,0.014337152063261532,0.07162916053390936,0.09226749668857405,0.16442953456550485,0.11084935809954488,0.025190985281672185
PSEN1,0.008307298557021043,-0.018142205797047072,-0.02718801657067368,0.00738949066254601,0.06567513758555495,0.0004277157029241859,-0.017748114059836284,-0.00938842295101505
CALM2,-0.06013167981715423,-0.10316348766764535,-0.012138835874932107,-0.02046108964880929,0.1432855296250993,0.00834507510556136,0.1941186006188088,-0.05133077222728754
CLEC2B,0.053552860666653074,0.08615086530179736,0.018943981030095175,0.02450534617784516,0.00357689899005897,0.08415343605494398,0.09486484056069654,-0.052727246670503915
NTNG1,0.003445144211024836,0.03709670412061486,0.01036386708790878,0.007599238898187417,-0.01301990062761458,-0.04367766154761002,0.22245129753725099,-0.00042285938020396427
LRIG1,-0.04973524639516145,0.05074040965289453,0.0030820735872185783,0.024820570707988123,0.06596859595586534,0.10042489230833831,0.18169556974796294,0.05925106267211513
