,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.029704972529696304,,,,,,,,,,,0.02034964197176509,,-0.022277146727286375,
BMP1,0.01921620506694879,-0.02599928648813666,0.12960084002897737,0.012680268817864687,0.03540685937805035,0.01800982230816418,0.08362073630977498,0.15648747821906664,0.03207991523513886,0.02639163490008764,0.007863736947639248,0.005219837829489353,0.01869577012402376,0.0540525121345787,-0.011938384386299671,0.0767626758661673,-0.010618216957282451,-0.06381859400627705,0.03592718016290856,0.03522993339096456,0.12992161785643952,0.09364586563807413
NDP,0.010566786963389665,-0.03207822216469179,0.012227124967136974,-0.005901634670658957,0.047622791956369606,0.05441611728340176,0.07937170196964115,0.056825265064978314,-0.03601155900976568,0.06028575684119067,0.005268323148919512,0.0006985482975538133,-0.09701908021658773,0.1657915808873647,-0.007919734039606986,0.03116992245786601,-0.03916237574143941,0.050426026905223714,-0.035938361039173986,0.01939633950000169,0.0784102025071552,0.07624893493152013
TNFSF18,0.1723849065556146,0.1263705663799341,0.0022946583667135304,0.024957065459689523,,,0.024364356889055902,0.014921209722877086,0.02801187108124021,,,,0.01895010500303187,,-0.07243505015055812,,,,0.04881414148554359,,-0.03929462192285132,-0.030807166885600958
IL36G,,,,,,,,,,,,-0.017926779091306383,,,,,,,,,,
RTN4,-0.023048385737681105,0.051018062074340335,-0.015152129093696275,-0.0676603246557379,-0.014925073759514717,0.05925448284353754,-0.08239174524909874,-0.15718981237786128,-0.04678649964851986,-0.018883556944305938,-0.04973319535373411,0.00283474218468379,0.08758656620892906,-0.09279311379215126,-0.03662160417414016,-0.031617571128692595,-0.006865621494827073,-0.004373892725282667,-0.03965342396758413,-0.02565954839056246,-0.06654917679945063,-0.026310222367324537
HEBP1,-0.021927387233843295,-0.023654014388425994,0.03711588494140512,0.029212605376584704,-0.03595515752658582,0.019538019450932496,0.0021985444185037774,0.017944919402354053,-0.001632022233491716,0.06188057392487304,0.03905552186397891,-0.06069874983842803,-0.005779528613274554,0.06687346687258791,0.0025079251437025974,0.044464011170581165,0.10514557689490808,0.017486579538629327,-0.09342596114556762,0.05798975364595067,0.03787165258282926,-0.024825463608982353
WNT7B,-0.024743154556783668,0.06254175373715362,-0.0011222802076594608,0.03308741933360812,-0.04531306396954408,0.0276300322812343,-0.023764218338109214,-0.09832991402729983,0.01573530248706681,-0.02079982900002305,,-0.019703596128456465,0.009195881356459542,-0.07341015568449673,,-0.049152236676672414,0.06193827315987872,0.060927201486821556,0.028582073579409,-0.03796587217723451,-0.06659915617396658,0.030964447453622253
PTMA,0.016073788666018746,0.027046135786880064,0.060455767742444856,-0.011711626992583938,-0.019432197307443527,-0.02071626748343384,0.06927131381996941,-0.07768262762966426,0.046794196560570885,0.016394453066656146,0.06797993405880823,-0.10280865486746513,0.16298129416583199,0.04163153925749492,-0.0038746452659511694,-0.0008048799677249083,0.021153139665919144,0.0421899766387486,-0.0179772862131203,-0.0031026199117142788,-0.0031602711932858874,-0.04782056726126336
FASLG,0.050660522016060874,,,,,,,,,,,,,,,,,,,,0.09530902999869373,
CEACAM1,-0.03435609635882102,,-0.006777050790621303,0.06502901163216047,0.014357872107262708,-0.004088198329392429,,0.03480244893533835,-0.03545489925968425,,,,,-0.055279688125372865,0.02398838538576264,-0.009056158869569779,-0.0399468526940522,0.030762686200282177,-0.00024173227283471306,0.005531448582441222,0.101022617494797,
PDAP1,-0.006419362044648695,-0.013724349455152851,-0.011354549186732621,0.01867683370940729,0.04254342282880157,-0.07861894694658475,0.046654819896276775,0.1044498259916396,0.021880846597668906,-0.009442078544322411,0.01070482250180484,0.009477258320424543,0.04126696164229253,-0.023682016906329914,-0.02501459062820948,-0.022022616026715278,-0.05497182752049928,-0.02064464956775167,-0.027001083624294087,-0.0011245304356950227,0.03584955239160391,-0.07123229300110394
QDPR,0.03226514016452815,0.046890000005000966,-0.02823595521775805,-0.0032119571369916425,0.037203429106009114,0.01877437160965036,-0.06383233419722856,-0.0893409182968456,0.005150025737303233,0.010124467976149042,0.05574155748218421,-0.007368444577651909,-0.044551662419765256,-0.008290924236103576,-0.05388704953765276,-0.057247527323012956,0.005853208629209502,0.024877551522831963,-0.04115385356384507,0.000623310965113725,-0.0028753765365217344,0.030740189640192588
POMC,0.0020774014609636748,0.014865203104243345,0.06377050976198576,-0.024454126828339837,0.040191937930578354,0.08901688058577428,-0.006932602099446085,0.049363650450811605,-0.015207667713567552,0.01983142155823311,0.017477722411880687,-0.004031858771292003,0.01721609220957174,0.006734293082125519,-0.028636912801367695,0.03180237785336014,-0.018202185416868473,-0.01985640322627339,0.07204301515774644,0.08016407474755351,0.06043352829286655,0.03972272767708127
CCL18,,0.07523202222931773,-0.006199499267265654,,,,,,,,0.027035135138865456,,,0.10594273035387766,,-0.03125380856951169,0.05929489817264913,0.025468502189417642,,-0.03265717098561048,,
CCL17,,,,,0.04303526609222027,,,,0.033973168544077094,0.1107815158533324,,0.128779246806586,,,,,0.005258484976442232,-0.0009025894625708977,0.009837548431167244,,0.04292014970716343,
VEGFD,,0.11861453416485696,0.01900946569990439,-0.011535082424364651,0.007399469822656742,0.028187064019259928,,0.012877228814098042,0.02775052239069307,-0.01888379758458023,-0.006578477945278311,0.0018102153369306386,,-0.05340077040986029,0.11648717082716399,,,0.05660182642077791,0.013221269490967674,,,
TNFSF13,,,0.05086372967773413,,0.03841159794727893,,0.009131495982725599,,,,,,,,,,-0.0005106136163763075,0.04997389012852393,0.04405908674342665,-0.015336202630655906,0.0315049905587301,0.06601791467460065
WNT5A,-0.05815803722340608,0.019488794858344517,0.041057401497252205,0.03103895978412383,-0.003869992394227593,-0.03474798806192985,0.07800935818396793,0.07744398521784335,0.060161252264467384,0.02163976862802487,0.004113784481737022,0.043980635478405784,0.0013953840708469999,-0.004119058851058097,0.03126764458355378,0.03603149987296427,0.000985155356379452,-0.014328656692722035,-0.041114512697653774,0.053439578293980036,0.08318856631614245,0.00991004683813398
CXCL8,,-0.013324078034748964,-0.033888700166468604,-0.03914782932210874,-0.008667325775214388,-0.0397527686874216,0.046786475217581155,0.05283099627405842,0.028110357662228264,-0.01758541340557761,0.11163676437732344,0.07068857404140935,,-0.1677922485962847,-0.03159194798053576,0.05083764816663233,-0.08558521778701533,-0.061337380456463315,0.030174056263164894,-0.013649249876442435,0.02182727598618975,-0.07641644025982856
GRN,-0.05780282781677202,0.08751968760301358,0.12869593225843465,-0.05459808902817107,-0.00163793226521801,0.008014171922793962,0.06931642987266931,0.1498759670255136,-0.007468864804393237,0.015306066464253722,0.05128909613196921,0.021659457357594256,0.01983717468730168,-0.007194009312567021,0.06460802021075378,0.06491953294874474,-0.007359870470394795,0.021334667483445806,0.0879010273332058,0.08632161226435203,0.1424149283302984,0.031184677296315553
