,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.03730297991728314,,,,,,,,,,,,-0.030495884023188556,,0.10498316722457983,
BMP1,-0.022798430061334477,-0.011279542350077968,0.1177295249130882,0.030914062182093183,0.07249382859614101,0.013347112914879972,0.03779549339440454,0.1038853334939562,0.250800339846271,-0.02124137828477107,0.018373349341223276,0.1107402838196876,0.0672430342141566,0.06482353755623732,-0.002807508575544808,-0.011637084923659207,0.12212717543380114,0.13917303373487738,0.046489294128569794,-0.031207136252569552,0.08234841066238374,0.040741387498761585,0.11465504210889764,0.06392252216479002
NDP,0.024813707578551177,-0.060995577231050965,0.05587523536025599,-0.029810348161050357,0.02731333156760875,0.00391354314160856,0.003932001438975733,0.003606709274994344,-0.012135756653052405,0.017124051182431408,0.037308676619124015,0.00575511299503389,0.0048986807700090815,-0.05905979935855801,0.0751376569213194,0.028281780589915224,0.10947549951342579,0.019971848350236118,0.0698992305265617,0.1163838850509898,-0.017294904551877315,-0.025746024550304905,0.09647649195453604,0.04749039698904622
TNFSF18,0.06042210883427108,-0.03492906543163397,0.008634068770393672,0.011336121006072045,,,,-0.022181097313489925,0.10462426536692566,-0.004268381808318683,,,,,-0.013294928269206958,,0.06669913216851035,,,,-0.031391168015652594,,0.036591707667571104,-0.04542819920830805
IL36G,,,,,,,,,,,,,,0.04853303426563263,,,,,,,,,,
RTN4,0.01770193004315811,0.045886846703530555,0.06556460562804028,-0.007473996215751148,-0.007713666606783286,-0.009233542545326785,0.007664533608416694,-0.1618089313391103,-0.264027651555819,-0.025376827583902507,-0.06768522598329156,-0.2003282857068448,-0.0743025654956026,-0.05320489457330777,0.004877218886709828,-0.07202602942789274,0.07260345728224753,-0.04588584709798199,0.06852068408647913,0.03489010405722703,0.008219405338491621,-0.033020910370412944,-0.027468296469878688,-0.06056145939404328
HEBP1,0.006349249472970252,-0.03559035595825194,0.05966953170638902,-0.004262701900836422,-0.03206510534623807,-0.013583155449340158,0.023799320722884373,0.06320257630550008,0.1546008458017505,0.010931502623680336,-0.0049262658368855365,0.1591432742739789,0.030838474119609258,-0.00033951093101748306,0.026203204773400685,0.004632031657423363,-0.030777577230407853,0.01934868950956588,0.04956194668179235,0.09655672942376206,0.0060566590233056385,0.01340083471426237,0.13534849573281718,-0.01057438204453786
WNT7B,0.04500869648842012,-0.023731952174588657,-0.017457139378280962,-0.04079345823013662,-0.035363594616769654,-0.008617944620343015,0.016174518839604936,0.018026799667152614,-0.08080787827600613,-0.036301259624477805,-0.01655568994540675,,0.05226772531187917,-0.029947724345774824,-0.04643816471162783,-0.015000748426447122,,-0.02505483418500527,-0.00389215811196101,0.014362570168885955,-0.024734139480976202,0.05713117179321124,0.03970800497858503,0.016452072822819706
PTMA,0.009293878677632905,-0.0073601437025112215,0.05860025112570551,0.03127663386532945,0.07945797020744694,-0.04073629105328063,0.0718413971094589,0.21482769834658338,-0.19581938578323596,-0.03994089071478545,0.019849229655133912,0.2834992153373512,0.11275190095227597,0.0026307718161126723,0.035429316910213365,-0.02291454912844753,0.00871807431056996,-0.11063488974899367,-0.015188341164753896,-0.03028241291560833,-0.019461810917799333,0.020673291234763105,-0.014751931002449006,-0.027390019070238813
FASLG,0.10163803747872982,,,,,,,,,,,,,,,,,,,,,,0.05100192335462183,
CEACAM1,0.02155575627634723,,0.038635242966627924,0.029571835392047503,,0.0003877887156355917,0.0035789153818779774,,0.09877686162866357,0.03142359993248798,,,,,,0.017193779019746978,-0.025756272720846924,0.028568303600278646,0.05049709938399378,0.018623505272208293,0.024616518090032204,0.05551851285055198,0.0762693337556178,
PDAP1,-0.03703309000564112,0.019222053182952073,-0.028739330406446273,0.01712897987639883,0.04380920027722008,-0.013242257172484161,0.03232920468824218,0.14301872550034794,0.21451831129976245,-0.002327032668367293,-0.025186542789245987,0.06002104655957457,0.06512837420092595,0.08123073123840939,0.005463250457206999,-0.09113954226687337,0.09797340916194387,-0.0100067535619448,0.06402581039659927,-0.015254344290958729,0.03128534881636563,-0.037191890220995324,-0.007338204527098314,-0.025664373941492544
