,UKF248,UKF269
IGFL3,,-0.01415863054372595
BMP1,0.05697084145146644,0.08650693417991663
NDP,0.03562485152417629,-0.0077195169681461276
TNFSF18,0.15591750027721576,0.15984588967626193
RTN4,-0.024847266311971036,-0.12408059031167451
HEBP1,0.01728568418770192,0.018906710126593777
WNT7B,-0.01695628141716074,0.016058956772708292
PTMA,0.035283883598887573,-0.0359537380966648
CEACAM1,-0.015803933433607528,0.05523338683201255
PDAP1,-0.015235796969869502,0.08354756542655377
QDPR,-0.028886215462995784,-0.12675909732220347
POMC,0.07324652164706659,-0.03566544211678253
CCL18,-0.01972181570586629,
VEGFD,0.08386879208714645,0.026718641262532133
TNFSF13,-0.014882719726959481,
WNT5A,-0.0331011056577215,0.07195043773918844
CXCL8,-0.04465428326745708,0.13555918803315134
GRN,0.04514040907979032,0.08283102003185665
MIA,0.02125309664896498,0.04893226277449943
COL4A4,-0.023685740427607602,-0.013952279474123466
TAC1,0.03989142850242131,-0.05568053721082856
RARRES2,-0.0393506683475404,0.07739658415023226
FGF7,,-0.019301574371346882
HBEGF,0.03697621683480009,0.10322971058042617
CSF3,,-0.014761243135590291
PI3,-0.02074818162891755,-0.016621354597995835
PCSK1N,0.05117687313295157,0.025365665057585862
NTS,,0.0026680252142787055
SFRP1,0.033382552814835265,-0.016155853866925304
MICA,0.02526967613823883,0.09736369154654537
TG,0.08782447250553156,0.025443712472426622
ADA,0.041181925395518536,0.07886534025398796
LAMC3,0.06915632662930625,0.08705053106566703
CCL7,-0.012544740843847954,
NGF,-0.0053085397439146375,
HMGB1,0.04442575679708577,0.10589092398604118
ITGB3BP,-0.03957072252422257,0.05776874960083962
AANAT,0.00024614493847796196,-0.013315040775891622
RELN,0.042380524113437734,-0.039070507364274976
IL15,0.05691368757251483,0.03280031060372239
UTS2,,0.07291339688876947
BSG,-0.023710885435413113,0.0044620596667314365
ADAMTS3,0.02009012764938339,0.08632845645965173
CD34,0.09831442204166797,0.08899138047749244
CCL23,,0.03537609862635216
PLAT,0.035341674907942544,0.1034615868440782
CKLF,0.04683263063400425,0.10238596487355853
CD24,0.019577361222915757,0.11443150401382465
HSP90AA1,-0.044583033073600925,-0.05900521268538681
BMP4,0.14363141298019735,0.01594182802691325
SCGB3A1,-0.01254473958939063,
IGFBP4,0.04006736242491959,0.09504826128529234
LEFTY2,0.08565909005832904,0.13949371288504403
PF4,-0.013013153598736048,
ANGPTL2,0.0393728858792914,0.10131691513517911
LRIG2,-0.03678862661068682,0.016937613050346325
ICOSLG,-0.0537036435215576,0.02675903557478269
WIF1,-0.008379786327788057,-0.07009740110476695
NPPC,-0.002342905786763175,-0.035850220392276644
LYZ,0.004054634274513159,0.05797250959553297
SPTAN1,0.04178424210386721,-0.01925788799405932
LIPC,0.005143600461958914,0.10912070619662169
COL8A1,0.009760581473618038,0.06850151178056801
GSTM2,-0.01650050879593808,0.005572679047742639
SPX,-0.025766717317294328,-0.04669706678441561
MFGE8,-0.035363189103499254,0.1035530811049271
TGFA,0.0010546925718770757,0.04350090113782332
SLIT2,-0.01605675926874452,-0.026770340392665588
PLTP,0.013819831724237498,0.08549334913717187
APOD,-0.01128248942196121,0.031155584792862314
B2M,0.015519089261638462,0.09830554556288107
OMG,0.030720772868133232,-0.01075723323464553
CXCL3,-0.032135591028463036,0.004003527221327349
CXCL10,0.06697817401324242,0.08363619000320605
RSPO3,-0.017040434796894727,-0.021864002975742182
CORT,0.0001581512532561497,-0.03784055565090996
NCAN,0.02976310011466655,0.004653504884764893
PRG4,-0.01886579206700232,-0.018940166739795056
ZG16B,-0.01739576756637318,-0.0019841742885285344
TGM2,0.008859292581205738,0.054221232940092116
VEGFC,-0.023953876235558152,0.0358579905191071
WNT6,0.049227248515757084,0.06431401110431383
NRG4,-0.011554146732116778,0.04076678077644728
PMCH,-0.013316775905880943,
COL9A1,0.01849938618953943,0.019576390096798006
GDF11,0.04363388881901984,0.0768165756592312
SORBS1,0.07754866760780386,-0.045697030996950515
DLL1,0.0665144759325602,0.06307009574120681
TLN1,0.014308282153717983,0.07461801901246136
COL2A1,0.0871458159868718,-0.017482017994733194
SHH,,0.17859660026560087
PON2,0.06455074341177688,0.07428658660361913
ICAM5,0.06334680558535695,-0.022867977475334485
HPX,-0.020584681708511115,0.12815041602121746
SFRP2,-0.016678264715073568,-0.013952275365684089
CD70,-0.030470776798463814,
HP,-0.05141286081278154,-0.031722566804864204
CXCL2,0.09227405917598804,0.026490434076915436
NPPB,-0.01618392820806035,
CCK,0.05456089658076687,-0.08728622563755839
SEMA6A,-0.012841320360674494,0.05907649502599828
IRAK4,0.022754044195769034,0.0921575378699734
GSTP1,0.05764167015075491,0.06555192034703017
VCAM1,-0.015946775454967487,0.06904272977846664
NXPH3,0.03207166126307926,0.06761732850956986
MTMR4,0.027411203180067855,0.020319083255701965
LAMC2,0.17460890325287973,
IL10,-0.02683939068449943,-0.022940310920880596
SEMA4D,0.06381123113416386,-0.04269064405586991
TRH,-0.06094989673472596,0.02846801144424139
SEMA6D,-0.009691385434260015,0.09115398448308083
PDCD1LG2,0.005000206439387352,0.10160138334685502
SPINT1,-0.03213559952249977,0.019540108099638638
CTHRC1,0.07573274966138452,0.04297950440492043
PODXL,0.05220959528090726,0.09264303984158596
JAM3,0.01629964743136594,0.07311659643633968
TGFB2,-0.0003678854399284604,0.08113435959529477
COL18A1,0.04459336777905987,0.09247863958360578
NODAL,-0.013105751370570781,0.13646472443021612
INHBB,-0.0529377347753421,0.05644984645522639
LCN1,-0.012702694258738512,0.03473334576091521
ARF4,-0.03476989483989588,0.08846894173515589
CXCL14,0.05323572119671024,-0.03287787779806969
LIF,-0.034656647813069194,0.09825721430768254
IL17B,,0.11583607173362839
MMP1,-0.0175127616536675,
MATN1,-0.01667826698788748,-0.016084503860711707
ADAM28,-0.02206299996365511,0.0018380775757708956
TCN2,0.04982065161324218,0.09679046065246878
THPO,-0.02173247245431107,-0.007145435727491078
CUBN,0.059446649406409674,0.06225324341924025
TIMP3,-0.02655073019764144,0.04699078092873579
PIGF,-0.014530692121981888,0.040371857334609636
CRH,0.007972937811954907,-0.023591169424172987
BDNF,-0.03496395636200859,-0.041652801510356934
CCL5,0.010211920602168688,0.021113142200415713
GAD1,0.04314766830210481,-0.017703704520893072
COL14A1,-0.01740246365563005,0.03236509882264212
HLA-A,-0.0464863844734116,0.09259749218755849
CD5L,-0.014882716966114389,
FGF18,-0.013466168892187267,
ADM,-0.06164919782061643,0.06830343608423373
CCL15,0.03213179647507181,
GNAI2,0.028347161421982493,0.0666530734282136
HDC,,0.06505738318790849
COL11A1,-0.03319346616144821,-0.0002056077895167831
NUCB2,-0.011697051725114935,0.03330978092835489
CXCL1,0.025404747025372872,0.053549176178423925
VCAN,-0.052892009868955786,0.05878974808513395
MMP7,-0.02508664332586185,-0.011198018727296671
PTPN6,0.04282752904463023,0.1304586233667962
PTGS2,-0.022436468398659037,-0.06248167752925919
XCL1,0.08801379904353653,
