,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH916T1,ZH916bulk
SCGB3A1,0.02056469764288438,-0.01160946969579633,,0.05558467171038928,,,-0.009508762129278705,-0.033203658251772745,-0.01618072631153543,0.015343713942775623,-0.019152142940704393,0.00492748704261415
IGFBP4,-0.03126301752447719,0.03338102013596941,0.042968532624386796,0.0007848156872866278,0.03313601118858358,0.062111874840863224,0.0007259800089519828,0.02222933883158527,0.04915436426779363,-0.025563637781013213,-0.05267408171706561,0.04814826264124066
RSPO4,,,0.0013161813091572775,0.007255000033200786,,0.019320130844340103,-0.00950876073840714,,0.053438570802483425,0.06166151699416133,0.07389585965870293,0.04240971430032883
LEFTY2,0.021475937540982922,-0.09295110469003809,-0.017083781355057608,0.012895686281059783,0.03996533072843653,0.06864169094031006,0.01640790052364636,-0.0179324262055165,-0.028626117076127076,,0.08099604655074484,0.014110476357664027
PF4,-0.01837518848010324,,-0.010499852147702746,,,,,,,,0.012264023797306617,-0.02654814006587574
ANGPTL2,-0.01946434548269433,0.05926811290956862,-0.028234501837665512,0.01829112309413641,0.05722644086511359,0.004824778642434082,0.013440515380000365,0.02568498375668338,0.10164078151088331,-0.004765328500335324,0.006413347193630599,0.012605121026830767
LRIG2,0.021180624587759527,0.0394686952250219,0.06509200691863473,0.03281916075383854,0.021945440912479675,0.06026235509584752,0.02344144636116866,0.04549504486700757,0.01661664577783845,0.00782410314430165,0.04540951700335747,0.0063426276161509835
ICOSLG,0.005965436656411741,-0.052543754631894514,0.02060541674931406,0.11083157240571097,-0.009377929226685117,0.01607791654276057,-0.018045852197430604,0.07302396155119222,0.04994819384807858,0.052602663832886795,0.022315707284080697,-0.025879237628814562
WIF1,0.010153785943584657,0.033145922113662615,,-0.006153620528816814,-0.035334280594907806,-0.019311137600749463,0.0791700301308634,,-0.03986754596140725,,,-0.005331975437075966
NPPC,-0.017263258564073843,0.1083392369319385,-0.016287860012093272,0.07625939340802758,-0.03201737700188055,-0.03766989360088008,-0.013214850430681706,,0.06624289286230574,0.15082234032067948,,0.015329102375871342
LYZ,0.08104301319550206,0.08759390511484517,0.03129613867869113,0.0320525019736054,0.053435270698195335,0.0627486024003402,-0.05896001494891521,-0.0020234590100483485,-0.037773467124139155,0.05360857685389165,0.005859664863982715,-0.037070056313464356
EREG,,-0.022129094107314187,,-0.04257670204182231,,,,-0.0209691735603175,,,-0.028401609424777926,-0.03056477364542405
SPTAN1,-0.06817221557746225,-0.011515492176998427,0.024360276845279052,0.046325751174926384,0.0474420736618415,-0.07492108375755809,0.009893861897772976,-0.02131105412621917,-0.01165116320672016,-0.04403289793085487,0.05508372400626718,-0.014784182411834289
LIPC,0.03861328470667941,,0.07545017720318664,0.011528315478827973,0.04801087398687177,-0.016062802393699865,,0.033475275809726555,0.003339588810171985,-0.012927270115903128,0.11796647880968711,0.006464711682814648
COL8A1,0.045671515371723294,-0.002494928460503125,0.026701484726276183,0.009972280332793905,0.046139397504804086,0.027262887074486354,0.0039333274483114395,0.04807915594755206,0.010195673803898724,-0.008603259251816122,0.04229277900870763,0.023059896304242072
GSTM2,-0.010008113228681975,-0.02102782824336897,0.02564097025917868,-0.03972981747377879,0.02300477588647465,0.0649457056185387,0.025472818312685143,-0.02698694512861679,0.0011320548866485605,0.12194141960743987,0.09503968478609277,0.0630647742877963
SPX,0.0029466043282952337,,-0.030919004520684468,-0.014552368525975736,-0.02132498236336823,-0.04858618625555404,0.005100646864664101,,-0.0195444744596744,,0.100842702382232,0.04685928783808502
MFGE8,-0.018188613087091368,0.03733567791840409,-0.006506164147345797,0.040738141256335944,0.05200382950193547,0.08364121415726002,-0.03647850364059046,0.020072154127761546,0.014342193785519345,-0.05138529136156388,-0.008480696970732997,0.10879738841986192
TGFA,-0.013782641827983617,0.04900163133859105,0.03314256058244744,-0.005867849759132124,0.0009710455414521815,0.1226360009794105,0.013950339337420369,-0.02825998014968503,0.04120480294901829,0.022585144622384066,0.09360655819232847,0.04582562180770584
SLIT2,0.004422388383481413,0.027652233688552123,0.015293718385747331,-0.03197223743238912,0.05993040122231205,-0.05033879579808772,-0.019294000089182143,0.0582467364637314,-0.006625033326312252,-0.04258957292261263,-0.0009524645648085484,-0.004658000890594611
PLTP,0.00936034371237739,-0.02015007571714294,0.017937665822710294,-0.01788680558190069,0.07048178826440533,-0.05109350086948129,0.0375746794097102,0.009572730343822996,0.032898668040610035,-0.011226529285141194,0.02700356750554152,0.04679729706766343
APOD,-0.05953413072251116,-0.0337735121318016,-0.002758607308523898,-0.02955686210186344,-0.0025224838610418236,-0.05888446048900466,-0.06604202354410074,-0.045574333200484006,-0.04477450075504189,-0.10675035525677432,-0.00010889992324876879,0.0922961323783114
B2M,-0.018479137533636787,-0.05554318585406847,0.020478977560554806,-0.011873297073293465,0.06412597407493804,-0.04231983694953751,8.459477848542318e-05,0.010998055814536788,0.05276390937222124,-0.09822641086314184,-0.09461405552729853,-0.07347832802644738
OMG,-0.014687138773101557,0.0012073402379397975,0.05052771908118428,-0.03490211605309215,-0.016119162882582624,-0.10101668190022246,0.016804228653085486,-0.013279892828579847,-0.02970181816454033,0.0036090983394994358,0.11098317690037646,-0.014487262824196196
CXCL3,0.07880900622757582,0.04096761030493469,-0.04234790089484729,0.011590133797335192,0.08251966004995867,0.016075601336347597,-0.010172364059744924,-0.018573864237163673,0.12704888395606143,,0.011033859424497671,0.06314439480852738
CXCL10,-0.03445191448440933,,-0.028817350337429347,0.051473845963000496,0.03083238814885807,-0.012792247572081453,-0.015452565539378599,-0.01809521438933625,0.02632461944247037,-0.05910986647352465,0.04684728884102572,-0.0361134173154536
RSPO3,-0.02406190004598605,-0.02743763108288803,0.011070718738066388,0.08862077571123184,-0.019526463669812907,-0.03779635795031908,-0.02470158816394868,,-0.01745119895797925,,-0.008575799525829366,-0.0059555107362433265
CORT,-0.030437334426639037,-0.03641347459838512,-0.015838759011960246,0.027025339749844807,-0.010574497566426701,-0.02678557813659361,-0.013105046919559755,,-0.031086214416445133,,,
NCAN,-0.05577291185624374,0.016619905120911733,0.01793901897357705,-0.09719111568042069,0.07732480455388531,0.023603694615035028,-0.0199866973472361,,0.010506941078997344,-0.043772188624108484,0.028295665723497104,-0.022352278439201213
PRG4,-0.000446510746253459,-0.03067881605035763,-0.012034488111750133,-0.027453525206901388,-0.016915222622094103,0.02223122019089217,,,-0.020403336371482728,,0.04201772124320395,0.14157733259684457
ZG16B,-0.024563646725819118,,-0.01396749526846605,,0.06475044881057306,-0.017096757864480838,,-0.02365612698043728,,,0.06307702482036673,-0.0003938832391032665
TGM2,0.004209819731505505,-0.018782142675551318,0.04528452931846511,0.04042068173975448,0.00791952876334678,0.0370491986639132,0.00975964591402421,-0.02482199842905752,-0.06958306551935954,-0.028961906425416087,-0.035006020275177394,0.06628673508444943
VEGFC,0.05111597621070276,-0.026585863020867698,-0.021448680166496426,0.004811150708044471,0.10021173837380361,0.003426392363732334,0.043288722158805554,0.039383845760623495,-0.020822418041297325,-0.021662787814140914,-0.04218890697620368,0.06975055498685542
WNT6,0.018302712000080153,-0.04313358074266362,-0.01664524665370779,-0.037828314659402486,0.07451412113112255,0.006609762320941462,,-0.011526004895936208,-0.01817275499833305,,0.03928526628853815,-0.023402474670827587
NRG4,-0.016315001764832478,-0.02056597941839684,0.08367262207964335,-0.019595760586585888,0.07144918470032595,-0.006103205697819096,-0.018574114895060646,,-0.024291779355463377,0.03074989975660006,-0.02540468891887683,0.03877851374157413
PMCH,0.017280934775863805,,-0.02029418392295819,,,0.020684528616237517,,,,,0.017196002110144295,0.02821623397159066
COL9A1,0.000853886426023963,0.03924252200644654,-0.015297223827002873,-0.03125143443662337,0.019137172239486227,-0.01965774458433907,-0.005690430919199516,,-0.02767990507656687,0.04104137264003321,0.1170522200252038,0.02883166601066893
GDF11,-0.06685352121486818,0.04414592482356815,0.003497146664442296,-0.06971190015379344,0.07944416794267216,0.0546002065372481,0.016432042203258133,-0.02392245779949936,-0.0018642421861963163,0.01990475614132174,0.02657960053999602,0.04655585297326275
RAET1E,,,,,,,,,,,-0.02786876323882407,
IL24,,,,,,,,-0.014917472690470526,,,,-0.014496115341681505
SORBS1,0.009400092246246824,0.0531060429681934,0.029079906808118745,0.02611000990310434,0.014013949950467433,-0.04444298237402728,-0.05681082163809217,-0.046296292690430556,-0.04843040238045274,-0.05353565823747077,0.023416548015961332,-0.006887722118826408
DLL1,-0.04563617773334325,-0.021849230766863296,-0.030259530266602937,-0.07515476235173435,0.03914384728346979,-0.07164274091397374,-0.02987836788650356,0.026011429000038087,0.005695245743455825,0.004068112782805086,0.013382728380328331,0.0581569068271725
TLN1,-0.004747957808839749,0.011706367190205966,-0.0068976349571853385,-0.01586113529474771,0.03905624846796943,0.0626188858288291,0.00017414198966061713,0.062214591853280196,0.053236316928877335,-0.054477945813215,-0.02831560227991377,0.06702833595501612
COL2A1,-0.049312287789056414,,,-0.024520162758796406,-0.015612968477360238,,,,-0.01695394878611386,,0.009407822782570737,0.00184439297246931
SHH,,,-0.01250580904336711,0.04975296579363889,-0.012273690298082797,0.03681745739555256,-0.010917754740023006,,-0.016180724897239217,,0.015421907300017381,0.04533217976093297
PON2,-0.07056670077445995,-0.028858384154738514,0.026814035429129617,-0.03262144896011879,0.04157395836802202,-0.012399177563862733,0.04172829142094235,0.02635204882591344,-0.014551286929732605,-0.036688891465124274,0.09378749277800427,0.030518458140000624
ICAM5,-0.03198065805236578,0.008062312147754432,-0.019491191008639473,-0.046910069075137444,0.009220900737391654,-0.012040206724808525,0.007409790747418165,-0.014121220792376231,-0.03160008169052266,,-0.02038927107414716,0.019368541836326202
HPX,-0.013250699429684007,-0.02743763829614931,0.010776054736749165,0.0280066051252205,-0.0052991041266943345,-0.00029672108163545025,-0.009508761159883307,-0.0280392497857331,-0.023553176819020416,0.02268607685882178,-0.003767367970264777,-0.02097328793236064
SFRP2,-0.023550498757679995,,-0.014242761247616037,,-0.012460600117074757,-0.0077072671493631775,-0.016063617247899818,-0.014722227877020292,0.0016590842272753727,,-0.007332423204804269,0.004921527085562734
CFC1,,,,,,-0.02151643255964474,,,,,,0.034327990082281795
CD70,-0.010198092189711815,,0.025869420410156413,,,-0.011428354288249341,,-0.004922614261814768,,-0.04429948322707943,-0.02762963167204002,0.06792809909601565
HP,-0.008390217640615174,-0.0060992318849981495,0.060127185918875295,-0.016157458675737712,0.05530867476846263,0.018988038878890768,-0.010245216137311991,,0.008623986301443705,-0.004913203377078981,0.03147342136915255,0.01420779112238896
CXCL2,0.00302983846240662,-0.007789852834571492,-0.0040952154083281804,0.020535277344976774,0.16043314525412675,0.015637700951824995,0.008312799329108087,-0.022431845448683166,-0.021624500793647288,-0.01610222041514581,-0.04832149828451817,0.02563512679737154
NPPB,-0.022852472224753645,0.045509621726834044,-0.029337676930107814,,,-0.018840663394306265,,,0.04270652238674539,,-0.02577022758239614,
CCK,-0.0806557364507838,-0.036981361162570635,-0.03303855304181078,0.022022980611680544,-0.05439617873679719,-0.11365726888139088,-0.01950993431543377,,-0.09281802531817278,,-0.007522048932957792,-0.051166739067278685
SEMA6A,-0.02030990657675705,0.016260962082060994,0.048834587755445316,-0.03669977162378447,0.039522075002528974,-0.05693450319675958,-0.009869019161244578,-0.02155515642176874,0.02249553201743035,-0.11618232506622218,0.09070347463958638,0.03282421856755793
IRAK4,0.0015728042408732522,-0.0015965634003316882,0.07886112353877628,-0.02542660504698409,0.06460004816020111,0.019102885245292824,0.02348310687178993,-0.029925713490981987,0.04060033482416004,-0.056861955242865664,0.0762852981084292,0.047898879997075296
GSTP1,-0.0695778063727713,-0.005954974136194441,0.06326569248412708,-0.018257591465928015,0.028378936259161217,-0.00982645156524483,0.01580922403207503,0.07302141598791508,0.030051049380332838,-0.08403337252084439,0.04190594484393881,0.02075198915703108
VCAM1,-0.0026140396827244936,-0.0322573901284893,-0.032576819701770864,-0.005534723082731442,0.03100826349961026,-0.06030333903128119,-0.0037748600276556596,-0.034699842368769745,0.04755066428211807,0.03646653835994368,0.0662359916196424,0.052384140506026154
NXPH3,0.0016520907372310023,-0.022425945251355828,-0.03994748656731923,0.022842525886761538,-0.00655310502776908,-0.05846154093953619,0.015262145985495211,0.029558487712388476,0.09384777755728224,0.058570057427806674,0.11275212581404939,-0.028883248933642785
MTMR4,0.02750235373314432,0.05308071319041904,0.004640453783151052,0.0045237657892867305,0.005492474754885135,0.013380224535661882,0.011834149231912157,-0.0011642408911047297,-0.008664730792041404,-0.005114962681816703,0.04701743341860426,-0.0044956673846599455
LAMC2,-0.017936801169621014,,0.027066483693968434,,,-0.023718293270170734,,-0.0033962567034927127,,-0.04081811873541651,-0.04910018630214607,-0.033890255344055153
IL10,0.11369760465885051,-0.02863206100168822,0.006295894960998089,0.016715603026586017,-0.020487700640535685,-0.012751853404308455,,0.022797038657322646,-0.018639025839440316,-0.016625406802534357,0.06479312980832165,-0.022563781264241405
SEMA4D,0.040438669297930635,0.04515263476388057,-0.04663149714841341,0.02838716587907255,-0.03973873334252017,-0.005033656799663042,-0.03814754386570545,-0.04159230814726093,-0.000282274793916957,-0.047733567932879195,0.09934325778028329,0.027839587066636605
TRH,0.07399906896638843,-0.021190704498086278,-0.009185363524790987,-0.024129699185707933,0.005791920693949903,-0.0027452403315895812,,,-0.009177125422454687,,-0.028864383081732517,-0.013638396606943678
SEMA6D,-0.013078891548705233,-0.05654221638333131,0.025276809330480605,0.0272366582674549,0.025485671360997657,-0.0308243364562431,-0.01493356971149778,0.018785451417906794,0.03400100763439777,0.07801136606670293,0.08747959561425792,-0.024883693347622048
CEL,,-0.02325425138035454,,0.03175522504083061,,,,,,-0.04714615115609956,0.08418057755859856,-0.036207114206359095
PDCD1LG2,0.021454751091227253,-0.010561667490350797,0.011446319215690781,-0.03964371777975234,0.029899125495901457,0.04048186690019927,-0.027306679801641292,0.07309859612789064,0.044678231119286614,0.032919915578051955,0.09838531595380669,0.01541027529982088
SPINT1,-0.02945410679520276,-0.02792081737607552,0.037363465985027364,0.007081308436657215,0.0669812734495847,-0.02705509680494685,-0.015539407712545673,0.0005783251325934766,-0.0026347918440443947,-0.04110452216859447,0.10735806409883195,0.050916106768367046
CTHRC1,-0.02128046205384524,-0.024897509108346344,-0.02679828182683196,-0.05599309922849057,0.039442573018624756,0.008562633791458265,0.02255104257704907,-0.0015024677633377653,-0.027108837496541652,0.06346708487966636,-0.02982174553498129,0.021162756101171246
PODXL,-0.0023510964667464757,-0.07315392560305327,0.012781573333236452,-0.0075467142674994015,0.07766701307968213,0.03006187659795273,0.03201464857105962,0.03520132126157618,-0.04486679047964942,-0.11055002669612901,-0.047900366987673755,-0.003948167804263246
JAM3,0.01846974573884337,-0.0006843179071423362,0.03856363566166648,0.06663914256169072,0.04187586585639457,0.06929407780350663,-0.027294443742022632,0.044237627229917344,-0.006743623674564535,0.01798644224425438,-0.06649303826497062,0.08398922811050906
TGFB2,0.05504327798635321,-0.009421091291379583,0.01875821543596567,0.0459372598797623,0.07085551211538697,-0.029364153091988417,-0.01572851587158586,-0.019204935050257145,0.09039794004200134,-0.08577815845112349,0.06849956271725391,0.07840527645366314
COL18A1,-0.02510692084038912,-0.04516144636217626,0.025031362984457062,0.006694085162596055,0.049217550675609616,0.09131930574545452,0.007017294261676501,0.0152134407608112,-0.020044949661063807,0.005547988930078692,-0.0964073223557735,0.012448141432032486
NODAL,0.0028740329713306746,,0.04791157328658525,0.02471234297198727,0.0021213546957290137,,,,-0.004687435791985687,-0.0050434463318169255,-0.007802383907868323,0.007332140918430243
INHBB,0.06256555255702347,0.00696551051809258,0.013006638704116492,0.029615610062725894,0.06412630007109858,0.012153145418514482,-0.03320077549350757,-0.00841896510246328,0.03930313522235654,0.0527078322492646,0.08519590228866443,0.04848302863755066
LCN1,0.05783289153353521,,,,-0.013701285470769856,,,,,,0.04137034726791726,0.017904029595963527
ARF4,0.0033603341111433133,0.05500369039632114,0.04163090924198857,0.0456510887498264,-0.004395241412544243,0.09471477774875023,-0.05174409412738183,0.007450279171570629,0.0827641206199196,0.03181850759235857,-0.08005350780861939,-0.03522123207662331
CXCL14,0.08163490166948513,0.036765994630151365,0.06084507922826675,-0.04458828744302068,0.002620000722055409,0.13699798504369948,-0.004012185023056285,0.00868527350071195,-0.015325050474994053,-0.034425593481699546,0.046396476943308756,-0.0721743401800427
LIF,0.045455854172016134,-0.04399265718887674,-0.010870749548419517,-0.01513166693799962,0.02174846165375582,0.09240264240135208,-0.011272853435684472,0.04408547438540584,0.032260493013914655,0.04492780755952916,-0.005391708835360458,0.030283938259271427
IL17B,,-0.021190704498086278,,,-0.0050440597977873605,,,-0.035844254792612454,,-0.03897624079059059,-0.010607406691292027,0.046893697336302775
MMP1,-0.024728847911587006,-0.09145294734121888,,-0.024129693921883653,,,,0.018001952678595345,,,-0.038848988879331435,0.03259391208272412
