,MGH258,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TAC1,0.049613483482425884,-0.06210390642945143,-0.00748678396545207,0.016377996684332465,0.10364787820529232,-0.08193734916045622,-0.06862529370124348,0.028227077505990645,0.012484233567845376,0.07275679387586817,-0.014992467793020494,,,,,,,,0.01858292773010644,-0.03247223159242415,0.05390689807648038,0.11017947506773074
RARRES2,0.06709143026566444,-0.07868151487627312,0.02610235249513732,0.08018957920407732,-0.10058101129344917,-0.025243561726681366,0.03515491929353942,0.03695619768087072,0.008885977362579907,-0.008981732320290403,0.08518093044409054,0.03578251385787834,0.1034460005332617,0.02434216047619481,0.034124456519540686,0.04017402082925548,-0.03787288556074902,0.01864135464752598,-0.010853791443396058,0.10845118544373877,-0.08764517811284465,-0.025662645548214343
FGF7,0.0012271709920246802,-0.023277906601218493,-0.027308130536829015,0.04338875246361719,0.048275272091328376,0.09299383615658639,-0.05616175465937604,-0.019562824688563175,0.09203051814861805,-0.04069998262880906,-0.006470465877364611,0.026265978473239027,0.062219104412591535,0.10835625529855,0.05328005176186241,-0.060241788559665506,0.026474314792782182,-0.023307151843901648,0.09647267619021735,0.09865567329910062,-0.029442445332413657,0.11741303113371857
EFNA2,,,,,,,,,,,,,,,,,-0.030006908542082725,,,,,
HBEGF,-0.03685321359882992,0.014742915852155331,0.022143016976141548,0.052588748839140796,-0.0691000160129809,-0.041444955101966795,0.06010514834261653,0.02216905683218847,0.014008244102395232,-0.024604134072508846,0.05302110999926324,0.0734826188453602,-0.07580278892652374,0.08618354110554172,0.12715357211544492,-0.04651563266974846,-0.0026765214021276787,-0.013981832683385773,-0.014980257046784014,0.05122498834730245,-0.03267756724192174,-0.04139496461580452
CSF3,,0.0878287296281256,,-0.013135912565150605,-0.02405833614554765,,-0.02584226561599745,,,,,,,,,0.03535778992617938,-0.037854340746956455,,-0.032801802230684775,-0.02600654695841919,0.02102876005696484,
PI3,,-0.007132047219426045,,0.03339864436867311,-0.04366964521892747,,-0.029098732164600457,,,,,,0.006852034692467612,,,-0.015531048070545802,-0.13483307901473665,-0.033749971908563325,0.030982232940895638,0.04974776657068879,-0.10010384014876324,
PCSK1N,0.06300370429809667,0.008361944526147498,0.008719786679427785,0.005221114524197873,0.017342012527473916,-0.012592407325885848,-0.01835311699398525,-0.03537868768129973,0.04733638026041237,-0.011871056395960542,-0.005649200754029828,0.002168671351305456,-0.07522581764103509,-0.03901812856868433,-0.05183312978178061,0.01641037053635689,0.008321120605748208,0.039214303360285634,-0.05835790490358839,0.023365273062911553,0.04450140255087453,0.11205249447679294
NTS,,,,,-0.06175521984838261,0.04403646388137675,0.019485356256845002,-0.020272101578257658,-0.006734960617372913,0.013414930208056302,,,,,,-0.05673157950913556,0.03336548179520949,,-0.02001660866511547,0.017495342849098275,,
SFRP1,0.01613189100055192,0.012930319762242126,-0.031239951197160293,-0.010821323339142182,0.04771236936742459,0.020398876671371764,0.06066403877900926,-0.03764103968606589,0.03895022138403069,0.004876513371619211,0.05880713946151291,0.0013293613785831503,0.027946330158677635,0.05468745351505144,0.060434534689562384,0.027898501439381516,0.013424939495507155,0.03596331120708543,-0.03631415683679666,0.020703468775894057,-0.02556289662501247,-0.044856405518575664
CXCL13,,,-0.04084671701520874,,-0.020842205025768102,,,,,,,,,,,0.05452371939439772,-0.0233548108687139,,-0.0022607483066897243,,0.059449671850683894,
MICA,0.02803236633368613,0.013003944141232779,-0.011913518161201756,-0.009304041468639529,0.008024186936501384,-0.02735351713426381,0.04175876769423328,-0.022025866520358053,-0.03871587482626502,-0.01867730864055666,0.038963921902901925,0.11671779242124201,0.0624425187553662,-0.014909584122221365,0.0701443584157302,0.07585856845560565,0.05962440806681387,-0.06354367906957421,0.023428873625083727,0.032607807822656786,0.07963217077509288,0.017492014381553293
TG,0.08937219281669233,-0.001264767826129544,0.04622912662286514,-0.001692523956159485,0.021012091696091237,-0.01487523279479226,-0.018745694384388414,-0.017123878078548524,-0.019118893572842362,,0.05871415699095569,-0.019310113832565964,-0.004490877498563824,0.04559268904237705,0.0016345801218146353,-0.032312665702702865,-0.026743130809095125,,0.027945770295723375,0.0008032818653819835,-0.03290528048566768,
ADA,-0.01908707262585994,-0.012972919913143038,0.00953917582588159,-0.029321814968642477,0.018711181381886748,0.02794793043113436,0.06216669520980733,-0.04515893276880805,0.0164294220345293,0.1098810444611528,0.06869394596378267,0.03812571842980914,-0.08158799910169447,0.053546817798869675,0.09451125416977128,0.05039620371545752,-0.018780829340244578,0.015958583285656393,-0.022421637681731218,0.014537964394735859,0.05674982349783286,0.025912697426200514
LAMC3,-0.0017170148418774946,-0.046499577807248865,-0.004693139381153654,-0.006351572049727769,0.016439152234441062,-0.04857616681188481,0.07992113347250598,-0.02453049459882722,0.003529934350184233,-0.08585480260269711,0.03050693039138419,0.11592961582714954,-0.10983739593109951,0.030070131525930244,0.0004036621495400916,0.06612603352750532,0.015897150773574568,0.0010299001823537795,0.02588909702047192,-0.03892364905580116,0.050146308447166776,-0.046918599722193734
CCL7,,,,0.02893313414122952,-0.027632915828148315,,,,,,,,,,,-0.02468332568483397,,,,0.09749749292773419,-0.049090075965294196,
NGF,,-0.0360188461844628,,-0.00591201510312028,0.01895704658329956,-0.014194961876899642,,,,0.021198332778663193,,,,0.039016056629065425,0.07891177760612499,-0.03100766648957439,0.02695859275085995,,-0.041198245492695254,-0.0022301858565681176,-0.030174522302425313,
TNFSF15,,-0.04455980800487595,,-0.020195360969377733,0.04985799657597009,-0.01723579572345079,,,,,,0.09169589985874212,,0.09738433232664899,0.026424220215873023,0.040294632820155364,,,-0.0010340826159384552,0.04454585723641379,0.03786680513104992,
HMGB1,-0.08091537046654601,-0.02207509851483781,0.00793389347233734,0.028939198558135867,-0.023679700046349696,-0.062074634915453016,0.08969852075794447,-0.029658961357794045,0.028720592410723073,0.039605686377173425,-0.003535717612589811,-0.06940650420838369,-0.06865963985582979,-0.14122357349463086,-0.021499568584367943,0.008371357323735533,-0.07770977995789217,-0.004064055121913692,-0.016339569059687125,-0.06337460875397072,0.07322007380931454,-0.053700966983942805
ITGB3BP,0.02236159049399863,0.01359131370585635,0.019695284960167234,-0.01806158988283973,-0.006102993263845161,-0.02339962049328772,0.07836072836724085,-0.05997407868986757,0.02328880493967631,0.02644005609011182,0.13546518513210415,0.1342748968647498,0.1014470078265571,0.06969515997481726,0.11057684899070218,0.02912681568629022,0.0021515403951868667,0.04059639541677952,-0.02341783584023585,0.02780421692852711,-0.07744842781796639,0.03966767236865029
AANAT,,-0.014148161926813991,,0.0449862701903088,0.021161688700108264,,0.05976066877830014,-0.015399603628293667,-0.02203865486908328,-0.037808524618585915,0.06914078100640245,,-0.07833779491579909,,-0.033169402671971014,0.03855315192145026,-0.01997364322829101,-0.03764213406989776,,0.05893578926334628,-0.030674730132290086,
RELN,-0.004580261193943908,-0.024404327479900314,0.020196665189496744,-0.013641233566090837,0.05006916599593856,-0.02204031045656747,0.04572719402273981,0.04638641132427904,0.038626233608963625,-0.04409375744484692,-0.01430155449062977,,,0.023382878253551054,,,,-0.01756598881884447,0.06886513061241484,,0.027375023962328365,0.13166203828380002
IL15,-0.014719871953887355,0.08505348182123401,-0.007068539669812902,0.026974825896202058,-0.020922222496607246,-0.01226429331345102,0.08935218065432995,0.019627149272156717,0.0026032952860822554,0.028341897231096036,-0.0228739345431623,0.09312392698249569,-0.020136481088359148,0.05911785721174145,0.02345080239523142,0.006474500067610133,-0.0008755317801127548,-0.009837674697172295,0.02968369751286392,0.06200270709208335,0.12905474590776722,
UTS2,,,,,,,-0.043598671809756205,,,,,-0.05613356331268355,0.013345672278874612,,,-0.027228620583505933,,,,,,
BSG,0.02187949966788468,0.08736579375761767,-0.02182233640601747,-0.0006024083881823267,-0.04016548177815203,0.026793489084173467,-0.02839110858076539,-0.01807383069595789,0.04696123421354322,0.032986070319736806,0.02604828625572855,0.14556139303139348,-0.0014498400914844775,0.06424220271208596,0.07814845147111552,0.0758753224221533,0.04229267150368004,-0.014621516963558514,0.015578709114710237,0.03318945407109439,0.0776530927342652,-0.0006054368518503007
ADAMTS3,0.045788291378404664,-0.003971361279723549,-0.01442394075201956,0.03179459493044521,-0.028245762934815337,-0.0197542286223398,0.10367757885398891,0.008011891291171289,-0.007069876043254062,-0.012514730705949498,0.053305030765534306,0.10621933525467697,0.018144711932596386,,-0.020707993278113814,-0.044328248931569565,0.06282791602307754,0.04244795221588829,-0.01750866344885894,0.010272618571779402,-0.03106383884755262,
CD34,-0.032304774460912684,-0.057846390189528994,0.04415057867583356,-0.01987890551702323,0.051494158279736364,0.04650451222737662,0.052784561011714054,-0.001384872938662001,0.010287552443807274,0.014689582862558326,-0.032593371618866766,0.03904338220278443,-0.0691213979535182,0.05726220124207851,-0.0031037326453302516,0.0687192358247198,0.11724060630930605,-0.0296432301816446,-0.00019507591179254531,-0.03296011171612454,-0.021849931112784698,-0.045629855733516994
CCL23,,,,,,,0.002343965229534693,,,,,0.026824130324679722,,,,,,,,,,
PLAT,0.04456626503232078,0.024817958163717166,-0.01582131307488619,0.02220648897499542,0.04309304115313343,-0.027601565507956248,0.036304376936055156,-0.051177646413027335,-0.0074547765546967406,0.04138881734909937,0.028861205775563278,0.1149201988049175,-0.06436633322120078,0.06005544912711295,-0.02138718958177942,-0.010306831151702493,0.05478797239823453,0.02396704406342785,0.02153095735586178,0.02744357182549073,0.022198280072485227,0.12068265955574907
NTF3,,,,,,,,,0.004785383298658461,,,,,,,-0.08637527358334879,0.01996871123240531,,0.030425758299531813,,,
LTA,,,0.02126725876363046,-0.011014665620501091,,,,0.0038979176180680415,,,0.03701287980295206,,,,,,,,,0.007196815244796907,,
CKLF,0.0028383929442325376,0.0398345749612851,0.0486833082193984,0.028372702266822397,-0.028169882562383,0.04263173561322105,0.06893021264552043,0.022024699147253617,0.03208149814172912,0.018977014042255776,0.04877079275399795,0.09357263732988817,0.058023287456867245,0.04535311913360592,0.00933894437190061,0.08531031232238286,0.02112162396380883,0.01033612822599428,0.04629830449398664,0.08469181352530615,-0.00210654650755592,0.011360195856036613
CD24,-0.05892469073053879,0.11629978962013655,0.0719962181058428,-0.012403370388590863,0.029484379789406746,-0.04587525215970141,0.02261542995497373,0.0015590932703243466,-0.05644086486759293,0.04117533579859419,-0.023311347610965486,0.05509007395931089,0.11827745143186476,-0.06277102446914383,0.15248226404411588,-0.0701359332336867,0.029655252901220897,0.027754251818306472,0.011010213181913722,0.03534495470517257,0.01089994312478242,0.045975231893059965
HSP90AA1,0.034010472252847104,-0.07677967136539865,0.043547524149600246,0.047216304500851534,0.04962087801503614,-0.0374790945297413,-0.04339972035653708,-0.026753496701242885,-0.009781826101172914,0.009964575888111532,-0.019768660723282663,-0.09093276654928756,0.07167402551405806,-0.13597388269321392,-0.1070060940352887,-0.07611683400715992,-0.19926948014116136,-0.0035950920134738694,-0.03160778100311943,-0.06286273565391425,-0.030958032942447627,0.005332025878037112
BMP4,-0.014372406316051705,-0.044640303917775744,-0.01790669257300377,-0.04801254094382872,0.009295315145331745,-0.015379334420671844,0.020867558211967997,0.014186504772233433,-0.008627620607875862,0.006607281614983527,-0.019490957157934363,0.0530237640386898,-0.05724226968935499,-0.04223529080315749,0.1420153620246529,-0.027487256594162575,-0.01921359941150515,0.024861105499323483,-0.03956317504396884,0.017205642493073974,-0.07791028814178962,
SCGB3A1,,,,,-0.02195389054359681,-0.015655587324757872,,,0.013142808220855673,-0.03906757658189451,-0.0159611309993347,0.06041981478721483,-0.017853606108074693,0.022963584456868,,0.05557710049981199,0.053532236509018546,,0.004035071658707864,0.025784823587822605,-0.04524898990771203,
IGFBP4,0.005965914500925917,-0.048878457319360115,0.056053387013733816,0.008263169234199423,-0.04351674518930319,-0.016251196813731456,0.06696077745345193,-0.05303715909753669,0.019203433882653165,0.023789150338202805,0.05160119266987984,0.06184645135615968,-0.09762311735053528,0.10708876238479668,-0.02599579514588338,0.05241405922103818,-0.0773954467772276,0.001752763787219435,-0.01050943755018256,0.015530733940997226,0.0576559085733784,0.10915987684029081
RSPO4,,-0.014898170754798833,0.00786666013263807,0.015882666505306807,-0.02533835840556596,,,0.04651451085912924,0.042314733154142255,,-0.010783611909832654,,,0.03521045273855559,,,,,0.027498065747423667,0.008279779497086207,-0.03867961964306274,
LEFTY2,0.0056361239993743,0.10452385365232326,-0.017099633605411814,0.012920857711669268,0.02725156130303213,0.06164853779825364,0.02243859409095884,-0.04248034998308216,-0.020383963032458145,-0.040215542842189464,0.02095489847107255,-0.0021646368625636726,0.012562157294697132,,0.04167094050011681,-0.030939559101728888,-0.021949047713012353,0.0421697810715092,-0.028409863422782414,-0.02672368761045263,0.04392307561751978,
PF4,,,0.0051873809857356104,0.11113494234172452,,,,,,,,,,,,,0.0029388091901824654,,,0.02630187515894448,-0.030299934740657175,
ANGPTL2,-0.08124701806408799,0.015280164720618517,-0.0020790331756329696,0.042979696086454314,-0.04622555783020432,-0.01026999375662219,0.03705928574358655,0.02670048284081839,-0.004991637566875714,0.02069428469105959,0.053811098967554455,0.10262824091329081,0.04443060663196939,0.042004102169987,0.014982349018048841,0.08093445458933624,0.05267460933298032,-0.06305714805199618,0.0008606284224102066,-0.020534608876358874,0.05484426347422871,-0.02492129523631177
LRIG2,0.007314317145538163,0.054199484543223334,0.023734365033745288,0.024178736739336824,0.005344222742611945,0.06337381217562545,-0.007615292594878852,-0.006249457791032378,0.007839813183312202,0.027690332103421776,0.0477971437271311,0.03216233333291904,-0.09687036956217568,-0.013902447529082124,0.09939976400947131,-0.02176320354208805,0.026538082780820902,-0.007894533014961503,0.03450227501186453,0.05541623915054048,0.0033342104645845533,0.08916084665298965
ICOSLG,0.032702764282323334,0.057308944476029106,0.011295324854525635,-0.0012377957893641622,0.004579713048223313,-0.030585444415167938,-0.005873918119448288,-0.011172780830027554,-0.019092113508326278,0.04359709907261628,0.039268126874712324,0.03919976812914102,-0.00929177790895057,0.04880140582839423,0.050781491964355475,0.09315679804697138,0.05526890909659496,0.015029943778841068,-0.0037990357820832767,0.06611817557679428,0.02830939405449622,-0.04499734361366931
WIF1,,-0.056167103190330206,,,0.09948827009688527,0.07594335596358272,-0.0035251904392664545,-0.013311299186399738,0.05697239141561648,-0.02768274540854288,-0.03393323925555999,,,,,,,,0.03034537796817554,,-0.019521929681202005,0.09257134947285439
NPPC,-0.004447171456721226,-0.01396730681417445,,0.05811845133203643,0.1162427155117104,-0.017306128246608956,-0.0014311943498471836,-0.02596611522366756,-0.014047083210724672,-0.035004892596883386,0.0424633873778688,-0.03872753956288462,0.012419199829389705,0.08171874063493792,-0.0030347407355069108,0.007124679267862232,0.08201682789581524,-0.046614155865443506,0.026273304058545097,,0.07793576926251836,0.15738228860400785
LYZ,0.024333238087462968,0.01794117428742971,-0.004398470962820848,0.03504991944534943,-0.10045617067309726,0.024209198661375084,0.05684424354749099,-0.009433220794390032,0.03550498727057511,0.05377858462764303,0.023964955266882734,0.09934124276735042,0.020001228968941676,-0.03413529959720432,-0.05151685493292051,0.04632938546578012,0.05510679765015247,-0.002731981226927176,0.030538956030636694,0.00671396044320636,-0.010408572639595987,-0.06661362577356877
EREG,,,,,-0.035657082296098874,,,,,-0.028595139985861044,,,,,,0.010245391131252297,0.06898005129601521,,-0.035481958137796164,0.038143784361535135,-0.034884200720701516,
SPTAN1,0.033872499437393566,0.0396861697155904,0.01773791980103528,0.008504417807823503,0.027077310906827967,0.010295514085036688,0.03618013983336541,-0.04431079287292992,-0.03177815321516097,-0.01337345621038392,-0.010570092366218864,0.005981699038658446,-0.08648713772636192,-0.05109220855516048,-0.02091164991743261,-0.03133604535827942,0.05218068811250132,0.06028075518996967,0.006803513081970318,0.020936437415857864,0.04771385665669162,0.0870222657644598
PTH2,,,,,,,,,,,,,,,,,,,0.04266336703827379,,,
LIPC,-0.03694661726217779,0.00044143882357045017,-0.02312623937037751,-0.018059208846248315,-0.024531701391794752,-0.019018774200283913,0.02711938641992976,0.02960973334607884,,-0.009650744961255524,0.029914699855988616,-0.002350258931069691,0.06530620375918998,0.10785106213219454,-0.009757047885108767,,,0.07636859448733592,,0.08193167265095003,0.08466945267712118,
COL8A1,0.04594824531521513,0.00269304994278839,0.04908987273205386,-0.002251289447735451,-0.034054755676924474,0.005210076969219965,0.020759089903513373,-0.046422690927391055,-0.019784526509488067,-0.011525353216742192,0.06105935480687678,-0.019285240153285577,-0.029182242252291813,0.011838702748872125,0.0930676527438102,-0.03734485590686926,0.050955296199824876,-0.043192476300165206,-0.004430153059070676,-0.015621431215152647,0.015449602426861537,
GSTM2,-0.02635112853577463,-0.01949323300796741,-0.033670275097451914,0.021704815364044887,-0.0007074705753944755,-0.010371111415643388,0.025033359230631973,0.05690446137925587,0.10949398082585395,0.013423742315638957,0.03519595238015735,0.049620076875604005,-0.015378588725199588,-0.05107665637497575,0.04405400889947712,0.06946431660856581,0.0468152481652975,0.014786964468817238,0.04226990010229234,-0.0320898994273497,0.00017593264764876452,
IL4,,,,,,,,,,,,,0.06461775904530623,,,,,,,,,
SPX,-0.060362235396862446,-0.02034162871372704,-0.039025994707662534,0.013131993222353637,0.10379101793589916,-0.006222021722183246,-0.01704133443869659,-0.01136885386019334,-0.015575337678058373,-0.02793103257560706,-0.03751196529236127,-0.051340782691303044,,,-0.07836102427183654,-0.036747762136824486,0.051528676269114206,0.07719236632300107,-0.018929977076011413,0.04732647462743422,0.01174481045127533,0.0154053150378182
MFGE8,0.032904769111518094,0.02344611892111716,-0.06853318200800017,-0.005269313700542787,-0.03473663487284839,0.07145930189542972,0.021693050251312348,0.0458103099851973,0.009473693893677592,0.01837170778643327,0.0010400953078392556,0.11688048429696637,-0.009164403779515353,0.011362282551351615,0.054735136788784056,0.017315130526581134,-0.0033573538448591848,0.017675812542190455,-0.02334335771989578,0.020130953989167748,-0.06592390576012262,-0.02898964447406187
TGFA,0.07290062869790517,0.033665182553613934,0.0021418099779548427,0.021405724943453785,-0.05473215144445229,-0.004161220576883016,0.02878951823437243,-0.0034371729408636605,-0.01717210357764871,0.08356641535117598,0.11727022624987295,0.011326831796699705,0.046641617265684616,-0.0005657505856445879,0.002867459378817477,0.1056578174379099,0.040735322843842306,-0.016060533606786234,0.06421807089926478,0.04986779021601318,-0.007475689025764573,0.0018008749635725903
SLIT2,-0.02969885663605408,-0.04308413960803794,-0.006618559546118212,0.05045658583192394,0.01487053595002746,-0.02576619791666305,-0.004952751766347267,-0.023147553506746077,-0.0029315230080489986,-0.06651020521985758,-0.030831578893896122,0.21472479589360446,0.04584490381385534,-0.024224521586936536,-0.013302327137285432,0.07770831371302765,0.10480812903912547,-0.06930380331710047,0.041046018086802034,-0.017635272406474518,0.05048962390074797,0.2597779045585732
PLTP,-0.020786250902475975,-0.007357182418824339,0.006711893115623924,-0.012504987714862106,-0.108542198989746,0.045155947166297936,0.026141338308143598,-0.028090719152914737,-0.040389349581673034,0.018662272577411026,0.033416613727045075,0.023811083929442596,0.04203688788026297,0.007996863266307457,0.13640351967775527,0.10443493354956734,-0.004266761106820131,0.01551007121491355,-0.09406602937574773,-0.021209029854010075,-0.0011899546881193048,-0.0356449104746734
APOD,0.013423650385916572,-0.1068604486580491,0.014377688469473897,0.017571349767318247,0.04285876131859166,-0.045508304631637464,0.03510341675775802,-0.029988769335146742,-0.0224987173227546,0.07524419598074067,-0.03945260292630411,-0.16807795805118797,0.0680809123787002,-0.031088312448327705,-0.17540387802139557,0.017342596306924054,0.12170057511580029,-0.03338343395339029,-0.005603442401939615,-0.02467136553241443,-0.04929435023741203,-0.0754200234617068
