,UKF334
BMP1,0.045545684478307306
NDP,0.04068010519671341
IL36G,-0.013752911436744552
RTN4,-0.06071586678643944
HEBP1,0.04256894851112554
WNT7B,-0.015116034573743229
PTMA,0.0526918509496326
PDAP1,0.012964685455148327
QDPR,-0.047956781727414494
POMC,-0.0062215719029652065
CCL17,-0.012563675042489455
VEGFD,-0.013464879681973988
WNT5A,-0.010021219863048826
CXCL8,-0.006887854165440121
GRN,-0.01888924575236465
MIA,-0.00012073284532846979
COL4A4,0.15422745627155615
TAC1,-0.03170168871892075
RARRES2,0.007302931367004082
FGF7,-0.003036940033243659
HBEGF,0.01442189398021927
PCSK1N,-0.026889767611458112
SFRP1,0.032077707197698015
MICA,0.04127319587935025
TG,-0.018872412685289667
ADA,0.0774644350963029
LAMC3,0.022658115348028616
HMGB1,0.05036239304177783
ITGB3BP,0.0349226723412037
AANAT,0.11979945502391667
RELN,-0.018657690592845277
IL15,-0.015630349204753258
BSG,0.035400488986678504
ADAMTS3,-0.025972595802781096
CD34,-0.016900753296565898
PLAT,0.053780046475093636
LTA,0.027159136474557182
CKLF,0.027145062360144984
CD24,0.03913115593836396
HSP90AA1,-0.01831853784140766
BMP4,0.03743921772854605
SCGB3A1,-0.01090665231867554
IGFBP4,0.040176454612598736
RSPO4,0.07415697420835803
LEFTY2,0.05123872983893911
ANGPTL2,0.06455668483327824
LRIG2,-0.043403501943422476
ICOSLG,-0.0017975897571566903
WIF1,-0.0096759700932547
NPPC,0.03302255947424543
LYZ,0.023449622137136732
SPTAN1,0.0024081354790435375
LIPC,-0.02455381996530238
COL8A1,0.036135918768819685
GSTM2,0.06193847042088184
SPX,-0.042560784342114744
MFGE8,0.0441722162789525
TGFA,0.04161092533922114
SLIT2,-0.02556072346753749
PLTP,-0.0011980923599292145
APOD,-0.01582791001579138
B2M,0.07283458458201544
OMG,0.01517524877808877
CXCL3,-0.011256683260452602
CXCL10,-0.01788823195946559
RSPO3,-0.011763017055854972
CORT,0.11553872274484303
NCAN,0.07427112304236472
PRG4,0.03563014524753152
TGM2,0.00941299716713383
VEGFC,-0.014035394310368043
WNT6,-0.01224938340981578
NRG4,0.024939733666317646
COL9A1,0.054191373501587245
GDF11,0.040186138208537024
SORBS1,0.03677184809821073
DLL1,0.017511717714036982
TLN1,0.0636787383348252
COL2A1,0.01749827534808803
SHH,-0.010906651365366232
PON2,0.08853977599116047
ICAM5,-0.021300100972264126
HPX,-0.027722531003368286
SFRP2,-0.021396058819318983
HP,0.019506528475229677
CXCL2,-0.02158688440563317
NPPB,0.15006333914219216
CCK,-0.0518125423566934
SEMA6A,0.057541496611874424
IRAK4,0.027623717990712903
GSTP1,0.08125365155413172
VCAM1,-0.0014180297669127775
NXPH3,-0.013677070719415632
MTMR4,0.01695556012415045
IL10,-0.01256367424277226
SEMA4D,0.009212361883135907
TRH,0.08735690762276123
SEMA6D,0.03537781529476421
PDCD1LG2,0.010386322198613816
SPINT1,0.05459824339445164
CTHRC1,0.06491275274025601
PODXL,0.07170965508672777
JAM3,0.026332783694682102
TGFB2,-0.04480302259075121
COL18A1,0.02990341844958895
NODAL,-0.019295491762675074
INHBB,0.028739278448410586
ARF4,0.09623792404180177
CXCL14,-0.06085502973480501
LIF,-0.023244297960063595
MATN1,-0.01142784311824635
ADAM28,0.07490436606853886
TCN2,-0.0009436121663099748
THPO,-0.011427844430991475
CUBN,0.06996945219434643
TIMP3,0.06650393139952336
PIGF,0.004648752574212962
CRH,-0.015630347764484246
BDNF,-0.01287068792269105
CCL5,-0.015503245232800653
GAD1,-0.030998757555402642
COL14A1,0.09072807997624723
HLA-A,0.010057231290186625
ADM,0.016023326319261167
GNAI2,0.05600828687485588
COL11A1,0.027344421313990043
NUCB2,0.06858160687359456
CXCL1,0.028534680335437063
VCAN,0.07465270808779886
MMP7,-0.017662897818166032
PTPN6,0.02748950733469706
PTGS2,-2.1782207208149536e-05
CD58,0.037596292039083844
CNTN4,-0.0359395043433082
MFNG,-0.013485958217068602
ICAM1,-0.04319261941385442
PROS1,0.056200055235568404
CLCF1,0.018773754508062682
PSAP,-0.05048282655994478
EFEMP1,0.02458237802921488
C1QTNF1,-0.04403699615498729
ALB,0.003782183122814012
EFNA3,0.019363944877118695
DRAXIN,-0.0045530630050610935
NPTX2,0.010302430995368832
FGF11,0.05210746898539205
CD59,0.02154661575904611
COL9A2,0.021833265500317143
DLL3,0.06730951289850125
LIN7C,0.004893739848185999
PSPN,-0.04308616945457546
ANGPT1,0.05642209399281024
PNOC,-0.02261187659572742
L1CAM,-0.04834776463138095
APOA1,-0.035354922715532235
PSEN1,0.014294563158158703
CALM2,0.007972655579730523
CLEC2B,-0.027143302777609464
NTNG1,-0.03456559971772142
LRIG1,0.05993290767649813
CPAMD8,-0.021107074936141477
GHRL,0.07775289485890781
NPY,0.010830366499171216
MMP2,0.055348712109058985
ALKAL2,-0.017984778280141465
CSF1,0.0028995677052967494
SEMA4C,-0.010978491061937474
ICAM2,0.11454758794841302
SYTL3,-0.015406014438339229
IL1A,-0.021964289573600033
PGF,-0.026916360554170463
LGALS8,-0.0016553584861766992
DKK3,-0.05211381480944926
COL16A1,0.07857622293759123
TPH1,-0.013752910488115784
TNC,0.026340887773793488
TNFSF9,-0.023333472172729946
C4A,-0.012089330763358887
CNTN2,-0.01475121589840006
LUM,0.07986957407070022
APOC1,-0.01345258942001365
PKM,0.007006354478970208
TNF,0.03094455268370252
GNAS,0.016908823130932466
BMP8B,0.003264037318029874
CCL28,-0.01090665544553183
PTPN11,-0.0033018144549156387
ADAM12,0.04204907937043584
EPO,0.03611350587413725
EDN3,-0.013894822097416768
CCL2,0.004418333419261738
DSCAM,0.003303802429645326
ANG,0.007280545770871645
FBLN2,0.004630407046315649
VTN,-0.011427842279548316
VEGFA,0.011969831387044964
SERPINA1,0.047491288120898874
VWF,0.03168678737049784
GDNF,-0.013752911436744552
VASP,-0.003856557273510689
ADAM15,0.0015866436094732295
WNT2,-0.012870686066229351
OLFM2,0.031751122777441555
MFAP2,0.02396200129629096
