,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
FASLG,,,,-0.02237303208200154,
SHBG,0.18874776596422363,-0.034917091580864604,0.0038602359054762526,-0.0003329515250033819,0.004057830454423832
EFNA5,0.02451493708710576,0.05150892507883488,0.027845978239195723,0.029937460773701793,0.0025067167896564084
THBS1,-0.10961697809022042,0.008730164288421046,0.04095160719986763,-0.013406326601692081,0.03301060528275063
PODXL,-0.01763240208472584,0.09795199496783358,0.08402447732099617,0.016503564393238745,0.08751321793192089
LCN2,,0.1710510796424225,,,
C5,-0.04946771015929847,0.05137844751380629,0.03995143286908387,0.03627982727070644,-0.07091567944576896
DLK1,0.1065273700335263,,,,-0.006700774926809745
CXCL5,-0.06640870359772703,0.05244917133502024,-0.05413327965514199,-0.06339585711353268,-0.02280662190150744
BCAN,-0.040541407973620665,-0.026997599828888785,0.05308300497498604,0.00805195613607164,-0.007344205538618978
RELN,,,-0.0021895860795513823,,0.0020181059929009577
COL4A3,,-0.01498563245412061,0.045461507540055915,-0.010373693214515308,-0.030951407349791443
GNB3,0.025450518871130184,-0.047177954282549596,-0.03801120549086693,-0.011112337412873487,0.03737217541076993
PYY,,-0.022237436885412246,,0.04580405392772203,-0.02412341849081258
MSTN,-0.019178028736851857,-0.03673242245801483,0.0574257627546439,0.02844223750293189,0.02620657489137013
COL18A1,-0.031265935026412076,-0.023705840936419226,0.05737967206304785,-0.04699387797543666,-0.004598078459053342
FABP5,-0.055015662330752314,0.05160860514565297,0.08912133998831853,0.0036354307723965996,0.0013666317680420459
TGFB3,0.030578163919763524,-0.0019434518514056174,-0.010955492895114756,-0.026405943217998898,0.0010453897787837008
BSG,0.11245789588385904,-0.003973474865730298,0.0716890782546987,-0.015292486755030562,-0.047064301212400655
BMP8A,,,,0.0030278738201600214,
S100A10,0.07437772164770227,0.025668827241198077,-0.041678569054227135,0.02229681260108194,-0.034545991819347734
PLAT,0.06592357369773627,0.02691717724894324,0.033373156890771846,-0.005804125597652328,0.05591296320109281
SFTPD,0.003537826911158437,0.08256899787328753,0.04852900461713889,0.030322405335015686,0.025835687882068987
EPO,,-0.001941022524053932,,-0.022704240309885357,
FGF7,-0.011875364209392862,-0.05878553935883648,0.06762683484054831,0.013051775103473657,0.03621092638337031
CGN,-0.017954615640487302,-0.020599986607228324,0.0380986536635794,-0.004571380864830764,0.009641352973687645
FGF13,,-0.015468275248942127,-0.027412709203933874,-0.026774519402165506,0.002247538302885195
CXCL13,,-0.04415265548285101,,,-0.02097364206280827
ACTR2,0.055689597702510855,0.032389009603525865,0.026411584270202976,0.029678882029695753,-0.030987129537914767
SLIT2,0.044867523682053476,-0.001295635620410069,-0.01384181938663585,-0.0024048801247709504,0.008511661558749588
LAMA5,0.019785725242533,0.07169361850692099,0.051776842051619275,0.00846703471560011,0.02068238442650522
TIMP1,0.004804679704251286,0.004204562424542988,0.06674796875546572,-0.0022289881313363727,-0.03404463710783393
PLTP,-0.04674762444874224,0.021543469230627454,0.07951806723791538,0.014774003805908122,0.0026847857340524042
TNFSF15,,,,-0.0024495794037805436,-0.047980488825597765
PRND,,,,0.08930151351867877,
NPW,-0.03399628088334236,-0.02825605937555956,0.08949238152126425,0.01343054544548317,-0.006521127202347889
SHANK1,,0.0416000293390213,,-0.019322141001609835,0.033818576973661835
PTHLH,0.07623238591321572,-0.04597622944924199,0.03936908497272663,0.021512089525222173,0.030865025334579993
SYK,0.03698354791287957,0.027168669626944607,-0.050997965198350946,0.01647990591427024,-0.0008359792255891258
FARP2,-0.06025442702450518,-0.0381562273486203,0.018301424476949414,0.016339012025145493,0.01652479561162246
P4HB,-0.015825943037210247,0.017855083620576438,0.05041264132774099,-0.019358297331112072,-0.029885390023298215
TAC3,,-0.038330162975526105,,0.009584316479774303,0.01748580901056532
C1QA,-0.06337591166830725,0.055498572796312845,0.043341334349033256,-0.0024051068099983793,0.009990132443762506
EDN3,,-0.06076561688220524,0.05943780015567462,0.03744122194854059,-0.04011055436807339
AANAT,0.04213663795294764,-0.004830073699226446,0.04821342370469412,-0.023671592529589554,-0.007995710908586758
GDF15,0.13512615874966202,0.04110617551800036,0.07887332117380932,0.022814390919677126,-0.03136145492498846
LRPAP1,0.04025291444288331,-0.018052648469225593,0.018117192153331692,-0.02303409749542605,-0.031464313184369264
LAMA3,,0.15885185464708548,-0.030994099603789932,0.053623998066283304,-0.03829020180991799
VCL,0.037180087424544636,0.03794494033452741,0.037463888197847774,-0.023461381393902452,-0.01129684624613957
COL5A2,0.010779141791953214,-0.05999201806858026,0.12543089334956942,-0.057502670457313415,-0.011366355598686685
DKK1,0.034047379414138976,-0.03408051007618087,-0.027831783988224338,-0.028849965758790574,0.06624649526960015
COMP,,,-0.032827453367940594,0.01641456252425509,
POMC,0.05709530058269125,-0.0031631915099674347,-0.013652789052299703,-0.021053840202152153,-0.0218197431718413
CD34,-0.012620334260186232,0.06388358906687933,0.14290097554772035,0.03068311310493295,-0.005560434685130973
SPON2,-0.012144230618650574,-0.05625633902573154,0.0506569429287632,0.02557739991482582,-0.0004600726278764614
THPO,0.05676178123258494,,,-0.03396308089169331,-0.03615112723696015
SFRP1,-0.030944231695012762,0.03776457658111839,-0.02423294796778937,-0.030882158129481873,0.027286917538954004
ARPC5,-0.03533027633252804,0.006375913011931951,-0.018882578307092602,-0.01875942101310691,-0.008388300238396462
VEGFB,0.028247357521499768,0.007315563858338783,0.05373080291674314,-0.05428300189525372,-0.0369255325178324
GDF6,,-0.045142103944784046,,,
LAMA4,0.01046816545960082,0.0102347835956122,0.08278206484750536,-0.030572933700437954,0.035705807593749916
NPPC,0.12595238377126652,-0.029802063154066378,0.04410485253569038,,-0.007204080330845678
HAS2,0.04689591000702433,0.05156909396071875,-0.025060725761618195,0.028848794047267572,0.009164033151895673
JAM3,-0.08393801373019043,-0.009993761479913186,-0.04314768095538149,-0.03196990132348055,0.030703989170934746
MEPE,,0.025401655104899706,,-0.004675116941748191,0.10990649455229316
ALB,-0.009985179759151159,0.07466127491855491,0.02544389647964325,0.0625127992863106,-0.0341544061505671
SAA1,-0.06777895974936807,0.12794326614592563,0.12596863589630236,-0.04914699463750674,-0.010072015572982276
SFRP2,-0.037005226381531635,0.10783902827149312,-0.03391630868354266,0.07395403632578867,-0.0060445106795407565
CHAD,,-0.023781388970490164,-0.01695228634968182,,
CXCL8,-0.03838371397231897,-0.015182333949725159,-0.004443066937300851,-0.018886852657238284,-0.07335530337698606
VASP,-0.09210340379217351,0.002866444897541814,0.04030976828896117,0.07067234466502785,0.03525080788438166
PDAP1,0.08715283705312585,0.01265729580182065,0.02345196488170934,-0.02223025525475932,0.02105176503068505
VCAM1,-0.01339832326282094,0.06458337202985287,-0.006268851360020472,-0.0006869713926980882,-0.05351935870624127
CALM3,-0.0771645851891888,-0.0322945830010029,0.017453596062905304,-0.008940628082709106,0.034369420273207385
JAG1,0.039026243001920244,0.04817847368704607,0.0829896143188705,0.004632786523461925,-0.02330989227454643
CFH,-0.055435288674279756,0.030188459957008237,0.07663584320957764,-0.02393722590026918,-0.029215597155836215
VIP,,,,0.08521756104554913,-0.015797204372580247
IL7,,-0.031447349023645765,-0.029055054401502016,-0.011790599780415233,0.004688845743313485
FGF8,,0.009218276052141336,,,
IL27,-0.036420755876752246,0.01134418962141875,,-0.02887163484069339,-0.02548951868758306
PROS1,-0.05446633475490586,0.05478633232801362,0.072029772459306,0.06087827560369564,0.053862875589799075
TGM2,0.038747644002454694,0.0186825889863545,0.0467226054686907,0.05023600089065889,-0.005793840374952071
C4A,0.04980396387556799,,0.051673845189595356,0.04316197906535547,
GPI,0.026534139903246896,-0.0068301464311122904,0.04875970466502894,0.019081882386870166,-0.06057315266409074
DLL1,-0.013030587818359496,-0.033061601998381984,0.020176366406317658,-0.012786471615835323,0.000554947519604257
ANGPT4,,,-0.011612800675355863,,
DMP1,,,,,-0.027420338429450075
DRAXIN,0.09820980943567238,0.046138841130081,0.07604405043854717,-0.043311507147850065,0.05816513639435784
PCSK9,,-0.01893750292214978,,,
NPTX2,0.02705283349724498,0.0445928832711875,0.0738305926304324,-0.0020140926327605773,0.07892559555728736
PDYN,,-0.02168854001293807,,,-0.02126020202906301
RIMS1,,0.08287792779368247,0.005172888974934286,0.043487767810736114,0.07215264367754715
FGF9,,0.04879010787755628,,-0.017816341439272982,0.04215582398655845
COL4A4,,-0.028950544585237433,-0.016254054562098295,-0.029144215555710815,-0.04121433065487001
WNT5A,0.10297480052041118,0.04321314484672002,-0.0621838363528549,0.04790396610975279,0.0580008652344872
F12,-0.0317321336283032,0.054333028774645374,0.07062210182365425,0.023226936568662804,0.04463425347576483
BMP1,-0.04224422317473446,-0.04872799324057332,0.06988743462781936,-0.042804990192498664,-0.009751652947233262
CORT,,-0.01648268465576088,,,
FAM3C,-0.039994261344717605,0.07418524621308839,0.08932017574782254,0.017334964544263403,0.00044653609097713407
DSC2,-0.061522643854310576,-0.05180680820446481,-0.019191598301334656,-0.01706084725340817,-0.1104936611815391
IL36B,,,,,-0.034662862588512054
BDNF,0.01827874846001005,-0.04104395591819473,0.10689057837465908,-0.0036396519826337706,0.007107759558893208
NXPH1,-0.05901698422090652,0.03189093794811403,0.03696948718411275,-0.032923667610810434,0.09137846620227383
RAET1L,,-0.01808101092133359,,,
HSPA8,0.04872378227871054,-0.10851971514170637,-0.04418471741497497,-0.03364352670350806,0.0019580534733961434
LAMB3,-0.014530074728453706,0.06960254730289805,-0.0068539376801035655,0.00759527868974626,0.0871888771224608
PON2,-0.015225321381194031,0.03764230142642163,0.012292953594393448,-0.03343791698284104,-0.021070177032383428
CFC1,,,,,0.003695544174482754
TF,0.03540293440557628,-0.020856473423406068,-0.05801412516315294,-0.012075341123272701,0.07971648960202855
HLA-E,-0.03314787467526202,-0.010700971816929054,-0.050959198025831855,-0.005762480603889122,0.0018411344648257464
OSM,0.14939692185961084,0.058658262721483986,0.04626549459699035,0.030557769548980603,-0.009583096489034196
ULBP2,-0.054784412707651164,0.012933057586909123,0.019056213293164394,0.03509980230923036,-0.014835098357305957
VEGFA,0.08520691125882834,0.003036197158358735,0.009587382140681939,-0.016167985405139182,-0.03669850381462493
TGFA,0.04995067295723118,0.008154867438288539,0.015216637283119786,-0.020667753910778817,0.0011138141918886559
HLA-C,-0.05788503198143325,0.059846321541057346,0.0009626677055980704,-0.06157919742281456,0.009755483938799131
CD200,0.061789228838662856,-0.012192931827321469,-0.059882004340816315,0.029566696003267452,0.08407997387861935
BMP2,0.07285183440249281,0.02164437129530642,0.026349519940424775,-0.0454494771169905,0.04144918950008898
TNFSF13,,-0.02837099407750411,0.015065108399024228,-0.033042352352903995,-0.00676987344602236
CSF3,,0.10411429306867584,,-0.0016315728218841959,-0.020198614854446434
APOA1,0.05732332986410073,-0.009243972863215832,0.08805595729115154,-0.03851156989894912,-0.006351380651514022
IL15,0.027147650334218114,-0.01222991440740204,0.08629549430505022,0.06275806355226352,0.04568290305338049
FGF16,,,,,-0.02377047642351876
IL12A,0.0065753942677344215,4.2156259835018337e-05,-0.04996436996269382,-0.00982584693525796,-0.05342258534355436
ANGPTL1,,-0.00428286811864523,-0.046492531503081955,0.01724340278920867,-0.028641121804781924
FBN1,0.05037280995984625,0.034044476704874316,0.07336701328086952,-0.015193016052044393,0.016119810683712828
CD274,0.04136508844159773,-0.018317436738898078,0.0449548033923826,0.015071397438056862,-0.03354667723428713
NPPB,,0.04785557779334205,,-0.023030930208926506,
PMCH,,-0.023126088386003284,,-0.005087543774520152,-0.019185694333658573
MFAP5,,0.11985122492624169,0.0164697912877109,-0.0012337262381740507,-0.0575142994564632
GDF10,-0.028337241916744343,-0.03224410153878198,-0.023874383802343732,-0.012641975897348846,-0.027040709283284815
COL4A6,-0.07220062927840525,0.03614984378979459,0.01660494070589833,-0.01704621499677141,-0.013344506715243315
TFPI,-0.09116154357862293,-0.043202437225186255,0.13378630732370603,0.003621536495531506,0.026285336691968284
CNTF,,,-0.028245048002439967,,
FGF11,0.04058446597624267,0.03894593234659918,0.016036779948260766,0.0277595446550475,0.04690457287255064
JAG2,-0.06003319440621664,0.06107422030651039,0.07868478448480812,0.0031583523696007035,-0.010537305598243524
CCL18,-0.03815050836824291,0.0668577482384996,,,
NLGN3,-0.06803839676272447,-0.01422576398871679,-0.0281164460571369,0.026368045495016156,0.009865984203049235
CNTN2,-0.0768695222793304,-0.02022501002926114,-0.046286221461464966,-0.025060551788518414,0.08109631875994928
FBLN1,-0.022341171779716,0.012585128216733885,0.04501821151128597,0.022351348094853882,-0.05531427648599225
NTNG2,-0.043277401124198644,-0.01687602897623052,0.045089436261587575,0.028848457808849978,0.002016952023766131
CLEC2B,-0.010459341778229774,0.0678607485103673,0.05289899524936626,0.007754360254627167,0.04634521032351985
EDA,-0.05017159841965011,-0.03224409968580722,-0.03518173060156071,0.02335919857539477,-0.006618667002410285
C1QB,-0.11231771228778208,0.027697196892433263,0.10888154960198597,0.00046075426056627967,0.024918144321970006
PSAP,-0.02503128274192492,0.006741654332504008,0.024047037697003313,-0.01411020449505919,0.04953453934153691
APOE,-0.07206194068676354,-0.08517918246656547,0.06797621044817798,-0.026880287656116397,0.0866871583392488
TIMP3,-0.03541393675079196,-0.09073205281666435,0.06411962913284544,0.05627570226940967,0.013861846937010565
COL8A2,0.07263641170964966,-0.0032833097069397857,0.01620564061718443,0.046565054537347716,-0.009565346928659218
PTMA,-0.0612471346006745,-0.024698641124862027,-0.017763579626764753,0.011632231845122458,-0.006042004831793847
APOC1,-0.08357979779639144,0.03929181436676146,0.11016412987210837,-0.06426400120549364,0.02096445109937181
PF4,,-0.015751060889459084,,0.03683819659379498,-0.026147707657492476
WNT16,,,-0.02741269774238491,-0.02684436064807716,-0.03920919108398069
LAMC3,-0.10692396299377216,-0.049578534822347066,0.11764324521292341,-0.00013358867567039466,-0.027408928465770598
C3,-0.08400998993967816,0.07898905624254679,0.0883320156102299,-0.023318243537972877,0.016445459010052812
S100B,-0.07153386319314245,-0.011598039272069528,-0.10720518235478158,-0.003963811234870439,0.000446478966914736
F7,,,,,-0.03232007334327295
COL6A2,0.08167535514917273,-0.058189797783584817,0.04906638226064779,-0.037112291051233946,0.018991210466027603
MICA,-0.0513975495332466,-0.0127014372223349,0.014391521302869376,-0.014454677353711656,-0.030011713731914656
NPPA,-0.05580452218090313,-0.030378788494771665,0.051586351568768625,-0.030383482972174296,0.03789768436704905
COLQ,0.043608069302512466,-0.0013730573771102749,0.06609541617607281,-0.02428414121830786,-0.02972707246282112
SLPI,0.12232758990946413,0.13526854228928567,0.07333683904353774,0.004171843476887785,-0.08166731226473642
CD59,-0.11926110904076347,0.011819473028948275,-0.02702839297016274,0.0272416331589723,0.1561598613557502
PDGFD,-0.013526352430362458,-0.027122401656096525,0.009633031051277592,0.04178253434429366,-0.02726498746970559
FGF12,0.033655452671684453,-0.022345604087887144,0.013646846578140442,0.04805420577561016,0.03677945393580858
PDGFC,0.002743405063501636,0.014584070642837076,0.024636466249495885,0.0017529343078759758,0.011932149630278738
CCL28,-0.03815065438909176,,0.11249758235811637,-0.0014968170836394668,-0.03805756550960695
GNAI2,-0.0524222658033282,-0.04660235083690899,-0.010944279232419073,0.032352568549580574,-0.004166332072070081
IL1B,0.037004717352484916,0.010183659575758255,0.014649550773195068,-0.03147428891140509,-0.011745330637627574
TRH,-0.04020159016117724,-0.009548135451169509,0.0906795453353561,-0.009224478260678827,0.08763842794046682
LIPC,0.022712199269933057,,-0.03212353636771703,-0.018706467569245988,0.05252042039285493
UTS2,0.004547424315306943,,,,
RSPO4,,,,-0.010688242393403321,-0.03337906155199435
CP,-0.033679327615298564,0.05135969479083755,-0.006608359576557085,0.016702490187882852,0.027457194319811147
CCL25,-0.015245952735087677,-0.0008156431151174168,,0.055411344136793494,-0.030671202022698338
MADCAM1,-0.036233326941957925,0.024010498398066214,-0.038467692937015435,0.04195376076083404,-0.027286976590811998
SEMA4D,0.06543066159344108,0.01406167978545038,-0.11707083012634413,-0.022678032871439425,0.017920809731794846
SERPINE1,0.038590761044279526,0.013539442493187724,0.021093203704547585,-0.05345584019613079,-0.05515110838817542
TNFSF10,0.08813111392078692,0.0776828363737152,-0.01578087131151568,-0.007489478324145408,0.0013780740322512114
FGF14,-0.031198834543955202,0.018273141862987053,-0.03523753852661832,0.028427638397794046,-0.0011191507717892748
BST2,0.10692529387289398,-0.017819093928741588,0.07355941612974153,0.00963749804917206,-0.04315965359861359
PTPN6,-0.005957582892184789,0.01902860769219743,0.020187788820927508,-0.03337944521091477,0.08181151889907695
FGF22,,-0.01975943777897716,0.012827457945774029,-0.023674592358543932,0.016577863954486814
TNC,-0.042389369346179186,0.08603326583367482,0.02273413582131535,-0.010076470614767517,0.01691881718147145
CXCL3,-0.04547504936716506,0.03400979583137016,-0.030994119878660714,0.03797642223478603,-0.08154404334441162
CRH,,0.020221899132747162,0.01367959424464105,-0.027539786607099655,0.015046861711988697
GREM1,-0.05948600085979418,-0.028872316983692817,-0.044287951389876144,0.00135356781565004,0.058330814401419406
MST1,0.049238275825832505,0.019072314031693332,-0.00427350853691233,-0.06810891374550788,-0.04844564541446946
ITGB3BP,-0.02157654072076877,-0.0052863838627639935,0.058324459710445586,-0.012563779740045064,0.0306412482842077
NCAN,-0.11604886690166688,-0.019897126304165996,-0.015259018010149603,0.03281303399993078,0.033774970986429016
DLL4,-0.04241114870340924,0.051562573275099,0.02164491234109627,0.0033721514154223956,-0.021669859677868702
UCN2,0.06919116792745887,0.05511430809424331,,,
VTN,-0.0049734310606584725,-0.014722073288710846,,0.03456264960619493,-0.040775786790584044
CD70,,0.05791455392666704,,-0.03463943145114987,-0.044403326978813475
GNRH1,-0.0003492527991617131,0.0027990934736605803,-0.011771385816375627,0.025030561857725554,-0.03541374451271684
CKLF,0.10759632791869216,0.022289155896077193,0.04126461212274765,-0.022467734565141454,-0.02724147390319853
NTN1,-0.06538477806872121,-0.00304873664546658,0.07317669685204961,-0.05297494527798008,0.030399309915313456
WNT7A,-0.03481570630581884,0.009697965424228709,0.04029280511466184,0.013972159430839416,0.04002342532622853
DSC3,,,,0.013751731923849254,
HCRT,0.0806308873112201,0.10999202180254714,0.0075708890779297745,-0.02926522117534126,-0.031344340967675986
CXCL1,-0.03522678960314034,0.06566396999810707,-0.014447773844504826,-0.04737005538000231,-0.0004271632323407352
EFNB3,0.01165924199420097,0.021842125034255304,0.11610129547520225,0.06574525041138553,0.01074902743280822
CCL27,-0.003073422280647108,0.004505878634184629,0.003029940565662369,-0.04336131235380369,-0.043963924214001436
CCL7,,,,0.053946931796377794,0.004630004769029235
BMP7,-0.006172072511089298,0.04276708688880428,-0.019973000427720596,0.05554805609595754,0.02416568003138971
FGF5,,,,-0.05271501713853347,0.010785758429824531
NRG3,,0.01040197573235646,0.03413012632662335,0.011805867972912025,-0.005843314411285601
RETN,-0.01860777275201463,-0.035285880230158634,,-0.03827464108000158,-0.0012518114505735744
OLFM2,-0.004431759815403201,0.011436209864892813,0.04468455502062703,-0.0014718165705703212,0.05299548921420083
NCR3LG1,,0.04332856195876096,0.02342191632323537,,-0.012953639994674044
LRIG1,-0.08144883776409283,0.010208632233812503,0.029723298158312563,0.0024210482780986364,0.02418618182648346
SST,,-0.02899305103994937,-0.02159202761450408,,0.04915596538266352
TNFSF12,-0.03270848801188668,-0.0019793995411628504,0.0099123477393185,0.05438559168493024,0.11736454041374156
SPP1,-0.020621855934098834,0.11807664458340399,0.045558125110744245,-0.00823436819229122,0.009982832249069915
HSPA1A,0.027636698690542007,0.007683095552550241,-0.019980629077943284,-0.03522178718112432,-0.04777947076022014
VWF,-0.04177216944100783,-0.02052924050399265,0.03246777529175906,-0.005498568272621102,0.030437449178286783
S100A9,0.053992978599026645,0.10649639671500048,0.000549955764543267,0.0707748778132165,-0.05512486869644337
DKK2,,,,0.06573907248685963,-0.03140957976585958
NTF3,,-0.007175282089455091,,,
NRTN,,,-0.025236449063872363,,
CTHRC1,0.04145746248055562,-0.01807517611611837,0.011652873065300015,0.03220287623548074,0.004021137336629326
ALKAL2,0.04847054876173972,-0.010380983742651234,0.039407669320795875,-0.024533350256319194,0.015822562354646165
RAET1G,,,,0.0019530807868165631,0.09239476686270266
CEL,-0.047399592727166574,-0.0253056718528966,0.05909507523650769,-0.03580854100106628,-0.007631554920867167
CCL19,,,,-0.012161164457395566,-0.03687582344838557
AGTRAP,-0.03204189566410346,0.02526327633671773,-0.05503158394238403,0.038003439289887836,0.003782041144328565
HLA-G,-0.041947991722818434,-0.003987043719182074,,,
TCN2,-0.010192072890760556,0.021526881244491623,0.0482220356799383,0.05682956918603168,0.023833681925565772
TSLP,-0.01294025830502985,0.08629280643116506,-0.032476644669577254,0.10436690755164743,-0.003910920880535562
LGALS1,0.09163216368510656,0.03068973680197513,-0.020897627014473254,-0.0007542117043856761,-0.05793546961762707
COL16A1,-0.05020011945080441,-0.11993306325958619,0.061363047978174025,0.006975261804002259,0.005708929847506791
IGFL2,,-0.020744513231409804,,-0.044678438154960615,
PDGFA,0.0839443125155234,0.0651568785778599,0.01948786971610869,0.051381955310137395,-0.00394016433872447
LAMC1,-0.013858808413473,-0.006938554074424253,0.08270513387894943,-0.05921985583547812,-0.000977150915723715
EFNA1,-0.04237643691265199,-0.05712808653007387,0.010738296471380708,-0.04863865167023101,0.04043547408992844
SEMA7A,0.0034088250542333894,0.010147113783122103,0.005714110306331883,-0.0688235084291286,-0.0013646225282134908
ICAM1,0.06445215934106859,0.032793683792709125,-0.027096152078678198,-0.005486238136243965,0.012755919025267697
IL10,-0.06098564421565086,-0.007209587329642814,0.10355884537293648,-0.036407286803475956,-0.048757922140557575
PIGF,-0.03066811625013241,0.024356434413465775,0.04556266827958579,0.0007976843016277889,0.011311768773104306
