,UKF259,UKF275,UKF334,ZH1019inf,ZH881T1
TNFSF15,-0.018336096867708825,,,-0.029963227535474292,-0.012034280134144542
HMGB1,0.010882370441871389,0.009898126017208625,0.00929896716853766,-0.04534498964463405,-0.009195198820547682
ITGB3BP,0.05655506136003768,0.03944184041434246,0.07135627647697558,0.06556043782957811,-0.030863311584554357
AANAT,-0.016683974633190716,0.03927031435290421,0.0271175642436782,-0.020794240758334713,
RELN,-0.008886726228203062,-0.024092739493004216,-0.0289600217117966,,-0.014536106219093087
IL15,0.05653624828979138,0.005896480741074909,0.031954548467255345,0.00746055466645791,0.05058022391352855
BSG,-0.020021314010348363,-0.02548734528351977,0.019182729561595384,0.06501317124719275,0.0066735966858577495
ADAMTS3,0.00570325365835063,-0.03902771328302784,0.011137398678715976,-0.02489898636664544,0.05092474990358458
CD34,0.028476330777084433,-0.03433506605162173,-0.0007364968269854523,0.0004859742531492522,-0.025561592417281787
PLAT,-0.020763859384539847,-0.021879595659979295,0.04488539710270185,-0.0637190920832421,0.023876085472295396
NTF3,,,,,0.0011888613292263316
LTA,0.03429972893895384,0.09433079893951937,0.0738777182853034,,
CKLF,0.0052312178690904305,0.007965994300188703,-0.0009255852051464256,-0.0008219725083270682,0.04742742286554136
CD24,0.07213131286299879,0.007340318396879145,0.009440423079840376,0.015402310643435873,0.0486915485718782
HSP90AA1,0.010633322369270897,-0.056984711559980826,-0.05698474434330854,-0.03976166425440239,-0.08681741771269827
BMP4,-0.04923932779950792,-0.02059572268692906,-0.004006545540855654,-0.08087254167551647,0.021195031835668593
SCGB3A1,,,-0.016929045230977463,,0.03602858002871213
IGFBP4,-0.019838711219690275,0.017085616710832214,-0.016433008446599593,0.024016609382830522,-0.03290461263921831
RSPO4,0.04391243439874553,-0.012257679785478502,0.05754269975171905,,-0.016830646003687517
LEFTY2,0.02590396742791304,-0.019711233928727943,-0.01829338533268672,0.07841965093228442,0.06261578707326558
PF4,0.005767934630527602,,,,
ANGPTL2,-0.03281453460880724,-0.005023562075575942,0.07378154691922949,-0.004190654402817248,0.057827974189536537
LRIG2,-0.019988579900262635,0.027593936973008642,0.048542675566884075,0.027833801741451582,0.00803976136131808
ICOSLG,0.018951096374438873,-0.01596263935890729,0.010356996368106363,0.052458022210210016,-0.00818740381372698
WIF1,,-0.00945896115894128,-0.010046019569452775,,-0.015645715708879966
NPPC,-0.022286099811645983,-0.0035122241983984058,0.021808629562598585,-0.024898938546651136,0.03948302242731664
LYZ,0.0144121474986112,-0.03591423042637933,-0.01340726622755134,-0.003905781534331523,-0.0597589526434694
EREG,,,,,-0.02096285336347065
SPTAN1,-0.06451079141788928,0.022144247697749954,0.017331209306022097,0.026525114880305102,0.05068056821775217
PTH2,,,,,-0.026766334139950953
LIPC,0.007714553816164324,-0.02291698065288815,0.01791307483038662,0.026735242358386126,
COL8A1,0.036877810739368085,0.006849908271525893,-0.003951689757423775,0.004913907266284324,-0.014679660528764071
GSTM2,-0.004583310361076001,0.014168646283875694,0.04458003851873366,-0.009469986636969695,0.01681322229948519
SPX,0.040454464190805776,0.01949265383794772,-0.05599032528938399,0.017564599453561265,-0.03245364351846475
MFGE8,0.006261742938532317,-0.04431158834704101,0.04894487816121547,0.003684999956273576,0.02093041948110471
TGFA,-0.018505109701440967,-0.024077965550046924,0.03514249119827252,-0.11304905048566119,0.03823623778878394
SLIT2,-0.01886912124480434,-0.013361116307703778,-0.054572442223731824,-0.02815849750065678,0.06438040304155196
PLTP,-0.03277401445692729,0.04874897169384308,-0.01167633992848671,0.018840647216639517,-0.051583799804499245
APOD,-0.04053329535300752,0.03171472778901613,-0.04543041777739715,-0.0304963505845879,-0.001567785086523992
B2M,0.08125351592896742,0.06754186987378841,0.06879383198835515,-0.00137701703303293,-0.030448651223189054
OMG,-0.04095844536770543,-0.012196351203442236,0.02742715287115711,-0.020158029211573933,0.013009770969292862
CXCL3,0.028014494615540137,-0.04036639737688483,-0.017472354898549692,,-0.007088690018808302
CXCL10,0.04181765387243896,0.06893491990283229,-0.0026077944305541727,-0.03358567511950269,-0.022997528964617913
RSPO3,-0.016683973400433885,-0.018513372396436887,-0.018258274122330373,,-0.036478458370966575
CORT,0.03642832006962247,-0.009398143873495817,0.038950582397710404,,-0.0018465086767142798
NCAN,-0.0698995889373349,-0.03273685064587017,0.03277591838182599,-0.013911172712712014,-0.002459028362471125
PRG4,-0.016466362250252536,-0.015664828154466258,0.02627654302829658,,0.03587138758730467
ZG16B,0.04256437127554199,-0.008374315999782006,,-0.023116233991570236,
TGM2,0.052898626425925854,-0.04436004465851209,-0.05190467417376068,-0.046231324485723674,0.01730842163833823
VEGFC,0.03050375083586194,0.02972534522828664,0.009895926493231861,-0.02996323020749441,0.009762104939922902
WNT6,0.07985301154555549,-0.018636741565507556,-0.01901320036041439,-0.02198354123991451,-0.022337013991709707
NRG4,0.008795764048829605,-0.0160884169580715,-0.02541521459122565,,0.0627506518625037
PMCH,0.014423796350088863,-0.012257679193913058,,,-0.012796412833528368
COL9A1,-0.020930647537279613,0.029989091040297358,-0.0173387654416515,0.002435536549589196,0.022389529323254782
GDF11,-0.014464329889084004,0.010471666000186905,0.0691590822329246,0.0259031231271927,-0.015096894195507894
SORBS1,-0.0003529104361019103,0.004860152532235356,0.03697075372129158,0.01730591646783535,0.04497492659482469
DLL1,0.02356382085730739,0.04409299792682993,0.10262161533255378,0.0668098348643332,0.021171661984858734
TLN1,-0.06920982151348956,0.014727003461168172,0.019461985199268172,-0.051452531058340405,-0.030193978266786724
COL2A1,,,0.0009707653277186846,,-0.02695770517852749
SHH,0.0337025017245255,0.013118496958335299,-0.01692904375127352,,-0.02397215907599109
PON2,-0.044200302604652436,0.010798658209430663,0.05440561054308601,-0.02068266003363203,-0.009169911634322776
ICAM5,-0.026669103733939218,-0.02721038403099397,-0.03306150799053206,,0.03742212270777853
HPX,0.024841817073810224,-0.016434076127301845,0.022157599110122266,0.01797507291845124,0.00823415605104981
SFRP2,-0.01948786387666289,-0.013696727783130544,-0.0018278101608738442,-0.05715941330512479,0.0344176259908891
CFC1,,0.015222374566756028,,,
CD70,-0.01570464976680496,-0.01965921682543778,,,0.061087982446045234
HP,-0.028389590493466586,-0.03179123106529381,-0.0034985242445177167,0.05187345511188207,-0.04424663910242939
CXCL2,-0.02581497810287531,-0.022287064339174725,-0.013087959830975607,,-0.018207187744259692
NPPB,0.08088522495827213,-0.009228513976748492,0.041095070784197454,,-0.019125561548563298
CCK,0.015130049749838406,0.01491151808659262,-0.07378824087066235,-0.004194432629811547,0.03296947652907172
SEMA6A,-0.039935649647056516,-0.05185977475271582,0.11284515389697404,-0.09277045597312628,0.04152882935220105
IRAK4,-0.0013279473137863796,0.02569542176784927,0.03989835806072956,-0.030768694480489644,-0.010427011093567442
GSTP1,0.032829387445093845,0.010709723390278958,0.06249871268094519,0.024859868149807795,0.08675758881697877
VCAM1,-0.050946434895580615,0.009125949793953104,0.010302906950651097,-0.06505518619685799,-0.0740814128308459
NXPH3,-0.02521179629732427,0.01224100482629652,-0.009393861200136957,0.0856597223250473,0.022993003272428997
MTMR4,0.01976263963500089,0.012727093097000462,0.009898802048711616,0.02665293702840956,-0.03160047819074249
LAMC2,0.09910638517521327,-0.011617669525083613,,,-0.012420914611446841
IL10,0.05713397306343501,-0.009415191260305131,0.015318865495427172,-0.03977710487350839,-0.018839579705465136
SEMA4D,-0.02966238745605841,0.0657826751365786,0.015255226613494318,-0.03982606753820434,0.06012274720084855
TRH,0.019118085075089764,-0.011494854482632207,0.05222411024599311,,0.059098220798499156
SEMA6D,-0.01042759834803555,-0.030977915473389486,0.08510258719319179,-0.00248697491498278,0.05341679488433565
CEL,,,,0.05415872435984502,-0.008284129411633215
PDCD1LG2,0.035210309133253063,0.06363275921110984,0.09238289911282158,0.12253770433157837,0.07879152941001773
SPINT1,-0.01512761582456727,0.03834862632828445,0.04271653963232004,-0.05624756306043448,-0.050309914934458314
CTHRC1,-0.00866544596851334,-0.018876479759970026,0.004951896006958939,0.03359414057491777,0.007072019170775875
PODXL,0.002791448367461115,0.03666566747805328,0.016545570162694048,-0.01713298509363327,-0.02731700056006981
JAM3,-0.0064235340893540405,-0.019317664430760967,0.03966132892232682,-0.03617260529054498,-0.034459290032313954
TGFB2,0.06791110611442017,-0.016517540966616076,0.060221079455480594,-0.06133022185143512,0.025183538444518677
COL18A1,-0.04983523548541575,-0.022350030993848684,0.02664168518304323,0.006703100041989579,0.0003835900857007607
NODAL,0.06621864299392416,,-0.029950001454153524,-0.013805525623238722,-0.014204247444002874
INHBB,0.052592546928911924,0.06764819230173727,0.10739054975005269,0.024528801306668832,0.006953851692681874
ARF4,0.06773300817734941,-0.04146970629443186,0.036119596687169825,0.028921034809350918,0.05345576003741875
CXCL14,0.04431103521493846,0.00990288706835969,-0.04876883647111378,0.0856969576849858,-0.04393083672647742
LIF,0.05340530583821612,-0.005090701007854489,-0.036079244119154176,0.045902991548393925,0.010203887964900802
IL17B,,,,,0.06516992308123415
MMP1,,,,,-0.012796411820130773
MATN1,,0.10693587140949229,0.0018752771172826468,,0.06227855934972384
ADAM28,-0.0017439058716922956,0.07128177598895079,0.06664332403020885,-0.02423958091405878,-0.025573172866094795
TCN2,-0.011008065228002024,-0.01922764559153878,-0.06329467330368503,0.007676900697658163,-0.012270091709358031
THPO,-0.026310630622214688,0.01095930934450224,-0.01773802717939045,0.06328652723980216,-0.015798308163063705
CUBN,-0.009349202664099469,0.008527815713266784,0.01637478279493836,-0.07446932308347148,0.010204455673658915
TIMP3,0.05665873689947594,0.03221862740556328,-0.015967422030083618,0.023850436688746566,-0.04903870271577286
PIGF,-0.031922685553424965,0.010874465182523512,0.0016184620769534154,-0.04385468716376546,0.06973342968364052
CRH,-0.019300411449606886,-0.01471029339759636,0.08969187777952482,,-0.022560415115785964
BDNF,-0.020023800976559744,-0.012441121279761973,0.04932052673385931,,0.010428777391717148
CCL5,0.03953876561831875,0.026187739318490968,0.004395516158426991,-0.04551820642427215,-0.03219924768474278
GAD1,0.00411937960635797,-0.0423738166939947,-0.010719217620181474,-0.015198217550330892,-0.04569658902446041
COL14A1,0.03326904460873378,-0.020298095628307533,0.023491551309341004,0.015317616831930135,0.0035666013042998782
HLA-A,0.023822382479346683,0.06622437109333161,0.05146354126710093,0.06084492158381714,-0.0022666274633766537
CD5L,,,,0.07910912255428566,
FGF18,-0.015334032563796661,-0.010012910823610981,,,-0.022113110189695872
ADM,0.05252155534805256,-0.05847582062231214,0.08555706609123498,0.07183507152371711,-0.03228492675568335
GNAI2,-0.05286022103081007,0.02122952368806888,0.007738678544002959,-0.04120158865918051,-0.008826818580787023
COL11A1,0.05263740623694192,0.03820311765430133,0.046875025229901356,-0.008703258065206812,-0.009060131695635432
NUCB2,-0.00423049982315256,-0.01361089244444084,0.03267165768569421,0.05584774664729248,0.010627912121917011
CXCL1,0.03813392761940186,0.031247754826558668,0.03186964266465119,,-0.036502048393139946
VCAN,-0.05098561574512191,0.030471895531935706,0.0363723051418809,-0.07145333750744988,-0.051316183717524756
MMP7,0.027538514853393318,-0.00922851392632733,0.049669425540709536,,-0.045604189429485194
PTPN6,0.04128444445094152,0.024048767604396292,0.05150589749178828,0.06191912146739454,0.019029573714962833
PTGS2,0.07348454039484928,-0.011815996977928784,-0.0409436941696334,0.06761769098428308,0.0026143842180573074
XCL1,0.01725090965514621,0.003449540079827822,,,
CD58,0.028755028639107935,0.006188982456289194,0.04877249807024092,0.07866922191318926,0.02272345948200945
TNFSF14,-0.007647353464155169,-0.012148931119881183,,0.12110436555691954,0.02283553821384171
CNTN4,-0.029984106863771096,-0.0031098419834975073,0.002062253636981016,-0.023615146213545834,0.024474853334490995
NTF4,-0.021104499273252877,,,,
INSL3,-0.015334029556115673,-0.01064144717228026,,,0.12037260419703458
BTLA,-0.024339764985499578,,,0.058686639796270285,
MFNG,-0.011071002900760636,-0.0011284255614755375,0.055746157271062045,0.13315273141062145,0.027672761423479433
ICAM1,-0.016144672624254185,0.029489338665492873,0.024710514142877168,0.056184305738956164,-0.034082960864052825
PROS1,0.016868951794825195,-0.006494951430043981,0.05931258893841065,0.0691137592229588,-0.012085521005318477
CLCF1,0.10388260589649789,0.005776766190124653,0.08001898723883231,-0.033351769298041095,0.08511046639706205
PSAP,0.056753010614304905,0.021891342994713136,-0.04286124206025312,0.008378124771282969,-0.006153762901299433
EFEMP1,0.11781088951905036,0.05318489929006005,0.041975017642618524,0.1226816091615807,-0.02826802036821834
C1QTNF1,-0.006938908113031039,-0.011880378216454877,0.013649784507709284,0.093722697563918,0.003359399064708038
ALB,-0.005072837962084084,0.08378829504507404,0.0053904060996526094,-0.04380507523087675,0.04636158456512074
CCL13,,,,,-0.020726182288467714
EFNA3,0.04867356073284791,-0.02083511016272195,0.013431967002694256,0.06554083023110482,0.07004497093923613
DRAXIN,-0.006291111051219492,-0.028875884271763654,0.012271244072077537,0.018898447210828364,-0.031390525679197936
RAET1L,,,,,-0.02244825172596512
NPTX2,0.020499343614148607,-0.036319040333062,0.058323219413142814,-0.04607741329960146,-0.04431099751315788
FGF11,0.04723776792437635,-0.005542023127485155,0.10457564633009452,-0.025088320536276156,0.03506336206979388
CD59,-0.08295869350156335,0.03760872045350231,-0.03218616429823127,-0.05537494307618508,-0.04087645112079087
COL9A2,-0.0463219264237926,0.032824649858406704,0.015974003424186315,-0.03698695266016762,0.0279062334181303
DLL3,-0.09325058150323685,0.05055886925845748,0.020588695565916387,-0.05134501396206601,0.03924954684399344
LIN7C,-0.03667807856800363,-0.021030429184280528,0.014006541532849298,0.00912924377875277,-0.017108218910219092
GDF7,0.04749994541730151,-0.030315187547384177,,-0.03463592193361934,-0.015021003226184241
PSPN,-0.03611265621119876,-0.003366660511757151,-0.022707197084046067,0.03114918423833445,0.045571403225305125
ANGPT1,-0.05190943573397815,0.035687776380387566,0.12892513351357388,-0.03641385090035107,-0.00113949147651796
PNOC,-0.040939571653169776,-0.03558443280772296,-0.01379779258552666,,-0.01780801283064387
L1CAM,0.07012478863252504,0.0026232992153284486,-0.06827089236279349,0.04159774826121706,0.05631352090431212
APOA1,-0.011781183268357196,-0.013857015381678574,0.0031539292889227032,-0.008175448412936154,-0.011083821948688947
PSEN1,0.008197467792746547,-0.01697456687455962,0.028693218292211824,-0.03905913782610416,-0.026080528351893104
CALM2,-0.06718657184829772,-0.013150025702033543,-0.03838359796741699,-0.03298956914032058,0.057112342774755964
CLEC2B,0.007162921863150177,0.001740021000001252,0.022633355574030064,0.04262831349312497,-0.03330879270933786
NTNG1,0.07396840086766775,0.07388314355656042,-0.025185255036781075,-0.026573304389470417,0.048532943195633914
LRIG1,0.038792387192690285,-0.03210687927881297,0.022087614744702822,-0.004657075893546681,0.02248869566825709
CPAMD8,-0.018137420822846348,-0.01180382187349234,-0.022501414793196242,-0.011684436597754304,
GHRL,0.0166739791728373,0.006475395414509823,-0.022638524764865157,-0.016145307162662423,-0.0162481313362673
NPY,0.0003202823088529771,-0.04948050741493668,0.008769706374844366,-0.007060550502243776,0.04165646168891085
MMP2,-0.04046159041583905,0.036740252864782275,0.004236231757705461,0.0037391245906001833,-0.0011149020549685116
LHB,-0.015796323793921783,,,,
PPY,-0.01619538797499098,-0.008626673441065637,,,0.03742936250309489
ALKAL2,0.022695346263952046,-0.02080892703836094,0.05507973279944061,-0.042714657066616896,0.002405180989291409
CSF1,-0.02796501531718684,0.0389509437774038,0.02162527454026445,-0.043822678074848465,0.013314505578755992
SEMA4C,-0.004017152242728667,0.009558337791672094,0.010933960946173325,-0.05463998199879768,-0.019605764031088314
ICAM2,-0.024102917061146426,-0.0028470035237601514,0.07680909476922336,-0.010280413168231984,0.02500637938887465
SYTL3,0.09001044728551567,0.04443586718072269,0.0021701367294576857,0.034856644141663944,-0.027312859087137733
IL1A,-0.036023875990259344,-0.017710548077934367,0.005488851598290077,-0.0379883966276022,-0.023959269704389816
HLA-G,0.10530153460043094,,,,0.0315384547529063
PGF,-0.046458675764312604,-0.03624694577818338,0.06335390211908558,0.033835445624573815,-0.0023829683826734763
LGALS8,0.014858197490730089,-0.012178394855376085,0.0518726086176025,-0.0012910824250166157,0.006774068747914754
DKK3,-0.09314405563274268,0.008676419640858501,-0.06860850851239864,-0.008884139661519354,-0.020097738237772
COL16A1,-0.025910434627758286,-0.028412151978533844,0.05133494294525663,-0.010776226577846323,-0.002040138040893288
TPH1,-0.030360525355403078,0.009327667676220749,-0.02134693918061648,,-0.024235352521364634
TNC,0.11492196308251927,0.01421329946194224,0.024917084640844574,0.0993322935841585,0.019468267258140937
TNFSF9,0.014951219019197706,0.007153957328802255,0.0021561056118162888,0.026537155673506237,0.009180322643998364
C4A,-0.018727458482268988,0.0976833806693636,-0.018764770465334046,,0.008967291594977366
CNTN2,-0.012486065381223701,-0.014206368691115995,-0.023315012876724484,-0.06091229452643057,0.01535226912791524
F7,,,,,-0.015021004678678548
LUM,-0.03296328578545997,-0.02035536280425735,0.0629532074879773,-0.026146635755281575,0.0002577014199122068
BTC,0.005913455135159606,,,,-0.01453611614658756
APOC1,0.051849484047527414,0.0331477795146223,0.025559183531979522,-0.08177756975397033,0.06694556121410823
PKM,0.0672897239556277,-0.03311271132548656,0.06913607538692934,0.06561320139192198,-0.03586572514222705
TNF,0.08909938115397122,0.053570161196181486,0.06738539021404608,-0.03812464777617181,
GNAS,-0.051550761085228804,-0.04097574998478934,0.030707564359080234,-0.017364020297549725,-0.04552788164340717
BMP8B,0.08262149360072302,-0.01569422537396883,0.015715729937968947,-0.014141660511789118,0.03220292179480728
LIPH,-0.023725232231165794,-0.008245345440649296,,,0.13061080144906007
CCL28,,-0.012696475534594898,0.1227617947970292,,
PTPN11,0.010834574754574241,-0.017001002594945365,0.035156599504497225,-5.577182135582035e-05,-0.06306107795944037
ADAM12,0.019084236556234202,-0.046985426107486246,0.045277685123501256,0.07734393331025582,0.01129250907802003
EPO,-0.024187466416622967,-0.008626673817621635,-0.021346942315486794,-0.03111585085835578,-0.014371076930025106
EDN3,0.008487418822864242,-0.01337091895116459,-0.02156721099110992,-0.0238438429373468,0.00745232917881842
CCL22,,0.06293677282777026,,,-0.012609994394499852
CCL2,0.0031179535616053535,0.017424680919157345,-0.019886456018329383,0.046404494628059526,-0.018515157768407134
DSCAM,-0.024469376146570677,-0.009542187019051535,-0.004034242851074606,-0.02840164578757208,0.07271525519061203
ANG,0.0584932025074983,0.013874610902629685,0.07773651534996714,0.14960644446889687,-0.015147003079268596
FBLN2,-0.02019907880672021,-0.03018638421202545,0.02040098848188728,-0.0429343169091833,0.02773381618790786
VTN,-0.012087396579222696,-0.014172656288938755,-0.01773802383997176,,-0.01860860496034586
VEGFA,0.09890524894693759,-0.055057452268330344,0.08432817835621884,0.06391485315643473,-0.04289929697864168
F10,,0.01969487084350554,,,-0.024889778704984773
SERPINA1,-0.02315854128045717,0.04892367557874687,0.024039806595492326,-0.006538106950066934,-0.012196802689905663
VWF,-0.05528907479653598,0.03265117238729298,0.000684324439657263,-0.037186785311388075,-0.035777582906334204
GDNF,-0.019673633215530107,,-0.021346940653055393,-0.02657329696947628,-0.020123869275345877
VASP,-0.021116612630079655,-0.018248651902173656,-0.013666172094273043,-0.05306878067718569,-0.015226032130565063
ADAM15,0.033538237733418665,-0.008982482501945483,-0.00585557405183239,-0.11559207719788024,0.009353755655097384
WNT2,,,-0.01997757150430257,,-0.017255690671473416
CALCB,,,,,-0.006044200094611491
OLFM2,-0.011624648166319999,0.06205380200064021,-0.007325933058007199,0.0024426282985023006,0.009594960760387305
MFAP2,-0.026827882708056403,0.004088340872888546,0.04148709745864626,0.009320139780018315,-0.01288670401106254
HLA-C,0.01952921165762391,0.059502431848207665,0.07015347673216697,0.011146618797254707,0.012792462402279256
THBS1,0.02215437626292574,-0.0008924539812343767,-0.009919364422351952,0.043838925963287985,-0.018217850322960295
HSPA4,0.026523035612839713,-0.025763586251874238,-0.008360459046065938,-0.030495011539547506,-0.0067006382811453866
LMAN1,0.05494188317829365,0.012251858773238629,0.06208452810743423,-0.00017735880090384115,-0.010272244927010806
LYPD3,-0.01773373518591073,-0.012078037229921106,,-0.03385075838531477,-0.022888570136295954
APOE,-0.07748019741648608,0.06910121166077735,-0.06985486981177241,-0.07105928890418564,-0.0490098714832203
SOSTDC1,,-0.020865064593668887,-0.032459898820725336,,0.10288866041868877
ANXA1,0.052952083076125776,0.08474518980645067,0.030309049249236435,0.004137672589256722,-0.0013766194543988234
WNT2B,-0.04730056723013715,0.009800580485193517,0.013413858962494845,-0.043805054109151524,-0.04127774209484489
AMH,-0.012560496065526014,-0.012434913595387693,0.08818679985199698,-0.04637434173587868,-0.029164103422645398
GDF10,,-0.011617668903284618,0.0006084398545480742,,-0.019053080091868714
EFNB3,0.017224194679873066,-0.029684034304435294,-0.0073036486823122165,-0.017028667053289374,-0.027879294676443126
LTB,0.005464058661662172,-0.01500974591057525,0.0400309187400303,-0.02852032294620412,-0.030672285516194272
ANGPT2,-0.00439288649503774,-0.06306658222821192,0.02590870533534337,0.028260519617892922,-0.03772385164258771
NRTN,,,,-0.027217171863070846,-0.012796412833528368
ADAM17,0.02047188118343391,-0.029890909448640153,0.023693101899463175,0.13118371999425907,-0.04373463014500902
LRPAP1,0.009513725802312377,-0.011630708739080193,0.03429274761095495,0.06236868411269241,0.07310367415963201
NID1,-0.050379175456914255,-0.035380676807572654,0.0066083813669802404,-0.077294607073738,-0.05027471277907019
MST1,0.005777064076313775,-0.018403611311552548,0.011382203519179145,-0.06002372445281125,0.022988680895850697
IL13,,,0.056609561805206605,,
DCN,-0.05980641711541371,-0.0316545934297873,-0.051973783836247456,0.006986809180404964,-0.012169764749862526
IGFL2,,-0.010226489743694896,,,
COL7A1,0.03757091904274579,-0.005569987885451885,0.014171204341403901,0.055348795203380395,0.006625732747509638
CALR,-0.0028568274985380127,-0.020558321806428824,0.05858111895863829,0.02437752009144959,-0.05707157054891981
PIGA,0.043132629181679594,-0.021345235382810013,0.038504150960008116,0.0253161074665903,0.04487690261580436
CD200,-0.022299444854831818,-0.022801661931287742,-0.0316612789337953,0.03708708803092844,-0.0027941216458739764
GRP,,-0.015877862773962245,0.08821324686327017,,-0.0140355733000328
CDH1,0.015199218400943735,-0.0327439724041418,-0.03509762452924444,0.09521177803442922,-0.018426766867522662
LPL,0.026048471222238766,-0.005677523361676354,0.006551490369401458,0.013447358110306583,0.008165267207085436
SEMA5A,0.0009463580807907873,0.02412527338089995,-0.030149780866725626,0.08771091358190654,0.03003827828278835
SEMA7A,0.02723031113119915,-0.04772888072713271,-0.04027862821990154,-0.037843722323074196,0.026106081204920327
SEMA4G,-0.035715523463110466,0.03978401965837612,0.09278521186283717,-0.04466334971282852,0.07231563692585224
SEMA3B,-0.023717370621231887,0.009989840326174006,0.015190436164193478,0.020806493704651933,-0.010483312202093186
RPH3A,-0.037638831721024356,0.05202863460973846,-0.029759856517857636,-0.052316342858798257,0.025926952959472612
JAG2,0.010602442856731887,0.06246941033523305,0.06376380700032426,0.07045563453226446,-0.004581001595037287
CGN,0.07792993446231951,0.035194748674650674,0.00519834211713912,-0.007290575362588497,-0.0031647726702298197
GDF15,0.01742848021277354,-0.020313639731510635,0.06615363542079679,0.08376553757200561,-0.023784238690233883
SEMA4F,-0.03247966627528257,-0.046667800347969315,-0.008635353021516008,0.0407278703447003,0.006804224558174933
NXPH1,0.026967729993718787,-0.02768219399931879,0.03590053404622245,-0.06356110362611052,0.02683885905049764
ARF1,-0.01410395490436548,0.024402586942700755,0.027067157627194152,0.017677236861435793,0.02013845207263828
EBI3,0.014608584472412176,0.02901886179011823,0.057293198319768285,-0.012672634503415683,-0.02082252973863752
TIMP1,0.028234635065751006,-0.028939009657527912,0.023534820121791623,0.02763214077796261,-0.04004930952002153
SEMA3C,-0.013660218756108775,0.07739718407446125,0.04189320384683082,-0.015096457242253307,0.042566336789902015
GAS6,-0.0159418073294964,0.06820560048267713,0.01253450623953208,0.09792819831184103,0.0027110476424675634
MEPE,-0.021322185400498652,-0.0304436553545571,-0.039548010202113563,,-0.02165934478699654
SERPINE1,0.057683218937606445,-0.04592089017165443,0.004238093897409306,0.09393410184218892,-0.01278960071973638
RSPO2,0.00878281136205807,0.008028265749968538,-0.04676279961917027,,-0.029176324829569764
SHBG,-0.014253373933796352,0.04724129815175065,0.06098899952351706,0.005065737611035941,0.03480792445510934
