,UKF248,UKF255,ZH1007nec,ZH916T1,ZH916bulk
FGF7,,-0.019279623158070407,-0.03244149564115386,0.010797185234617375,0.022278277938155157
HBEGF,0.06519172614973452,0.04235324882082978,0.02700864292959199,0.07448032317816881,0.11165967805004938
CSF3,,0.2787473772906675,,-0.021094884852643242,0.14488719788695634
PI3,-0.022199185214474833,0.12525140865924272,0.012099388401974942,-0.026422822170447068,0.18163018615755178
PCSK1N,-0.029901037885618348,-0.10313882919525591,-0.03542221036436541,-0.04084937358927098,-0.13000969072073146
NTS,,,,-0.031238647942583405,
SFRP1,-0.006193541334035371,,-0.008335207768364024,-0.0020586300756578273,0.057165383506611434
CXCL13,,-0.028220547092063602,,,-0.030867078970323404
MICA,0.05939120791555065,-0.020344271304182718,0.017209400520436534,0.10478901211284751,0.02400474104636004
TG,-0.033229021097668156,,0.09958463125389486,0.09423982829571492,0.07466414104449601
ADA,0.054391045115957395,-0.04912468662853326,0.08641424248468708,0.0909717001314655,0.029917294558948846
LAMC3,0.089803759995707,-0.0725470838021576,0.13394403839647223,0.05198823717758409,0.017261020034719812
CCL7,-0.013422044902095679,,,0.035593271940485414,0.24177428193841768
NGF,0.11497303048760522,,,-0.005457974786694457,-0.022466865051965462
TNFSF15,,,,0.06481439684628891,0.054818203327869304
HMGB1,-0.0776102607161346,-0.16955226357865713,-0.08946573447281896,-0.017290951057301593,-0.058005254006015146
ITGB3BP,0.016615347307716875,-0.0007440963606565013,-0.05590892219629992,0.04536383360302977,0.02082448832624054
AANAT,-0.001222390180471281,,-0.06645991696662423,-0.023388429223508707,-0.03208694689090113
RELN,-0.02255587709675051,-0.007569667498341722,,,0.07588767261344828
IL15,-0.008439216053349892,,-0.07660196161582893,0.08247336099592575,0.00013385125224769107
UTS2,,,-0.08719358719197466,,
BSG,0.009933801987180437,-0.05199685772892727,-0.05933627991704179,0.08145077227524306,0.09322933591801846
ADAMTS3,0.023279463211213266,,0.08801337266423218,0.07700220470259278,0.0022059331380742276
CD34,0.061062673370426125,-0.0644423519331006,0.19175893884959194,0.10872501574237863,0.002909413633773063
PLAT,0.014498454893990646,-0.10777768208721507,0.10356627951772208,0.09827866193218388,-0.010878896108613634
LTA,,,,-0.03147730101396515,
CKLF,-0.002348189085321335,-0.041869400834132445,0.08493686540688396,-0.00259886337467437,-0.0753558771383544
CD24,0.019773058189150004,-0.0232072803679244,-0.08886827927834405,0.0006328262334670484,0.10675865698376559
HSP90AA1,-0.06399890097531656,0.17467561409255697,-0.0765830321464979,-0.054785733478466894,0.04645971801002371
BMP4,0.060378203244183616,-0.08704284135764727,0.13228482638270359,0.03936461860290525,0.0937219170897283
SCGB3A1,-0.013422043559909124,-0.015322479517223245,-0.054979448871054715,0.11215814690047034,0.07857941699551735
IGFBP4,0.11576840976737561,-0.05254070122581862,0.06055721009716037,0.09085479520494896,0.004758605940853196
RSPO4,,,,-0.031507269631640064,-0.02830559795898385
LEFTY2,-0.029049820019723022,-0.14331513453738373,0.09330159214336542,0.05626395255225092,-0.015855390800995357
PF4,-0.013923215640262469,,,-0.018190634821286605,-0.00046876283305518127
ANGPTL2,0.047964982360520984,-0.1149459532075353,0.0745464356833394,0.09540083513797573,-0.03329080016675318
LRIG2,0.00799572833868469,-0.01732214873372891,-0.04740080516161373,0.00037248805257545693,0.0977122802503868
ICOSLG,0.05393716820272572,-0.027018424773022628,-0.07803341243847456,0.005778501905671591,0.10319901045226243
WIF1,-0.025052566621421114,0.023003333376585385,,,0.0754325217950524
NPPC,0.012989188485633803,0.06271095029713583,-0.06868478870838422,,-0.02123144809028661
LYZ,0.11200887329244266,-0.04190021964771257,0.17281561449078653,0.07536360225747185,-0.03869983312329826
EREG,,0.1039202684943681,,-0.019443679727397963,-0.03649021494335535
SPTAN1,-0.04119211559358014,-0.13392760311006213,0.05102668283079847,-0.012993512639269556,-0.05787698059201866
LIPC,-0.017045675588398094,,-0.001958084990969221,0.005157033662414098,-0.02871957517342722
COL8A1,0.0927716470309393,-0.0485235904056187,0.042402056718765874,0.025801670727848516,0.027721919835552694
GSTM2,-0.009435627059437283,-0.0015091440045706184,0.08754893289634462,0.0643226906281791,0.03394807886847183
IL4,,,0.046650154579195885,,
SPX,-0.02756868723851993,,,-0.03439264882915304,-0.01845726621113141
MFGE8,0.1123781022856119,0.06407076195664019,0.16725301571655485,0.11001436329851459,0.14190122522522192
TGFA,0.021759282341099265,-0.015196875705153783,-0.03483765371166512,0.07358284932645819,0.042446995013351835
SLIT2,-0.023374806923951642,-0.0308775101028828,0.1176577859782653,0.06633431206533028,0.1164146936062367
PLTP,0.02837762084736337,-0.13978375256431266,0.07259631836496384,-0.10212035363422658,-0.05177503177429382
APOD,0.03233616206566523,-0.16570838415282935,-0.06398611794202429,-0.10906636699632734,-0.06867776844015326
B2M,-0.0038013898858463495,-0.25031238860603483,0.14144487236475703,0.04509583989544441,-0.11185301887512333
OMG,0.005529368064299805,-0.1659470427900578,0.041804077476212294,-0.03228896922876264,-0.06670277384096071
CXCL3,-0.03438296184101241,0.07630706975224451,0.005642445465184522,0.06523687893735274,0.22169482541159896
CXCL10,-0.02987834718752023,,0.058869759229405065,0.008867790582618645,0.041635622226779495
RSPO3,0.055875614919804265,-0.03886494402699219,,0.05083788909330302,-0.06829652590740663
CORT,-0.0058108661457372136,-0.051579075752540435,,,
NCAN,-0.07108908711499255,-0.07277597464021106,0.031065295693347348,-0.04979949285224451,-0.10257663559875417
PRG4,0.10218521723161762,-0.04345602814650997,,0.007762674647991462,0.005410548894965617
ZG16B,-0.018612323386240727,,,-0.013021948980169557,0.04617025349089259
TGM2,0.08000689938674552,0.02652897535310221,-0.05252159141876206,0.025469039913579898,-0.04321534518466063
VEGFC,0.06897421878893518,0.01946259628942268,0.1049648399497375,-0.01539425602657148,0.1386455878574095
WNT6,-0.021656172728430702,-0.02888400718542768,-0.021598431711815233,0.0666474130028565,0.025410452072053134
NRG4,-0.012362174569746184,0.06389003398635915,,0.016455588440226213,0.04390368092850608
PMCH,0.03335572083732157,,,0.16131812574130935,0.0537714184613038
COL9A1,0.030764080073618392,-0.028937035399219366,-0.1030204486782787,0.03330050537617937,-0.007957412777674342
GDF11,0.03071510444868044,-0.06977546953995777,0.12538419974649656,0.032952976305651874,0.05238469852627303
RAET1E,,,,-0.024608463620717443,
IL24,,,,,0.28372655715037426
SORBS1,0.004531045473934749,-0.1401100620689693,0.04419877154117014,-0.08461894666096491,-0.13142495208240385
DLL1,0.022092905842869586,-0.033084759324267854,0.0841284808403666,0.053004107767868604,0.08444914557584936
TLN1,0.055660977265012124,0.007341587981378746,-0.04042460869918821,0.04060122776400186,0.09740177779946839
COL2A1,-0.0076800822816792975,,,-0.007045214685622173,-0.011448732678556773
SHH,,,-0.05626191687594609,-0.013098061061208257,-0.029002594548748612
PON2,-0.06419194425517057,-0.17930279082465075,0.11841039742868745,-0.08496297562127436,-0.11309987993094808
ICAM5,0.12451288055988526,-0.041542783439287224,,0.07050565237236538,0.025984656116054862
HPX,0.01211818162778166,0.03169763226467325,0.05585388170038444,-8.038697896003057e-05,0.03554754830005469
SFRP2,0.08064626904974315,,-0.04733574880870562,0.07527597317636879,0.01248345977318804
CFC1,,,,,-0.023655085666520432
CD70,0.09418019671662337,,,0.014650482648239862,0.12452838637081656
HP,-0.02105547929993508,-0.12476866225707475,0.04920656597126706,0.016293253555881907,0.11289614854110926
CXCL2,-0.036297269759986456,0.08661732690150356,0.024025210389499,-0.04878007770363276,0.1055814973196293
NPPB,-0.017315735239553084,0.13236189623379557,,0.05279150279914706,
CCK,-0.0675504253458269,-0.0936401787320528,,-0.015487165128056658,-0.1648945089853462
SEMA6A,-0.06077101624638381,-0.042828995382454126,0.13438856814948805,-0.06889472865224816,-0.014353895782929178
IRAK4,-0.047799641820889284,-0.06353142330512632,0.048697069139628325,0.04742575916991982,-0.03699813011748317
GSTP1,0.048500930125581605,-0.05546127618127624,-0.007872847798743888,-0.03231580435774443,-0.02382729994529691
VCAM1,-0.007100343088077252,0.0359936025228658,0.06107232841959773,0.02510930939113047,0.0927642105722145
NXPH3,-0.021651773604506017,-0.08514947898146066,0.04758721562251106,0.04939767074754776,-0.021352192013522894
MTMR4,0.013451329412456194,-0.08682392849079303,-0.042177396867484764,0.06106115226506633,0.017305600424310976
LAMC2,-0.013591041574978296,,,0.05417531983995241,0.012965182272453104
IL10,0.11104448416464877,-0.040556833964505275,0.017973357558645705,0.056696745111350595,-0.012224837614557019
SEMA4D,0.024078960374792846,-0.12566235984381668,-0.018184900358253146,0.0441962180887555,-0.017164905333218034
TRH,0.007546994459114744,-0.01178123310406765,-0.03483993977889437,-0.025487608291556118,0.028371277715806376
SEMA6D,-0.026791514846389957,-0.09363668828200118,0.08623847142831198,0.005823688480542186,0.04085894395812966
CEL,,0.03418685925766354,0.10516220028628939,-0.019217768164759636,0.06580125284911181
PDCD1LG2,-0.0011315002660252237,-0.014174307467733228,-0.07396003574091835,0.03542650481258543,0.03251786603674145
SPINT1,-0.01312868134863107,-0.03954936930345323,-0.015154526574148107,0.06853001334757182,0.07764069817352542
CTHRC1,0.1238618795996806,-0.019329345145887373,0.10097865478595487,0.07246473945746051,0.012553507652048726
PODXL,0.11206993239182536,-0.13830650075433532,0.09902870804087728,0.052854352517762805,-0.079723892774075
JAM3,0.018382966370481816,-0.030065968884790878,0.09270736949966334,0.035129563387053454,0.017705689270669275
TGFB2,0.0397506238568638,-0.08361114660407522,0.08180846497407389,-0.05448522902815813,-0.06523423064286273
COL18A1,0.10302617431488696,-0.21488663991521112,0.1873223776904259,0.10642177760975652,-0.049808714220424946
NODAL,-0.02792578444727402,,0.0743375734001388,0.09888374450748688,-0.037389868860634605
INHBB,-0.053346678313079376,-0.04397910189258661,-0.1139702785696348,-0.022532271954572122,-0.06206240921535809
LCN1,0.11225314322967964,,,-0.00949925020238189,-0.028379512505770015
ARF4,-0.01552107709410473,0.17843130282249825,0.1549371423463104,0.05627589118872174,0.15044581875190757
CXCL14,-0.01501100807723762,-0.00019269448619370732,0.07289778784839256,-0.043044106956140187,-0.06110686152534843
LIF,0.08647984280844402,0.17852138252293764,-0.022689346417202515,0.05514838146062678,0.11150969631540718
IL17B,,-0.011601311601959784,0.09151910965411653,0.055681729957023446,-0.03208694044696415
MMP1,-0.018737499339454153,0.27423761646468375,0.06513385673125374,0.1913685150889311,0.2865172504896462
MATN1,-0.017844645113601284,0.1705375270053947,,0.023343710673215435,-0.029241151031884564
ADAM28,-0.03538271202665861,0.011585247661522255,0.006258601534560717,0.04222742163350858,0.03170273727536517
TCN2,0.0548080441397852,-0.07833081726943783,0.08191950609551217,0.018774796933535474,-0.06781795399180036
THPO,0.005966323057908762,,-0.06002503381380251,-0.033556809186147445,0.09474196803444561
CUBN,-0.030112704505497943,-0.04708101004778802,-0.11429120025603497,0.040959365188558916,0.02250055862351935
TIMP3,-0.01181812494721734,-0.008705456847904533,0.08391293240106824,0.036430322991325315,0.04461074141257862
PIGF,0.01201639914569647,-0.08688565590835232,0.0053831339644267485,0.00028314357508757323,0.0699998950096541
CRH,-0.01592352691706967,,,0.006596923776866914,0.00040668606315174513
BDNF,0.022999457475458653,-0.0031920919545888665,0.14593802645250026,0.05584259150434585,0.030672953184622855
CCL5,0.03979376814265507,,0.046307272099646524,0.0942871192185114,-0.019772933571344995
GAD1,-0.038765897185699665,-0.05722639110831582,0.06307094224089776,-0.01669477289910534,0.03820068416375813
COL14A1,0.09367009152358688,-0.11457867288917273,-0.02265196799408516,0.07259101293298445,0.02330022870572649
HLA-A,0.03605873377307566,-0.044471489716261886,0.07246729386566285,0.0463600264829308,0.15184029752979677
CD5L,-0.015923525074838896,,,,
FGF18,-0.0144079121107376,0.02269091812018968,,-0.008945369258405885,0.08792602652498688
ADM,-0.05476836753160795,0.19169002000090735,-0.08461321866408378,0.051721948760837216,0.1760300436702361
CCL15,0.027554026593225783,,,0.053585074616248625,
GNAI2,0.02323003369234285,0.030142706673781463,4.6111848547435956e-05,0.08197915726499004,0.03348431185806866
HDC,,,,-0.0494988476803697,0.03986199734407183
COL11A1,0.05925290163500128,-0.09684618947869883,0.025965323151649112,-0.01773555786354117,0.05792964968778032
NUCB2,0.01623749220002512,0.08301397151922862,-0.057711519779994044,0.029579572277435705,0.1420510337694844
FGF16,,,,,-0.028813339966752328
CXCL1,0.022757975530741114,-0.02957689880572705,-0.04506083672612184,0.00895527279684313,0.115971741892677
VCAN,-0.003736302679870958,-0.19288346944808862,-0.040078186918878454,-0.017420429745374385,0.09330650924550779
MMP7,0.02648253734318946,,0.035795292588559124,0.10601496203519471,0.1554651169032999
PTPN6,0.05952487716384655,-0.01568970332920753,0.11569386400090442,0.05307965167276748,0.008376507174489112
PTGS2,0.00020123068573311826,0.19692914656513005,-0.03810796525203464,0.01537740542571938,0.07739587824027484
XCL1,-0.017449335398105975,,,,0.019076718978996647
CD58,0.014841803251378955,-0.0964984795585206,0.09437080616695571,0.002987064734446405,0.0622824390663437
TNFSF14,-0.017582004275138226,-0.07114076017907085,-0.01744468355472305,0.0517971983620394,0.026640129434284194
CNTN4,0.01739849322490952,0.06948110111630505,,0.007207970817321628,0.018502585962687293
INSL3,-0.015631384084365305,,,0.06677886005160386,
BTLA,,,,-0.02926697543252437,
MFNG,0.009005519549552088,-0.07401216755361817,0.0010040580540858538,0.05147634766165147,0.034924129714707736
ICAM1,-0.014484146426099924,0.0501982816780335,0.021816203304520894,0.02080105184963531,0.14568516227671915
PROS1,0.054903623626640426,-0.07406645649637843,-0.030626207506407155,-0.013899057440388473,0.08006814091712457
CLCF1,0.06409806273868864,0.009033742828050369,0.021150146090866892,0.05220250664151014,0.09283193259673371
PSAP,0.04852885687505111,-0.19485671363935914,-0.025724545189210267,0.012861012915144809,0.025012162611274022
EFEMP1,0.04713616442247311,-0.12619115197333006,0.08652361466179644,0.03822912705085955,0.0445938252818084
C1QTNF1,0.04442444896457617,0.1891540701561628,0.14791022136704396,-0.011351558866018444,0.12002140138967513
ALB,-0.024166527694219456,,-0.0012391606537905772,-0.034225079815257846,-0.029457791238857563
EFNA3,-0.06676410873197344,0.026485509504797597,-0.13621936114280822,0.025315509847656337,0.07850611047927887
DRAXIN,-0.038730258853672046,0.1906211022407995,-0.012996421586190816,0.09875998534910842,0.02973265107881497
RAET1L,0.07165237119618077,,,,
NPTX2,-0.021431328001813032,-0.12899631058648084,-0.05045944591368924,0.05726425020729888,0.0059557608071182395
FGF11,-0.04804570724308793,0.07308913282138567,0.050314464566007716,0.03677708773212974,0.12144494045349236
CD59,0.07162772554601805,-0.06458418487515162,0.23140487674079302,0.017857344210597047,-0.05104733152025251
COL9A2,0.03477741549856012,-0.1277476803485136,0.09097727936676778,0.03810915225375818,-0.020259125511171896
DLL3,-0.04860440317472012,-0.10968235347943465,-0.00018748062438730161,-0.016655201155833396,-0.022595510095660805
FGF5,,,,0.054630249584824514,0.01218649919776489
LIN7C,-0.00910507582680278,-0.06954763336442735,-0.08704081013956656,-0.022913035581711563,-0.048031961745304004
GDF7,0.047888086447968936,,,-0.004652694543915294,-0.04469897718096048
PSPN,0.03297132394065682,-0.026351838716402818,-0.002130113821387899,-0.010965430764257093,-0.045492088311455445
ANGPT1,0.059811446129711725,-0.0352669017949704,-0.015061525820216647,0.028840724845380986,-0.04497654734305805
PNOC,-0.03234608998288455,-0.0926649345722984,,0.10484729214459947,0.052573397313945384
L1CAM,-0.08726651546814797,-0.053566221453797476,-0.05162381918867654,0.0445771174790939,-0.005217017314753689
APOA1,0.01073272328064034,-0.02423108255628727,-0.07815645060454023,0.10444096614062298,-0.020770536244779828
PSEN1,-0.01637392694410955,-0.022472789601861432,0.04928174131225998,0.02967280298839471,0.05112932006122883
CALM2,-0.05079313035746409,-0.17914651685368924,0.0044216897138193685,-0.09535135470115808,-0.20325737081838058
CLEC2B,0.017296574194676485,0.22971395837965047,-0.01679000992098402,0.047155918399536145,0.12838753466983288
NTNG1,-0.02934747120672003,,0.09542895997359675,0.037511704195954565,0.06855955222229289
LRIG1,-0.07264570636220738,-0.1401274439091193,0.13598719173797508,-0.04005650737660255,-0.051501411636394906
CPAMD8,0.003803675993725593,,,0.06150795068302402,0.015380740037317268
GHRL,0.01976310769524016,,-0.06813354605202626,-0.02393676456048355,-0.027939406168824326
NPY,-0.008467641813522572,-0.027754675116946095,-0.04960319972935198,0.006102423962396314,-0.08241836426410762
MMP2,0.030158065785933965,-0.13405611532863965,0.1004465331890714,0.030088387456039922,-0.053434253076902936
PPY,-0.020532828394421627,,,-0.001789404239010878,-0.05673780051622025
ALKAL2,-0.022836050749714024,,0.05272617382652948,-0.0019474900096401685,0.051110209417438254
CSF1,0.054256481674551174,-0.05381987059667608,0.04119029124632965,-0.016348058322241284,0.07904071763861595
SEMA4C,0.08108457526703465,-0.03973744332048973,0.03394955565848308,0.05794143726908711,0.03165702532889204
BMP8A,,,,0.0695684143743819,
ICAM2,0.044318913381625746,-0.04027081882092089,0.17776046424761222,0.0995553017004072,-0.04364417588436922
SYTL3,-0.03252329541398531,0.06737094435176261,-0.08742109061873059,0.05658454284330802,0.08202879834738479
IL1A,0.016012247537028092,0.040277480288943124,0.012759552256477761,-0.027137266776227357,0.10048245568330887
HLA-G,-0.01873749537032094,,-0.01211587259086863,,
PGF,0.04859959163107168,0.04557674634352893,0.18326689029948606,0.10105453086043074,0.007152443157648739
LGALS8,-0.013282153117234569,0.03689087594062928,0.012024964434657942,0.03511952204154201,0.01837821412992598
DKK3,-0.022002127392234627,-0.13688540880832573,0.18056413780271857,0.04349304715814206,-0.14664281904536544
COL16A1,0.04011936854660702,-0.14898183740414403,0.12164262987810175,0.035489297031621736,-0.0490496286018752
TPH1,-0.013758080298612627,-0.041216423262718384,-0.06977742470349758,-0.0036297465462675144,-0.00026693413907786926
TNC,-0.004239220287600957,0.04059755137005659,-0.059674888225014384,0.06484019801896314,0.1625875199529279
TNFSF9,-0.024464849592153528,0.0023182577989555525,,0.02747227059285584,0.09205187034270614
C4A,,,-0.023332813182735033,-0.0011964323715506907,
CNTN2,-0.05718064891940294,-0.06953740610620981,0.07078268381608274,0.028270942347328038,-0.08263491914714627
F7,-0.013422044231002352,,,,0.05204914849287842
LUM,0.08508341211200988,-0.08999060807190296,0.10473073292278114,0.04359037798114476,0.029134017807455483
BTC,0.10091042472225702,,,0.031099764106943983,-0.018489052421467266
APOC1,-0.04048254056518335,-0.13653493409511006,-0.09552125702156168,-0.02692436529904897,-0.060134087592665586
PKM,0.04451525625574281,0.07095171293583526,-0.033462877358759566,0.022787571070920568,0.18422025294928548
TNF,0.015439911653718939,,-0.03772122084011322,0.013639717932732387,-0.014034179520656045
GNAS,-0.0004248736017238655,0.07303513703929707,-0.03910214838709017,-0.04305396396035091,-0.07701014808885807
BMP8B,-0.0036549494635598795,-0.011246900513174743,-0.04534390646068895,0.12442544487568077,0.01402802196119298
LIPH,-0.013758076911480826,0.06187696389903871,0.07361555154927939,0.04582385451281897,0.02666695945615954
CCL28,0.054154380145638864,,-0.04880093893848097,-0.02109487707975253,0.08106786323746171
PTPN11,-0.07545878886889004,-0.09170422690292059,-0.05845925158492102,-0.031390683940453974,-0.0177145308140907
ADAM12,0.05697166052878353,-0.0494226340869508,0.13741542238616908,0.08162724369188226,0.003683758486714581
EPO,-0.01848638212457749,,,-0.022432648622922817,
EDN3,-0.023965917865868488,0.025381954556019173,,0.05547881371428587,0.10132913641530572
CCL22,,,,0.0508245727820471,
CCL2,0.11006916716330042,-0.0025962492551472416,0.08533958604351845,0.04729421273715236,0.15042676641704955
DSCAM,-0.030370464518551837,0.018302631534898254,-0.007715915892772684,0.0018050092814119896,-0.006942782589402521
GPHA2,-0.015334075801889387,,,,
ANG,0.01799688127701824,0.14181442694334148,-0.029468547780749692,-0.04432406901625696,0.20091859341482107
FBLN2,0.09644553380505413,-0.012850870285275918,-0.11776368310142321,0.027325325788801993,-0.027555482807153975
VTN,0.029779695568281767,-0.03450693096775946,-0.02189717588170989,-0.025094927989597747,0.09081649219701235
VEGFA,-0.04564460169951341,0.22633672873158034,-0.1094979819433782,-0.050373199606099345,0.20073650503192939
F10,,,,0.03538682250362174,-0.026041969251704475
SERPINA1,0.022191376209685986,-0.08653169457966153,-0.09378515838522053,0.06255987301218073,0.01047226370238781
VWF,0.06837505394312055,-0.09646292845676521,0.0142803376443567,0.07390556785397864,-0.08915083970117305
GDNF,0.09354553216689455,0.04083281228067168,,,
VASP,0.08219860414314434,0.02177741618499242,0.03349941910315651,0.12001578543395539,0.12361926066098147
ADAM15,0.0541586177809017,-0.04905054309769394,0.006176494444483239,0.01826343511202921,0.0960622951840604
WNT2,-0.02406639528334987,-0.016903496687825915,0.08048341120216379,0.030713148497792966,-0.012507745757932329
CALCB,,0.01143576375073368,,,0.1221843946622818
OLFM2,-0.04679084024443704,-0.1050726908740459,0.010861979154832854,-0.027455695015616288,-0.08268463244973172
MFAP2,0.08000362559725033,,0.10126949840579019,0.10265936557040542,0.058366508981484266
HLA-C,0.05041551638769355,-0.14750893220371566,0.08043088173323842,0.07936881800222302,-0.009680162646443332
THBS1,0.09476151264457909,0.0748448629839701,0.09067678723389741,0.07037568878877691,0.06305759247338223
HSPA4,0.019967941208787525,0.0036438509521894364,0.0019779754491096673,-0.028974704443065373,-0.060511004410577746
LMAN1,-0.007302778017221987,0.13513050846139837,0.08993771745803905,0.008944729920333459,0.20618177079966785
LYPD3,0.012553092531623537,-0.015046327736112463,-0.020352658114779536,0.00043181634208573573,-0.03307657914215593
APOE,-0.024313896497637336,-0.17672656271265033,-0.03377621282666289,-0.03526156604212867,-0.1265428442667059
SOSTDC1,-0.030993319386779836,,,-0.02608032594156541,-0.060926915755446884
ANXA1,0.07030533254225277,0.0185662265392645,0.18072750611704103,-0.07706231542185718,0.0686239741479053
WNT2B,-0.035062440249352816,-0.01478421196949311,0.07498843880639891,0.005693736184371346,0.013024151913428242
AMH,-0.012478147112643523,-0.08336657410593058,,0.033947316403023106,0.0749308437011002
GDF10,-0.015923525805378605,,0.060899037755277816,0.08235070838826278,-0.008137468873936718
EFNB3,0.0036448815596795466,-0.05402334836351739,0.006968134359228641,0.04621209088184901,-0.002762648545406361
LTB,0.05085037087193693,,-0.022772996889190846,0.08880105418271966,-0.042123422940943844
ANGPT2,0.07721796472033311,-0.09743708176119778,0.16338951540271301,0.11516306028764997,-0.04612809992473293
ADAM17,-0.0360676751942264,0.11760265264720327,0.054063221297801806,0.03287451991232935,0.084412736287476
LRPAP1,-0.055635131527014395,-0.05083770717859163,0.05367391182445627,0.01526431379078206,-0.010484470296289593
NID1,0.055794398022558485,-0.07260073152613233,0.19560293262063347,0.08929200136727107,-0.02035827698070409
MST1,-0.015770363859047513,-0.12026997771823901,-0.00767249467738745,-0.03622139480947711,0.03650120747165082
IL13,,,-0.0480731647973352,,
DCN,0.08023572174994731,-0.09022926746160652,0.17230832131826126,-0.0015198257106333892,-0.015041259878459475
IGFL2,,,,0.004064381334118446,
COL7A1,0.033729404739174414,-0.08231534019607328,0.06975849434914946,0.034672434101825814,0.07606988896384681
CALR,0.04256310431154189,-0.0020190080301414983,0.0240907635138822,0.08417387041030028,0.08921530465966107
PIGA,0.04603255387416654,-0.03250310307316256,0.025588628963380634,0.0027473099259106826,0.15511794665713946
CD200,-0.022585914343968696,-0.05706793068824143,0.004107601206817227,0.06909993525602293,0.0101766246967619
GRP,-0.025533738037803986,,,0.005427390538705289,0.047852505169497246
CDH1,-0.036210826706041324,,0.05578514673817987,-0.04513578440761435,0.00960459562814772
LPL,-0.0149064055113606,-0.10060962123401652,0.08819718176154047,-0.031054825073437743,0.029044065667261473
SEMA5A,-0.02847861207217246,-0.1623428709635377,0.13285138692616466,0.0016602379403986944,-0.03288576805729948
SEMA7A,0.03139387150233875,-0.05506602012926533,0.05020844270362946,0.16107083025689403,-0.003102792343408377
SEMA4G,0.03955229408724933,0.026572450378208014,0.025256629162581944,0.055030421792590115,-0.032132884904450015
SEMA3B,0.02764218466742886,-0.04709713185610781,0.12154174317148038,-0.000571274512243006,0.038726032372844284
RPH3A,-0.06707312050672906,-0.03798655072203631,0.1219406032182569,-0.013316842642414825,0.016187690728550808
JAG2,0.051928248501189565,0.034017293704978795,0.07188468671983742,0.14477794051843867,0.0309460522616813
CGN,-0.023124856231294774,-0.05047124995489464,0.04842640516945253,-0.0067943705548015754,0.03744112778873452
GDF15,0.019816278074191087,0.15885176417090344,-0.0740149331503899,0.040982389123381084,0.06557069022061557
SEMA4F,0.04711944815460654,-0.11960094958803212,0.1273700652864316,0.0009254896581963252,0.0745097494422607
NXPH1,-0.0523987540734902,-0.09555591104522083,-0.01866267448745851,-0.051801621055047375,-0.015044464915205575
ARF1,-0.02016290081381635,0.11052221088852708,-0.10762764659587647,0.05614036793609014,0.04331372579056182
DSC3,-0.011604525240205667,,,0.051535094659733674,
EBI3,-0.06365056690970695,-0.04473221070509408,-0.011245381968923811,-0.0031622896766525213,-0.022398314848398358
TIMP1,0.12551209023006632,0.15252054605768103,0.019274582160843955,0.0801330981975045,0.20363780862365127
SEMA3C,0.013740968324251757,-0.06374665980296025,0.0145405251333486,-0.024304332358587102,0.0784792427929172
GNRH2,,,,-0.02430883946834597,
GAS6,0.05599169208722988,-0.08984838028728102,-0.09203449894949284,-0.0535355263602255,-0.02062158911205915
MEPE,0.03733545237065732,-0.04398309128475962,,0.06641801212545181,-0.023036138400447416
SERPINE1,0.10930667352779329,0.2036422281784072,0.09215318276021738,0.059763341305590634,0.15172455805553955
RSPO2,0.014352686748382209,-0.030016272741974187,,0.008607451862592139,-0.002808999246804742
