,UKF259,UKF260,UKF275,UKF296,ZH1019T1,ZH881T1,ZH916T1,ZH916bulk
WNT5A,-0.008775916001601516,-0.028420097407425834,0.01581262341571791,0.035545256934885125,-0.0811842847118525,0.0016904380151886692,0.01322857709019049,0.00639014344171163
CXCL8,-0.014628631549387651,0.013874724573232746,0.0206860390990614,0.08072119921339932,0.0035557130373014808,0.01117296100520859,0.027262692172717356,-0.013698789133896216
GRN,0.031618042113846244,0.001776959812553805,0.05270004056036726,0.040952540037446646,-0.05110047508240487,-0.054625562902564546,0.007635762007837168,-0.035782162630316194
MIA,0.005586128195510481,0.09623466126327812,0.07291197307150832,0.009220088205500455,0.013675116660413798,-0.015651219643013168,-0.010073509429026564,-0.009864642224614955
COL4A4,0.009652223504506644,-0.022045031152906843,0.022743364983837732,-0.006087486351529632,0.053179190212639615,-0.026443341562786934,0.05154183323108673,0.01480085301248621
TAC1,0.08826752984088305,-0.0320105985687181,-0.03993879121101733,-0.011512065838897266,,-0.022637455688336573,-0.018183322519896846,0.05034891924298066
RARRES2,0.024457845544299233,0.018702730716893337,-0.03846711614290228,-0.049729706810657345,0.05023056405073743,-0.03764704723135639,0.050444698747945334,0.08922325491327719
FGF7,0.0014967849608925013,-0.04532496673947608,-0.03423485177661869,0.002656959394086267,0.06198486758502602,0.061749150488139684,0.005892444671610865,0.07040090579246616
HBEGF,0.03885351087508561,0.03765975460158988,0.021249246862349476,0.08165880654141071,0.013610225142236306,-0.03029944127815055,0.025518767585423544,0.12432176160138095
CSF3,-0.02302833163657056,-0.006569262433021643,,,,-0.01881073978263414,-0.00767364065983865,-0.002251449026065926
PI3,-0.010494636185976713,0.007953391151496743,,,,0.025754624936886957,-0.019608914065568014,0.049701854996462826
PCSK1N,0.02962687919286583,0.01509824946158814,0.06728809270001763,-0.08057732233857527,0.0343181495769412,0.05115767330689926,0.02219652743584333,-0.009705888537128069
NTS,,0.012747152031954345,0.04638275327171691,-0.01526566591444747,,0.030226822015401684,-0.014096813986963923,
SFRP1,0.08534414561743865,-0.027005635409913995,-0.01446751554022552,0.030536713433888616,-0.01684839471518044,0.04636005326810432,0.05108246491033054,0.0381086074436762
CXCL13,,-0.0267629295689432,,,,-0.03068423102272518,,0.20187215092153268
MICA,0.015151088669496937,-0.012703680335266436,-0.02244735243606481,0.02315872409738953,-0.013640249390206369,-0.008882034563495714,0.03758941017834355,0.07163605626711256
TG,0.09330003285891503,0.014856088639745208,-0.01449171785261303,-0.025669764196769796,-0.008128870639296022,-0.015481527897861032,-0.01057323005692393,0.06542074643303199
ADA,0.03986690220423484,0.0833877179329067,0.008203424216444143,-0.01908431710228664,0.09977810431871266,-0.015166715192692956,-0.014176856866813494,0.09453538953258261
LAMC3,-0.04649099960230942,-0.026572769761472596,0.005957300096037947,0.013858849410328916,-0.05835820978763218,-0.029417001916515445,-0.010727820630330476,-0.03227413247179598
CCL7,-0.013153011845468911,-0.03548270344615395,,,,,-0.02622077472379867,-0.060172742150938825
NGF,-0.020484066123284232,-0.016539918456160253,,,0.04586418593356365,-0.02008130678186761,0.07105477684092971,0.055217106941500026
TNFSF15,0.024762586305777223,-0.026271273223724984,,,-0.008294986448834663,-0.01168114646445992,-0.011755448138275807,0.05640849938062905
HMGB1,-0.024115237207184986,0.014869368712858136,0.06283284690316161,0.05259619337274321,-0.06389760841314894,0.025437758637769262,-0.01713621445382157,0.03377623352423211
ITGB3BP,0.04842740164079588,0.02512029812988728,-0.039749785442943567,0.0718870634293915,0.05878473227836972,0.047513623465139716,0.06550196005773823,0.03565541367738859
AANAT,-0.013326838486968499,-0.023671988347917096,-0.01303248655471764,0.009324119425604096,,,0.017472517364545838,-0.024791830020770587
RELN,-0.023132407133977403,-0.028724891322965518,0.014141504260250265,-0.003224146833237122,-0.021613473727155046,-0.014109559016031935,,0.03043247575240961
IL15,0.010056492827861519,0.05647900574476274,-0.036965793640397565,0.054219805104494395,-0.028453107502459846,0.08226814344517701,0.03884160831373769,0.04399306192241528
BSG,0.006205321708664451,-0.0016224032453746287,-0.04494017720037064,0.027287001084787085,0.037889884177076665,0.0009284308340336454,-0.022591114205745277,0.018069959990415687
ADAMTS3,0.07574193338479195,-0.019443897870757593,0.010511310820337969,0.010635096868916283,,-0.02073618278180354,-0.052228704761674336,-0.07042535541117279
CD34,-0.037466828153976825,-0.027406632013256927,-0.04101036229692007,-0.012263079091710384,-0.029495945272654575,-0.03351989801516035,0.044754043998626154,0.03231686196434567
PLAT,0.017852523630691595,0.04988246344343411,0.010653556480747462,-0.015534075113923433,0.0035854827690373118,-0.015070508556088616,-0.05062329245331249,0.00974631774844955
NTF3,,,,0.014811357397671638,,0.1363500337803538,,
LTA,0.0002624458145971717,,-0.01255164274970338,,,,0.09433886261425738,
CKLF,-0.017920794974241486,0.06109271764249227,-0.033943158876354095,0.04196625825928419,-0.1279088812399918,-0.020218306794932386,-0.015042151737972534,0.011375948167184078
CD24,-0.019164245877652808,-0.036771308977397214,-0.017924223888216625,0.03359593955484929,0.07662865324075827,0.09486844360130697,0.0033690855548705223,0.06279234158433333
HSP90AA1,0.02826864805861782,-0.07814936436962183,-0.013856804920392193,-0.03143854185831006,0.0704754185976296,0.005058155850355564,-0.07853706489391912,-0.024321754711287398
BMP4,-0.02371756166631377,-0.0459393173252815,0.03516828770622622,0.01671171506628048,0.0846725021786262,0.04317738227706772,-0.030734435784551945,0.012466366529341081
SCGB3A1,,0.1027125653233327,,0.04657548346735086,0.03504136874046367,-0.024258055290699434,-0.03757344363811544,0.06950668294611652
IGFBP4,0.007031261360286962,0.0005943555655146058,0.01717883842505171,-0.015011412549342178,-0.08359202183737753,-0.04562457000115853,0.005665209203250922,-0.016337692868457272
RSPO4,0.04486553160178933,0.002081949459475055,0.022878115587234776,0.020448467218373807,-0.012495789284904643,0.02889559487739351,0.0927647362217471,-0.03126151562942142
LEFTY2,-0.002964434829311318,-0.026506321514740663,-0.005414625561362732,0.08894393697041036,,-0.0222169250037589,-0.02432783386668994,0.03917227891698793
PF4,-0.01147574370538695,,,,,,-0.037337448459787474,-0.024488914115663736
ANGPTL2,0.042576331868256996,-0.00911050949536665,-0.007734613593197555,0.017776298726670355,-0.13773915984169138,-0.03773499376033617,-0.010994076380899023,-0.021736922363242997
LRIG2,0.04847892381052087,0.06283855499405598,-0.0614487455533345,0.06817653084828754,0.09111060152797636,0.040079414496885436,0.09705920031142935,0.06624176724805614
ICOSLG,0.024423258433563588,-0.007038225401535591,-0.02784849441012806,0.019209975955482687,-0.04178805391543021,-0.0069505995328998,0.019300139144806296,0.008926197892296303
WIF1,,-3.335017043969182e-05,-0.011265181355307428,0.022520660137299267,,-0.015186608147685418,,-0.020541535001916286
NPPC,-0.01780170847919018,0.008049575008486298,-0.021974789462044928,-0.01626758026800329,-0.004929723509167582,0.0035059532366081623,,0.11503646333769224
LYZ,-0.047809434347071494,0.004667865485992552,-0.030152803867467916,-0.012184868656467538,-0.011808034237868666,-0.02591387974559441,0.014339327740906953,-0.06469072023143717
EREG,,0.024684460351773758,,,,-0.020347719823883222,-0.03315028460918653,-0.02819399456648156
SPTAN1,0.056799590087498526,0.015169236148798714,-0.02724436912185052,-0.03250854604170669,0.0473297752781248,0.027004534446682125,-0.003077618630771175,0.02904460772356881
PTH2,,,,,,0.10268703862689084,,
LIPC,-0.02062276612159182,0.05054305479279333,-0.027293054578918723,,0.06276375430331337,,-0.03012548553607769,-0.012639149861713514
COL8A1,0.04520998244351439,0.0324187591837058,-0.001922468459282815,-0.015982301554363986,0.0025988036495981745,0.029555988017168428,-0.012718752524289011,0.10297959339225335
GSTM2,0.07152849606668582,-0.05070374903136587,-0.018120323670358436,0.045403242765821784,0.07389043186224035,-0.01128510440122971,0.02784199356933637,-0.014056273929749098
SPX,-0.008061075486938086,-0.06317725025046232,-0.037816978281025905,0.006959166399928659,,0.008706545555486944,0.10043075550318306,0.07943443513751164
MFGE8,-0.009661808473744236,-0.029511927078712967,0.008005051252331724,-0.012274465405440199,0.010624616183629521,-0.028332125068407373,0.011233927877379904,0.04861371822280855
TGFA,0.009487345630872961,-0.012972756907682653,0.041531085672624805,0.0346758711038278,0.08469318091689094,0.03206988035000996,0.015206696461597068,0.031837728824783966
SLIT2,0.058471565905220305,0.06196199842413517,-0.03756685239765894,-0.022051367332712738,-0.042589565513565714,-0.04571287525717204,-0.02574980118071489,0.019478296201388523
PLTP,-0.03881614971336276,0.07055695726254466,0.00305114608320897,0.07579586600573807,0.05910281403268075,-0.05535767573378565,0.03955276906883625,0.021718766702480873
APOD,0.005993531966784541,-0.01566208907555029,0.013578962018809638,-0.07485039294341489,0.05224301327584124,-0.03621305824903135,-0.03530825778073308,-0.06829552985623459
B2M,-0.05307183110421379,0.027160825915264614,0.017034590067377047,0.06762442322153044,-0.1602735863082097,-0.04414314125838461,-0.043493755879303105,-0.10903705477886379
OMG,0.019449077165563423,-0.02981401609385975,0.03050265116382404,-0.017924858788649897,-0.04362635807773691,-0.002788060466515746,0.05302827587150144,-0.020814293084403745
CXCL3,0.011953475199316691,-0.006528089166935206,0.002113995683655572,-0.00422750722432255,,-0.014400962488937807,-0.01656481688572082,0.09349694332097835
CXCL10,-0.003326534800415507,0.03913314812893709,0.010210939075636099,0.040220321181101006,0.0339018954403846,0.026496103436437043,0.007057236795451769,-0.03656603356792709
RSPO3,0.1356311181439631,-0.03150049579466295,-0.022048562631749646,-0.02838663910161748,,-0.020459368662418168,-0.026608959122339845,-0.03205966441326442
CORT,0.17211602525282765,-0.03823060775556083,0.018400664895230883,0.024072935802228152,,-0.01371920249343536,,
NCAN,-0.05949238086957525,-0.023903381827926652,-0.0027303494281505224,0.033572840867344356,-0.08978971230904799,0.04840197411462561,0.014558297891594938,-0.01409481222166265
PRG4,-0.013153013895170559,-0.006379460309750306,-0.01865607936163042,,,-0.03895698137665927,-0.001744979656940639,0.06910318285859517
ZG16B,-0.015265681235539152,,-0.009973419583716316,,,,-0.007700835201779873,-0.02089155531908131
TGM2,0.049096677967790284,-0.02518174496849468,-0.0059797337624652065,0.056836076571355525,0.03963896637871281,0.0016606516757764942,0.02676179716143382,0.04244819055685093
VEGFC,0.0013497668867185621,-0.03471845203186159,-0.02685595832304273,0.06325538414452639,-0.06590927106182567,-0.02788223482954625,0.05271296182400593,0.049107457324375436
WNT6,-0.018192311836761694,-0.031077573933799833,-0.02219548955531788,,,-0.021681557110802566,0.0685482998050072,-0.021587244563491717
NRG4,-0.016007819606527213,0.04895934677303842,-0.019160553860733325,0.004945653736612942,-0.04081808716389976,-0.021573125843934365,0.006019678815897385,-0.017251088522006443
PMCH,0.03123190985007286,,-0.014598323937939153,,,-0.012420915157528451,-0.011472327676553314,0.008350394898292653
COL9A1,-0.016718999236673186,-0.01997443454199692,0.02590747895471241,0.053810375300605555,-0.02315456791667508,0.02030280220610228,-0.01066579025687736,0.07305688017843465
GDF11,0.023254277622759147,0.015335380562480468,-0.007419271395964672,0.053421459665604625,-0.020169697242359726,-0.029237777915712165,0.04869640291181585,-0.024726346782285257
RAET1E,,,,,,,-0.029189842366936936,
IL24,,,,,,,,0.02008197116380627
SORBS1,0.06816675006873733,0.02771291652668787,0.01262530299363435,0.015272069971765957,-0.06853988561390806,-0.028333418168944594,0.04783806436358885,0.023976001526393974
DLL1,-0.01473057537667154,-0.02369219541226858,-0.02335916856919168,0.006809983678795742,-0.02265321762470105,0.03814818940777598,0.0012502636140739386,-0.04595073493230469
TLN1,0.023120287177473338,-0.04232521789640949,-0.0193973906530826,0.027335922972693123,0.0821427321565106,-0.011496157266333807,0.006153002962283398,0.005793747867824232
COL2A1,,-0.0201443595324407,,,,-0.02616665883010823,0.03153042883821212,0.0060168716238890845
SHH,0.07022092217342264,0.0023287707052283635,0.007807284877718821,0.022546664152867265,,-0.03529151817673593,-0.054684575672739,0.0684975414278143
PON2,-0.030524163180585033,0.01953976834299125,0.031191574518764326,-0.026323372463425847,0.024860336819260347,0.00968768739164365,0.060345713322115566,0.1081726382359998
ICAM5,-0.007116552439368748,-0.05342272694305854,-0.005428049009467705,0.00794323732271987,,-0.011814160219116479,-0.011311674846154248,0.08727423010520763
HPX,0.010904950070513307,0.07786505154080227,-0.019572217801738515,-0.012625691616518971,0.01756734666552506,-0.011116537473217263,-0.0034976483655892706,0.10678264157628407
SFRP2,0.05947625229966794,,0.01697392771716347,-0.03345117550139124,,0.020163677402112033,0.13872067017452236,0.009847024422935778
CFC1,,,-0.012551643508263988,,,,,0.0071005714778836935
CD70,-0.026458674199575264,,-0.023413209877970978,,0.04756273161709413,0.01586364246039252,-0.030168933962300897,0.016082069104063325
HP,-0.02264896063016375,0.00656836325690242,-0.006325902176555188,0.004914402047406826,-0.032353563826832715,0.001094709470102927,-0.0071284340470461945,0.09113101923260977
CXCL2,0.023153306347605117,0.04477663149570762,-0.013537949240033719,-0.034687465208627324,0.010918850478808993,0.05889516395919494,-0.011115964317445135,0.014187653203001313
NPPB,-0.009705954713891287,,-0.01099072951470891,,,-0.018564341462348036,-0.02699182860911105,
CCK,0.06874824430775442,-0.03059766840967812,0.011675524681123853,-0.05708703391229164,,0.046504365699555045,-0.010695546504922928,-0.03838280766741432
SEMA6A,-0.02731210271871237,-0.008780890902576473,0.0006133955379056463,-0.030659450033183787,-0.027043435871859183,0.02306432046948481,0.026410269088692317,0.05547518555473808
IRAK4,-0.05980787684963887,0.06616802176762912,0.02219616757430829,0.027680682896393808,-0.034308424952530225,-0.0335337605638178,0.05756836336689618,0.05771461439542471
GSTP1,-0.007164259906408665,0.012575984584792338,-0.01841269130324294,0.07338477412889795,0.03327591780825763,0.029617694612060975,0.030551213631959524,0.047845132979778056
VCAM1,0.016753542191081487,0.06581583091346882,-0.015939914563443514,0.028712370061634605,0.010111552809379296,0.011674482890910873,0.11032483862016387,0.011447504350978376
NXPH3,0.048563888742428916,0.03148300859241664,-0.03693370390381426,0.05618094340471749,0.08047840096329814,-0.01161317176592197,0.07019655044973157,-0.0022638554749825537
MTMR4,0.04279886270500767,-0.005180778798543066,0.076024792247965,-0.025770480297920083,-0.003350984098874231,-0.014224928131272043,0.08075069518105286,0.06403361032438816
LAMC2,0.007199000945609799,,-0.013836102287235079,,-0.04081811163453862,-0.012056435547582062,-0.05142771087703838,-0.031261532838801655
IL10,-0.009284878100993835,0.03094990260621224,-0.022482942456668084,,-0.03899444342242505,-0.0300229910255656,0.09038305306633947,-0.024531181208114327
SEMA4D,0.010619621886020147,0.02877827433348248,-0.020299929750588693,-0.020205139069696367,-0.034674220853644494,0.026129393060092,0.11124374052950395,-0.037657725025986646
TRH,0.04248517275932448,-0.01982357705322188,0.015164430839693524,,,0.0439556771866853,-0.03023265815401879,0.015200504196582943
SEMA6D,0.03727708428108304,-0.01998731047268126,0.013399433639939857,-0.0035931805730087915,0.027208844942341683,0.04900065228664423,0.02162625249495515,0.02841453440507689
CEL,,-0.029297557032906995,,,0.11353967274962905,0.0853752515165644,-0.028464232754603507,0.03135736432723776
PDCD1LG2,-0.032282406714175114,0.13033270905221456,-0.03500046331510129,0.041897451782593555,-0.07652495952849132,-0.026651993461712178,0.054035026651010384,0.04421386278929912
SPINT1,0.06337669819727358,0.05302065075605349,-0.01262713734324085,0.06162546407806417,0.12703095521789154,0.01912526185061402,0.00145483751783867,-0.019104738067283498
CTHRC1,-0.022331927758024665,-0.016460858141903137,-0.016183787918216383,-0.0020243351793194854,0.05542667541738306,-0.034845787376383,-0.002378816689214266,0.0016690995964283764
PODXL,-0.0379158910178537,0.029003315033569767,0.021982647888002214,-0.021860776544226454,-0.03969286203915881,0.02208419010329148,-0.03177968369603727,-0.03348741194548138
JAM3,0.00519885676251197,0.016834000051258593,-0.009765526362224192,0.0023477595293191623,0.02513451590311218,-0.08273108961569277,-0.0467535020179807,-0.036265126853415104
TGFB2,-0.007381525204863319,0.009934579774691924,0.005133107952990027,0.00069080840724106,0.01813035661113892,0.04046684958805974,0.0004480524301611859,0.04718808240174353
COL18A1,-0.0608801094494827,-0.03968766799824372,-0.007784461488141902,0.0050129392437254575,-0.04632260002311451,0.00013235408261843892,-0.02036858665021593,0.0005397892412467688
NODAL,-0.016388584284621636,0.0316308424087902,,,-0.04384616570613885,-0.013787438298038471,0.009702033258079603,-0.028130174069799903
INHBB,0.038780695389452356,-0.004465264261559027,0.0018865800396686476,0.023255119625145926,-0.06384092386377821,0.008222654285558887,0.04443346133943679,0.07410430700633631
LCN1,,,,,,,-0.0026726141967082905,0.11695934743883239
ARF4,0.03870309681166278,-0.041510847457886045,-0.020870761263451172,0.020518328706215377,-0.06641667957400023,-0.033863862451506785,0.014903426102419189,-0.04959374854149211
CXCL14,0.058000222658803544,-0.0218653922504262,-0.009127363429590446,0.05730634162627854,-0.06215090849770183,0.03625084473013446,-0.01751003238621516,0.1024424790698126
LIF,0.0017528253313065128,-0.0027769935982206737,-0.05703167988681265,0.04244199784199378,-0.05771448150283911,-0.04446963784896756,-0.024875526853340664,0.05395954806289122
IL17B,,,,,-0.038976234010132914,-0.017152854399432538,0.04845978591303419,0.05768697093486081
MMP1,,-0.019823572728765722,,,,-0.012420914173867974,0.02554241444260245,-0.044802531690083136
MATN1,,,-0.011128764459011755,,-0.04258964946280734,-0.01767785790421162,-0.013326595414299633,-0.022593039108988393
ADAM28,-0.002566518942839139,0.004522209420639783,0.02033530049514404,-0.015343666802155985,0.12667521677634402,-0.07283894581603315,0.016967911486201814,-0.007508943879196949
TCN2,0.016500134741463182,-0.012683161785350746,-0.05528822149229886,-0.0027674161727733555,0.06197401560895077,-0.04820174578703972,0.006962484161876409,0.05237763400675814
THPO,-0.0069038978424843835,,0.0008165683232088935,0.006346979498477987,0.10265212728438068,0.009233157168479804,-0.03980410908937794,0.06908983307079143
CUBN,0.035165886728194026,0.03366860884858898,-0.007004655486996212,0.011200844699145632,-0.034737853724633096,-0.00030859471030428596,0.13408152822796768,0.10427548628955255
TIMP3,-0.011822452763143514,-0.04604996362884348,-0.03628246191355862,-0.003708806545463874,-0.01729877175631494,0.0014476778842078368,0.029479681803923116,-0.013238042529825833
PIGF,0.013923728168928444,0.06577301701695248,-0.07983560546326429,0.027944738191297953,0.011876300355235521,-0.020246534779550372,0.04356130733194968,0.014199533875332002
CRH,-0.015416797961874978,-0.020144363228606764,-0.017519273007803794,-0.04024858200253425,,0.0005007209641789801,0.05056134724918509,-0.016844886972836738
BDNF,0.08865526751283309,-0.043917896534105084,-0.0028505449777465114,0.056561185562591404,,-0.016083598963957474,0.012954295664388953,-0.030520228073924193
CCL5,-0.01535331358660304,-0.01912624636341421,-0.02798800839216848,0.026844671438789897,0.0022482324722683158,-0.005442803534873364,0.053091844925810136,-0.05006141167312239
GAD1,0.08245040000027465,-0.048402641894341326,0.0038849591642572383,-0.04765664115850775,-0.04485697072980833,0.016854498446953272,-0.01343603732730682,-0.0009035830272658864
COL14A1,0.0966957136079986,-0.017502566969817224,-0.02417408472008684,0.004963719890751573,0.06611166790421448,-0.007239507059631242,0.08092911829627888,0.053857694860889524
HLA-A,-0.007576529596630622,0.026303681911050262,0.024612897476698255,0.016597066933385658,-0.07054964943857456,-0.03532768185911821,-0.013182558021416027,-0.0738465093648475
FGF18,-0.012248530690348574,-0.013985472478079106,-0.011924909556888751,,,-0.021464223537367433,0.011289620090421565,0.0346376739098955
ADM,-0.0019117608667982846,0.021582629517541245,0.018239127329099807,0.04976440354055502,0.06223993082537844,0.013128676390159853,0.03028474593657049,0.07882574141576092
CCL15,,,,0.03588175837760314,,,0.006077106274878202,
GNAI2,-0.00810343123767771,0.04515036559441488,0.004003442386362107,0.042591505685643766,0.055960051251396505,-0.05266638146548438,0.015172120171797582,-0.0014883549682028728
HDC,,,,0.034892012384833665,0.08451458856297872,,0.06118467506480656,-0.022593028876814806
COL11A1,0.015586723556060722,-0.014001258491430758,0.027713331065209405,0.028063463327611782,,-0.019314066606024683,0.04856103070013877,0.03943711372592082
NUCB2,-0.032076363148709236,-0.009439779839148756,0.0008987135434136008,0.015389356043490152,-0.010357364249949163,0.04365867266107532,0.06471783235792622,-0.014497029336595697
FGF16,,,,,,,,-0.02226249288270437
CXCL1,-0.01062136216677042,-0.02575402098467359,-0.025181470241200658,-0.02802013143484854,0.04333628482022041,-0.0026982041220517095,-0.018116895309467078,0.0086797443600518
VCAN,-0.008262509141858436,-0.010588128136476726,0.04510704290407607,-0.01241763456033013,0.07146327990793926,-0.007399098192038603,0.010217609278061038,0.017326763979899015
MMP7,-0.024350912192333853,,-0.01099072945465966,0.0016292780862160149,,0.02775233846514433,0.014418401106738098,0.05608388510377737
PTPN6,-0.01409266550250402,0.00324131931396093,-0.06149508862023729,0.05186309036958836,0.009669404430448461,0.024727933198543692,0.051234824424352746,-0.008220359451874854
PTGS2,-0.0266698114063758,0.021879906095515055,0.029760522297948372,0.04166927853470339,0.009827100654733552,0.029080122428636567,-0.04330902041424261,0.04113446794039874
XCL1,-0.013326839745199758,-0.02107875729257134,-0.018051861894948004,,,,,-0.0034268455765792743
CD58,-0.0022567095001549973,0.027062466223726028,-0.004906382926573121,-0.02411572719330333,-0.07555357828878945,-0.04252386212873974,0.022458294899732594,0.043360451479698206
TNFSF14,0.027161994315443902,0.05805588226908739,0.034489979165433664,0.05706246337710664,,-0.017935148203295944,-0.013212234387723893,0.10490753353070434
CNTN4,-0.023950728656380187,-0.04964348581276846,0.018909768451184236,-0.03446690534629052,,-0.026293426298872612,-0.025961915046693502,0.010461592697451533
NTF4,0.05042875345907961,,,,,,,
INSL3,0.0813133484967159,,-0.01267346701866341,,,-0.01793514647047184,-0.0127401138624125,
BTLA,0.039065538474650524,0.14885338223312805,,0.006283568825823152,,,0.06649860012467117,
MFNG,-0.014237999006313564,0.020816715613818662,0.007065052324557111,0.02115579372157921,-0.003288691843777353,0.03732778233822442,-0.0004364501177272792,-0.026914492085139276
ICAM1,-0.03298887812241732,0.06067954648928804,-0.02975200619572244,0.010064142987085915,-0.05167008651617663,0.0127239996496252,-0.00818799889356768,0.015429831241979115
PROS1,0.005284433311784918,0.03891489628782891,-0.01217413723623533,0.005631676487306997,-0.033865937173323785,-0.03929044575891518,0.007307569067886575,0.02801532657241794
CLCF1,0.017570377808380347,-0.01174859783008918,-0.03036210929889649,-0.01588562436711175,-0.020501510468856454,0.03207641379115533,-0.039898653701980834,0.06043434092875489
PSAP,-0.006474280427484252,-0.013653840012191533,-0.0352559785577998,-0.004954089396085012,-0.006701253158408966,-0.02252750443878314,-0.02815704914014694,0.007155968655734396
EFEMP1,0.021635831058104,0.045585049540117564,-0.01990286714780958,0.04764318518645697,0.03347650540830567,-0.0028183107429685388,-0.01768210641032063,0.09111155061224463
C1QTNF1,0.017796218350794396,0.03656478339317623,0.0032677344643008274,0.05108804921741259,0.056404803834907716,-0.03345748326650767,-0.019411616183291486,0.03811538216536742
ALB,0.00629611695396867,0.029954591140288932,0.06495201555228186,0.05080112539091438,0.07386320099575941,0.031941499979478157,-0.04059679223379674,0.06289433951135087
CCL13,,,,,,-0.020117993620055997,,
EFNA3,0.022231202242465914,0.03318114631389132,-0.0423786531583986,0.007222088887874674,0.029819197847658668,0.015807859230803994,0.0885893890532145,0.0519802633163324
DRAXIN,-0.021300210471479453,-0.0054325609950497036,-0.0005411762477996984,-0.02495941085981322,-0.027037339149172352,0.00358701021867626,0.00543767534886387,-6.026602516779748e-05
RAET1L,,,,-0.029894511653101287,,-0.021789530687263154,,
NPTX2,0.04606320732740049,-0.012914976781398031,0.015157158883337244,0.012372821097278872,,0.003594035930403215,0.005430689187123862,-0.00530991288809199
FGF11,-0.03731149251258531,-0.028510760688230993,0.013266252809682655,0.02627017830583635,0.004572365142898536,-0.02624068520910697,0.04819483372829266,-0.031311868649106143
CD59,-0.03684061730312417,-0.00906449540313618,-0.05318623673228024,-0.0071100776272354695,-0.0346097793910997,-0.07361598958282647,-0.014830901985460786,0.004701288644812104
COL9A2,0.05617915847669509,0.020569794235940728,-0.03564881206133404,0.024718700075899745,-0.0019501378529231752,-0.0162616250742999,0.07417105255524951,0.009853739299568943
DLL3,0.034353381542575584,0.05259801853778295,-0.014277190853043199,-0.011006722450524227,-0.044432959980000436,0.044137759157942276,0.03341422688475453,-0.005581848550196202
FGF5,,,,,,,0.055451517325450235,0.10812522790219403
LIN7C,0.022241434461603666,0.0007953667574585296,0.00854129884811433,-0.0296486861314127,-0.02293852436005963,0.008939414105667069,0.06313190040301662,0.08812313325048776
GDF7,-0.021854950432996657,,0.019600351174129435,-0.027368294201322207,,-0.014580227215282111,0.06282828612344982,0.08514685563763275
PSPN,0.017440334520911968,0.001710142218625799,0.014316010963390267,-0.03532464056172461,0.014117754531869437,0.035520696720161525,-0.012458452136800852,0.011798217702542484
ANGPT1,0.04520664539160925,0.024933994384695783,-0.00317074813037667,0.058429570705154366,-0.05435664657048152,0.010170046772616358,0.04456755917137664,0.007710784845912548
PNOC,0.10587446752081811,-0.026887006621582204,-0.03214411206406362,-0.009463936849171052,,-0.017285454867011836,-0.002608940979529269,0.10324667095933009
L1CAM,0.06323826691463488,0.061731913024266366,-0.046575225834899724,-0.034466009624681646,-0.004846597994317499,0.03979021612100179,0.022032351347364316,0.019876876172042555
APOA1,0.011700315605338034,-0.014147508957688952,-0.016503058707491913,0.010388794390344446,0.006110893013875329,0.00183858875979061,0.02402408918553384,-0.035168403402016615
PSEN1,0.0014182301039688053,0.023743884674101438,-0.0121738329297893,0.02553517297851062,-0.04107558740666365,0.00643212441279392,0.030079260679457858,0.027126086524158672
