,MGH258,UKF260,UKF304,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF14,0.05805036602343929,0.017936826350983693,-0.02778970410621612,,0.06643819785270325,0.015409440142010787,-0.03800280776031694,-0.017935152432595376,-0.03511442920039788,0.010322600312770734
CNTN4,,0.15533344624343365,0.028124055715346995,,0.05234041809599616,-0.009034375702001007,-0.022920095532369157,-0.009707464238437801,-0.008418728361819864,0.0751148270980754
INSL3,,,,,,-0.016687429812302916,,0.0023360180071419034,6.50139070660382e-05,
BTLA,,0.0523807245577503,,,0.011430607379317026,,,,-0.019383367605808333,
MFNG,-0.06103418486628703,0.02597210921094801,-0.0062408997022506026,0.12366517219189531,0.05925923343398174,0.012821004010962646,0.018473945200659977,-0.028274723683366518,0.032106303346088994,0.01238990908534826
ICAM1,0.008490409664792564,-0.06348254161871078,-0.05584016952344535,0.13901225782391968,0.07707835647325087,0.044956467079483,-0.04264280203893912,-0.0511825035143987,0.01279734538493646,-0.021220293003533133
PROS1,-0.0054974113491665574,-0.06784715271162066,-0.06752649898253957,0.10258233427908266,0.03919702289714137,0.05313561591138108,0.022422512801518014,-0.0389002248020159,0.010391641895761992,-0.04746625270047279
CLCF1,-0.007982969687473588,-0.05135964934814144,0.012998721252625073,0.040303855680285855,0.03752631702275321,0.04732126639917955,-0.041451807320612793,-0.022435330748425433,0.02561720517698331,-0.028924811264392884
PSAP,0.030321215190134757,-0.03444902761416778,0.007434571108714858,0.0548729908500823,-0.12465548341111649,0.050108324519971915,0.04066228961707533,-0.04699995839393258,-0.04462469569480525,-0.040957829589526956
EFEMP1,0.052442467558620524,-0.14575307529988432,-0.031727759794046226,0.16516713922969373,0.038904743160274,0.038721381645440055,-0.02887275933173781,-0.05315782464707641,-0.020282412865699158,-0.02906258711975273
C1QTNF1,-0.019052106580258608,0.046097404081593615,0.0035241302116766726,0.0020269679142635322,-0.009795640412626743,0.033702458382224285,-0.021203469003388906,-0.06880059363852378,-0.017943124142607975,0.0453360239922112
ALB,-0.029134787036071433,0.013087282401764086,0.04476310031334744,0.04286489863220815,0.04171337684222579,0.0386084745726836,-0.016561888684700005,0.03363635635794051,-0.022667094689259915,0.035891251414905165
CCL13,,,,,,,,-0.020117998364093684,,
EFNA3,-0.00033761267097530027,0.05488709120902873,0.05994536658840056,-0.1260677234878281,-0.04038862416520619,0.031737420035760064,-0.056565402136151764,0.04714439115582269,0.04216080514132253,-0.05263136560750439
DRAXIN,-0.003095762041465915,0.006826399501923396,0.0220321201264445,-0.06963631712699878,0.08136248756259022,0.014927674218740267,-0.0041894052065442515,0.06095304513382335,0.0385314722176626,0.005332011077332985
RAET1L,,,,,,0.07913337313973315,,0.04493631338162491,,
NPTX2,-0.029661713669374805,0.08667231911730125,-0.05695978849438897,,0.029303773297831123,0.04549516817868979,-0.031303755993627544,-0.03944013203365423,-0.060873752292607,-0.0954296169111465
FGF11,-0.04054332279960739,-0.06325144470964546,-0.04667764591640686,-0.10676948303180184,0.12344289672219945,0.006138316803021082,-0.02778546988547987,-0.003149020031155494,0.03622614647918068,0.022093802758603766
CD59,0.020332683156237714,0.1315091641699505,-0.025596850703415146,0.044059062019717765,0.009674196918122139,0.036636797883782296,-0.011583968478362995,-0.06719234275027966,-0.03776699518004342,-0.02321760010385506
COL9A2,0.022429212012294197,0.025992153216544897,-0.047904604800883134,0.10647061024028041,0.014462864483376199,0.006495924935382674,0.09446446653178554,0.08244111857036124,0.05008087762058962,0.06931135099351773
DLL3,-0.07724169100129072,0.014774446462474692,0.016707643576223608,0.04580322264819535,0.05852808599138875,-0.006566653539119405,-0.03941725974446898,0.08575805101543676,0.06131657751894671,0.025158744759385128
FGF5,,,-0.01680455708892571,,,,,,-0.006479286740306581,-0.01651880323421473
LIN7C,-0.018644594336292748,0.005782920029874806,0.07823603575619892,6.355929397335921e-05,0.0870031950095904,-0.035406353576463837,-0.09276581586038388,0.08649909301038684,0.037977033104502726,0.059932465977345195
GDF7,0.026854128549762695,,-0.013660639925431031,,-0.03983988410932258,-0.01448155440501053,0.020867197745008316,-0.014580230653455354,-0.028594494805668506,-0.04372449715586381
PSPN,-0.0064447552629943805,-0.03277947382682694,-0.001370614697418426,0.035121619374128055,0.005641242784098739,0.04934815642636286,0.02101533151234817,0.020153548414205382,0.04754482204225846,-0.02609341329267511
ANGPT1,0.05496645096711531,0.04086112849046976,0.0781411037600877,-0.10286046624388742,0.022604972145554635,0.04961290255591452,-0.01978901708903816,-0.05651436313131601,0.005487651359466261,0.01795771064333147
PNOC,-0.028308334300257865,0.1602759295210964,0.016325736146474285,,,-0.01539974865419725,,-0.01728545894310664,-0.020689213316667367,-0.025820855054315427
L1CAM,-0.03010132411606191,0.002487241871181038,0.00926891538691003,0.05649968312092965,0.09490309293310314,0.042703426963237236,-0.029156671480391857,0.02659217055433779,0.025584526503026506,-0.02155197411219568
APOA1,0.040115375636972914,-0.027130114587994594,-0.018847584053899056,0.0651502138456057,-0.01604787317871427,0.018226768716923154,-0.02519471015986934,-0.040477954171659815,0.016346169043450307,0.06756810831936207
PSEN1,0.06532787140209771,0.07398283357366503,-0.05208416448227327,0.05071543675811886,-0.01223626618150567,0.05277858596765984,-0.04935769936159443,-0.008401127237808243,0.0028846231944926297,0.047271640407370315
CALM2,-0.006998621509445025,0.10358657116829899,0.04912980463278625,0.08954599499982227,-0.04303674830857419,0.018372616250997155,-0.03574783845414718,0.10302793606817717,0.11545363513593963,0.10042889618181894
CLEC2B,-0.04207738881651807,-0.017060477548442286,-0.058422455622031216,-0.029400144823682813,0.0008364160292342466,0.03278445371236514,0.0955760281517583,-0.058459654078961185,0.023672117590661325,0.06881274866885632
NTNG1,-0.020325241895021974,-0.00011262998207827133,-0.04327472860797944,-0.006054005462317743,-0.043018678119341375,0.0234888170505364,0.03696643587511313,0.001111628708765392,0.06820706553610095,0.0061816109951333235
LRIG1,-0.010779211418666739,-0.06454919088649687,-0.020631106321857745,0.03662572324312912,0.10609080045166426,0.02062726798654975,0.005944502834016466,0.0516049276818083,0.07436279639078773,0.02399578935366127
CPAMD8,0.008807174346699228,-0.00033960621002360083,-0.02335142378507385,0.029738083136413573,0.020976453588056537,-0.016268856836189477,-0.03661812956665568,,-0.02100423533018088,0.003222624438339889
GHRL,-0.028140592392110732,-0.03244201456947875,-0.018741886090775785,0.05305331988910027,-0.009115124413478434,,-0.0367348926006646,-0.015771350222297552,-0.0288341054129166,-0.008127056747898943
NPY,-0.006855437790864431,0.011419417398243722,0.02514933216143116,,-0.02456654865105584,0.014375172362756703,0.018159955353683675,-0.0055942279960755565,-0.009391425599605296,0.08107800485221217
MMP2,-0.03695461798114792,0.02717030344174543,-0.0331704401544707,0.04656728523254013,0.14781344303214744,0.036635511611587686,0.09387689694572236,-0.04460376890111397,0.0018180865679415248,0.0394828375809877
PPY,,,,,,0.06466407176142475,,-0.03197665157101362,-0.040103357847721774,0.11954511349140066
ALKAL2,0.011216563647672616,,-0.01577540511695962,,-0.050537004912827574,0.011858911672560554,0.08072451872534656,0.04581667985012242,0.027408835873107,-0.013012672836929074
CSF1,0.06696948971187802,-0.05591686025570645,-0.06223472534659943,0.06147297161157583,0.055649932541136655,0.08946829003577687,0.015739230961405785,-0.06730478958211197,0.04123049947497216,-0.08557660746692881
SEMA4C,-0.01299228139308125,0.02858793757179629,0.01734804868381069,-0.018437242660889693,0.10814946129728975,0.04298657729534818,0.03109227925974388,-0.00417995830211276,0.030284304849058124,0.06873408262229216
BMP8A,,,,,,,,,-0.017992260023124873,
ICAM2,-0.03861574092092591,0.08904230316225978,0.023137955677168108,-0.03189076868965714,0.00723541209495372,0.04680656697329702,-0.0250276414618809,0.006007399912801908,0.00788021461070253,-0.012077570482940423
SYTL3,-0.0280160140864307,-0.023968987117465593,-0.013650968696160393,0.03915140597872998,-0.0027900805564087037,0.08247014423616703,-0.019884915815590872,-0.007869698826151605,-0.048450741559412785,-0.016100940054977794
IL1A,0.11893727384183077,-0.014545844060328187,-0.015556785151141615,-0.06478942975665286,0.03776753352701987,-0.026539425069926292,-0.03531614394904096,-0.023256214869150835,-0.017807713611852946,-0.008488438908486497
HLA-G,,,,0.028160911254958426,,-0.02985651030947584,,0.06061297275002687,,
PGF,-0.004438142985267358,0.03980923274831078,-0.05287698875853666,-0.04295884515271853,0.08917911974814757,0.02587447986666262,0.07704919142670588,-0.032712236288231576,0.009214418762610872,-0.01975896897240378
LGALS8,0.08851892013616694,-0.013638337858966822,0.002015770943588958,-0.00743705595188469,0.08631986385277907,0.051110330518308315,0.03868448286025823,0.03467751508296347,0.020169508979854842,0.02275530213326291
DKK3,0.03030093799599288,0.11163642476596482,0.07406059336534612,0.02477136941509467,0.034065394930249716,0.05778220274458434,-0.03543586455963805,0.010586456570913094,0.0725560590776064,0.005031994606026863
COL16A1,0.008170810555509786,0.006098149766105627,0.06363426328328882,0.04166792906461226,0.01064634171202772,0.0367221285705625,0.0016350200782278778,-0.02050076700708798,0.03374707634154406,-0.0038282959026788455
TPH1,-0.03285917501951847,-0.018804050410623947,,0.03190452724218376,,-0.03423799814945512,-0.035435909925985824,0.004297816990528598,-0.01811196394090968,0.046079461240875336
TNC,0.023838706770073128,-0.1000751013794482,-0.07268220588446776,0.13009064666227055,0.08340296806441412,0.05560929911974223,-0.0027097127175038,-0.06147937655542168,-0.01588529651238026,-0.05024934192582651
TNFSF9,-0.01763826202686847,0.0153209394810136,-0.010558214974250494,-0.05875179847459608,0.008721570951936104,0.09152562882134647,0.026842393937398304,-0.022532962586346943,0.12273051893936547,0.01858046505944643
C4A,,,0.005662227476974763,,,,-0.004219505786671847,-0.014734003187504844,-0.02422932780971286,
CNTN2,-0.012790234528701863,0.04032474379095777,-0.046723640912298754,-0.013874829810684768,-0.12263499317298977,0.014137292589920922,-0.03380595166794956,0.021983595132506677,0.09197935096349909,-0.06828767419053632
F7,,,,,,,,-0.014580232063328032,,-0.0383226288413767
LUM,0.04343089096076065,-0.0083206909128224,0.02772718338547753,-0.003126605505998582,-0.007032437593524672,-0.014976566766864007,0.06210494169107734,-0.04219108848833962,-0.0581821658305543,-0.015253349423842738
IZUMO1,0.011084551274039135,,,,,,,,,
BTC,,0.02800023543318015,0.060041304005492846,0.054928604014684045,,-0.007476985554249335,-0.021348547673069186,-0.014109571979401141,0.0344754102574451,-0.0038274396783239103
APOC1,-0.0034913166963534852,0.1383530978404745,-0.03799109560873383,-0.02962226714876552,0.1076433867348313,0.025853210008286116,-0.07832247446075721,-0.002567743557984581,0.01730601026780847,0.14938830804997816
PKM,0.05089423881203139,-0.07524601977469492,0.01277192587589423,-0.03215166398121484,0.013313106021915872,0.022046378284419035,-0.07074915987923412,-0.04217146316257866,-0.018485852843561603,-0.03955696055786735
TNF,,0.004291345809712935,-0.06322169436439772,-0.023548078290481268,-0.011301306317476532,-0.016893065363393564,,,-0.012489671515926644,-0.02982618425505751
GNAS,0.04558286467963973,0.13818403292048448,0.03322778191945081,-0.01250560289836861,-0.03254960433275531,0.017029589151199943,-0.0049492328613451745,0.04635827262024654,0.020419746784871476,-0.001997826611663167
BMP8B,0.018040948428043754,-0.0056071294195973185,-0.02656995358060237,0.09378131981336883,0.017530026431386406,0.048693699986820625,-0.019831876133893787,-0.06602711654018434,-0.03540659694068431,0.07108728987440384
LIPH,,,,,,0.002537179430215586,,-0.023154053400106765,0.016627784473686087,0.0053346175320755414
CCL28,,,-0.025120186770612063,,,,0.040960059301286766,,-0.013971028812966609,0.024954853771883504
PTPN11,0.0537490129128632,0.0004963834859878433,0.06117422114929328,-0.03539310585407955,-0.0015124325410244524,-0.07389131881671007,-0.04014634140477827,0.028876724508587262,0.0288196106277099,-0.010477713451994936
ADAM12,0.010859616699767332,0.00781969641222827,-0.043141348934757066,0.052692919189698324,0.1156391366732067,0.038554313963338895,0.02749559626423239,-0.04558583412670671,-0.06037443734272533,-0.04780475351433662
EPO,,0.016281421552975923,,-0.010487503707996884,0.019681386326652072,0.06500394896418943,,-0.013949375632451985,-0.014857028039420414,
EDN3,-0.006171497989060767,0.08497009476570738,0.07873715216588448,,0.03235231046755373,-0.011051704274429468,-0.016750113925614728,0.011996801523195667,-0.026995111777459255,0.04952237873086609
CCL22,,,,,,0.029178542692794393,0.07680391545942097,-0.012239969863670135,-0.022958001617677935,
CCL2,0.038025977244433275,-0.13490298162478118,-0.07611951708027168,0.14086693036547765,0.03150964220824163,0.030117831750963487,-0.03769248307839403,-0.05286093003780009,0.0234744272539684,-0.10911122155176493
DSCAM,-0.017482329287196757,0.025896145929763713,-0.027524612935677643,0.09515062269186421,0.014026869418849402,0.02508109730511595,-0.06309674085094684,0.016265350457298267,0.06290159094668718,0.03725277280122955
ANG,-0.014762699178234091,-0.066536257467994,-0.0445262022251673,0.002959126309587776,0.05213418010450437,0.004914872414334748,0.07619750595454729,0.05504239341093757,-0.03192262193496199,0.051136868231451194
FBLN2,0.018176628126050556,0.06889655157038768,0.004931792271238537,,-0.06397321266644107,0.03406320441786978,0.09675059930492663,-0.015158501863607956,-0.0034402005414251855,-0.020105609626921643
VTN,,0.016261393526161388,,-0.0084257003003473,,-0.013754810480436284,,-0.018062558697006445,0.009040757631781915,-0.038118399229350855
VEGFA,0.031164459593198253,-0.12899308263502265,-0.0563734162004438,-0.09137497178562265,0.030357904053199804,-0.007530520543606041,-0.007608488852987402,-0.09965784023371956,-0.027961778688868053,0.0028019784209818506
F10,,0.018890471727892228,-0.008631815182573149,0.018992084384118434,,-0.02349195975680361,-0.018470515018152223,-0.024159419245682823,0.08660024548726968,0.012198690808445335
SERPINA1,-0.004408256070659591,-0.04308264733613211,-0.01594600355163715,0.039524916536409056,0.045363614249329415,-0.0016643991230468112,-0.07377677550029228,-0.05728089408477918,0.005751789845401356,-0.03861029545373988
VWF,0.007575482884426266,0.1151434771895041,0.024181420015512507,0.03146318243488439,0.014270021610675856,-0.0046812585551230055,0.12477681262578001,0.01993643624816931,0.013582498228329161,-0.053449674867424544
GDNF,,,,0.016904670580047902,0.08184530624477084,0.0005470321885661818,,0.020251507117252425,,
VASP,-0.023581839052398315,-0.03572612578969182,-0.007438989810791584,0.01969783476816129,0.054773168927484114,-0.033607067064862335,0.01661831658466499,-0.025989753331185375,-0.02412442144323306,-0.026422431069403802
ADAM15,0.028593465004468736,-0.010776173980445196,-0.07480380258815797,0.09274344088850985,0.02822420343223592,0.0403812260776129,-0.027258145325924108,-0.01941370169307974,-0.011373586466483858,-0.052551372385047944
WNT2,,0.005710745351965256,-0.028450467233090058,,,-0.020089994823353004,,-0.016749343987636688,0.14462547125171366,-0.026192432623868406
CALCB,,0.051955186380717285,0.09089340157122594,,,0.04721993784560062,,-0.00486403012604659,,-0.023231992762334546
OLFM2,0.06147383905843093,0.058325568889304326,-0.0029161233692077274,0.060045621886065194,0.008213999884071484,0.03291941604404616,-0.04386088348912196,0.03564795689917481,0.07661981250009245,0.04885637440138184
MFAP2,-0.01427355682343556,-0.009598173542708496,-0.02214215432553428,-0.0117982974465973,0.07313615433727015,0.015578789235283871,0.07653235662846482,0.022571475223284124,-0.002780516558251866,0.015735738238286723
HLA-C,0.012897477918991767,0.030491767449970977,-0.08080212374769934,0.07536613655347447,-0.001891237277784155,0.0005713776190914658,-0.0333284312203475,-0.04727384460748548,0.023957919208138806,-0.02571584195882616
THBS1,-0.03828540788416891,-0.10056161663233905,-0.022602560307971167,-0.006703231001770559,0.08482085175338872,0.04891207343351207,-0.024495119343172982,-0.07844608999111058,-0.06250169811897992,-0.037334871814432964
HSPA4,0.07185182627954217,-0.02496221061013762,0.11896511411488811,-0.047438984375924774,0.03279100990796118,0.03915031600947352,0.07294728608215832,0.04974793564626491,0.038609007861774444,-0.05934875681114712
LMAN1,0.046247370022529204,-0.05992713400402897,-0.0030078115960074986,-0.08319482917530839,-0.036753775451132606,0.018987518946402295,0.0394293966542336,-0.02546257529637928,-0.03206072342557321,-0.0333273770640829
LYPD3,,-0.0026701410036928334,0.07176958212632652,-0.04712728088672918,-0.07254645469965061,0.057803550866333396,,-0.022216933642171883,-0.016673046642825498,0.03860251813813951
APOE,0.021789672372212382,-0.030840012220793873,-0.016548253318940342,-0.018152736844147855,0.06068940977385792,-0.02265590701178579,-0.0009610577185835996,-0.014572007706649402,-0.02807899238780655,0.020013245577804147
SOSTDC1,0.00898711798029077,0.15197725747630886,0.033505294964647644,,,0.04718418950988003,,0.004275114250610229,0.00832243837058818,0.021895730530011245
ANXA1,0.10884839805492523,-0.06385838287979438,0.011443314733909127,0.10453048472303214,0.07085162524598125,0.02862019580482892,-0.0021074929795880737,-0.08022554699704058,-0.06285757914926916,0.01850687776248388
WNT2B,-0.026709500270620277,-0.0031568965784096355,-0.023765318245566738,-0.019474781476536283,-0.006043395901600366,0.043120273840098984,0.027875077832602877,0.04401352774946397,0.047488062926343104,-0.06211768777180186
AMH,,-0.025261469442444846,,0.038268119535976836,0.08393948969887947,-0.0016789142778324362,-0.017198468582648792,-0.0065562984514151825,-0.024467169715959965,-0.020320762655364186
GDF10,,-0.02799344554124177,0.09180946104599885,0.009020031468623086,,-0.030125614584325076,0.027293251387281572,-0.03018930647144163,0.003259351523646866,-0.04808702694698289
EFNB3,-0.039635513876627615,0.060016388775868054,0.035372657088265445,0.04492596888702218,0.01123627679840847,0.06867094543904714,0.05989405873381921,0.05740414918825055,0.04631784403638252,0.04194555982025952
LTB,-0.027128425651843313,0.02056177637114254,0.02633880374096642,0.04518587566696581,-0.04635419065390568,0.00335145760298167,0.0026031110291719188,-0.01705186044388293,0.02195016487988782,-5.519764573181291e-05
ANGPT2,0.08756642031143114,0.0916301017583001,0.07704517210831995,0.041929405485666996,0.03387900791473937,-0.02759542187187675,0.07079835064704129,-0.024223155456847723,0.0166047912657036,-0.023047234045922526
NRTN,,,,,0.026233789085239316,,-0.02170640661559864,0.04741456956141575,,
ADAM17,0.02932914957903459,-0.11060736210671215,-0.018137903731662443,0.12332034142834929,0.00421997944444075,0.022994671693948275,-0.04988465609242213,-0.02473588093824174,-0.03453165157925573,0.004027343394546192
LRPAP1,0.036633089816963976,-0.01696652961755654,-0.021719860628399052,-0.0368108936611669,0.057346328539945576,0.0318527556407521,0.06441292779437398,0.00036392718728966186,-6.235681650052634e-05,0.013840057221882923
NID1,-0.0076493252463087635,0.028308968330997056,0.0007821449759988914,0.03815528215439393,0.02874788150212704,-0.022127823845986674,0.08196737759046063,-0.08491953768598896,-0.05308260728638646,-0.025183933334145717
MST1,0.09150792993637454,0.007363075540704035,-0.04066636226371333,0.04110205961037199,-0.012074646797938465,0.015557907495123998,0.03422489366249855,-0.011238092677397683,0.04869531880995419,0.04145130459989585
DCN,0.025577217170990173,0.0660334686331535,0.08910211987849813,-0.01560427474085276,-0.003165638872902897,0.010226768902687247,0.12466599402168221,-0.008881907879186074,-0.0740508272229234,-0.032506911810803514
IGFL2,,,,,,-0.01938156687657208,,,-0.03925475362923699,
COL7A1,-0.028475237047405025,-0.05077067624857973,-0.04419281908646489,-0.02080099628757746,0.008154930378468442,0.01309706115009746,0.005713023920596553,-0.010921723233746808,0.019714361259628953,0.03420946794663549
CALR,-0.05774408593346713,-0.13340511307568723,-0.040801343112949556,-0.08344344373882834,-0.019085182114825475,-0.00010095545476240731,0.0943803891364475,-0.0918617518995159,-0.06620319557667248,-0.03206559059888901
PIGA,-0.040766365952057126,0.01382464464507384,0.06005595241656313,0.04225607519820514,0.14707325757810324,0.031023276089772806,-0.05066783048420134,0.023800249169132127,0.018986650471098862,0.08806011853790315
CD200,-0.08553901387849094,0.04388120273608857,-0.009156886128487085,0.064117160466467,0.0766539397987031,0.05684347850349012,0.046853741184272144,0.05653325520086308,0.0635864943800634,-0.003257213842836278
GRP,,,-0.02106525211750384,,,-0.018272034640982506,-0.023753863596147118,-0.013623716937310223,-0.017628822232191824,0.013636284901016645
CDH1,-0.03170429300604796,,-0.034988346605140795,0.055627433597981654,0.03987719719965286,-0.016404473098740338,-0.03310779841503768,-0.028139854295535838,0.05679579691417682,0.18702750386362302
LPL,-0.0028722346728536543,-0.005686037223558912,-0.029396194271737206,0.014920354456759684,0.01801129932749778,0.01822586391205867,-0.01692748182461292,-0.06850627936784172,0.05705605434929521,0.1388742079544012
SEMA5A,-0.036009902451801905,0.00322690263417411,-0.04039655379218169,0.09211100660766743,-0.0022923281076137293,0.034330837373289284,-0.0029703485006070543,-0.08465632686265868,0.04982169043115624,0.04202388182937178
SEMA7A,-0.003347928445170357,0.05781904317176699,-0.05352037843233807,-0.03969590128356128,0.04315026271245955,0.07252175017162354,-0.07755678221485107,0.04911500018392565,0.017127921123635353,-0.036014162254694476
SEMA4G,-0.024381011422424846,0.040769934064652465,-0.01638304864401226,0.04850965586881086,0.06311307830691616,0.07956347827265997,0.06969405445050293,0.06820453705118099,-0.03771485726502594,-0.06434112821677672
SEMA3B,-0.022184056818834678,-0.02905336554861835,-0.04169720931272578,0.036284677018386814,-0.018749214884258517,0.010141926706175631,0.02355568406998545,-0.0519774192579041,-0.009224916956385469,-0.04710046556711898
RPH3A,-0.018494376120464586,0.10938944250008818,0.060324652449378464,,0.0017583662292857813,0.09259278262372207,-0.05250528242619844,-0.033710550826730114,0.015111864633417092,-0.0025959930060680445
JAG2,0.0667479407224771,0.05648102830959921,0.055947373776948466,0.05269024817570885,-0.00014216149178729833,-0.03872617557796888,0.0945324204290559,0.06751256218370252,0.03326641339098684,-0.013841810250731366
CGN,-0.03241280954288597,0.04927667817045221,-0.010034142549190118,0.006963269092974444,0.016867702841164782,0.020342700533402473,-0.04520930591307158,-0.027203705155631017,0.00025837587808250344,0.05468003868022863
GDF15,0.016053612153305925,-0.020674304333647447,0.004956379641090456,-0.03385742776119975,-0.017490141491975607,0.0029848127515222345,0.008911978773517723,-0.039820662557855685,-0.03285537389093252,0.05814803287017708
SEMA4F,-0.0026917125020113016,0.026897090005477135,0.05446794805656114,0.08536561838568713,0.006410803131747409,0.056980240190354206,-0.030502619263830032,0.02384741254434491,-0.008467960304115138,0.0409844584683912
NXPH1,-0.01171627726318158,0.08903559058844862,0.026214706415572032,0.09890643848336376,0.050747223510662944,0.05444120135177274,0.01907538716701655,-0.05349534470508575,0.13456555445023147,0.01137355029390954
ARF1,0.09280887850935629,0.00875514972755294,0.0013651826285442344,0.07764646440720199,-0.01128882950693677,0.015571033841267406,-0.0734408262020231,-0.008098554728717431,0.013788884342515458,-0.03931745498186218
DSC3,,,,,,,,,-0.014857032549115598,
EBI3,0.016108558419808145,0.0008569456891310604,-0.037856129091628866,0.09811009014534644,0.19154020889399964,0.020392870086402178,0.013521828993976815,0.03958221512484801,0.038522297286149386,0.08553105722446001
TIMP1,-0.02900612804234227,-0.10401775929088776,-0.047801225277083054,0.09308026883148274,0.0338238382258217,-0.008429730985673664,0.08380730245974052,-0.09168414302259219,-0.056633527546430376,-0.07114824516132415
SEMA3C,-0.0053898004237532765,0.029526826122340092,-0.09621567591027141,0.05510524788986778,-0.024615379339271458,0.0024250725142419462,0.03551509421748158,0.08875497645344968,-0.00012943900100059844,0.054225550932643994
GNRH2,,,,,,,,,0.08814818615365577,
GAS6,0.05635992688219365,-0.052793127000539404,0.02708454666960074,-0.050968266403575664,0.05559938866191482,0.02606388333515891,0.033715726518261074,-0.01685142803719706,0.04453729312626493,-0.00029505101757616714
MEPE,,0.14054703125516674,0.04135242724302268,,,-0.027844018669090555,,0.06546296129603933,-0.020530069511262558,-0.06609638323966868
SERPINE1,0.010820878507899792,-0.09930057564483614,-0.013972422991752659,0.0624511813551047,0.03678702983210697,0.017541971810035077,0.06204634059804072,-0.0011426427505252734,-0.057344360269367324,0.00047264649947595475
RSPO2,0.006564496508508903,0.0894310282838091,0.04230467206334891,,,-0.02623270464998696,-0.060585683465113276,0.07915414166787156,0.06536968150643088,0.009490590388237767
SHBG,0.07165591193262895,0.06538718578404625,0.06367651729183307,0.014600926074893711,-0.046650592040594074,0.07102911856200678,-0.028738543083114756,-0.01976903989722334,-0.031148614451271695,0.023288848511276123
LGALS3BP,0.022315257780367977,-0.06545938155900083,-0.06313199509776435,0.07935648579798406,-0.041472121463975414,0.04495071536498071,-0.10030731392110888,-0.03095557900972121,-0.007148692351937714,-0.023578295103424414
LAMB1,-0.014840568088888789,0.03861518717290891,0.037908015167966984,0.020611444363488194,0.09033164256897169,0.057291808364272855,0.006319367493125492,-0.06857333725134976,-0.06541067018571103,-0.020639099106442946
SPTBN2,-0.04808742138171516,0.06167223199868122,0.034886656378156196,0.05454877479913611,-0.007195138464033686,-0.009153167734624153,-0.07154083181709388,0.08913906468087006,0.06677629677189405,0.01035556650474076
COL1A2,0.03872868910010771,0.04505786388577835,-0.016167891997412767,0.10932035455076737,-0.00416775888500949,-0.023644893029536325,0.09470062807659702,-0.04084398253731682,-0.08579833511018499,-0.02681742310488722
DEFB1,,-0.016548106319203483,,,,,,,-0.017969332621348675,-0.009415066269658918
WNT11,,,,,,0.03386219594467505,,0.11021415550954416,-0.019717142115863215,-0.033243835681826886
LGALS1,-0.01385520491919871,0.029500973089284663,-0.018950365781463856,-0.00713123857948104,0.08721080874428055,-0.01483627842641244,0.07679894560742911,-0.07172051304013172,-0.03187245191039671,-0.039188483562429675
BCAN,-0.0050108106323899105,0.030060112489485976,0.0241183097752717,0.025025149100522684,0.1221760128290458,0.02422974033861086,-0.011788568587502445,-0.029821635229784094,0.07156983804438248,0.1394550023150363
ANOS1,-0.04601720617757212,0.019716018257749213,-0.016483013181078206,0.04380001281992517,0.13547755835261804,-0.006583420490648161,0.010569133503048127,0.07458126719786394,0.09911914673597327,0.07453718669909828
EDA,0.010256658639488986,0.05254980072436528,-0.02367342831444212,-0.030688519648404345,0.17224984493828155,0.04254436618465851,0.000678146682924223,-0.027970250806645777,-0.03283711345429603,0.032830287576077824
FGF22,,0.0514200950183216,0.04663732365583362,,-0.02432751360065319,-0.01846121239310873,0.020094345809877623,0.10076345950708758,-0.028474072147380968,-0.04622081209504337
SHANK1,-0.022211602069163314,,0.037049881837228765,,0.10041140066375227,0.011495695133896908,,0.05130702811152423,0.037328809857466824,-0.050149508240815356
NPVF,,,,,,0.08331127087518098,,,,
RAET1G,,,,,,,,,0.07171698287114453,-0.03061600023963625
TGFB1,0.05912686969223492,0.006995820071997683,-0.016503931666613444,0.10335557331671477,0.09769537665000495,0.04364769572847851,-0.007957732221551106,-0.04091258878755927,-0.007776060406861289,-0.019415787165659282
MSTN,0.0656191520978353,-0.05663205072345039,,0.010523550972943189,0.061276968243520476,-0.0343190459311698,0.019213977710242563,-0.021134632214782168,0.07507533304998688,-0.003881931270367911
WNT4,,0.0027991096118660497,-0.029893714408983554,,-0.06690916854990524,0.06013553616081598,-0.016754760639620773,-0.024303523525112766,0.003751716854817549,-0.011853250844964539
TNFSF4,-0.03041781613514321,-0.03417417408599401,-0.015920983842405572,-0.010552315781235713,-0.021499007835297686,-0.018527477886366477,-0.0050749770797405445,0.0027011602874668144,-0.01455488341282763,0.055316177504081396
NTN1,-0.017518788627624418,-0.033626703373249904,-0.0035748598393279046,0.039585613882797153,0.054355013935888374,-0.001186369506430138,0.011456295148817878,-0.035572400740119456,0.023372346233257315,0.08360294363005913
CXCL12,-0.004288992783312566,0.11094393498054683,-0.015406413513418017,0.13757138272520492,0.0012882705062461188,0.08052885464399488,-0.007034445683438261,-0.01688602227600927,-0.04071308396215291,-0.045633195007135294
GNRH1,-0.02864132675091349,-0.004792135732152303,-0.022142154185344282,0.05148783726293967,0.04913501512118323,-0.0373279030336529,-0.01697795209558926,-0.019651511382688912,-0.007143272953785007,0.017991050117890036
FGF8,,,,,,-0.004677683568957832,,0.01940465635174368,,
