,UKF248,UKF266,UKF269,UKF275,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TG,0.008265082824452636,-0.0196065094237941,-0.021714152039590623,-0.016970716439720805,,-0.02624940065972503,-0.01963900693004751,-0.03240584633100663,-0.03102282553826376,0.05910034461712722,0.16273391462231598
ADA,0.015964933512169918,0.08154819288454906,-0.03708550027031562,0.00685586914840405,-0.07195728715135292,-0.03131324966392873,0.008348171347077792,0.006809988742641049,-0.022618338397409628,0.05166500767760478,0.07880461656114748
LAMC3,0.03034662285571088,0.0656007256835747,-0.00577164751486218,0.03280771305881579,0.0035634583055059368,0.04397708820605993,0.05376559567621373,0.06881446112968465,-0.028282542747525993,0.01876633233464827,0.021254084698122577
CCL7,0.0035760003513805104,,,,,,0.11990335971023063,,,-0.01799956546621012,-0.05634771516540435
NGF,-0.0166646255766373,-0.018709868789903373,,,0.11268883070473953,,0.025290943104334218,0.07539695391331427,-0.05240624374804609,0.010302425004291049,0.015233241427409424
TNFSF15,,-0.02271788253268459,,,,,-0.0018269653456479676,,-0.023407390487854517,-0.03798560020943826,-0.022848043760370473
HMGB1,-0.013956299273437603,-0.015892366314112557,-0.01220148997495464,0.036451515801627574,-0.02482419089596,-0.0415232271841512,-0.1007218980042842,0.08340476735149266,0.06250756130663584,0.023738915421633575,6.186699422558835e-05
ITGB3BP,0.015760454899031124,0.08063939814242772,-0.03570167151672456,-0.030463111559172223,0.02967515084010482,-0.006436150151636855,0.0024870683093655937,-0.036632384258665766,0.016664588811718173,0.027951584332804594,-0.006926243578482772
AANAT,-0.024532625217553977,,-0.016228835731105094,-0.015261864471416496,-0.0250377221112966,-0.02344058100390269,-0.019433471924028375,-0.014936549856311473,,-0.01904429088433684,-0.02031850284092643
RELN,-0.05296292014696703,0.02200935529202335,-0.021116173765715975,0.03607933277186478,0.06097168459915154,0.028375830984020335,,,-0.02827359099592951,,-0.01296375842610776
IL15,0.0351320124723702,-0.016165123984515802,-0.0014987286092552406,-0.022034172143229582,-0.028029432186723175,0.08783303025428801,-0.011429153248070407,0.013058985577460679,-0.035231273027704006,0.046834607664057525,0.1148534366845085
UTS2,,,-0.038985968106579456,,,,-0.016549023632252587,,,,
BSG,-0.056450554078614844,0.022699649473845333,-0.028781131854720934,0.0060784521193931905,0.13939637700179716,-0.022628280879100664,0.055800996611925426,-0.005214170330040665,0.051993496628139464,0.041000250124465606,-0.029952034844716875
ADAMTS3,-0.028405867955783266,0.030699214172490524,0.03214191367222432,-0.0015596938075804784,0.026621598484657855,0.0416200758024754,0.003980110160502571,0.006790656211515554,-0.006958714248165964,0.042336372551896186,-0.0013390729825781653
CD34,-0.024501641145239006,0.10190141787537452,0.03753523182883043,-0.04193270171094271,0.009871510759277514,-0.027646050669222492,-0.010246443532228911,-0.03358927974455864,-0.013316801719425241,0.056606623459845115,0.05187843971679705
CCL23,,,-0.01846583890388581,,,,,,,,
PLAT,-0.01178400389575823,0.03856126684381001,0.0201731733571452,0.008429653301792175,0.03602914225808284,0.0038960867069967016,0.06287502747165057,0.06931595943825167,0.13367659500698684,-0.058457473566308156,0.056813441174282754
NTF3,,,,,,,0.042649506441566655,-0.016977426080389692,-0.005582355687684185,,
LTA,,,,-0.014698766020999036,,-0.02174005815869223,,,,0.09024264956508192,
CKLF,-0.014073384177479832,0.04014836496870633,0.00041298156728448017,-0.006269492932241885,-0.08927128855987185,0.021043826622890803,0.03411425366572567,0.03735209688659448,0.03624733710472377,-0.005029740025128035,-0.026394674023124842
CD24,0.046262628910496685,0.01675455956237895,0.022860802545445192,-0.015765480748781535,0.002100202773370489,0.027426962657809587,0.02822943937550812,0.07082439999353099,-0.0474983528541406,-0.04266415090458038,-0.03127390797371273
HSP90AA1,-0.004393569045671274,0.00460261578824145,-0.010889575042626795,0.0930329948007477,0.18829078150209566,0.06663236786634388,-0.053076722983255935,-0.08921750908959948,-0.05074646169173181,0.013401554305866727,0.01689247009857479
BMP4,-0.031363166938366854,0.024594127641199153,-0.04035826782187258,-0.035597681390457867,-0.012830456805835014,0.017633287444001236,0.007153734471108038,0.016335596323542385,-0.021007766275389427,0.046267709463768465,0.015257946355137938
SCGB3A1,-0.016909162862745682,-0.020635066667686622,,,-0.04407339767233016,0.007449842842825292,-0.020126902846986056,0.032912859111986686,-0.0330858521299898,0.032489635623674476,0.02403662070374968
IGFBP4,-0.02090522714765076,0.04141812966410849,0.04703222337888278,0.004637703098219798,-0.011029707632432882,-0.012917958591010298,0.005196847881268339,-0.013480226023911983,-0.0007092316877767195,0.059751545169427385,0.04424448948199198
RSPO4,,,,-0.017095559720520483,,0.061458193515125645,,,0.05879462421252854,-0.03380427034908811,-0.02562082724816625
LEFTY2,0.012181066334493555,0.05166580947932539,0.02034408495564997,-0.013728032398626801,-0.02663170796521132,-0.026837859011885578,0.12148621569280843,-0.02483261719409099,-0.00831250785372435,-0.026116986271076288,0.08944156666763296
PF4,0.021437822933277662,,,,,,,-0.019795103852650875,,-0.025630739555655212,0.00493221637053217
ANGPTL2,-0.0010210289602089072,0.04841289207105248,-0.0107155150451956,0.018824732335097977,-0.0494723919044873,-0.053934981215898646,-0.01509866138635592,0.07939315797702678,0.006200093449303076,0.015336020821021812,0.06510957337917804
LRIG2,-0.0193476603320951,0.009410686448506013,-0.04079687401505568,-0.029509319967049346,0.07110066520725265,0.03843319161534076,0.03175675144324298,0.004113207319206261,0.06418368506525589,-0.000597120377337643,0.05446834804921554
ICOSLG,0.008429445762957899,0.005163827659879867,0.01044976705320293,0.01169446808609242,-0.08392969307330186,-0.06300304174304171,-0.01917261265379516,-0.01976467306057637,-0.03862259664489963,0.04180063322426552,0.017516613314454556
WIF1,-0.03156135853982165,-0.03511666875179186,0.02288934848720745,0.07055555844029701,0.0697391523504294,0.0902424090961387,,,0.008271606857412619,,-0.006283782184438314
NPPC,-0.011445993438060208,0.0809269884196694,0.08539439025476052,-0.02573386568630205,0.17985484256207163,-0.0326431577242356,-0.033068800704679234,0.007175095153704252,-0.029253732460632547,,0.0020606991842438377
LYZ,0.02829979644616801,0.026388981338740923,0.03309488974607528,-0.03712182540937692,-0.11029976056475271,-0.04962748922384557,-0.01988415095496349,-0.04220930833623612,0.004592691048113777,0.005168405347501909,0.006625314015397964
EREG,,,,,-0.027396244689472337,,0.0395772627535821,-0.03592837667072898,-0.02125088712943101,-0.004172132073913657,0.06355904923655206
SPTAN1,0.01389844345521833,0.0048823010282298,0.04361135880917708,0.07651145958133389,0.21461998406109767,0.04967030203111935,0.033867868376757856,0.07895189635642036,-0.02234209929795607,-0.0011032821150284773,0.10455095289275584
PTH2,,,,,,,,,-0.0063837985480473276,,
LIPC,-0.021474234034724232,-0.009744210407591788,-0.04244629252405691,0.004848790850768684,0.0012879084971963103,-0.014302365668670181,,,,-0.01919310141499585,0.0379136241408543
COL8A1,0.016415278087690974,-0.007129356582317875,-0.043288944377472854,0.012978963036760624,-0.004408868418651435,-0.040530773490627746,0.012553611077735649,0.035910227249064765,-0.024653470997012854,-0.026103947405282598,-0.0008806727451979003
GSTM2,-0.013518414260194244,-0.013669789005064806,-0.012244592392032188,-0.026319234447412455,0.007529077827120991,0.07488447268539687,-0.009242873562022205,-0.04641749040655035,-0.02744200884851274,-0.01686327110206623,-0.023763453266275242
SPX,-0.0347311808628483,-0.039380934390531,0.022087390533679616,-0.003338488493238215,0.042901201909327585,0.05427365895065566,-0.022334571895393528,-0.024578151615271823,-0.06002365047823331,-0.0040459468092704926,-0.0337084571925331
MFGE8,-0.024078858744331598,0.0453935554184389,0.036172162609630236,0.019709457688687176,-0.011232784520713752,-0.011507314482749725,0.061996877497057006,0.0032228097878505982,0.015708855134074273,0.04778159887504835,-0.01996461413388943
TGFA,0.021028596048875785,0.044698826024875606,-0.0070847422575691125,0.0027285356610252825,-0.07306624617279069,0.004249177431329496,-0.026831649149927743,0.02644400401459072,0.050119621615134974,0.01816658887544674,-0.04668172020976848
SLIT2,0.1030878348258471,0.01627040530908992,0.0033622678184487523,0.019051021748966022,0.14848690825434258,0.09184575737106886,-0.03942344108535858,0.039697576413031496,-0.029729047076142982,0.010471195463648759,-0.02882726870950812
PLTP,0.029161342484111688,0.003529352727562873,-0.000556888257560379,-0.014999901943884794,-0.14936810599102088,0.026293254864212065,0.03989910820727146,0.05554879021239067,-0.035991882831911924,-0.0015396219565909752,0.0376315350484189
APOD,-0.04826569850375103,0.005667717725016309,-0.004975835413040817,-0.01831026831790542,-0.15362897009210458,0.03579462654521865,0.07133040315200362,0.10135343178788035,0.026714639177641716,-0.01877799854769056,-0.005578047202929749
B2M,0.04435519002809993,0.05190391835411566,-0.0024739792275917387,-0.04837244054842887,-0.20069780963200679,-0.0775154698745399,0.07008474588085961,0.08045598465319209,0.00017655946455022613,0.007592722798735113,0.09442109706736207
OMG,-0.0014458264231978248,0.002479784224734471,0.030464806020901063,0.01724527391019259,-0.09106373582952244,0.04819436751261372,-0.0001622457770902439,0.0790673954360152,-0.04837542868850222,0.012198944682413325,0.0841454297029369
CXCL3,0.02384718623307968,,-0.02130768553468235,-0.02423832452898243,-0.011431542971772705,-0.01565677870289243,-0.008001508303407828,-0.011778586624924306,-0.06045797056141909,0.006714249123541971,-0.08278783541422088
CXCL10,-0.06039683300454208,-0.00538470212850164,0.05321869471611636,-0.0060754673697876625,-0.023236317774099405,-0.02488051610720187,-0.004158634447658286,-0.026550972797501852,-0.009362459303249056,-0.04762563572895493,0.03876291565679209
RSPO3,0.08114072084259964,-0.00594175359577806,-0.02664860879436191,0.0180241236893569,0.08360624800340623,0.06758019223865394,0.06935191694367085,-0.033266164759570435,-0.0075625836831473515,-0.018266039304916402,-0.02525405073806141
CORT,0.06788077483951344,0.10132923234856,0.02699302339767552,0.03787848388515637,0.03867526528336247,0.004825439454944425,-0.025259034892043036,-0.0006956799193679655,0.019899533809799027,,
NCAN,-0.011570766568263368,0.005660945467970965,0.008231154126636336,0.0054173834913835315,0.09442250471640314,-0.038311749753656886,0.05713848758118286,0.04700075809302097,0.02428104422158256,-0.0038659346866139277,0.05872424665356272
PRG4,0.0026755140138454213,,-0.023084935293357468,0.06985051838202494,,-0.01912875097428389,0.06496913131345478,-0.0035137991126923513,0.040871373825399,7.595712383895366e-05,-0.00884517089140835
ZG16B,0.03703015649408717,,0.0053273017947192075,-0.011679503935352217,,,,,,-0.02277578522425091,-0.017121976302132264
TGM2,-0.046125511228820505,0.019409138681658927,-0.016793848496617345,0.05281349920741467,0.0386212710434244,0.015361579433255808,-0.01753191668435825,-0.01792891321008554,0.00656500285757489,0.0593695053152273,0.0326765951327605
VEGFC,0.01155015989594668,0.001834529528517766,-0.030436037778540186,-0.004080436559627658,0.00468035748904309,-0.01952165283865618,-0.02850823026028526,0.040098836685866626,0.0001694526952813269,-0.025492946960395217,-0.011850507229182843
WNT6,-0.027282563196454532,0.07254436802633613,-0.005828224720742883,0.051718665287271745,,0.06352993485666251,-0.03306880516625356,-0.0277778515090594,0.0030920151769605483,0.09817185355627298,-0.017692138483669982
NRG4,-0.015573934192994571,-0.020297519214485058,-0.0002646017388667362,-0.022438218139878507,-0.004365413999957869,-0.02277428502636313,,,0.03177742265685979,-0.01826604135210361,-0.02660626267818876
PMCH,0.0012580561052237046,,,0.01583215002821332,,,0.054944406245051425,0.026819116060617734,0.0356935418392579,0.005931749706564694,-0.004385865659358344
COL9A1,0.008542023852736494,0.029843821800504013,-0.0312929047745419,0.05153628787197986,-0.027016456789868675,-0.02595075636460657,0.08538128105841537,0.09721018112159763,0.08560167392049554,-0.0018662992751800652,-0.005803229922565043
GDF11,0.04677061917489585,0.046442745288681524,0.014284871004820409,-0.01279469755722578,-0.03534929622963086,-0.015269895976523716,-0.04507312420819014,-0.037859357015122705,-0.056513710948944654,-0.04116716936980569,0.01768191955551782
RAET1E,,,,,,,,,,0.08448863366605328,
IL24,,,,,,,-0.016787303127984488,-0.0194794809859212,,,-0.013306634890054252
SORBS1,0.06590814363542204,-0.0840862185602219,0.007120450801459246,0.00336450343241415,-0.020234597603138484,0.005240018803809561,0.04110008383983126,0.0005669978354716176,0.016784591533922092,-0.008681255614928184,0.06304317085400404
DLL1,0.009105546643516321,0.031110414925140804,0.026868495179307846,-0.009841542175351546,0.021739456739464876,0.0575601877025509,-0.01078697750298636,0.1077965208060971,-0.03490832869132884,0.028577223071524264,0.08730204237631214
TLN1,0.0043073090338952924,0.04120876577094758,0.02061511801411095,-0.02834761764209241,-0.1409913721511204,-0.03949368075314375,-0.07933725306671521,-0.030519651903980684,-0.03714373021046332,-0.011708940809263494,0.02411770221354241
COL2A1,0.0051938395061873095,-0.017962839336899232,-0.021307692785923888,,,-0.015894844767329934,-0.024360589211652437,-0.01084942912414733,0.015300709927210549,-0.026583260939468528,0.0599299885598206
SHH,,8.014492423155787e-05,-0.01675043554980263,0.004885178146278629,,0.00737749351258766,0.014821901225027115,-0.03396138004474974,0.012438955780598277,-0.02601988144875682,-0.04847955989176096
PON2,-0.014898697172024656,0.051049453076709314,-0.009801388451974613,-0.0011464212743162367,-0.07662005673082191,-0.01728795033335672,0.06094830937830847,0.0994566020306651,-0.007995281263810036,-0.03593583078733758,-0.08124235809736596
ICAM5,-0.014307865494436267,-0.0025451404644216227,0.026187575743295496,-0.006808663042055555,0.12175457776598937,-0.00546277192744798,-0.03762198441072828,-0.0031511413186731184,0.06646512132820327,-0.03938852258728433,0.1802768962633443
HPX,-0.033451518612663676,0.09395706337589788,0.018283145899318017,-0.02292030260234942,,-0.038558918551854136,-0.00016397229833290557,-0.0029996568248119846,0.04649899036314277,0.08289934386311998,0.0193068175103571
SFRP2,-0.022480777087925407,-0.029892835267617338,-0.017005519456974313,-0.019102573398076392,-0.02138339290208697,-0.02975950822255596,0.03756612682139008,0.056618624478539034,0.05604668230281404,0.03803223648565469,-0.026170780579677585
CFC1,,-0.014777405390150634,,0.022804672340185284,-0.00836700711243204,,,,,,-0.023542356173447344
CD70,0.0027894679916418675,,,-0.027418346798069256,,,0.010403986353576056,0.0542975223732531,0.05072351788574072,-0.02786814650510472,-0.0026395553238436078
HP,-0.008888714855283043,,-0.008169577451096184,-0.035800620731195096,-0.030451751186233913,0.002970312357811245,0.05452102194792789,0.07453295964476471,0.013746717518017213,0.09827991849377454,0.009442097784500905
CXCL2,-0.006603892704806698,0.03396230638743865,0.05415758514946045,0.002092976647308566,-0.0652902492551278,0.015396576564267843,0.013663615690690663,-0.05178099361268416,-0.0782594527799417,0.044299607006919005,0.0814104422310151
NPPB,-0.021814456639698925,,,-0.012870838085366341,,0.06729696171602062,-0.004657307584024657,0.010825898000194728,0.02542665553794429,-0.018528864658657676,
CCK,-0.002170414361146689,-0.023399471011509503,0.013929549682030504,0.01213810410894799,0.1795388938761067,0.03285802362390559,-0.06022256032474803,0.015541738167625909,-0.058110942215660114,0.04561409076739774,0.03590042462857367
SEMA6A,0.02759486430710725,0.032726345813224735,-0.05351969333574396,0.050534887948208,-0.06289628384329729,-0.004675645613546569,0.04945197659195124,-0.035826588264680735,-0.015112486697341202,0.0015889634095752813,-0.04540393573182673
IRAK4,-0.001707026866195265,0.039575158076276915,0.010517538717500555,0.008450875108296507,0.0613155020710117,0.020000229454457567,0.029901818810557174,-0.0552574927780547,0.03887304787294353,0.054447363919095014,-0.06090538538789886
GSTP1,-0.07154892916211743,0.031684422724470696,-0.01599441129286006,0.020614067300460635,-0.11915307938222844,-0.05382226715608152,0.007464039881966331,0.028553696258916607,0.0007741738217153263,0.026040755264468102,-0.013120915387324824
VCAM1,0.043914361723151635,0.07036951254806371,0.012941467323268405,-0.06854196981457296,-0.08239245488367081,-0.039086789012606135,0.046299843766337785,0.05105227493562412,0.031048640776079644,0.08319859338622415,-0.06313531230302448
NXPH3,-0.03992812393033663,0.05588540607876821,0.03717058124222979,-0.018753791087975553,0.025519162893738196,0.058004051543148194,0.011795586419102574,0.01418719772852766,-0.014173801478067382,0.02491411925351575,-0.03725760064327888
MTMR4,0.02363354707087765,0.03701135495429506,0.016799876518696667,-0.005474742489623912,0.06461918273312665,0.04408629621750946,-0.018813107779364367,0.026573491339232563,-0.004989703508763071,0.022446329948014786,-0.0015092646127888157
LAMC2,0.02320705147009203,0.009205918772351652,,-0.016202949224911948,,,0.16677520985554195,0.04209565795979909,-0.024159417537698978,0.02466373750981737,-0.02562084135236271
IL10,-0.036177046561004414,,0.08387831765597933,-0.00351289272717709,-0.045545542636972476,-0.01747465596774781,-0.004595420940672469,0.14233150455642432,-0.03454034906135704,0.07826608840500687,-0.00942064512794796
SEMA4D,-0.026368265494367427,0.03177087699943252,0.006842145766188089,0.022293135755181576,-0.16840646549086052,0.06063995864621935,-0.03656222179935083,0.07781037505418548,-0.016136209651716745,0.011281993051991025,0.09536673385691774
TRH,0.062054718893142034,0.04208408400143537,0.009532481422596684,-0.02929655135101678,0.09043565842394169,-0.03170414122998911,0.07374867246056212,0.026977237308945582,0.03899742837968633,0.12157718928026646,0.11049320875683444
SEMA6D,0.030531837593970365,0.06700207430295385,-0.008648857056133637,0.007678071009633013,-0.035393093895276014,-0.03464110003701819,0.033159077773281344,0.016135107293134655,-0.025537814389706995,0.004194611717610974,0.0315997014866744
CEL,,,,,,,-0.02542180457441212,-0.03180283575212533,-0.048357842143069055,0.043351874466274795,-0.02737237354780596
PDCD1LG2,0.048354473366978325,0.029703972542300724,0.007244755522507645,0.026184886997999507,-0.02513711969281115,0.07335225580641001,0.041157741461050085,0.04993847326741834,0.06296705138566243,0.02130532074657081,0.0013521819932510585
SPINT1,-0.0351471281425713,-0.0026399791771470373,-0.016283563974242445,0.011268469248919482,-0.042560998494988546,0.053120956818437315,0.043649699181567934,0.025079620501431494,-0.037777568604126954,-0.032251182090000184,-0.011266996876804441
CTHRC1,0.032612494291635305,0.09715770740618494,-0.02018798908419183,0.005609339492200919,0.02559481978909146,0.004191239068740187,0.055678849476647925,-0.014570163554264727,-0.04592777897464364,0.02333714538094799,0.01949886182297991
PODXL,0.038691130466933565,0.03897050819088356,-0.02174266347236798,-0.039419536727398466,0.049285250857478355,-0.050547275391977814,0.03880118485125556,0.006822903925900666,0.034793142222615245,0.02134998992904035,0.03284296408578257
JAM3,0.03220094248765705,0.04326471609661926,-0.02028563611243061,0.014902585260965726,-0.20191281516759407,-0.06525454254823573,0.07157629049637651,0.007032385149536452,0.009856090785654595,0.038055150866593425,-0.019348994574760133
TGFB2,0.035184647378890536,-0.005925820714711304,-0.009770391040290793,-0.026619901706940084,0.003743416795081345,0.036247753384760245,-0.029471556576264508,0.058182523156101805,-0.003836399226858791,-0.056679321642607,-0.005304787759714687
COL18A1,0.034964889173807016,0.043839782645612106,-0.010286049388399334,-0.019710569648127098,-0.027488009147009128,0.027470992983426326,0.029012871394225627,0.026015995780199377,-0.05249274193537062,0.02320355950678206,0.0758968243588704
NODAL,-0.035181053852285656,0.08135359121960865,0.0959646116941986,,,0.02274890943901428,-0.025095343385670103,-0.024061747655349318,-0.02762810594416326,0.045854223745554465,0.10085288901238751
INHBB,-0.029974899879391198,0.0022433819183993132,-0.043592231064653715,0.0209895556661075,0.006134644039076474,-0.00973416867985963,0.023045298495514677,0.014637995260940746,0.0019373437620699562,0.05907055159711222,0.004611320064649229
LCN1,0.06417760225265597,,0.0018324007112220874,,,,-0.00975119547438017,0.03152225798582114,,-0.020987140579172604,-0.01797083429075359
ARF4,0.049754556542075,0.03851846018914493,-0.028092509419342812,0.004542276097864824,-0.04651421706743915,0.002314827816111823,0.009005840432754526,0.0579696656292259,0.010406034906201778,-0.03973991053626971,-0.004208946169486063
CXCL14,0.019101953029956095,0.02424319196824203,-0.05448041357515998,-0.010987943481833165,0.09145366638582485,0.007679977338943915,0.055779760627753125,0.024466356185740806,-0.07385765400475275,-0.025931330289939263,-0.030974929097899815
LIF,-0.030004851998356834,-0.020126809010629458,-0.013759449632394753,0.0026488369954853997,-0.038288147092896005,-0.011875979584808224,-0.016453433178688175,-0.04992055575396322,0.05574710502300776,0.0033547552228221913,-0.05725294522971283
IL17B,,,-0.030881240912327065,,,,-0.023228517214332636,-0.025066174183259016,0.011550886297964812,-0.023592679196895616,-0.020318498760415055
MMP1,-0.02360560272042249,,,,,,-0.036699248810348806,-0.0261969011286791,-0.024889781937795185,0.05693875477734024,0.046070421338857526
MATN1,-0.02248078015147091,0.018657073485162122,3.719520716334807e-05,-0.01303248571902586,,-0.015894842789292558,-0.033587446560781345,0.11987806606869411,-0.03542396495169866,-0.025240777099590828,0.008899734817395304
ADAM28,0.05293414404487031,0.01847232603583378,-0.018605579797725244,-0.04243395312459872,-0.07418875839352042,0.034971571479292626,0.018245989374262018,0.0023789003803014533,-0.030780154396023135,0.021146538194661373,0.012931944540394995
TCN2,-0.019999099461436052,0.012569813114995913,0.01900957856192984,-0.0257028340105898,-0.036299006894079805,0.012066544566206091,0.06876996876028155,-0.010319299884332642,-0.09189326669778825,-0.002760466589503601,0.0005203661799382095
THPO,0.0437273908491377,-0.027630642496051867,-0.038152640232102374,-0.026755128084216866,0.10595309374923302,0.07129259253089326,,,0.057766951722795695,-0.027324008345495313,-0.027748586769638928
CUBN,-0.016751553119999103,0.022743041887327866,-0.028895069570652118,0.0444731167194957,0.008041082456452022,-0.013952705357256314,0.006535783415195269,0.05414783619003622,-0.003081222977929997,0.04873168055272797,-0.023234872858568678
