,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RBP4,,0.00016167487161981565,0.027607942132471315,-0.007879514307126715,0.07872991411450742,0.0007110714016736941,0.1842020980225901,0.0765890060719387,-0.10081516876432423,0.025643206870393447,0.01999151299071773,0.11532693660483469,0.10706958192327214,-0.0220257829188017,-0.02954860063554881,0.01982330119788743,-0.0003235941072571971
DKK3,-0.024340409768973233,0.08700269358225493,0.09217690355717548,0.06032834446007287,0.061934735349894014,-0.007247547315983765,0.15011335001872433,0.055954043155686924,-0.14039204466221156,0.07972862030763166,-0.09403671386734977,0.16375753287656772,-0.09427158653788745,0.007441370534172857,0.030613261140760843,-0.010388152022351925,-0.04029305770976707
COL11A1,-0.0011169669363010949,,-0.09268467080743327,-0.0414491225751942,0.021983384770773932,-0.0170327592104482,-0.06063601709325372,-0.01592152056491102,-0.029038628357438083,-0.01909388045104169,0.04080019157525824,0.09487453511109831,0.040829244538905955,0.015472538697953894,0.046565000508117474,0.09528566076170071,0.04966907779927657
COL5A1,0.036434794444170485,-0.07810389324552075,-0.057617756352305864,0.05492759576652779,0.03514794701971077,0.004084124066684356,-0.038371900039832395,-0.023175364473499604,0.09764202810360302,-0.02819806099548203,-0.006252573375245004,-0.04526570085817,0.12809925447424114,-0.03956997197003941,0.030327131867951985,-0.0008169721593051306,-0.02704572591771524
KISS1,,,,0.008240645724538004,,-0.03042734786628885,,,,,,,,,-0.01683064243717704,,
MEGF10,-0.02518808914808373,0.07429398466335223,0.0779554264764808,0.04341444140513305,0.024798692864704517,-0.06909432155058608,-0.02846692452657532,0.016435601609522107,-0.021661160270759712,0.07550612832345009,0.11189198698935782,-0.08809607273176685,0.11359979717746867,0.07884049638750526,-0.0013079515160608045,0.0560588350394722,0.08163626898641091
CEACAM1,0.10961950341876932,,0.042425340209163075,-0.011880541990507292,,0.0207320780963834,0.03701636211341223,,0.025576050220041464,-0.018184363880256654,,,,-0.023878152204134966,-0.013517655880337041,-0.02705807288774336,
EFEMP2,0.010328798896770948,0.028514478776406026,0.010797537444155226,0.020021598555454392,0.05093394060675737,-0.03186154960459938,-0.07542009338892357,0.0008020702597129991,0.07198265699808581,-0.02766473402790549,0.03466907722138565,-0.013941741947516963,-0.151721541631748,0.04705873413210096,0.075760927798848,0.02440424301444286,-0.02525132660016174
IGF1,-0.046331330340977715,0.14308334122152055,-0.0014786511907179554,-0.011143568903411333,0.042331413730116875,0.053950906976089,0.012088602171379617,0.025052633134068792,-0.01977825735858075,0.01904779729655596,-0.0006332304788849599,-0.01947504260249253,-0.060945488367216236,-0.048092347506757734,0.04413926716626215,0.08334998043658384,-0.000814561941520927
COL6A3,0.011857056424065484,0.03274126546804337,-0.10260885606876995,-0.016698186706451883,0.035148290029662396,0.04655872366006482,-0.04647775826114513,0.004777460452286994,-0.050904505442656185,-0.03283772725518742,-0.006253707865863514,0.0755049477403331,0.19927323194026203,-0.023960745393251576,0.0873432912392796,0.01630364783935284,-0.010864574897668167
RLN2,,,,-0.011432213994623934,-0.019344681462722595,-0.02474551160338311,0.020465790787007266,-0.020752640228346424,0.025497497327056175,0.08019737657472047,0.0004975406836540165,-0.02105920658867726,,-0.02725323795777253,-0.014035569899762549,-0.018667475321046317,-0.0009100954498461198
WIF1,,-0.008413705706093764,0.04099183932380191,,-0.04005283098130771,,0.10969650854102568,0.01369393560235633,-0.10169244893652454,-0.001166995451506793,-0.03159932080532384,0.06120185355297079,,,-0.015645713643805206,,-0.02020428598611905
IL13,,,,,,,,,0.08526857613250279,,,,,,,,
PLAU,0.08966357551539408,-0.045326660912773646,-0.04680938022842684,-0.010642413891635056,0.032045356327016376,0.036059580660355604,-0.015641633453434195,-0.007410709218241712,0.13803188365698707,-0.05065407783410685,0.05052897341468944,-0.0508507621401439,0.13294132179478116,0.06448108704248326,0.022792168529299103,-0.014768502327291785,0.03729489070807118
CXCL12,-0.016588346322920798,0.13775847921969267,-0.01702334779943884,-0.03652529230064543,0.07668772015313555,-0.0075520248565956625,0.0970331322335901,0.06640631061830134,0.005139013573709161,-0.016901531889861054,0.00978340749862535,-0.043659392580029516,0.17892478383450985,0.015120673667933387,0.04717898902771949,0.04972370740655877,-0.004035827125903401
MMP9,0.08400106460152984,0.03704131740924974,-0.001272849487011386,0.018678403196056268,0.007216777045660418,0.029970294841379776,-0.04681998357544865,0.0627885779837596,0.06971791141169345,-0.02644758266247097,,-0.029781499837418558,0.08139314838493113,0.007114939447120585,-0.023901017174255072,-0.1003592400862307,-0.06064897259356785
TNFSF14,0.025369328957829493,0.011781637656949761,0.10096578061620178,-0.016265065680312468,0.08454880121733983,-0.01337814864195479,-0.03386388067876604,,0.04640940298339893,-0.017480530424661876,-0.018999375379321164,-0.003602470514274429,,-0.026431571510931378,-0.01847734465913267,-0.008312801665821939,0.1559173777373552
HBEGF,0.05781219712447123,-0.04297538633896126,0.008104067845070227,0.07699120000521689,-0.020956712497675885,0.04263180325511794,-0.08057934510406108,-0.03785579070264783,0.06616658932295215,-0.10618867578177141,0.06802415894673354,0.0006223316451201994,0.07023080939503026,0.07037069795321901,0.010971533390082937,0.007258684066609413,0.015240672844970127
NUCB2,-0.01860933297458556,-0.02181223620608517,-0.05459799062657746,0.011520464031196198,0.05993302992661808,0.016069490241797105,-0.03830651195466373,0.0030039576040208223,0.07107490745198845,-0.043390780749484555,-0.008892574364671802,0.001142469797416068,0.05377627222696973,0.02636308461583295,0.058806459976131716,0.03345160621455351,-0.06832215246389199
VCAN,0.0843062660336267,-0.007123606542107044,0.006570501095541743,-0.07464361186178672,-0.0026108880071546094,0.01715706089204215,-0.06596154968097193,-0.03707320002026148,0.031917773586550416,-0.0109548561848751,0.04058935834037359,0.026187596326247516,0.05198253288787874,-0.008569609136333978,0.11844422435076334,-0.0024489877948169784,-0.030943826719048165
VEGFC,0.13134081323542596,0.015730507370547996,0.0019001410777292858,-0.016698189543076673,-0.034358513011286076,0.030267895988749363,0.07280879445901502,0.03316991568109772,0.03337118460233761,0.05067695081140975,0.06292918543449055,0.1327117977014488,-0.05306109007690763,-0.02440978749470023,0.10683054150708775,0.005838736778562115,-0.022450795706989844
LMAN1,0.04243426450625684,0.00780520740845715,-0.036479273525365195,0.024863614885246164,-0.04190516624119307,-0.029953523863670777,-0.07481388374427196,0.0034164484155307035,0.1175773099920293,-0.0191134632314594,0.015859409344312046,0.018405317486214778,0.0433966720667265,0.01963457159077674,0.004456632974478485,0.01198581586116167,-0.09706587404821022
IRAK4,0.017384027132172932,0.017476977491970445,-0.0016676521092862232,0.031357312335990095,0.09781720762113541,0.010409010193135075,-0.01740070291675208,-0.008417035851691191,0.1116055023360582,-0.028463083019007893,0.032112493906184654,-0.02691350716509631,0.07757707291405132,0.03324871077311867,0.029768587966015156,0.03530165688873135,0.022639433509925793
MICB,0.05770167320581564,0.015479287660030925,-0.020593056828618502,0.00118699583720248,-0.013379334941316155,0.015143295359710747,-0.00553858161451726,-0.027360549585518708,0.08889865051206831,-0.01832739527748908,0.03494313183755387,-0.008375579243097772,-0.014686671716535047,-0.032310290108562525,0.06717479806186603,0.043480358493968536,0.0019304996491253108
COL1A2,0.02953326845647825,0.07423029522687011,-0.0669363877814816,0.06075799857126301,0.07601479893577191,0.031748585838646905,-0.03244753019228597,-0.04676724111069778,0.1332491096769242,0.021866171552551154,0.06315295490244308,0.043567478469659617,0.18790485886789712,-0.019606485848600502,0.12493994526111407,0.009730735308227188,-0.09495198856304697
ICOSLG,-0.032661762109170864,-0.08002401279958152,0.012011890779497766,-0.01080853307411527,-0.03168299258197098,-0.006145855305827197,-0.023439655366533883,-0.04200700082372565,0.07584358852798204,0.015363822304989503,0.000640440013218026,-0.09610869401549153,0.04902826830713942,0.010466819229691341,-0.009013481863691207,0.07221108226786324,0.024307458319363037
GNAS,0.06800255123690067,0.09220729733107473,0.10916034277293123,0.003588436526717489,0.006334565159791808,0.025242261186601292,0.11262548540021432,0.0932146945871469,-0.11379989818451768,0.015476287750325963,-0.06664829437990549,0.18383267758245758,0.0005906916675384288,0.04267266311442136,-0.04328290699217251,0.007844616167369008,0.05650054462840116
C4B,,-0.01735067245200393,,-0.012594075948148022,,0.0009388540533872489,,,,0.032922742193748064,,,-0.04177039025017194,0.11347284929419908,-0.01624813189292677,0.00623379870305252,
COL2A1,0.0012134054815962708,-0.04011992292993846,0.002599944297467289,,,,-0.011497894170112578,-0.01868107380742794,0.03921886118756095,,,,,,-0.026957701620385598,0.045829405410840095,-0.03640032153832628
GSTM2,0.024977563584697035,-0.0007270757387445831,0.039484410109560705,-0.02368085983388118,-0.03845006912436748,-0.0005054277165532592,0.03586844442603182,0.03730923470753509,-0.012643394499054189,-0.05350580902420534,0.03330831295644811,0.03812814648042946,-0.07766577273260639,0.007484059017017775,-0.03573212491885075,-0.05016204173646865,-0.07305642148213928
NLGN1,0.02779401296554276,0.0021966233682066435,-0.03905626450816777,-0.0228897609731183,-0.0067537318150222014,0.011764670224180073,0.0006536418530080063,0.0002588819914739616,0.09493453647158868,0.006478084443509508,0.04638500519115472,0.08127566533373573,-0.08775306815456632,0.05155633398945169,0.0034427257242580457,0.04410267577255342,0.028560421970410126
SCGB3A2,,,0.004936612770667074,,,,,,,,,,,,-0.02266931319459234,-0.039642602380465596,-0.030854188690031654
LEFTY2,-0.02637173130986719,-0.04436976501034232,-0.02904853534917901,-0.012026454356208272,0.05999102926159847,0.0014379166008382579,-0.02882493097376928,-0.03291389522411298,0.13499627663538197,-0.026808820868876416,-0.030241289309839714,0.012015933883152391,-0.03738778510665874,0.021373729410133085,-0.022888563613046486,0.09583031915359054,-0.04536361977293406
ACE,0.04057073864577556,0.0017485294123849152,-0.03882266952632905,-0.025747388900521143,0.018207821274256946,0.03157499227566099,-0.04395054418529935,0.009498432484073156,0.08961794752479535,0.029730600929690317,-0.04082590124128126,-0.006843221893482214,0.13104034120321406,0.03081042931388309,0.07744764057861679,-0.015948106149918515,-0.03221296997125108
RPH3A,0.07652007131372128,0.1365268308850139,0.03111841901837886,0.1181198185472815,-0.01898006531830385,0.00021824965041868265,0.12255089111985414,-0.00882915521005526,-0.06180743098092408,0.09728407609003316,-0.0826990695707397,0.171677637341623,,-0.07165987499680712,0.06682227018193766,-0.03350409880656849,-0.04701650470833878
NCAM1,0.09854615674470565,0.04238420120878616,0.04995378368494405,0.03566643336606066,0.09167538875940981,-0.010073393072236782,0.010083268632900155,0.04319118360615889,0.019558707787682147,-0.021685583988658535,0.030891898072352663,-0.008028843066466786,0.07549925098843135,-0.012316134503240959,-0.0023072987264603257,0.008296949199648037,0.024967502143616527
GIP,,,,,,,,,,,,,0.018227981520404744,,,,
EFNB2,0.0864801913902583,0.051580353760465755,0.03862669058563293,-0.04530741082812066,0.0355093057397743,0.03763791386270132,0.06880120118556948,0.018476333446989034,0.03852190486148412,0.03617768781995493,0.057891948793757524,0.03571278139850513,0.01008173320655295,0.07261042952652172,0.012916309326368967,0.041281818094691475,3.7672352821926224e-05
ICAM5,,0.0663014249208631,0.03286636239820378,0.0661205165194291,-0.0034322488901454944,-0.032930647139597584,0.05490693155980217,0.026520071121664247,-0.026258071049660867,0.01948071739732848,-0.007299836624661951,0.09822401787902277,0.03044038460365219,,-0.05347910985655484,0.0837002526195259,-0.0025383116069221776
CCL5,-0.0014888039473349628,0.02617452026589867,-0.036210003743275584,0.03684333269242628,,0.01396802431901712,-0.005538435723005167,-0.024874779319329333,0.05609803730186915,-0.019685416557694124,0.03545303995727515,0.02743921959914355,0.06695730480245937,0.06849370740352191,0.10399111129374776,0.09970406319049506,-0.03090998827022247
PSPN,-0.001532930589868161,-0.012778783293616845,0.046896550219158374,0.029091748250259265,0.059114778803495874,0.04550402032896367,0.06464184440341067,-0.014892192224077444,-0.03432380854403636,-0.004510000707508646,-0.0010263029378891264,0.09385649637532929,0.09079019134114669,0.07534158194238504,-0.03470316115784218,0.11022091239990531,0.046654284239208005
PENK,0.07001755482916598,-0.016746862399174733,0.06125487621650131,0.09564270158017732,,-0.01800684236765238,0.13614579238464833,-0.01844148303762725,-0.10601509649498501,0.07599411306240263,-0.043171577221226234,-0.0040297220471794785,,0.07691422442477104,0.08322908545110401,-0.04122965930664403,0.033964755113437155
EGF,0.06752009042550962,0.028943934098309653,0.038255448370376796,-0.03238201775050866,,0.045253993226066346,0.004816304119511616,-0.024721777590428984,0.11468355052427052,-0.011468710507007051,0.0036015091460634757,0.05204940239476811,-0.06480493429444034,0.05507697558914183,-0.017671401125135305,0.048767869249158775,0.11817086162075104
SERPINC1,,,,,,,,,,0.012284757266596794,,,,,-0.013692341836638536,,
UTS2B,-0.031200396642118173,0.10134558753876101,-0.03927673941838069,-0.013004429929875862,,-0.0247455114612173,-0.013196016432060712,0.03204015161465446,,-0.017366317588589423,0.022502624329867313,,,,,0.013619978263233523,
F10,,,,-0.015594994711979037,,,0.17568782242503933,0.022361933880226247,-0.04941159644286484,0.09206479594972655,0.005755717627287553,0.03250178260370568,-0.09013171587892961,-0.019386301024429564,0.2929467318910256,0.06851310857955434,0.00303862551860309
FN1,0.12797845611378708,-0.09221526772835048,-0.08784476696900653,-0.008689656583929976,-0.0037131147346520913,0.020357750363180323,-0.09307338677642829,-0.01671808458376848,0.1482594760688061,-0.039932881481526836,0.014556809523529356,-0.006159103678200578,0.10463627177893071,-0.034457201128208666,0.10535454542417735,-0.062010983634654335,-0.07336646170317608
FGF2,-0.06541757782748622,0.027803206194514537,-0.02535305816604596,0.01088630680641784,0.059123039756011374,0.037517341459901994,-0.00012705358925571436,0.0522283625597747,0.08811958705802019,-0.04998839390610285,0.06379315403164389,0.054800765713328474,-0.07380838253615765,-0.01300628727758784,-0.014226175122587564,-0.02774671732325559,-0.0065430760310348345
GDF9,0.08822586965604512,-0.04825890948991534,-0.04102758068114333,-0.028591568318241372,-0.009030061820170639,-0.038956715361428404,0.03264272569494611,-0.031331355096670274,0.053697315576775026,-0.017364157355480865,0.042266909955946876,,-0.0027579938595952763,-0.0035783830941207087,-0.017986893102485992,-0.022278524957781567,0.0898922423753107
CSF1,0.06736856223194079,-0.08841967302646517,-0.040815972797455156,0.06982697872346524,0.05910751555009464,-0.01559973320025144,-0.06736018080283623,-0.03423743711407137,0.05456910929869705,-0.022373493798556607,-0.001510415135835713,-0.018688641213628104,0.06296635978808794,0.05709793870621699,0.03949414038221394,-0.005048756047193602,0.004649365146107495
GZMB,-0.03912335400362578,,-0.027454603007977446,-0.01096647658212209,0.01750062306114989,-0.024063349316064294,-0.034008350690203804,0.07992955281614217,,-0.017484126044545897,0.0072761023767376285,0.0022534264515783942,-0.007254080996753642,,-0.028996496429485142,0.004129867077516661,0.023547720093386487
WNT11,,,0.02195002383849838,,,0.019410840567523537,,,0.04722872845500961,,0.05360322167305125,,0.03951515763145482,,-0.01763890824882047,0.02310322252598185,-0.017687088773311835
GDNF,,,-0.008118993068564543,,0.0705081247511529,-0.02429273513792711,,0.0029211716689696385,,,,,-0.05177244146358837,,-0.020123866619200563,,
FASLG,-0.033453890658448664,,,,,,,,,,,,,,,0.0936014389311618,
SHBG,-0.03758378708092662,0.024651505942621797,-0.006005330987918075,-0.01814065766540029,,0.014434180507962975,-0.024335598565630025,-0.018281117985856677,-0.007826250926225608,-0.03189069476167769,0.023460959278038557,0.1362872515614095,,0.0353752737248775,-0.020366671826958158,0.020904932838059095,0.010158620440587561
EFNA5,0.0641572363156522,0.04303518235613451,0.03506435901987096,0.04067642888412233,-0.025836880714983752,0.010256512548591236,-0.002626668238061873,0.024449368559939788,-0.009825554821534516,-0.03604157660969643,-0.000391183188996125,0.08964546188980219,0.0641870223593047,0.033749388315391524,-0.03516501905920675,0.10095821623180061,0.029081331839941278
THBS1,0.039472426467785426,0.044265067977057024,-0.06502359827457524,-0.02238451054940769,-0.012585195080226179,0.022631944574409375,-0.026080756354621922,-0.014082649262451634,0.044668113136305594,-0.0866528858035825,-0.039094191272080664,0.00014211917965639698,-0.06927464031721838,0.035347690825787564,0.03815178938634105,-0.0034762753233389633,-0.11208493520578744
PODXL,0.03748430430079491,-0.005907582541128951,-0.049698013804125855,-0.01292659016577443,0.044965520972778235,-0.006572358395377136,-0.008411350821403657,-0.06022072986241141,0.08808443117030089,-0.028017119695185982,0.038612108603154616,0.029494572948667246,0.11991087270355272,-0.046242924213335236,0.08008943625118382,-0.07418526081046486,0.0036003386619606593
LCN2,,-0.034241210520767,,,,-0.029295589902819327,,,,,,,,,,,
C5,0.07037718626471622,0.060883395905809566,0.03927713203975217,0.0379765330417091,0.01261589175637463,0.03937873550364737,0.005849470091201387,0.002071625473028329,0.1497131446227302,-0.00101333446499106,0.008232817175947248,0.011866345773599598,0.0318144187281043,0.06272487307895552,0.09146814205484333,0.04770452082338022,0.037258637743635616
DLK1,,,,,,0.010377917273201939,0.05611381376060407,0.01208986963492703,,0.09409428337488376,,,0.017857955267862737,,,,0.06418574647680826
CXCL5,-0.004673055909628163,-0.008447932851759312,0.0044293228229329105,-0.03331292775648233,,0.1498212914969024,0.06457236444176546,-0.014470619422298922,-0.04202857461650259,0.00489605346110141,0.11312280133857588,0.0830301228217966,0.023361484432008285,0.04663088025243296,-0.01851158266919235,0.021881834735945484,-0.006325223451938164
BCAN,0.022218268060237162,0.09091385224284111,0.06506624170553672,-0.09940137773322617,0.0986421680173637,-0.0010835975489958316,-0.046677120950118264,-0.04840224546675494,0.19661973471609848,0.03165348689598372,-0.024009565427045205,0.16749170701729046,-0.03595899624275617,0.10482034655251249,0.03614016772266209,0.016372424579037544,0.07869320503072634
RELN,0.05507003511670797,0.10034374680756392,-0.02074997291794005,0.0694023980691061,-0.026022288068071175,0.12464861904450497,0.04687321118844824,-0.003498106053931075,-0.0728089170693175,-0.04423341618430888,-0.04273865665613301,0.060450247409130534,,-0.032864162537019556,-0.014536104300475455,,-0.009814515667071111
COL4A3,,0.04092287722897374,-0.03661177235294998,-0.001735558657226996,0.06809765849154914,0.027605732605295558,-0.09687394957182029,,,-0.031164302095658937,0.03098300981362223,,,0.0018256752191583192,0.019787012443017206,0.06938929698987117,0.01822021488221287
GNB3,0.13509214928377228,0.013529564109662724,0.04935834467541553,0.0016143255726282562,0.01745161177309327,-0.022097749169218434,-0.01732729613529189,-0.025153988651024806,0.07194539380098283,-0.027879093634829804,0.024721772902927246,0.09066093737590863,0.04504912496867614,0.0053662912799388824,-0.019430429505470664,0.06497305447040051,0.010775632229081391
PYY,,,,,,,,,,-0.021329629673039172,,,-0.055736595569783866,,,0.05307286834756221,0.008248718491516874
MSTN,0.07645706792070814,-0.002637554416599381,0.022359307819133416,-0.04947967226486837,,0.07277585949898852,-0.0760039548665384,0.01605242016167328,0.14989641903771264,-0.04062035480563286,0.04783288058637936,,,0.06418685898907199,-0.02177354695724925,-0.01874521653546806,0.03439364151703363
COL18A1,0.07525085646424143,0.029809562659050024,-0.01378115752519366,-0.022715659794580866,0.12354955885747124,0.0046197731334270565,0.040861606036199025,-0.04799602288138871,0.07409820361910904,-0.07707990323008405,0.029949196124815013,-0.027038202883517812,0.11650522933863039,-0.0588406580662531,0.08187097866673028,-0.01789228463820094,-0.08031906957050305
FABP5,0.056705692695424414,0.056183604627571174,0.01194907689858156,-0.030356749809621393,0.12110711786784432,0.03542337738836678,-0.03830109781760343,-0.040693926938661446,0.08811403543973008,0.019539100292233855,-0.048088363531446986,-0.04068222455853494,0.05286101222299285,-0.016276167986623447,-0.0007931706188999615,-0.011623486961315365,-0.023590316637129013
TGFB3,-0.030988039797222106,0.03871852887357121,-0.005515278142657056,-0.0315703463073422,0.07067959539112567,0.030996798872262088,-0.029830557490815743,0.014875554406614668,0.05255271816046045,-0.001893412170483872,-0.020151962375583685,-0.049008321983755494,0.20723414822500535,0.00038510746593481226,0.011232730620548246,-0.03254824425935396,0.00167789659109997
BSG,0.06963335090049119,0.0029529857402061156,0.0607966114507678,-0.0513740589944909,0.053522657688647036,0.007096072953051723,-0.0002505068229849158,0.09136943041544517,-0.01791975449611725,-0.046636336331955366,-0.012705275744633808,0.14695757011300906,-0.07446666574603078,0.029111768413079192,0.0022424428115330325,0.04212098902498217,0.030366552018310993
TDGF1,,,,,,,,-0.017455567129387745,,-0.017366317287210907,0.02961638919172174,-0.03726879075624874,,,,,
BMP8A,,,,,,,,,,,,,,,,5.386129350300514e-05,
S100A10,-0.014904590210513267,-0.10176176152938861,-0.03831561629699405,0.02497765000508964,-0.027684062041483323,-0.0032772881817403512,-0.07080370890848214,-0.05667987825372242,0.11399251345010594,-0.040184593545158555,0.06813433455454873,-0.12826313964853764,-0.05589147222491594,-0.07635016892231548,-0.005041598815084189,-0.020855356914702354,0.028146986751671533
PLAT,0.05668745254505235,0.048124497713062604,-0.02939025411077814,-0.05010291363997344,0.11574359036553723,0.020921386080252097,0.058082342059597614,-0.03505411201715658,0.12932867962377442,-0.054778002243482046,0.034726689344157076,0.03705743833494213,0.00538318296849026,0.06715325973116198,0.04056299790327373,0.01538265197772492,0.02734847674981194
SFTPD,,-0.04147059856914422,-0.004449150448611567,-0.018140658923608218,,,0.012871923876479814,-0.012982009075720488,,-0.013601935013435458,-0.014003709874005872,,,0.020600244128780927,-0.03703471654409412,0.06678235180531862,0.05331018633179472
EPO,,0.053032114639157905,0.03870975807160206,,,-0.029866355079381124,-0.016090378049103016,,,-0.015838267515071898,,,-0.004077954404315185,,-0.014371075033189656,0.041069823336217136,
FGF7,0.03300604628744968,-0.0051042745617841,,-0.019206258627121154,-0.025079454938069776,0.0047429007729460244,0.19127893137770033,-0.03165545743098371,0.03626388713365986,0.022704918433682914,-0.022569155451977747,0.03090763266658295,-0.028187289727447974,-0.03443124012622009,-0.07376790108130345,0.055466693727737236,0.013291965841503875
CGN,-0.050279571294664066,-0.0174331037195653,0.055315490964472934,0.02410467178056844,-0.009368759742727082,-0.034941165219238374,-0.040740234541450024,-0.02693641633676533,0.07807825331116275,0.00416456139419931,0.017974413249374516,-0.011633274156528005,,0.029751806960780707,0.01391955731312351,0.06813477489916149,0.07305281100096783
FGF13,-0.025893675310619656,0.01818604769628285,0.007831922157883482,0.006820894718430276,0.11237242877163274,0.0009431251450079442,0.06961766647482069,0.014818358533653838,-0.07992147216574078,0.061796068850247764,-0.043258760229949095,0.09484797179405699,0.07544941022346505,-0.016367653708794012,0.009873052953233397,-0.0009182203797597733,0.026008289350607984
CXCL13,,,,-0.01658818102107256,-0.016778593714576358,,-0.015275607614644398,,,,,,0.06484638696540383,,-0.03161184428368165,,-0.028773012572676556
ACTR2,-0.009482998896676193,0.03098627784541159,-0.018425316074593683,-0.043723789861157734,0.06332699340396229,0.055389918843363486,0.012290583996076973,0.018117025086774995,0.0050398778712599755,6.928062007118601e-05,0.021122227728837917,-0.02506928413142389,0.09455288637397546,-0.011952285732172965,-0.033196876576854675,-0.01609234269724241,-0.028864091476544135
SLIT2,0.1423115482801826,0.002550501890443162,0.051321877412017256,0.10587801441954109,0.09491027122918397,-0.0063057220062947015,0.07384445644911361,0.02881641891347705,-0.04549869824819127,0.10539414864748779,0.036458738623148114,0.019234562888699635,0.035785962503398314,-0.037067170257340264,-0.05483824043301816,0.0747977739557241,-0.017083707474218807
LAMA5,0.04704477571882508,-0.01797709586808068,-0.05206781011595288,0.02577738495067869,-0.03566380592403389,-0.018613258404686566,-0.0718055571104719,-0.03814200698327103,0.08077057750835764,-0.03288696986181227,-0.023420846482837137,0.0009961346801433957,-0.14431400419389862,0.03546778691558272,0.09072898514045571,-0.011837440284401915,0.03468938862387261
TIMP1,0.06326429457802334,0.05446373697695106,-0.0632337003811613,-0.020265132944998543,0.015394670892015516,-0.003384812796958857,-0.12270274298366513,-0.08488900299173639,0.06446153958043285,-0.10225235157443978,-6.974218655513649e-05,-0.06660083179813613,-0.03149891846954409,0.05127990666579952,0.07545480708605956,0.001733284868222513,-0.0217845912021014
