,UKF255,UKF266,UKF304,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916bulk
GNAS,-0.010226833916831449,0.05438635926395486,0.04762417012975219,-0.049758366017679925,-0.012857659352101434,-0.02583187760437962,0.08504081484827357
BMP8B,0.020419608104576596,-0.015572072775159023,-0.015287201433325766,-0.00570074494434807,-0.019340548384436662,0.049621272949829404,0.08846491340361318
LIPH,0.10261484403773237,,,,-0.018834310338751617,0.028956411744759287,-0.002775724905488131
CCL28,,-0.0036413757266484767,-0.022489791229995296,,,,-0.0018577895030138427
PTPN11,-0.04582790351629155,0.023586589147087406,-0.002729889223284591,-0.09584041123946588,0.03488186396724787,0.023151507987952867,0.06635742505098097
ADAM12,0.04179392183908827,-0.03685033812976641,-0.038623913897731975,0.052382174706287796,0.06117882381629162,-0.0083171018101479,-0.0066911485067620985
EPO,,,,-0.03065767677463139,0.04325333216071875,-0.019379094642464588,
EDN3,-0.02013167738021772,0.1286953575098427,0.05130601867433511,-0.02349274757633553,-0.0030720399324865584,0.015946273546190565,-0.03415090931749552
CCL22,,,,,0.07248011879627624,-0.01700431192469677,
CCL2,0.05616958838670574,0.013098659340461609,0.04115000888420102,0.011797727244677519,-0.00013442185149018556,0.12711556558984566,-0.018085848245269993
DSCAM,0.053301621054576434,-0.03653632968387012,0.08532349675551829,-0.0131325753197486,0.07987720808019362,-0.011793188121158472,-0.0001773682192978203
ANG,0.01124173792100238,-0.032652920914417995,-0.048987055266185374,0.04230751694324882,-0.029031858078102008,0.030307294671674295,0.01182877236430816
FBLN2,-0.023402255262238214,0.008684661775897839,0.13768000135039368,-0.04230211850330506,0.023079410004933472,0.06491201560803009,-0.01272346915093749
VTN,-0.01991133557252627,-0.01605700745982813,,,-0.013754807406184595,0.03549293201523118,-0.03471730119350266
VEGFA,0.058022604228689725,0.04765679382695124,0.04350309825633189,0.10789793522666725,-0.04990149354179731,0.024840673049421013,-0.07822053926730269
F10,,-0.02792277117223229,0.06139199877369919,,0.029874993631763873,0.0817002264377293,-0.02819654806949677
SERPINA1,-0.06998815414752031,0.01552339044600498,-0.051566415113846756,-0.006862156981072678,0.006146777222790969,0.014561679239648535,-0.039820359585338534
VWF,-0.03539988750786207,0.06193050833519368,-0.06507253438115349,-0.0012422667769239886,0.025754457094415737,0.036220473348443895,0.0845036312643451
GDNF,0.03670507192028349,-0.024993354696081976,,-0.026182010996100548,-0.0026693937226798976,-0.027136613989222572,
VASP,-0.021670009808254728,-0.032828401564636935,0.02686048834089261,0.05556893307106326,-0.05297728562901249,0.030664317870955513,-0.05073291169752687
ADAM15,-0.022962281088554727,-0.015304252857312732,-0.013128906704008144,0.031070211190977314,0.007197383411113901,-0.011755378277494274,-0.011300113595887918
WNT2,-0.02308352591307918,0.11763911212985029,-0.02547134996689466,,-0.020089990333163874,0.04163543057835962,-0.015405343899549236
CALCB,0.042600722924315965,0.00647177614536459,0.0451726228304495,,0.0455701655095971,0.09166305297007069,-0.03299419598101268
OLFM2,-0.04950244712217796,0.03665049406194882,-0.032479880621782344,-2.2667714307213813e-05,0.07091327473017435,0.04453891607322601,0.018789443507630323
MFAP2,,-0.009072828175451122,-0.01982359576825192,-0.041836300312536906,-0.0020561078403486606,0.004324335455086393,-0.08203963331371748
HLA-C,-0.08892312794496052,-0.01756289061500282,-0.0030410240425562847,0.07848250669298024,0.031629514734107834,-0.019353178736070852,-0.0037424335040261146
THBS1,-0.010146770220560255,0.003235092476179537,0.00882674211283736,0.12184095882650078,0.00947173137202809,0.016709121640946293,0.019180687029517942
HSPA4,-0.1182962149405886,-0.015198804782713394,0.035337754773773676,0.02572163429911952,-0.01614798065352253,-0.01111613126039113,-0.005743190789447002
LMAN1,0.013444447709257337,0.00706769949504029,-0.016998428128753216,0.06079203927729013,-0.07610579183185964,0.033807706925715456,-0.056709820939842295
LYPD3,-0.023402276628584164,-0.0013647493486889657,0.15734616648230929,0.07932625046019443,-0.015758564668322896,-0.030864754886618852,-0.031192287304454665
APOE,-0.04902722879926899,-0.005395237167382936,-0.055469567768659654,-0.05413951054846109,-0.03313557232423732,-0.05436967733228424,0.023461699039462075
SOSTDC1,,0.012684254453223673,0.09305702704533499,,0.03228278420003486,0.006528287911195671,0.02988063979660284
ANXA1,-0.0645074953303474,-0.006899118042577873,-0.07108848394422171,0.08623372218360577,0.031108606374822673,-0.021555671156341667,-0.05283768418957057
WNT2B,0.06904736611848727,0.003356560205286132,0.03089871418464409,-0.04316003428885731,-0.009346935314023093,-0.00031374118795019705,-0.010356216078046893
AMH,0.05062838206743445,0.023689576993965816,,-0.0165787887882418,-0.030865482221190142,-0.03654534602351744,-0.04002069090573271
GDF10,,-0.01016579040830423,-0.01910207350987987,,-0.03012560785113732,-0.005411519050152029,-0.002366313661646687
EFNB3,0.04789798903459439,0.009672601518029192,0.04517223200507938,0.10804019286212792,0.009385530136594713,0.03934653562321009,0.05553750422568186
LTB,,-0.016704346091643077,-0.03725014868927243,0.07601818596975737,0.023175600518229648,-0.022073473820930816,-0.037023696455970374
ANGPT2,-0.028374155572590064,0.03885001406309632,-0.05388679196939413,0.08825266963771863,-0.0011721278664107231,0.06403410911414549,0.07597444751435427
NRTN,,,,0.07679064109264476,,-0.017255693264496465,
ADAM17,0.07282272729012033,0.006430067389370301,0.00047325812328088214,0.06521885120365023,-0.013969681028630212,-0.035962806477463534,-0.015120043049537766
LRPAP1,0.03980130815809057,-0.0027337110947188727,0.05146768177303041,0.09347292839215221,0.07513062877593539,0.04990353967962776,0.007172825510287487
NID1,0.12697742778081825,-0.007046038897060766,0.033629438910653654,0.043649921258734785,-0.01791214977168652,0.04646337978600819,0.021157867440115524
MST1,0.026683484599767004,-0.04489966550654455,-0.004761454968554856,-0.05913988826661527,-0.04888629202560569,0.037464930097759835,-0.035358637735694
DCN,0.03864825761863451,0.028173229294333243,0.07325500922581138,0.04144611079238152,0.009597058721203556,0.047925443589392595,0.0017151932472642285
IGFL2,,,,,-0.019381562544719254,,
COL7A1,0.03078468527169814,-0.023695078525814487,0.004989848739596835,-0.006417892617699454,-0.024484709693338724,0.02490515152125345,0.0726751288699227
CALR,-0.014553100055553941,-0.005239077751795587,-0.03538792602037617,0.0902730701987086,-0.03551235859773981,0.032972303242346915,0.04698234782264424
PIGA,0.0007226743964908638,0.03611688903624505,-0.06356027146364614,0.05251123201704513,0.031493851285094104,0.08906517510372193,-0.0518939779263963
CD200,-0.0035892052225100024,0.012949401614236019,-0.013523672050150839,-0.01513348865931298,0.04543231668070502,0.056687878897966164,0.0647729215120236
GRP,,0.013007727659490556,0.09328073567489041,,-0.018272030557114287,-0.018926675061790896,-0.03200370302464278
CDH1,,-0.02513954094068848,-0.03132463217004809,0.03415942573413557,0.04405584501840177,0.014518685774511677,0.01326437580031631
LPL,0.033490372837249774,-0.0007139927304682625,-0.08468894657374325,-0.09702899081701162,-0.02196135577663573,0.024171699880022372,-0.040937484690690105
SEMA5A,0.01520197352347298,-0.050685399887168886,0.020625395518435816,0.0635065548156186,0.06756393901185968,0.01126924546563634,0.05578587900660744
SEMA7A,0.011790007139840825,-0.0030111704635807316,0.03892014082323013,0.042895763036028434,0.044324092759256355,0.022774238442075878,0.08663432308510086
SEMA4G,0.005978352869841885,-0.0021781433330394324,-0.02334073999301746,-0.02664139213530182,0.04231418455863083,-0.017147864776755697,-0.022242717148566783
SEMA3B,-0.008381111603677965,-0.030961304308646916,-0.0028721258280325875,0.01438498534930113,-0.019088465622541295,-0.012461251844886516,-0.06224936176473312
RPH3A,-0.03334557335581564,0.08239688245527367,0.1080680723375174,-0.05154599617722249,0.0020310395038934037,0.04163287366906522,0.03203225015058392
JAG2,-0.03672650729180922,0.0220154757898513,-0.012677162184825777,0.031024503096386137,0.0436889360928188,0.03753678962452474,0.032341555241049605
CGN,-0.027742756608824144,0.03077928859689478,-0.03467914907445556,-0.006322515410398533,-0.059327363970852295,0.015438500423081819,0.010383880533123896
GDF15,-0.07083232534588144,-0.03678103566704642,-0.03996399394285676,0.010170099306174098,-0.05970475041845372,0.006880664672087563,-0.07397417419151751
SEMA4F,0.04993830003286364,0.038751259806633506,-0.03493860137060001,0.09831550062640056,0.01254521495788547,0.04017863252603683,0.01433017248623117
NXPH1,-0.027760572982636324,0.01999112246781839,0.010685632322623964,0.06745499111725746,0.07545197749466494,0.03869484102657318,0.03941622893500308
ARF1,0.05687080163198719,-0.0016118283704680831,0.04462881525237034,0.007230266399136453,0.046925081564286486,0.10414020906774468,-0.006560248009284772
EBI3,-0.03174287603471817,-0.009618645653124641,0.0479621842734481,0.005581678305990298,0.03356658839061933,-0.033101589766264074,0.032502466634294444
TIMP1,0.05852316392449474,-0.06015005395504285,-0.005724010326521257,0.03540703895572288,-0.0791395646255322,0.020662368985161432,-0.05243296575480546
SEMA3C,-0.0006790673941795385,0.03118018959387685,0.07881117457351511,0.017427573791907257,-0.007260621868895512,0.0932024316666982,-0.04073701034018463
GAS6,0.012422026012969227,-0.021875959017681103,-0.02916223265237742,0.023210564973160274,0.02779217512606561,0.04169808658434985,0.04655182787330445
MEPE,-0.031444669131074104,0.007097397603482844,-0.015319460279201154,,0.12117075694495623,-0.02920717038568137,0.05276328767310595
SERPINE1,0.06237917359019587,0.015413017073238784,0.01697809400849668,0.06155593015319878,-0.09696279203773135,0.03751107033299222,-0.07470982165172325
RSPO2,-0.017320116928402914,0.04186618229352521,-0.010899212564945493,,0.005045828649785176,0.056500664320139594,0.03661137981293076
SHBG,,-0.017932886014005042,-0.017321173079458987,-0.035631685061564194,0.019058548704931764,-0.027464031742588327,0.013714908547503901
LGALS3BP,0.04409178113572955,-0.025785060408476574,-0.05351936825088549,-0.01754445401183929,-0.03738031373239974,-0.01408352821617456,-0.05283729810164309
LAMB1,0.05970074008868832,0.020450466357575803,0.061436708458391026,0.02769113821242367,0.017534877318767177,0.01925969856340272,0.0013338069575795349
SPTBN2,0.0156564971793111,0.025123493188463054,0.052166972620003416,0.06201427333803325,0.011889087803445409,0.03383020959907214,-0.013055512568991791
COL1A2,-0.0024278078856433453,-0.04130245972658891,0.049779255000121335,0.02288381795837659,0.018794944833369843,0.06685041968093952,0.03501312920109466
DEFB1,,,,,,,0.14824263628523643
WNT11,,,,,0.07766237236663535,0.1090997532675053,-0.023871064108465984
LGALS1,-0.044925239557111606,-0.019986222619371722,-0.06296622918804728,0.007179197484610883,-0.05601638253388044,0.03128833440032185,-0.08797935586177355
BCAN,0.0698966515889507,0.004808662278614979,-0.0021514208622431703,-0.024817493344038995,0.06609937392195356,-0.0005230657198221699,-0.016244350082634994
ANOS1,0.036660541554221944,-0.033106575395237293,-0.045766725731234276,-0.04656855205240679,0.004673040556791467,0.06404432923422083,0.029066791214629576
EDA,-0.027834479600698785,-0.030734534930406347,0.029951733692233518,-0.011424055223803731,0.012589463080560411,0.03072571506574388,0.01211649189927505
FGF22,,-0.026283356720826972,0.008421167209362675,-0.03229714695867232,0.003082101641245992,-0.02905247580658337,0.013921449329741742
SHANK1,,-0.014194977977740204,-0.028351037421878344,-0.03386968915784099,0.010747889983921387,-0.022163135979006918,-0.03601034903679802
NPVF,,,,,-0.016687420256778447,,
RAET1G,,,,,,,-0.02198412094981828
TGFB1,0.009253111481681937,,0.03866782656868677,0.005995362483830294,0.004084064785777139,0.0036703174089323456,-0.022466322963419386
MSTN,,0.02697355391625138,,0.038636147130164326,-0.03431903826073442,0.02005142343124066,0.0058035960396364845
WNT4,-0.03731650969365537,-0.028971599420846515,0.014993052177728842,-0.026816399247208755,-0.025616823227478852,0.05726963573984771,-0.00771442223554392
TNFSF4,0.07827899316796852,-0.017328842577058575,0.02620257599447619,0.028011900155267958,0.003419970583849925,0.09446371963062129,-0.05489903726306664
NTN1,0.002643523773053096,-0.07384243430038857,0.08625432653911808,0.12457111898582844,0.010376417974425811,-0.011997257747735406,-0.0298182093179572
CXCL12,-0.019812574803205314,0.007765886390243822,0.037403300495815986,0.0010480378021590728,0.021811099552933012,0.016054576027468494,-0.006554850264302703
GNRH1,-0.05460259375882607,-0.014440250855813647,0.0071527430179315005,0.15473725380689501,0.00854537978235546,-0.02730075588950625,-0.03015195368153269
FGF8,,-0.02018040664114348,,,-0.02303345927995638,-0.023315429144416023,
RIMS1,-0.023209913477103324,0.036802921357191556,-0.012703002351536952,-0.054512234921649756,0.04690161190208988,0.00046120818931195474,0.10107926676792102
FGF14,0.04421584667204864,0.04771383409537767,0.12059154358193823,0.08286080881703055,0.05113491676675312,0.06137352938513827,0.048179919743487676
IGF1,-0.02897187834557074,-0.029705219375636766,-0.04334245971449625,-0.041919792783345955,0.010891501488194148,-0.03003647972471645,-0.03627343902525296
TNFSF10,-0.028163316486107922,0.009510758529001963,0.0217589702500032,0.012719049014598057,0.017370832093795502,0.08325109476430423,-0.041466754107197315
GDF5,,-0.01670435257927194,0.1155063870478661,-0.026181996374646223,-0.03563146860855812,0.005698954340229136,-0.005573456065721094
CHAD,-0.037184796015001895,-0.028582088808013058,,,-0.040369628587639074,0.001683241571150275,
RGMA,0.05888614458604804,-0.021042047183220065,-0.01819270109956091,0.04971560924810326,0.022855610943156062,0.031987060133458645,-0.050636105148357195
WNT16,0.07255655921526,0.13330559127149677,-0.026763473550416465,,,0.004310858854055224,-0.01696904278879491
CX3CL1,-0.03910325507487848,0.024371705018286352,0.02401177013469246,-0.026397779371767946,0.043898704535965,0.03832901262271028,0.014259177429078663
FGF1,-0.06110875439836108,0.03887630023872847,-0.02373252745364929,-0.11247855850536904,0.050838105187854615,-0.06065988670796809,0.06281237795162416
ALOX5AP,-0.0648328081768719,-0.021241883814048294,-0.043903123050921394,0.08708392349060025,0.006867239813585766,-0.01878790450265216,-0.0030423011377393853
IL1RN,0.017896366497479114,-0.019822220859360362,-0.01986253886854888,-0.015637800418752238,-0.041639787750604194,-0.03988966077284929,-0.07771063167999744
PCSK9,,,,,-0.017693275963241554,-0.01674934369293823,
NPW,-0.006488444725757093,0.21968852174607767,,0.09330388888550932,0.05325811884218103,-0.014393058022459614,0.038121178143571306
CXCL9,,,-0.017847609491030432,-0.034125901354950014,,,0.06321261692510381
ANGPTL4,0.042699550330792306,0.013094811440278561,-0.015139814619907935,0.08078719347656677,-0.032319729915006264,0.03448371054203083,-0.0472241836476214
UCN2,0.04311881588415705,,,,-0.030734792427694068,-0.018926675061790896,
COL4A3,0.037706424425201716,,,,-0.014001050274920067,-0.02647110188757681,-0.02635263267497849
NRG3,-0.018301502291199555,0.0027087565609382716,0.0009338608323774529,-0.023571555602666737,-0.0013393043932801833,0.00315905975702,0.048914707935499596
IL23A,0.029395683514165966,,,,-0.0045666528640359765,,0.02358298698720583
COLQ,-0.06641033158024469,0.017599819325512685,0.05763089231816606,0.14515053029269756,0.016604559180116874,-0.0015128506728819895,-0.05792207882557227
SCGB1A1,,,,,0.10840882782323207,-0.019379094525818888,
TNFSF12,0.010516355502631912,-0.0032080964366116766,0.07805635046539991,0.034622401521940405,0.02769580397718772,-0.018225042872600978,-0.008985114653926174
DKK2,,-0.02831992190862203,0.09243536603171433,-0.022775817361669864,,0.04428643315174513,-0.03726691080366805
FYN,0.002933103671006505,-0.0033505205195900785,0.022792298027512866,0.06552216368588475,0.018080142512099332,0.003856637209020573,-0.018565197006767946
ACE,-0.024972745911122442,-0.012407147820461333,0.024513291691833236,-0.029162926296971935,0.050082729861264684,0.06411734826719145,0.06685927380260975
IL18,-0.04186974962501431,-0.010225046208605927,-0.038534643740763486,0.06511224681748397,0.05333526249574915,-0.024408080091571412,-0.016412221539209085
PPBP,,,,,-0.020944814431709508,,-0.003750851417209265
CCL27,-0.026657041146695766,,0.027301671345338577,0.0482784638175661,0.045884976566946054,0.006014926479515611,-0.0455952455729043
SERPING1,0.008366083018715203,0.023507234604725785,-0.006423830227179243,-0.004821918319804261,0.015123615956623142,-0.010205686278336538,-0.07747145016690037
AZGP1,0.04026138148133735,-0.054331397610726424,-0.0004003613370317494,-0.00821843508431557,-0.016602441061586027,-0.009431547298536068,-0.031067641065131466
INHA,0.12308768904652774,-0.011204400649916879,0.08140404078736567,0.17828512851499745,0.06310493953368815,-0.019095312611299417,0.07009926896675664
SEMA3G,,0.012930538083257814,-0.0247070861417348,0.08517190997168164,,-0.027788043787989786,-0.009472100125776971
OXT,,,,,,-0.01622797329786397,
COL6A1,0.016273112885498108,0.001094880856803525,0.013872739181823504,0.12699965894398,-0.02663838008778448,0.0603181061198946,0.0032797362602157193
FGF17,-0.024528572578745626,-0.013753892840836213,0.07732226450483895,,0.012162372217817541,-0.0199248248954698,-0.023024527875087707
TNFSF8,,,,,0.10521190523812961,-0.017255693264496465,-0.0277457506589094
FGF20,,-0.01732884804777836,-0.03195490847917892,-0.022409551637636384,0.06934958962639513,-0.034913736885620474,0.02775337265071589
ICAM3,0.08383575250307694,0.01763905560654533,-0.02548404571399137,0.05328357604074113,0.05376492373262603,0.03550859270283546,0.0340474614534175
LAMA4,-0.01048163184919547,-0.03721422495266819,-0.043923128266231404,0.05716927940572927,-0.021290771210727664,0.03879810360995122,-0.05027172359039588
DLL4,-0.0416178492134197,-0.013607253529304076,0.060465945814198244,0.04057977373122931,0.014779643638904725,0.033740521773870526,0.007771467501473106
SEMA3A,0.03197395537262259,-0.04480685032743959,0.044300821656769566,,-0.020312725942246427,0.011653040617522517,-0.019913513780891987
RLN2,-0.018774375961286734,-0.020357328911312332,-0.023113067913603035,,,-0.01892667297472568,0.05751529211740813
C5,0.005765506149364573,-0.002554211541290454,-0.021954704349101004,0.060626774648471125,-0.0185419917792062,0.03231954566377179,-0.05465475756883531
C1QA,-0.03389054382244168,-0.041656544418781,-0.03615942114413307,-0.034690371809636515,0.0745926087930783,-0.0327414391975298,0.06577970326551591
UTS2B,,-0.015153276977196962,,,,,
COL9A3,-0.01979431122920752,0.02576993764137975,0.0008092172384379822,-0.0950003990960054,0.04516073060291163,-0.0035820589475195792,-0.011733871802663961
DLK1,,0.0311540926345196,,,,,0.00235577320305886
HGF,0.0256135986041449,-0.029150350901121377,0.0219299675045224,-0.019821486574963305,0.004808816236151107,-0.02547008324173148,0.018630940309623957
P4HB,0.016924413154922963,0.02914496265821603,-0.01663208109972839,0.06495724387151479,-0.05339687551825674,0.009506500165133658,-0.05302891955715917
ADCYAP1,-0.02613881693490036,0.05071795413501101,0.04034088721503245,-0.025203840815587533,0.103443202827837,0.07846750853138997,-0.01753613047417884
GREM1,,-0.0338208701183056,0.007491915864141236,-0.019010810912329916,-0.007269256948025648,-0.04605223778004746,-0.05576378840549001
EGF,,0.007610782742972711,0.12469272645607826,0.1477155359848582,0.006650778504490835,-0.02382951547313328,0.025938393807347474
VEGFB,0.012151241303056316,0.0650333177202446,-0.08467898797195866,0.02452160642436804,-0.013232948707444535,-0.04712314181070628,-0.019917689629476758
FARP2,-0.010956382448659057,-0.01152694637246699,0.0037806408663446965,-0.02217147223541002,0.05811096965421281,0.03341783308879145,-0.03947808991094537
BMP3,,-0.02364207770720751,0.09217849617089058,,,,
IHH,,,,,-0.020606739256470743,-0.018696603586934663,
LAMA2,-0.04813623920323344,0.005917318185329261,0.0677763504872453,0.015607353556094574,0.021411884964793744,0.025530333598336438,-0.04479840890309101
SERPINC1,,,,,-0.016893066707273557,0.12789006761007443,
NRG1,-0.01680949420856874,0.0030343721444145502,0.015409309503151582,-0.03826764893097792,-0.0250447051401544,-0.018511992502993214,-0.04327658070487849
SPINK1,-0.040281675040715684,,,0.03336054159999676,-0.046129158716461616,-0.022695771346507725,0.011084941131510382
EFEMP2,-0.013499171995999064,-0.037539354663147985,0.04124736404001184,0.034332006067866974,-0.07883956676587378,0.07778524717827781,-0.03822604180364726
SELPLG,-0.02325781037779655,0.008349349502425657,0.029634679534518853,0.0005982923617718582,0.05650345703576585,-0.029619336575040255,-0.027405281529385254
GDF6,-0.044949627573187025,-0.030239531925291035,,,-0.04096825213378757,0.00031809273363041517,
HLA-E,-0.11709196543661043,-0.007416520477082153,-0.020481086797212278,0.10560402717063287,0.052017353429787166,-0.05690423342283153,0.013874987942647842
PTN,0.0370320972447863,-0.04706336118969082,-0.04401335230312808,-0.030100585271683477,0.07105280723242445,0.014392273609142643,-0.04369603528314569
CD274,-0.01518809509644206,0.04942857068395193,0.017567850800553442,0.09449880102345094,0.014853791324924247,0.03667776910232416,0.021400014350293366
CD14,-0.07579062819792878,-0.04185236963988887,-0.032871441065215654,0.08822258225021551,0.06451742551112505,-0.008668407809454421,0.029056488502720364
SFTPD,,-0.034260334897882466,,9.955934860895419e-05,-0.045125123269095714,0.043877258388548654,-0.048131751779647666
SLIT1,0.1160656771117538,0.046192055709880775,0.09507208069829569,0.05721346814197923,0.0671287153446514,0.03080469973758216,0.06542526317357707
LPA,,-0.015153280776183891,,,,,
CNTF,,,0.005477108921405796,,,-0.018926675061790896,
BST1,0.061355829958975996,0.00790035097242538,-0.02564609695523516,0.0013744333193797336,0.033349867506887204,-0.05419869977198887,-0.029027741337423207
AGTRAP,0.008900879327859674,0.0371091598770382,-0.04575462441069746,0.015292242470220095,-0.027078781608228804,-0.05580367917463048,-0.007342374082375932
LAMC1,0.07160166866356112,0.004606367553787749,-0.025155812192191374,0.07238422883232354,-0.0015309670827240685,-0.035183169964964275,0.012574486097052607
COL6A3,0.07105026392205106,0.003922321860641953,0.0008222693170617607,0.004346288412588205,-0.012600093460532417,0.06086730883366611,0.0018188730915289577
FN1,0.029430690726803422,0.03576055883949003,-0.019511973022468546,0.02872054009736783,-0.08735891420947059,0.045164704308469285,0.006796174367496831
MIF,0.00191697965158261,0.012190297853912608,0.01115140610561153,0.029181523007826973,0.0025185359258858495,0.026901260535669887,-0.08054339052835605
JAG1,0.001987656523055135,-0.003964066412666852,0.043879907833349316,0.07329011336148052,-0.017062706149498737,0.060093326857795525,-0.01750157383260825
NID2,0.014645079372530831,-0.015080852495993112,0.048587534140979195,0.08743623984864353,0.06293798653046959,0.06230383612982542,0.04734285635209619
EFNB1,0.03734695818443697,-0.01314674874323178,0.012901550346306426,-0.0617167083661191,0.004545576685359097,0.011153404756940832,-0.029190441170101125
COL4A2,0.023382819426929817,0.0028646562040179576,-0.039517222635268995,0.028460673231153383,-0.0031320841409643377,0.05030306116434761,0.03655950972185752
SPP1,-0.05019866862097265,0.032082884430987633,-0.06633244389113505,0.028745575363429435,0.024821798124836286,0.0008743979323264726,-0.042008979935956224
PODXL2,0.02123122220144346,-0.04743352491403833,0.0915582338591509,0.041580343213510174,-0.01038053949636917,0.034011232740142304,0.05271893659707726
FGF9,0.0036374069129645804,-0.049354182970648836,0.012024984183884532,,0.03859249238254727,0.019627977668483496,0.10962690310646045
ITIH2,,-0.00847893696889226,-0.003310542135034408,-0.040323084400922124,0.041503938917891725,0.05482220920137974,-0.01907600344173446
ADAM10,0.10937228375773343,-0.0030756659714728,-0.027272684083131774,0.04056028874428438,-0.03937213100578556,-0.002623410246620847,0.03637222010392389
CFH,-0.025195676905990054,0.015206057070056102,0.055332324957854964,0.055402741850378245,0.03687931051441747,0.049456150161846096,-0.004830691835482586
COL4A5,-0.05438256263311787,-0.016254487530917513,-0.04592727837127626,-0.06257541378477277,0.0363044349445458,-0.02395084220057409,-0.1144537552628422
LTBP3,-0.02241960021491004,-0.03646318544691274,0.0017680168974336357,-0.009767767040188176,-0.08133526609045698,-0.003782645485129208,-0.01683476454948279
GNB3,-0.04701279679715637,-0.024024894160048042,-0.03429281480581012,-0.03263977737617016,0.11481503587060699,-0.01147959516130491,-0.04662329767947999
COL6A2,-0.011247005824474693,-0.026147113863512962,-0.01437024647790228,0.07279196384700433,-0.011514532579652148,0.029620509269897757,0.0095514448378738
GDF9,0.0518908321658037,-0.030734532759298005,,0.07733876550619255,-0.029962939249951158,0.003340069413456551,-0.038144190149048934
NCAM1,-0.002202621416915195,0.00813589985361816,-0.027159957264318666,-0.017755542525830635,-0.002650523280166887,0.012338029318002867,0.066599379279244
APOC2,-0.007717133946861964,-0.04200796148585199,-0.039581311353386606,0.0802722177278012,0.088727647561556,0.015621873967861275,0.014154725267993032
BST2,-0.10187081665810113,-0.011185119270308595,-0.026352470704216056,0.07428768104667256,0.06567940600257662,-0.04386001906069785,-0.03473694528203315
COL5A1,0.02059019777502584,-0.044160270785611445,0.03534131598752848,0.05895643155668868,-0.028317114899800055,0.0307885803101778,-0.046091456554820456
CALM3,-0.01647116589344189,0.0058039852597888235,0.05397147756731504,-0.011940825914951657,0.07529379405687762,0.020298404275905575,0.1490731563826839
THBS2,0.09195969828057404,-0.009053385515904976,-0.034966134751798945,0.044466589984200174,-0.027119397920529732,0.024646953952194475,0.036153333784304444
SERPINE2,-0.03479542448286283,-0.029122176389992153,-0.03544947576467164,0.08588623450732655,0.0336614995691525,-0.013190568668696504,0.0038613562938023356
EFNB2,0.030064706890653048,0.04419884069365279,0.04695910290191878,0.04461268186585269,0.010239823776938875,0.07370051984664228,-0.034079281522841474
PROK1,-0.030689137188862896,-0.02189064836433032,,,0.0901370081691176,-0.017748291088160402,-0.02751790609385267
MMP9,0.030569859092417075,0.07591210860038951,-0.027301300064608982,0.08327982892854313,-0.029355943287048273,0.034705133716779316,0.004212838831299802
DMP1,,,,,,,0.06145340023352674
NPPA,0.08113799188992077,0.024696678433140374,0.041545287297199786,0.013343334533717614,-0.01004516231074978,0.00826388688848343,0.001946261105035016
APOB,,,,-0.025859615490060987,,,0.009528912691312123
C4B,,,,,,0.04812339846659134,
NTNG2,0.026820930291554752,-0.05331973691203296,0.07207443609672627,-0.006129711363621278,-0.03497623628749398,-0.01853137505953657,-0.005644130991905648
LAMA1,-0.025433959913900916,-0.02470998161084361,0.10383509853233783,0.008355281691186229,-0.010219884821450942,0.021363868591278486,-0.053877897709633624
UCN,-0.038099881329202716,-0.027789320936336924,-0.02970255069828065,-0.0054514894617008905,0.051839371138994644,0.06262681803502694,0.007417565651527111
ARTN,-0.02525512329363547,-0.02484640807868794,-0.02352042168324437,-0.005042162316525711,-0.029381207016225278,0.010520399617837082,0.06417924980231919
PDGFD,-0.020819788933552665,0.0025794446398179527,-0.0220656056029508,0.031733764805298714,0.03730188644129071,0.004081467310156936,-0.026357023993761015
EDN1,-0.0026766450592824644,0.016573679205873968,0.028716324688733683,0.03600595061759772,-0.048892148902849285,-0.01669966438214897,-0.025961296521690196
ARPC5,-0.0019619186709719694,-0.023075962111098962,-0.020965634237564108,-0.003982210990179139,0.05096082922392632,0.008281838289416905,-0.01348504310156957
GSTO1,-0.0890514549779935,0.03779614342907516,-0.05764931240491485,0.006121885417551348,-0.004993951396537269,-0.011878830004987621,-0.049759111334803596
PROK2,,,,,-0.01901833003255633,,
SYK,-0.0056850301979270955,-0.054243286297987414,-0.01040150471931598,-0.028635045634683824,0.030373627247808715,-0.018174350591339736,0.005303863948186992
ST6GAL1,-0.07338264527952508,-0.026257342622945063,-0.04184742196679123,-0.08089956075639712,0.05446784858076975,-0.010742561460981953,0.023757053730387813
WNT3,-0.05099104442669317,-0.04762951585158258,-0.033793880110626506,-0.03361181984088462,-0.007676829745922687,-0.043063778606546636,-0.02386135954488121
HSP90B1,0.02198036248234347,-0.014230616128536704,0.06792397832233128,0.0143091778030393,-0.05572156116754355,0.014420097498141762,-0.02225081884849923
ZP3,-0.03599883258182448,0.019827375231032396,0.004094319091351036,-0.06739481776701173,0.034950648686451646,0.05486152258505307,-0.055456268311766574
NRG2,-0.024711937480372478,0.0058122391374092666,-0.026582164267470884,-0.04087000729643043,-0.012136961477193038,0.012204349037134684,-0.011413843439649327
MELTF,-0.0287127080161514,-0.038118870691179765,0.015206386757944142,0.006123934572870389,-0.02267712179908324,0.0452965782791913,0.07080155311308337
NLGN1,0.019126631617495934,-0.0015024674330302126,-0.04056032668977443,0.09930677320233024,-0.005333201991074492,0.0001831009964976736,-0.02052303135345911
