,UKF243,UKF251,UKF266,UKF296,UKF304,UKF313,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL8,-0.009559087939469432,-0.005268864147359653,-0.021221615581380946,-0.00795751596291263,-0.04727413353935398,-0.03869215343399363,-0.029695622295421782,-0.04984799960414279,-0.036138382437040054,-0.07530014739144605
GRN,-0.006114272564152868,0.03215054740819703,0.03732482249355926,-0.03099568779905032,0.04157323885115646,0.04636311371486665,0.08905619629183346,-0.05010961520584484,0.06794542914263114,0.08282960313113431
MIA,-0.05234277289884031,-0.027419954552481012,-0.02697681792005787,0.018308133156696788,,-0.025552319511462956,-0.02296623068255777,-0.0865271782370194,-0.023211665391792542,0.011978536342848994
COL4A4,-0.03317823385335751,-0.03874846204501206,-0.014194973862847713,0.006923037959046447,,,-0.01608719807796009,-0.03459124812164298,0.024997850210941364,-0.0036531022641085502
TAC1,0.0460713698232835,-0.023765475163569156,0.00951087554608452,-0.02569819484910566,-0.0014324916847151781,,,-0.029612666186633788,0.08134012268979292,0.05612997067857212
RARRES2,0.04990236143866651,0.041238408091803354,0.030843199887496876,0.026690278429994867,-0.007237132218783008,-0.07875299340471535,-0.01988987553692083,-0.004719117786353481,0.027857773682340038,0.012516676440491929
FGF7,-0.027343781073999256,0.10834859252230888,-0.012098592207858819,-0.005234905606365761,0.01524284388875892,0.020767101124319093,-0.03274639711022595,-0.02271795216260384,0.022279191677239702,-0.03543459462850186
HBEGF,0.03036107181913085,0.016753390148046502,0.0173819411219338,0.014403363093319771,0.0022566140851916433,0.0718932553117908,0.0061790663938942345,-0.04261195623296833,0.02161058928541245,-0.0019308283711969969
CSF3,-0.03317820758605066,,,,,-0.04088218128402008,,-0.024606835926078797,-0.018944497924701653,-0.03140764935150886
PI3,-0.039304534452617064,,,,,,-0.017771231156030798,-0.01618229294778229,-0.041160100297938075,0.031504254171484745
PCSK1N,-0.03304872700773737,0.005131000681665437,0.009150479160949606,0.0576533537999337,-0.025049922260950375,0.06063372070320214,0.03790264564247542,-0.06835651850434725,-0.01938904823025903,0.03485281135555422
NTS,,,-0.017328837872392342,0.012727316488931429,-0.02295570618320418,,,-0.0120152739969247,-0.013140324677354596,
SFRP1,0.005462796350196085,-0.02459454455995165,0.03508894038521502,0.016246428855081214,-0.05613633435943874,0.044267100206393004,0.03911064551678036,-0.027623897958269958,-0.02740230917603226,0.02543835545303036
CXCL13,,0.02407677507028588,,,,0.023912197451294706,,-0.04013886997634944,,0.08025031266652016
MICA,-0.054859624885136626,-0.007443623039568605,0.06618808636217643,0.017771431218139032,-0.06544856251813225,-0.015135446389138099,0.10682994025876218,0.02050819640357652,0.055598006821210244,0.026666869173414723
TG,-0.02644832707891347,0.05834592330590305,0.01688656524190704,0.02704413259762419,,0.025057839498169816,,-0.020251804090095804,0.07630114427886174,-0.011292605127812098
ADA,0.02145950678204268,-0.0013144825376752295,-0.020289884176621743,-0.02878791955514216,-0.06793690530289101,0.03358379125307401,0.022745804338381994,-0.02572695743003264,0.027090364128240372,0.0832251464295352
LAMC3,-0.03249652417908187,-0.03205094792025047,0.00017461796677158606,0.02685800191884086,0.008644060766689454,-0.02335607063059707,0.022889528141254157,-0.028137166967580583,0.0716076007943535,0.07370624952776675
CCL7,,,,,,,,,-0.019851997446048673,-0.042505474588794855
NGF,-0.019114908530591012,,0.05684407334510226,,-0.02295572129801362,-0.0012142548876166218,,-0.005548776555568994,0.039116103106104784,-0.016397899712111277
TNFSF15,-0.02364752745803716,,-0.02317618831128141,,,-0.006593428508335086,,-0.015280422662845954,0.04088325469043915,0.1438674826657101
HMGB1,-0.0013136953476741867,-0.016360648986631303,0.007038844696623286,0.02109936882300371,0.051132772058212886,0.0644549581530843,0.04864262843931229,-0.05541121915779319,-0.03966792163369976,0.04015677239990682
ITGB3BP,0.009372615409043416,-0.008927473623944956,0.0026672197045080415,0.010374367718309303,-0.019293947081686073,0.09895078296015652,0.046811765428881,0.018370024809958557,0.03151328459000402,0.03345544661214541
AANAT,0.03426544718741177,,,-0.026000501467344506,-0.021581754030753058,,-0.025871951950502337,,-0.021004241169454547,-0.00786625500864134
RELN,0.07217422827393971,-0.002740611819549902,-0.029975867632437668,0.0013387595427300683,0.022717827529579526,,-0.03235447119652397,-0.018457094601741653,,0.07477906139585933
IL15,-0.03361455209183013,0.053588269775971024,0.028250271780038142,-0.029230616626622612,-0.017411952870839728,-0.0195700369883385,0.046248645095159226,0.07174286941645397,0.03261938403247306,0.03734013151708906
BSG,0.008462158457989115,-0.04020189027930706,0.06106450535929769,-0.00995410111754846,-0.010489675520675439,-0.12008255609958693,-0.007294901165010825,-0.08304199054064575,0.009009414981573845,0.09504678984078811
ADAMTS3,-0.013304096177652176,-0.03843001125094967,-0.012562305880056093,-0.014749961359610911,-0.03465522581817062,-0.019252137449135183,-0.04008688688504012,0.026324877770372537,0.07793063295407486,0.036081802225829594
CD34,0.08414081808449611,0.01455585686787528,0.03328207049860683,0.08011592910064395,-0.014906399784590619,0.02240795213813183,0.000548919747320052,-0.04244917440022193,0.03975567370847832,0.010700046969456742
PLAT,0.01378805109672596,-0.024071344900195565,0.038627417809118436,0.019059129672201778,0.03419878661347587,0.02329021207919155,0.00308524335341065,-0.010687123405470723,0.01000259832988852,0.085832595459938
NTF3,,,,-0.006509753010651654,,0.04622498833944064,,-0.020384274758919515,,
LTA,,0.037666356533617266,,,,,,,-0.028268543198971357,
CKLF,0.02224593427207713,0.06716924808142682,-0.022052685568110592,0.03600022313180766,0.057186708816133844,0.04846140068272497,-0.001909902759170642,0.031891949255340134,0.00813260836167114,-0.06171230773113808
APELA,,,,,,-0.030537325727711218,,,,
CD24,-0.017256903130406915,0.037614169189635345,0.033964667881329375,-0.0010317081168386155,-0.008655318975567435,0.08344073556542954,0.021776853502121593,0.00586567365352667,-0.03878709792499558,0.07262541068138442
HSP90AA1,-0.06176877683634626,0.013051282656756022,-0.03278941962908039,-0.02061908354186973,-0.017105324849871307,0.02749335166637609,0.07119353289025257,-0.05550815048633826,-0.10089245319678039,0.04036916998928256
BMP4,-0.026716687308498674,-0.022819171926572745,-0.0012376096102527448,0.011426841571768443,-0.0029826848009494164,-0.0012328518039342988,0.09556772118157811,-0.044769049633623284,0.023363067271066955,-0.03478583175798032
SCGB3A1,,,-0.003856110295993536,0.0047192323836388285,0.019940223052905978,-0.002687411628033149,,0.07518433458717684,0.047791600682838144,0.03390518070254816
IGFBP4,-0.06904889244937437,-0.0034044100058866415,0.015008601079292387,-0.01412880206814478,0.08613632067109328,0.02815429940958604,0.006173865191402226,-0.07925222954420284,0.11223950978326128,0.09027329805886465
RSPO4,-0.023350820502698086,0.09670141354502033,,0.029326272978378677,,,,-0.021370566561384606,-0.037283249414850186,-0.033379068236794006
LEFTY2,-0.024041487849210733,0.009620634772121706,-0.03193544571625656,0.0621059495799673,-0.02295572129801362,-0.03557739396024593,0.03608554471611697,0.024025400627676757,0.032958424060773,0.11384413813211121
PF4,,-0.0021208480320712895,,,,,,,0.0014716590259681262,0.052371565683435414
ANGPTL2,-0.050467968690802986,0.02234533703981764,-0.0026108183473587906,-0.037177870942670194,-0.056574565267052054,0.060351612330986286,0.007042393765253864,0.005995203040003188,0.07385084939873438,0.08531886985087178
LRIG2,-0.028629971722807068,0.02217041010229164,0.03324868428442997,-0.020043051261872502,0.005090864809920783,0.02820859255674936,-0.02277638701908335,-0.038679935472536855,0.05860003435183907,0.054303155928516075
ICOSLG,0.07256157146254028,0.06978186878433529,-0.047205338957188245,0.037681371211355216,-0.022266695507814988,0.03220979918684188,0.08255572167177556,0.02179540045677427,0.01637307929176605,0.013460608450222893
WIF1,0.03848683280465907,,-0.009149410399665643,-0.026760144501128423,0.07709265673245752,,,-0.0011347992175645607,,-0.03635042534238642
NPPC,0.07214504090152482,,0.0008785788072565369,-0.03047965982827625,-0.014894703441943238,,0.016875832200743783,-0.004418448388029134,,0.0558590395898077
LYZ,0.005635324279289564,-0.005538870236306054,0.034443692186008616,-0.01581788002990374,-0.02573006591834056,0.0399206115391127,0.0742353106972297,0.05348009264406669,0.03623844457881061,0.020303226758991395
EREG,,,,,0.06449475962837216,-0.022070522005775587,,-0.026617400961462954,-0.022565600811839004,-0.0301037633510223
SPTAN1,0.010904788516330638,-0.01975465116980258,0.0051263870754924236,0.05317311892837479,-0.02146234253366926,0.0027251378755697637,0.07513313243583897,0.0052965828948519054,0.029037780656513076,0.08327949903789927
PTH2,,,,,,,,0.0578095463945895,,
LIPC,-0.013528953191368154,-0.02947063674970976,-0.025573678139837634,,-0.015684462762752843,0.03678845540398639,-0.03012767220156896,,-0.011492594063125708,-0.016386964471779387
COL8A1,0.014461699454041915,-0.017421495814922923,-0.044216974466317054,0.039175873443051706,-0.002763148228283531,-0.09326344797483863,0.010271504355796723,-0.04503231806042171,-0.01771691440515223,0.015122602784747525
GSTM2,0.015913967995706456,0.07852578626066464,-0.013945560450057844,0.011356030640144097,0.061318752976724705,-0.011294425509203562,-0.029801526575212643,0.01594146105942995,0.0012621673344382672,-0.046585319540070974
SPX,0.048146835220853765,0.04933709231938515,-0.024974769276219274,-0.003097500247369919,-0.05763404964064175,,-0.00047216646461760767,0.09319407563394395,0.020682078465466637,0.009490299577411267
MFGE8,0.02719640755477576,-0.004747871288160093,0.023821359061954893,0.0011644940480679147,0.02259346219985612,-0.07642408952168632,0.0007506537070390402,-0.05997125541157797,0.07970747972392712,0.051343517944769386
TGFA,-0.034939354286121944,0.02594655287183554,0.08961370705480604,0.06493011419498897,-0.028722458486061895,0.025109631158110924,0.013911673861077842,-0.026104801120096964,0.04491786968836503,0.022587891841308015
SLIT2,0.04301115755654575,-0.037558909647185924,0.03149405770542766,0.06146948094887024,0.02775630983632508,0.04150109259149821,0.08037277424383546,0.005181968117652668,0.0038157044772238516,0.05782319219871975
PLTP,-0.04117836828207192,-0.035906867997055045,-0.029106178575930366,0.01544243676561113,0.0032800372914001475,0.057920946832330754,-0.037829964126858906,-0.06505091112266287,0.0008070303722097401,0.021127893409293018
APOD,-0.00926609700800235,-0.01278762043713279,-0.0654374106440501,0.0176815713041448,0.04169839713900634,-0.030863375673828006,0.06844890743453301,-0.08302756553730616,0.011940706685448665,-0.0167484963966781
B2M,0.026688614027412353,-0.00811359685610832,-0.012634306923938046,0.021933863166434017,-0.0024023453479026387,-0.007692945698021069,0.012896582780423216,-0.0023598654676694943,0.055674862379125604,0.03458885484257167
OMG,0.004659089078746206,-0.004528812946804951,-0.0324789087332658,0.01646085570883142,0.02127424244241745,0.06697047733204893,0.018722315019562296,0.019124387636798034,0.011002601760839998,0.029778299858808345
CXCL3,-0.07187135041101209,-0.03171703476263315,,0.0498416705621917,-0.01658177055552425,0.08292833488220705,-0.01821904102286138,-0.01964663417836712,0.07233711678485712,0.004862462253817253
CXCL10,-0.007228176264588306,-0.0015480947693790029,-0.02254165106877963,0.03804820262896226,0.010755313305230241,0.008052682041935324,0.1184668429753513,0.03641211866728004,0.08005815296280637,0.06433097674792707
RSPO3,,,-0.023379664232879016,0.027957273013154687,0.029502075885265003,,,0.00967616163184133,0.10624620264552179,-0.0398384327438746
CORT,0.018593195381275723,0.03569756532521875,0.0359927852307591,0.007890494201362586,0.04433973204561131,,,-0.024916293460428948,,
NCAN,-0.051314711863941556,0.014123993523702475,0.040721061181570754,-0.03529579304049232,0.023521725152096842,,0.006582904144757132,0.015213112041162123,-0.0024196882891920034,0.03187379031001363
PRG4,-0.03573007716384986,,,,,,,-0.035767469709733775,0.05409651568762024,0.11506042472826843
ZG16B,,-0.009920395799934001,,,,-0.030412338672651088,,,-0.008947307458249449,0.06723971229086986
TGM2,0.055952869093175164,-0.050077077098119906,-0.03306336011371206,0.02676683611451025,0.07164093184249684,0.08861319710170255,-0.017663830335231088,-0.03130223748948332,0.020666156431190335,0.07364603697967476
VEGFC,0.0632257082068056,-0.030255413085784007,-0.033807232299128465,0.0004118959412923701,0.013105493631406989,-0.023436802821550837,0.08098297867813134,0.005801546728987176,-0.0061800838481840354,0.03916947695815629
WNT6,0.11076553712374472,-0.021790706897607186,-0.01691492661223471,,,-0.05248073683586659,,-0.028362229482327975,-0.03033727728939534,-0.02304949375682226
NRG4,-0.02423103436713274,,-0.02070699709314716,-0.02680296186020442,0.04538146637351958,,-0.019296718799463822,-0.015014529375350654,-0.02014589779692781,-0.03466290330359615
PMCH,,,,,,,,-0.0162481340375146,0.019010394074297277,0.016786577274415255
COL9A1,-0.03774892808582361,-0.011030497421541368,0.004701780922686244,0.0183675510569087,0.11528529535846185,,0.05964239199672815,-0.05732303689559496,-0.009946938218356283,0.05239305290989294
GDF11,-0.010794147519547579,0.04499131763656271,0.02917127688410066,0.014949245147707036,0.04374713103152792,0.09180414676501863,-0.015425448382875512,-0.027792824361823235,0.057433849948151955,0.08192035656077491
RAET1E,,,,,,,,,-0.022099906742764814,
IL24,,,,,,-0.029595816913877186,,,,-0.03875197277272915
SORBS1,0.10299641003088447,-0.017960067379532416,0.02906666133630845,0.055079140293215895,-0.005024010126789841,0.08558520477277846,0.017406030938735707,0.000625321186804059,-0.027826303566098817,-0.01297887626652174
DLL1,0.04570014998913621,-0.029195681531000404,-0.01436365879853278,-0.027217432960947693,-0.051547383229196636,0.06631072919857177,0.034928664550482595,0.0767055677222317,0.07835150642465924,0.001101998773459977
TLN1,0.009246437389510658,0.03584378135808834,0.0124975438102691,0.02686416097678962,-0.031168127263521094,0.018760059413030872,0.044837473697750346,-0.03346884376553961,0.044491757966826306,0.045586015701329426
COL2A1,0.021005863338849733,,0.0629632358711915,,,,,0.09463415745579186,-0.015033787491286569,-0.014876484337175672
SHH,,,-0.0018512933946293944,-0.025181476877849572,,,-0.02369519127432893,0.021216077301260447,-0.005126136345801718,0.032052254405063034
PON2,0.005847363628759341,0.03417757839666342,0.015361235796889024,-0.05493588173115098,0.0177199221648738,0.013819764194486635,-0.050732045345514294,-0.017348280584540857,-0.04804153329551123,0.011611872512289442
ICAM5,0.049915630554298075,-0.028049533616122807,-0.053641031165160336,0.05744475998610829,0.023742837397550457,0.07382480789269298,,-0.011979559419483247,-0.012830000807913999,0.015673193876581473
HPX,0.15236086631525247,,-0.01691492775326589,-0.02193167505465423,,0.03641877216421898,-0.0056307207299969245,-0.02700024794790953,-0.0009665794770040483,0.0229242343227706
SFRP2,0.04164004322699955,,-0.030950499330910146,0.027738421487438446,-0.013930771548868128,-0.002046481849058448,0.03330837551161838,0.04098200511710062,0.07359907312741856,0.07467797913442338
CFC1,,,-0.028582088389284818,,0.06394083209188209,,,,,-0.03067121547469357
CD70,,,,,,0.07083903313194227,,-0.021778887341877086,0.03797375162634034,0.012958462692965833
HP,0.05103670154373565,,,0.057013974540172284,-0.05473614140485195,,-0.024714128372276795,-0.051181531983278954,-0.030136059660973765,0.064068667662827
CXCL2,0.03968077370280741,-0.01864001072988117,0.015455375609227289,-0.002098629247025069,-0.052549909011520055,0.07301503293489879,-0.020293826130695154,0.00995968318778011,-0.012042114818897026,-0.019307668962308348
NPPB,,,,,,,,-0.024284515639380715,-0.02043576966190522,
CCK,0.08357193797828187,-0.06751356697122854,0.008858849513592502,-0.002282095557140158,-0.024340150380981803,,-0.0444430552652458,-0.07325557744457678,0.08305085031080643,-0.041418785724030245
SEMA6A,0.011141861500280915,0.06678293110262164,0.000394654174914715,0.020189686651400737,-0.02639321210808281,0.03309398231080178,0.009548376943950129,0.012616626751303062,-0.01668721115487405,0.05996371698071145
IRAK4,-0.04352759573294846,-0.02555846463965183,-0.002961664201830887,-0.040966187692694604,0.018818868978546996,0.011822906854248763,0.03329941129615818,0.01173128268180076,0.008525168182476742,0.03494926600351013
GSTP1,0.056070306043234826,0.052117822842410094,-0.028124865183739616,-0.012164691638389789,0.042712438124327595,-0.0942798827785387,0.000612171341033595,0.00813150189259841,0.04020191290925131,0.006918511755789398
VCAM1,-0.011883299017204935,0.03660883428499992,-0.02279333446116735,0.032661614310683706,-0.03398301940296815,0.010439566770147351,0.008254525373470269,-0.057278406641983505,0.025881579704309696,0.023758152083908093
NXPH3,-0.05635014754591502,0.05675067210208461,-0.006590873357784037,0.014329323714621018,-0.04181294259294719,-0.024098080539931906,-0.01755480479910466,-0.012382967165227176,0.0328965700119234,0.04133095465238393
MTMR4,-0.04020900589892942,-0.004211968847789993,-0.07073429472524337,0.023088535439843075,-0.01686373929118092,0.10341400357441828,0.09848966997876722,-0.01004439035665273,-0.037260848857242276,0.019662628032448566
LAMC2,-0.02212770130492764,,-0.02317618603344598,,,0.07487515869518024,-0.018656944210720023,0.007316292970846353,0.09909012207366356,-0.033379086611881256
IL10,-0.03510636975564965,-0.031211302065883354,,,-0.03602977988496096,0.033675617639014846,-0.01799641440640088,0.018401436182582488,-0.0003189334399452089,0.04928662958120886
SEMA4D,0.08766133949806079,-0.033195968584235534,-0.02458430537870947,0.07311537758494746,-0.001632707547021976,0.010497205020197202,0.009395562734449695,0.03749008309092193,0.01226547222203191,0.0611404390006651
TRH,0.11963027796162969,,0.01496782844017461,,0.08116083275556828,,-0.014462973236655685,0.08452547414366181,-0.0048200786137413566,0.049135992870725204
SEMA6D,0.01367688935471502,0.0007942248125683278,0.0008084126757554829,0.00044274064018975245,0.04466140662476208,0.010103582707489378,0.001263867867628305,0.048672666456397694,-0.01735388782553333,0.09285719382627446
CEL,,,,,,,-0.021327981519288393,-0.03992391893182613,-0.0037503205778072145,0.05391167205347697
PDCD1LG2,0.057171190791625734,0.06583345863750668,0.0300815575185243,-0.019193465113522667,-0.05408036341398688,0.02057190217845457,-0.046820503033844434,0.009456862976940742,0.03467395018919518,-0.03255781565995315
SPINT1,-0.016770908040351903,0.016680590632204298,0.0996676846015146,0.0043430716821745334,-0.03668628466835103,-0.022606748542745428,-0.03686263187214879,-0.013531533478162746,0.06296329494882982,-0.03643236037450649
CTHRC1,0.033182871886995445,-0.02303139981599142,0.019268441774170544,-0.03671839579316468,-0.020433770944578454,0.06410171708874618,0.007170863375823238,-0.004077917592299183,0.15168933670090504,0.09178585800963607
PODXL,0.01569331183955791,0.0267774057687377,0.05970812580801604,0.006861222277536753,-0.01686037713365506,0.016278031374459156,0.027910873027639612,-0.0618169117414053,0.06318506095818555,0.0834201684677007
JAM3,0.027695524405272363,0.006683223563777171,0.008590403597023476,-0.02251173556859142,-0.023516535473230956,0.04271769406152077,-0.011301799795117761,0.002767067305289908,0.06537619270833932,0.06018932049454471
TGFB2,0.021718584089140035,0.020741272092889302,0.04737453809072488,0.0388415995711606,0.04440461819636576,0.02444811471207838,-0.045768537060209814,-2.0889232389595346e-05,-0.05244868684335293,-0.004064791696941673
COL18A1,0.04854170552239234,-0.0005075553095773434,0.01949390975454506,0.020534369401595563,-0.03588082171034864,0.049370009611386025,-0.017599054995061893,-0.08315284143225149,0.12566600149915022,0.10798512468525436
NODAL,,-0.020988104180007523,0.0042543932598482345,,,,0.04560089625016976,-0.018035719804809246,0.050816292663076336,0.03617805912310684
INHBB,0.036287835921108666,-0.04172287788016719,0.03020159218874022,0.007722242242170022,-0.029415160387366652,0.08789865555933236,-0.06382703241502131,-0.05032134519684644,-0.03948756168094702,0.07831754324381299
LCN1,,,,,,,,,-0.023147039963811053,-0.0019589903044726783
ARF4,0.018497688208798685,0.0011444983799072301,0.01303583083527965,0.009489531184758673,-0.023301287777767677,0.06139881476760547,-0.01401960667210393,0.03484457404816833,0.06317527802098347,0.0030401613525905236
CXCL14,0.1392495092413551,-0.03666376920640567,0.02188879847577538,0.05592320379311893,-0.03771468302423452,0.013834020858106548,-0.018200855142642684,-0.04195779530600648,-0.07899812502079262,0.0001536628362898783
LIF,0.026049930909270543,-0.001515919568713964,-0.020532843017584772,0.008599234031203131,-0.033003216873285376,0.028519895151294113,0.02504533501038934,-0.013534771014314096,0.005278672332094826,0.05176317072692625
IL17B,-0.026448339320548728,,,,,0.019015031831060066,,0.04520054558733784,0.026325582410310956,0.031125029003696934
MMP1,,,,,,-0.04345781858661063,,-0.016248132750761805,0.05244644011413295,-0.03130392520042197
MATN1,-0.0208388264166776,,-0.019822217269346985,,,-0.029595821179768438,-0.018872400693273682,-0.023124882593668857,-0.02783844107003686,-0.02412341752828305
ADAM28,-0.023575560035370847,0.0214574015527535,-0.008723402291471744,0.016225034677187816,0.005958039664751038,-0.015590034419915237,-0.0002627220587593555,0.03504132214775282,-0.022942699023310704,0.04915053053465936
TCN2,-0.006383241640542774,-0.0005694600741318736,0.04041326877774649,-0.02405739982734326,0.022889300185078305,-0.019875783884668954,0.016280110834178473,-0.05838674352340646,0.007999951252751814,0.07863317866751239
THPO,,,0.024349544744146395,0.11341119857025006,-0.015740375989454405,,,-0.02005976455580184,-0.0018789531856973278,0.018545746886819127
CUBN,0.0006326966817958286,-0.05055406212007473,0.018032387215976914,0.01902032733912315,0.05783074649125243,0.051599828660231266,0.00794191898655556,-0.051784788032653725,-0.023457472112090344,0.06667734422487454
TIMP3,-0.052809272918427144,-0.007384913396458001,0.01715742769213179,-0.022514468422578707,0.002926355345040284,-0.07886693043614952,0.026948496986161728,-0.03537272885271742,0.09566375736375517,0.1116997398834222
PIGF,-0.028808035030331938,0.062451325478323605,-0.008846186626639534,0.015894375966891385,0.009875850016633679,0.023310550849447876,0.005183299227414652,0.00779255707384342,-0.029955875832434444,0.09183574756352005
CRH,,-0.026340015403735255,-0.01670434680229411,0.007452243700784391,-0.028104601053643832,,-0.03180919474891275,-0.02918279780308118,-0.03432409773857196,0.01693715055159264
BDNF,0.05581957171241875,-0.023562694650056826,0.03836267269307029,0.04793166784434607,0.0013927708100324415,0.0065617844712214666,-0.04043428243141087,-0.0425224760043227,-0.04332999551270342,-0.041981700409147
CCL5,-0.017495559254462327,-0.010926870493298598,-0.009337793034932132,-0.0038443771106611534,0.08122041424337967,0.039504502632139796,0.07149210416203508,0.049815085785378854,0.08494675397297427,-0.05759225487711651
GAD1,0.07379417360203408,-0.033972049909729796,0.02853999328565612,0.01170175254959574,0.01390839943882609,-0.044337889862517556,0.07343082103319395,-0.024327736272082564,0.10508170465002722,0.048915800210674196
COL14A1,0.07749305778465942,-0.022178404978432178,-0.025859578866584892,-0.0271328372453724,0.020827678544184818,0.005216759970655986,0.11811709519155587,-0.03731676999987618,0.04226162492395058,0.019719139133044145
HLA-A,-0.01420223416691315,-0.03875855119494708,-0.013776714802256446,0.02367937791916944,-0.01577763594250414,-0.11172992622257914,0.006544894312486824,-0.015488224630121913,0.06771200918172253,0.07107010796978731
CD5L,,0.0567172562162625,,,0.03259773700829847,,,,,
FGF18,,,-0.02317618265736969,,,0.05184866047285635,,0.06744208929230787,0.06978245956865117,-0.033117097504177406
ADM,-0.03281560465174128,-0.02437067993104907,0.017325575967295212,0.0423676827023566,-0.03674782753670718,-0.019542842691413754,-0.018225431250792,0.02022866642864737,0.05704021397703446,-0.0014838793761144848
CCL15,,,,0.053406669301667486,,,,,0.06597511689671136,
GNAI2,-0.009525150073258534,-0.007767647320811666,0.06214124949325014,0.02863703506698105,0.05784110787276619,-0.08105863581108722,-0.0012621446683251797,-0.028956716050234498,0.019473498532435986,0.050487142237062715
HDC,,,,0.08247673366476097,,,,,-0.039597612338487874,-0.02412340660301556
COL11A1,,-0.03628868388072858,-0.015832871656244397,0.031260598696599314,-0.028761898783443086,0.013124611253198333,-0.019395323393514928,-0.02572385284869208,0.007727239062773364,0.06721860850854923
NUCB2,0.026550775890631192,-0.004986800449492137,-0.00799803537051238,0.0670692869197275,0.021571050713759157,0.05547844913014993,0.029742133221826287,-0.003723247165770319,0.013671016415042316,-0.02203746606431471
FGF16,,,,,,,,,,-0.02377048118401427
CXCL1,0.036290008420963055,-0.004478561134167401,,-0.024621113203314518,-0.046646017790569594,0.07135142620113374,0.043616891234065036,-0.030197777711989296,0.058777161227996616,-0.010690440758411291
VCAN,0.023521381085542102,0.04512131251207319,0.02943525944352532,-0.025354066737329116,0.012689704572886616,0.04191082156715269,0.024484304332405536,-0.008498650401035564,0.02161091677997682,0.04889829102864207
MMP7,0.0812691962395162,,-0.020532837254117503,0.07696856155549928,-0.020120428354267642,-0.00863612725571171,,-0.022003488225795235,0.049031694001430315,0.009227660173119625
PTPN6,-0.007711504352589196,0.006025546353838226,0.01254544338488027,-0.028641531255222855,0.07672961438987463,0.045811679650034576,0.03219855109399941,-0.03732836186062941,0.02579118766481183,0.024309578631217275
PTGS2,-0.0006130417621414682,0.026002310725809396,-0.010467432887246999,0.05678677577357979,0.04304010974327745,-0.04020374224501154,0.060638414077535105,0.011848461273869342,-0.01166288925556521,-0.016100228234724824
XCL1,,,,,0.015727707084720394,0.042687373041788164,,,,0.0026029974969443343
CD58,0.06049478248259083,-0.0023755329884100687,0.024006902616038054,0.04212343621851255,0.01988187111475044,0.05271333887300042,0.04319961081224882,-0.003937591832151393,-0.009173590787767482,0.05774533832400314
