,UKF243,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
ICOSLG,0.049167063495288134,-0.031667033509039745,0.08852121644475189,0.03989737907120798,0.06941738086009473,0.03672570002289573,-0.024943259385700554,-0.008379277703205892,-0.010539063862604081,0.03274877689918875,0.054800366642474854,-0.02347019039474081,-0.02156206940048936
WIF1,-0.04654202615915094,0.0003874875574615468,,-0.04507781573707642,-0.06376993855666171,-0.016705353232316787,-0.053577906447106714,,,,,,-0.01148066609380855
NPPC,-0.02610304380368103,-0.012671554418813567,0.04367465474309154,-0.02462673871653975,-0.024398746776268746,0.012658952412111502,-0.016620376923123622,-0.05135913021298929,0.029109352953184623,0.038710100682384424,0.014969959931773068,,0.02938112856905807
LYZ,-0.03214272309286774,0.010154160998871675,0.010908565381517611,0.02834592746367455,0.04458538029663999,0.00511722582385633,0.03104193593731957,-0.07443905018180591,-0.02176487802223162,-0.03568482491801294,0.023732511726160165,0.04090827243092264,-0.016631378651734467
EREG,,0.0028615052237905463,,-0.023584200395120287,,,-0.02406059919271582,,0.002558998420963351,0.028923564610171443,,-0.026213357985104407,0.08020529902480796
SPTAN1,-0.020046397388119183,-0.005010705565081465,0.08703328223871606,0.005481308901103275,-0.033723314996269446,0.007959450734798644,-0.024141729540562692,-0.018894554234182775,0.057884230410323506,0.0406003405920688,0.025635265366761188,-0.01560366895339275,0.04564954232919767
LIPC,0.000945951774340228,,0.03177805930226491,-0.023448244980090533,0.029685609816707998,0.02569885617990653,-0.0164868589573019,-0.007275104130994245,,,0.07321461268619558,0.0068164021684302386,-0.016540837079198463
COL8A1,0.06453357457062209,-0.02884980905606001,-0.02691549948134603,-0.06942876774872474,0.10624327094756279,0.03601032838922071,0.01580678252007863,0.006036468912400025,-0.022520284807292512,0.06626598930827421,0.014043360043009396,-0.010538906012027355,-0.0019237710800729354
GSTM2,-0.016093430004136093,0.0152579599291193,0.016720843217288787,0.011391178033812354,0.0952520572628069,0.023614846362457306,-0.03826867944469792,-0.06744911775301665,0.12978839200035824,0.013164587494297364,-0.04405173998285742,0.04219826176026938,-0.039044007113116376
SPX,-0.06536019511879557,,-0.009681170301382859,-0.014629179490492592,-0.025548296048570666,0.012897359793733973,0.12450864564682394,,-0.020116142481888807,-0.004775975364720995,-0.02215477928739588,-0.03715191145927152,-0.0024576223345565843
MFGE8,0.04922494926426434,-0.09878324818240851,-0.032944351655950485,-0.04103455678186625,0.05725326968568028,0.010997273778075675,0.01905908040440446,-0.021491562328331798,-0.04074556672577025,-0.0002145784699143195,0.026549476876575304,0.060583193966127956,-0.006869384592321986
TGFA,0.10217557887544315,0.003194931348509952,-0.013467933549318793,0.02174772603499185,0.021117818307008613,0.03165684463429271,-0.027602015908818542,0.05027073464168231,0.10725202223038922,0.059431595769448384,-0.042153796965907125,0.04983387561447632,0.0013856522164094433
SLIT2,-0.04053033186385676,-0.018358292598471503,0.04207970439857286,-0.07160635873785205,-0.007663790516525726,0.025817298068492034,-0.019218125711420828,-0.03689068445511173,-0.03336107500386941,0.06422184406629494,0.05129180067808775,0.0479266206989597,0.009399493899780722
PLTP,-0.001164369875923375,-0.10105910974239707,-0.00799046190842747,0.008357388317149845,0.10983190023059211,0.08600877591027234,0.02199788419425495,-0.06389641742417748,-0.006729145286466733,0.004046612018127339,0.08762498168864336,0.0011402314421022784,0.04563888636173096
APOD,-0.06456354749613206,-0.04809973524238134,0.06746973797740236,-0.015498502106738902,0.048818802708599084,-0.0010417112085868532,0.037364773936189935,0.051589181995044406,0.06306480792720315,0.09694485669785978,-0.08585282944357742,-0.02665112469927896,0.01885061783808963
B2M,-0.008449597908323172,0.04982776342675172,-0.013278469115810071,-0.013351341390746903,0.10914854209848635,0.023627015952100636,0.04445429824891742,-0.04280711003124727,-0.019946891313219573,0.05785679843548095,0.0767761843035807,0.004675247752615787,-0.047930768009861076
OMG,-0.0970771276874997,0.0154035421487351,0.006971129678908001,0.01216924740009866,-0.01181766668793601,0.022521444848408068,-0.0008735034611042628,-0.05655051321257288,0.059264649476552404,0.0968101967535676,-0.06367906606791612,0.0534243836080704,0.034347609280119255
CXCL3,0.04235097016016327,0.03604415267466654,-0.03272016856744463,-0.037750332560255555,-0.020557264572304855,0.013760718772181971,0.030445805468038222,,-0.062393992951222554,-0.029465578025299092,-0.01850605930093494,0.0363354577748905,-0.011265069308738242
CXCL10,-0.032312184033180945,,0.0344164816285318,-0.022062217451085744,0.12792823682215132,0.050105244433487,0.029251523246965564,-0.0009768200301404084,-0.02060260733705059,0.08040207906360582,-0.02493160931582686,0.05649801007604958,0.06335467604406599
RSPO3,,-0.0231072392784717,0.047266102094787245,-0.023448230523097253,-0.025710089468791032,0.045081305466531524,-0.007389222899438617,,0.04290861277120942,-0.008809843426738895,,0.08691213570440179,-0.025476409664811607
CORT,-0.022422959936626182,-0.030666454693685258,0.10151209445650451,-0.02845796807561301,-0.03599980664021536,0.01736017341574465,-0.0007655440138199213,,0.0545982042508797,-0.01893980418645063,,,
NCAN,-0.08440260219218025,-0.0035615295064438434,-6.771706052311295e-06,-0.07006235106828414,0.03232292987081449,0.008852984319795738,-0.07554617701554533,-0.11008748021291456,-0.0185982567355158,0.08449951204071043,0.05788594687616306,0.036351236426503654,0.06784995919667337
PRG4,0.11945009709222663,0.013718152207028652,-0.013851466536263112,-0.016788848871066055,0.04579552583194641,-0.01743524746262384,,,0.10253471536929576,-0.02794684008035125,,-0.023938387140019283,-0.011271720301212677
ZG16B,,,-0.016076320946104214,,-0.024046119499810767,-0.014789774955694892,,,,,,0.05202270398953899,-0.01755338184982665
TGM2,0.03579082873461046,0.03277646510356403,0.015140480218101614,-0.046223158461710434,0.10304341534557272,0.011871904477564234,0.01663772631512083,-0.04551728485298881,-0.07714640294285822,-0.03619305430160758,0.07730627260079057,-0.012178988905450418,0.03051582606768411
VEGFC,-0.02195760024945558,-0.0343585039833802,-0.024687022232641517,-0.025843601699313986,-0.016201391397736513,-0.00907620922777555,0.013221637124098446,-0.02441467886747496,-0.025676588945081635,-0.015413466271847788,0.03763248260110333,0.0595565549816928,-0.04384256391799497
WNT6,0.05532503919353412,0.02036106315746807,0.011467668222225164,-0.023133417405506385,-0.021901519469487228,0.07589436139851129,,,-0.014960376752079656,8.714974587049227e-05,,0.0033585174742856733,-0.01813790984544217
NRG4,-0.020753382163069208,-0.0173201179788951,-0.01685786842206274,0.040648232557783874,-0.027741092457996303,-0.018456798910193802,-0.030289455569664326,-0.03535624642954011,,,-0.019600714547392713,-0.02684446322030815,-0.027276634434360115
PMCH,,,-0.02335821905172369,,,-0.021648134219176458,,,-0.020279448489790085,0.06839743339557328,,0.03596715752350804,-0.034931655974306086
COL9A1,0.040699502134571186,-0.004168692557758083,-0.017606813183069635,-0.03675029055188912,0.0687266620036627,0.004978516549906848,-0.02372705258681481,-0.12263831247798096,0.07363358587370518,0.06041431898097355,0.0492555917765729,0.047192287076933216,0.10203574019066038
GDF11,0.004903039992479881,-0.026279013706510066,0.029864731542650565,0.0061643579490414805,0.1245597435572319,0.026131668305280673,0.0372010691066826,-0.000996060163848512,-0.0033927638094050465,0.016476559465933256,-0.012701600043827633,0.06548621008038043,-0.006276434742037019
RAET1E,,,,,,,,,,,,0.0011696859104344157,
IL24,,,,,,,,,-0.01511986812153059,-0.01781053404500995,,,-0.030494369893774794
SORBS1,-0.03883273957470015,0.0143207442383624,0.09217450937394708,-0.022698519767225103,-0.0162137266385904,0.042358079440816224,0.013918712699700929,0.018040576997370227,-0.05051566477054955,0.04849339236904667,-0.046231897199208075,-0.02613954723073718,0.004933909420742913
DLL1,-0.05632775518134264,-0.0633946430589977,0.007577344701631895,0.025607114257642807,0.05593582048739265,0.017552479026317354,0.08785472247519417,-0.03374397918268997,0.016680148913641408,0.12333452473559134,-0.0439290720273627,0.05429546549454672,0.07491996045839572
TLN1,0.05490787764996804,0.0676534499950685,0.020089023216637084,0.03201598880125198,0.11900298434736324,-0.0027252938558518904,0.037310656802800594,-0.050184511389293446,-0.01465445618166733,-0.03851855684205694,-0.013066602565014135,-0.004193885636067329,0.04144783757186856
COL2A1,-0.02124245329239672,,,-0.014994988940359789,-0.02055727156816982,,,,-0.03305401381409412,-0.019620980093131526,,0.007577180091851981,-0.024574783566075214
SHH,,,-0.014393947948975522,-0.03801331149621618,0.031598325186397186,-0.010774020022814017,,,-0.03716227457910262,0.015067081617062416,0.0912776025087322,0.06916359869827259,0.05035273594587693
PON2,-0.03402636122094141,0.0010316661754729366,0.04242084963866435,0.021283861408629413,0.11540942487433668,0.02578058950792028,-0.01952013805269949,0.00264507853038522,0.04494342394963969,0.06258350634242774,0.051758227422354676,-0.01315284775706921,0.05244052732877858
ICAM5,-0.02392800152221308,-0.0246993546821694,0.04233138687097117,-0.03976662541119596,-0.021324294857355996,0.02646014657387107,0.00045470491824367126,,0.062412385340761246,-0.01842532075903723,,-0.04198854318865994,-0.008744962956143684
HPX,-0.03382723260170878,0.02234856160825556,-0.018217448979638614,-0.004460276308135168,0.024315263875505446,0.029121648553093078,,-0.003962571001280886,-0.038291903391562535,-0.03449840823110364,-0.026279521537652468,0.002285417179734927,0.0643892810325134
SFRP2,-0.0064262936128333115,,0.053943526474707015,,0.05324813641721206,0.04581307586715624,-0.023104753673393714,,0.0053066682434770905,0.021926919619908135,-0.008766687197850277,0.029577246686486054,-0.014840772981952547
CFC1,,,,,,-0.018613072602943776,-0.024715150961915896,,,,,,-0.024135529699669173
CD70,,,0.015802355431430718,,,-0.03471989744129599,,0.2130023313764375,-0.034145590417049385,0.04013683153559924,,-0.02055506853051516,-0.026931866078203366
HP,-0.022213886358688123,-0.023388364400047188,-0.04507870815095277,0.004718101865583521,0.05126102554463747,0.041431718539681014,-0.03704131692164152,-0.0361593308304459,-0.014591117831783225,0.008949726847992287,0.05737552289977058,-0.018843004588125347,-0.03267595833531968
CXCL2,-0.0035719215036428796,0.005912382950709799,-0.01250940231585861,0.05717276575184992,0.02501097186429421,0.005378259430807968,-0.019730153937027577,-0.034831581336250736,-0.051469948468613205,0.022012274225469843,-0.00687337268343412,-0.05958275303344937,-0.039366945163114425
NPPB,,-0.04490034300296955,-0.038730023240378594,,,-0.016298363340378853,,,0.01924956040082389,0.015503268837556873,,0.020220438946919606,
CCK,-0.09832776665858134,-0.07208383743028716,0.0650014468303961,-0.07992291354738215,-0.08308936042390229,-0.012534867066833126,-0.04917661890759235,,0.04629291640441291,0.06731830369456206,-0.009599253171251184,-0.010253450627886917,0.0086279464742942
SEMA6A,0.009637333302837508,0.001556593375858546,0.04914567813516156,0.047773170131860034,0.11018184033412799,0.03941591688900464,0.023309440606046835,-0.00647270032982741,0.015289412653897374,-0.01175769954123936,0.060795673612739354,0.030829284914848328,0.03412068483075438
IRAK4,-0.026777170913093756,0.014944793842394877,0.006635900138388115,0.01533230318448084,0.0975258140932344,0.03977899368421949,0.025544862276970674,0.05953044185203669,0.0014328726233816733,0.0240235837728633,-0.033894727575601885,0.05489849860483188,0.07479062131618194
GSTP1,-0.024834676594279514,-0.01651644674232187,-0.030651963744179344,-0.029069060193143127,0.07711034056555977,0.014999609183715262,0.049337349331310544,-0.02549389443219613,0.01386195844554045,0.10066588556410308,-0.019448007848378693,0.009516363616483517,-0.00251212710415094
VCAM1,0.08629939341525972,0.08886569728140446,0.0097444175500628,0.025196524805649934,0.0830165828255914,0.00573687728056834,0.035582056798664184,-0.02774187384137149,-0.019020704066714602,0.07095023578170606,0.06961543066130721,0.036508059627263986,0.006460516814030971
NXPH3,0.07457488375221769,-0.019893814733864635,0.046510916711181696,-0.009180451784255753,0.01949785246610641,0.00964971710755391,-0.052178236507280484,-0.055746046030062404,0.012288097195996063,0.008993187067777809,0.03469640979597783,0.045515966574928166,-0.04781219550478033
MTMR4,0.008413119469981044,0.11425112397697545,-0.004258849643240596,0.036140854514914916,0.004188836683861461,0.044853774077403236,-0.0655793636070698,-0.02474883886905113,0.032797598913164895,0.038776130900345665,0.09763873032888302,0.05607527004317629,-0.0024624432498838605
LAMC2,-0.01895192069036501,,-0.03217300075595346,,,-0.020517821131910256,,-0.035356267625779286,-0.018588498582891043,-0.023390228741052444,-0.01895086110759489,0.07350596831698712,-0.007087459851971012
IL10,0.10729347307605365,0.019760145236404274,0.0051774032002875415,-0.021676093687133843,-0.026975730238972997,0.023177765116973805,-0.008393645392503882,-0.0615767464241708,0.046292719862190114,0.03379716369346931,-0.01827992547967537,0.04331279867586092,0.04327337874162692
SEMA4D,0.00016895069056904315,-0.0030145382746144802,-0.018902297603211625,-0.04327057666385735,-0.06615234554697469,0.0008336944600753495,0.08383602891631266,0.011718178750067174,0.10719541129963932,0.05121982529788621,0.002649141799446259,0.031289609608955556,0.05199798086474797
TRH,-0.03698396586703419,-0.01784624473728895,0.011303109962438641,-0.014756205983750964,0.016662184299679698,0.004608910029736421,-0.038488448809521576,,-0.040488299207902645,0.03238234690203687,0.03633014853603158,-0.01652713700617975,-0.08708657726183255
SEMA6D,0.008983605606977307,0.020642372371338497,0.010243730330827485,-0.06456458730516293,0.06059660377876077,-0.04582831589341365,-0.025204348523904258,-0.03338332948198243,0.0025902657230434467,-0.00041761572439576774,0.09755322958381936,0.016040163786993716,0.04102914958874836
CEL,,-0.01958410874700862,,-0.029112457301403005,,,,0.08480830674181579,0.053015795322473525,-0.01479329919130682,0.07228149265172139,-0.024015850155657933,0.047202679300928266
PDCD1LG2,0.07861276791031102,-0.024113143724536223,0.03190203997624877,-0.03280914500166213,0.07828210000316094,-0.024093294067704298,-0.03385336585931692,0.02671949159986664,-0.03846021870792854,0.0166135997156339,0.05497506395678197,0.0035278645474981214,-0.008642767415984486
SPINT1,0.010569917677158685,-0.02351416585529722,0.047471603726885254,0.041023422373825946,0.06698556769679426,-0.03564523059996451,0.034368191160862066,0.07357449025120699,-0.0017183039715774559,0.06984062202177983,0.055205426193877506,0.14010499037126725,0.0515039248676825
CTHRC1,-0.042411132429578946,-0.020968016468567927,-0.005572007984108027,-0.01897862255061928,0.03308574777683068,0.02651423864390119,0.05126336746732886,-0.09398451234630034,0.0537659896972606,-0.002785516405936894,0.02008282787399839,0.049691395022752695,0.058029554621940135
