,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.0587271386580435,-0.008884747467632882,0.029344513876404014,-0.02966600017405211,0.025824340800961583,-0.023263526072506126,0.15161521297756636,-0.04897104862373113,0.010874401074757142,-0.03265011215048142,-0.1021646875286436,0.04879356709111216
RARRES2,-0.0887768296877688,-0.011738731059281183,0.07456059020323753,0.0236195425885289,0.0218567151762236,0.061206346888263444,-0.01828858286106751,0.02281824212971286,-0.005223894580150481,-0.0644563868237276,0.01809904921963749,-0.02569111260939031
SEMA4A,0.08211799543887197,-0.003318487343976039,0.041405431745219226,0.013811396430976697,-0.018444346239613194,-0.04387937102332192,0.07673876745891421,-0.02226323053222118,-0.0180302352670317,0.029018802575148384,-0.00836812781375987,0.011657913799765916
GDF11,-0.03596094447307181,-0.04910829795368436,-0.06030098326455048,-0.05197286969891044,-0.017186814493677163,0.037806965131176866,0.02952954596959192,0.0400435447662198,0.04199498074563505,-0.008733670860555535,-0.013694925092386637,-0.013450983109458248
GPC3,-0.007388969554835464,-0.022740274613190455,-0.021772365383590356,0.038637721612630634,-0.017967813224018914,,0.11571168527308291,-0.03167858202143215,0.045991010210897944,0.00519651061644032,0.01684771760076629,0.06352024149512982
OSTN,-0.00644961494312309,,-0.016893801836327143,-0.020464160771040928,,,,,-0.01872966440367653,,,0.13525393412372275
GRN,-0.023657329735858282,-0.0424875579253347,0.05983520531604618,0.006572718245457229,0.037176819366446186,-0.01692568359327588,0.07883473619191601,-0.0338370064015708,0.0013520600277091112,-0.02586609346465588,-0.024613273000840714,0.06343310841632419
CALM1,0.13831207403388218,0.07416704185953366,-0.05571372854108284,0.04188218932818222,-0.030490057882402104,-0.04314872967989555,0.003953249129458601,0.035983332521474724,0.01592974741060396,0.048996413676396226,-0.01029490343739286,0.05123805461697207
ANGPTL4,-0.03249779944118406,0.026481946629050162,-0.013996017733428798,0.031204905304901127,0.0025361907073171166,-0.01788694809401058,-0.06016706003099229,0.0417580996110378,-0.008100857635126874,0.015057209351191604,-0.10251374597330251,-0.01225483138512779
BMP8B,-0.04519381514664893,-0.05673856184706643,-0.01645830687338716,-0.011037323940621489,0.03210356113866198,0.028557225867215836,-0.04784660268470124,0.0006995767482003739,0.07157511732611864,-0.05976535636128853,-0.00981400712086933,0.039398266932822515
TNFSF4,-0.011373527898317718,-0.01219582099069418,-0.010272778729006359,0.0780851294672151,0.012978544783739955,-0.02395125283751891,-0.013818706497513468,-0.03403728866476608,-0.03100276402444345,-0.018259935072585744,0.02405723261530261,0.05070949097607311
RBP4,0.1330902549397549,0.054334445462014234,0.033751923726925405,0.012081575082658662,-0.00519218903571832,-0.01831016248508295,0.02322527323224906,-0.038876118646200324,-0.02520431969701862,0.0515045563406683,-0.011446055792144711,0.03611530977416444
DKK3,0.1202600141509485,0.012141202555112796,0.05084418001830527,0.011194305241404653,-0.019560668650587226,-0.06611411818478599,0.020303192812667577,-0.017938361207282247,0.057900186385547676,0.024257693931957997,-0.003088985409098933,0.0682930352707213
COL11A1,-0.022395509140753105,-0.07019911844592602,0.024379729564030728,0.00954742326459148,-0.030740881502936423,0.024864907827229152,0.022248556479626858,0.03567528461782377,-0.009352855603336032,-0.027285820252981933,-0.03643152639947844,0.018836298116134888
COL5A1,0.0056112631692607695,-0.008232028331833424,-0.007114406444317692,-0.023836367674181222,-0.04853723115974674,-0.037635272313279546,0.08365027407869348,0.0020572124817757565,-0.015680475322624864,-0.03904867610863369,-0.09283682110600622,0.05834271224591153
KISS1,,,,,,-0.014187883271062894,-0.03179632528046446,0.013587410064662745,,-0.027260379965208692,,
MEGF10,-0.028349601587121676,-0.005452030166588574,0.036831991906396924,0.014494872399641269,0.025838244650184264,0.0009392937331574084,0.011167647858542759,-0.03129148196248814,-0.03667259980318068,-0.05276347695350836,-0.016605396809403723,0.026880360022392306
CEACAM1,0.03850256913933767,,-0.006061816451114198,,,,-0.026929000294491114,-0.014243239650668196,0.009919678548883697,0.10313097735378697,-0.02009595084452713,
EFEMP2,-0.09107071388573877,-0.05488147359810614,-0.060101118193008674,-0.015300250282269282,0.007306077421053732,0.0181166271552462,-0.022965675269891173,-0.03484039269875741,0.007472305254499974,-0.03655812136787182,-0.030842421351263468,-0.01790669105522441
IGF1,0.009295868899799734,0.020419589220027415,0.017007730570820546,-0.022781873806237807,0.07973410785212764,0.0008450089866507722,0.007823163354135413,-0.05033674718811495,-0.05503254554033278,-0.0074484570238071935,0.022563343312866867,0.10170188378849705
COL6A3,0.010466506991733047,0.06728912796454965,-0.031769178180218634,0.037504291884364355,0.03656302661092522,0.015808585577956082,0.10193258563655803,-0.014410076126958195,-0.023260437026216507,-0.014954685111734405,-0.08200070421453781,0.07979739850378721
RLN2,0.041843659501925305,-0.014327231501296894,-0.005298249321573194,0.013888468918761245,-0.022020325216999172,-0.012089330763358887,0.0819443487375962,,-0.03118614783405811,-0.022733236115254796,-0.01810236934043685,-0.007818493645620348
WIF1,0.09235762462924274,-0.0020712875356407277,-0.00023695073353189282,0.2080846254479913,-0.01164122591728215,0.02053002172784336,,,,-0.010040440939246435,,0.0832226174736683
IL13,,,,,,0.0036587550253265847,,,,,,
PLAU,-0.06830975642567699,0.011729531977310413,-0.04005121193256054,-0.03131897657281753,-0.003884095652840596,0.02892703924341887,-0.0023182652192088983,-0.045309857990848426,-0.018161563041244413,-0.003092607240470188,-0.05163230048426269,0.03370756848396164
CXCL12,0.11157386779859407,-0.040634432468650235,-0.04343200906640336,-0.000130192129127758,0.03862372547922492,-0.02262862632314518,-0.0346272068592714,-0.050728442966504014,0.02809654538035027,-0.006166728999412778,-0.06692030522708887,0.05343719481755003
MMP9,-0.05118447310904764,0.0031179572607042973,-0.025586970727621568,,-0.026010545571743326,0.01889602358692992,0.03797428751315691,0.02111752946173238,0.017105269671768883,-0.049124449092250715,-0.14197794059696536,0.051558508091252904
TNFSF14,-0.020453961505815084,,0.033392653537100664,-0.01246737554801909,-0.04245095265024035,,-0.028395868087616013,-0.024239400660174507,-0.02043139110568902,-0.02992752285221503,-0.03464232175565337,0.042325310346426996
HBEGF,-0.06766298140054765,-0.018280196286172452,0.010589828432112543,-0.030437692185392162,0.011970066843766357,0.004395323320428624,0.037959439779884925,-0.03394814564042961,0.019161116745821008,0.0055732635833799305,-0.03800565894302893,0.0028011372725277994
NUCB2,-0.0046032636593903425,0.02358780176587562,-0.04704548946647924,0.05262755702862688,0.060238167967309894,0.002728814275214336,-0.009886606551767324,0.002415115719445389,0.004186319468767174,-0.013398096488455608,-0.0508681023367338,-0.032778117881062066
VCAN,-0.07256689103349472,-0.045250507637516195,-0.013063246730264372,-0.03434617389993976,-0.033414707729945925,0.07269669375921124,0.02965278345837672,-0.0016306456933127106,0.0015618978293577218,-0.02181433367559662,-0.006902024593100161,0.031942719038808694
VEGFC,0.08968624922203446,-0.023793110878502974,0.03978260690183765,0.01037530731790748,-0.019765826320589763,-0.0146317592144554,0.09884085809832024,-0.02601551725405225,0.08185339061455527,0.024604150573358678,0.014473994899405786,-0.06757493697273999
LMAN1,-0.06017988857106906,-0.004463933931942913,0.04870977431493023,-0.025982103299704518,0.014488271321074858,-0.021663417904390758,-0.04566875624610872,0.04678443822523379,-0.026969019522401987,0.02621585653070381,0.021631443230237808,0.0036966611132329915
IRAK4,-0.039890838779855185,-0.026570395363853253,0.02768191932774166,-0.04045499747977126,0.06722160772176652,0.09010279964672038,0.05547367780118314,-0.08220683076804923,0.007453366333839921,0.013929222671635866,-0.024304109092317387,-0.009256695721945497
MICB,-0.030047929372498276,-0.018889207522568518,-0.005986658443106031,-0.008750688562122275,-0.031181862066050725,0.05099953570542307,0.060602990598130145,-0.028559818092442353,-0.00884309156465165,-0.005716402207915804,-0.0185575046836188,0.06645897151635881
COL1A2,-0.030665172566456816,-0.03693928848488018,-0.0044094366479008025,0.010826502270302303,-0.013889770892104787,0.009558408885937501,0.11265085885936435,-0.001009664479908467,0.049139277404061155,-0.019192039293512726,-0.11860241446642728,0.05454714142722398
ICOSLG,-0.04524280171301959,-0.03881485242196003,0.014690072035848715,-0.021578191246365497,0.035003377121872195,0.007985403856014086,-0.01293921772239295,-0.02918407971964977,0.014036937054942543,-0.05376796713768537,-0.033990763258239166,-0.00319062776953704
GNAS,0.10018644164453654,0.05310780705802728,-0.021695182013331066,0.06554919727951757,-0.04538712347461125,0.025699504485155105,-0.0258425283022213,-0.010167394006363408,0.0598109411885224,0.05056805296922941,0.016305650961856776,0.031097967035670176
C4B,,,-0.02013008690855273,,,-0.020972961302001943,,,-0.021432525383459442,-0.026316894959851626,-0.016463963933214566,
COL2A1,0.019338600069544,-0.012897061105808037,,,,-0.011913414468993674,0.001525350961123813,-0.03182296081041146,,0.0108756008759193,-0.021331297393124338,0.03917093278629036
GSTM2,-0.01984098268930299,-0.00981471251817458,-0.04573022846990081,-0.016201642475718113,0.10653220107486308,0.01186668840058827,-0.021424066118985462,-0.03835599407852712,0.009373645103981117,-0.007108675101590216,0.05258102594152641,-0.05087464244378724
NLGN1,-0.019948633573724887,-0.022543470659169652,-0.016757190244867815,-0.012857458633213364,-0.05360312327614725,0.02155653990154736,0.008493690995842504,-0.037911693047067874,-0.05044767095664269,0.046117544947447284,0.05162743525377736,-0.018036360568584868
SCGB3A2,,,,,,0.048788953433440654,-0.025909368497003708,0.052974272281468844,,-0.02572919866311271,-0.024039423305469158,0.09146012244898989
