,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TG,-0.02832211548588027,0.008065275454535437,0.026304183396301806,,-0.019468913427502947,0.03231035397655581,0.06437251070885702,-0.010280216931988554,-0.0010416032700395399,,0.03626977012635365,-0.0416260136160215,-0.04548812449503837,0.031750005506100756,0.03232337758283757,,-0.011630175224091328,,0.011913895474210243,0.006485254269650668,
ADA,0.028115235563185917,-0.03401611001187048,0.026734385472655973,0.015852384832106662,0.02770641721254421,0.06765160071095482,0.1936093799849519,0.015039755412745333,0.0003399289028655393,-0.031028774661937004,0.02611887813746324,0.03390225297881797,0.15809470894791983,0.0588459818872614,0.038234136691837076,0.06062895340823376,0.09154690035385045,-0.07210520388889717,0.026273062171840736,0.01390367149684907,0.015165267504142934
LAMC3,0.025344172849428588,-0.012869379545696398,-0.007714799080180144,-0.04313304204637645,0.010926076542797043,0.05596405722739637,0.17940364431754494,0.054623167998740264,0.010131547984259146,-0.0464260630244174,-0.008863748132613168,0.06732286946841005,0.1815989632888333,0.03215225260761782,0.05906381011821586,0.07060059434023042,0.08910934772225379,-0.041615617795614186,-0.08099839282023874,-0.03757947597370571,0.02300860729848865
CCL7,,0.05149623448739647,,,-0.020532104361659975,,,,,,,,,-0.023382581745610354,,,,,0.032489718578461974,-0.11816832260771382,
NGF,-0.020469145186012908,-0.022099468267528267,,,0.009692090374337572,-0.025139523305047477,,,,0.032228431396504095,,,,0.0008331946253908411,-0.02323134159775397,,0.010637462949230514,,-0.049461933576191275,-0.039353483668224346,
TNFSF15,-0.025322887214141603,,,,-0.025276617216263307,-0.018404583902101816,,,,,,-0.019947587982318184,,0.05528897227669427,,,-0.025172175314003443,,-0.04340041361437246,-0.025601267509734026,
HMGB1,-0.008470220674937159,-0.012584244561955546,0.04546122677089964,0.012077671267299707,0.010832936133098277,-0.0207192818495154,0.21723307908234832,-0.020325076689859587,-0.016917846464757393,-0.041830614521948514,0.01863732025843092,-0.12316550508695834,-0.06879542856724825,-0.052660066994596764,-0.05614192512336245,-0.03683481870213312,-0.01907282845709866,0.04957688932218097,0.10602626436261567,0.007874466577410894,-0.0983754380075662
ITGB3BP,0.0651304198330625,-0.07825859317600682,0.044964056931826604,0.07443745181951313,-0.004933115437581795,-0.005841459058147725,0.18102748114957154,0.02397753034099606,-0.04019949479192766,0.011639897820027268,0.005366567287339053,0.15099210408744593,-0.0004919937859548184,0.1034937523967146,0.05232769881197226,0.04212367009817172,-0.028641386778568236,0.06775999045397493,0.0636663969230006,0.04079178984450734,0.017238138234963483
AANAT,0.15259929779617928,-0.028077452790033385,,,0.024231882655375663,,0.03358536263478445,-0.03984323243973085,-0.042762364196084965,-0.0317055161964563,-0.016317293958337652,,-0.0851100489558251,0.03232887389786504,-0.01381751096122111,0.06355259151402973,,,0.027300318954587715,0.012720003478293714,
RELN,-0.03529323306212917,-0.05478386696066821,0.009360602459197018,0.03653619500068471,-0.012271777662653608,0.031708304190203526,-0.059673677676185866,-0.03595581127708635,0.02372117420817314,0.05896991775930149,-0.02105019090427765,,,,,0.005435330814162257,-0.004460885062641405,-0.06569529602835097,,0.06576682002102355,0.07754746759657268
IL15,-0.035996047066053666,0.004892703159636724,-0.03834059862365825,,-0.015830077451863416,-0.004969920370190152,0.07909690191313673,0.02982902686930679,0.026560252048831733,0.03313600762135394,0.0201537141987135,0.17633319147914264,-0.028652680306351208,0.027569525440779095,0.08922082732325617,0.049026686349470494,0.019853454416268308,0.16749660944532838,0.05487627311879119,-0.0140251919676868,
UTS2,,,,,,,0.11248982741044379,,,,,-0.019192237908033104,0.07582522644862456,-0.0037098703975936673,,,,,,,
BSG,-0.03856647955463628,-0.041719888445098954,-0.018950537090728633,0.03126113866552266,-0.02299379192342918,0.04290712788711154,0.07534646410094296,0.14789320380868784,-0.0034799435740544508,0.06380008406881559,-0.015035286796945187,0.08999505110335142,-0.04469531823972032,0.09179600209317684,0.09572998636454436,0.1677865130886554,0.009557731409100627,-0.05391514055770902,0.052511408496564715,-0.023859142560449208,-0.025350180759559644
ADAMTS3,-0.009825244943975983,-0.012499150093032574,-0.004713949822749223,,0.056727691375900766,0.0955093894030667,0.2657803462229458,0.00530924508547073,0.05826776534501896,0.015986790526042592,-0.006032322454953482,0.10414721984642336,0.13557090130306854,-0.01932050566219604,0.033229694098591646,0.06932838999835578,-0.05073449554024874,-0.04406173131337029,0.1328749794179478,0.046638321813183226,
CD34,0.009551478527910964,-0.0563888579048865,0.025391457925892844,-0.038314354345076365,-0.05263729800028778,0.047932271355889386,0.20684612209081965,0.0143415031041029,0.026600177641082967,-0.04028173495759415,-0.0004873651107890541,-0.05553533287484487,0.12767145534100915,0.09310827261504706,0.1300381405232366,0.023519118734630726,-0.0223057504414526,0.001087586002116119,0.0010839136833157446,0.05880193764340405,-0.020199951085590508
CCL23,,,,,,,0.1012622359275703,,,,,0.07488448379856111,,,,,,,,,
PLAT,0.013151477830427959,-0.03771810313478077,0.027679452070981856,0.038958718062646884,0.048888031959900886,0.008183984825239373,0.2764106765897996,0.16826561560670886,0.007484511848756925,-0.015268120375800524,-0.007703010388854532,-0.015732872080856424,0.1271589330386739,0.07432408970008893,0.054681954236390815,0.07793856181164231,0.010839458805411087,-0.07474539996448243,0.00874682790385911,-0.007480158451883692,0.14784422819605728
NTF3,,,,,,,,,-0.030082956286049272,,,,,0.03323384983051714,0.012179853927649139,,-0.035114304549150564,,,,
LTA,,,0.08419934930397857,,-0.03309334312308564,,,0.012962124984148348,,,0.008054604611697052,,,,,,,,-0.015195626113541532,,
CKLF,0.024676697890361626,-0.08599726212697752,0.002672901324258945,0.03231672644907989,-0.00917885801424374,0.003905488478275447,0.3133676048612514,-0.0016081678935610485,0.030738858245411758,-0.059016330586221626,-0.03559891960756525,0.09077918264263385,0.20838083841571567,0.07791580840354974,0.05590682297631011,-0.0187528446678773,0.04285796359619211,0.0714161793170375,0.13805904228091118,0.10739943329098899,0.057299783325884514
CD24,-0.03862885284061103,0.009123224193588464,0.0062213522729144075,0.04251409952428691,-0.04733565464874817,0.033659459761875364,0.031208705729959926,-0.1478561888886754,0.05585417059463157,0.009760726195863158,-0.021455034525883297,0.04358787204945135,0.06935524839167717,-0.02313440531788127,0.04656058946164838,-0.005052837420168105,-0.022710031426549007,-0.02906236614850429,-0.01078318897842009,0.01984929836596554,-0.017674734312725326
HSP90AA1,0.033435164602113605,0.03415524310608965,-0.00980567384877385,0.04225397540979014,0.0030916188162768065,0.04933579453482705,-0.2872979655278575,-0.05344584884603094,0.017223104124681615,0.09372624502229877,0.025690152946883767,0.01619099668283489,-0.2159552658822582,-0.16132734905830678,-0.13791773013020384,-0.02374592597721153,-0.10147337126402016,-0.08947747425248825,-0.04800498001355231,-0.1156829670441893,-0.03440971101660583
BMP4,-0.044300237199458185,-0.0017845940576162755,-0.009211385265893655,-0.02720375713730714,-0.00171295169931973,-0.0202612475816005,-0.032695439043332525,-0.02616298572373918,0.029508993886912763,0.016459925991857964,-0.02780550302221224,0.021360043250567663,0.0741221741599806,0.03951624191763421,0.0395296471115881,0.01774146303221995,-0.021546678226721905,,-0.0033337373176807214,-0.003158542153690518,
SCGB3A1,,0.015136327321821057,,0.06286351135189486,,-0.013495358126840207,,,0.03196443901796438,-0.004866760118231693,-0.007575155598817189,0.020388788429314096,-0.03433535457405999,0.09907232062188105,0.043539877172370074,,0.016932239269984384,,-0.015631870585633624,0.031936079268428105,
IGFBP4,-0.05443013564221036,-0.008494751040776995,-0.020158313883666026,-0.055053535620107154,-0.01719532793530446,0.025155425321010047,0.25490030674050623,-0.016574153105695554,0.003970181839817757,-0.0016086989523191816,-0.028712199660825964,-0.061931004400771004,0.12760667533456022,-0.026244380180148966,0.00685671256607595,0.08528744352464819,0.03985504510633728,0.06674784868381045,-0.09809480786726633,-0.10997023200353803,0.01774373407352914
RSPO4,0.0676995446037999,,-0.026410510828714526,,0.05664477455709497,,,0.02839410669433101,-0.02664236659171675,,-0.0004945568968570572,,,,,,-0.03520476232314912,,0.03250088634910001,0.013621150577070784,
LEFTY2,-0.04188380377660197,0.009222639520503471,0.05131570483929401,-0.023644969029144855,0.012019136834858094,0.009477812029662925,0.2164825539319338,0.01024457101655101,0.008467318523189148,-0.01671785437256763,-0.022825422500527794,-0.0022958228231784103,0.1938455180036606,0.0067068019012511875,-0.0005123500152640423,0.14719096129894213,0.030930728338269008,0.02970702311183849,0.039758693368709935,-0.019583784499752014,
PF4,,0.04753332207960319,-0.0036093987412014867,,0.019957811603975844,,,,,,,,,,0.025064604995580282,,,,0.015805798540267035,-0.016956891953579363,
ANGPTL2,-0.05852212902517123,-0.011574781417338148,0.041930463364416394,0.08638188090437095,-0.011239654658699328,-0.04778922289652709,0.2196419136493857,-0.005324214743127011,0.10253572547657111,-0.04938842839966482,-0.03365764850238561,0.1284964891300468,0.08150881108247211,0.09240520213932743,0.0671349122607191,0.01096069112883252,-0.017898765821180995,-0.0018324002422274877,0.02658838968320239,-0.07310597833059031,-0.05788693620348352
LRIG2,-0.06583946178041768,-0.0444994536147451,-0.020423434009717238,-0.04066582506205818,0.05266835411558335,-0.058878029913003116,0.09085624241270315,0.07049828668966658,0.043233480121930484,0.06216882586357765,0.020545908150465926,0.1418970294346495,-0.04348506821849039,0.043054626083822684,0.09057558361155267,0.079256190066004,0.02418220050818421,0.01958362735052587,0.05473677449138012,0.0669440607154735,0.017595946104650515
ICOSLG,0.06570518856275757,-0.03431151410551958,-0.024906929414180115,0.007970487875858509,0.011330820788037346,0.051081289543599216,0.07358849088067115,0.009174074941637331,-0.001988909798428938,-0.030828665283127193,-0.011979645699477577,0.1424158745994718,-0.09767579312833165,0.06627655597862873,0.07599220456125684,0.010422763005058506,-0.01761548867970106,0.05164089836627643,0.022483011115303687,0.01846117886397582,-0.09198532194768917
WIF1,0.010621569043485522,-0.026779433263546582,,0.0701070723938961,,0.04292064655028565,-0.14201659368909852,0.002261190869799701,0.03780881481267955,0.07716631745630546,0.06579580708759225,,,,,,-0.0327262365797487,0.06652767307080272,,0.02661313007639665,-0.07731166892374171
NPPC,-0.02500946674596343,0.01093896955315299,,-0.030987390920367168,-0.03487592633220791,0.12081159262704068,-0.050768342495367096,-0.035121849346019376,-0.04373941051437413,-0.010056736156212874,-0.034014346778988964,-0.04983573846959972,-0.1281341086041487,0.035562365757418016,0.03338347198197032,0.05682299086949334,0.01966972214805454,-0.03624829231832233,,0.020196188536657736,-0.09220174539939831
LYZ,0.00646174308921493,-0.040224349801147925,-0.04099408918408701,0.04108935528680968,-0.06347459003021588,-0.04269391016510717,0.20204848483354082,-0.0016095269259738065,0.010916943300264582,-0.10666842034553616,-0.03567430706400824,0.027954622702384593,0.026498878623404262,0.1174778664357276,0.09118521217332767,0.04332239297146359,0.0032693814032565016,0.08298328019694982,-0.07018155881194241,-0.14910896917200994,-9.97175049625924e-05
EREG,,,,-0.031146864117458956,,,,,,-0.034692136763201875,,,,0.013711961230351026,-0.030860242439317773,,0.00015614980955155935,,-0.010763714377260938,-0.058666745421308085,
SPTAN1,-0.05162717186120265,-0.021101069906735007,0.02331743953378613,-0.05827905960147347,0.00011601642313941254,0.03352349945017907,-0.08542648181620932,-0.0546269816246602,0.01039329563584886,0.15782595001331276,0.0671877815854779,0.03885526622945345,0.0866721148548161,0.02922826931826106,-0.007711907642601129,0.07937647387196153,-6.570436432750197e-05,0.06595854259628205,0.11241125123127733,0.11665326948140325,0.019610383896545784
PTH2,,,,,,,,,,,,,,,,,0.017277792548285268,,,,
LIPC,-0.016040792751565267,-0.024577141132073838,0.012809343437904882,,-0.023039249666604363,-0.011277692649086242,0.12207243955159927,-0.04553016193388383,,-0.053028214694455074,0.08858121046713835,0.009774413987770297,0.09921613640957344,,,0.10117167613431625,,,0.007339620326965964,0.04611978031860788,
COL8A1,-0.034582555155045554,0.06439114475784494,-0.019053526400548283,-0.028849816636522793,0.017997825367785898,-0.0033003739393184742,0.1265302870659774,0.09167266799757677,-0.004208852853737255,-0.03484906641325313,0.06134037714150386,0.08745336544954821,0.052022742000303226,0.12815712212529334,0.08634806162373544,0.061747203398048366,0.018322994225585563,0.003249055636561078,-0.07182356040842036,0.06008482580114348,
GSTM2,-0.000343303623769368,0.05670208253188051,0.039966800053619043,0.03274435683716822,-0.04471907497607416,-0.018367417918684573,0.13739020496954849,0.0589891534225433,0.01970365805156516,0.050865924812656386,0.038319175854151497,-0.007510648742901385,0.11310861172527627,0.03762966816960252,-0.009742162946320163,0.0024273050845830604,-0.010940005391571172,0.039731840839630155,0.13161665198815362,-0.027489890685985993,
IL4,,,,,,,,,,,,,0.018824604121457648,,,,,,,,
SPX,-0.015565047175527133,0.01142275212080509,-0.04393586483321522,,0.0538353776644813,-0.004377264077491602,-0.07917580409637998,-0.06482946389308397,-0.00043472422558258787,0.05748714416931731,0.04765348290679624,0.012061958728298607,,-0.03293998375563847,0.11747908300636041,-0.16041076969681362,0.02945250065197305,0.06063717879620279,0.24194941626282127,0.27855979050750923,0.047311199706111653
MFGE8,-0.031332954078573644,-0.009351051257619222,0.08381199791440874,0.004154572355876038,-0.01938330830022244,0.017993674980159285,0.07574730004559425,0.10474446065674022,0.01606213749357824,0.03402155096611643,-0.014274524019305863,0.09566958897318825,0.10833722442926592,0.05413312953505861,0.016380325358285732,0.10631239976616216,0.061033998654910805,-0.009699915004998031,-0.04793340726821988,-0.06845467695767588,-0.05198829173182332
TGFA,-0.006531822821354945,-0.045874954477991545,-0.011548769218014883,-0.020574787946043446,0.026012661887250467,-0.012017973968508995,0.0825342809009706,0.08651736062453876,0.017589669162336057,0.06718409592084404,0.027604618841903864,0.05290866888900145,-0.07471986521020206,0.005714299377991288,0.04181810089040255,-0.04086691283481702,0.026434577178210027,-0.1443070988395803,0.15611309793778297,0.046155775334706474,-0.12652957334035714
SLIT2,0.07440811990108206,0.0749896333361454,0.0627408791885613,0.03965983726943786,0.0183503016500333,0.05447102889140722,-0.009975826669288784,-0.04265405633904042,0.012014881058734187,0.027765097514462198,0.08040929637524616,0.1200250732067017,0.0072728534269372765,0.06675412573526152,0.05471208005576072,-0.02515896454536378,0.07366609132127373,-0.07666886239982836,-0.07671712784736888,-0.1029372595319038,0.11012369932825178
PLTP,0.005399021338727562,0.06434077437534033,-0.009460565978271858,0.009731584073365702,-0.03803929241010046,-0.006832487285281326,0.2737222203663035,-0.045679951121267125,0.04759164746154334,-0.11111325390576728,0.024047073654206243,0.05455463159839807,0.11242100772288274,0.033358106063240855,0.04483478150365868,0.18303236984084414,0.005921970791999229,-0.01596103242614899,-0.000985203444181226,0.06703336893624363,-0.028197854657896152
APOD,0.0005648199931528258,-0.0221350430763974,-0.033364918842379125,-0.001381882614512235,0.04655159677570147,-0.018394887722348433,0.037656100759123165,-0.02576013239274027,-0.012673844897695326,-0.037150676913910136,0.058779665918885525,-0.19296629814385863,-0.0017618215499950686,0.12608256638914586,0.08528669225682585,-0.16272775819848095,0.07490730800243824,-0.07263849852305669,-0.1571765221097586,-0.02399692190804904,0.00045543807030759266
B2M,-0.04518888360058103,-0.04275720417203626,-0.06707586734580671,-0.011395107185135655,0.04263348490364503,-0.04060447587638094,0.33532138316981425,-0.14236882244794066,0.06512220560450376,-0.09877773454504503,-0.07869909341980157,0.02832784004027319,0.22280095722168364,0.1260455359312015,0.09658473839503362,0.16814517912620325,0.03687338572468595,0.1418005997011054,-0.21180969317056314,-0.13955842949379257,-0.08221883830596238
OMG,-0.030283891388984546,-0.08152205243324617,0.0007561517954219366,-0.022101770122652502,-0.0346507746282495,-0.0009080096913221099,-0.15548170837778233,-0.11246757500065048,0.015978602713219107,0.06413751283538638,0.0613390384586152,-0.09384008516788138,0.04639361610493157,0.09832224434661002,0.0806309636005226,-0.12394946754409768,0.06783186868943165,-0.06816850210486256,0.21601400374197122,0.08869570229977486,0.01294835531063902
CXCL3,0.036767834036880984,0.0017187526569443319,0.0319500356935532,0.011298461737402031,-0.04040764751709186,,0.0012046971349523408,0.10276572666706715,0.06391617692285594,0.05508624702936048,-0.023500669156131932,0.060816028604012126,0.06404462504363088,0.037198431029211075,-0.013016472380248513,0.029929449914657937,-0.047099614818011434,-0.053449390889240216,-0.006596290404041365,-0.08635866133777069,
CXCL10,0.05577711522603965,-0.04368599787725062,-0.028682124581747407,,0.010525883766877254,0.10689773859700226,0.29095409970949426,-0.0698834963764549,-0.025395993636956295,0.03490572871409963,-0.03734540728746097,0.09114456264522605,0.07904852722731733,0.033586385613333866,0.015273634241194007,-0.007910155582103711,0.01605647590926253,,0.05210767542105243,-0.0033047384319263933,
