,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
PDAP1,-0.027758328920887573,-0.020198323520610375,-0.007041191751429026,0.0320254096363113,0.015853448477345284,0.0679987984235866,0.051955803221367385,-0.01767616651871944,0.043434342954800545,0.06840458355314732,0.01116290330558388,0.014353275444976176,0.003379111976278558,-0.02506067267544674,-0.03379554493071649,-0.05425136025790486
QDPR,0.09026588031082693,-0.03962203141132214,-0.01676070756739841,-0.026142105916068272,0.027557214793938696,-0.08921221058376871,-0.06905723090986433,-0.03169145659214163,0.07187453092539618,0.005752374033099046,0.03469752208354384,-0.042806021396378825,0.019027123382309316,-0.03848796334925721,0.0007677905031771202,0.023204505144756037
POMC,-0.023054875512094883,0.0981481554028378,-0.003040729513437802,0.046416648575712253,0.007758474166166527,-0.007507506910154966,0.009684605467746401,-0.04271201916888852,0.0077660819263625155,0.042877266371101716,0.007405142071076108,0.20271911621726285,0.013507719163078104,0.023813503789915626,0.11546292217899312,0.07471982555643499
CCL18,,-0.03299636935936985,,,,,,,0.12188562991424068,,0.0558978522126547,0.016775994985728074,0.04156333499083795,,,
CCL17,,,,0.13431932323903045,,,-0.005752642812116731,0.18743505184069356,,,,-0.013117681716295813,0.11114854336002163,-0.02189018526738038,-0.046666659639429064,
VEGFD,,0.00750122094542944,-0.026460738851970696,-0.033667647947971016,-0.022364978572195167,-0.029407137912738277,0.03363432203438093,-0.016405529334981326,0.0007340420486101143,,,,-0.015399748203835729,0.06592452939115158,,
TNFSF13,,-0.024900127072816306,,-0.020844603399077954,,,,,,,,-0.025170860907549625,-0.02416379707179823,-0.023474392792420494,0.011208381344862385,-0.0039724772578321795
WNT5A,0.02261021756828208,0.015388208378730112,0.027492650337314763,-0.0581034048631423,-0.025272214225572433,0.10886702616769857,-0.029293957695104463,0.04731598117224281,0.0785212479634884,0.05284979912186263,0.025848007287430443,-0.02688027186551372,0.03362115914446874,0.0090077960274285,0.1834310963174505,0.07291453525983528
CXCL8,,-0.05285284649562746,-0.010850030101895804,0.02294537973024452,-0.016527333452652986,0.01872309629156326,0.00891639012821008,0.004055237675718733,-0.02494250295588123,,-0.0335767492811997,-0.02432897860483762,-0.011041455594547084,-0.03107929135601894,-0.011874179921350897,0.060791386137899577
GRN,0.0644562126165435,0.13492497868295242,0.011771354713178967,0.026427862969490932,0.05405245872244068,0.08310313303014871,-0.01796517336620341,0.05427618147140967,0.06833420250182938,0.06634437747773954,0.10482895452827817,0.11085957582710312,0.011969350094042246,-0.010723725365058386,0.17602314668786154,0.047743792546581204
MIA,0.05232057244486286,-0.03582007232097835,-0.023532330660763517,0.015353252826985964,0.00010506471668815848,0.0644218698714176,-0.04819939865907453,-0.018657834646233502,0.00769408779602414,0.15972165476573236,0.01974987577837243,-0.03894531502358708,0.05534751928037728,-0.042879861582486065,0.09793604982593228,0.03943429673491537
COL4A4,0.12755425275675705,0.023272477531026032,-0.003822355870829619,0.005954185698162046,-0.01139198131408205,-0.01729785768406655,4.667980301951899e-05,-0.0313436783973051,,,-0.024111165076290037,0.020188017407098677,-0.024657404762225606,-0.03372006091070634,0.09902982355476427,0.1540760099760833
TAC1,-0.03033808465452307,-0.04925169783131283,0.025396650138059945,-0.03658254858311325,0.061374037416167454,-0.06624155236747395,-0.06003165154374418,-0.0072382944582912384,,,,,,,0.037668144092769695,-0.06595680523731146
RARRES2,-0.11259727860250356,-0.05237476352566579,0.06268062756642087,-0.05213147381656316,-0.036157719743041196,0.12524809391582328,0.042480208283061996,-0.02473560389441102,-0.07096944870032869,0.0653669648953441,0.03946474721104285,-0.04679342446425745,-0.012613963184247118,-0.0031784611038336258,-0.009846307368467101,-0.0011160984491116364
FGF7,0.05215444325735437,,0.025480557953731414,0.06315158243020692,0.017363770854745386,0.005452361657616501,-0.06359040979291809,-0.006442282810632278,0.08108220121009009,0.11943015918207989,0.008570723471404345,0.10252539125568089,0.008629679034270596,-0.026031744528334125,-0.032112854961418,0.02634073443004717
EFNA2,,,,,,,,,,,,,-0.014636430069208301,,,
HBEGF,0.02775504212721406,0.10643328587254802,-0.03139983357476742,-0.00976152625089513,0.05675345999228589,0.06432637080372616,0.09127387085218458,-0.0011289556155660433,0.06962579209966403,0.047135161483342965,0.04877735685246894,0.03377180145990311,-0.005935601261915866,0.04669117260651015,0.037529730873820236,0.11309204925193937
CSF3,,,,-0.03601878206953381,0.01847754604852652,-0.01830080048732585,,,-0.04084547465163527,,,0.006507138397136438,-0.004582861047095885,,-0.04913279341835867,0.09424930647503256
PI3,,-0.03471357175087158,,-0.008019125351623819,0.04105933468714774,-0.020606942893150428,,,,,,-0.01668841715088795,-0.029925946721554245,0.09333616141746254,-0.09089220191297863,0.0039044248963197273
PCSK1N,-0.042827304218444544,0.0017188713252988212,-0.0629883366629405,-0.005531294452846368,-0.015035445624780553,-0.03543739627006695,-0.0061257824801337225,-0.04353854123391516,0.09667830975263828,0.028831789542199567,-0.06418655302868898,-0.023715486374651644,0.002903229847541802,-0.010740530707395321,-0.11754206798213739,-0.08303630867183565
NTS,,,,,0.013491218331691472,0.013066226429666622,0.0005913758699611925,0.0207813858440572,,,,-0.03060218594377586,-0.017831712580247766,,-0.030693612287684535,
SFRP1,0.08305571814448734,0.004994125370550174,0.019197019934662843,0.05267687240781696,-0.011562276147512264,0.03257402319714069,0.0389525256960572,-0.022365724637999802,-0.019705222740063567,0.005491151018387701,-0.021610733477464242,0.03463494998087465,0.003699113422680188,0.04292847278695144,0.08973206214858825,-0.08139970505823071
CXCL13,,,0.01589187226743527,,-0.025285262183646285,,,,0.09402791296632963,,,-0.02946500263638604,0.04699071875618751,,,0.06462381712520983
MICA,0.004542452938921107,0.056724718904105485,-0.019610916503691855,-0.007813535769518027,0.03566419683028455,-0.02331442415439605,0.015580683310344068,0.016616348569534267,0.031167480392506122,0.08873806824862795,0.1537279404643517,-0.02536071191127716,0.07354924611089703,0.06418157840367832,0.057695475767375604,0.049750185769113865
TG,0.05590664710811104,0.0010968397652356522,0.02606487902105123,-0.028454726921761403,-0.002604366450385045,0.08195460467366901,-0.0320966771730156,-0.016185977631646,-0.008893243563255425,-0.04874619586003745,0.082817546743231,-0.01743011939256773,-0.02196170334166542,,0.12581407194262315,-0.027728331420048567
ADA,-0.02029591841228571,0.08001913369098687,-0.025487258323377275,0.004183254404158757,0.06541989115595662,0.12169368910710643,0.021488572519651382,-0.026287329350980614,0.17189915623551197,0.02744353819207633,0.14453402160505127,0.007196224068423036,0.036781689336144015,0.06763183151343483,0.225447164930776,0.11877625175229367
LAMC3,-0.06923130095114342,0.15719279938285222,-0.016062369208069326,0.07174462740045627,0.06598437579741773,0.16066764905198727,0.08062698240583363,0.07376131742903037,0.06784472830070827,0.02989521450250574,0.07383776544497177,0.08980009461729935,0.09121982983766413,-0.07185465237303211,0.27719933467857016,0.16996126545321277
CCL7,,-0.020988478372103214,,-0.020572722101482397,0.010446095089242482,,,,,,,-0.019660381258934444,,,-0.025275354796905427,-0.0018686203783600873
NGF,,0.11079391250535105,,-0.04713736085442822,-0.03578294240953014,,,,0.05448324859857359,,-0.028340078018605826,-0.02270616642154541,-0.014439691824960684,,0.12520226953053873,0.027304843964249953
TNFSF15,,,,-0.022908732258949394,0.033909121236977154,,,,-0.010709064822444787,-0.009541409321502551,-0.028621082688012608,0.025401503937050818,,,0.09024878938151644,-0.00023798394761302818
HMGB1,-0.08280086217002335,-0.030494475265235355,0.010178168704553337,0.019668175607778268,-0.008349370554762658,0.12356379201689463,-0.05127733454136833,0.04658053831315964,0.11843433035468645,-0.10979770233912077,0.0016874753325773779,0.043747914838489596,0.012522573096573715,-0.008251754837124358,-0.10325743978842208,-0.11914071399659022
ITGB3BP,-0.04785103955029369,-0.00797170585099986,-0.0269868670375574,-0.017772448991917485,0.015959603499422423,0.12473092894718323,0.015930161323674162,0.04601402182195538,0.07082255364167024,0.06719213696091689,0.0351523239748144,-0.0319413075187866,0.04908152472281431,0.06208672079904567,0.013348251595159026,-0.07615986940544976
AANAT,,0.046715280565361526,,-0.0208446056237828,-0.0223649817649219,-0.016507817294376982,-0.019418668919267836,0.04230232667480607,,,-0.019862802946515722,0.03400961887419129,-0.019696670659968954,-0.027077456893117583,-0.04557403627359834,0.010243671210190089
RELN,0.05235024988273696,-0.03314671472025529,0.04420896003834045,0.0045280018746700484,0.03181563395989228,-0.016338171826606945,0.030518397501756497,-0.010013187125206135,,,,,,-0.033862029459531456,,0.014854208199652146
IL15,0.003329521700921682,0.08076296905430827,0.009467865957093344,-0.052591053330799255,-0.02635249597558527,-0.006620453369452485,-0.013222550380886688,0.005385856180951944,0.02504056970017328,-0.018818873413550423,-0.033576837037013994,-0.002549144686530905,0.05926864535768319,0.1376890763058542,0.07431336777549005,0.0899773116935843
UTS2,,,,,,0.13584655703617984,,,,0.06132818045018868,,0.1924818145511412,,,,
BSG,-0.06052445208366321,-0.03171043724457982,-0.04758049269057385,-0.03387900626574681,0.05104337753482105,-0.005312910332914138,-0.041475661387656515,-0.02493727872845467,0.005344944566030884,0.07579166153903041,-0.03035207674655583,-0.08492486481161644,0.0584076580278823,0.00044476306698626087,-0.010071041456447497,0.027696462127918993
ADAMTS3,-0.0824260487105104,0.002677447984579529,0.04813211028748335,-0.03175508851179645,0.04313115321628909,0.09944390464016871,-0.0036945618098013708,-0.0031151914936208063,0.02233716730776904,0.09657066374890454,-0.02378368441129209,0.015489554545035483,-0.04049114317189084,-0.041954737457985995,0.10417902553552777,0.042578524407867205
CD34,0.02869614408743117,0.1596114582963107,0.03234946636059679,0.04574073731044392,0.1010291032304266,0.06470398310431441,0.015154717918322782,-0.034908303965539574,0.07699875580437339,0.04804740300061515,0.044915172444473045,0.06337864779335897,0.0014672716646951167,-0.03529252780583813,0.20262518526252887,0.03098896547580653
CCL23,,,,,,0.021980884734236233,,,,0.11469192064398882,,,,,,
PLAT,-0.05418872769451143,0.046026648458884864,0.02442710867011066,0.0091707388935019,0.06004883748253218,0.11551014243712228,0.047485664896274676,-0.031141156068953492,0.029249045410834215,0.055706443439497565,0.03399273646210657,0.01892639161342738,0.01481028553558719,0.0006899986090391177,0.0995129874350504,0.10058461958427908
NTF3,,,,,,,,0.007959079841352896,-0.013320526542295074,,,0.00900229829049385,-0.0019144465425069415,,,
LTA,,,0.05020809951462755,-0.004231814219664943,,,0.04167336683687629,,,,,,,,0.06391061954021937,
CKLF,0.06677409510421385,0.08376523852030242,0.0722234934702011,0.01759191650771173,-0.05593158319370786,0.08107632564692123,0.07025165918461325,0.051945272670362766,0.06476271154305391,0.11473740609151357,0.0059140906807492,0.02065813796667078,-0.0073216014940467675,0.03108604172069172,-0.00021655167652662207,0.05060394290079186
APELA,,,,,,,,,-0.005351104129651225,,,,,,,
CD24,0.06364426695104629,-0.013465850064552509,0.026659045802174125,0.01004649885546091,-0.036835884908836304,0.0415425289884766,0.044488194795268575,0.00010564909643631743,0.09007805881052744,0.2396955833420053,-0.07751797503997832,-0.029119666385492588,0.010224056197339373,-0.05936256138709665,-0.06627883115723993,-0.007723758076968682
HSP90AA1,-0.0016615096246128693,-0.13792698300052209,-0.020500349621040824,-0.024079287205680797,0.008697891251768342,-0.09812623346677747,0.045451786742422465,-0.07630256242375506,-0.042839755170364396,-0.031740873503690176,-0.016774767604433798,-0.03718700736479477,-0.040973892845741024,0.09074082160899571,-0.11331715213738018,-0.09590261587972926
BMP4,-0.036159231758469225,0.0140150962093192,-0.019583850810297353,-0.012982446578194237,0.016801759893434635,-0.05056400748848924,0.011234380853842145,0.022438688967621648,-0.055456243755916644,0.10815394221571427,-0.07725001252766624,0.05387033914523849,0.0619342276915816,-0.047890404782324994,0.1548169765462172,0.05550809963440909
SCGB3A1,,-0.020988476273283423,,,-0.026633932333916314,,,0.020678558369299306,0.035223849783333434,0.07009497492468918,,-0.0012154495239682823,-0.02801788839968649,,0.08736478561865861,0.09589649403677
IGFBP4,-0.02742575155883897,0.15630026230743524,0.03490983540429478,0.013093142688506901,0.04793658207966937,0.09101056117419677,0.08856871701967732,0.13784200506786187,0.09924600531565311,0.07596161707760325,0.02700555090611989,0.13146193308686463,0.07940313548389448,-0.00028939860322954873,0.32173006421415623,0.16389028765091865
RSPO4,,,-0.029865830924925573,-0.040360100439115955,0.04239716609805763,,-0.023228091527295807,-0.015738064583927854,,,,,,,-0.031159629364141975,0.10982301429439496
LEFTY2,0.021651902733859786,0.02276223638239809,0.051112124067353576,0.05050860073669558,0.014809394502552458,0.11342073462917518,-0.033007624568609235,0.05120994300863094,0.09371981313104644,-0.011927828369598551,-0.025382978796415896,-0.016689437326473218,0.10232380216360674,-0.03408053883650611,0.11584644545583676,-0.007812297157146221
PF4,,0.010169251710971812,0.0030041773378902256,-0.01794929472675047,,,,,,,,,-0.013415301485689436,,0.01531049400756002,-0.02859307693433998
ANGPTL2,-0.014334392000059154,0.06340672209279477,0.02737536080395635,0.01179535940850975,-0.0038649078363930055,0.09858103318939795,0.05829631239843791,0.08738691061684174,-0.02601856444865705,0.03760825275276741,-0.02815307363326323,0.0534211445413589,0.06723684823541907,0.004029591962724415,0.11456602534714994,0.05647441752095013
LRIG2,-0.04079723455333782,-0.03319227667120391,-0.012405810833191483,0.02207311848971859,0.0035059019132920705,0.02549488586702121,0.0018755490934188191,0.0030855991507848647,0.10895918224401953,0.059229556696212986,-0.08573187284333884,0.0010520547202519132,-0.010499493343138367,0.002664481451629829,0.059289822652502024,0.005768464106762123
ICOSLG,0.04677443780181224,0.03250236570029048,-0.034062098205627826,-0.025120277628238683,-0.016975886202058952,0.017372414847247428,-0.022775688355725996,-0.019543354987455536,0.11145232760340436,0.036602847425002034,-0.012821979056485211,0.04727894715440523,0.013792607450884956,-0.042711915553096814,0.08873888065121927,0.04749443055599179
WIF1,,-0.03917549498119118,,,0.0038203810123562036,-0.07386356742381046,-0.024950450521749604,-0.029615779055236713,,,,,,,,-0.050843088234005775
NPPC,-0.06522292105770054,0.002830063474247052,,0.003155583337473765,0.022634943661102993,-0.0444466448251805,-0.0036091601929439947,-0.021872058333003618,,-0.016512066501299754,-0.023783638733301974,-0.029349403791375534,-0.008314613479474667,-0.025688609760437044,,-0.02912069128138673
LYZ,0.06686254259797043,0.05789541565928209,0.01905420905295648,0.041252310266631426,0.03998539998195287,0.11262365172724347,-0.00293360772875504,0.11877509202067488,0.01315185518385549,0.15777712732987223,0.09280117830302113,0.07344330467367773,0.043371708166447795,-0.01846672142261772,0.18257269366422174,0.04229057572013883
EREG,,,,,0.03892074802506131,,,,-0.034391107875830454,,,-0.039907048640136,0.06999927523027492,,0.0600963627284856,0.08277802737675527
SPTAN1,-0.067690889439744,0.008632429628693608,0.019085025422584175,0.00594110920453313,0.06481133214270181,-0.05210957372482526,0.042144663488441085,0.0395288593820182,0.07430928173273636,-0.031733072185999765,-0.016674685154239918,-0.05194078104428414,0.0032525257281607305,0.022892477144425164,0.03749287068641908,-0.03776510474119371
LIPC,-0.034331224551763864,-0.013916479320137901,0.01440795609739139,-0.023214503313364658,0.009367876026878332,0.057485869031073694,0.08240718321616984,,-0.02440759431324379,0.040225577846249354,-0.0488676371572848,,,-0.03153147264994518,0.03547474329400493,-0.03213235135626344
COL8A1,0.09950074500122011,0.1335619247242935,0.023926701889868337,-0.0020291208330340486,-0.007864141593889937,0.06428792938353599,-0.017768716200911666,0.038905802240732944,-0.10016054447931198,0.08493078928291277,0.018558142286815477,-0.012872211145262531,0.07516622939640978,0.07264463085058097,-0.0038551714662113457,-0.0012174771165963398
GSTM2,0.014822405237003898,0.06608067161217865,0.07591782668159473,-0.005257369648530112,0.01367136506411831,0.05287842274588091,0.02844029362921924,-0.012433772689305135,-0.05638840760257607,0.022058070834131496,-0.059837197443549,-0.005663318243670238,-0.011805510844549158,-0.03194951210727075,-0.001957771113961235,0.06592080540974474
SPX,0.03311285285165343,-0.035041124168993,-0.0032161907076423087,-0.017715077151987207,0.056769928843724435,-0.05789442628340979,-0.057198965901375694,0.004014572831041328,,-0.04966045664531709,0.11977236038211801,0.002499450228864166,0.08077825154901251,0.025922336128432387,-0.005997799992343343,0.04279355829781753
MFGE8,-0.021910846885194058,0.11411865439720803,-0.0024335171584205827,-0.029664542334180127,0.09038056846788275,0.04036620311645367,0.025612299110460576,0.014628792374733168,-0.0345814224979559,0.054226751661278154,0.03528825938763423,-0.010515912227031243,0.07538198526293094,0.032407632546346196,0.21906469331712572,0.11352288404434371
TGFA,0.17615629338177974,-0.005714689499591636,0.011503756642361463,-0.0035482895944031856,-0.012292036019038798,0.03467907923487454,-0.006611461927746931,0.06486444968955422,-0.030136190589581283,-0.008463915717576985,0.007747476566429469,-0.05496779831452558,-0.014277060340685167,0.09861674207214591,0.10806812028963826,-0.005778297112905159
SLIT2,0.04190296868221934,0.03589932070548869,-0.02813110269729578,-0.030722763614641654,0.05292176329787127,-0.026642742852518515,0.012470229741927704,-0.02576160036441851,0.029759257905036703,0.015808205014263697,-0.02689719204589476,0.02979159918085234,0.005695413668699625,-0.03819265468340017,0.04622189376383348,0.060320600346019694
PLTP,-0.03483404557596594,0.038398484916166334,-0.047110450834838224,0.032837330686003384,0.030896894477678048,0.07348599906891039,0.05106272517206682,0.02486651633605169,0.08703584382492328,-0.012927205763102757,-0.023201151193050766,0.1293214339199318,0.03882012687344299,0.015344800545537055,0.13696123692805312,0.0837900916133732
APOD,0.16212850610440674,0.049628147342081555,-0.03316746195964807,-0.009854376458273632,-0.04885146373258408,0.05443535735493003,0.01899004886590109,-0.00028156690884579763,0.029932485960424266,-0.06968735131350635,0.06444082272375563,0.0736761701824987,0.026325874686428823,0.012638180976524067,0.014462372104704014,0.10125115175577806
B2M,0.10929326802837049,0.14742906322458835,0.013334397912437276,0.08326952604264407,0.03699458467008387,0.13178282465363886,0.15959461858360827,0.11703238368954832,0.1044891226417515,0.18247721802305406,0.16859592047527916,0.05980270341501423,0.08843279013923529,0.01906461189626722,0.21105068415147488,0.07429308636451891
OMG,0.0875078183592983,-0.027599620995754665,0.02576502507176494,0.048335527232353015,-0.021860792452584543,-0.05516798870885923,0.03394018668782207,-0.001522830203655988,0.10520199925516138,0.017690638310562917,-0.039397391232355694,0.0036602399828549047,0.05467329414070341,0.03551175491163089,0.036640225408088374,-0.04574109261556129
CXCL3,0.07579806670236688,-0.04702541714894985,-0.03454926527936374,-0.007361950936078698,0.053855679055798474,0.10615419877799047,-0.021471265994759056,-0.016836402444837435,0.08461358651782946,0.05513182805841917,,0.06268705702391557,0.03584935789405938,-0.019067958183993587,0.05174818222638263,0.06425814838033192
CXCL10,-0.044499992489964814,0.028870013191464865,0.09814402940525568,0.0699613166172843,0.10926786336497592,0.1342089034538595,0.16731876550467983,0.0644943509132348,-0.029677586878179278,0.13838640675339411,-0.009617266956850211,-0.020301865832838516,-0.017993808341102847,-0.02568860696722366,0.14480976475193233,0.04445825664602566
RSPO3,,-0.0038687604457356473,,-0.0067100774103713064,0.03485573475795808,-0.02710671131407765,0.02587430210807031,-0.04088389649763492,,,,-0.04465614322907379,0.06216165649714007,,0.0640466494921397,0.018775794940865655
CORT,0.020560991006948033,-0.013861495350419998,0.08346846271911476,0.009538913839998659,0.005282716354275423,-0.04691423702839516,-0.012143576989219753,-0.031324312000254345,,,,-0.022418037504520563,-0.014038431157266194,,,
NCAN,0.10556718525761793,-0.01330118401035625,0.06842728750062134,-0.007227921446806381,0.061517857243077574,0.051889689809527725,-0.05084045407222672,0.010742251023850383,,-0.09262476211000827,0.01570250135067638,-0.07412676921681206,0.024497059336228047,0.09559584608570484,-0.003371827268003487,-0.025342657842697593
PRG4,,-0.02031119603634321,,0.007885082444610562,-0.00456570367243119,-0.006737798466916445,-0.02765980860901864,,,,,0.05857313058234327,-0.020714564240944373,,0.1121284907996661,0.16366175803599928
ZG16B,,-0.02910468186451308,0.01142803138050689,-0.023877163758257464,,-0.025352351274249917,-0.022089419069931303,,0.02275704402540883,,-0.02208078698213933,,,,0.07888083177687488,0.12346529059527159
TGM2,0.06056391838134459,0.08703322074214917,-0.02021467322665026,-0.005295624637856466,0.09614383605413515,0.02982528346965206,0.07202261442789432,0.09374459065544645,-0.001590704011687428,0.1443127767025298,0.038281497269543184,0.03311134835829497,0.038927103504073385,-0.05543075530437812,0.1914893349519489,0.1253967033175547
VEGFC,0.046878631023844194,0.09517936819324022,0.07626062991383754,0.011717868617358927,0.1265208135377845,-0.01770749044806261,0.02078926841495102,0.008597274329321376,0.026690932130891694,0.01802166539596017,0.019425946745622657,-0.00852548882435439,0.05891166373458706,-0.025150951049349415,0.1575191137184571,0.041393966278285795
WNT6,,-0.03386444586116905,-0.01870120240589074,-0.008076980478249077,-0.0034419990485590702,0.04281185243997606,-0.00832946931177841,,-0.04338401039373166,,0.14834210513873494,-0.029349407751136505,0.004477469824679212,,0.013440283027093228,0.09186435453746308
NRG4,,0.015943271807765648,,-0.02503794781643072,0.006915216085373342,0.08798793283288518,0.04109810695501531,0.054167382820679844,,,,,,-0.020195850412475284,-0.052248639083392834,-0.055914447565916195
PMCH,,0.13544135032780333,,-0.01719687700440854,,,-0.014645984981149352,,,,,-0.019983424217539705,0.06355900222865851,,0.09172340394968607,0.07729905269472086
COL9A1,-0.04921787290059385,0.07524822408276378,-0.04644918750250959,0.19318952171324916,0.005312326530751901,-0.01127226138667688,0.009433494197601757,0.0199364289646746,,0.027324336383598154,0.03591475864545404,0.019554126217276344,0.062059767210476326,0.024427402475153657,0.05950942760594896,0.0450405942516424
GDF11,-0.03892062403716655,-0.05518810858544862,0.047776487899816054,0.03833835208165162,-0.03316289611257954,0.06796571225489041,-0.019259196385256305,0.028325222829370205,0.04269754052843531,0.06052736687953144,-0.036297080565204635,-0.04611108126863339,-0.04881388513593681,0.00227634111642193,0.09635448130968356,0.04419516903821811
RAET1E,,,,,,,,,,,,,,,0.15791413589678652,
IL24,,,,,,,,,-0.02446583843931705,,,-0.014899159557416964,-0.013201401324090173,,,0.019214156803541237
SORBS1,0.01006077448057786,0.018863494024972872,-0.028100735361307715,-0.0035474858030075693,-0.003806012980727878,-0.03642498935643485,-0.013686133981862112,0.007749791613403564,-0.013376521027700542,-0.020981302812323025,0.012077060388158652,-0.05812337810279372,0.05289006135698315,0.0569419187019275,-0.06993446591699247,-0.03546846081726748
DLL1,0.04379014190906811,0.05528711115941974,0.017149608883210977,0.005139411399832054,0.03980986775759309,0.04228218327334072,-0.014034087625150637,0.04407519548425258,0.022188708466336655,0.0373314118753773,0.026829913029103567,-0.028379745005983604,-0.03457024980419659,-0.007793573377042114,0.12416966259726643,0.08929901086531601
TLN1,0.016903423746093674,0.09074995530705784,0.037238052974372146,-0.045327097446081856,0.01971455425107801,0.08148192277285161,0.044877750161819684,0.04201206769421813,0.06039697661932891,0.02012524238069127,-0.003472403061212091,-0.009598454746558072,0.003037963610975579,0.05415061073260682,0.15163428998958198,0.10880837248691637
COL2A1,0.10053532219805261,0.026623612060348592,,,-0.000134600258019679,0.015230512561306515,,,,,,0.008899832244128866,0.026811924779835173,,0.040746203012109135,-0.008150414397561624
SHH,,,,-0.021378439349259728,0.054138207157836786,0.028092393693207485,-0.030606084565521642,0.04575127499819531,,0.12091648297054854,,-0.03674142484077771,0.02951581297014707,-0.007746948740779155,-0.010124683868325397,0.00931924924000182
PON2,-0.06447870779556122,0.012153820188293602,-0.03503675766882819,-0.015892465814826628,0.003170789573592798,0.11720412207030807,-0.06046767426737756,0.016883745176249625,0.09649195210971202,0.05019546565792882,0.012560463066031294,0.0637599750424068,0.10434277763606532,0.017991993584827087,-0.07909791520710321,0.015941866158765243
ICAM5,,-0.0034042616606073024,-0.024072647482746436,-0.023989664192479884,0.03406414260971428,-0.042353079589145935,-0.04182803922445501,-0.01944249841837052,0.010555376292677011,,,-0.04164724923835921,-0.02252108879286253,,0.0061989191847095105,-0.004873358217864064
HPX,0.02355867832547574,0.05380337245438969,,0.011986455235203038,0.006259528006358525,0.11885775617107662,0.04314072314500822,-0.015738065281518138,0.07527068182954579,0.018721547678013317,-0.03618706315125842,-0.037732946729586436,-0.0016262105583151752,-0.027077445804466877,0.03409842183999692,0.006465682352721252
SFRP2,,0.07458554117502794,,0.0474383024130419,,-0.017297852590475945,0.0018411090322973966,-0.04356617176922798,-0.007134670988080631,0.04643734289083709,0.05044722276909323,-0.012317642323644601,0.0760904363849848,-0.011577031546723722,0.19259287359268012,0.04313025113786626
CFC1,,,,,,,-0.006455853142351374,,,,,,,,,0.025916619045000266
CD70,,0.004329447161270057,,0.0011121144930734338,,,0.013432499670670806,,-0.012069823162623162,,,0.03713181736726211,0.009577356171130614,,-0.009427030906602489,0.0789916099674549
HP,0.04177693437593359,0.01604229961121685,,0.008988576247763627,0.08900317776299604,0.022424753077586224,0.07734595037412303,-0.0393534751598692,,-0.06590852497969957,0.013310640097498294,0.07514104757269063,0.0016199942980993597,-0.02586568446523053,0.003408170478708822,0.04673192744178064
