,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HPX,0.06322481011329475,0.1350932503037594,0.00023294078987831247,0.01318460035387642,0.009536741434387711
SFRP2,0.017589270745926724,0.10879311934527422,-0.01732323973309016,-0.008677854045936286,0.07807550127359274
CFC1,,,,,-0.025839891192284043
CD70,-0.021719328969069335,-0.021528797816043152,-0.005408883958861766,-0.030506489407634382,0.029696742904392972
HP,-0.014690212019177583,0.12677209309494802,-0.08405241733174232,-0.000321071463655913,0.013185191616791998
CXCL2,-0.07029040045789554,-0.007054075157544807,-0.06875112000853763,-0.0026224850681789507,-0.00895477414589369
NPPB,-0.04418693472136391,-0.024118203620721118,0.058961048502246365,0.06226941965593222,
CCK,0.12646431862411306,0.07702187020300381,-0.021345440245656863,0.006307076576901325,-0.052275595285079135
SEMA6A,0.06189445118629825,0.022956029358311245,0.0028509338845462075,0.02816852195053623,0.06418908305693667
IRAK4,0.028080337627810845,0.014088398908223613,0.05787801656036577,0.0533891272102891,0.09701110406166774
GSTP1,0.0021041396265882805,0.1450800672757692,0.060284898731671976,-0.022356589516284785,0.0685595281195541
VCAM1,0.04196321967887499,-0.030139881932491428,-0.0284104130287413,0.04151217795217104,0.021910158480324904
NXPH3,0.05807045305970613,-0.010413276523007909,0.02315763768216389,-0.013069044440545541,0.010689041033706968
MTMR4,0.06416268235202714,0.02474849151479977,-0.02212439718076612,0.04926600989794563,0.04732127700968217
LAMC2,-0.03887130786133115,0.03217728672835573,-0.025858839529321758,0.06289222106713803,0.009052411918837624
IL10,0.0658924640212053,0.09828572924276187,-0.04033424857087693,0.059674303684110586,-0.006170659645649821
SEMA4D,0.12349346017969624,0.09823412829053887,0.0028398280848602147,0.0777491122465201,0.002291726984014628
TRH,0.08470293150321016,0.11308944384663573,0.054014500659373736,0.06854499234339148,0.04162876503478893
SEMA6D,0.056615292352137664,0.044732368911836226,0.05325934900905649,0.009782984677370028,0.09395297802738929
CEL,-0.010891249465369068,0.05852905104384329,-0.0043174459152735545,-0.007334064011212663,0.03751171215075392
PDCD1LG2,0.03465960477453292,0.03799151546323712,-0.004466577623411452,0.10464340912784265,0.08126069899792977
SPINT1,0.13358327678192897,0.05411472715931152,0.03423037900892051,0.06521340004744909,-0.02088545678183659
CTHRC1,0.14223439404651111,-0.014264317235927096,-0.025028193969679032,0.026164445467269752,-0.007395990982820613
PODXL,0.007929380146776199,0.04953523450062546,0.020206099545569744,0.01889763856884194,0.08239385369201305
JAM3,0.03384772012303262,0.006169684043962681,0.022593499835598857,0.022793920891526962,0.08243562360718233
TGFB2,0.0754533075813407,0.06806504361058394,-0.018258454729428466,0.03563803249424353,0.061977381377860075
COL18A1,0.004491016073972905,-0.015171085278829495,-0.02372047181506582,0.02350198142073504,0.053093097941127904
NODAL,0.04340747088112073,0.038259754004575576,-0.023323239763570307,-0.0038345460499358305,-0.0287541106570455
INHBB,0.01782190008061226,-0.0013905738318671014,-0.0035246884085474465,0.057388277230156416,0.056792842993900104
LCN1,-0.031574033157118916,0.1387469625176367,,-0.004495263378385494,-0.019724635855750974
ARF4,0.0895207655619786,0.09507082706497422,0.04072863622198039,-0.010847515654384287,0.040431771930049196
CXCL14,-0.06310742133651488,-0.01709189459116797,-0.061396012755023675,0.09167205697811077,-0.007056668946688266
LIF,-0.07175802232016742,-0.011628800914583733,0.06277465335096073,0.04891774888164319,0.08999718627248275
IL17B,0.03772888359060719,0.025830000088868633,-0.010135757822679467,0.005085582725866884,0.00046434937530617624
MMP1,-0.05062737356455356,-0.038451544380846796,0.03630156394483583,0.02694095121610649,-0.04990885146755101
MATN1,0.04998366178721247,-0.002959322146479451,0.02769786738850274,-0.011811052513898997,-0.020323501187332692
ADAM28,0.04291301494188601,0.07256437283365573,0.04423248132145604,0.07588437297713557,-0.03639282549357224
TCN2,0.08626712008564885,0.08042011696687154,-0.0467339157905147,0.061812483505691324,0.020568401875693247
THPO,,,-0.028491769549513615,0.06491743803837734,-0.030456614350088985
CUBN,0.03664860645866729,0.10925318785776143,0.025975528853615433,0.05838552524292026,0.05889120608723238
TIMP3,0.05870737117606051,-0.022480881420752254,-0.06077411425861154,0.017175017009825953,0.05041618484153065
PIGF,0.11735640563184986,0.06629121179565357,0.00799123794663856,0.06719852830129842,0.026705586737659628
CRH,-0.03406933231029432,0.0015314020647875764,0.05391090541110618,0.04016021469643759,0.027895143631671938
BDNF,0.009872468620035747,0.08538299720307145,0.025480580732441187,0.08077183633554635,0.05252973137497506
CCL5,-0.004126879412129115,0.05346987538655624,0.01994779709420617,0.07761558582008352,0.049641476461558705
GAD1,0.02807164362649029,0.03839684672134756,0.07105888540760166,0.014149233017076181,0.03387562051338063
COL14A1,0.033181134595428874,0.05337394945488335,-0.0005318643521343014,0.03041176356844267,0.07433354458600938
HLA-A,-0.08340621425811132,-0.10235805797082204,-0.019456771665802404,0.019234049689594426,-0.06108979762798519
FGF18,-0.051722424717326854,-0.011814169885753071,0.013965903367439267,0.013749126561243155,0.06422337138396449
ADM,-0.09226380452398616,-0.09163565139325976,0.04322748654054887,-0.0024789598903143008,0.054916109786957476
CCL15,,,,-0.019703633717789482,
GNAI2,0.08593429446264296,-0.08873978154423458,-0.022403615048608664,0.035979349007087484,0.06550188110552009
HDC,,,,-0.04685849009254692,0.003983508825338748
COL11A1,0.026274100909605903,0.058793585832277194,0.02161057871229278,-0.029506793899601577,0.08653827318227271
NUCB2,-0.10180329823891525,0.0063330495738429535,-0.01993246430257609,0.010486303414245128,-0.003439892046849958
FGF16,,,,,-0.020026159311813205
CXCL1,-0.052729353226292526,-0.07185382401141158,-0.06430831329566802,0.0744182486167036,0.023480358795473864
VCAN,0.051341413316158296,0.019082246719476583,-0.020889817094517742,-0.07189361207751187,0.04338374069276515
MMP7,-0.07393783316922582,0.018313718958232136,0.08126763859435933,0.031170390705394332,-0.030926027179537133
PTPN6,0.02981224337014567,0.07753175515677205,-0.00043312336383384765,0.05537542189428654,0.01926105294268741
PTGS2,-0.05990270845707655,-0.08315271927597212,-0.009304797100479944,-0.0011983040039429051,-0.014811123273869027
XCL1,,,,,0.07520848544393538
CD58,0.08670797766232194,0.09264105273728135,0.014746147556628451,0.050659239483140744,0.05563980069596241
TNFSF14,-0.01779749095527597,0.015192778237790607,-0.018610444580537375,-0.016891968441759525,0.05282110636343391
CNTN4,0.01789332357572252,-0.008356156602126567,0.065604788059351,0.053779253502273694,-0.013512323910940436
INSL3,0.03333160183535219,0.013265093242766495,-0.03190170465191934,-0.01178510222001008,
BTLA,,,,-0.026087096348274306,
MFNG,0.03404868858951912,0.08665365515771152,0.010675453419118816,-0.023103370014163214,-0.024066207926294728
ICAM1,-0.01086290051940939,-0.03160176620349079,-0.03605288919400448,0.0860385395258078,0.08056687168925243
PROS1,0.028961742493126504,0.041582168515018586,0.027939362351087654,0.04523113644051485,0.044063015349436255
CLCF1,0.03098143953193909,0.046298598362979795,-0.02180318815098486,0.06738075861773722,0.08357204374751363
PSAP,-0.03946419203589983,-0.0007338220960746516,0.0016452744033939224,0.11773781634598457,-0.0019933048023460026
EFEMP1,0.010790603851250455,0.10647187309547496,0.010351194844924106,0.09949699995602844,0.08856156500610537
C1QTNF1,-0.09156613394953335,0.011030084902204257,-0.0003122467956918316,0.02159542784915003,0.08470139987057551
ALB,-0.006818273669769098,0.12467338998814977,0.0360386843229701,0.040109009648318414,0.07723789651223181
CCL13,-0.0008618490550377144,,-0.05478880926820776,,
EFNA3,0.09945437318848864,0.14204815290677433,0.05137634588271266,0.024947364703513313,0.04284497575432136
DRAXIN,-0.07997510208018976,-0.019684063493353856,0.02929218760665148,0.0948363371125934,0.011599634084183477
RAET1L,,0.032270227536338215,0.003985067387618218,,
NPTX2,0.008840639658763805,0.08212579010108621,0.011849915801606959,0.004693542940402547,-0.002267635756928666
FGF11,0.06103582663494752,0.015838274271138885,0.06535933679584383,-0.020094650645129625,0.07635443927927016
CD59,0.0042869906783478615,0.023271288775492355,-0.02645758570090236,0.042178492709949285,0.06869662306235673
COL9A2,0.09553296109280794,0.10045577444290528,-0.012912847067072995,0.0693249618666716,0.04751609494937763
DLL3,0.15811161978481886,0.0746812074323166,0.01013762594172651,-0.05258510008160433,0.10946942828508043
FGF5,,,,0.11372778639916163,0.07336800086560333
LIN7C,0.0754858813527749,-0.01764347566444643,0.08239745594728283,0.06503745472457305,0.023503046456370608
GDF7,,0.025529856623866004,-0.027102285156543365,-0.01599663620731443,0.08096668449178668
PSPN,0.03272585765818556,0.015798447389640695,-0.028528554812547582,0.027445152028707533,-0.056668662541847326
ANGPT1,0.04725720132132851,0.013348661900624012,-0.02087998786029549,0.10887472291002694,0.040614288810376584
PNOC,,-0.020110485015457282,-0.03814202644175785,-0.012394568961846396,0.033321859782906096
L1CAM,-0.017272388368667933,-0.02783054723442987,0.14183067075505476,-0.03388816897392953,-0.059845982420750427
APOA1,0.015002158385940692,0.01744148108291059,0.016970652916279506,0.06191730005534345,0.034443352743403474
PSEN1,0.01136978009639088,0.020456545659934225,-0.020271266298463278,-0.03617295737325703,0.04217646159888657
CALM2,0.08670690036917757,0.1973263583124907,0.07607635697445678,0.031163239483245554,-0.02619078809287851
CLEC2B,-0.0483812738194434,-0.04640541167743544,-0.05824665663214186,0.044914417944845145,0.01940906221710506
NTNG1,0.010611917077930374,0.0963639794887185,0.0653745883241456,0.013668230712988054,0.0323995086401724
LRIG1,0.16334043638509113,0.08813804672664316,-0.04606286678899531,0.05341266007616869,0.058734776498914086
CPAMD8,,0.03588898493461758,,0.0015150375729098774,-0.022028949716603016
GHRL,,,0.07310115954826295,0.07314282621965111,-0.019418748387377543
NPY,-0.02739433120649517,0.013655186776147537,0.04455277933590957,0.029169110860399812,-0.011995953852137035
MMP2,0.03524194802386922,0.058236363208067736,-0.011636951105657321,0.01489672827966621,0.10217307899114529
PPY,-0.030041147054143118,-0.02145242887110393,-0.007496852477026203,0.04954411272670948,0.014139404292919747
ALKAL2,0.05013704104963032,0.09950122560469962,-0.020785807878181132,-0.03759912568730119,-0.02906264551528496
CSF1,-0.021026220568899044,0.011025474805481194,0.05159225169394294,0.12320948489713666,0.06325332298898129
SEMA4C,0.04211252412166924,0.05824035623716844,0.004239953830347456,0.02010659557974159,0.041489726244879864
BMP8A,,,,0.028349211404563406,
ICAM2,0.06619929580406156,0.055114657845496184,-0.011377881960392749,0.04600413982021553,0.02845450675605521
SYTL3,0.024693689457658298,0.021554931026627516,0.013793847800164257,0.046812364216332523,0.08996899661169533
IL1A,-0.07084967124712999,0.02832288420320866,0.0772777340983641,0.06696945427047118,0.06883941789342823
HLA-G,-0.01864278119452346,0.06134009013207519,-0.0008625456403677044,,
PGF,0.014022273207951852,0.07898427299603598,-0.10184883470333399,0.06037968321508299,0.0020993842131145084
LGALS8,0.02842486361481716,-0.023012835569425107,0.054250638677371905,0.04728325966266426,0.039544465430136906
DKK3,0.11094524801869474,0.07731606762877725,0.016461500863256463,0.05396866989341717,-0.04771584390885606
COL16A1,-0.014806362201422906,0.043722665129680455,-0.04226504346933363,0.031919703371552234,0.026816583697199827
TPH1,-0.03080047628732589,0.035680521456661604,-0.005088537008843918,0.03848136782104718,-0.0012743678997958563
TNC,-0.09419025522190892,-0.005918853021043378,0.0453372254718862,0.06899657920507093,0.036415502004228696
TNFSF9,0.04390645878533933,0.053783430306896154,-0.003434420815673104,0.02770153342205251,0.03576999496386718
C4A,-0.021217410415076646,,-0.017431093853124403,0.07217828100769531,
CNTN2,0.15233471313095875,0.14138253918035595,0.007238763305178049,0.09131125280349761,-0.03950424820621756
F7,0.03817890371159259,,0.056258403039421305,,0.050486886964187565
LUM,0.07610580981565476,0.07554082352967388,-0.05520368907697376,0.023384286899013017,0.08248117067049981
BTC,0.03918556178469508,0.11580468298980767,0.03589355233285772,0.016800863467526257,0.015943681204594037
APOC1,0.03528243756755384,0.12112967818433233,-0.05730092264704977,0.029452206806762665,0.008658596561069931
PKM,-0.11018834115226782,-0.04327027858236531,0.05400092785307111,0.08201845049632966,0.03079141888378061
TNF,0.04202146164975982,0.011203392977777572,,0.05644351345381504,-0.02119212571433668
GNAS,-0.016539052783859143,-0.08068401918786186,0.11412562326641006,-0.007157171558415794,-0.012807144557095255
BMP8B,0.005532837484453272,0.028605384557215698,0.05635909943131985,0.05667965595797159,0.08923774630247279
LIPH,-0.03071411895662972,0.010357116389027053,-0.029840565129216106,0.038221461527443316,0.03874257177285351
CCL28,,,,-0.01880290268132576,-0.03206275113447368
PTPN11,-0.036689627455185114,-0.06308905634616171,-0.015522079597680963,0.0037364603645237493,-0.04947214864916204
ADAM12,0.01858023830384294,0.0387937829076561,0.02364310250799415,0.050001771618600754,0.03900837712222313
EPO,-0.020513352024446575,-0.04224897490857912,0.02941850496835652,0.16616049156479734,
EDN3,0.11852556093490461,0.08722307044886582,0.023349942438147794,-0.01207537933798275,-0.03379235390778404
CCL22,-0.026051347587312364,0.0036232203462473324,-0.02631139093089899,-0.03089801588371753,
CCL2,-0.0003463443018225319,-0.018454983239300074,0.047754568261054314,0.05844186895412158,0.11604981534784696
DSCAM,0.0569808084812445,0.0542760910953931,-0.03005126311248845,0.061374816507849705,0.08077027408146416
ANG,-0.037025754883843985,0.03593222637841521,-0.015435955854245773,0.09049053456957312,-0.029466979108003197
FBLN2,0.04213853827572831,0.02955704835655085,-0.03536608324580861,0.023402527052102072,0.08229408452737862
VTN,0.059992517127259476,-0.029708627444040257,0.047654893238489204,0.0436424200125081,-0.03435279915234805
VEGFA,-0.14602409549796766,-0.11114144808905614,0.01503659318319819,-0.05485115601876579,0.05366905410416551
F10,,0.05164888786208097,-0.024658033030559662,0.08606617826417523,0.043056249314166364
SERPINA1,-0.05740390114879852,0.011290220169716243,0.01295328400854155,0.027726315292054708,-0.01301814164001373
VWF,0.12431334397118152,0.01328450299472589,-0.09861958725837651,-0.021153163085805064,-0.03828400055547827
GDNF,0.017930591517460306,0.04383529655142586,-0.0015550734512411305,,
VASP,0.02688702988697376,0.05108792726000216,0.019002257364900826,0.02338156503752136,0.021049882981077513
ADAM15,0.0010514969300989719,-0.05312069750302418,-0.0014332580258574134,0.041429696635574796,0.03582326185389336
WNT2,0.010889149434082274,0.061199718749999424,0.0059131739195687864,0.04468671530873867,0.05996305191976492
CALCB,0.011700764843919034,0.03148100458947487,0.02159122328824824,,-0.032647785074407264
OLFM2,0.07386652928648327,0.062408606511658644,0.041233199681332114,0.008452127851655408,0.0026993799746568496
MFAP2,0.05037139821044468,0.06112631607180414,-0.03023980247191079,0.06830571594507717,0.06033107238723842
HLA-C,-0.04383684588975122,0.026634053434658158,0.05413058040884851,0.07374108140381687,-0.008389228109004821
THBS1,-0.00640917898486967,0.02245045683143605,-0.06017643340359418,0.01501955120738096,0.06821305880265485
HSPA4,-0.012305779523830473,0.002693938193217481,0.02332167912046549,-0.020404050048713086,0.013390795966797433
LMAN1,-0.059341199750370076,-0.06401351019942235,0.04083312163569984,-0.031207835202022603,-0.018340119242949836
LYPD3,0.011931990289826255,0.06944431834680229,0.07575062294981932,-0.04146590325801992,0.0010088172128941435
APOE,0.04147020756281859,-0.0033700985509630996,-0.04821469690149398,0.05907948895690417,-0.014343275421921986
SOSTDC1,0.02870632496598845,0.0020807347400503694,0.12071487934637021,0.03084986084145573,-0.005491215408032534
ANXA1,-0.03313720481913517,0.03212638618207574,-0.05874184193157628,0.039462444654935404,-0.04355098898131969
WNT2B,0.04707200891884626,0.050639532622974305,0.01595033411169427,-0.007195417305824638,0.06534080758883758
AMH,0.1250554655883986,0.059217371860078076,0.04119433091014316,-0.0012981180915672536,0.010938582335245617
GDF10,0.06307492454282644,0.0996886141999775,0.043766005612054584,-0.05283100779693281,0.0876057004066153
EFNB3,0.11194283217350424,0.11353282515718457,0.10175431927058856,0.02097775381108318,-0.01126170612798452
LTB,0.05379791803541708,0.04273351790433543,0.0055689023017224445,0.07083215367499811,0.02803981850504681
ANGPT2,0.1093731186328349,-0.014414948173124678,-0.07509437180179693,0.036792902676228444,-0.02439377930667247
NRTN,,,-0.01689887028961478,,
ADAM17,-0.02925415618373173,-0.05799081058968117,-0.05514893579853548,-0.005207145020559845,0.025795149821153412
LRPAP1,0.07322557503611128,0.02253311044324182,0.08405136483699419,0.012006646197874943,0.007039722142639425
NID1,-0.004532817869727621,-0.031181007102396078,-0.04084398595910806,0.011570632160367238,0.023788262030059525
MST1,0.003184832847930571,0.05013174784646881,-0.003110259185918884,0.009307767896145508,0.11427474222585479
DCN,0.07275345297769008,0.02836163174424917,-0.060161365869861205,0.004838559668449382,0.036619664898012674
IGFL2,,-0.0010932142654403517,,-0.019957432166701664,
COL7A1,0.026995253452433657,-0.006498968829368724,-0.02885217591759718,0.04727536489613741,-0.0018017043365108044
CALR,0.008022648741355528,-0.10018326441679747,0.026153489005895723,0.005290356623492948,0.02425459814771382
PIGA,-0.02437567912401825,0.007407406942035973,0.10832430891896203,-0.023871891509573973,0.04933220125618561
CD200,0.06248598921556033,0.07655144379682241,0.048013943820036556,0.07066802178173008,0.002633567903321727
GRP,,0.03351189661954606,-0.041364324586006876,-0.02372574226678656,0.04600499601148076
CDH1,-0.03511328916098293,0.06328965327532449,0.04214329098955941,-0.029882941553164483,-0.023135761624609282
LPL,0.14328856938071202,0.14847048455025183,0.06373527596368445,-0.012282540232548562,0.07582909122072728
SEMA5A,0.05120791753415702,-0.008057227200261701,-0.05928719631229038,0.004999299406253719,0.031968107484954
SEMA7A,-0.010273506805377194,0.027995368820808768,0.005161346263207112,0.09256036044278707,0.06746624667169222
SEMA4G,0.057342559892113884,0.11960862407324589,0.05375411070955267,0.02826156796819661,-0.012887181995723607
SEMA3B,0.02776908426234124,0.018544535885455175,0.05263929117362127,0.06723887131986936,0.04061552503953951
RPH3A,0.062299364822227844,0.10219105732735709,0.07691443444834316,0.07618308825745519,-0.038876804919356224
JAG2,0.05896620526712598,0.07863971397064742,0.03277020694321735,-0.028331214677896403,0.011999348101585648
