,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
TAC1,0.17143274854225804,0.0809211580200625,0.20358111972431933,0.1525547918109074,0.3493712171069294,0.02780272058201215,0.322962416708389,0.1892413778278519,0.13527231526267428,0.25195527789286304,0.12916864498768935,,,,0.14492659243283515,0.16755370136409756,0.16523210957387227
RARRES2,-0.025776391465737954,0.03562609683816433,-0.04266961893092182,0.047753861599963046,-0.17634901431036712,-0.03635723610498615,-0.23759284608797285,-0.013907245205278201,-0.022527089202722422,-0.06815450493813635,-0.009372804717452781,0.06334930434561924,0.0576986242556445,-0.012411720447754697,0.021975585334874596,-0.11712092441500628,0.07139307362811219
FGF7,-0.02134487159612258,,-0.03925722116509061,0.03877602483960671,0.16249475063677404,0.018746093735377615,-0.05453431482770363,0.05917460143549763,0.06147394359189016,-0.00492679681619547,0.03206752311185674,-0.011796560180997865,-0.003386916559080789,0.03707476942941316,-0.03410834370196338,0.03173483404773504,-0.043493177886569465
EFNA2,,,,,,,,,,,,,,0.13382761337144145,,,
HBEGF,-0.07646198543772136,0.033326069958672995,0.029821987674892324,0.007953339150998018,-0.0940544344379865,0.00658365407210249,-0.0916219455452957,-0.08889713697925299,0.03444007762331341,-0.12588591539174793,0.012324391171994964,-0.029574699501241603,-0.011874366465168418,0.006137071019299338,-0.015268291071306344,-0.030981972571355515,0.017028737392240173
CSF3,0.014166488710874855,,-0.023107238726385745,-0.027262669795830585,-0.0077756805826882155,,-0.034478011168842915,,,,,,0.02028702316766206,-0.027942176175170676,-0.031388577017404114,-0.06739026261128037,
PI3,-0.06881979318236799,0.021834285155682916,-0.031265037932274725,-0.04704713721145611,-0.049679810073639336,,-0.03882269563660854,,,,,,0.023363854002885955,-0.12605937738296766,-0.09416381424350537,-0.09785277640221472,
PCSK1N,0.21971639873634827,0.06350378519564406,0.011902189124727422,0.01772146436746736,-0.0008751578129543116,-0.048830030128460045,0.13392869473604682,-0.004502429904321254,0.051292193026614016,0.26653235195979125,0.09556316688978987,-0.004661602275038876,0.05059529004512802,0.039885060188882895,0.01746454431696117,0.18359935118997583,0.16115919169087983
NTS,,,,,-0.03622753480141376,-0.018799290255164296,-0.0423776231335269,-0.030671817149530087,0.014528228547607132,-0.03161024868466099,,,0.032738966434426586,-0.022855857790143794,0.05251857404298959,,
SFRP1,0.03736778498682102,0.026244815500320474,,0.06959377750927154,0.022108925642038472,0.027892500431360046,-0.02210056348430534,-0.007201163961987211,0.000535462745225123,-0.024046469219301505,0.017681508453863654,-0.08240499028921139,0.03015950213685173,0.06106206051711998,0.014414962545159839,0.11191380319885462,-0.04325704422630562
CXCL13,,,-0.016778589428363164,,-0.009211572942042652,,,,,,,,-0.03280383075512774,-0.0482005423745689,0.008649578770114075,-0.054662657198420214,
MICA,-0.09504796601534289,-0.005238764949894345,0.08627192045940142,0.03845490430505205,-0.009556864868672708,-0.0002704927053561272,-0.04424360447460457,-0.01847831508938481,-0.026969369880048732,-0.013825556602750871,0.014854035607921678,0.07024041839031751,-0.03200334295670442,0.03264540949395386,0.03743000756564124,-0.0019819540455046037,0.13934808627620512
TG,-0.04630937434928079,-0.05361428963551339,,-0.021537425188362366,-0.008691688271134115,0.03163741345021732,-0.005107999817786501,-0.025908535199892606,-0.011943159157242596,,0.04228072616042623,0.015487903613303286,0.04803148343644701,-0.028149487389250875,-0.025833281220429116,-0.009356059041244029,
ADA,0.03476822677604715,0.03876832122723357,0.03384138536176168,0.02527179347877376,0.014774813808078236,-0.042391785731294554,-0.16225525911416272,0.0186842454312693,-0.019396650940860675,-0.08766841766724931,0.0037380285524788665,-0.025631879762165487,-0.009818383987447771,0.013592832047982744,0.005338936880408859,0.03448335936691218,0.0020516801593044197
LAMC3,0.07338508957666659,0.02145524218729792,0.04911694468414054,-0.026612843259555288,0.04724396947587664,0.04720651020665075,-0.09436945184561568,-0.02263374224615925,0.016209715777397837,-0.054124644131822344,0.015060575630161076,-0.06425332938640661,0.006244668538722313,0.11856389141566656,-0.01296812097751243,0.07682937725224133,-0.0023986377713675526
CCL7,,-0.021656172198594274,,-0.01557152400021059,-0.05091552840539565,,,,,,,,-0.02188819825873512,,,-0.06816351092880037,
NGF,-0.033469014964698666,-0.03718257223926366,,-0.00221125208648202,0.021144899537496695,-0.020706987340376584,,,,0.0077378364608146405,,-0.020036841995277006,0.00850300686904401,-0.01850812373739021,-0.019365627782826095,-0.015519336624255645,
TNFSF15,0.0162182135043267,,,-0.017339653567717456,0.03302817930967921,-0.025142822287365252,,,,,,-0.06612689219319842,-0.021338535469583437,,-0.019491767452429986,-0.05301895497656878,
HMGB1,0.08295738208071145,-0.00039570451648584154,0.0379249592091871,0.08089362132539793,0.024603719504702443,0.015310388426046647,-0.23998422801186167,0.14449912574683327,-0.05129508817397538,-0.05081838093295581,-0.01863073343789756,-0.055249814571653275,-0.025618301458229607,-0.02487865852627963,-0.023262332757888776,0.08569538200606588,-0.11747834152404782
ITGB3BP,-0.07092380309102689,0.0023373179829202125,0.02015361315621191,-0.026224767893516708,-0.011458551279870504,0.0027622339625163893,-0.1603711936526715,-0.05244375203679307,0.03182220098221975,0.014781634703835601,0.01276698504162303,-0.040446938451915604,0.03620807876596117,-0.041044391886480375,-0.04608403469471112,-0.011155509275614622,0.04433807644528447
AANAT,0.04331835472613323,-0.009952364512617532,,0.0024456534764008176,-0.011508345792981413,,-0.031100099115495806,-0.023299697115214416,-0.013767070866845673,0.016220224160884117,-0.005464620381334531,,0.1371545891214034,-0.02524627410393651,,0.03352552592884784,
RELN,0.026350119908425982,-0.06783150729917288,-0.0062202262815907,0.015376279553693716,0.05148724971134362,-0.01083932810109945,0.12745398493196725,0.0006816894549938429,-0.030435761886437446,0.06602042680394228,-0.008966063503121575,0.10766432527640708,,,0.07382913271004608,0.03411485108051573,0.0054252747700433155
IL15,0.033818341686847345,-0.0530710598445763,,-0.026109915633162818,-0.057013109821539974,-0.017890612780973723,-0.062329449229950935,-0.015208393751929151,0.029015300139234843,-0.07986445819520384,-0.02656669119434168,0.032576295708795285,-0.03517908149259238,0.05619820983982002,0.1291443371059175,-0.02087523367340305,
UTS2,,,,,,,-0.09449629254136445,,,,,,0.03744552337389529,,,,
BSG,-0.12674175879659413,0.0694183310804906,0.08652328087046508,0.0036622976617897074,-0.043193385309157326,-0.016954057697327225,0.08295024512417946,-0.02127999483874055,0.021920570201513306,0.1238981455236516,0.00385930708546076,-0.05082868646854751,0.09846806193967071,-0.0025312583826163464,-0.05394553751665353,-0.020854274480068564,0.21519391774567767
ADAMTS3,-0.0835326080692371,0.02071383793841344,,-0.010621082949526772,-0.019501020967772693,-0.028816601661140695,-0.207384567788249,0.0012595548226010326,0.005690397570489943,-0.026032673994990686,0.11920790590156824,,-0.057778431556147335,0.07005976367374493,0.010056123538534667,0.04567732922329948,
CD34,0.02334706281317565,0.024190148861442676,0.06385297364459927,-0.014977790778507718,0.06576531266504763,0.006561909365343362,-0.08511334061173674,0.01097090844195052,-0.025757815787086604,0.07500221613567963,0.005559354815001246,-0.025164157994529063,0.051799188597004844,0.05452357105516946,-0.03152558560504771,-0.03012691842195781,-0.0047131973216288
CCL23,,,,,,,-0.03538697597763664,,,,,,,,,,
PLAT,-0.0693906317486929,0.07127915031658522,0.06310847542307345,0.004457198605363518,0.027730776071629517,0.010227417798365727,-0.18400666916379121,-0.061723400668584436,0.05260255533803322,-0.05238717223819081,-0.0043946257542980365,-0.05393751947945917,0.07729785573787847,0.09437396936801154,-0.10783044498219356,-0.021345876936891325,0.010953648620987676
NTF3,,,,,,,,,-0.02222333657610837,,,,6.102217447397544e-05,0.07205386493662916,0.014518688140498866,,
LTA,,,,-0.019957610947001134,,,,-0.022440036530143335,,,-0.026566694473746436,,,,,,
CKLF,0.006031824990058598,0.011556677857271679,0.09144114070016238,0.0330991790992273,-0.059059271880937195,-0.040415910475229,-0.2259281342320194,0.010240496401330752,-0.06997681551410989,-0.0771285407196507,-0.02890315881473037,-0.0079033920281322,0.06045695042921775,0.04003769449992282,0.02335956621123617,-0.07022148235918393,-0.004576392107077484
CD24,-0.1456765489613417,0.004844606293396812,-0.010249207898343679,-0.04692725871385104,0.06342359109854805,-0.056308377176472545,-0.03424937912694155,0.02028650379633456,-0.06353193870026964,0.10194129745571467,0.012338586903960296,0.06904486469988286,0.024275009270165602,0.08019912115236197,0.03792763316817395,0.046443885071440524,0.15315713955382368
HSP90AA1,0.09839420821896674,-0.046518399396433964,-0.058160263082566416,0.11431924983281368,0.23723857216756872,0.01135498934429086,0.28050309023794984,-0.08246464621363593,0.05690819213473624,0.24798435076623268,0.06207366949444996,-0.01720240755424727,-0.05077142608815204,-0.07438025464647902,0.04057752707368624,0.06288063139600031,0.048914568597103913
BMP4,0.08215595391036183,-0.03992138582773603,-0.0025389584164488906,-0.01989333637205617,-0.012194416190677085,-0.009273599665097202,0.014975873471005733,0.0015212948669960777,0.016443515441859412,0.18254314808074362,0.03764909336632372,0.03236753469324798,0.026300985204150737,0.08850794742992042,0.013273617992226736,0.00010620960532252785,
SCGB3A1,,-0.02165617003300599,0.059177823575661447,,0.015483324467546144,-0.005862127851629974,,,-0.011612658927629332,-0.05949205398123892,0.05277742575387237,-0.05963010388638219,-0.03331476307085223,0.011507952971704904,-0.040478250487921065,0.027883027903782193,
IGFBP4,-0.010219556834448341,0.010819947987066328,-0.03159361713541634,-0.04548883820715988,-0.057645580316568405,0.010667251486678199,-0.10732111850665312,-0.03928960412137181,-0.03682871792428147,-0.022285087006480513,-0.07365110074921759,-0.03364709836465228,-0.038395449112968646,-0.039278816694381824,-0.10077213234482867,0.09892797635075494,0.10130024680987909
RSPO4,-0.04088583314913883,,,-0.02086920708164586,-0.04668765016214867,,,0.1495779032626234,-0.011612657229015267,,0.05968230855813094,0.11767950191085283,,,0.026988431339664328,0.026225651246126427,
LEFTY2,-0.05954824440325228,0.021107358167652024,0.01894452623624921,-0.003935705426661787,0.0003428070721615165,-0.028592134816752494,-0.13875501297565368,-0.0064749937014021205,-0.012733420677533698,-0.04527383220034013,0.059723970366489264,,0.09879007727513499,-0.021570967084365757,-0.02662416664321598,0.009114058524843694,
PF4,,-0.022464800085462838,,-0.013585847912868503,,,,,,,,,,-0.01719510796223041,,0.0684601082717564,
ANGPTL2,-0.029416902424703385,0.014686092215069278,0.000583465643690494,0.043697483993042276,-0.05918487238523769,0.022848693397825352,-0.15947891939500003,0.05475138183205785,0.019096977136096538,-0.12602832882855194,-0.05329132496356499,-0.03694154200129692,0.035274877231546715,0.09324010174318349,-0.02900688212284713,0.0998926199922368,-0.03525806060140124
LRIG2,-0.012905442814420064,0.0818430103112365,-0.03039663084022453,0.031631832072020825,0.005427779486998525,0.020645058812325236,-0.13437941321650065,0.05045320107800732,-0.0148419198418494,-0.027046629077309044,0.04746986673219358,-0.015538171849552758,-0.026771849151767103,0.06876750942016416,-0.045274798484851435,-0.01430721876287469,-0.04237822687566498
ICOSLG,0.001775630927387439,-0.005206345749488481,0.04794282397189003,0.008660646898414703,-0.04210693221751777,-0.05983128680138271,-0.12354858021845255,-0.004240551454781116,0.0038237576192673055,-0.08403960141681788,-0.006305432687359731,0.031295858482994834,0.037252523468577436,0.08201429977820787,-0.0240935777044551,0.05026474215679633,-0.06719658076765994
WIF1,0.30962182207363137,0.02848170688837453,0.04069849436095944,,0.12079353783804728,0.0421166108130987,0.2652168493148329,0.00685399317027364,0.02939446814068702,0.3469412932223135,0.07301334276698106,,,,0.08385948008508343,0.04301026110320578,0.29974514079054876
NPPC,0.04643875477424437,-0.033171230611133536,-0.0309873830044139,0.08917899904062446,0.11750312425838542,-0.04381401531722103,0.07785265808433858,0.11180904192159284,0.10701577441167666,0.07598103824003934,-0.00947511782757932,-0.11014008647396285,-0.00516038132595203,0.09409575877586014,-0.0024772159135643306,0.030438349626697267,0.15050682963213854
LYZ,0.010285403336098332,0.03774274518636812,0.019486522701783585,-0.011425414725496503,-0.11595752140735174,-0.00046795019646864275,-0.1511947644009517,-0.0031697478058734588,0.012716456257176462,-0.1738269536369415,-0.028378410097353084,-0.09132528525093996,0.04759708484312853,0.09970381654255964,0.020306625197246568,0.03132213346432761,-0.02462959202690255
EREG,,,-0.0311468561607671,,-0.04215303519621948,,,,,-0.01092851002744396,,,0.09214276794205169,-0.03949946986848555,-0.03395326171117133,-0.022915979389011156,
SPTAN1,0.10370423129382467,0.08924411954198837,0.03116365779682014,0.013175224527626737,0.08964326358917835,0.037948677663757154,0.15314388286453093,0.02322716391686301,-0.0077086805786569,0.22699675853199142,0.09339462511899113,0.03606607607105945,0.007164823142377602,0.052718876384132585,0.0756571740416491,0.15380515135984593,0.200305248665241
PTH2,,,,,,,,,,,,,,,0.04431732841540094,,
LIPC,-0.06211226133723152,-0.0275028200603089,,-0.012660949779466198,-0.01935488644161288,0.013266397161788812,-0.06082229665199707,0.03296290554623481,,-0.013495287233172998,-0.0088568061842375,-0.031064008028417463,,,,-0.03061724882266028,
COL8A1,-0.1873474367964581,0.0017700337997509916,-0.02884980926662834,-0.017188394080763593,-0.11299700306317172,0.013363638372129047,-0.0947577386735345,-0.027871537011341287,-0.014134935850088052,-0.08381896163137277,-0.028976568457356234,0.04932072568601664,0.010559253180657197,0.0623081128279417,-0.06923262699668162,-0.1431571468788348,
GSTM2,-0.029559403193224282,-0.009495835805580922,-0.03845005930201905,0.03293412635759706,0.041511908018154346,0.033252545098612064,-0.09374191632765612,-0.041689272932518555,0.03079285228084943,-0.05189850908393963,-0.01783617553434517,0.059609970139571415,-0.018658437971379425,0.07732400442020221,0.020567765541373843,-0.030942578966674163,
SPX,0.10698675180309018,0.08020101930133339,,-0.003032054397130525,0.17245052205446093,0.047029878020700355,0.13157263820714996,0.09553430053189182,0.030193399267978396,-0.014877570954231057,0.026789747336573765,,0.05534391174619999,-0.0022850728852042276,0.10634563277003942,0.046246198264330546,-0.06252203351756155
MFGE8,-0.14127286602334435,0.01567384836613611,0.1095788228100964,-0.04721615318965473,0.06251366956435883,-0.06727326851862526,-0.0015667390949043283,-0.000444975927007228,-0.023099866291322546,0.13884455077342167,-0.03120595328896617,-0.07073351274888531,0.05255408218814683,0.009622856305345638,-0.010568288795360115,0.009231273252738814,0.003451429807166324
TGFA,-0.0985443931678829,0.10345281662103072,0.01672320108262838,-0.0073548188328252054,-0.13917135904931546,-0.03477600916599376,-0.18517239567307453,-0.10988160707798264,-0.005927147206702243,-0.04801325209812573,0.04464940288311981,-0.03774707696362573,0.06679329292655058,-0.006470050872685227,-0.03154219447029572,0.03217489249628066,-0.03283066300845194
SLIT2,0.24161901455780516,0.050610145856831046,0.03769474932480568,-0.03171388984979354,0.11349215539727145,-0.008493285188510887,0.16909978540207513,0.10788529248520048,0.054562219085739015,0.19427965855571006,0.12517951824100318,0.10094483363085088,0.1140528029264844,0.09719109113239859,-0.0010601867536195243,-0.02691660248098597,0.11094396762237041
PLTP,-0.013748831058095073,0.002122638841391644,0.021319213790937996,-0.06327343536761948,-0.11491137957681458,-0.048322827929603705,-0.23747339254159108,0.021225694926868932,-0.06460110822385408,-0.1976931844663445,0.0009119120726937702,0.023885842063108165,0.008049970835128194,-0.04110042341128845,-0.0805370344760818,0.05508340849145721,-0.13300688309580527
APOD,0.11675769334190528,0.0899885757978469,0.06992752567514987,-0.0052972495140507355,0.005367087206977122,-0.06278431372626272,-0.27986628865142127,-0.048060051930707094,-0.02853171401372883,-0.21922181329009927,0.07693696795780126,-0.04460923563452943,0.033426488393597416,0.1273641516544835,0.0021067900760989087,0.11633294689067905,-0.1495580543956274
B2M,0.062177494193104095,0.06444110233816241,0.05625782776520728,0.10768979129776057,-0.08182393954849225,-0.04834875143462615,-0.30394970685539463,-0.006215459060406034,-0.08450048875892449,-0.2915464428978609,-0.09909390675336083,0.021460045955008094,0.0694482001986161,0.05506236265243661,-0.07408898041795849,0.08969046045122252,-0.048358864341424744
OMG,0.12002817777243655,0.05158535485816023,0.054178027002316796,0.04804417955824301,0.09555706629622325,0.030313436886539043,0.014030507560426588,0.07702541546946472,-0.0221978805607702,-0.04113707216430808,0.01774018542907428,0.06779925310011588,0.002818959756257824,0.0880686796023727,0.13718735590314063,0.13867868777909553,-0.05914554096363822
CXCL3,-0.07154677342389928,-0.055476147469183376,-0.01582476827803751,0.016795006329288445,-0.09224687134900687,,-0.03007038436204701,-0.07125015389365214,-0.012423088590023796,0.011552364461743974,-0.019132830887873976,,0.08805657442010036,-0.06277783268281509,-0.020895184644096673,-0.09948781139940675,
CXCL10,0.10551431297505437,0.022487062891109022,,0.1065434821966703,0.06086581413440192,-0.02445444088017884,-0.1683274879318747,-0.08357803494535933,-0.01887158083522847,-0.06992283257984691,0.01432532559996139,-0.004595277275653272,-0.022602372686413214,-0.023063624578769173,-0.03724879939324431,0.021152150503783988,
RSPO3,,-0.017612219662685946,0.08888904285333042,-0.015777311877426026,0.21173693937149618,0.028938026552929024,0.12003891956896542,0.06984524642942236,0.0762706439453788,0.08155462778370483,-0.01999343952863442,,0.09141296870166474,0.06799125206298569,-0.010737794026410523,0.014089766507531621,0.15782226142048242
CORT,0.0756485396740607,0.08009292679269807,0.4496146616496674,0.10815005046604186,0.1931334906392749,0.022630000743234097,0.09942424799254428,-0.0001724609767064179,0.04964806169913098,0.0518338597390834,-0.005889458611829104,,-0.024958338447669558,0.11798493439704852,0.03971382829081899,,0.08810879970448969
NCAN,0.040332876231812136,0.053734337567728344,0.08005431771572012,0.010843688888583966,0.271101946359668,-0.005611586126786941,-0.13223294540676253,0.011810384940015808,-0.00019224277754432845,0.18094009494281893,-0.060057166778125975,-0.06002993460768284,0.027754687889222175,0.1134191767054408,0.1152108616358665,0.1670253508040998,0.024884468170170582
PRG4,-0.06256114097396388,-0.021994036398869165,-0.025836878784775082,-0.015571526426801456,0.047678919203804696,,0.004494526215071506,-0.033353650253799105,,,-0.0233756358464475,,-0.023973634173457076,0.06688157319000965,-0.06500564169388628,-0.046523754689681576,
ZG16B,,0.015314768751572972,,-0.01807266081195321,,,-0.020208785351188134,0.061670555028593275,,,,,,,,-0.006165369363113511,
TGM2,-0.12120901716597052,-0.017230703532391575,-0.011656126956433787,-0.0580336972558124,-0.019772653582084188,0.03408797204249856,-0.1136974445912074,-0.005106092522360062,0.0016624060816438598,-0.022025773221397458,0.034882426925908636,0.03499194528065674,0.029565557944367084,-0.03806641853215249,-0.031039258134417234,0.023016862952148217,0.012242232367094966
VEGFC,0.010961555794797533,0.0004986198510153825,-0.0012825063792472702,-0.027752629520362757,-0.019403261672002244,-0.025995992392615092,0.04976811717105018,-0.019116565180631304,-0.022830942148706575,0.0018195527712917801,0.03347989313470725,0.03379901670445744,-0.02816885373575508,-0.03605303027807888,-0.02968735620526623,0.002737492329142993,
WNT6,0.022996149434735883,0.003298684560370253,-0.03048817485620801,0.0456248490368427,0.0749520664818254,-0.018350256224325973,-0.043503040170441105,-0.03968146690898437,,,-0.02082010978172545,,-0.0054901538810523615,-0.009120902533559764,-0.0038271592548047555,0.11420146714771405,
NRG4,0.07080887120728871,-0.019946094889736646,-0.017320118105310783,0.011299397395520565,0.010157509193960926,-0.0061968291430901865,-0.0403642470773624,-0.03425555818841289,-0.055540757809341056,0.09920907700518158,-0.003953890982645985,-0.05453838186208409,,,-0.03599803781686576,-0.015174546517312171,
PMCH,,0.037801450341913206,,-0.00397332664208998,,,,-0.014884697659535135,,,,,-0.022247846844940796,-0.02524627320865276,0.014588554062780658,0.05863819688330869,
COL9A1,-0.028952036761139627,-0.03071670725307754,0.007653045173940206,0.09610043027473268,-0.0165426905535733,0.009086599305557228,-0.08171870197416228,0.007697929385123977,0.023211918658649817,0.11024818735618924,0.03455516587271205,0.05840154726652839,0.006677632240285342,0.09321350665425085,-0.004431777735225302,-0.016237330608434856,0.11847326256138098
GDF11,0.05629666503539707,0.024736727482508786,-0.012994534018407928,-0.008594606287227698,0.09433505526093056,-0.011620916014196517,-0.12997325437546486,0.017917669323436306,-0.01953632681041213,0.07985432098596411,-0.052944949614841696,0.03331882309238057,-0.020945280887069945,0.031891801740571525,-0.016447394644224914,0.02304734515416595,0.05189605088692929
IL24,,,,,,,,,,,,,-0.016587458502772982,-0.016920940708086973,,-0.060238496517931256,
SORBS1,0.06179752530971495,0.04644003393315131,0.03320326740532885,-0.020085717056035388,0.00042854955889316983,0.01997643136148778,-0.02853681680004067,0.04434877584639831,0.012148041649115184,-0.06271746059961553,0.0481878114770664,0.06388358186982318,0.07912043640356883,0.0680470723255414,-0.03554358195313017,0.0503041954829598,-0.02319753528414876
DLL1,0.09832144883875721,0.057694548465510996,0.029364833141460347,0.0009125505761913347,-0.04387119399490873,-0.0035323062262890945,-0.11128985740231088,0.0071681235931567045,0.013620485220820334,-0.05055733683295844,-0.03531355356543662,-0.025949425631558942,0.005173541185102477,0.03123511182721934,0.043870326727093324,0.03708383514705332,0.0552055918678973
TLN1,-0.16546585323606836,0.008929325783348478,-0.014514460925589221,0.06112913813999427,-0.1325201667270704,0.03343942801790472,-0.25560612355111517,0.028502938202437537,-0.017741763502195588,-0.16258917300050404,-0.1017079517787442,0.028544714053214647,0.06209901531578366,-0.03338922699354117,-0.034229629881575754,-0.028746859649061724,-0.11566449854559092
COL2A1,0.05069153874587056,0.05714044722603076,,,-0.02890593473349508,-0.01988021887930684,-0.019834302425541787,,,,0.033410261352217925,,-0.03626235877749628,-0.025711578598311264,0.06495147570782968,-0.017605331562089162,
SHH,,,,-0.01618137258511148,0.020137438151727693,0.09847238780840835,-0.03209966595620431,-0.03620938039127271,0.07131221070502422,,-0.018537886453612585,,-0.012311379658258959,0.09448528732771148,-0.007667519276624356,-0.01779396343753893,
