,UKF248,UKF255,UKF259,UKF269,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
COL18A1,0.016707630422368933,0.08719969557361233,-0.044109557363996355,0.15856313306958683,0.04548805866033465,0.028288787986634013,-0.07862499648951507,0.03901355073852599,0.017096482697700522,0.044794451943531585,-0.0014049686586101629,-0.025294204286739657,0.005181225202900604
NODAL,-0.029405731298455296,,-0.002907282876198961,0.1177113554012526,,,-0.01901471396933816,0.10495847688081811,-0.009891592017868784,-0.02324930499089856,0.00870715236407685,-0.014204245569187212,0.049007107836570425
INHBB,-0.006167691219806673,0.01756004357853578,0.03897084146617446,0.08737164303424771,-0.02595116265663385,0.06383721874276983,0.05328655979972727,-0.010891437747294282,0.0835022374806896,0.007899726156526277,0.0030198282686643117,-0.0819066003651104,0.09672179520010442
LCN1,-0.018719145499181793,,,-0.03381242216154212,,,,,,0.10045410793748116,,,-0.025774455956938377
ARF4,0.02554240907048651,-0.06041069517300944,0.013610183861275243,0.08795455706308215,-0.06354784029514696,0.06244075024694435,-0.008319648061159394,-0.0014061440757351668,0.09842786643879636,0.009737664739394697,-0.04786847196393668,0.019809021398936595,-0.054933200192874905
CXCL14,0.047323742915477966,-0.04246641720205309,0.023052779530322285,-0.04993257422816489,-0.018343974807410835,-0.0221224298850864,-0.05996949952015441,0.0422409238505888,0.07155043664847083,0.01709885753388049,-0.03813016121417343,-0.07491519614285187,0.03363530916811064
LIF,-0.030101291386350634,-0.03668992163172543,0.024059410128974657,0.05665924000285557,-0.015514070318766294,-0.016994541792370654,0.0061672136506777395,0.038895562162506475,-0.067885546097191,-0.01283298935867826,0.00654616531318848,-0.03573525514771501,-0.03125509580195251
IL17B,,0.04284208274394571,,0.003770680650153793,,-0.03024167873823538,,-0.05754710819494956,0.18820135896564222,0.017803294545339857,,0.13135799685051724,-0.015483167708732835
MMP1,-0.02580743319567618,-0.06370367671078869,,,,-0.07259759023208232,,0.0503704221189763,,0.0876777116993538,,-0.012796410131135041,0.007003291287045974
MATN1,0.03206638679885846,0.051564228284670194,,-0.0020173656583841247,,-0.016538447104525462,-0.011261551187840694,,-0.033991597214232595,0.18018881460658656,0.04292824682786632,-0.01821227623149856,-0.03099837708801161
ADAM28,0.018012627766266148,0.03387471677725447,-0.04405438295507109,0.0774371140254574,-0.004241785216535054,0.004969840932359626,-0.010419341616853654,0.06898043029939531,0.0051801132777276725,-0.04109344095883878,-0.09519921005761799,0.03999032080806454,-0.05958666104543994
TCN2,-0.024270144210174458,0.045658576538845946,0.016319425766835816,0.17992092537849494,0.008204209023128172,-0.021379160949131462,-0.050909486353098735,-0.0015177602565474224,-0.09100365201373939,0.04485322693019849,-0.042960553611171425,-0.07476982042788073,0.019286037232188972
THPO,0.010595680287246924,,0.009748120325026395,0.05735989470689092,-0.01614386342443992,,-0.011261552481483448,0.023756983417599655,-0.032577716086824096,,,0.03175739462828703,-0.03355680813263749
CUBN,0.009320072886247066,-0.027166881670396773,0.031164137600567857,0.10929745118737029,0.04301129135533948,0.008244970407791308,-0.03294015399092339,0.015370365058512837,-0.11373580654458476,0.002264439415386225,-0.004798804216255552,0.0717138301192377,-0.018687156211396307
TIMP3,0.021141745171526012,0.043772967493161,-0.021602379793269316,0.07528855270568004,-0.01658662590481852,-0.03102497365726487,-0.05770904955776283,0.018851847708457943,0.06311749697004079,0.06099993915658234,-0.006947484671423866,-0.1004820867962582,0.042989814327398124
PIGF,-0.04297091996765363,0.06975281681663759,-0.007231732470195743,0.11472336478342574,0.037382760737041436,0.046510714523697844,0.04767795103740648,0.009432129124031746,0.05196268924046663,0.0188994903827039,-0.08816611012749524,-0.0016809142990936896,0.07540918384892882
CRH,-0.021931707625815897,,-0.023451858016545132,-0.019091783924218172,0.013256700126430212,,0.09227505219299696,,,-0.031102842357281082,0.048190530456399726,0.008734083290442504,-0.02768731482283744
BDNF,0.018129879385653212,-0.0012077311668402797,-0.039362184775821665,-0.06209916851597158,-0.0150294724307437,0.004121839639426055,-0.01268340047761791,0.07677434028350749,,0.012281601289247096,-0.02886954603051045,-0.01737132026967993,0.0004495763425030012
CCL5,0.011875456458724218,,0.05302046516968555,0.03242689605729477,0.03659364884030181,0.0058591458183679355,-0.015277650205756712,0.005802622339221149,-0.03839897857516724,0.007294278963121125,-0.05630107345278144,0.06720819563637624,0.038547546395111584
GAD1,0.025144787136926233,0.09586645724978357,0.03148564053520882,-0.049133327942853695,0.009757668485274252,-0.02477646562882969,-0.02937171612032185,0.09487495847265179,-0.03580118879893123,0.05738905225786954,0.010587738903097731,0.0144570389113952,0.012590959888913799
COL14A1,-0.02073976139832621,0.0800313731836637,-0.04800723320556484,0.033401709601065366,0.033271362799979984,-0.0333854826363112,-0.018985069467660945,0.0419649446324723,-0.047784832444952026,0.027159250514842297,-0.0027506077697583816,-0.05483170322104796,0.03220211735595893
HLA-A,-0.018063625257601894,0.05502029824628687,0.01717202523035014,0.13427529808187558,0.04453043412470702,-0.10031455015712783,0.029511262675303167,0.07942235195991167,0.12987964193554966,-0.01614612592441967,0.023061750626340187,-0.05408496032358531,-0.030016703631728082
CD5L,0.041869886656163265,,,,,,,,,,,,
FGF18,-0.019844229080456705,-0.017320098768192543,-0.018632325815756818,,,-0.017172383904902017,,,,0.08131679148345353,,-0.022113107270991063,0.041957095419451196
ADM,0.04182275996500183,-0.016594493850369714,0.013491024628493437,0.09176798149747255,-0.021833964367354894,-0.03167502369687768,0.07465658619309347,0.016003747959478096,0.15955786508351133,-0.04317883630286,-0.04217108655995376,-0.014161736509906302,0.006216695812919746
CCL15,-0.01744932830450538,,,,-0.03327587341849503,,,,,,,,-0.022105401772084664
GNAI2,0.0007667927744091226,-0.0646280525174097,0.012018485994933662,0.14054999926715786,0.031786827070490575,-0.017279924383824734,-0.02488112276838908,-0.08618056275453682,-0.12692844161668235,-0.02353949214374107,0.019997279646033234,-0.0015663402978286266,0.0006264101966539972
HDC,,,,0.07826080434731084,0.0660150160959618,,,,-0.03879364094749527,,,,0.10014446247111741
COL11A1,0.053545946920823005,0.049680799199604976,-0.007838869027489996,-0.03230086096919073,0.042419289501037925,-0.05637287987942404,0.007689203372897546,-0.012475434581849456,,-0.0190208455051645,-0.02117399971890057,-0.04403759277013854,0.052176457315357916
NUCB2,0.04061533203034788,-0.014019856582618982,-0.0033795506232126506,0.0768947668206148,0.01796985442881406,0.04058263198230139,0.04808549428598718,0.021787454010414924,0.051016119353464395,-0.057242561875720376,-0.03296865679565468,-0.0025960874144271896,-0.0027696160356701516
CXCL1,-0.06186695866472579,-0.01706658606552638,0.0006696391315899703,-0.007469183932670184,0.0046457133997434815,0.02494996092116218,-0.015277652795952683,0.01383913819261081,-0.06728927737799774,0.0356817438144162,-0.035617083104495045,-0.026032516139003092,0.0011118937833709045
VCAN,0.016760906268446705,0.002090839414204014,-0.016346716525822112,0.07471094550169302,0.005960037984126009,0.030647832950556578,0.06713411552532213,0.004461798802278595,0.0016115335428261563,0.022042958919376573,0.02417668482493563,0.047231369250727046,-0.046412515366829214
MMP7,0.0313755744137456,,-0.03704233114556024,-0.007953062610476463,0.07556262154848996,-0.022237710254601153,-0.017405876668649997,-0.006598423234690707,,0.03093564385943894,,0.08073607271762163,-0.008832398466771217
PTPN6,-0.001961066395666617,-0.026659709203666667,0.059753314225591506,0.1643473609423645,0.03831921253232598,0.04704381079143964,0.024747620781577325,0.024107646544376547,-0.004069566893215176,0.011913244748608583,0.017888785836379782,0.03252034482181048,0.009444155056324177
PTGS2,0.006691028289322254,0.022284294981945993,0.0011705312145426062,-0.03068601351454436,0.0053535524969669296,-0.02562522841250831,-0.0004711253188317621,-0.04742089132253775,-0.06428883895314932,-0.019541698188252923,-0.012042432842793367,0.026147240605326007,-0.08721516836639373
XCL1,-0.02403322606914558,,0.12555231510866288,,,0.03168422501439381,,,,,,,
CD58,0.008299604652591637,0.06432954046792459,-0.02085715018033096,0.10774374348477396,-0.036429624448580784,0.09043943352006073,0.10679715824332169,0.07008911952575188,0.03327025983635446,0.04441927903245816,-0.017257204804051896,-0.03489737865324503,0.021095543630584447
TNFSF14,0.07467129153730208,0.08955564824739487,0.02144657438082398,-0.0036139497534061087,0.005170474073873264,,,0.03700169952785149,,0.02294615354701236,-0.027210515962393506,-0.01847734465913267,-0.01771188715352575
CNTN4,0.017602084003987484,0.08225822396854116,-0.011076221789738461,-0.06196598688583782,0.04556624533474735,,0.042459691917794355,,,0.036268507894622125,0.09200096616981397,-0.0017656963964404176,0.04497904676973339
NTF4,,,-0.02564399840691932,,,,,,,,,,
INSL3,-0.021529335009170186,,-0.01863232216113486,,,,,,,-0.02263386512300791,,-0.018477342873923656,-0.030267309099377016
BTLA,,,0.0411365063369632,,-0.01832448694097338,,,,,,,,-0.00034823917589974873
MFNG,0.02331295693744616,0.09257448088354595,-0.03931156243423515,0.1056385088118786,0.07463673457759046,-0.042412439031270045,0.024402712271738375,-0.074146348652422,-0.02313663579101186,0.033534035559990794,-0.05453254097950252,0.01556049777116001,0.007044217512513034
ICAM1,0.09523343586401961,0.008276697021291003,0.021927674761755382,0.10362879913183576,0.009544113819274575,-0.029213451424788435,-0.031677934568434395,-0.03734742091964869,-0.015126759226615208,0.04646741880931969,0.024596398822309302,-0.08474449835481146,-0.04356729386291536
PROS1,0.06277703339316651,0.06340133855029122,0.041159915589375984,0.18440607199792852,-0.031252326157378385,-0.03805546280892338,-0.04866986419271827,-0.08119190325745426,0.09752637504522622,0.0019322111982448067,-0.07694125404223279,-0.09251846859274376,-0.02097303115376353
CLCF1,0.03587868773666202,0.05382053162438494,-0.008933908166848002,-0.006437605399942272,-0.000858523802055688,-0.06147375074682311,0.036993764130158584,0.07465918099434556,0.042455925690944786,-0.030096823613310387,-0.009290801333526317,-0.04807683309805327,0.018737774133966583
PSAP,0.05581330723360585,0.02765498913583152,0.01790087366723768,-0.07802143341691131,0.0071902089306590845,0.03904704472894012,-0.03892664299731443,0.0798300158068604,0.15804534036263224,0.005545971654916564,0.02876894683631161,-0.07507969688430015,-0.017536621176723718
EFEMP1,0.06808763464327729,0.02224561659209033,0.06614599500244794,0.06763471432406985,0.01983732674268235,-0.055710071745715774,-0.028830090021435478,-0.007001705003164959,0.04026498252427978,-0.04776017362122529,0.0019973343080618984,0.009531842816763508,-0.03118481245659976
C1QTNF1,0.06425552374988358,-0.03445126108982607,-0.012728517013894618,0.12305751207062104,0.005219612416178895,0.00935881368084347,0.07162301888945174,0.09520098807790024,0.17847905135506384,-0.010321871894131108,0.07466055056753673,-0.03730261727409666,-0.05490911646597601
ALB,0.0603953902413527,,-0.03307902790216515,0.047531640802987656,0.052276707379373864,-0.015655675132733034,-0.010687887645444274,-0.023096098045165454,-0.02079817572571701,0.12016084354164185,0.025212627222872257,-0.03093061357054983,-0.034225078740767655
CCL13,,,,,,-0.017308721842483586,,,,0.04314147993782344,,-0.020726179552823232,
EFNA3,0.03301892454466129,0.0510038411720134,-0.007658652854039163,-0.04261168941966827,0.02564288094873871,-0.006552364740795516,0.011429803680604698,0.01568313767050679,0.05337241820718601,0.06488955618859121,0.017416958233702828,-0.02836693977941194,-0.006127289397133007
DRAXIN,0.04950484757860453,-0.04689260108827477,-0.008062351497735131,0.18445812722189328,-0.013086270052183513,0.04972687114078162,0.012273249163574557,-0.014252034586025567,0.037636229736564095,-0.07227542359333794,0.03852097303245285,0.05629452475672035,0.08162863824832876
RAET1L,-0.01677156106261198,,,,-0.015673753469898924,,,,,,,-0.022448248763025053,
NPTX2,0.0051799405589812875,0.032931988044653526,-0.010571006659750196,-0.12017152400295047,-0.002419449486730386,-0.0018843140387259161,0.03761896441893228,0.0436291983807083,,0.0237794117890079,-0.04402951966500207,-0.04651265548178196,-0.012721874663613696
FGF11,-0.04195552153899657,0.06492205926095158,-0.004541613347615296,0.15401704224657864,0.010015199127601442,-0.05813206778952063,0.08993480251182016,-0.026950346073744167,0.05142594134933651,-0.01786026653681584,-0.018916654254415508,0.039887719559485627,0.03158576419305627
CD59,-0.031730126061404594,0.04205670669789854,0.0016255632481335302,-0.032754292005701534,-0.007417802383814695,-0.025432496768880538,-0.04007998146433626,0.08601191790490827,0.051328096734538135,0.021590776109019102,-0.004444827245773832,-0.055901236751081024,0.03850338240973788
COL9A2,0.012425438951492425,0.07595116698614943,-0.0017079997086982093,-0.0062216491315601795,0.06603498341743562,0.0012244363308595318,-0.0026537539977143855,0.006023788918970034,-0.05660398244896938,0.10031314373348074,0.0030385628249164644,-0.046960421272007814,0.08380042306391179
DLL3,0.008875631896630772,0.02278703022836112,0.044757912090650886,0.06805757668619998,0.004564241332407016,-0.02006148953047905,0.04257493905414872,0.10792526275977327,-0.009347488096200647,0.03183183977867354,0.018821077720272663,-0.0477232224436822,0.04857790083934282
FGF5,,,,-0.032965045328673434,,0.003655943195191357,,,,,,,0.0375324642162081
LIN7C,0.014115005242094062,0.023790949429058926,-0.011910925875895985,0.01740209348717111,-0.020985763598607703,0.020003975736611414,0.07122743295918228,-0.0341042176927354,0.052747810316339315,-0.04397323371583131,-0.03366184359071569,-0.04154926950783583,0.027167357820603182
GDF7,-0.004506117524044595,,-0.033245502456525314,0.02495436675614889,-0.014349252504303325,,,,,,-0.010352772392936355,-0.015021001243565153,0.04788261874571461
PSPN,-0.02288652250605123,-0.04968461037893195,-0.009574162636515117,0.023951981072762755,0.0032107257847868607,0.01433521533054392,-0.0019992674827571306,0.013435338070426869,-0.01286425144079859,0.05876222732727578,0.05741353645146319,-0.03373435275678212,0.09876903929108889
ANGPT1,-0.016994626896057817,0.031207714999216325,-0.056623521050483426,0.05349338087190408,-0.022982505549284493,-0.04175170105994603,-0.017847509334385638,0.06816924390956927,0.02999254453663271,0.014383794537034388,0.041312728946634625,-0.01780079492795567,-0.0172718483161569
PNOC,0.0102239883037489,-0.03149259457051641,0.01645121329877828,-0.08837508014628793,-0.002975806983004995,0.033909026945282875,-0.02228284052389036,,,,,-0.017808010480167967,-0.03123867282307624
L1CAM,-0.04379313993833045,0.053598842401397076,0.010755493103162393,-0.08356644806765479,0.012208747448200203,0.05777017603024157,-0.022803663998766547,-0.022464592653871535,0.06429751614340491,-0.04124776722783088,0.07000852938391611,0.070687066538776,0.0073756632061362576
APOA1,-0.036022665483074215,-0.027512314335196436,0.04464350579470056,0.02226459059027921,0.0755852890259173,0.022824117999771697,-0.03484045657464504,-0.022983864746728293,-0.06475000811728401,-0.021721436855383906,-0.03268639895006884,-0.022480172475107155,0.05265814280113143
PSEN1,0.04701367798712295,-0.03202199730001558,0.010326803002164446,-0.01531716129858788,-0.020891454521129674,-0.008172322451443859,0.04776331419317556,0.2041495991427301,-0.05541614953397863,0.01738732914137043,-0.02334903424332517,-0.022767642706852997,-0.029000945666733776
CALM2,-0.010190072557619473,0.015026357946594158,0.013613333966976967,-0.18945037081565344,-0.02820491541046072,0.03092484226933116,-0.05708644852198645,-0.04757651866179987,-0.09136117537754632,-0.03573977317885443,-0.007465775487713519,0.0363097762913344,0.03886518206102295
CLEC2B,0.043170418363624716,-0.019842503525001953,-0.00029552287881085926,0.1311489243849961,0.07876038600013724,-0.013114684001678858,-0.025922172946734174,0.07248101624042542,-0.02146965856670853,0.037876379746929256,-0.07929742059200272,-0.056130695294360204,0.01878672002157057
NTNG1,-0.010494595106445525,,0.0166649188803766,0.03259217491703555,0.014062882024515397,-0.0256551312667576,-0.03406261938773147,0.016084928751044402,0.09743535984602102,-0.002303115115747406,-0.052836407268485326,0.050597106374114804,0.06312036993773093
LRIG1,0.005551967241535235,0.0359048649484742,0.036288273489009155,0.07610028023065092,0.03654385016527093,0.004716025050206516,-0.02335481138838538,0.021485656635892865,0.01167395900319557,0.038049517372609296,-0.02010047209588917,-0.05413989012140589,0.06965889009252857
CPAMD8,-0.012649812969956337,,-0.022038712440629625,-0.029821319822796812,-0.0039254076042511115,,-0.020799935942367263,,-0.03879360325760281,,-0.03632210774789226,,0.07458536807994051
GHRL,-0.03659483095294192,,0.001697808842292853,0.027867793741174877,-0.013086270052183513,,-0.014372789722585861,0.007003061817372408,-0.02548338695439981,,0.10002511812968393,-0.016248129191679832,0.008374566021074774
NPY,0.008241526305537506,-0.016015118918159345,0.005178563559239749,-0.049774868567120475,-0.015219701577515756,,0.010035661198033927,0.1122539643232593,,-0.04953342294332047,0.01000683177988418,0.028571712140962175,-0.015218182487500021
MMP2,0.03915929017206078,-0.02680254558558309,0.029387325163977702,0.1485119207907359,0.0174106545125448,-0.035475723184264916,0.021353396247148316,-0.02000410985955808,-0.05262154775795278,0.06827527647493628,-0.035868453296760146,0.04136415792911905,0.03480981450358485
LHB,,,0.04337057765619525,,,,,,,,,,
PPY,-0.02828016628619963,,0.0036406858255840784,,,0.08884944945433344,,,,-0.05863082953859434,,0.01581207407611527,0.0382603865609675
ALKAL2,-0.031452428282966585,,0.0442549307130083,0.0529518153736147,0.0004051510640938094,0.0035505025562699256,0.04784379628863595,-0.01588964467289515,,0.012797434676770893,-0.017541180816824688,-0.03646432334032193,0.07380190105634651
CSF1,0.04588016474816646,0.05445277555131831,0.013391889416998544,0.07326200188567732,0.03631935748937413,0.049027304970024645,0.013978070854499388,0.03817910573375144,0.021955134054374787,0.003356009189865529,0.027344690031087686,-0.009447568787930773,0.036832133114176234
SEMA4C,0.026782611099168678,0.04123715966139075,0.03800116868084496,0.04646802932699615,0.002728566247175274,0.051081170504169535,-0.019836777075150303,0.016111533985332275,0.01414466238982262,0.06606017402707104,-0.05056509021192037,0.01998543751263578,0.077664571191461
BMP8A,,,,,,,,,,,,,-0.027166539181908735
ICAM2,-0.035412858444503176,-0.018510551848207504,0.00024899276306210115,0.17773062037981063,-0.009266751992060751,0.06171377465371054,-0.036800502201968524,-0.0005331389877621733,-0.06893294351649411,0.0686242895677093,-0.03317114760010273,0.017059998208170335,0.0015156618871813461
SYTL3,-0.005332216619626515,-0.05142255681789103,0.03736110871701136,0.0674563641117923,0.01222355141810919,-0.017522718135011068,0.06665597871723769,0.05107298780028729,0.09945835476955177,-0.015295553026060454,-0.04348458221053134,0.0025282645356642466,-0.02706522989078591
IL1A,-0.02591269283313174,0.053898209955383046,-0.05051192099687649,0.10300079466039641,0.011953370826501608,,0.04128585642962496,-0.0233674337052311,0.006634415747230771,0.014783686055866534,-0.02175282293702198,0.08772812005098625,0.057438414839406496
HLA-G,-0.02580742772893068,,-0.005310995116390652,,,,,-0.04946591805983478,-0.03399156935964382,-0.03332507144232473,,0.027685525632861804,
PGF,-0.03390050171168658,0.026266892143314357,-0.027196081590417635,0.1474826205030825,0.0367312015225975,0.08417931672930322,-0.01685352568626754,0.05345895070749762,0.052998077747215176,0.08931698161301573,0.023685266629331042,-0.050757892615155835,0.04706277422502141
LGALS8,0.0006601449188214868,-0.013504262603322256,-0.004348260515616612,0.04255031287536303,-0.051731738471014685,-0.004722212168520239,0.023565667711111467,-0.08872084867234854,-0.024326981952136128,0.023518991847706217,-0.0076501093326331,0.03601372857305663,0.018022391665202583
DKK3,-0.043182863702891205,0.03853815009281465,-0.02287121488988352,-0.1131780171225651,-0.028654859394032804,-0.08533606685674722,-0.06519118677197007,-0.02236344149206889,0.01571494672695254,-0.009301909598536452,0.033502204753982794,-0.025113175496526814,0.04079440662573846
COL16A1,-0.0005646444299788749,0.0932838944189524,0.0077623116189910035,0.03979600423065276,0.015344366514939808,0.02543303065496411,0.06748010065416636,0.07172674681160504,0.11329765014647385,0.0710106151457128,0.0035831188750662032,-0.011729771677571362,0.04845017121394929
TPH1,-0.018949206176064756,-0.02378287323315118,-0.0368909612005776,-0.03545002556488416,,,-0.013552785406759584,0.003581966540498123,-0.03257765280811577,0.07706716203875598,-0.0006273306522656929,-0.04254213868468508,0.010667726617297594
TNC,0.05644439721675992,0.03324603072972299,0.010788939563675775,0.14426640329559862,-0.01356742591496385,-3.745484238820696e-05,0.023456123939248293,0.020269955446773232,0.03999359465088305,-0.015600413127052319,-0.004969465330540113,-0.02045668312343639,-0.01059378599460649
TNFSF9,-0.012493506797659329,-0.026485254177244854,0.01871396604951797,-0.009590198498201807,0.003662219723447353,-0.022736572629598866,-0.02299393582361131,,-0.033054799855664965,-0.02554706516876644,-0.01561559531662116,-0.023214149835860887,0.035833658013997544
C4A,,,-0.02275566500142471,,,-0.017172393223869552,0.09955179872850788,0.12316179185399104,,-0.01681981490005132,-0.0006893588070467882,-0.01517942242907885,0.09599007642218807
CNTN2,0.014562951433889405,-0.003452309813271478,0.03210866510904293,-0.08727596314119389,-0.06437079015359258,-0.01818282478274511,0.030026770358856578,0.12105840105562563,-0.0502292071415942,0.02299304232997663,0.07487827768024148,-0.06863311329177205,0.029523687751798644
F7,-0.01848637876195356,,,-0.029821302489648167,,-0.01565567732961485,,,,-0.021191995660836706,,-0.01502100269605927,
LUM,-0.009548194175181251,-0.002114157333045091,0.003426857690903241,0.17704898136467026,0.02376422016399839,-0.030257694110112775,-0.029579380566389875,0.09763727726907749,-0.06292239941866931,0.02888636518864805,-0.04747672706417793,-0.006546626158238353,-0.006414151632012793
BTC,0.02425967993419511,,0.02031432562180413,,-0.008900740547090173,,,,-0.004305074584030544,-0.015331663828561309,-0.02769657367831066,0.036409611781311454,0.11796593603287055
APOC1,0.05469947107064312,-0.04211464128747797,0.005394511758840646,0.1996977805887576,-0.052709885755178786,0.0654283275780941,-0.10130429455997125,0.037017645368580196,-0.0646908821174758,0.02876124878877708,-0.015358087833520415,0.011188956282169678,0.022639747474068425
PKM,0.02805949192525754,0.03421801044738529,0.0036840515410564347,0.031823086640486345,-0.005236958765432866,-0.08673442814272618,0.07565802750375535,-0.0006129171924836116,0.08034761574698127,-0.022588272497667015,0.036543146944997495,-0.013431642774209556,-0.036277560803888234
TNF,-0.009621313413103318,,0.008817836901730729,0.03047127468292948,-0.019131837602747805,-0.022286077608339557,0.01949320139049258,-0.008751863562732151,-0.061694451509940566,-0.014880892948270332,,,0.011382809600093257
GNAS,-0.013614085093366415,0.027944495001392167,0.00386742469662949,-0.09550813501136253,-0.010833868119288641,-0.060362043989714884,0.1034569799694587,-0.13703728334963383,0.002758277612115145,-0.02704000783916144,-0.01825424830890591,0.10163002751206279,0.04064074013446379
BMP8B,0.03325360535852675,0.04250683996107981,-0.008756936569903458,-0.007421235867486291,0.03169027463519584,-0.014538644724004077,0.04505597387114338,0.09751553394230117,-0.017414287179869082,0.040209510891643645,0.012349214701971475,-0.032573901879051355,0.009572010320300684
LIPH,-0.0008738862600295422,-0.01706658427122735,-0.0288284412561678,,,,,0.046535256681721766,,-0.015107861088568516,,0.09134265357725878,0.01127844830089628
CCL28,-0.013500615339462254,,,,-0.015025372975167112,,0.20539445089307837,0.06207118271076515,,,0.02304893921438125,,-0.02109487641748268
PTPN11,-0.025530227238451136,0.06944758156214129,-0.0023068622206438667,0.03275422696676672,-0.013610910906182045,-0.011584039778601044,0.04277080681969852,0.05370565446498804,0.08938737250254983,0.0015805889265562607,-0.03591048773525316,-0.01480010271716319,0.09875231108521908
ADAM12,0.0333427322179513,0.05747061886924421,0.06140734286284186,0.15808737570664044,-0.014521088921588333,0.08868202556839143,0.07363008490449592,0.0344623339215097,-0.023816504307127416,0.03878797961645748,-0.0027183968575470643,0.0268845590946848,0.018018999885928595
EPO,0.02848978865834764,,0.021648696002911656,,,-0.014234745941452928,-0.013552787397032024,,-0.046459195077602836,-0.016407522977750274,,-0.014371075033189656,0.2529522539663658
EDN3,-0.033008610865919365,-0.020131675667684562,-0.012282607677742599,0.07470429477702187,-0.048447024901966965,,-0.013692631993360006,,,0.013190577707821383,-0.005905464595464268,0.027245108244093538,0.04068705370614741
CCL22,,,,,,,,,,0.005136455301140734,-0.02769657490405374,-0.012609992730109319,0.03881026100595273
CCL2,0.005287877901395459,-0.023680153797137556,0.08218587004413248,0.06121941405021598,-0.012394120144333769,-0.015125831003882094,-0.028574675775571212,-0.004486522957331593,-0.042234936503263834,0.012413495019552133,-0.021204381766785886,-0.03812039087499719,-0.026843939581630144
DSCAM,0.06827122950731913,0.06117656724237751,-0.017333313999762887,0.058375865055548884,0.07026516336493673,0.11035516525513958,0.0740989943730504,-0.10434823839307708,-0.007351192240485206,-0.01600492795339681,0.02170607587119992,-0.0607939176803445,0.05983069824616086
GPHA2,-0.02111984794264565,,,,,,,,,,,,
ANG,0.029838606153547817,0.00335326775518344,-0.003760405944100631,0.08806998201665456,0.0005391856785539983,-0.02510253597824265,0.06153622436855087,-0.024810482521811242,0.04762044377455747,-0.0553372123643365,-0.06824728125768453,-0.03745812978620534,0.0303643298655179
FBLN2,-0.06096243024968041,-0.023402253271488146,-0.004622735852854204,0.019657708884338137,0.010597709121103364,0.030008499531347568,-0.030292553740652574,0.04942155713093066,,-0.03706278409384057,-0.04466241428292215,-0.04620282572268682,0.050663822085822784
VTN,0.03496804208910394,-0.019911333878736844,-0.021995499770110238,0.07377402936256096,-0.020035845149821256,,0.01820755814862347,0.03427524689371587,-0.04925988296948089,-0.018754921585192926,,-0.018608602504199965,-0.024717131768858785
VEGFA,0.03355964379761672,0.01462525072379981,0.016260295029624044,0.054412720370588,0.030220868231865216,-0.060219851145912995,0.11602674254427207,-0.004475764971544893,0.11482530161130439,-0.05398132773847454,-0.06371264982772502,0.014584727354072936,-0.03414439195224038
F10,,,,-0.01614780154192027,-0.014919554841112568,0.023790350063645944,,,0.09026620423475477,,-0.023962753247235312,0.036023729954351956,0.09378600711879058
SERPINA1,0.017985407837217048,-0.05437937860838017,0.010204325030422986,0.09677632274513853,0.030479054588332128,-0.012258798380370623,-0.039013531497710176,0.03454952320128759,-0.08935268701595,0.01707604580947835,0.01464237440264603,-0.05201400940972032,-0.023086196046725706
VWF,-0.012478979023592409,-0.04102129133545767,-0.07364621115590952,0.14458253471841284,-0.010177784435388894,0.03209545424145056,-0.03588146200932769,0.0874397458874335,-0.05310464755095485,0.05719810985689572,-0.03913202634889014,-0.03775032870160751,-0.0007657470442842458
GDNF,-0.029675822184018232,0.004197600166394834,-0.011702116241264283,,,-0.015087602876542192,-0.013552786341584409,,-0.04464149905521692,-0.0413653922970966,,-0.020123866619200563,
VASP,0.05367928153732376,-0.024801063880587382,0.027401253041744185,0.11415127474079699,0.07758917151644783,-0.04741162755592834,-0.04691749425077237,-0.02759862915345321,0.08761309578073935,0.023930114418034797,0.10210677354827163,0.0036515107575260403,0.014715008956642565
ADAM15,-0.017812183126625584,0.0345967635578964,0.03752486500419875,0.02895122091788776,-0.012220908444437163,0.009147508378491143,-0.012116353714823369,0.03050677171311211,-0.04040746343686157,0.04018413596269195,0.04455248193903125,0.03607087697149149,0.004116745764168111
WNT2,-0.0016732991893394966,-0.037052757687445814,,-0.017769126483333283,-0.0170474125149732,,-0.01268339864817046,-0.011828759741583155,,-0.020351903423404167,,-0.017255688393898398,0.053214457184491526
CALCB,,-0.03038274560557482,,0.019113043830893493,,,,,,-0.01781163795967326,,-0.02244824433416246,
OLFM2,0.0031666035522873734,-0.003868531843870389,0.00024967481151121003,-0.021381966454826578,0.0026850689580796188,0.03594481100978853,-0.01629680295865089,0.007717055997413998,0.04081592413575882,0.00486341589539023,0.03671626568819475,0.019035611261407286,0.08634834748503686
MFAP2,-0.00358556045394294,,0.0016523829424897143,0.17353936778630347,-0.028263795708273285,0.04222730790877559,-0.031722673060314156,-0.04059105500142683,0.032774973738646254,-0.0016779262986753977,-0.021828705000588863,-0.03343871038672965,0.11917689442134169
HLA-C,0.006031138190023164,0.03067519054901947,0.01618615039081257,0.15532794226592642,0.011840362902868396,0.03589687993974583,-0.007078099373388035,0.11240768888636186,0.018244193328239493,-0.04685903105171721,0.014245628869934185,-0.02144979683986393,0.005764380813839424
