,UKF269,UKF296,ZH8811Bbulk
PIGA,0.08220904549942629,-0.038320324645631745,0.04555824863987392
CD200,-0.06926199629965991,-0.015239156437002254,0.0960055128950357
GRP,,-0.00040295294210481965,-0.016413868889833743
CDH1,0.02153863113406622,,-0.036503907883201916
LPL,0.08935094264164894,-0.05803892194669618,0.11565455849772734
SEMA5A,0.06152204285969884,-0.009404178732304362,-0.0018007496441945574
SEMA7A,-0.03712457669866119,0.00215054981596465,-0.035710344915500986
SEMA4G,0.03486087562590951,0.01744004311452525,0.060753256467151094
SEMA3B,0.01644437032208797,-0.006775472995306454,-0.015517398904466595
RPH3A,-0.01437633228047091,-0.0031487211620014302,0.011458454337830746
JAG2,-0.015439961304221622,0.0009380328906144037,0.09164914796358441
CGN,0.06062617981859161,0.0076960418058296546,0.04145167053112997
GDF15,0.04837047420740363,,-0.05105337446888118
SEMA4F,0.018535295576777376,-0.03614885481662772,0.04080361709513712
NXPH1,0.06570342545654652,-0.04275666345339415,-0.0019970534410118966
ARF1,-0.016334310489535302,-0.03888618010048573,0.029654338816200193
EBI3,0.02281685706170292,-0.015715635355382136,0.036028391672046564
TIMP1,0.04056746691265634,-0.015612381469978464,-0.11542094834358295
SEMA3C,-0.016010666547653304,-0.027999533773212962,0.04256376221105152
GAS6,0.04727043347114009,-0.012773811636728754,0.02977738864896448
MEPE,-0.022286127395344444,0.0008240307351126458,0.061255660204703966
SERPINE1,-0.08892884443854607,0.008864473444320831,-0.07773048218841126
RSPO2,-0.044365386707009,-0.0010651743737798256,-0.006062235595372322
SHBG,0.047815156409771006,-0.02889426526016753,-0.0003275878372125119
LGALS3BP,0.08536362560878202,-0.025139517394517374,-0.0551753514668004
LAMB1,0.06874490735641058,-0.0011646081827214516,-0.08922962475145775
SPTBN2,-0.03895568329308857,-0.027780070121116985,0.08678709620628935
COL1A2,0.04782072323258654,-0.003745530967503927,-0.0865077803520126
WNT11,0.014032915598429119,0.00024339800857864344,0.011608259075169259
LGALS1,-0.0025215365131471892,0.04240303698848765,-0.09535460471974333
BCAN,0.10604916400500619,0.02181631351264583,0.10276126382382232
ANOS1,0.060593306826770194,0.03420281194154349,0.06860147349690977
EDA,-0.01649411898784995,0.015372584872394944,0.07901048018572639
FGF22,-0.012644888909914574,0.013578393832922902,-0.01658380830168823
SHANK1,-0.012030808690417191,0.01805559488119568,-0.02110295402256057
NPVF,,,-0.014990404451664578
TGFB1,0.1333972073597299,-0.026607509093619072,-0.03179112716325318
MSTN,0.029725956299835005,0.009446552236147572,0.06852072192940248
WNT4,0.011803228573191408,-0.006885918697356293,0.08354912177251737
TNFSF4,-0.005024953259392144,0.01572678232960972,-0.03626426294145918
NTN1,0.08456031833336876,-0.05594241546708827,0.08584097819181992
CXCL12,0.03360569356810985,0.028852601961470114,-0.04985019287594135
GNRH1,-0.023132475899145764,-0.026530440222955077,-0.033531859935980325
FGF8,,,0.019062031398121498
RIMS1,-0.014445040391252925,-0.007667968928865213,-0.008990141655916726
FGF14,0.06300279698069965,0.017570248699241363,-0.004160372759592926
IGF1,-0.03452662521287155,-0.04780893287293037,0.015351955221317898
TNFSF10,0.08184007978886615,-0.023837194696627047,0.047063123467412996
GDF5,0.23916433328090722,-0.028900930053572735,0.11639468842305156
CHAD,,-0.04822005324761989,0.0611186928143699
RGMA,0.07319019050717047,-0.042277108907330815,0.04112052096133252
CLEC3A,,0.012837088944696963,
WNT16,0.05044253533634275,0.024731452994005334,
CX3CL1,-0.008847068821609145,0.00029502242606231036,0.007962169553310881
FGF1,0.003314316063683375,0.0014395663914940223,0.023998932304669228
ALOX5AP,0.08045414087413441,0.008890935443026009,-0.043875346861304655
IL1RN,-0.012843354154418054,,-0.00391656994009086
PCSK9,,,-0.015893970349081944
NPW,,,-0.06180251400061728
CXCL9,0.1307081669715589,0.0672238746879172,
ANGPTL4,-0.028766114758240178,0.003466045799211003,-0.1236128326613219
UCN2,0.18154925495998686,,0.0331897670276006
COL4A3,,0.08419470603271817,-0.012577223030257614
NRG3,-0.045011545722806294,0.010146506933878521,0.08731249064333649
IL23A,-0.01664926661270034,,-0.020412434125765305
COLQ,0.030307302240805842,-0.03347956819097587,0.018962487532605616
SCGB1A1,,,0.06462756402042334
TNFSF12,0.06084762427820034,0.0026792797972377096,-0.02227570822001083
DKK2,0.03793189331718917,-0.03948389253920966,
FYN,0.03574547005191593,-0.04540288152134951,0.08431101601253059
ACE,0.02227353126500166,-0.03779259940007345,0.02598643147430633
IL18,0.11330142060782113,-0.056245847327831056,0.07262815550972641
PPBP,,,-0.01881484583387604
CCL27,-0.020432755951403318,0.060234150018648416,-0.033061129251421996
SERPING1,0.08461895029443697,0.018259234567962798,-0.006981943573964802
AZGP1,0.019425132123113496,-0.013425250929873402,-0.023173545325938273
INHA,0.003792053430734193,0.021706556112133433,0.019864960821373387
SEMA3G,0.09289774712226627,-0.005040355139777633,
COL6A1,0.07983833019925013,0.025328366632455915,-0.08593250393056043
FGF17,-0.020044164851540085,0.03987250859501008,-0.02990512510133013
TNFSF8,-0.012843354264137689,,-0.017410565906607806
FGF20,0.07108285265355146,-0.006333620900319963,-0.012010010850563418
ICAM3,0.038934282620862376,0.001040990266220171,-0.015918737030845977
LAMA4,0.07633729035164889,-0.047477132203001746,-0.01076904970922764
DLL4,0.002998128016469983,-0.028645873203696052,-0.04267306882517269
SEMA3A,0.04691761274876135,0.06458978717923092,0.023505831475609792
RLN2,-0.016494116861461034,-0.021333532273091073,
C5,0.08292819567297695,0.017093430318843805,0.008655047084977349
EDN2,-0.01755368643710812,,
C1QA,0.09655997416818465,-0.018242198354335208,0.0014558088517284894
UTS2B,,0.02610687855796211,
COL9A3,0.11249627200877303,0.01871791091097719,0.027917813260088277
HGF,-0.03431561154371062,0.015893962663529698,0.0017071321342285002
P4HB,0.10300029947103234,0.013078728606717162,-0.0763972215338956
ADCYAP1,-0.03998169118051822,-0.017629073635267313,0.016429771983978998
GREM1,-0.029930447365367555,-0.016481683472737492,-0.019090413794365598
EGF,0.03713072495648822,0.04279877158403808,0.09194359251541838
VEGFB,0.060879738090766994,0.0010364510798137965,-0.032978163008518406
FARP2,0.04713230939020094,0.03418810855030443,0.01879492105509322
BMP3,,-0.0037349437491717274,
IHH,,0.028672084884225717,-0.018511150982669915
LAMA2,0.03065449507742411,0.04358253656383707,-0.016171491580108555
SERPINC1,,,-0.015175137826837933
NRG1,0.0675584367588567,0.021175158855383836,-0.019962691729086404
SPINK1,,,-0.04143808542808779
EFEMP2,0.09299790032741558,0.03527033491621935,-0.04656141003583544
SELPLG,0.0143920719942939,-0.0330608621403874,0.06860302008920148
GDF6,-0.016494118640684355,,-0.0128775017176004
HLA-E,0.09050896527779319,0.025657494266774186,-0.0590478161521824
PTN,0.1301484784717436,0.05839816508213389,0.02924746510990611
CD274,0.056125357686719765,-0.03641632808091328,0.0814333956451799
FGF10,,-0.03345980999133877,
CD14,0.06560781960646579,-0.03189895420160951,0.00012542765254818292
SFTPD,,0.061894708872333566,0.06016932919969379
SLIT1,0.05327310354803918,-0.013815728491117726,0.031105531226988888
CNTF,0.15891099935523437,-0.008419414328342615,
BST1,0.05976395421557833,0.02830197330058564,0.029262897014704112
AGTRAP,0.08420054311348153,0.06171331774119058,0.01324942696746008
LAMC1,0.05829196345851553,0.020975937185953926,-0.044557321288833676
COL6A3,-0.021426773056388806,0.0008026786880008498,-0.07840357323189825
FN1,0.07896785804986958,0.04878104856628418,-0.10692668573361644
MIF,-0.03358177801816066,0.009396919084366552,-0.06084241096010082
JAG1,0.08643968157947739,0.06711586839411654,-0.018630534853710298
NID2,-0.024819097258829657,0.047842683661992486,-0.026745928191921595
EFNB1,0.06290642667588923,0.05035591425712116,-0.05108502939563365
COL4A2,0.06629028130962805,0.02886954857824827,-0.06489290655701951
SPP1,0.09327592830261046,-0.08086166273897939,-0.0473843968543008
PODXL2,-0.023106803657632104,0.059181663666940804,0.025778826910614006
IFNE,,-0.035158900011754736,
FGF9,-0.021001878547762125,0.03956107318235226,0.033937789777778934
ITIH2,-0.016803103505249682,0.028903345916102698,0.04260066135919666
ADAM10,0.030690060812194393,0.038376996052683535,-0.017356480158226176
CFH,0.02568921320022167,0.045474706896769294,-0.002215678587692629
COL4A5,0.043504296982080214,0.01572022607615342,0.09933720672601322
LTBP3,0.013761486857864332,0.013031747397893558,-0.029461495433950633
GNB3,0.0391890587284673,0.011143679882615255,0.0435223103397654
COL6A2,0.03135046488171277,0.010495218153909264,-0.10688840610254285
GDF9,0.02535050160289015,0.026840046091584694,0.0601609943269735
NCAM1,-0.00107301907117744,-0.031154141023128606,0.06654523370138477
APOC2,0.011184295684623088,0.018465586247511594,0.0845945305997613
BST2,0.10309104493380401,-0.006924797694507273,-0.003458922344636403
COL5A1,0.02648352528829188,0.0027823838363334728,-0.060887267576664995
CALM3,-0.07582725235064297,0.01662534786576747,0.10600635118772278
THBS2,0.05661364275748847,-0.007029703832276953,-0.011851906806905949
SERPINE2,0.040664463978543924,0.016593037989456355,-0.06149930955500648
EFNB2,0.008125234992122365,0.020534387342762105,0.01688653380845204
PROK1,,,-0.01675215753575112
LACRT,,0.021878602908939872,
MMP9,0.06582889446399225,,-0.053921725591754316
NPPA,0.012385114767490527,-0.03237911648150213,-0.011825422959109691
APOB,-0.013231782459339776,-0.023912272820302886,
NTNG2,0.008082559533839111,-0.043341319565395185,0.010601829811321392
LAMA1,0.09093688006620326,-0.001368752405626311,0.05578417260018795
UCN,-0.022166780729847586,0.06942882331295619,0.0029545812168255345
ARTN,-0.02004417580429628,,-0.010255723151944614
PDGFD,-0.028288020163740095,0.023691796284003953,0.04007738722628758
EDN1,-0.01219415912598222,-0.025710508944445674,-0.033534045680271726
ARPC5,0.02820422143909896,-0.04332794243792202,-0.013992087444003704
GSTO1,-0.10673741865625709,-0.018497855259715843,-0.02284522672814024
PROK2,,0.005288973180272155,-0.017084273949860743
SYK,0.0752607237788475,0.022728776337450515,-0.027833498623706
ST6GAL1,0.04060691298115278,-0.009121899338166557,0.0866011610012372
WNT3,-0.05240638324262417,-0.009874049806740231,0.05374331416812411
HSP90B1,-0.04233696704202728,-0.04837440976765261,-0.08720758813049043
ZP3,0.05060610899654943,0.019696061475074952,-0.024176939480840803
NRG2,-0.007714525743528225,0.01523815375729011,0.03757493368071569
MELTF,0.1160475136232191,0.030645081971261208,0.007412366226362789
NLGN1,0.004382050824241369,-0.0049127274240408515,0.08886087771190339
SLIT3,-0.02214375317626066,0.013342372631805452,0.0027619345177933028
CCL8,-0.01725703741878472,0.04758711807176075,0.030729187472943367
S100A4,0.09789068602410395,-0.03002195612192906,0.02258783793766299
TNFSF13B,0.06552113645834584,0.009529570164066008,0.018095613793945815
HSPG2,0.03428083944903639,0.03500900840638935,-0.08277399817303742
FAM3C,-0.0006225315240039668,0.006831860601282197,0.03125262688750185
FLT3LG,0.054519260263831755,0.0707441668759475,0.015755338957355952
A2M,0.08736626224223115,-0.039323313212186906,-0.009403493793936698
VCL,0.03112317372010076,-0.04504931315108517,-0.09862467244451738
FGF2,0.023529421332746762,-0.04996877109898148,0.0010752149935137052
AGRP,,,-0.013008862638420323
CNTN3,-0.0412723870929076,0.022042030369877178,0.10396282237777354
RNASE2,0.024949027993416063,0.023526183799833424,0.06020358054760797
GAL,0.053371117305249724,0.008182160460945154,-0.0273029265611481
