,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MIA,0.044839567222932725,-0.012947476897816227,-0.02262246730259601,-0.017982988305065613,-0.013955999745497176,0.06696740065204801,-0.010057877447079205,0.02267852826647192,0.05022831444036539,0.08253594784973296,0.08028273589661494,0.0318425520848459,0.0484056096130786,-0.00356060100981641,0.0251057002799458
COL4A4,0.10763384708850507,-0.020057874330753903,0.08858881540351284,0.06508308150526586,-0.01989992321632792,-0.01786943157344832,-0.0020463588530561,,-0.14071711270403475,-0.050683078190049434,-0.01352101415607069,-0.021781515288409176,-0.002416168125246917,-0.015341329413001863,0.092729437735916
TAC1,-0.03616900937164996,-0.006663113295257023,0.03439189623792073,0.03965187569143782,-0.0666539131560706,-0.030416270736809997,-0.019831245304350292,,,,,,-0.02495467478850027,0.06280083384490363,0.05869562875744427
RARRES2,-0.0054222500407015255,0.023385258524602843,0.007239670072152385,0.030942000981093364,0.06722606298638192,0.057471364800827915,0.04617370513150958,0.11344897208207975,-0.04394064662855798,0.08072950242506649,0.024758855313202276,-0.01494095697591992,0.05291946583851117,-0.04887380327101641,-0.014838203293108355
FGF7,0.02829887696541573,,0.015273872183452886,-0.0012081704115348261,-0.031775193458447475,0.04546265935369046,-0.011208016628948022,0.032427152591573846,0.0401453142532687,-0.001920433460801677,0.020862566957268548,0.005673010770175129,-0.0010850835428576602,0.054124201314611056,-0.00046543607375197475
EFNA2,,,,,,,,,,,,-0.00036060600548606025,,,
HBEGF,0.06704625810515691,-0.029663033862385897,0.00533357824938686,-0.03265835289910718,0.02291510232636473,0.013569408047312631,0.06977116657628488,0.02371273659852398,0.0807370721302961,0.030589014980667257,0.020092701299756596,-0.033803463889276845,-0.020472913892702334,0.02200206233512495,-0.010390326992168051
CSF3,-0.02887922729658296,,,-0.014027465299272313,-0.028736497350104105,0.06128898476027773,,0.04903340903524933,,,-0.0066649920198599616,-0.06995209887905023,-0.020736247936582155,-0.02210114828783262,-0.009152848615374685
PI3,0.12105652185425707,-0.02704622384844264,,-0.015071811452432457,0.03414885706966113,0.015652951341971706,,,,,-0.005437996394724494,-0.012312131234703386,0.0599470840935654,-0.012556217755720406,-0.010178105075858567
PCSK1N,-0.08256708752852522,0.02272513136293977,0.019058970645511604,0.014132177276494764,-0.09525441749113508,-0.026160216006835737,0.02238535295982858,-0.0451918249128473,0.10031258470235342,0.051037241979216504,-0.049008726742759544,0.0012854396875472294,0.07772220238776475,-0.0077893086346527965,0.07112597821122696
NTS,,,,,-0.040784759749047154,-0.0232371516883583,-0.019199876988311375,,,,-0.039816178434150966,0.04042880662883009,0.008276179144507519,-0.03272878687479174,
SFRP1,-0.044589918637678,-0.002371220162521412,0.03785489397948907,-0.04118445653310122,-0.01893237549518025,-0.022609122779815617,0.010270236980508439,0.02465750367535373,-0.10487069447123426,-0.020602033731518355,0.05086475648328901,-0.025443223772192006,-0.002220362442384208,-0.03196825278430086,-0.04700333434192797
CXCL13,,,0.05524893395334794,,-0.018762225893203255,,,-0.034720487230347166,,,-0.026455098934928027,-0.04461971218928615,-0.0338251355121077,,0.06759832373552803
MICA,0.023735217732435705,-0.007984517822882573,-0.008077580329578006,-0.019286242645201835,-0.01791144084116952,0.025175347053263585,0.020665931341614364,0.040377109204709286,-0.05958802490637018,0.014108560428435295,0.059279099500158625,0.03739247752848883,-0.04447054426906419,0.08493792819154247,0.011020690868953614
TG,0.10113790938750497,-0.023124945474277084,-0.02415003449009708,-0.010158536779337271,-0.020041472179634857,0.028769482038424273,0.04557385131963073,-0.015053907658657977,-0.01927658380839433,-0.030503085373978465,-0.02267814283391686,0.08820054290573089,0.07104595278891411,0.10316318430518599,-0.03367730329759636
ADA,0.05155976727501261,0.01617549187446412,-0.014510623818714602,0.053835158108578286,-0.01408084530758521,0.07277935673933202,-0.035391253406326324,-0.0031766842551842886,-0.04256912998752037,0.022277961372490804,0.0019731976004808195,-0.03005477696827727,-0.022241193341278154,0.031032046899413274,-0.023016687953905456
LAMC3,-0.04155147021399002,-0.01511606693863894,-0.003601625845591089,-0.060274619931217084,-0.004795030449615931,0.05830206460940712,-0.009411514646282882,0.012988677010568439,0.027540151568349554,0.14035937539489635,0.03380156915064059,-0.006474050173560453,-0.015959276507400873,0.01986239674840279,0.002189987632151232
CCL7,,-0.016352655623109367,,-0.0218922332611909,0.005297087188419229,,,,,,-0.025579912811698486,,,0.10419961251684526,-0.008884018337381729
NGF,-0.016638143780872045,0.009866337930000113,,-0.01414116927539602,-0.026551737677662165,,,0.009270306278826518,0.038414522881603914,-0.02172547857709625,-0.02954275147065622,-0.020106129425547806,0.0090682839694756,0.006360350377200287,0.006254156160245492
TNFSF15,-0.020583460353957382,,,-0.02673499450801079,-0.018417548850764846,,,-0.01702675283112991,0.11499973962944775,-0.020868640132887376,-0.024937542614931658,,-0.012876853971165378,-0.004276695854830986,0.008803680761725526
HMGB1,-0.037539655637363695,0.045388322938390464,-0.016516171017970014,0.04138890024603161,0.04475346330727117,0.06800232665773552,-0.06050981464142201,0.05579905433049792,-0.10268221433266483,-0.025410140256133678,-0.013376310547646467,0.02850615324433038,-0.010171182947256358,-0.04045006490920658,0.017784277350157803
ITGB3BP,-0.020879843586884373,-0.07465904004104983,0.044002536741863475,0.004034850832393417,-0.07198014556446874,0.04615614286037197,0.035723958740661296,0.029504086523087416,0.1147595359400998,0.07263120942876224,-0.03751995081454569,0.04181352219975809,-0.027587979691473054,0.0277724816475264,-0.026403085019998482
AANAT,-0.029821241909988826,0.12383799020146492,,0.015201277379758077,-0.01659531298996106,-0.01705328584363218,-0.030330839806435993,,,-0.005579706457923857,-0.0035379150505170116,-0.012704441308903707,,-0.024504098794522394,-0.023004669996477174
RELN,-0.02868775812781817,0.06150016740958853,0.04304567295901119,-0.014867874003840984,-0.02612982813678435,-0.015276559641407826,0.027852542504452443,,0.0362058207923747,,,,0.056205724800577145,,-0.007362922202799365
IL15,-0.02925903359351259,0.06515057960398768,-0.020008463342899595,-0.042543585614463544,0.015521042318686137,0.00046828556619341695,-0.016186754286994225,-0.00953757112190405,0.021092996519462216,0.02826421381977958,0.03756767522216478,-0.007957596722771932,0.005748410531882784,-0.031350419795734406,-0.042892565420903
UTS2,,,,,,0.01831558088835211,,,,,-0.01910998468664331,,,,
BSG,-0.08976912153562948,-0.013710640279111765,-0.012230077539557828,0.020012970404062858,-0.0606516554644221,0.06493480933432168,0.01695464547147741,0.08397708577967376,0.05330242691633193,0.11466572472579407,0.012579868661139484,-0.06132701087846362,0.03471394243807613,0.031317696546461125,-0.029916618158197388
ADAMTS3,-0.0004917601061866008,-0.024758487320953978,0.005405615859498605,0.04277130982969311,-0.052572146987715854,0.10414275240741755,-0.0057430311662560315,-0.033405716357765666,,0.049436840688935356,-0.03328916426996188,0.09147824980918874,-0.05601578701754392,0.057956930143720414,0.004821113648742946
CD34,-0.025673711903987255,-0.008217207409538735,-0.05486866518999873,0.03599586753773294,-0.013085181152571523,0.03972798518002157,0.037493416805493875,-0.025477928134484348,0.14756813776084002,0.07535863444227074,0.024696152280057938,0.022001401560977893,0.04178249880344763,0.058951909661650974,-0.03112837807209993
CCL23,,,,,,0.29921695618009986,,,,,,,,,
PLAT,0.03430363633078882,0.008438127667462382,0.024739643829717717,0.04433413606042454,-0.027427888566105386,0.10684187344381198,0.002669179682447376,0.027210900175405145,0.05548823651044777,0.11705066961542615,-0.016137425044247,-0.005767639053004383,0.0504033833636253,0.06942084702147441,-0.025017645825221695
NTF3,,,,,,,,0.009423362205249234,,,0.005398452215506059,0.008769641045743778,-0.011147035605412242,,
LTA,,,-0.017760011273422624,0.024185538896667046,,,-0.029211759701455925,,,,,,,-0.03297882412110995,
CKLF,0.025520875106335543,0.04548420257271494,-0.029882278762459184,0.07778055717085694,-0.0002795702991973768,0.08809036457310765,0.05574544646006905,0.07455724445638653,-0.006547340123684567,0.08138505353921788,0.08948778099905522,0.006387300200680988,0.08473167384038618,0.04739803946806096,0.03403575996512798
APELA,,,,,,,,0.005708096362994849,,,,,,,
CD24,-0.008686961273461405,0.01880807685116788,0.08803898732214821,-0.019989802858898714,-0.06643196079237525,-0.024203803971936957,0.06336356676122692,-0.06625734248692577,-0.05872345316360111,0.09097966531726626,-0.0022997971051720357,0.03980535426356042,-0.004271274528430876,-0.010144182218330902,0.033083438019778956
HSP90AA1,-0.09015469349831334,-0.040327012846815176,0.015638802909900162,0.029818575397286138,-0.07354958800076361,-0.07344606026191235,0.11730460830038697,-0.048035696906530895,-0.07978117825493314,-0.0649489555017269,-0.03865762652606081,-0.04639246715261266,0.019714330488056056,-0.06541851078354934,0.022966233712085914
BMP4,-0.03600901304637689,-0.012700737495175793,-0.018826653041789942,-0.01697575696774508,0.05199917088321581,0.0920787614318856,-0.02733365292020735,0.09746417388299584,-0.02589443567023568,0.06429385762580744,0.01886523622843904,0.006203483830076892,0.03279187089046471,0.06269201716233973,-0.001650299921399809
SCGB3A1,,0.026152416449621768,,,0.0900999871577774,,,0.01822854552009988,0.02521538198963072,,0.08901503781575358,0.013243970436624775,0.002500137420564055,0.047470252714659086,-0.03514764971272841
IGFBP4,-0.00946307151844718,0.04610384893247433,-0.00881128322174493,-0.08314478322979434,-0.047270634907100595,0.04886965433910621,0.08475365262164389,-0.004437493628171657,0.21084692976176903,0.02635299416734707,0.03210390419837999,-0.02204719385479866,-0.0006430480171285952,0.06407732710733029,0.008675109092462493
RSPO4,-0.020325198433644456,,0.05331035120976712,-0.00235024669056295,0.05849988949626753,,-0.033975054899458235,,0.04182893131908679,,,,-0.018009034891497338,-0.002472543213920039,-0.02900797762980951
LEFTY2,-0.01723770847725817,0.06644346738030002,-0.017978131233244134,-0.018341914580846257,-0.03540414757494675,0.03474450007659211,0.03979798175858671,-0.01925197678262597,,0.125751501731988,-0.0017770948738604995,-0.023433421031020495,0.007268452927831602,0.04963416228496579,0.05288365812774287
PF4,,-0.01696325352748244,-0.01615514409117484,0.0047880909475595404,,,,,,,,0.06792938756249803,,0.007104151454069611,0.047015635391277774
ANGPTL2,0.07783265054446056,-0.0027868822824355013,0.01818537879456974,0.006642767254004695,0.010941342537522183,0.10872921418711624,0.012951434437989073,-0.031381418843353624,0.16674673823272135,0.09085586445338102,0.024095731748867286,0.04519691445295995,0.01680248532538345,0.005806037330730826,-0.08319546232051188
LRIG2,0.054635483802387266,0.012615582879761549,0.05747696624909551,-0.001449603759384988,-0.053377948928081315,0.04111899566398933,0.010249244987834276,-0.029040933457242186,-0.042718494854111146,0.08195872060738206,0.07388718793188041,-0.048231003702847844,-0.005343880841166563,0.03595728070640852,0.0007541031795645525
ICOSLG,0.13483181311903034,0.01913630176098249,0.024701202167868096,0.08535122212373139,-0.035018633340903105,0.06610820108857621,0.002871794782064003,-0.008618692645637967,0.07524780230699449,0.109867774673553,0.041083735005542535,0.047241744498342196,0.0037100929425854298,0.005546280174544797,0.005986028705277076
WIF1,-0.04729998520211273,-0.0061362570482238425,,,0.004788901737162705,-0.059509304728194386,0.00719435908902932,,,,,,-0.016741142321092965,,0.02436619392802433
NPPC,-0.04148077502990529,0.006672633240731935,,0.042231997218326676,0.0012480557616126801,0.006721348362728589,-0.04521332749220071,,0.02866551603192181,-0.0033769490037878604,0.13360723913910008,0.06826734478974554,-0.006465641058937286,,0.0025307140642809103
LYZ,-0.02478570612465026,0.0289347286291657,-0.06603417530909954,-0.024047939872509357,0.04748976397242629,0.0464418150415071,-0.029588296397806375,0.03439352342250409,-0.020827972025013786,0.019535576785230137,0.00412940728623283,-0.018363169482568584,0.000283840616036287,0.06760081515713276,0.02677639604763417
EREG,,,,,0.012626372967670545,,,-0.022512182005238003,,,-0.0005345450009741709,0.031618617017696166,-0.022430556590957478,0.0324852739048695,-0.02616158389037789
SPTAN1,-0.02037370992782667,0.03958945674167582,-0.029278233874075136,0.053012416942812585,-0.03311928609767528,-0.06366228479379696,0.024668981210046643,-0.0051748231756407375,0.07552689335174363,0.12036802142517064,0.026294471192961306,0.10454319791231698,0.0307090576695145,-0.009345229155857776,0.009956142620403095
PTH2,,,,,,,,,,,,,-0.01483042892246403,,
LIPC,0.05292615001816196,-0.020767481020481024,-0.024314355262002766,0.07409754964143256,-0.022083523431825538,0.11488854652351901,0.06512160574705537,0.013599556388390189,-0.026994331737226044,0.038787398140062004,,,,0.031225385311770427,-0.020451948770238624
COL8A1,0.15154498679072928,0.09104007225863704,-0.009632523749532046,-0.014599257959582085,0.06571903494873828,0.09519004156922305,-0.014863674756815553,0.04980112416823804,-0.001124502803430768,0.0999661156933989,0.030962806243051012,-0.009968075310480082,-0.04488375858003552,0.07527883632772668,0.012804858341488793
GSTM2,0.02569110931023556,0.037190657388798204,0.0738027860439988,0.0328449831633304,0.008387198681058078,-0.04868661237559498,-0.017694821969174667,0.052344473339441616,-0.020227557070222085,0.07182386795176068,-0.025961283107645016,0.09916043145653321,-0.03823389602547173,-0.013058566764380004,0.05291974419468585
SPX,-0.03296053167388086,0.007861470777743417,0.019313320222730173,-0.030278698124006343,0.0020100564359581334,-0.0379246652995019,0.00894674825112796,,,0.009267301527288116,0.09049013525358818,-0.004771370401353382,-0.0443192541728914,0.0021277255211032617,-0.026175482915385455
MFGE8,0.09632729715194997,-0.012506952487324509,-0.03880965650239529,-0.025007933816819785,-0.04516714036501037,0.025933068367750712,-0.005564665341610428,0.04114806416000282,0.12497826279984026,0.03229670964901676,-0.022066837771946464,0.015329186851101519,0.0016116280815430648,0.08140019162698718,-0.0590070101492175
TGFA,-0.004185558199211889,0.006944090968231092,0.054239439576327916,0.0010319909592493841,-0.01096331139002909,-0.0019221336522008286,0.0014752459695371054,-0.01649804975282522,-0.05882895606058442,0.0340087847179306,0.0037943572784734482,0.000600114454441048,0.047607210360302264,0.05411541135794046,0.006123200951599985
SLIT2,-0.0411903876045631,0.0926449155713094,-0.010301879872468955,0.04466117874475511,-0.05875386890784701,-0.02703934494568426,-0.02839813345358369,-0.017180174481593525,0.07610486878210007,0.06318821978087036,0.06528380984713912,-0.06990085688298349,0.0017104508343221232,0.02972149185338882,0.0163129567786061
PLTP,0.04617474933901332,0.004768731529271974,-0.0033858787461370325,-0.038079200920565846,0.050085374244569714,0.0880868676389967,0.02585366314719467,0.05796657673567594,0.040193771791073175,0.07456308128090948,0.04074235781805951,-0.07893602578340371,-0.047743376895297944,-0.026442866684086356,0.05653899376918256
APOD,-0.06569717466350625,-0.0253224402695366,-0.027049167752595797,0.09870610679323591,-0.03762055756305476,0.02639132421110838,0.04624736462586694,0.007175665667462548,0.03022736653178832,-0.14356817082307496,0.01272107105916911,0.048969067608214234,-0.03308217065601371,-0.04605780043052725,-0.03324591552625234
B2M,0.0788046219608107,0.038483834493843676,-0.1480461420662405,-0.048354484201305795,0.04580200644158423,0.1117352291830861,0.07419532281000062,0.05953644431819538,0.052372605081062194,0.059419077844959124,0.11578942187599335,-0.048037745669842535,-0.04110979796231501,0.029363783626890107,-0.005622347718007491
OMG,0.03556449662644605,0.027533220111977084,0.022628004252194533,0.039111818672592794,-0.0337180005708189,-0.02297461508804438,0.013178551977495711,-0.01425708855463915,-0.039193072763040314,-0.08621419211327586,0.028930287561931375,0.03555596784605459,-0.0025966812037061205,0.07854445410713076,-0.026846364176205957
CXCL3,0.06563293864181186,-0.02529213304187496,-0.033213438795261375,-0.0013215312465140235,-0.006641855852827906,-0.022390149121585903,0.04511301889258492,0.06979186247991212,,,0.05558015035167434,-0.050406808490592904,-0.008801233154836448,-0.011076185045062033,-0.02013268848794385
CXCL10,0.022992646534550337,0.0380930166984489,-0.009743552667686865,0.007565402352146654,0.007187877065293523,0.13884853292625207,0.09818963173133831,0.0581749259360072,-0.01545449268017016,0.0006201211041876047,-0.009718001642830744,0.007125420598358302,-0.024607688941427643,0.001823003896562571,0.030752723768779047
RSPO3,,-0.02221300267341309,,0.021480186465868138,-0.022083509816250037,-0.028002399595084118,0.0025593733289116898,,,,-0.010079922668004292,0.03195475531841502,0.0035568754844807577,-0.005962185818242926,0.025138087486966384
CORT,-0.02278812850912921,-0.025644880416018076,0.08225079758303361,0.01853583387977339,0.0300136294702251,-0.040576873994107594,0.08911221997646349,,,,-0.029167870003254586,0.0018429230592931472,-0.02995144033800791,,
NCAN,-0.035899124585381366,0.049397195319519714,0.06370314397922802,0.0015854217631004841,-0.06355410948300483,0.05845339189060151,0.021441847261489854,,0.055072303025101174,-0.020870029261141915,0.01764258855722635,0.060431242781607775,-0.021546933468793307,0.014166221161640393,0.0347051499081261
PRG4,-0.031100444985252884,-0.01072898401585455,,-0.02193109002304547,-0.01581171374456245,-0.02425768593398479,0.01773489588234394,,,,-0.02801708321021145,0.041806190708028816,-0.01647924134219385,0.02018372973507342,0.03526141725910195
ZG16B,,-0.007544919613508437,0.014221532631241842,-0.04310553326171339,,0.019831740711073974,-0.010323947044955662,0.020184290443459287,,-0.046415104768790016,,,,0.012386411580813602,-0.019385553040092783
TGM2,0.09799251894852923,-0.018231274636935184,-0.01763236807352503,-0.05545806597460175,0.0007244681342672901,0.05840904074925472,0.03500429569738627,-0.029663689122691468,0.03745292747284887,0.05306617164965766,0.060743416908879515,-0.08231743699921114,-0.007974619055693166,0.04158701147485209,-0.013200536417383205
VEGFC,-0.022315190218012256,0.037322487481381963,0.025962589569127996,-0.03003841826217159,0.03659608226465544,0.05669508265338322,0.0362416697098094,-0.026790682111900308,0.10234331226991752,-0.060163193961412086,0.007567437191522363,-0.03916587673821455,-0.03073632090670034,0.002725656986259488,-0.014786485702694627
WNT6,0.0919418354766208,-0.01336777120192888,0.05656942171940912,0.05330761356405132,-0.021787019274426254,0.03969693561683076,-0.03419573915227721,-0.014521090286724922,,-0.04414077008442398,0.07946301154825908,0.009172232258906565,-0.02390092835773679,-0.023693170587515106,-0.020031092376009165
NRG4,-0.021091360867063542,-0.015061369930319314,,0.014435012093935344,-0.022521718491208476,-0.030214486696203437,-0.037828962827858525,,0.018251201607949016,,,,0.05319274632114504,-0.023502732897495573,-0.030123690586024092
PMCH,,-0.017359039386276757,,0.008846402968521797,,,0.0016821692427568201,,,,0.1444955675695558,0.06243432200592604,-0.013692346993367095,0.08276079449890822,-0.038577721117305494
COL9A1,-0.032857708529474866,0.07746459058787572,0.002390336720140226,-0.02100348912038498,-0.032583959751057406,0.030201906183665247,-0.028883362433900203,,0.00947325946435688,-0.010693230493088202,0.04176204531824466,0.05916420959899546,-0.06281220325697835,0.06729256478664776,0.06530462989161372
GDF11,0.026135607556513205,0.024385983273813566,-0.004807405946019082,-0.006252149452534982,-0.053156858551511484,0.04984699119505625,0.004226247660170502,-0.0005050699049556336,-0.024721602695335833,0.11537557570637998,0.006255610471748683,-0.027561330060315654,0.07128001109484892,0.04307869919136471,0.027305175032215523
RAET1E,,,,,,,,,,,,,,0.055643136239269975,
IL24,,,,,,,,-0.016015169090953674,,,-0.019385137929261404,-0.018381907788497964,,,-0.03367728395914875
SORBS1,0.007138551327469001,0.027569373298087136,0.020549476541493493,0.04980180572351829,-0.06559491461883656,0.018872180843182,0.00028385471797417284,0.038318292585529753,0.06029673839525381,0.07995529605649646,0.026442047098740398,0.07739581961138642,0.04143433912061226,-0.02213478616645937,-0.032609288003427425
DLL1,0.002611251838950457,0.07164344901989847,0.04957346066957053,0.09953153476089374,-0.0591118220707904,0.0480971646367698,-0.015098439772037535,0.010308523936595603,0.13438037559672034,0.04783647737629432,0.016122442634221665,0.0546104637796486,-0.024339412022345415,-0.012902423553519227,-0.04900502767704424
TLN1,0.00034043368331254924,0.018524119723573762,-0.020268341081374323,0.016586511554192725,0.02874648675217621,0.0294896198014845,0.018292661466814915,0.007186331115926877,-0.002991882330749233,0.01960039939481028,-0.010207513236186173,-0.09257934217754858,-0.009143375687538978,0.061025638901206235,-0.015557397046619985
COL2A1,-0.02158839675245598,-0.01462084965924985,,,-0.014122259039240118,0.08168527504631916,,,,,0.07725807497173848,-0.010314369251087759,0.022113238207289602,-0.021695484241629384,-0.027139828344454102
SHH,,,,-0.005652712452491848,-0.02570355148612548,-0.01760138374489981,-0.012269722272026632,,,,0.009062243655488566,0.10604595540763004,-0.013414562405040973,0.04093458418572064,0.03528678665364882
PON2,0.04827319206905985,0.025202866474883,-0.005573763577047193,0.07745871343842539,0.027544369709457867,0.05809403640770315,0.0186254566380306,0.09978516740012446,0.1791253822142761,0.01256143093986652,0.06207807279897202,0.0190464274446737,-0.018140737685319566,0.025401741517572504,0.004057314319561854
ICAM5,-0.05030520775193283,-0.044073806453695664,0.033831868498795444,0.054439203052477035,-0.027420286318706383,-0.04375255430273213,-0.023222686461384433,-0.015160325307990418,,,-0.038184218822418174,0.029387454098230844,0.0827448001235697,-0.042539875722222995,0.01287291356778403
HPX,0.04832288924362663,0.001042665874697039,,0.04123061840945268,-0.040063784110847725,0.027632683029024382,0.03459589197223176,-0.030102507027806612,-0.0019139391038872574,0.06582126965533559,-0.01084808882780744,-0.035633816553233284,0.00048470915384044765,0.010538934954586363,-0.048073919768203105
SFRP2,-0.028106843404885364,-0.02174089705570963,,-0.03683484091013367,,-0.01786942631154997,0.01341138916154892,0.05579510358390683,,-0.013166586407794572,0.03917496522408296,0.011569565567318486,0.02373713186029358,0.010080559358391271,-0.0548889787362182
CFC1,,,,,,,-0.029211761466873466,,,,,,,,-0.026654726430866766
CD70,,-0.021555064111821058,,-0.0018479909039013456,,,-0.03250599536960685,0.04303905113634025,0.10531871298269505,,0.029944783418080146,-0.04766456107133881,-0.02332773354532483,-0.001292148208561175,0.07186471263930332
HP,0.06035279933158036,-0.025158013580581264,,-0.018277342941054125,-0.027813709096639282,-0.009832932848506363,-0.0035511009864669057,,-0.032907795849456974,0.09401922780448159,0.042411509682431986,-0.02333961065284482,-0.022639779264366652,-0.035157517819973644,0.009963522598533833
CXCL2,0.11548534361883855,0.02019587107879064,-0.02235313973505631,0.06378434662884708,-0.0033772177954367777,0.0005915791320467335,0.04024047382953933,0.09103745820553295,0.033162698683302134,,0.05196824668453856,-0.06773502482184095,-0.008428792262327364,-0.014351225197919062,-0.03206277860879554
NPPB,,-0.0051285986700024605,,-0.02463168378010694,,,-0.025579006344405658,,,,0.01969293218369955,-0.005405690578896927,-0.020464627749409776,-0.023840905019966174,
CCK,-0.00846196535105781,-0.04864834271971667,-0.007279192427909952,0.04825119948492819,-0.0658742334296907,-0.07161890107393919,-0.009063047512565972,,,-0.0458871145041432,0.02928295367193333,0.01385875562758939,-0.0169798052338519,0.13219928593526614,0.025347117535792746
