,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
IGFL3,,,,,,-0.015533297400201878,,,,,
BMP1,-0.009590233332236669,0.000637497185950292,0.047571031114767105,-0.02344199947545695,-0.01429466614770896,0.12181661724619615,0.023781136249779334,0.06421208842561164,0.04510578445642548,0.0040308132662385445,0.04005481118448597
NDP,-0.0003694295298335427,0.0012924270730754097,0.052975322871844525,-0.03570734185768485,-0.044249294801610446,0.045979293367280884,-0.015004847823264573,0.032412190938827114,0.01557040271434244,0.03091253653058944,-0.04794611629504872
TNFSF18,-0.003838762882559156,0.005044165304325254,,,,0.07662567718829356,-0.015129094590365622,,,,
IL36G,,,,,,,,-0.013752911436744552,,,
RTN4,0.007960428758446037,-0.05399422786102105,0.04314358542604513,-0.025038107382300268,-0.026144503893202952,-0.14580820863235536,0.008060153644650618,-0.05987859200632778,-0.004792161698328187,0.03460581552160955,-0.0049508633330827235
HEBP1,-0.013274485615440796,0.05899994134124821,-0.0024684781586776696,0.039042122718023244,0.02081369099450616,0.02727496436329875,-0.007119480013895149,0.05064814602687607,0.022563795017570984,0.006490846565976196,0.03262237520780102
WNT7B,0.009384449021071242,-0.015013794374403148,0.03248548406200791,-0.01158985915820836,0.07348483692168158,-0.016520486073821648,0.04167949541255696,-0.015116034573743229,-0.03628851294615807,0.05058263497808772,0.015439439023203671
PTMA,-0.034191640066136175,0.007423720751304004,-0.009382519303876218,0.02823682368651775,0.0036877741097035726,-0.016009717545620476,0.01794375025322172,0.11147700443327517,-0.08752920090056,0.03866030654503951,0.0007680495576342888
CEACAM1,0.05795726041909193,0.016562896706808123,,-0.02157628020106502,-0.01959943587075713,0.04533693109301659,-0.02379446152535836,,-0.020334243620936672,0.07225079823078807,-0.01351765766452986
PDAP1,-0.014673544027352395,-0.009933896275261705,-0.027399612361393096,-0.01700959977697599,-0.00032012634130504966,0.08593336896158364,-0.06629547559747542,0.0332880268623864,-0.031959598811248754,-0.018307510063968517,0.009865106886217336
QDPR,0.008817374769548423,-0.016162166906869422,0.009402507295462853,0.021304343240301213,-0.028441873013271803,-0.13427828370293834,-0.05703764576463619,-0.05311768925233456,-0.0023852939476423176,0.029826535159497194,-0.05631773518676129
POMC,-0.03587767338324663,0.010367905712362261,,-0.0025848555492276365,-0.01963910935475624,-0.029372706151159965,-0.0014096515824082924,-0.029465760158764898,0.016411614750285606,-0.0007110440364132986,-0.02211311218353496
CCL18,0.008212588725091917,,,,,,,,0.04560637408974954,-0.04461909607359025,-0.02233601742792522
CCL17,,,,0.006054963879863107,,,-0.018868926498427224,-0.012563675042489455,-0.01442616164399801,-0.026376827603404294,
VEGFD,0.008044089555855397,0.061615902870457075,,-0.02745054624598867,-0.018751630557172997,-0.02602243985551032,-0.020103245228313287,0.037253796741355795,,-0.01827203359575967,
TNFSF13,-0.017280805194947905,,,-0.022257563226919793,,,,,0.03328080615969328,-0.028670709809855425,-0.015179423569579693
WNT5A,-0.007449902270430683,0.022800833745348362,-0.003655767582896624,-0.07273879131579142,0.00989653971782255,0.1316123181045751,-0.04957452813320225,0.024042508876148987,0.019711991569437114,0.0032357263869175847,0.051413914165579194
CXCL8,0.07322239202127355,0.02757642300225094,-0.07182339074978554,0.10349788529627692,-0.030783033599611594,0.006139317787955944,0.06877754519995122,0.08636582007128205,0.061471184481076094,-0.058691445753985584,-0.03387796350734329
GRN,-0.0561953528898235,-0.03811509090817397,0.021419220253344466,-0.01571803864306813,0.008615088260009635,0.13123251172796657,-0.12099460560875896,-0.011743561288826226,0.013114739657343246,-0.04253692362566901,0.006974534361305841
MIA,0.04791654405885055,-0.014676807194945032,-0.01725390217723016,-0.01930180703564672,0.01976086619516534,0.028764630849413438,-0.03708712462909677,0.07323858634181152,0.057940817920253684,0.02283754290934546,-0.050979861494900414
COL4A4,-0.027502276044756923,-0.011653485401784054,0.0013809475399421353,0.04114013654261262,0.07809894613557532,-0.015306911626303323,-0.01969974304387647,-0.017888230829369873,0.05834721369311103,-0.015176926267340957,-0.013784410442037596
TAC1,0.038350685785175816,-0.00016180651276947143,-0.0013568419430650246,-0.04243676574175071,-0.05314700492384104,-0.08355676166785315,-0.04263410493636276,-0.03170168871892075,,,-0.007246203058790647
RARRES2,-0.0038186819611069423,0.03142540761097996,0.002784790241597815,-0.022133549856522623,0.019118151818508337,0.09747550862987682,-0.049076446978415934,0.06178729642787972,0.10419565858098559,0.0013404422166350331,0.02731678674765466
FGF7,,0.10272831154597256,0.03430669429834016,0.09774216376931562,0.04741359919055499,0.03075008328634491,0.05992531262831596,0.011613212719503422,-0.02303563887388403,-0.04355367149695696,-0.020430892805310383
EFNA2,,,,,,,,,,-0.017366345112055048,
HBEGF,-0.02304342292688637,0.02290083429206194,-0.01537413426782178,0.019265037582699596,-0.004301070775753379,0.0729058942816453,0.04748627117712009,0.000573202161173316,-0.007490067601513593,0.0039269557762502336,0.009796664266657788
CSF3,,,-0.022768996984419802,0.015290345169445885,-0.049343956224886666,-0.01619441787916538,,,0.06197049095810067,-0.03914334817327695,-0.019379408756106446
PI3,-0.00901489924572343,,-0.03161952856314759,0.04909456484609055,-0.014694616424608842,-0.018235128275120537,,,0.06667604079694893,-0.07165606635250726,-0.06787910394695203
PCSK1N,-0.07773446905873449,-0.008253803161631264,0.011657337748508106,-0.05665580358543193,-0.014345359553777153,-0.004359728278976102,-0.015239177073898536,-0.05370866016909866,-0.016557846748630894,-0.009330906388445484,-0.01711689301236362
NTS,,,,,0.018374600541355455,0.05608738930535273,-0.02250466647920264,,-0.033654733407364426,-0.021157596021931235,0.012940720554875584
SFRP1,-0.025942761844276668,0.04528021678958031,,-0.006232584648091296,-0.021392363117836075,0.022448321958461095,-0.015555195745598646,-0.02521313623560848,0.02998656119346083,-0.037822369648453515,-0.005914808227221599
CXCL13,,0.10226414958391071,0.10533806694124294,,0.08608011103867103,,,,-0.01880778950292586,-0.025514993916394935,0.01875142055542303
MICA,0.013609994986132317,-0.04124179322614607,0.04442310885392485,0.036156960280172644,-0.006239125409114305,0.048419925638902635,-0.00542846063190744,0.03402035360622543,-0.018328257004618393,-0.04385594599216815,0.0018752421961995968
TG,-0.025976860914702044,0.14804143559540597,,0.039425064007014975,-0.04537238123824503,0.019356291904534088,-0.01900972938107117,0.05479221353245637,-0.019168762077753105,-0.026057892373790043,-0.01594955120152648
ADA,0.014262945030570549,0.05272861909604276,0.02839337901839387,0.054840288265740056,0.03537662925603059,0.07870155735034622,0.025146006220766206,-0.010597563293379134,0.014070937614884852,0.046940707053759176,0.008755653921156112
LAMC3,-0.06740125363085257,-0.004127559767529192,0.010692912101140616,0.01993725331575401,-0.020254220526784952,0.16153340707270433,-0.010109437845192684,-0.0031532982124266307,0.005295429815781911,0.01745896053187992,0.11027779352994373
CCL7,0.07850261131562454,,,0.004052065272370826,0.0258859025413098,,,,0.018790602571322656,,
NGF,0.0033095266408104938,,,0.016599072990534113,0.021332413685537573,,,,-0.024971091248982637,0.1249640913371101,-0.009786268891546105
TNFSF15,,,,-0.00023272165901099313,-0.020810642217420003,,,,-0.021078525904446484,,-0.012034280134144542
