,ZH916bulk
BMP1,0.013316850469369614
NDP,0.006360265215975457
TNFSF18,-0.029458670539504395
RTN4,-0.0643649091080163
HEBP1,0.023114044974636736
WNT7B,0.0780541618088822
PTMA,0.017647732957951974
PDAP1,0.0006038187283357016
QDPR,-0.04295893328524508
POMC,0.007874785104679854
TNFSF13,-0.03204683157145936
WNT5A,0.020873148918011425
CXCL8,0.01504535184710764
GRN,-0.003659408119986213
MIA,0.06809826911646204
COL4A4,-0.005965777345674743
TAC1,0.030092864491432565
RARRES2,-0.07090923557275337
FGF7,-0.0785708510451048
HBEGF,-0.00501348970998568
CSF3,-0.024131529008425058
PI3,-0.04517602627843832
PCSK1N,-0.021805637686205193
SFRP1,-0.047003322518273244
CXCL13,-0.03056001513600727
MICA,-0.03535398243464402
TG,0.029143887997829254
ADA,-0.034606532414379054
LAMC3,0.032219817033468635
CCL7,-0.05440675842057991
NGF,0.05133730552512546
TNFSF15,0.007525933556282273
HMGB1,-0.08933610913508247
ITGB3BP,0.07289774531635083
AANAT,-0.02300466420966909
RELN,-0.017562211886619057
IL15,0.0027174804301439625
BSG,-0.037249327684600965
ADAMTS3,0.06633523557083792
CD34,-0.04222600664644066
PLAT,0.004622573835793329
CKLF,0.009019378866269807
CD24,-0.0438044306573016
HSP90AA1,-0.05365970399961994
BMP4,-0.026855915564428828
SCGB3A1,-0.00014301181025011913
IGFBP4,-0.04782268514567003
RSPO4,0.04299051597374712
LEFTY2,-0.028473132833838573
PF4,-0.022723584568718303
ANGPTL2,0.009145457524770997
LRIG2,0.062002965191916094
ICOSLG,-0.013640144191721156
WIF1,-0.04169729217887808
NPPC,-0.05461002257529424
LYZ,0.045965175340634656
EREG,-0.026161577309450405
SPTAN1,-0.07543934672115696
LIPC,-0.02129156983204074
COL8A1,-0.06353119212710798
GSTM2,-0.015489061064755377
SPX,-0.01873972404982658
MFGE8,-0.08370929266986363
TGFA,-0.0028481138710505158
SLIT2,-0.041917497051888665
PLTP,-0.039341414352151056
APOD,-0.042343357237105646
B2M,0.0722320582783487
OMG,-0.005140779011211007
CXCL3,-0.006243843725221949
CXCL10,0.023762454053318994
RSPO3,0.010945418112567785
NCAN,0.011608635195709954
PRG4,-0.03162813392067043
ZG16B,-0.01938554816367095
TGM2,-0.056068846600226076
VEGFC,-0.058675284024083674
WNT6,-0.02003108733720238
NRG4,-0.030123683008431535
PMCH,0.01663413070129751
COL9A1,0.010957875739599538
GDF11,0.006472727850054648
IL24,0.010432155335819876
SORBS1,-0.07577390688950127
DLL1,-0.012104549793063114
TLN1,-0.0009021605663789978
COL2A1,0.00944150915796924
SHH,0.11759668504636006
PON2,0.014749713833868267
ICAM5,-0.013794108325490917
HPX,-0.0034226341403435913
SFRP2,-0.03054022391160398
CFC1,-0.02665471972588963
CD70,-0.03264438320283381
HP,-0.06812096831651474
CXCL2,0.013179639155158735
CCK,0.005053363791241019
SEMA6A,0.024915242886249772
IRAK4,-0.0037942280856005446
GSTP1,-0.008532778458385284
VCAM1,-0.035712544247983716
NXPH3,-0.009153562892182622
MTMR4,-0.010795330900292353
LAMC2,0.16899623878771608
IL10,0.17521628682899426
SEMA4D,0.04788151552293614
TRH,0.010929862699361319
SEMA6D,0.007960146217830932
CEL,-0.030991075819845868
PDCD1LG2,-0.00928333826221158
SPINT1,-0.041332502714732676
CTHRC1,0.008734303334653882
PODXL,0.018308444389912328
JAM3,-0.033156345361525924
TGFB2,0.026303264886674876
COL18A1,-0.009066319933983125
NODAL,-0.007553272386733507
INHBB,-0.03304929845195229
LCN1,-0.02034662748840324
ARF4,0.05350921090295891
CXCL14,-0.05103076398103723
LIF,-0.03208331147249391
IL17B,-0.023004659589703005
MMP1,0.021097080889641143
MATN1,-0.020964377286499497
ADAM28,-0.0029367520933404655
TCN2,-0.017405876240773027
THPO,0.10631895324955513
CUBN,0.01044116306602822
TIMP3,-0.0009063786110095637
PIGF,0.01983152703592398
CRH,0.09654273697684174
BDNF,0.07455200081147749
CCL5,0.010132034670633755
GAD1,0.023422727359081717
COL14A1,-0.025913490484547913
HLA-A,-0.00258346230734719
FGF18,0.058179384217821165
ADM,0.0380132554642935
GNAI2,-0.04210257155693477
HDC,-0.020964367791931438
COL11A1,0.01688648539660808
NUCB2,0.042856640530213146
FGF16,-0.020657659108169517
CXCL1,-0.010313969731302728
VCAN,-0.07439593635375115
MMP7,-0.04692720615509603
PTPN6,-0.06946271237601633
PTGS2,-0.05752563524565283
XCL1,0.04682973049142263
CD58,-0.07111602865727426
TNFSF14,-0.02310313302901857
CNTN4,-0.0457527926810375
MFNG,0.05594634764567463
ICAM1,-0.0495009539265128
PROS1,-0.053379910745175174
CLCF1,-0.07497195628444585
PSAP,-0.021067885604951753
EFEMP1,-0.03276311054075739
C1QTNF1,0.007209647824118132
ALB,0.005232715296772962
EFNA3,0.030225933252900565
DRAXIN,0.011310333598249164
NPTX2,-0.04166869692822768
FGF11,-0.03887039816497418
