,UKF259,UKF269,UKF275,UKF334,ZH8811Abulk
APOD,-0.0011594589952963854,0.012277312480050847,0.004545080792173719,-0.04352217263665889,-0.04171878888449853
B2M,0.05849111151875177,-0.06146169731482264,0.08593750576151706,0.08323923392567767,-0.08624672533647929
OMG,0.028491990542699592,0.03729471815311865,0.042646439721091445,-0.013324801194749844,-0.028789586733256992
CXCL3,0.011431491826901004,-0.014593646425638738,0.023167539877667728,-0.01389314822119271,-0.07373493459134431
CXCL10,0.02352176219896394,-0.09076356151136991,0.07597423461391624,-0.02207789384116858,-0.02232695968389459
RSPO3,0.079379202098195,0.023889151305778986,0.02187012062056425,-0.014518072126943733,0.08302822112353712
CORT,-0.005957599557715321,0.03278446666324227,0.05375165973594875,-0.021167955033416005,-0.006639240672515735
NCAN,-0.03518256025695456,-0.07700106220139327,-0.012864091256385917,-0.00691409454371649,0.0060175060121803355
PRG4,-0.012291347113787054,-0.01581088583655175,-0.017223108260841252,-0.016974026242250858,-0.0236815121621709
ZG16B,0.005840235371532384,-0.017070392057981408,-0.009207362484446922,,
TGM2,-0.015316769146263532,-0.07594568833107537,-0.001844450993403675,-0.016509843928736806,-0.014913777649874562
VEGFC,-0.02190647168462475,0.03679725365815494,-0.024793155554307337,-0.017322670362583142,-0.02782561240032061
WNT6,-0.017000515727425627,-0.01554793587433524,-0.007112890210851586,0.07519679555235224,0.05558829769397781
NRG4,0.1386089110971107,-0.019693461324536574,0.013003253703044754,-0.020208915480455746,
PMCH,-0.020727334363691535,,-0.01347702851902873,,0.017721123769247515
COL9A1,-0.015623721274144225,0.10872009405733124,-0.0023721192427518024,0.0769700532134752,-0.020650779368785028
GDF11,-0.018978189548770164,-0.05351420728593688,0.014877357886560943,0.038457310337503235,0.03081480296528412
IL24,,,,,-0.016385338052244004
SORBS1,0.007463327866812902,0.011166194954710376,-0.010308064037043258,-0.007758830822727442,0.07803885368488414
DLL1,0.031118888845374566,0.01377542928988697,0.011790800179339722,-0.004273435927727364,0.03290774566830102
TLN1,-0.010016827735236392,-0.0046088532641654825,-0.03231409712566685,0.03693690553685156,-0.019099871984021775
COL2A1,,-0.014593651392018358,,-0.014104397749747087,-0.03582049697617659
SHH,0.009892482704329018,-0.011472383215501283,-0.01796021590426579,-0.013461134200005406,0.023740885628970313
PON2,0.041227096184840516,-0.03743986300502448,-0.009043292977137858,0.05644972565960724,0.007539050481496437
ICAM5,-0.01990720270971897,0.012762977321520898,-0.00934675492595674,-0.026288867962883242,0.0065120654751245075
HPX,-0.031077784174652248,0.11096307291027313,0.013187834514207792,-0.0035456864608594046,-0.04149677607578936
SFRP2,-0.014546752693396005,-0.01164709033439858,-0.01505922842574377,0.024931101762598086,0.0280482202703272
CFC1,,,-0.011587553354802164,,
CD70,-0.012696433175451818,,-0.021614844182719573,,-0.04057958776354599
HP,-0.0377143936979787,-0.030079718494220992,0.08850764075905594,-0.0009050521403267715,-0.07988099534611541
CXCL2,-0.019396550467654688,0.007593958666512743,0.003316983956545313,0.03697679401628191,-0.028692189577926915
NPPB,-0.026403286568899797,,-0.01014653296805614,0.020916169315507965,0.026762574061811883
CCK,0.00884046741931197,-0.006751844133431439,-0.08825814940363726,-0.04942197831360708,0.10181729475025604
SEMA6A,0.01571703631617646,-0.003013091045443048,0.007293310456948635,0.03214005701733468,0.07845954124781972
IRAK4,-0.01798168545319586,0.010448972165886257,0.02626110230059967,0.044994009418801065,0.00893567929441274
GSTP1,0.03162944382955938,0.0063154917582965,0.008106053196255342,0.10302358092256886,0.022486719800051205
VCAM1,-0.025352358780129345,-0.047123294429484035,0.04839439772094448,0.01735744059709955,-0.03924480942226285
NXPH3,0.020801552384345424,-0.035210022326948066,0.0466017932033582,-0.02697769253234745,-0.03290068331528233
MTMR4,-0.015631416073157163,-0.05185984686874188,0.04631166171336632,0.02758978019572848,0.05244177796925974
LAMC2,0.013205039038476415,,0.008631426755318698,,-0.02014427842334221
IL10,-0.032074168429927406,-0.01915012903571562,0.0738856543642744,0.005811144331474571,-0.015344501473415303
SEMA4D,-0.02062276506053654,0.04554371157855528,0.03300468710940279,-0.006487973573230897,0.03266674158874505
TRH,-0.009791197350482528,-0.03023389833758197,0.0322324736569116,0.030137055166788683,0.02118209108230649
SEMA6D,0.0370781826038647,0.061837208742696985,0.014674788148598867,0.002461241897698362,-0.05946481368892262
CEL,,,,,0.010885804183712551
PDCD1LG2,-0.005014880376919693,-0.03495562047313886,-0.03963916019022483,-0.013209533445076709,0.007511944277191011
SPINT1,-0.026214611311200724,-0.036394698038253834,-0.009868752341728126,0.06593106565551236,0.009583498418212752
CTHRC1,-0.03659095102998275,-0.050364391767019005,-0.019831030420043638,0.028141306778577267,-0.01799896680848746
PODXL,-0.03320596379602676,-0.06536958232056149,-0.005656725893601397,0.034151660578808515,-0.015481502814275724
JAM3,0.016869405597883132,0.051492240139997494,-0.00965283693659847,0.0376235086581519,0.0036747101026486694
TGFB2,0.008343417850135999,-0.08187004958056306,0.017904092272480836,0.01942390841964517,0.07503022748866463
COL18A1,0.011851625552623556,-0.06692640437688181,0.030399665665330956,-0.017564433830502227,-0.04390030279814485
NODAL,0.044874719410659604,0.0037695937660809247,,-0.009431471529829568,-0.024494445699612444
INHBB,0.01654148149321667,0.0756429425046772,0.03614095931583936,0.053126309314284595,-0.06215684813855371
LCN1,,0.016413772082561125,,,-0.0092882205348852
ARF4,0.02951613611079444,-0.015157502123018484,0.013758343167822495,0.0137527290671889,0.05138730002826898
CXCL14,0.014162098217270592,-0.03959417193958084,0.0230564674669123,-0.004223962366686292,0.008642865827792804
LIF,-0.02468056425837551,-0.00733499674256544,0.024374340444399307,0.009235922642694766,-0.01671334701230924
IL17B,,-0.0028748007908193014,,,-0.022672319913895886
MMP1,,,,,-0.03582050037677347
MATN1,,-0.013427033551133378,-0.010273965465711389,0.009332092993427774,-0.03278320895347754
ADAM28,-0.00786098205723116,-0.06831471659452305,0.06719984536629486,-0.042603256721162164,-0.07935177790123107
TCN2,0.0005312173870061491,-0.050951989915751214,0.01775831400357584,-0.023516428410912216,-0.037294351639024136
THPO,-0.025912593839778442,-0.026130765861248764,-0.0077445021264810265,-0.01410439761472977,
CUBN,-0.0040717221770297796,-0.03268782532021319,-0.02269730025507952,-0.0322524252481698,0.04356090711915967
TIMP3,0.02902276229113591,-0.06137787257048463,0.007989659429616698,2.707201877605987e-05,-0.019009965274271567
PIGF,0.008228755439687641,-0.03104053262988348,-0.01739585116383991,-0.013493919315800665,0.02984988897785507
CRH,-0.014406828476179672,0.05680546562784231,-0.01617361985955172,-0.01929118313239601,0.028548835988072604
BDNF,-0.005617005933612112,0.011452843255916072,-0.004805623553896685,-0.015885174245497246,0.0051342098429911385
CCL5,0.034580268101593335,-0.02907148925487265,-0.02177755069162495,0.015574424332216954,0.0026427979157811737
GAD1,-0.0005934413499008754,-0.0057908321255243774,-0.0004551332853672579,0.01644310041804558,0.030646953185894204
COL14A1,-0.011527922302730208,-0.0227184795057,-0.022317276324258593,0.04009309374820456,0.053618690053356684
HLA-A,-0.019500567658444965,-0.06334490810856575,0.10107928981703046,0.020737489004922578,-0.054580484943964294
FGF18,-0.011446117486747766,,-0.011008958759118734,,-0.026804112893579108
ADM,0.021483044885245998,-0.02921098984281309,-0.04146730334169819,0.07046040749675936,0.004640786344048752
GNAI2,0.003312761453619076,-0.0839340016175029,0.013985488916424137,0.01349660269587335,0.04966636218659309
HDC,,-0.04191663579981076,,,
COL11A1,-0.0037378180522443308,-0.023283796051849794,0.034275531176820036,0.04139111492190853,-0.006422529915773255
NUCB2,0.016296847232105782,-0.006896433862877044,0.04011955224033804,0.04284085968734794,-0.07956416470871318
CXCL1,-0.03789231554525461,-0.03276022112139581,0.07230935905274595,0.050283168686537795,-0.0028858998006943146
VCAN,-0.000674185835973953,0.01667544819683517,0.06112343222431231,0.027214052656311778,-0.016809277522149092
MMP7,0.0038014129329863237,-0.009347890022576012,-0.010146532912619266,-0.006252175036273838,-0.008720038735064831
PTPN6,0.006605579448270873,-0.04852352310411371,0.037540292722018066,-0.007835517807120683,0.020026499671554298
PTGS2,0.07068589090543557,0.017584742559976437,-0.0271398639413476,-0.0325563906596882,-0.03344717286214178
XCL1,0.010227471994919576,,-0.01666530066150367,,
CD58,0.008256953843174496,-0.057787160750321115,0.02979137890150235,0.0602682922637317,-0.04823538229326958
TNFSF14,-0.010870220000603325,-0.019477702640933844,-0.006094253641269394,,0.060587787840644954
CNTN4,-0.009013873607427083,0.016245003540088728,-0.028108509199675245,-0.010167063262865888,-0.0033060004076569363
NTF4,-0.015753493229886853,,,,
INSL3,-0.011446115241658627,,-0.011700019616745725,,0.05169040047751771
BTLA,-0.01816846341396305,,,,
MFNG,-0.03962912098886811,-0.06825998471598237,-0.004984006913087212,0.0008423595019622687,0.027773783391402164
ICAM1,0.0012977681859601196,-0.07838988813367798,0.03381967395318654,0.034044992269298704,0.008050689740049027
PROS1,-0.02611070774416201,-0.060730905961994965,-0.005447658502914399,0.002381581811498314,0.06868322427509489
CLCF1,0.04776054615678126,-0.0003676299540509674,0.06175792011759055,0.06096737178692442,0.02069098365052349
PSAP,-0.023371941251188487,0.03985095674325921,-0.0018404735344938702,-0.020919724716054803,-0.035862248322065374
EFEMP1,0.03751145770206189,0.016911978051441876,0.06452285628749066,0.07731607843362748,-0.003547643611481046
C1QTNF1,-0.04594497044239923,-0.006232169203355557,0.052700428173658956,-0.007854079053515992,-0.035450221440566795
ALB,-0.020320943475311944,0.08468326702047589,0.00893244758336118,0.01340922043903593,0.01510243836773575
CCL13,,,,,-0.015916972447888877
EFNA3,-0.02730961940813255,-0.02457923840014848,-0.018703644838738907,0.0012803942941411784,0.05487716679957838
DRAXIN,-0.058038779903483564,-0.03969254693517817,0.04170593552676754,0.12409852325256836,0.02478236531376837
NPTX2,0.0019164998604647475,0.04312769249870195,-0.013285981722424723,0.0353790404102582,-0.017189545945718927
FGF11,-0.007840019422492461,-0.04370222690542732,-0.025128216986670445,0.03720306641689717,0.04550868817974853
CD59,-0.03251059886007262,0.028451598197380436,0.04423183649293933,-0.004724797101090596,-0.034478294564088886
COL9A2,-0.0009131529829898517,0.0703775163956651,0.029628470659951816,0.004544694251501721,0.03196763046070314
DLL3,-0.028053980803115927,-0.048499968808505704,-0.003305493045772662,-0.007272437962144779,0.026369928427621696
FGF5,,-0.012485823590011973,,,
LIN7C,0.012326748710923563,-0.07057844305517072,0.018694538889994217,0.03705350374478944,0.07526138676163015
GDF7,0.008494627166697221,-0.02233509801435777,-7.956303818949251e-05,,
PSPN,0.07210221715125222,-0.037998776249400415,0.016527775642879165,0.01787696279289,-0.007129245405579382
ANGPT1,-0.004799702479123675,-0.052091621594233126,-0.04325574857673727,0.04106844111054925,0.004037840878943073
PNOC,0.03361219473293227,0.0025075670630048965,-0.03868648382568736,-0.0279078788871535,
L1CAM,0.04558766941959115,0.003340635855903548,-0.0400644580752154,-0.06723882771160446,0.012542832615621429
APOA1,0.04663522720419292,-0.02672155093518495,-0.015235460851368935,0.04135305083923842,0.023254295738465987
PSEN1,0.017578882149247837,0.10674649001854285,0.02866071281990198,0.009864856035827405,0.04857903924693168
CALM2,0.004114416584356747,0.042099105742663886,-0.016351951687400147,-0.07239902935816514,-0.00012813964535891926
CLEC2B,-0.026969019187971715,-0.09107540473611106,-0.003774516709323404,-0.031450971929212625,-0.044133509367074386
NTNG1,0.049079065537064155,-0.04228281407789706,0.03169825943589017,-0.01880638844513231,0.035375394922537905
LRIG1,-0.06523612061591662,-0.014629657345246294,-0.04344402253023554,0.008756704142081382,0.01658739752163649
CPAMD8,-0.013538711932504383,-0.011295107736584806,-0.012978023123789031,-0.012257402255607132,
GHRL,-0.0006247153747189285,-0.006728123911628697,0.0012565468806280844,-0.018001029734893977,
NPY,-0.010131751406202334,0.042131945078062505,0.07783192932431306,0.030392156140677005,-0.016954408086506844
MMP2,-0.01233198537604087,-0.06893871024312112,0.018062094050533897,0.059519697609826214,-0.04504386721052061
LHB,-0.011791195646135417,,,,
PPY,0.0815161064877791,,0.018924820380280826,,-0.06793367074584568
ALKAL2,-0.011619887964505077,-0.01280677352717743,0.0009758479241074188,-0.0007336103580371092,0.010533110998150918
CSF1,0.0011841234848061352,-0.07363315214851822,0.07322143088284236,0.006686200080798174,-0.024540592974031498
SEMA4C,0.0074055451312574965,0.014073264815166412,0.051758238045422206,-0.008639917756852395,0.02696777571082885
ICAM2,0.021190963834946123,-0.072890655448359,0.04556831117062004,-0.008386792705486087,-0.02535095634758718
SYTL3,0.02359953728092003,-0.02839637398788503,0.005418640359919457,-0.03533516936738813,-0.05769095002351505
IL1A,0.013896405580686628,-0.0028439413403823096,0.08138873623233323,-0.0014001751733981542,0.04635531055106038
HLA-G,-0.012453784337995566,,,,0.016098798826880662
PGF,-0.0009983730884659781,-0.05927420228590235,0.08361805881140531,0.020981282231302557,-0.0314672394599093
LGALS8,0.0023487218375458662,-0.0259526135670679,-0.011329185348311907,-0.00715455673837175,-0.006835639962812644
DKK3,-0.0024390627351084347,-0.017873065975585724,-0.028404985838923293,-0.0213387267978949,0.04632179831874961
COL16A1,-0.041757433583100315,0.02154288871586323,-0.019936599750451412,0.024426840977304944,-0.04595220089722385
TPH1,0.027578822690591066,-0.013427033424387835,-0.021936406529054653,0.04198770546896235,0.03180491279466195
TNC,-0.0019435623934371947,-0.07602222211785749,0.05172467578622231,0.07580492154975167,0.05016369558902365
TNFSF9,0.021800635149578623,0.038105985338370715,-0.029815885140161275,-0.02879848174725833,0.03800979956072611
C4A,-0.013979146654633668,,-0.01124378254331008,-0.014920812845507444,-0.017720617580100673
CNTN2,-0.02619141834373382,0.048865477338083156,0.04778521654187858,-0.004800867784319647,0.10263330666542547
F7,,-0.011295101171490352,,,0.13918057616247734
LUM,-0.007909620664107648,-0.0658970836442399,0.013993686604589151,-0.026653054941989714,-0.0778046535415698
BTC,0.06317750711236647,,,,-0.01615276703025835
APOC1,0.08743775030003814,-0.07803167123831534,-0.005174115439877463,-0.02326963234863671,0.025842224137875
PKM,0.02856814758259816,-0.0185608990065398,-0.015004471563157214,0.05468573962133019,0.023053177498907677
TNF,0.005702773749993863,-0.01657696250837022,0.01737880556405264,0.017903431319467,-0.01567785464665909
GNAS,-0.0154513700962405,-0.051449648853165456,-0.06052465446853857,0.03911478495581387,0.035229579615970355
BMP8B,-0.018054779354839255,0.08214483197155818,0.08280906503670848,0.044730119858128276,-0.020894664806902837
LIPH,-0.01770974428210426,,-0.009065562403367157,,-0.015916978301764143
CCL28,,,0.024935610276746,0.011352816140960587,
PTPN11,-0.008727293410180068,0.06851080607192712,0.025447853545919465,0.025922790802435595,0.04015887535513239
ADAM12,0.03834420566968937,-0.04002232450814776,-0.029409348472375942,0.006475048731436775,-0.027885435447848248
EPO,-0.01805477986039209,,-0.00948482393976984,-0.016974027564133683,-0.017286244935105683
EDN3,0.01698625762466554,4.18259647212887e-05,-0.01470100931666992,0.002523649969938691,-0.004268260465215568
CCL22,,,-0.019097898409397223,,-0.019564306113386783
CCL2,-0.03142056143679646,0.006761382600392908,0.05591450420090401,-0.03261214559475066,-0.001661480264253607
DSCAM,0.003592384254716088,0.030418120044170962,-0.019922334133471508,0.015632683086743066,-0.06327094400062935
ANG,0.0022768419456664626,0.00760484121236796,-0.0200352886327963,0.11775724263428715,0.015198128045251091
FBLN2,-0.027376246046705684,0.030607745903636786,-0.024666814016361352,0.04716467708528616,-0.05106008553734732
VTN,0.038878209067184186,-0.01903985551693432,-0.015582500567584548,-0.014104394959390004,-0.01975936091633002
VEGFA,-0.009260410357036076,-0.04155091497706307,0.035610318410927856,0.06316000276029239,0.02100903809488875
F10,,-0.01836607537968307,-0.010399904450097463,,
SERPINA1,-0.0293755614129157,-0.043524005831932756,0.03992901625363238,-0.004708016357410125,-0.04155027697312692
VWF,0.017478843033430894,-0.07011503879823049,0.028466929648699395,-0.02699872952166986,-0.0205105613149081
GDNF,0.02460975781251924,,,-0.016974026242250858,-0.024040118581771287
VASP,0.004260304602164079,0.033946338124144805,0.05286640435208208,0.06371620881074928,0.012609973320106709
ADAM15,0.02335352746884552,0.06994621181037036,0.002159071746431216,0.020829022771188466,-0.008051606171638533
WNT2,,0.02771390112848353,,-0.01588517195422752,0.01965896580841477
CALCB,,-0.012485823454324465,,,0.07468028656934333
OLFM2,0.05137396956657056,0.007660912451240447,-0.026281906716592224,-0.02145283884066903,0.006922084401761667
MFAP2,-0.006879506236975578,-0.0577382471338687,-0.024908961850762634,0.011600313069730587,-0.038302390862917306
HLA-C,0.017917368247800755,-0.08603238525282494,0.08019244828093021,0.07611035602399548,-0.055540396166173296
THBS1,-0.051133391838490125,-0.025584542822530112,0.06629686521732167,-0.02860047462551565,-0.05465146258455793
HSPA4,-0.015886868632783154,0.005510210965567373,0.01107689044350228,0.015349188368646382,0.01881804800371802
LMAN1,-0.06215392671804012,0.030510025872708398,0.05160350079739409,0.023508461522060174,-0.01040128208879018
LYPD3,-0.013237380028528454,-0.019369052353298735,0.028219092985377166,,-0.03605506867207172
APOE,-0.008891776953880676,0.0006095872207491335,-0.03193281922233875,-0.03271407960530933,-0.011994231030846321
SOSTDC1,,0.016133198347517756,0.02671145231842099,-0.02581049825165174,-0.035702797529435774
ANXA1,0.06345651423287757,-0.07773849569914605,0.01364999672469427,0.05259321119123592,0.018029914384922605
WNT2B,0.012717540167366943,0.00862723574883586,-0.017881649895943222,0.07304910421098962,-0.027404771697712143
AMH,-0.018393906838513767,-0.025616060129507817,0.04576302759166334,0.019710832325877004,0.013489344153196296
GDF10,,-0.0007910327202128702,-0.012773352333445854,0.008564898486024824,-0.026655491438178254
EFNB3,-0.061809598804770625,-0.02749348228369122,-0.012881662325169867,-0.005179055303325806,0.02768676023906599
LTB,0.006595879861399758,-0.02043311015858448,0.000384481725883589,0.013722152354765387,-0.004832456858082845
ANGPT2,0.0005534860743999606,-0.041825840206708424,0.015379672186423561,0.06122186167714423,0.017034883939726856
ADAM17,0.002110657695739999,-0.07451569985165485,0.013298593791612672,0.08792150356669388,-0.056306965620694545
LRPAP1,0.01612974198011214,0.013258398226702163,0.006003594102880137,0.017468075548007563,-0.05732642065682246
NID1,-0.006388766527419641,-0.05138332173294425,0.0463801288586696,-0.007950405593923057,-0.036484822708213745
MST1,0.07131036805271447,-0.003126563725218113,-0.04887375121925601,0.019589893216215248,0.020082401378919597
IL13,,-0.01264726170837204,,-0.019907310362424938,
DCN,0.01754300213734166,-0.04423150580875695,0.02761316440337205,-0.006000348607821922,-0.04638863672539462
IGFL2,,,-0.011243783733039055,,
COL7A1,0.020286546748018632,-0.0707399974192204,0.0600036193868504,0.001214229052219714,-0.019209605703458824
CALR,-0.019097592902136345,-0.06551320508034872,0.008328862741147053,0.028654600368152785,-0.005968866539039035
PIGA,0.022067954851649536,0.011178794767038727,-0.025330586002368097,-0.0013486153691898931,-0.010572913028436307
CD200,-0.0013876785814920726,-0.012281992779888432,0.038058732889954955,-0.013082498937430518,0.059784046892209224
GRP,,,-0.017457334789131664,-0.017149176848486537,
CDH1,0.004025580152930624,-0.023717908181970098,0.02429796871424633,0.022644333384354256,0.003770329973681714
LPL,0.00309622741130572,-0.05992647160417014,0.02380808202945735,0.01862951666879387,-0.0069198748812505945
SEMA5A,-0.020592616550129055,-0.01929999588400163,0.008561070779463666,0.004646660009781861,0.03968376295080642
SEMA7A,0.000315045298968879,0.013573752199239661,-0.021560759965533697,0.04711425902285788,0.005051360088372391
SEMA4G,-0.023713107486008297,-0.041477076929622776,0.09050870878996074,0.019317586822088173,0.08193791174393132
SEMA3B,0.02986193777128892,0.03268434855292052,0.011187377352176547,0.0039326765236513935,0.06014705087568999
RPH3A,-0.002101856264387952,-0.0033189986243534982,0.04975136365045395,0.024029508813057956,0.02386330519170094
JAG2,0.011117010989993651,-0.04298200778969345,-0.009057170484514045,-0.05216705062240269,0.007838818191730127
CGN,0.009080496338911203,0.003847809892467723,0.03659837566459539,-0.0265953003327969,0.0036669514932810843
GDF15,-0.015785047964505743,-0.05572688374312899,0.07598260581246402,0.019277510754293885,0.005191263175953568
SEMA4F,0.022811035224652002,-0.013609337849749305,0.011230897097707507,0.03409745207430563,0.09513277401099436
NXPH1,0.019483381352458796,0.0032433432806383547,0.02309981361529178,0.006379860727299214,-0.006518000448393158
ARF1,-0.01446649490909558,0.01555894339499003,-0.02833160750517594,-0.029264739584457303,0.06720701540934039
EBI3,-0.001747871765126477,-0.035947183239863185,0.02988954797038919,0.08054415914259667,-0.005445526779597786
TIMP1,0.022966563435761818,-0.08334240454408372,0.016150704341968667,0.07583774071174171,-0.05451457358761207
SEMA3C,0.004632561800106177,0.029309073045778497,0.04767233672543691,0.003197990792506235,0.03457408581162512
