,UKF243,UKF248,UKF255,UKF259,UKF260,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CCL17,,,,0.0033843925385139764,,0.0004930944798389385,,0.024172369126315343,,,,,0.010665317566345553,0.019184868402443066,0.05011330796511746,,,0.08080984398741577,
VEGFD,-0.013272391293617462,0.0002668500493728592,,0.0019615574054629506,-0.022230583558390235,0.04549770068149657,0.23451879874035672,-0.01800092605661237,,-0.0026735086933347093,-0.004770061741427263,,,0.031182228271473652,0.03642036902574055,,,,
TNFSF13,,0.06258997487543169,,-0.023232924892599833,,,,,,,,,0.06661160423204136,0.026936394965600886,0.09237432812994499,-0.031522578137404396,,0.1513537910481189,0.016823666910921152
WNT5A,0.06194893453439622,-0.03255220862138176,0.013994257067501282,-0.02875295638278282,0.02026282037442264,-0.01361924516204145,0.03868253621178081,-0.014727603267615911,-0.05864494327845476,0.006687706371436966,0.020024509601077756,0.04854888797772392,0.051530191918962534,0.04424508710911173,0.02801467796255483,0.041589436722613546,0.0004974270526351366,-0.0013987985740240775,0.0038042078443959477
CXCL8,-0.050353017467278716,-0.03936107962657051,-0.042306131285917946,0.034698963505764166,0.06583364672365176,-0.016467480433911403,0.09826042554285146,-0.04110436136076265,,0.12995680284383573,0.0512581042296337,0.04979739285452855,-0.06786595660186351,-0.12780064105111208,0.01726557171507638,0.009713277243097678,-0.07968286769099678,0.027764878066761034,0.017956698543398934
GRN,0.04583099256213591,-0.04053511924301009,0.0628288738157355,0.007062231854055763,0.004878653122598326,-0.03330419042153518,0.0030058548660039587,0.025895878054352554,-0.0073254299978165035,0.04028192821891377,-0.015146550810281519,0.01735984552894361,0.0014499526122958872,-0.004686754870144531,0.023161617397446217,0.08727994082250723,-0.004925711892896787,0.03628617652357408,-0.041223742675732034
MIA,0.03257158939930672,0.050723621105492625,-0.009688978131356102,0.011695671345556085,0.08322217805294416,0.08041525340648681,0.15043583126156626,-0.02465309317305408,-0.07495477293366412,0.04400020717032144,-0.013115084181430191,0.0650353955670021,0.1520957777123074,0.12711817518830468,0.053069178608499225,0.04722484030024838,,0.04080952712049972,0.0764352577681914
COL4A4,0.03478970849757913,0.03273015889327604,-0.04197932963050252,-0.022662101565686373,-0.00309447188423975,0.01081593830579569,,-0.023914414985392138,,,0.12770300465770987,0.09284914093465184,0.0004743846932690433,-2.023908900882751e-05,0.0038519840246969855,-0.03501022862031636,,0.02931504600317071,-0.002033191284657013
TAC1,-0.04341140779876675,0.10533301335939298,0.08946500664896198,-0.04735884934946035,0.00926513684594001,-0.011539623722190272,,0.016748387709774486,,,,,,,,-0.015833177727176163,-0.04111220032188043,0.016313497845256004,-0.09309236442006182
RARRES2,-0.03649627279739311,0.02226155700785351,0.0023496276809295454,-0.021068951431560526,0.07738691047155606,-0.0009452651444210952,-0.0074464585898040316,0.03276885188939205,0.07643896870948734,0.023879155392735583,-0.06211299610818764,0.09319855737891027,-0.009554218423427668,-0.029323787958852217,0.018427079372802958,-0.038878599226828306,-0.0394744926791344,0.02363903989502262,0.03952944164398817
FGF7,0.0011919899606532144,,0.017605125304145635,0.008566036186488657,0.03631326438563652,0.10375804031245317,0.040088933699686864,0.02130311556104035,-0.01704072023497124,-0.08383615106760002,0.013418679770789758,-0.0023778898692000455,0.09857297508255292,0.03127299703716947,0.0007889198312343277,0.002125940321397608,0.02410157981167498,0.06615796969328816,0.04027356429098453
EFNA2,,,,,,,,,,,,,,-0.014742519430098789,,,,,
HBEGF,0.017372381209947295,0.03762168370122011,-0.07295011756058752,-0.000835129268663029,0.07988952343341045,-0.009378186801673773,0.02804017151701582,0.01679904675321576,0.019309091062688376,-0.02216613207843502,0.014900943775487242,-0.003204169106905406,-0.023962511912812963,-0.003031089334602132,-0.02016255346553877,-0.017584787863777835,0.0018635290813761073,0.002299040138071907,0.14104895982069057
CSF3,-0.0495161123904883,,-0.029383934999248188,0.032696644339185225,0.06462767667717016,,-0.010347540253806553,,,,,,0.02008061740362953,-0.02049312697405669,,0.09000795009388336,-0.03510206884283748,0.018260594479649946,0.05359590206637393
PI3,-0.03824052376210193,0.028524988961958417,-0.053126158616483,0.05301967908466111,0.05237649278237963,,,,,0.052822195731738984,,,-0.1230987874284284,-0.13234462716504047,0.03176815696956215,0.03203093780507263,,-0.08830342382610097,0.009157257432893666
PCSK1N,-0.0001329883186368619,0.011842231179736751,0.04044304668596404,-0.08210532427040222,-0.022812175582536454,0.00236464439424803,0.0082731586483165,-0.03145284006021827,-0.0644006464656025,0.016168323728504536,-0.04395805615171159,0.027099897490833223,0.05742189820836315,-0.02115505814888896,-0.000340632399813431,0.027378884648439017,0.04155373428848453,0.04159589549277726,-0.07545993354287801
NTS,,,,,-0.016986609560417257,0.014618856311154952,,,,,,,-0.0409631738684094,0.06644016948800302,,0.04679272251561119,,0.0737609519054765,
SFRP1,0.015622793700958319,0.023329214800253767,,-0.029388638361708446,0.16790898288537912,-0.011997027979056834,-0.032901228458313996,0.008278647764652508,-0.07705924857561981,0.018731308598302077,0.028093109048121557,-0.033163846208841365,0.018519559745317042,0.019464602364623603,-0.01948643822290257,0.03613876900264284,0.09864461555580768,0.0366895981372192,0.06191950423862848
CXCL13,,,-0.021336213598690357,,-0.025133318681922687,,0.06093576673305413,,,,,,0.03765522201097342,0.04816913698533809,,0.019248716558982953,,,0.04632888289346639
MICA,-0.018870835918415676,0.013564565293623793,-0.02628043110695245,0.0239498885708903,0.026222641334637947,0.014755251781207014,0.05597904333091664,0.015156190642264646,-0.04633068926519647,-0.02471639735657519,0.033803087063747794,0.05856392954687814,-0.004018147847998187,0.16596135449654073,0.03506092804384576,-0.0106523177897406,0.09018085259405768,0.07306357327895138,0.11933817421484588
TG,0.05015436797451894,0.05061184180985767,,-0.02220910763462204,0.01944891567480519,0.08125787668309387,0.04532172976853383,0.0010905940153334722,-0.035547952461716714,0.048505656641767814,0.006159835721933224,0.0558468063300105,0.02871627946285111,-0.04486885263342725,,0.03697026848891449,,0.10098866852883533,0.010390361142100197
ADA,-0.015774620731843617,0.0170761026371689,0.025380774743953834,0.043331448148238076,0.07220691336881334,-0.028334798528596754,0.023887310272506304,0.017395606818734834,-0.04183283619036413,-0.09305089165164465,0.030101101245752514,0.04300974880662723,0.06943790437704436,0.03862372803779464,0.07469903245336934,-0.00868757979060681,0.012319666318908951,0.1676398974581211,-0.04886162776377373
LAMC3,-0.050582279859850664,0.012132553168322853,0.05880211429502702,-0.02182677397799512,-0.012504671335508801,0.005533569407796329,-0.04373482357110846,0.038809319409341875,-0.0023873434602608204,-0.017877435343567855,-0.06950149394297687,0.04772598949189689,0.06999413406012285,0.04926659493630574,0.1068073718200473,0.06994615864427688,-0.03899203871150092,0.05724987885808392,0.024632739319970013
CCL7,,0.01649014241260876,,-0.022929892129356203,0.011134955112947832,,,,,,,,-0.01217784646220057,,,,,-0.04258977338694502,0.018548328834317056
NGF,-0.02852763991785348,0.01361846073365931,,0.009359308425939553,-0.02491669698706532,,0.0881332278248161,,,,0.028936573534731714,-0.028789304336426267,0.08166071896835456,0.025350720100226314,,0.03294286183508488,,0.05913189350068405,0.02578412781633734
TNFSF15,-0.035292250925020724,,,0.046080047907262556,0.006205931186192577,,0.08137489321499888,,-0.03276621346413341,,-0.028783606068409195,-0.02907476328760478,-0.010475844905424513,,,0.03991355282930493,,0.003200094313427848,0.13677395035940057
HMGB1,0.034255683865271766,0.026616262366503315,0.048451334728024986,0.017166253402511197,-0.030104012675364188,0.029459528911515685,0.08067841373411203,0.043436647118906886,0.03731375560463127,-0.10988182569289497,0.04044585975667784,-0.05446332790159753,-0.11279022350917332,-0.07601485896030628,-0.025083820403897256,-0.005488929967376879,0.022013021767401848,-0.10513024072842342,0.003569485307621483
ITGB3BP,0.024772063089715288,0.06890889625942671,-0.001818265233036995,0.06928192422949403,0.020487395970559482,0.04847204783812683,0.04652552651568339,0.0127609582134278,0.0761703189360277,-0.034154224165716916,-0.05021769322052829,0.0679244931856156,-0.05139324094872837,0.02178620804309673,0.039277359720034676,-0.05447130795364911,0.0011342976809321772,0.045421748988778425,-0.006186836631322962
AANAT,-0.0389779657996439,0.03242176052750668,,0.030452517503736582,-0.02223058673193132,-0.02011105837447611,,-0.02253039344621346,,0.014499729809258854,,-0.020177653661584263,0.08434306882982132,0.031277088453140804,0.12133083962177915,,,0.0511606147346603,-0.03729714686116058
RELN,0.009447698054297588,-0.0032383234199668083,-0.0005029856433756365,-0.010751396291796745,-0.010959620869186192,-0.00906432831103324,,0.030010810349453233,,,-0.050672092519255224,,,,0.009348205324357275,-0.004944022539790794,-0.06364079141733672,,-0.07005022425496522
IL15,-0.03769588510440343,0.040500575704211186,,-0.014032816110999215,0.02320480717155529,0.02449238694104957,0.10989584475115431,-0.020895898583517463,-0.028071685017683996,0.061401657107649305,-0.009123923912712726,-0.03410907265246615,0.010846891495440773,0.00929839082782704,0.008719876267191484,0.05421229519003554,0.01739468919166134,0.16343141421817722,0.023780995882362606
UTS2,,,,,,,,,-0.03316036557850842,-0.10077240636351499,,,0.0104422202317688,,,,,,
BSG,0.04318794473925651,0.10640804737598823,-0.04499215225658924,-0.011236077196016896,0.03115823257788414,0.025316641315333652,-0.027333249113679153,-0.01907289524722168,0.029339046295550914,0.09163285173305448,-0.0871911419376906,0.1020344574917963,0.04064618325996142,0.04883207207670628,0.1424243391285356,0.0855352358888951,-0.01535953055484812,0.0525938010259029,0.09005731780770793
ADAMTS3,-0.0017558984929923666,0.007940042169888884,,0.0521905964969938,0.04044248164184349,0.027136340771348223,0.04055712901685288,0.023566520498318488,-0.08806965980183395,-0.09331825629433574,,-0.024160686089455208,0.09583892144543159,0.01649695980547993,0.1015666501924695,-0.03827235707365138,-0.019295686937142818,-0.002669103082266683,-0.0003959077538253612
CD34,-0.04159629451547925,0.04201729311759106,0.043619380808954236,-0.0026673676241130225,-0.05873031384057663,0.06262821635085797,0.0635119282882423,0.004628983313615683,-0.10480578843736423,-0.04698228012658969,-0.025062740291120756,0.052809893157918085,0.010660487119042874,0.0818863615037661,0.06793209776472867,0.025854612980861048,-0.0689533396806477,0.07886821307783956,0.023696392932426223
CCL23,,,,,,,,,-0.0309185107569084,,,,,,,,,,
PLAT,0.008486258957299096,0.06596328448613611,0.061679838186299074,-0.008395565707588752,0.025655976482201685,-0.025748832359333427,0.059912211497325896,0.028880971632348658,-0.019768610195380894,-0.07241242349125715,0.07215222194311217,0.0453537614367692,0.06822665509724217,0.06605518423683983,0.06297923686434813,0.03511981909522987,-0.04209617980026178,0.07742768939757741,0.034689802214755164
NTF3,,,,,,0.05517255114242577,-0.03420821798806688,,,,,,0.0010639277122291456,0.13147393485750022,,0.023282651841849022,,,
LTA,,,,-0.010099415299180403,,,,-0.02089590116291693,,,,,,,,,,0.11436682990738391,
CKLF,0.025344640006738483,0.0061735207208542696,-0.019566841055263257,-0.004476183717563063,0.011509608845812406,-0.023050305681971014,0.028591458737586208,0.021657819471639996,-0.025358499345207397,-0.03350348325039547,-0.023495919663433378,0.13995569570903593,-0.07125649938942685,0.08088682673643306,0.0018320952439295334,-0.053381028080881736,0.016888575541795393,0.06936790988606359,0.09589184385234303
APELA,,,,,,,0.022257629095682484,,,,,,,,,,,,
CD24,0.019702261220919337,0.0028063583682718693,-0.04636561727046588,0.03970265246303314,-0.062313383169607606,0.04799942341557416,0.05636461632321106,-0.008734991527993218,-0.0693085270590564,-0.06570350102638096,-0.015643393775272824,0.06202004804333596,0.005267950387389394,-0.006193064217359256,0.01399844879764707,0.012608855449080027,-0.012900182662365776,0.03787386787231178,0.0032276520897231457
HSP90AA1,-0.11043410063862599,-0.014237838601638419,-0.13767368671067873,-0.02926169315132611,-0.005187930542869587,-0.015239782669528936,0.008999898066805373,-0.039387130594878486,-0.08638650108476173,0.06509715829341033,-0.07719549153861628,-0.11372652876247087,-0.11664967098198271,-0.2278612896042965,-0.09015011593260171,0.0057465284506407165,0.0070896929450060655,-0.16774601430808525,-0.06179071571495768
BMP4,0.0011366202243107326,-0.00037821213640325095,-0.05539747002591619,0.01766273483138198,0.01438709535310162,-0.02324267310139712,0.01582850224341932,-0.017805466011951526,-0.06838431983057011,-0.030111625930090237,0.06509603150270896,0.009526775530329804,0.05708708719949464,0.0326139206449621,0.05286991694872464,0.013443162802567967,,0.07661949162027756,0.05111042567315392
SCGB3A1,,-0.047958500151213876,0.03408075112349479,,0.0012174376698593935,-0.0002763918269994108,0.044745436516675,0.030549035056412533,0.04354505416247741,-0.07184964428418357,0.020564729720716473,,-0.026092096312870735,-0.0005135826935065934,,-0.028764719794753053,,0.07089094900840895,0.012892867291943298
IGFBP4,-0.012112910289670435,0.010523281025671075,0.0684799086440467,-0.01408295837333995,0.008352445345120463,-0.028119801628656706,0.06192306983319185,0.02332445083696378,-0.00794687251865232,0.050063434223002516,-0.01460640902178878,-0.0022124688291653457,-0.06810540592905448,-0.04468390873267274,0.09804262941949361,0.1258665697984828,0.051004024788987946,0.10377006563664343,0.00020022913933188992
RSPO4,-0.017779437009592176,,,-0.044984457809412876,0.008218554880402667,0.06560054194408135,,0.0695194776000137,,,0.07641519148434817,,,,,-0.024123343231176764,,0.11046927607050923,0.1799870900275822
LEFTY2,0.13788011873300732,0.052422376274091374,0.007845968928598089,0.058059471138136864,0.025512456243391223,-0.0031951956966840903,-0.018158595423256582,-0.02579575662783763,0.012919999271036863,0.005009329431816618,,0.0009909434178326806,0.07678426749577753,0.06566747993716125,0.15975111074159817,-0.006936378593141537,-0.0226940091601114,0.06412798995601161,-0.032721186622054824
PF4,,0.04730385433469852,,-0.020005879137051763,,,,,,,,,,-0.035851132184973517,,,,0.03776579719450167,-0.036841436290787746
ANGPTL2,0.09316188761244243,0.02295322934925066,-0.007804397256054938,0.009020532575653877,0.036957652208434943,-0.012835801870215916,-0.04547440724078058,0.019711770690819426,-0.060655144021714444,0.023553698924702042,-0.07098267234993187,-0.046791673175058834,0.11788135425725103,0.0629527821469378,0.062409118658322014,0.006602706604928816,0.07163589654205875,0.04392905673013786,0.07066465400944633
LRIG2,0.12262423799461648,-0.018174954176064333,0.01062399024705696,0.0008711387627614687,0.06299579081782904,-0.011087433183671577,0.08432394097666444,0.06230895737506233,0.11267817161783936,0.07142688008850814,0.04054896087884015,0.059835032688467855,0.12118985340767885,0.11072173292290818,0.002350115265707832,0.05784229176396535,0.1343715640011742,0.08184476136686349,0.006289043170560229
ICOSLG,0.03188926568369997,0.02909999806280296,0.004044819238106527,-0.011613103165700377,0.05099644860992289,0.012772543372488655,0.018177680115644745,0.01545550404058293,0.03407125179922977,0.016156217066886535,-0.01266718439776826,0.0632086146657643,0.006263002413572031,0.0838923862224691,0.0038408986643749337,0.022337546977354895,0.0032670960185972858,0.14344947932348143,0.1257693960736641
WIF1,-0.022793970272641424,0.011923150842033303,-0.05093250194782497,,0.03585429996278042,0.005163511782098955,,-0.024917720665553898,,,,,,,,0.03958645469357039,-0.037778690231954126,,0.01567536951793874
NPPC,0.08954153260609779,0.07493118864355751,0.02828549919110639,-0.011593079702736436,-0.028674042269176626,0.00030282027462360183,,0.009803099886829404,-0.027317565393175366,-0.003918779184759821,-0.0681129129879793,-0.024160639687410793,0.004358686651502633,0.046665649065395505,0.00895264080223963,0.029191798931476085,0.06538129760803543,,0.01763594777273897
LYZ,-0.06899579107935867,0.01245769172661092,0.026707992785851814,0.025166430231736737,0.01747667483987152,-0.007483353440978317,0.01489126208747081,0.01857955491535861,-0.09041490709570371,0.06861776677776633,0.11388457785373766,0.08055030964745011,0.03440788678542428,0.0627976552442679,0.051432925069347914,0.008441153774541571,-0.045987151564848915,0.021554687603595416,-0.03949826282662925
EREG,,,0.05647897099963796,,-0.0072026795393385365,,-0.021233643160049304,,,,,,0.05123877133157217,0.04433296793494568,,-0.006761516453532503,,-0.035159258403286445,0.05609070372549015
SPTAN1,0.09780379110711229,0.04481040681375029,-0.041985107730030294,-0.05499643374094995,0.013422916248185819,0.024033218020510835,0.029558906618737227,0.02009429593317233,-0.0441689455498979,-0.016224905054745935,-0.0049310130477285535,-0.04545960574140624,0.02560471122903388,0.06097514361850126,-0.015888436514766666,-0.019674479428383233,0.0028869543973789762,-0.012386230529958889,-0.0862237662607051
PTH2,,,,,,,,,,,,,,,,-0.014293764745407191,,,
LIPC,0.146368886907343,0.024548291940356303,,0.012940346552801863,-0.029582429888174534,,-0.02654994311093553,0.009725343498234226,-0.028967481760896415,-0.025956793733250876,-0.0020386656496685536,-0.0033536786172541446,,,0.05661810441886166,,,0.151037129219737,0.05074512612597943
COL8A1,0.0399254611943404,0.02710283590447014,-0.007629176267613875,0.004234844901336132,0.02092997733635497,-0.0007058940926958922,-0.03732399275790422,0.053848201993130666,-0.005131084870841232,0.0949286051129754,-0.05165287028037446,-0.00036121605834995495,0.10333940634921915,0.09786125684269635,0.11522574101441525,0.02064669762153918,0.010279544710958797,0.019057003781394407,0.07548181473481283
GSTM2,0.011781854981838952,0.036520478099697384,-0.02637356099394218,-0.005710546577586754,0.007068315635082889,0.07593680385628197,0.02199092118670208,0.027731682146805357,-0.05687577899360567,-0.06299936285001037,0.05863117988776997,-0.004657644699673514,-0.05176483295764088,0.08568465115588113,-0.04047160441763164,-0.014042650374962102,-0.03488994304773137,-0.0037590257926663727,0.048134242884213405
IL4,,,,,,,,,,0.11600640818128054,,,,,,,,,
SPX,0.03408553950003143,0.0364865719191593,,0.01402103632748625,-0.02780994286484932,0.0184525863196074,,-0.04986499834657199,-0.0362146731844178,,,-0.05703721781718104,0.07166485301302529,0.05919417237516872,-0.07652921183180161,-0.0192862664950525,0.06781518922512457,0.046540072558254875,-0.007323037596923143
MFGE8,-0.02548015340220456,-0.02076000886665798,-0.036535293734867295,-0.006951172829561646,-0.03148178764453049,-0.011831233888728244,-0.004765874366456628,0.05475076230304064,-0.012107710473021217,0.061438813007857834,-0.028248528070423225,0.05568036047154032,0.05920877851747268,0.06764510990500859,0.07436643005084136,0.07963768678896932,-0.08954871535725566,0.07776489638377154,0.10705649300428731
TGFA,0.01462084850339848,0.04425425695087901,-0.0008080314742428654,0.02351778074254305,-0.02447621431847108,0.0051554659345671335,0.06431173656104293,0.022483310383590936,-0.010481615069476344,-0.08958727103021402,0.0419615664446898,-0.0009002584958468797,0.041407488597387465,0.07179329716581535,-0.0851746724929687,0.07122240740393161,0.022950255711894615,0.0582259878966165,0.10422095623166691
SLIT2,-0.07062473801979631,0.00844788168011466,-0.023345016976517162,-0.035646413181873844,-0.009524847204978044,-0.02023673624424617,0.018315479331889487,-0.0032831466690772023,-0.0030939424076288926,0.08467205675844104,-0.0591999662642392,0.023041051983926086,-0.026301275701429965,0.08710725341543123,0.01661403675046227,0.051154931531560026,0.18191217740842572,0.05085005035418808,0.05974800302877195
PLTP,0.13677068079643193,-0.03647677950039524,0.027922696658703536,-0.043860694074942426,0.05927184843883957,0.043507534571500306,0.041621576343120865,0.011728709072697366,-0.10968293273514589,0.11416506430804296,-0.005311938064568988,-0.00043420468333558115,-0.019918920568172026,-0.030672033132355232,0.08482881274997557,0.05976812159443893,0.07730748167635874,-0.0026313802494051983,0.1455024011409754
APOD,-0.10442494826297054,-0.00173554980366727,0.07305195436943711,-0.018135347618649954,-0.06499467806863841,0.030311056242162446,-0.0018766341331472483,0.004101187320695176,0.04368841442100809,0.03457056343666622,0.14397845727345615,-0.10417291298524362,0.15997125924249034,0.16589115437812543,-0.13047142349213323,0.06884839700747099,-0.009588064820054856,-0.038994044909109446,-0.03545119768394988
B2M,-0.013994812907374215,0.03870719670265951,0.012766169163018802,0.009632017249026533,0.08773324396078787,0.021968052748156726,0.11151516381856595,0.035709079699627395,-0.06700202140989805,0.09426955801831564,-0.129801711782413,0.0337869003488313,-0.003593092592360598,0.10575589947436442,0.0930354623109035,0.08316555862039725,0.012219261441999548,-0.01836095980718003,-0.07507072374157422
OMG,0.06118288625351015,0.04186422650338107,0.056969461642084454,0.008843450688844111,-0.017770989804449043,-0.008000315860389795,-0.01344738287918929,0.026671162832380624,0.02827386883290866,-0.08821294095261586,0.04465503991884382,0.018466687440261174,0.05932964483933866,0.12716955915705824,-0.048739314617432083,-0.031878958255077944,0.03790760296662864,0.11626308252659646,-0.08762299426470299
CXCL3,-0.0723901073615455,-0.0024605493918163942,-0.05532590417396731,0.00805074751830911,0.07530794312876309,0.01465695683846966,0.08768154139539848,-0.015048832800591895,0.027362511594200306,-0.04838360919591483,,,0.006430181206932813,-0.023780864340808738,-0.02265829423819802,0.01536491366649681,-0.05177785538096792,0.093510458949927,0.027872228733111713
CXCL10,0.07074456291478828,-0.014887393321892178,,-0.0013119277163238443,0.06773567373121342,0.0036642528771957533,0.0029687204189431295,0.04813475481476826,0.006084632359506937,0.06910792265260042,-0.09017761406227048,-0.011538276249288945,-0.04293819480932884,-0.03149064954412418,-0.050268726668034475,0.0002005861273880725,,0.05176616850421677,0.029362283437188094
RSPO3,,-0.006566308228800877,0.007147680049008548,0.028962661339934002,-0.029582411649155347,0.0007904738337241138,,0.005925378767104204,,,,,-0.01712025983331595,-0.00234615961084301,,0.025050954485890935,0.04408970478941737,0.04198332389677943,-0.029511795867336016
CORT,-0.00956883110730222,-0.010686925311795914,-0.03899648627962726,0.034297711202607675,0.015497438508562193,0.02283253900278395,,0.026201446838108294,,,,,0.01919909828480348,0.009996914077542449,,-0.023845661623240495,0.019317796281964332,,
NCAN,0.11230995768795943,0.07174408652121435,-0.049068169576108274,-0.10310203413799486,-0.058903390040959326,-0.04153996677444171,,0.002665434849426074,-0.012398923672605512,0.029462351914283532,0.040352079261573144,-0.081217884282113,0.11305181549284514,0.11218545281950627,0.045013595471044145,-0.011184904814804709,-0.0009778885803020333,0.02324676904006755,0.010405921693709538
PRG4,-0.05332459603121696,-0.012227103385632009,0.0806531873411729,-0.022929895702639518,-0.021180900534482232,,,0.0192110131190887,,,,,0.025335002782952837,-0.00935372607365278,,0.03861101328156122,,0.028044466545481875,0.11374322667448482
ZG16B,,0.04502355226238267,,0.06307048885534065,,,-0.007780445816909453,,,,,-0.022430795568003193,,,,,,-0.0013849160015300436,0.033903804512417146
TGM2,-0.02821096714961257,-0.011396008238794442,-0.050881992044293736,-0.017815638872545378,0.0040133877469077,0.016869430566868213,0.03170383780335072,0.050828490290561266,-0.062048818562948416,0.004986591511694318,0.020289827560421032,-0.030037912224581867,-0.012411086831206996,-0.05320134142472814,0.06123635827921314,0.04651005253115041,-0.04332046729921445,0.04784819312047159,0.035201037144552416
VEGFC,-0.022168431390380026,-0.0307077170975208,-0.043691419257939346,0.05410427598851379,0.09008045341032093,0.0012331379467608189,0.09823645354338131,0.10488955516457647,0.03823185474737574,-0.022003756163994945,-0.06972739754377617,0.018905401621143195,-0.00033395212836107426,-0.010764528621114692,0.05545110384188268,-0.03253291366084517,,0.10070118359677853,0.023860975668595703
WNT6,-0.012435537663260181,0.03835178223774257,0.06506600127192019,-0.031714998275794846,0.03501685821330053,,0.030993850146152798,-0.016375953607248434,,0.04141813582177414,,-0.021331689218629254,-0.035600596026887324,0.0347806769702111,,-0.04638649588256144,,0.023561174464396338,-0.03247612742334038
