,UKF259,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH916T1
SPTBN2,-0.0445124543158232,-0.025268585524149977,-0.08437408718579925,0.03184606292804154,0.040848374639635
COL1A2,-0.0030559432147040824,0.09880906148626191,-0.05401415781341224,-0.019794035895894353,-0.04951097812610031
DEFB1,,,,,-0.03806638633037436
WNT11,-0.017053755281820515,,,0.0728372648847486,0.03014377281838526
LGALS1,0.04861129089207364,0.028372625048640823,-0.027800623416784527,-0.06895198499200979,-0.034876345536346984
BCAN,-0.0740566287990451,-0.09126977100760389,0.03775254669198037,0.09134392710311803,0.027065106168386272
ANOS1,-0.014160385845707467,0.050038421206991424,0.04194004388075743,-0.0227455749156106,0.007887709397032594
EDA,0.037919629933251056,-0.03713440091611214,0.014835636316562512,-0.030065047512573734,-0.033841436870045365
FGF22,,,,-0.022492753612528484,-0.002298915997669978
SHANK1,0.0069005835440664985,,,0.05876075596372543,0.003998360011837997
NPVF,,,,-0.016696510597463004,
RAET1G,,,,,-0.012352888086635453
TGFB1,-0.00262905875403975,0.026763119223692414,0.01488638465428017,-0.07027750403599319,0.03735373406617112
MSTN,-0.007061042830144637,0.033359562903862355,-0.06863695124825264,-0.018905299786119177,0.007388314199974072
WNT4,,-0.031800206777651094,,-0.01091368950212689,0.056348553355865826
TNFSF4,0.07562969540180711,0.005484632395087665,0.06049151277878985,-0.013891986249305375,0.0647764214474244
NTN1,0.015054354561426396,0.05033490475423179,-0.03489725868430408,-0.02637395059200756,0.06724122863864827
CXCL12,-0.04386999831372571,0.08050865726879107,-0.0035544910467789374,-0.06038440926142136,-0.0052438137997734115
GNRH1,0.01601124012165597,-0.020496270126323046,0.14592023531893977,0.04266589312214632,0.009766259877884716
FGF8,,,,-0.025182235736366094,
RIMS1,0.013684037518686324,-0.036241160656710784,0.041238941365700756,-0.013473221280720336,0.026123570071680004
FGF14,0.03344364696817088,0.053145969406406625,0.02965557605872147,0.06931463861463838,0.029160287474368204
IGF1,0.0004887830057241188,0.015183867004093498,-0.024008406805659577,0.005095708557548536,0.10316030954825402
TNFSF10,0.010069013286245012,0.12477207988614845,-0.06035566045362934,0.07908274116132677,0.02314145795107303
GDF5,,,,0.04760744947284355,-0.04769344666058047
CHAD,,,,0.09171563072389102,
RGMA,-0.03385946160664212,-0.08903083696726209,-0.013098778753027545,0.021690397382242068,0.03401731954351036
WNT16,-0.019505086784130075,,,,0.03239053080429661
CX3CL1,0.007832346580960109,0.04373373094307573,0.01580852135855023,0.035215134298034044,0.04489473699014916
FGF1,-0.0666810770850039,-0.009773046087169654,0.05760865612262535,0.025598871585579004,0.09553281164457988
ALOX5AP,-0.03433839605633564,0.053646444998803305,0.03914494209754569,-0.028755141852253984,0.054498369356387515
IL1RN,0.0356718019246395,,-0.071673440719918,-0.026459997273372685,-0.02336090973357864
PCSK9,,,,0.10136401532621477,
NPW,0.02640214639408098,0.06009378848121085,0.09893955602618815,-0.0010428565354200987,0.1210423341183309
CXCL9,0.021341819978485835,0.10436188910873034,-0.055172815301045286,,-0.029869540120042726
ANGPTL4,0.09080795328385569,0.025197819086887806,-0.06367776797573751,-0.030106186768344357,0.030709858684662455
UCN2,-0.009801199670070024,,,-0.02518223997633284,
OBP2A,,-0.031121957214298657,,,-0.02473401733593544
COL4A3,-0.013431445061317887,,,,-0.040009848881532785
NRG3,0.06766809310936424,0.05219392350530053,-0.02957323960711206,-0.021715053109404903,0.08616638366959113
IL23A,-0.015420169666521693,-0.028638538389140683,-0.04891638032498893,0.13383100796823702,-0.012560452167653462
COLQ,-0.002225874108734261,-0.013170822384616223,-0.021049141126468416,0.040961521844831,0.060923686216601644
TNFSF12,0.004677040564869799,-0.021786325889617826,0.055797433525109755,0.05572021630504244,0.09442440417066565
DKK2,-0.009945695177067847,,,-0.01719146845221912,-0.05531715126017972
FYN,-0.04525781502886574,0.052306228978196534,-0.06267500163458338,0.10033419395372886,0.028697411419588138
ACE,-0.06639596292784168,0.1322753169857372,-0.00790969831135709,-0.008621989980827775,-0.0011966447200946347
IL18,0.015671755844311467,-0.03804844467865443,-0.05903037955714873,0.03753687920909273,0.06069975904910019
PPBP,,,,-0.017831882995654347,
CCL27,-0.023091450989996425,-0.02863853763728381,-0.011439406159474747,-0.03310224973711423,0.07296374576764898
SERPING1,0.00014336385143345301,0.03193109732780654,-0.0783728428706205,-0.025389301766061242,0.04441339400308692
AZGP1,0.02704860924247978,-0.07387318300173475,,-0.03867602110603181,0.11446322395273026
INHA,0.03344331359557703,,0.006622915276643066,-0.022773141605068513,0.014667913630421359
SEMA3G,-0.002921546782131645,0.013661156390738205,0.019831404038797143,,0.027434442242771234
COL6A1,0.05183387644256764,0.003784155851426385,-0.03401212183692808,-0.05764014210941096,-0.04517670319079001
FGF17,0.013177359012224376,,,-0.011650132073200047,0.030775814109108676
TNFSF8,-0.012502865406009176,0.08996344126949651,,0.07069505813593922,-0.024399979206610137
FGF20,-0.031109693550976137,0.25013871254334114,0.14267365416621908,0.05939147805162581,-0.04056694793836314
ICAM3,-0.02387389015452682,0.011771549635448547,0.04802662507483275,0.008688777285642083,0.04470775727961897
LAMA4,0.003197722501597324,0.06366703942634849,0.06774009121989572,-0.038333046658519436,-0.04446638997443899
DLL4,-0.011771440701084828,0.08765698917030952,-0.008747595004553391,0.00014650867700066465,0.012799051748885217
SEMA3A,-0.03055880863371585,0.0488890550973691,,0.05042086666137104,0.05250283862077166
RLN2,-0.012617801003647905,,,-0.013379741770945103,-0.01113502720059169
C5,-0.013600306423351097,-0.0443902118448048,-0.03266496195461111,0.01795460890970529,0.0579047614741015
COMP,,,,,-0.008671961032170213
C1QA,-0.004314189554915927,0.018269793853726433,0.012558952822124487,-0.0056954106829947585,0.019110384420516987
UTS2B,-0.012617800931157186,,0.07866630222699326,,0.1314484375120596
COL9A3,-0.0021058263186256115,-0.06456585095949267,-0.03075089455171264,0.0468095825726132,0.0701157610229693
DLK1,0.033760577004262035,0.03025812263730395,,,
HGF,0.07022701861623688,0.022777628427401154,0.03672491893525795,0.06496999771368132,0.03643600328264389
P4HB,0.026007606852276755,0.05652743217327549,-0.027887904935280646,-0.0787800662427253,-0.03643434947544984
ADCYAP1,0.019898957244258934,0.21325154714436656,0.06408305548069844,0.02287130108476109,-0.0011327111959881753
GREM1,-0.010905735763696025,0.10721049709148421,-0.04717117128916643,-0.017695625198001993,-0.0175799672403835
EGF,-0.011592164629254104,-0.025946724917570184,-0.010304811627765845,-0.01635894100803439,-0.003018410521888619
VEGFB,0.029443707546340667,-0.10819448460448505,-0.04760467370076874,0.05915731940050698,0.05150234047107057
FARP2,0.005251834975462526,-0.026932521961215518,-0.09897307975318585,0.0653328428220812,0.028768805090581075
IHH,,,,-0.017514344458054804,
LAMA2,-0.0019503176319849449,-0.02877930200843922,-0.011866404066744687,0.017917899792211287,-1.7377015764193793e-05
NRG1,-0.02206655511192052,-0.025541363739347518,0.001240959666510886,0.002546462230694246,0.03473938453239938
SPINK1,0.02045609093768512,,,0.03421457119985326,-0.027170362723441262
EFEMP2,-0.032354880418251006,0.06215038362103739,0.05923130462985722,-0.05085604364012459,0.009463595580811427
SELPLG,-0.05747370382445393,0.010259705220458718,0.03679461133530338,0.02016749485838321,0.09329183994209504
GDF6,0.026470154601463142,,,-0.04158542274353174,
HLA-E,0.02368644907506441,0.006939904679778699,-0.03571827289793506,-0.008822452435626004,-0.0077579355028951835
PTN,-0.03733123925270458,-0.0010472535343403792,0.07221740236981466,-0.003834462927932719,0.03744966734127305
CD274,0.00017745036390081451,0.07833993127189966,0.05068933764637745,-0.033821025324527014,0.04615548521956506
CD14,0.02991900303561235,-0.06276726283275903,-0.055475640685935565,-0.010464816446734774,0.06961517218668299
SFTPD,,-0.032794742022611095,0.10900524450879898,-0.04399970209220598,-0.015001689140079691
SLIT1,-0.027534821527297946,-0.030423359478265074,-0.010392444900999725,0.034551451216931456,0.011852460789616366
CNTF,-0.009945694154648063,,,,
BST1,-0.013626925121890074,0.039691671594482565,-0.09369039247143378,0.021617157562375075,0.04438258926446359
AGTRAP,-0.0032254266953058667,-0.02947581974443451,0.0766639536612908,0.0023839886951096943,0.04583794145828835
LAMC1,0.027102945796353833,0.024374332907494405,0.024157601880200344,-0.05070012091572463,-0.030655306802739472
COL6A3,0.019263821740247728,-0.030908009925110346,0.03583652531902192,-0.012957565021859938,-0.016695293418276972
FN1,-0.009300187905506371,0.08878515515198511,-0.042655969820114215,-0.11757217137795563,-0.0684549786383804
MIF,0.047229314546016615,0.00546952283173037,0.025718431212102065,-0.005685516187468748,0.07547029189044754
JAG1,0.03364269740548246,0.03400814413054499,-0.04608342929477002,-0.01861751241090539,-0.06669048459843757
NID2,-0.038502032602281515,0.007934582875865398,-0.007321763634176236,-0.005266587520864538,-0.0041427684744418675
EFNB1,-0.014274897309297136,0.026491748791439347,0.021921332920444264,-0.021040105502294137,0.066237266521209
COL4A2,-0.03205097306319988,0.1005958680502284,-0.008934314914675487,-0.049236694423758894,-0.05621724612225507
SPP1,0.04077253463064745,0.0432417935776549,-0.018785382332179325,-0.02548773587145913,-0.05789412809217358
PODXL2,-0.029356299414699347,-0.016691211076107375,0.061235191221183496,0.08701381064286841,0.07997823692900222
FGF9,-0.004139059865896128,,,0.0729586307928198,0.05844022216789644
ITIH2,-0.01328783133468871,,-0.05766275795228481,-0.03849111714374175,0.041118428203062454
ADAM10,0.004043771679795823,0.052981828586109316,-0.014565197744354028,0.017898441577549086,-0.07705623205243312
CFH,-0.026791754848958092,0.04567770824564146,0.007145960810784331,0.003808374483710836,0.02375227839106394
COL4A5,-0.03798104757905323,0.06725025869844296,-0.02227099958403545,0.05631844214407809,0.05222373890168437
LTBP3,0.020505640815448194,-0.020070367100529635,-0.06434409326594719,-0.01992220390732009,0.05788328763637355
GNB3,0.05320988226905207,0.0379060411275164,-0.050121487430962,-0.05736794475940987,0.030031782809833926
COL6A2,0.047972869956174086,0.0787457965593877,-0.051262068450871195,-0.07229481677488418,-0.0317504955655816
GDF9,-0.03735481983045589,0.03162341799613421,-0.009710173818406834,-0.027436882447794676,-0.030678571261380055
NCAM1,-0.04443815818949505,-0.03438565445497568,-0.056617715823580404,0.08356548352911072,-0.004918290506848594
APOC2,-0.0573382342726337,0.07172652484729758,0.03846795761184523,0.07010532663997292,0.01316530736163719
BST2,-0.014244289371190324,0.07150829185325092,-0.037932149949794394,-0.014267895747538072,0.06457495062379376
COL5A1,0.03455088849048177,0.041289112767681706,0.05820201399263396,-0.06987258719793758,-0.026413517224348804
CALM3,-0.03412054599123233,0.04683962990384901,-0.12940002938007025,0.07313248685873969,0.015806429334350017
THBS2,0.003629035797203164,-0.00481307089127851,0.044336711513913066,0.0063781535727795114,0.038572797559234484
SERPINE2,0.05381151993797132,0.0020698297873174066,-0.09811799326297178,-0.042003777492176424,0.02881827978989001
EFNB2,0.031760805791338,0.00021865053262498863,0.01957287724052346,-0.03769537433882736,0.034292259468163236
PROK1,-0.024145707565942826,,,-0.013379744739181349,
MMP9,-0.05385410803458984,0.11017328588060765,-0.012297491655965418,-0.03182456448292406,-0.0566922422426125
DMP1,,0.19240361147176635,,,
NPPA,-0.021638915413815206,-0.05131000900315301,-0.06147726408160267,0.04679671660262874,-0.02946756698684156
APOB,,,,,-0.022336669917768757
C4B,-0.016966711583504553,-0.001311890577665979,,,0.009526082647303247
NTNG2,0.01774337643698292,0.014515795281288789,0.07757160454125894,-0.01536937644490051,-0.005893185768184491
LAMA1,-0.0010574684046503263,-0.005209758870947569,0.09054954204167977,-0.020136573422555235,0.06786496239273412
UCN,0.0076257779407064965,0.09812294125503236,-0.05657577248965605,0.020059286772759036,0.021126519124012342
ARTN,0.05270354306791089,,-0.045009596645778104,-0.02518223931769709,0.07172543298223254
PDGFD,-0.029892028675857628,0.00047663549304115656,0.010751596065801634,-0.0076781696705980045,0.05100781912261287
EDN1,-0.009449510524262466,-0.016796879623079537,-0.07248590259205215,-0.04802786776130379,0.03402116410633944
ARPC5,0.06415633304825973,-0.0003320771598803469,0.056297000658825175,0.008404794681270348,-0.023851488914095966
GSTO1,0.008791945957499606,0.04752191193431544,0.05046399185989349,0.0012931711483898374,0.0052963032720780255
PROK2,,,,-0.011625952113259836,0.12583502140453137
SYK,0.009644461933754917,-0.0074372131450664075,-0.004732277127199607,-0.041576389018345754,0.020898119426630866
CD40LG,,,,,0.009408363023436285
ST6GAL1,-0.003316811064341659,0.006159945353493819,-0.022254593116124623,0.03377027824654263,0.09014733209607642
WNT3,0.03713408462719555,0.09458742723413358,0.012059213587005246,0.005060688274074829,0.056273998523858455
HSP90B1,0.021385015950485996,-0.02816122348932961,-0.09175857089801805,-0.07168149442620556,-0.08262713764989663
ZP3,0.011170500294019175,0.06969578449742037,0.07262680197382185,-0.021578233453344035,0.023784400164367826
NRG2,-0.01875035095780446,-0.042035909033758194,0.07434970478678897,-0.007282211322260188,0.03802780494787306
MELTF,-0.02041739590954162,0.05134876349299076,0.11559799533583417,-0.02092583863916216,0.15631718930036623
NLGN1,-0.004274738225344672,0.030202861960104646,-0.0018618461125585791,0.009056983440777574,0.036580731116869075
SLIT3,0.028500868700244795,0.024549240275012582,-0.03879362952379559,-0.03206708607399263,0.002509257232177557
CCL8,-0.020432369170711073,-0.03801027629133339,0.10211702683821307,-0.03319685541127613,0.03597923097793006
S100A4,0.05447318208361875,0.008221115072528654,0.046409685273072224,0.027016696703531837,0.012169395134008294
TNFSF13B,0.008631292308099227,0.01970238137064249,-0.016466326422326243,0.0023263432511244843,0.03796113130234226
HSPG2,-0.05206379718295029,0.10133531032943931,0.01813607751325526,-0.07088214076820817,-0.018860559289736956
FAM3C,0.007422150676659423,0.0567810052765569,0.029085204466044772,0.020802414010532642,0.05316959425910205
FLT3LG,0.046126113304435536,0.010143675453683602,0.0561883028793501,-0.00757956575683209,0.08602631098176974
A2M,-0.02415653789809639,0.11120072495636453,-0.012428545550077802,0.019520418254427976,0.01395193947148176
VCL,0.016068951765159135,0.04132679988303892,0.0005353752708539994,0.0009180372442558783,-0.030193654061926114
FGF2,0.027515474810414737,-0.0037186333903848974,-0.01013432608785388,0.00848457948000003,0.034148174365244505
AGRP,-0.020114750141695035,0.005570913019880491,-0.032577732492458815,-0.01378504190547857,
CNTN3,-0.023820249786131672,,-0.04573884877417445,-0.035327932837528046,
RNASE2,-0.046613020710125574,-0.0574257191955618,-0.01933180168835507,-0.01471819027326386,0.05646401616741099
ADM2,0.0033175060964752536,,-0.030092465577253,,-0.022958009859215974
GAL,0.07367191434848358,-0.025332372843465536,0.03569047784074769,-0.03214535573121276,-0.022649347626790245
CXCL6,,,,-0.032214672051453085,-0.041481706152702164
PDGFC,0.038604436017645787,-0.01722987428370799,0.024569247784708426,-0.03533090438802995,-0.0047415870465233115
COL8A2,0.03566964705266254,0.013950858434881997,-0.0325783520339879,0.024561275499997894,0.07516867730001192
SPON2,-0.04880884327066008,0.0025657791438425926,0.006737216973697299,-0.025890118849328028,-0.0034372848894192727
LCN2,-0.01493789781366713,,,-0.029139942421077234,
SEMA3D,-0.023491222698758824,-0.026740640149201408,0.06750516769020003,,
BMP6,-0.010639900664036072,,,-0.02435344153947749,0.09599539041858246
TIMP2,0.022458272453351264,-0.03690299238806887,0.03525548774319434,0.00620824516241623,0.008237633887413437
EFNA1,0.019228121938027826,0.03166481550064595,0.00841386725711988,-0.03216353245505037,0.04228623662417893
S100A12,-0.012269964206365676,,,-0.014752372842485142,-0.008318685569117024
TFPI,0.009835537541467713,0.003940512331167926,-0.050745297833853856,-0.012398498674038833,0.014855756740993277
GPC3,-0.015420168040290033,-0.012923524320948758,0.15640391360336686,0.058768605480621613,0.011932614854372041
NMU,,-0.030487622504887762,0.11599774993056786,-0.00963398850660922,0.01620589038017108
SCGB3A2,,-0.022518817100768126,,-0.016696513306992514,0.011676663736245197
LAMB3,-0.02466316350675749,-0.04528779107546566,-0.07008816930458214,-0.00858885492466886,0.11488354581572802
LGALS9,-0.06437170557755782,0.09394645593910878,-0.015185976445632266,-0.005791533209141577,0.05903627691383918
VIM,0.05986468621191464,-0.03300484930407812,-0.05317884698598161,-0.06715994745955675,0.03741997395460356
PLAU,0.01263733072320591,0.02977611400005718,0.02518338947485825,-0.006774243756345752,0.016581788551408728
TGFB3,-0.010583406522863199,0.037843173359716466,-0.017828727371191823,0.0008165601822729315,-0.03533348458004687
APLN,0.0698085667963918,0.0746065307283061,-0.05599200280888716,-0.06729220452895772,-0.02058006552351999
SHANK2,-0.026935217172520183,,,0.06572106546434571,-0.023677991713450492
LTF,-0.022760160843832988,-0.04621174776590757,0.08975747841687211,-0.01504595848951345,0.010463916962600598
PYY,,,,0.13295322316812297,0.0072393726579207274
PENK,-0.012639117538065991,-0.02102881323623941,,,-0.027195424757332873
CTF1,-0.010246573352302972,0.14311572620031196,0.034633238268848114,0.019696533484606243,0.06800164658772605
COL3A1,-0.0013837547987492478,0.014741187448488962,-0.04537747320281793,-0.027733709823614283,-0.01875870516765735
S100A10,0.010371462042096529,-0.016865633984218323,-0.007005877892027839,-0.04987618230673875,-0.025911198895078126
FGF13,-0.03660681067499895,0.08384828777585655,,0.056909352700130804,0.01941331253858596
SEMA4A,-0.02862228388095268,-0.043484304290585356,-0.047524072688968695,-0.03575627456016012,0.06600012335740887
EFNA4,0.045511881172418334,-0.008722798679303265,-0.012165143664757823,0.017963664931840654,0.07471437025933532
HSPA8,-0.020310921530325158,0.00789627410222235,-0.057759768607180975,-0.029779567590920465,-0.037913109893764056
NPB,-0.010639901686343437,-0.02403400488203155,0.02429671091575419,0.055738192855471165,0.04367191074020761
ULBP1,0.014101122262746934,,0.025663274983855313,0.1798541448132844,0.00740327741165336
SEMA3E,-0.0030869201528790666,-0.013332619916838193,-0.03667711381417725,0.06378301476026749,0.07734975772514369
FGF3,,,,0.07815103579260912,
ADAM9,0.0034804129480373006,0.0002582884091573996,-0.023433154058136924,-0.033005505107687814,0.049121166144379495
ASIP,-0.009801199739197165,0.08051041170888026,0.06829896909447426,0.011872611613970104,0.02553628261169202
IBSP,-0.008147768546228132,0.08702912377096472,-0.003333204470339335,-0.002472832866201818,-0.0332004438934758
FAT4,0.02758618264474296,-0.04726441439781805,0.05300113484534858,0.07326101231405104,0.016670620075054193
MDK,-0.029073999185167867,-0.026886837905433395,-0.01931807067124939,-0.03000208057824763,0.05675270992989419
BMP5,0.0014983999949523953,0.13776466428005493,,-0.013939209609553808,-0.0023137277928270274
CAMP,0.04509772002210635,,,0.001585423057266544,-0.016161444241036597
HSPA1A,-0.0263327694390966,0.027582161899023065,-0.051742450989344005,-0.07472380581949362,0.006669976182327464
SOST,,,-0.03837817970561224,,
SEMA3F,0.008392626989388604,0.10001216076893929,0.09902498326982488,0.038635578468850254,0.03967929029300874
ARF6,0.031148081787468005,0.0408834836980437,0.11875014418069352,0.008577953244849983,-0.00021347946088355436
IL6,-0.0005731583346325381,-0.033764114184356264,0.033816389974209646,-0.013307550852733734,0.04836953220542937
CALM1,-0.05298397799399913,0.06807676186894031,0.029413290727909495,0.02042197873228846,-0.021069239519163934
VIP,-0.01661447623164896,0.11136598165732924,,,0.020936651913258903
NMB,-0.055937519789729835,0.029051662723733107,0.01838736466371026,-0.0026403295627004117,-0.002024747061823933
CCL26,-0.01699407055478487,-0.027401854142173488,-0.0018642062736642182,-0.039257238642704424,0.002802913245324307
FBLN1,-0.054360526161418024,0.05552374205496634,-0.08593447768727583,-0.07224826094668124,0.008515918734675413
SAA1,0.04074202436118748,-0.0437438508230862,0.08157993155597228,-0.043961355670616806,-0.006259506673808246
MICB,-0.007843794273380672,0.03312621206550536,0.09749847054977069,-0.036399302815365506,0.043384671641217
MMP13,,0.0018683464272686399,-0.02850929538676792,,-0.027195413268264395
F13A1,0.009576054804993074,-0.02095456134849402,,-0.05188193718668221,0.04187328534781744
CXCL11,-0.018135579240732468,,-0.07722730518498194,,-0.023423113173492657
COL5A2,0.02625539879530835,0.05058102783219257,-0.0044873364322721545,-0.004082157062567279,-0.017461293459046814
EFNA5,0.024664886384800116,0.07394482319477204,-0.03795894126585161,-0.029503026210407995,0.0855855318008181
AREG,0.11339612555143476,,,-0.016567662712849266,0.013567216928216892
EDIL3,-0.05587955221387611,0.026885468943368376,-0.012119360063911582,-0.030442773880399687,0.03586388456395685
CD86,0.007809237478363805,-0.025481545249846103,-0.005783808102839981,0.047489984998764306,0.0764576454256118
AHSG,,0.15603313856159176,,,
WNT9B,-0.00965462619856425,,,,
HRAS,0.017034013779878846,-0.05520892267190036,0.0333815237962596,0.0011341612392241106,0.06524155316372067
C1QTNF5,,,-0.01708725891470209,-0.037104961346512,0.06673238251747723
RLN1,,,,-0.01493879753152693,-0.021372803094692354
COL4A1,-0.02790673982030485,0.11247896070535603,0.00234666647490938,-0.052333048459321144,-0.056265579708326706
CCL3,0.006436397539169793,-0.014729132693876748,-0.0008442323835585702,-0.05175607884242854,0.095007822999065
BGN,-0.004732667265873458,0.09439850209898211,0.0031376581448264366,-0.05820358342991318,-0.030102969327130955
RETN,0.03551093555411322,0.034494626721717894,-0.03580120754787283,0.04807669753441762,-0.03712084460347018
S100A9,0.011029575872824923,0.03303491096765053,-0.05191325624561338,-0.05411188181124623,0.002937716915456047
HCRT,-0.02497617398819318,-0.028251070838706316,-0.07230718278561903,-0.04158542818415154,0.13879118261372922
FADD,0.03330432242122079,-0.009522586459704491,0.06491370506784967,0.05648276899128265,0.08399489567792084
ACTR2,0.01043803936652247,0.03022234661264622,-0.11844344681732012,-0.04830285912438516,-0.027039254770163577
BMP2,0.00797748414690745,0.008958468785370197,0.07113352856822631,0.04802515552798623,-0.00030450143004311526
PDYN,-0.006844853056279921,,,-0.028084937630565243,
CD55,0.01319498022283533,0.05577463419723822,0.060164707192826454,0.0064506931247140225,0.017664942998778316
OSTN,-0.005191843137805614,,,,
PDX1,,,,-0.02249274972259138,
CD6,-0.01973559575561564,-0.02278972941238582,-0.034644878116104005,-0.01751433346194782,5.414164480363323e-05
IL16,0.029453692790507264,-0.03631648707538678,0.058437530347077486,0.06716611567333705,-0.035431430593548884
LAMA5,-0.018814877118325198,0.046659009332684305,-0.008779333735106067,-0.05008686355954017,-0.01174606904068037
RGMB,0.042814352404257607,0.0015417501761847989,-0.011472448235601417,0.03216705773152781,0.06896354515902874
INSL5,0.07092723162534831,-0.00430282962071731,0.10724008793185667,,0.03520657805194434
IL12A,-0.03300591891256822,-0.03971495847411542,0.029143323411531738,-0.018896778205747988,0.01789358054923879
S100A8,-0.005494931923815516,0.04200611022095092,-0.01806948993957409,0.020428257053329395,0.014797765000645615
TAC3,-0.020561874450163123,,,0.0039699159254997455,0.04305802409968553
TAC4,0.014039434904618241,,0.14544564850682737,,
MFAP5,,-0.027513880184496253,-0.04527943561117472,0.06256944974165694,0.04485055531980252
CXCL16,0.007006324839699324,0.03535781757195665,0.07013981949500901,0.022257046642731475,0.0034495902531000077
AGRN,-0.038841594798430044,0.1253466596999411,-0.014310654108789343,-0.0058137652177181745,0.012432166319369754
COL4A6,-0.013178371177534582,0.0851051813649558,-0.03884486701375586,0.0686061795537854,0.11004266197026595
FST,-0.008283131022910135,0.04946943237875751,0.0443852791786178,0.050972930098795166,0.06432518410387329
MEGF10,-0.028213847060637252,-0.022802460120428317,0.014999942756431092,0.013825361771244271,0.05177348235732657
C1QB,-0.03598142787961909,0.03861505350752327,-0.05443142186814613,0.051620772088592316,0.05998256030658464
HLA-B,0.00040485354504547175,0.0043026577573809476,-0.001909909613422278,-0.053781837609821435,-0.034866562428169746
PDGFA,-0.03391091609808381,0.06587396406261954,-0.006765975342452353,0.050417672161893225,-0.022360208335764038
LAMA3,0.01299225940706363,,-0.021960259282118946,,-0.0091415704442704
DKK1,,-0.019474271820751416,-0.01684910241826205,-0.003909952934236659,0.05447017147491813
INHBA,0.03276690241474172,0.08171347502901828,0.0057682025948246896,-0.03694073122238756,0.032659073967985265
LEP,,,,,-0.021698594255927798
IL7,0.001752317409347951,0.07574360889045588,0.06734801649466549,-0.011920742219462058,-0.010492814216556933
FABP5,0.027820100966721672,0.018349584012553807,0.01391314658377328,0.07079112139713203,0.08121993877442713
CCL4,0.03609828949911425,-0.012203222589651837,0.08009753868069042,-0.050576145601440074,0.05659060836617225
FBN1,0.00281186090866729,0.01035762168045192,-0.07904420759732113,-0.0005442712459869617,0.02466653815596117
TCTN1,-0.012312820076546162,0.02579548907710587,0.12306319397376243,0.04741856561376947,0.1356041685336499
NCR3LG1,,,,-0.02374684926419016,
BMP7,0.0017340636648541785,-0.07011831044604619,-0.11185894642428032,-0.022049519880422478,0.043674649288305806
NLGN2,-0.014242693054798401,-0.056141974470512696,-0.04477996699363565,0.060566737987641964,0.009490755539009414
CCL25,-0.016435829842602268,0.12260882707184058,,0.06726477361022389,0.17437568505160436
NPNT,-0.0149290595741049,0.03161081186698464,-0.045384186226954344,-6.180772669706686e-05,0.034968130331642214
KITLG,0.010404056411003544,0.024705927012405426,-0.01560899887307441,-0.03482383064443436,-0.005306647580304625
MADCAM1,0.05920442867825787,-0.008332753605903987,-0.047767217305275354,-0.017988763642318484,-0.04897379115500912
F12,0.00047896024403000525,0.004015343139969478,0.07075773488098348,0.10031851233819046,0.031377306514157634
S100B,-0.06218480434146125,-0.08738456433909746,-0.07134538622404159,0.1120094356278526,0.062310438239063494
IL27,-0.006993309007617246,-0.026740689314451106,,,0.014073601805616962
CD99,-0.015447751516502843,0.039326215939781715,0.022973471757051934,-0.02356200204677935,0.09197976500690817
PDGFB,-0.023466058492311054,0.13125692214766138,0.008535313439268973,-0.006985802104302489,0.006463108987323295
CLEC2D,0.013249206517771187,0.04630439085341793,-0.0206589800580443,0.04502214906684218,0.0033291939621848655
F8,-0.039537436564888596,0.04493441006159218,0.011463818409563663,0.022570471739378917,0.06100413685923622
C3,-0.0009557286578564347,-0.05347245366199067,-0.018223753576284685,0.062242356366437636,0.06439326178609255
DLK2,-0.014839733929029202,-0.02471253568556959,-0.03257768952537282,0.0064999460713024895,0.009616378468898448
TSLP,0.05883671536349221,-0.035635423223097665,,-0.023746845548215566,-0.021351096581172218
OSM,0.05413438794057048,0.08360983377439413,0.06754474824929833,-0.05978418719184818,0.01809620524859344
PRND,,,-0.019492092307724963,,0.001575646476127692
SLPI,0.030175170101432707,0.03511525589378581,0.08858932908677553,-0.03390364394842579,0.038096144706153995
AFDN,-0.010181109848236152,-0.008816619829333126,-0.006679543070701604,0.01025534812826822,0.04146287976993155
KISS1,-0.015514984155474667,,,0.06359332607564676,
ULBP2,-0.002237258672320436,0.06870656298785874,0.13277377488463385,0.029332135849333453,0.07106410578652922
ICAM4,-0.009654625216646324,,-0.032577732492458815,,-0.025854717305784387
ANGPTL1,-0.030948219491885233,-0.00013231914229159085,-0.04347100161123071,-0.024353441243290155,-0.038298401400449454
LTBP1,-0.0032576275940837712,0.013742475697872826,0.08489649079615459,-0.028596314508317996,0.03399594389710703
NTN4,0.023604116373310075,0.054371887034449624,0.11320814066405273,0.04203001032392513,0.011985242935631172
APP,-0.0025642813627671556,-0.06994030361080462,-0.10155459593090753,0.012408853087392126,-0.01743662321002716
RIMS2,-0.012162175044907079,0.0008434778997635138,,0.031197857529071355,0.06753013362314966
WNT7A,-0.01576688453463439,0.03833707867953741,0.12667192957024886,-0.011550754186697218,0.029983631293152877
GAST,,,,,-0.00047000325410002735
GPI,0.07833157986415364,0.006068366639146192,-0.04800410891626197,-0.06353338569526594,-0.0444241355487022
IL1B,0.018391758559642448,0.02506903755448053,-0.014006213265921566,-0.06593433636653115,0.06379786067409192
SFTPA2,,,,-0.014563733634075376,
HAS2,-0.0410123161114676,0.010257382740895882,0.0013225315447151552,0.012596832751756592,0.07082987155259758
