,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.03605156671141723,,,,,,,,-0.025381238520996774,,0.07730962179180897,
BMP1,0.003991412399433399,0.05248265089212506,0.004556277879473661,0.030323825458341207,-0.001448915421410896,0.017561935993362723,0.24176768303767074,0.05405780724069984,0.011283964773902958,0.00463986190272496,0.04863100013386166,0.06741994103332644,0.05403384286472003,-0.03082402058103896,0.11929052879272532,0.042534366796691335,0.00935996437334739,0.08718277976446775
NDP,0.025582854059525203,0.05712246853053497,0.0619298392981992,0.03599400758929458,0.004059119806547339,0.02446521113363924,0.07305947382584654,0.03751443970985714,0.03279994949650447,0.021061425854203224,0.0649138918167811,0.0154394692197112,0.07708845578711855,0.10705153705393895,0.08627232140219769,-0.0045958813273742,0.23143647686586408,0.1434375402871226
TNFSF18,0.08386914189310438,-0.04311421455980829,-0.03220675352028929,-0.012983331996018374,,,0.0722507113814718,-0.02360333064050672,,,0.1453612417391622,,,,0.013833988367560595,,0.01938572555975083,0.030801968316781163
RTN4,0.02709555566721416,-0.07292485208945489,0.04948210382833538,0.0013921068101136634,0.014977587994937569,0.014899312708056481,-0.28509918696685177,-0.002241713826859635,-0.0736636648752162,-0.0671096602554761,-0.10467432936139004,0.011503709051228234,-0.06836444536914134,-0.07239753674259487,-0.08573337278317233,0.06024528849023791,-0.0942295258939475,-0.11666733302987184
HEBP1,-0.06208596694337822,0.011872469303888595,0.014085043898249505,0.014171489912895229,-0.04918573433228609,-0.04436086424654801,0.0764015012829399,-0.005552431722188321,0.04981550273765173,-0.04569723124436575,0.02800449219829028,0.08653554446579377,-0.0046522186627117,0.022579315949892695,0.041686124812695804,0.0113132080754832,0.10768260685496386,0.03444867020646787
WNT7B,0.03900176060440443,-0.043283666086569146,0.007780124724040503,-0.020997616268872234,-0.016646381988786794,-0.036293664650703314,-0.08284214612662918,-0.03255566464226053,0.01229010495515124,0.0432424380221695,0.01246679508179624,-0.07287910976291574,0.017614728913013664,-0.02513004081393193,0.00220799691820291,0.00035091488683768713,0.01997799673978283,0.04131364420080596
PTMA,0.05347513947023631,-0.13076601107973274,-0.020387201263219207,-0.019024769256013468,-0.06787541446689262,-0.03810056688742164,-0.19560993771531837,-0.06083594386185239,0.037122719161736734,0.12739871011263232,-0.028947778848547212,0.018299524054631863,-0.10485896109016628,-0.07281611306019768,-0.14225697974667495,0.035432739186133884,-0.13642840657723893,-0.041616620934833065
FASLG,0.010335229813525595,,,,,,,,,,,,,,,,-0.013893976694410467,
CEACAM1,0.05567839063448863,,0.02195579466158011,-0.016114407564781868,0.0016180110550969003,-0.01561003288607941,0.03075384035535186,-0.037122415980762026,,,,-0.04597973700045937,-0.029925698766207497,0.06181353890474166,0.1766636475055399,-0.011095204371406786,0.05188381514454849,
PDAP1,0.07155522188211144,0.08573359016924753,0.07961658048288428,-0.014784899212514555,0.05381063535888316,-0.007231779097135266,0.2218115044976475,-0.010662004841364875,0.0004856493786902171,0.10744528552550596,0.0312097581853199,0.013849355860591222,-0.06740218310822305,-0.013816326821942322,0.013549603604788718,-0.006405152268487787,0.051807416406893715,-0.05017727810593422
