,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.02956956857708743,,,,,,,,,,-0.04511406345054929,,,0.029545206789642134,,
BMP1,-0.011312170927671108,0.02184893894759915,0.049318500897635564,0.0514815725474986,-0.048857697482514534,0.008792922405671024,-0.024004208724674465,-0.08512155513138384,-0.12671804004567153,-0.08937182909260437,0.005328045752650614,-0.08729513225655376,-0.11553964400097654,0.031674623484588625,-0.013622094710949488,0.047612009923038275,0.06209353676746123,0.07606513618968541,-0.028733604098815372,-0.07766435929399092,0.14030909582335618,-0.012857303470393953,0.14652834799751652,0.022928291556933007
NDP,0.04632102140946559,0.055245871752985294,-0.016468315644247625,0.06949738743455905,0.031706647261455105,0.027378225351245865,0.06260748548897004,0.009465984988134663,0.03814743100434818,0.02127528383394585,0.01660619986144387,-0.05184639204425529,-0.043125335636880244,0.12537209991263829,0.017407336339888228,-0.020679279113455358,0.014199604172988182,0.07996373504102347,0.035770406506331065,0.020015910254054293,0.06563385410936586,0.10503883458465277,-0.010368788541816292,0.04648846359250441
TNFSF18,0.015720756260386343,-0.05081986180171369,-0.0013361910228406545,-0.00664889134035272,,,,-0.0035077979135582564,-0.0320223210795888,-0.011461636335327803,,,,0.07111924644043234,,,,,0.018198048123364986,,-0.026933928937882573,0.0034112797370662138,-0.03229188295524971,
IL36G,,,,,,,,,,,,,-0.04977767300817561,,,,,,,,,,,
RTN4,-0.1101145626071692,0.03715020101434051,-0.02393757709746613,-0.012438537059628453,0.08955857531531584,0.048307948813958945,0.12796991515746073,0.18786447430376876,0.16684340218895982,-0.05315022763883201,0.01858560588939302,0.2857041198197035,0.20745636044341537,-0.05634736676058897,0.003907794252155788,-0.09033640032680987,0.08548464272494784,-0.04506999489370809,-0.026793427533394126,0.19129856311374824,0.001114993889027593,-0.01085596028593464,0.08486819452167056,0.060074569761924844
HEBP1,0.07193179639741126,-0.05593912773227522,0.0063335005138664795,-0.012922672763813535,-0.007809240811179279,0.001619790161570643,-0.049250131015297904,-0.035572216704312695,-0.10436872766335997,0.005272460776331822,0.02871978739461979,-0.11488671343422745,0.006089486534638447,-0.054224263709231314,-0.01965224272681461,0.021099911163829727,0.019590493299691206,0.06477889782562926,0.040684318166123196,0.058342618828690546,-0.0176727706145145,0.03990610549328303,0.008345324853224574,-0.08583117228369831
WNT7B,-0.03635817823800721,0.10708954882040603,-0.009114532022787477,0.00788952487079818,-0.01536604477490788,-0.00913087214220915,0.03729036463721853,0.0677487084856345,0.12895049085802424,-0.03378505252992333,-0.031950444366237486,,0.05783087819927977,0.03101324387881791,0.018633035583197517,0.04762715551165943,0.09872747747239588,0.011560110375405351,-0.07251591164793837,0.0019092221098393554,-0.04348005854432539,-0.05560372085196051,0.04168222932320641,0.0958738308159554
PTMA,0.02955767402395729,-0.12282836407703773,0.11166247451124803,0.04705440352672708,0.09632390687547256,0.014238487733886182,-0.10712657338130284,-0.14174050915954675,0.03721528411512185,0.028710924378570358,-0.030729812258335883,-0.377475776318247,-0.13243845313887193,-0.10119357686420316,0.00840107684174258,-0.044337155183755896,-0.014339746735969853,-0.0699569000907869,-0.01056480171292715,0.052713259096615506,-0.05161217385400182,-0.08821426086554494,-0.018247385671122496,-0.22006391577307283
FASLG,-0.02382427902296618,,,,,,,,,,,,,,,,,,,,,-0.025514232890381353,,
CEACAM1,0.08361645408444375,,0.03607845675442712,-0.03964526367485513,,-0.0012888339132543605,0.025573842771710497,,-0.014058676725773857,0.01963205568470992,,,,,-0.03171766377775378,-0.030919777511410115,0.04162060303518394,0.01305017960826409,0.037211417401666724,-0.007901388854856431,,-0.012105550358493141,,
PDAP1,0.05218157089545817,0.004907066315217035,0.045554103353781045,-0.005072088917068542,0.028198005717387002,0.008981016058020121,-0.04498840576094076,-0.03860032398413841,-0.10924955992544964,0.007166418238367808,-0.035714820717810146,-0.009624800783056818,-0.058585043185705475,0.09826926324593192,0.10616222321530248,0.029902211159506174,-0.0014270218446270574,0.03757891054030662,-0.029775442502477843,0.10987142644010846,0.0715066581125098,0.05100226729399126,0.027750656834380966,-0.0016546313372974057
QDPR,-0.12764763924095257,0.10556457467545874,0.07395626104203824,0.021271527102924456,-0.056974763342023775,-0.04552206202332013,0.11811881115196811,0.06709102567789225,-0.0344598507654433,0.10062131846882076,0.021586314666644676,-0.29319136331975804,0.11172951947973411,0.056052545263982644,0.09578267990389837,-0.11834849960918081,0.07456054201718687,-0.013724591595159886,0.010247998600106901,0.02582425368956286,-0.01936665628489216,0.05375470075017985,-0.07760216627081049,0.02250892445899466
POMC,0.016105391759011167,0.13183945883386652,-0.024174076317457133,0.03696592269959029,,0.003078033508213107,0.09497814642487194,0.0620120092809575,0.022062620903632126,-0.03685738929900974,0.004237581751137801,-0.003702125044523871,0.03167132789867892,0.018930040512377268,0.14183771210969096,0.0398812603955243,0.002707133884043061,0.036116369075898484,0.06134177563072051,-0.05558618547540252,,-0.04689629779847024,0.06953002650229999,0.006670309968297556
CCL18,,0.020425380674400705,-0.04410450756078061,,,,,,,,,-0.12720008299168672,,,0.0027606578844647433,-0.02192263062549804,-0.008218406492531022,-0.007746706716210964,,-0.09476940322513103,,,,
CCL17,,,,,,-0.022788845293273068,,,,0.023227759143414534,-0.018324624747197416,,-0.02281849490938326,,,,0.011405809896823733,0.09969826730094292,-0.0019906450812713127,,,-0.023125786366215366,,
VEGFD,,-0.013755461414840025,0.02047163974767764,0.01731636513391767,,-0.018871781513164484,0.04337967265275707,,-0.03518457880345334,0.030157480848792443,0.045977216272029456,0.06747291452349846,0.049434274375465014,,0.005037604037675931,,,0.023188657596627405,0.03510502671554864,,,,,
TNFSF13,,,0.02820295143047371,,,-0.022181059810280204,,0.08022883001521616,,,,,,,,,0.01840952922027761,0.029672288676922336,0.0015766149318195042,-0.014447024201089505,,-0.014960016457346572,-0.006207650061056822,
WNT5A,-0.036837558449865276,-0.04745858446128966,-0.032378666621016385,0.009404015780624579,0.013453622190882251,0.025269646225299813,-0.01835866349446011,-0.07634918540712969,-0.0946299255570361,-0.0029680626333862792,-0.006418638580827638,0.007669570950924842,-0.06960586690704847,0.1356926921657287,0.07396532253799773,0.040612504087225984,0.06958468345301125,0.027366474837572714,0.026490218827321197,0.035166263068024416,0.047221137623351124,-0.05035516769208196,0.021270219312665744,0.023326280370278486
CXCL8,,-0.14240812879292153,-0.12535348474158106,-0.03969686636141411,-0.015737416425896524,-0.04326456483352401,-0.04557890857154738,-0.06472769160477117,-0.06106012965608841,0.021176507585133203,-0.03088467328175344,-0.15783754954718066,-0.03384001735716705,,0.036327910937750764,0.09326119476802583,-0.005844444502211266,-0.0848789603233491,9.267612817650857e-05,-0.0886559992299858,-0.008860559144389947,0.006938505669380127,-0.037179396422102905,-0.06410306889491094
GRN,-0.15631091821129695,-0.04884473438279698,0.009421049932689688,0.008485138528233785,0.06638385289328855,-0.0319201027262907,-0.04185132562225485,-0.07846414475988725,-0.16086799811231853,-0.0098740176548546,0.020890670826932467,-0.2308539744823858,0.03194532662388954,0.1583479892634801,0.13462619694112327,-0.030270360123488122,0.0568959624544364,-0.05874802638974484,0.019106011431444813,-0.13466270504035543,0.09974990101473845,-0.046185447903040994,0.12918691708533575,0.014745783414067426
MIA,0.08340140784551167,0.04046807566813373,0.0894711909726238,0.014656986316782807,-0.002918052899063248,0.005832675914856232,-0.07098049355023625,0.002590996697114801,-0.06808291648986825,-0.018026761204297217,-0.014039147200598083,,-0.03116487295399721,0.01952918756804561,0.1701689895885959,0.09409367875007417,0.00034248949005677925,0.040071990627762066,0.07308870096315681,-0.19012038635566322,,0.11553817981064203,0.18988719558710332,
COL4A4,-0.04210721252363028,0.067677048350393,0.0200079703888743,0.04574568162636528,-0.027692250468903102,0.030653812369246407,-0.06598122690851752,-0.03214696827253766,-0.03879175834031603,-0.0016762156258723615,-0.05283534943705529,,0.021054434266902282,,,-0.027717054908287925,0.008422395052732278,0.09301970236232315,0.13415008980052298,0.017456091373717852,,-0.023034107172794045,-0.07320935010704727,
TAC1,0.1897636299743613,0.23929426138144255,0.11563997525560665,0.035612623781009045,0.035221267205516556,0.01319584772670398,0.07097638924683125,0.12130694726077802,0.23090616540881373,-0.04222097576779074,0.03217063862261967,0.22041956652647582,0.1700305420908765,,,,,,,-0.005975052281131492,0.02519072528022586,0.02434142190051019,0.1235561203877149,0.05826525478673396
