,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,0.017986673635307433,,-0.0005607330487501387,0.00424848336675743,-0.03452293396402818,-0.02500764021391045,,0.022985273299794617,-0.001835925803711478,,,,,,-0.006721508852980586,-0.01137676839294915,-0.027272379910083442,-0.023268310643555407,-0.001128324702201342,,
PDAP1,-0.05245091415547896,-0.11453470589994165,0.011499643195367514,-0.032211356219485524,-0.028569115752245067,-0.006062077708141353,-0.021538361892486844,0.01169817931015103,0.012108156213754622,0.04650246952960708,0.008192853085138911,0.031350000258981776,-0.0872756660393123,0.016451315909426962,0.01529716119142286,-0.04003754035575091,0.02353075727068042,-0.042152982327504626,0.05792424559354814,-0.04688731910762527,0.09089858525104762
QDPR,0.10394642999056587,0.1253594798670753,-0.019366998274975112,-0.05303686711407433,0.0034636447781740787,0.02238659399189731,-0.04795145190513354,0.009560051491707034,-0.05480869946838925,-0.03848596715947797,-0.12972501753391136,0.08324639111626479,-0.0027431560309984487,0.08293875016678164,0.025356592687377926,0.10993226861919456,0.06595749038454635,0.027100583092113707,0.07315726630271496,0.12168594824033736,-0.037288475511462915
POMC,0.05751793750405585,0.05435151063911809,-0.05687061472341812,0.030055562513238716,0.0462877333029024,-0.043208924667143836,0.005564353752227209,0.009388978308555215,-0.02515530255639842,-0.009274094967816554,-0.024668357559077755,0.004695115587031621,0.05832183687357732,0.051803402396840226,0.03700290398310951,0.08580773602569378,0.026963358071626014,-0.00033787451148538014,-0.02091049133441695,0.05341423695350402,0.033189904022150725
CCL18,,0.06164298945279967,0.06554458125793168,,,,,,,,-0.03086164787851933,0.027299701813394295,,,-0.021277179500552683,-0.05166984825688847,,-0.016493061306366356,,,
CCL17,,,,,-0.020009919519747208,,,,0.004342113224244328,0.008933825729805615,,,-0.015205856628215102,,-0.0073501814706718425,-0.0013102602623494672,0.040918992652594924,,-0.03609155309440758,,
VEGFD,,0.014400068020422246,0.008678038436705037,-0.03378423005101731,-0.02229326003481762,-0.023925894270131174,,-0.04706136176158427,0.04939301914312044,0.011669453751167342,-0.010640111823954485,-0.01699307493101896,-0.0162965875245762,,,0.029880916014655583,-0.010114515590370392,,,,
TNFSF13,,,0.002840612478134437,,-0.013802394649498909,,0.004831319036407297,,,,,,,,0.03169390482251056,0.038397413074727924,-0.03793462974931103,0.0023952667446408026,0.019193892129501056,0.06249975480136484,
WNT5A,-0.07568871862110091,0.003142129054667341,-0.02007064871120458,0.03995114904977037,0.04494343205424273,-0.02264573954856663,0.07108696807420724,0.0003275118478097989,0.012418198877256195,0.006837073509912757,-0.02455921929598104,-0.0250990810133444,-0.0069538995520559395,-0.05383803719495643,-0.0018375894881753607,0.047740650830105216,0.052395846941059546,0.009269695596894958,-0.00025326518076484013,-0.04225171968059702,-0.045270942274849166
CXCL8,,-0.11151026009081379,-0.03880203719869911,0.04344731932214363,-0.02881901980461217,-0.007314914437816727,-0.003613800578205777,0.015057627990425938,0.022033945536046286,0.01900953584669727,0.010413647924946416,-0.011300748583484302,-0.048997603024751486,,-0.06418898014442215,-0.15838341550893192,0.01286908737740828,-0.10730436966511833,0.012277163967386383,-0.10239398997228766,0.031010553373200456
GRN,0.054510027009437946,-0.057287993191088085,0.02096532432148753,-0.029447282121618252,0.04993735623390204,0.007109543010432487,0.03978615987153988,-0.07897763037591882,-0.028503070991722956,-0.00387500217372712,-0.010052870005172082,0.017794451882691194,0.015524676347439537,0.041207311499481813,-0.010700899554792396,-0.015813103356539557,0.04202695699709776,0.018310470354173297,-0.06636800557355944,0.02051596866275166,-0.01714543973831348
MIA,-0.03417762291681746,0.0922584857088846,-0.019430298148772968,0.08050427702352726,-0.026253304377999248,0.0030434688548195113,-0.003068080808458363,0.031399908820727865,-0.053144906532854516,-0.017744809586557875,,-0.023045662461980605,-0.022318923447753783,0.16460665144020245,0.07264790729923186,0.13314884178144126,-0.0005521846071930693,0.036649248205927146,0.1578012466086017,-0.008153691901545223,
COL4A4,0.07997195983308548,-0.034761201594018125,-0.0015555127646729907,-0.022236954073932665,0.06596261924364406,0.0024716977441983138,-0.023845097221191342,0.0025617251675734707,-0.008925414060100651,-0.024408285541249686,,,-0.021650183756258507,,0.0642570385388669,0.00451696860673564,0.02866583996750803,-0.009221983788731949,-0.06256122982625431,0.001912393649181205,
TAC1,-0.026111425889144158,0.22652727935874623,0.031190087199796365,0.0025893593810943256,0.002795614994472581,0.031217082635610526,-0.039407581733578646,0.09885788969803982,-0.002041791855169106,0.019597435511876926,0.08427251653171357,,0.14416405204645097,,,,,-0.021678835389934075,-0.008928274494712025,-0.07663812049102336,0.13260647582534532
RARRES2,-0.048138432468890525,0.12010697554708574,-0.046884021686579014,0.011733886882391253,0.01787215083316636,-0.049081148359742845,0.05209907136416005,-0.022681722017386195,0.018223774110315172,0.014352195135271983,0.01822663878157174,-0.03495875089446696,-0.0410795845163179,0.04189218637736574,-0.06450670203171596,0.010497595676959915,-0.00014829856008873564,0.013759294925825189,0.05546939734512456,-0.07051369407588494,-0.040672672374761396
FGF7,-0.033529174250490526,0.010531750879048604,,0.03861661687226427,-0.0019325067366753846,-0.021974545487434147,-0.02823809777744392,0.0066498105242708,0.01383573663492438,-0.024218258306566903,0.0704640911095115,0.03358925937878088,-0.0582450193525533,-0.04596113854055946,0.045113971604795015,0.024854029674169848,0.012164816392831929,0.00506954216864796,0.0990695941237326,0.04302082713376791,0.07731444929178677
EFNA2,,,,,,,,,,,,,,,,-0.004982007443686322,,,,,
HBEGF,0.01382114032475027,0.028089199081603376,0.06108314139267476,-0.03552437354132463,0.034951305745749714,-0.08895396342031878,0.02573225294376538,-0.025950884521330434,0.03472278041172403,0.009488122421387588,-0.055319472005343075,0.014854574778830499,-0.014031906002326433,-0.037014994497045886,0.015459296694223976,-0.011747607456116605,-0.002183645236575252,-0.004762028415479103,-0.1705329441966533,-0.020167708564253883,-0.04563015355349289
CSF3,,-0.03476117407347099,,,-0.023850079341878556,-0.0054554659177769044,,-0.029287467376672094,,,,-0.025529142354349593,,,-0.027630415351350496,-0.09539107043876231,,-0.014298987145568955,0.0545188452208708,-0.0005908050658740518,
PI3,,-0.04117979431048561,-0.034526529625882756,,-0.03398565587191539,-0.02775616354560351,,-0.021177290807655517,,,,,,,-0.07190799880908143,-0.1536980398477848,-0.03005644938358586,-0.033844208113113734,-0.03656291325277827,-0.08705994122613318,
PCSK1N,-0.01947171615960774,0.13379055064263187,-0.08501978468981702,-0.039742375332130715,-0.0009134809265237,-0.019753919362483933,0.0005476632225849317,0.07506418577267308,0.04203579398694212,0.04683805556544911,0.11982143319506941,0.008249212139525048,0.1343347713621974,0.03793441033060648,0.040520694659385494,0.0631245430159237,0.024236788659578772,0.02277052560871501,0.15441506599477403,-0.004380583226721204,0.13550123937454034
NTS,,,,,,-0.0650049555088596,-0.029109445905986523,-0.02553170457210612,-0.032248614810433646,-0.05683691916008527,-0.03603461489176763,,,,-0.01998131879027655,-0.021647515283219364,,0.04354484620148736,0.06898905027590162,,
SFRP1,-0.012467482318907588,0.17013714986303025,-0.01857633854123868,0.027556208137874263,-0.017459428236214273,-0.027295301951744698,-0.02944824906567025,-0.0786830814109544,0.005356218611493494,0.05876466696030102,-0.06166193016189756,0.0411715085517442,0.05571962458862162,-0.005802572792698588,0.04876570444372857,0.05640473756796715,-0.01528420476909456,0.017498780256737265,-0.03690897772263075,0.010693103536704291,-0.09812111693948306
CXCL13,,,,-0.004075102503086195,,-0.01289979388825131,,,,,,0.024916902022794795,,,0.050494157338346946,-0.01477334745830856,,0.055924017686393324,,0.006600220195716774,
MICA,0.008865486720374868,0.05383844953594425,-0.020136738482597366,0.04575443937124042,0.04538234746841642,-0.015884828908522233,0.06394369476540782,0.051833299035444064,0.061652178949908154,0.02813551483064728,-0.01956970485865123,0.03871010638222749,-0.04062604348930479,-0.022544186553578417,0.041856339514657136,0.05407275268593799,0.10381331100186898,0.010823736928876887,0.07349074398909078,0.01864187015193533,0.06699904074967282
TG,0.018538656350143557,-0.02771020402948912,0.019906668936197643,0.02787416614680946,-0.0037309996688485434,-0.036619675439818485,0.12731892950480855,-0.024631851751719964,0.04490696712718049,-0.027962894152075462,,0.0976489139065789,-0.02284134224663615,0.06097432789200573,-0.014327062216281486,0.020857516294901523,,-0.030199286699483505,0.09188610178193517,0.013602105893003646,
ADA,0.021958238274833515,-0.04097886485154316,0.032915914577734406,0.012595727053079637,0.057528252536626176,0.05562126997543711,0.012827364257993926,-0.050655462104054534,0.01376556600919798,0.012072198829364693,-0.06884838077694183,0.05870756406205314,-0.06960427832482899,0.09798378353423,0.013535086561356142,0.07346949826644958,0.030808942551319322,0.07754355887605563,0.03263208738278031,0.10548816086103521,0.04022378442947764
LAMC3,-0.052386241585843374,0.06641011737871473,0.023940657604765346,-0.04508376401979945,-0.037782034351483626,0.03357960621172194,0.06132715796896901,-0.0036279684746987634,-0.01903542455001715,0.05309536676115958,0.012978121229345337,0.0079514824678224,-0.011915196963969128,-0.08406070903448784,0.04420151780287231,0.07549573117818384,-0.014876861294946496,0.0634854685513114,-0.042057663383754856,0.021877316499864963,-0.07318648412392026
CCL7,,,-0.020875389185453855,,-0.013622366615605121,-0.013546891677652438,,,,,,,,,0.00498666520441171,,,,-0.03981909842983293,-0.0554675121921368,
NGF,,-0.020026900522188296,-0.035842006578672536,,-0.03121232123214388,-0.00037154469839887526,0.006009069554383717,,,,-0.0040056361678234365,0.006380008720552698,,,-0.029306186048478112,0.08311452937847144,,-0.03323284450801659,-0.008255517079648368,0.0221638580504296,
TNFSF15,,-0.024775775371350086,,,-0.015169171487892775,-0.012945613207106724,-0.02933677770450261,,,,,-0.016257459643020725,,0.18314449912459357,-0.013313308331572746,,,-0.030593936453330653,-0.039692380876812865,0.027218444020516767,
HMGB1,0.06499282774821626,0.08016488250042712,0.01619311278345848,0.03831663905382668,0.0754783404601018,-0.031466662448362555,-0.02093789129740523,-0.0532968875141606,0.009037945117451027,-0.019477885053752992,-0.057038097413544195,0.017302644028766904,-0.0028636557788757223,-0.029014430143134488,-0.03133971848947392,-0.03502512801366531,0.05591973088914805,0.070039707907011,0.03333466893503946,-0.011876349893593997,-0.0035252569194617685
ITGB3BP,-0.03304129581101567,-0.10227123897081015,0.01413748598170049,0.06389710547479159,-0.026529828323972583,0.004324080303897147,0.042937015187608056,-0.03398878391625798,-0.00703380288368704,-0.028711426051444593,0.08070179777982976,0.0215470555949013,-0.08798574436723544,-0.014181719190059566,0.030622620408480915,-0.024670655237805827,0.034957980579143226,-0.010674727419230527,0.059057839553450966,0.01833074475178316,0.06060153332803197
AANAT,,0.0805220435318091,0.016934552302647652,,-0.013802396122602216,0.007534359061299466,,-0.01091264139919592,-0.024497503809611527,-0.041451798140536705,-0.016061152275436853,,-0.020397202210854136,,0.01594735655853448,0.10773282539957638,-0.03159120515443217,,0.07571717873695648,-0.054337631651591764,
RELN,0.013542164142468808,0.10072419319212533,0.008208308194874923,-0.004297994508428017,-0.011569268917721627,0.027100405102914327,0.00866605308846766,0.02744919474451644,-0.002375241870841669,0.040369847391625725,-0.007924161186543875,,0.17535241457301948,,,,0.07024040846137321,0.0037608672520530175,,0.0025467101657804534,-0.043070579784453306
IL15,0.04314263229458644,-0.017871836551938303,0.005773077634595623,0.05168428810465088,0.036328795472407124,0.062159122545752225,0.0683103221727328,-0.0035559819445224647,0.06036990160421917,0.009365822073885472,-0.06035108153807563,0.033612211687432135,-0.01891746230721674,0.019543060712368502,-0.01360565203965288,0.07547527182796628,0.11041476023110779,-0.01921599038551685,0.04036891780351474,0.051426186802422585,
UTS2,,,,,,,,0.040367159763339044,,,,,,0.04415814934596648,0.008572956814369466,,,,,,
BSG,-0.017774764741232057,0.024568761042046323,0.011122398732123832,-0.07783061505211715,0.012243770804993524,0.0329383352979846,0.05135000842974671,0.06937913994274578,-0.04816642666373587,0.05082031910248006,0.05155710098342554,0.003333556873084917,-0.10576592048292081,0.0592162091411221,0.025989845258826496,0.03143023421572721,0.007739233172060593,-0.06366960240346302,0.01565108199640581,0.022380274106924655,0.11463616138604171
ADAMTS3,-0.04340892940975609,-0.00696132628906562,0.045471948504638586,-0.0498643595877767,0.01706619919335526,0.004380748151183657,0.017798171372529877,-0.01348318420001731,-0.028564844962122384,-0.0289078625431814,0.09003457816449624,0.042590267090009,-0.03143471688849215,0.09146379253788844,0.025896417013075476,0.0572500070304777,0.013802595570799528,0.07123694075795364,0.1493620086023733,0.04114993486794122,
CD34,0.06864474150685024,0.07678461749066234,0.03903799240722233,-0.0007123006892663935,0.06120373372573758,-0.062413893117752646,0.016557906617550473,-0.0007213297439116993,0.050454775561401086,-0.015801141047250576,-0.02573192281977735,0.0011748027038923686,-0.02550045759161234,-0.07202644813929096,0.03398910653500349,0.08272105364827718,0.026194802835544734,0.03785139529596103,-0.07061311138740285,0.030423868820576877,-0.06800048584921707
CCL23,,,,,,,,-0.030059590717943768,,,,,,0.011642474738106427,,,,,,,
PLAT,-0.028097386468896944,0.06034274192785688,0.017416567048321174,0.0441374510502183,0.05384958772142805,-0.026449179744198196,0.054068264185820065,-0.0673821255868557,-0.03183086242659452,0.021915241903522807,-0.015235981362966187,0.06380838746094677,-0.03242682091687558,0.0388259894044592,0.06395847583271667,0.06518959296139427,-0.00045132127742741294,-0.015305818979335736,0.01916260595195233,-0.03709778304557285,0.011138603494093843
NTF3,,,,,,,,,,0.06370562845412701,,-0.03462935325658211,,,0.012465206016079212,0.1416042022835777,,0.0506170263733216,,,
LTA,,,,-0.009446180878384733,-0.017459427419434778,,,,0.04918355453795563,,,,-0.018917464642397117,,,,,,-0.033788701412898484,,
CKLF,0.007974542293753781,0.06159709619564838,-0.07276544576243077,-0.0025777691852421087,0.011208339147895836,0.005503298537639437,0.052195114752372124,-0.06449119674411055,0.038667960566462045,-0.02109269765086454,0.00672906630910847,-0.014503302119642597,-0.08946207139819631,0.05761228768612756,0.07224671439754705,0.10252512432404165,0.058057040923125657,-0.03949150391388884,0.1904699491130196,0.08494891178466044,-0.04141516862658946
APELA,,,,,,,,,,,,0.022201722117777118,,,,,,,,,
CD24,-0.012111252976314074,0.03044307137784273,-0.007048385769169892,0.02771779942176475,-0.014621287841566579,-0.009960459329789508,0.04827922890827069,-0.010438274604372178,0.07733400365692336,-0.046115488334105253,0.014821634298217099,0.04391097776027647,-0.04035469743443662,0.11494288806213107,0.09380623681079461,0.11101647554647046,-0.012481531354580978,-0.003376522451474402,0.03400462692246476,-0.026627910266385092,0.14107953540490353
HSP90AA1,0.09743760916097655,-0.009781440021777903,0.0023326112246166843,0.0153295121570011,0.047024514712732134,0.005327491767720834,-0.03178086389462173,0.07755338372184024,0.03194487599126378,0.004315452309138012,0.1235092905956497,-0.04493377285269732,0.13890950582109415,0.06263161238756763,-0.14345298288728286,-0.19734266784441748,0.0994790282221697,0.03295386560998566,-0.10386637768187158,-0.09472297871527564,-0.010372957587212454
BMP4,-0.031121579065436878,0.03853677464087276,-0.006972982212434184,0.0019576661266089324,-0.040734940087204755,-0.037465339239775824,0.002800037412227678,0.011447980702108089,0.022039361000230767,0.019664150797966733,0.03685138694391993,0.028099917650931894,-0.016119633754789288,-0.02512674827527597,0.031865694955259996,0.008921563496477821,0.08178426070145846,-0.03817186502567213,0.02669339765046764,-0.024798995193741753,
SCGB3A1,,,-0.02087538709794283,,,0.06549570638603466,-0.012521938923542676,,,-0.008256692837673567,-0.006593323960866309,0.03642900794174943,0.012173055758537004,-0.04043618021197661,0.03589583842037999,0.05168824229951837,,0.013726242799847145,0.01521222682205599,-0.00097648520627109,
IGFBP4,0.017500589688282817,-0.08596301378222763,-0.00941950093056491,0.019835590475233127,0.002117029783459684,-0.025411415295807344,0.08618462938685502,0.021652734462905724,-0.013351353893980282,0.013575217595284954,-0.0335974931567763,-0.025605692008335276,-0.04848820669006357,-0.15183505971378874,-0.0023249513929492864,-0.013797483865799941,0.008023240215502846,0.018413018365961733,-0.07868289371898704,-0.07113008272365338,0.1440515781993119
RSPO4,,-0.02446491222129591,,-0.03813174334538003,-0.005192225481903508,-0.03288531188847095,,,-0.02744085037350762,0.00609931949117474,,,-0.026241501670063717,,,,,0.06737481741040965,0.08806576373535932,-0.016380824744380063,
LEFTY2,0.0954115975733917,-0.04097888622618386,0.022170698743133564,-0.02387710000330431,0.052497979405360946,-0.03575401398495382,0.00488753137907064,-0.03559471258143506,-0.06757722865231275,0.05303231462048534,-0.036034638618170675,-0.018382144775114094,-0.02335339883771153,0.05497143531069564,-0.012988462474789318,-0.021745716505722164,0.05850284958364815,-0.04421915131299725,0.005916867862727551,0.02094742584735169,
PF4,,,-0.0216548631243288,0.008529488934447766,0.036679284162156905,,,,,,,,,,,-0.022033404397606923,,,-0.04819204693610485,-0.017646195039098356,
ANGPTL2,0.07334662509917934,-0.025643726569029354,-0.0018049366623463332,0.05761000235210142,0.0006103099041174898,0.030578190277340513,0.0668279872371729,-0.004582562770897607,0.05940473021704713,0.03975408928320211,-0.11991897449826255,-0.001818620968647684,-0.13545989067592173,0.061844511558788506,0.044942052408881286,0.12800709842288596,-0.010020804188770346,-0.04682959822140891,-0.006810081027677292,-0.03554653513661053,0.02860418636948195
LRIG2,-0.013094079367606974,0.03648438255623477,-0.0556713182797013,0.010948115016568638,0.051648635927129,0.05030061972540309,0.04706158942256449,-0.030350074543879803,-0.0019242382260303296,-0.03644203792453331,0.016526096643573063,-0.01676636183998728,-0.06389745537266685,0.02743597857160303,-0.027151010210815316,0.08370719870983621,-0.002501132443254094,0.037023234175971365,0.07668744245817884,-0.04006697632943028,-0.00418398959395835
ICOSLG,-0.007127299729053708,0.003292868340385933,0.010621452135437564,0.07231091862488738,-0.018112636594755434,0.03799361668650745,0.06591572503273174,0.01469998850170565,0.0026683041768116107,0.028509001284550077,-0.06953275880595393,0.045766707389041,-0.04628737397510285,0.04588757427571233,-0.012799524711962537,0.09155035675188182,-0.03339077726793736,-0.02919255432342768,0.06682720614772501,-0.011009604180053856,0.04241238215425252
WIF1,,0.21874587813594953,-0.03010331979236283,,,-0.0066036686442700375,-0.05476377324726139,0.14238558437274887,-0.02117545427796435,0.07372683905952973,0.12411142016876446,,0.19114082730340487,,,,,-0.030445607994961512,,0.02753612171211634,0.15407184048367997
NPPC,-0.06429912691522269,-0.011500752512402873,-0.0316269121079776,,0.012814154974936197,0.05167361700096806,-0.04297871040401209,-0.017271705393050625,-0.00473875470532674,-0.03495916112313303,0.03293576951689894,,-0.10683413433620516,-0.028950103133288007,0.011922302734084414,-0.018876947338584693,-0.028986848694422522,0.06204389917676642,,0.05384548723862111,0.11467589215787473
LYZ,0.05221108014680481,-0.02138324300909889,0.06198288049426898,0.004922270252766422,0.01999723393049786,-0.04149607868487747,0.035070507429379526,-0.04386492117262617,-0.039457766466421594,0.02750354280021977,-0.07913250383617926,0.028363030937882755,-0.026209378462446732,0.083750232360217,0.07392381807524076,0.03155189631030495,0.061794623569115435,0.023560195046971866,-0.05960234908577445,-0.049730794913679426,-0.04096689695189222
EREG,,,,,,-0.04627743650837733,,,,,-0.03706911243430945,-0.02149504923553922,,,-0.054205540784636234,-0.0036910143422578057,,-0.0532924442952648,-0.030066764549171943,-0.005584393229917375,
SPTAN1,-0.1054703925331419,0.1039831567616015,0.026354697553884872,0.04516777118593749,0.04017005057504501,0.04629505101145059,-0.055402452274695126,0.027035218700561033,0.028562144117946456,-0.024597009570083535,0.09891776341283033,0.005356990608108481,0.10536406220603696,-0.017569490158834876,0.005473019157029078,0.02907760873096982,0.007467406381857302,-0.04351601258441514,0.09165645087242108,0.04093955681483651,0.16475926929268744
PTH2,,,,,,,,,,,,,,,,,,0.012081798544786946,,,
LIPC,0.11273236522845037,-0.028053511011821276,0.05361515681817342,0.04949136413212344,-0.021358673134091545,0.01598164952517029,-0.03362989382930262,0.030577187506360355,0.023542136182977562,,-0.041163600985971126,0.07954982714171173,-0.029717567893527187,0.06619109894222377,,,-0.02898521448270333,,0.0505081026424499,0.0641075052965671,
COL8A1,-0.012627158323354462,-0.12388713232566546,0.026863971715142026,-0.03480339942064926,-0.002186591904315852,-0.07028069665081217,0.010569993577553217,-0.020843809639271533,-0.015575494814556846,0.011121270842384023,-0.05886657440662825,-0.022169124250791823,-0.06404316840243182,0.08956237489554635,0.05024133761934951,0.09232763038666639,0.04066569718006236,0.07545863763597872,-0.05704871631499584,0.10247207451303328,
GSTM2,-0.023593697949445023,0.0016027102527314447,-0.00362350353499426,0.016882295201513572,0.008968798577651387,0.0010612305776677223,-0.02342612589135965,-0.031479376240015754,-0.0008201545719397087,-0.002287449686450764,-0.04045016058859239,-0.019553891325587613,-0.04418272744829116,0.09399323619860278,0.030360512550022388,0.06589311959421361,-0.06591151693375628,-0.019280186292831795,-0.004724997508780375,-0.046466935566560445,
SPX,-0.010595990893914877,0.16319067341376864,0.04124782683992301,-0.006308165369160076,0.019876795928311326,0.04011030277390647,0.014566748380487212,0.02268270874513077,0.007620934372333969,-0.007002604581652014,-0.016070765032790646,,0.11216266447633853,-0.03837891512430082,-0.008263487176601489,0.018752373908813152,0.03424934862645564,-0.03969395092024824,0.18820496609635504,0.04869607314257664,-0.07033916095518784
MFGE8,-0.05699978920215145,-0.08081418980848266,-0.004621379929163932,-0.005380804185301032,0.002348928063881254,0.06290658449382244,0.06745151281112358,0.005216503098045732,-0.020407242308940362,-0.0015687120519974477,0.0589562189761003,-0.013777944571862051,-0.09543438447488373,-0.045905121263051345,-0.008540909551222671,0.03585929380045647,0.026725418521773136,-0.02746611396562057,-0.019742511486732506,-0.13580384197563422,0.13465910610096216
TGFA,0.03942872599648911,-0.11353649330244535,-0.02705739598378658,0.025842467289937745,0.01679068423072275,-0.0067200475249876625,0.033021420807300604,-0.049802966432915874,0.006576387785320427,0.007295795178331107,-0.033198268055415474,-0.000365437880357894,-0.03451391634534953,-0.0020900475616067345,0.06051037986050027,0.07333791225629781,0.03504173727042992,0.01872291273701325,0.09743214084294438,0.005007409597500707,-0.055118356247749536
SLIT2,-0.031121574085517516,0.22633417814614137,0.02332291589318188,-0.006322985911956373,0.03791784147195825,0.09695328399883661,0.010272040278411672,0.043648351919485226,-0.053493155580908065,0.016410915170247765,0.08468324056325757,-0.03560144484951457,0.11685638565667984,0.059152458304700985,0.04048193733730924,0.05859429931826705,-0.004596943624978366,0.05152274698655904,-0.034705969566605314,-0.061235409068894665,0.16551919652006652
PLTP,-0.08157059875603076,-0.07943410626155119,0.010188666314234637,-0.05848433989322134,-0.04145391225218004,-0.06858747711952681,0.034724260995973116,-0.05500347435612569,0.059487681938699265,0.0059818892139857725,-0.11711847404345455,0.037245431281991155,-0.05110538202732389,0.11405764774987344,0.05695932434781172,-0.0501834224163862,-0.024931567975738287,0.04748801748923926,0.02348965000636352,-0.02789444988359932,-0.10595143306552231
APOD,0.04633123577696867,0.053214544937972195,-0.04190520927617511,-0.03408769801943528,0.020094618216892034,-0.006171638286542372,-0.021778453530221474,-0.10893710820826044,0.05044864140052885,-0.01218877055118106,-0.10647051975504945,-0.02525003664466737,0.06579919080883308,-0.040653792391882826,0.09257668257028877,0.2093567834895572,-0.0013466008861989808,0.016495953269157274,-0.07485091635303656,0.02456046158295639,-0.0888626514153566
B2M,-0.014648001178744006,0.045570952841284755,-0.005728342614745174,-0.07617904973643788,0.08475714548738249,-0.0654866632584414,0.05336952149254471,-0.0861189830924666,0.03122659173115466,0.030925023087401388,-0.1057956165072735,0.03498703478279645,-0.14772819967196396,0.1570551944740495,0.06782293531620844,0.0870662094183665,0.0008892531091916459,0.061183791408394514,-0.07775654345409118,0.05105034845814655,-0.15367496300672942
OMG,-0.022940777093517592,0.10451711778933652,-0.04050541738004251,0.006994899105195898,0.009864920020845321,0.05118311122064466,-0.043789821387494425,-0.036006649185271876,0.07399091542011826,-0.002247526292018405,-0.027534105401872996,-0.013612932783064146,0.12486535184896713,-0.04513166738119424,0.05251731828304058,0.1729473605745767,0.002465809846174025,0.04435141680506044,0.20044097192650692,0.06672445509264122,-0.14273692258005555
CXCL3,-0.024352547072335574,-0.04656883909460053,0.015540275569886932,-0.005540216814524468,-0.042312878694139175,-0.045956695424821295,,0.012654802151662418,0.0013422825493789457,0.08732104705204324,0.03150270944210772,0.024950106475023992,-0.013624000237891764,0.16800071529225805,-0.01689831315572079,-0.05642953995276318,0.03474377075545127,0.008761965156016342,0.02037602165403117,-0.06892317204402525,
