,UKF248,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
PON2,-0.013032088252817712,0.05020214478742594,0.04676316153849439,-0.06982535155359448,-0.08652491436159755
ICAM5,-0.011297159165211845,-0.04856521839702493,-0.0177650878649332,0.05405823123659011,0.04073960585815724
HPX,-0.009861499599042504,0.044040436195685824,0.07502283409638023,0.06798205980493484,0.022704641643216845
SFRP2,-0.022297925769435623,0.035733176645270065,0.02182715445408486,-0.01232806112837359,0.09600754083305248
CD70,-0.03179048506564354,-0.02091611533269939,-0.016403565793877268,-0.05449229234451164,0.062176190628446315
HP,0.02030439874514029,0.06930494625245093,0.02484891686536899,0.02055835216158382,0.08362965518446938
CXCL2,-0.0443510012284378,-0.015944586423033626,0.022257346796180348,-0.024852863585946617,0.05685319423752804
NPPB,0.01095403540389649,0.01857159908213838,-0.019762111926568453,0.029313407003921252,-0.015856965010503595
CCK,0.051962527437266884,0.06645231998522257,0.037448772643969515,0.03671684525961628,-0.020570764292069176
SEMA6A,-0.0008840446064113885,-0.02341794226403962,0.07700639540007789,0.03425556485589202,-0.08191637886707136
IRAK4,-0.018055232246921512,0.03842329006078719,-0.03677373613936653,-0.055835286427429534,0.010883252090498572
GSTP1,0.013143885138207552,0.026364353337340034,0.009836164549798888,-0.03440320009954642,-0.04195275827667302
VCAM1,-0.060579570449926345,0.0037421298564493362,0.004681632365515864,-0.02254280652558418,0.05812579696218879
NXPH3,0.024122267455985974,0.07139364554676052,0.010641748783231215,0.04778283170409364,-0.019524736850854447
MTMR4,0.025443596122762185,0.03172850008240423,0.054987132988480805,-7.009494309310717e-05,-0.005846884804041804
LAMC2,-0.01698280215364473,-0.0009607587526063377,0.0035208401405587408,-0.02091241497841907,0.07784295741084153
IL10,0.05447922128412724,-0.005914681993203327,-0.04384594111412045,-0.05207619156939767,0.04183367425843922
SEMA4D,0.07421554255900997,0.04033935582077676,0.08822258286480048,0.005745296482276013,-0.009748848842085836
TRH,-0.017966287966756977,0.07980021065246846,0.03704697701573994,0.10442923567181653,-0.017760864203211935
SEMA6D,0.016967388716291023,-0.029915581988252105,0.08632914425653719,0.05237182674561421,-0.09255648179518541
CEL,,0.03861821633541154,-0.023355238954192992,-0.008624485714536173,0.024079784452890603
PDCD1LG2,-0.0319401472056467,0.016928590217974968,-0.013109583490964158,-0.06956740066530331,0.004377483021523546
SPINT1,-0.007456458276283979,0.1466981876213263,0.10581798747959537,0.011396583768326808,0.07180058906374659
CTHRC1,0.04946450428902944,0.03761856794094203,-0.009918040569074414,0.004442843436925029,0.1495195834672097
PODXL,0.01766029359711367,0.05409909777838461,-0.017360572087802926,0.026804805474069448,0.08925296622421143
JAM3,-0.010579632608975332,0.005004174482677512,-0.0342534189394122,-0.0393109821039548,0.025639331972712592
TGFB2,-0.07287142504605815,0.04110136144749606,0.08643797462601499,0.016001122215587308,-0.07038009740442715
COL18A1,0.02214358753932988,0.06722565883499738,-0.017855025986580644,-0.004956249635955176,0.19360186769765206
NODAL,-0.014740820238963006,0.04138240351161361,-0.017670369728228434,-0.02391491498793383,-0.02430735782598214
INHBB,-0.01126986292702073,0.017937458148291698,-0.0130692015189243,-0.014271241344762032,-0.046435325241170694
LCN1,-0.016982805974844365,0.03553580265885663,-0.01668742919788324,,0.004872074309341742
ARF4,-0.004558697340858898,0.06367123086802469,-0.004449751031706571,0.03041949184344584,0.10776569443989556
CXCL14,-0.06875202933655006,-0.02985665676821246,-0.05137476439274179,-0.07481920789955483,-0.13092222687077035
LIF,-0.017736838838848933,-0.05936924012117666,-0.034540716574002116,-0.03284669439500128,0.028211950352617185
IL17B,,0.049770769365983375,-0.011723779425064449,0.022507917731652383,0.08268452366350787
MMP1,0.005671941081616687,-0.03798193074466403,-0.027505069425243035,-0.021544619103226404,0.11763765223661588
MATN1,-0.007130010608339902,-0.02156998976980356,-0.0012399701217890512,-0.005671974425811512,0.05860519367734536
ADAM28,-0.042942903610244505,0.054044191841876095,-0.04218806724196214,-0.022827280210697708,0.0717916245574487
TCN2,0.015879826250501144,0.03590130486203408,-0.00794692357887188,-0.01600181009269866,0.010355512756453196
THPO,-0.029055124489933786,,,-0.026598747885961792,-0.02338383124185528
CUBN,0.08459999935058596,0.05249094257381351,-0.0449011653784839,0.03187205602229664,0.07716555518034117
TIMP3,0.006409831850230468,-0.01060516040292553,-0.04194629778738377,-0.07274148003807528,0.1476271225679765
PIGF,0.00417401802263012,0.005701257454724266,0.028317975475393713,0.018468243211279066,0.0026793204094158465
CRH,-0.01989737914706235,-0.02553292587240186,-0.04681165436627033,0.015854353467174002,-0.010939747181532953
BDNF,-0.006047912944397665,0.0281915918863153,0.0383229922120844,0.01675231943978645,-0.0001597975928101793
CCL5,0.0484447658128349,0.04440058380529579,0.012258688723205005,0.000589211617227466,0.1382288574459041
GAD1,0.05797664859888683,6.772759269942957e-05,-0.013893760640394893,0.024308969396003202,-0.027847779996961624
COL14A1,0.05908685479719255,-0.006928845222072359,-0.029888590870388507,-0.0426497667245176,0.12384439130517565
HLA-A,-0.022031731510086736,-0.033604203018136776,-0.06319465325436002,-0.06534456920486946,0.14893040536866609
CD5L,-0.019897376845087144,,,,
FGF18,-0.0180035297128542,-0.028421489060387616,-0.02604913760032878,0.026143647908057753,-0.017760865628152135
ADM,0.01635855628147572,-0.10760920124115299,-0.09392475314151823,-0.0174788132646049,-0.029713890786095237
CCL15,0.03142386890242845,,,,0.011100757741034294
GNAI2,0.003896284699290697,-0.025215190803586324,-0.007236092843614095,0.0025202918237270584,0.08581865378290537
HDC,,,,,-0.052137987743938165
COL11A1,0.01611868014351581,-0.04395160666308065,0.027889294342753734,-0.03181960699775838,0.011779546110587557
NUCB2,-0.047904638734884396,-0.02067924511491152,-0.0665083611463234,-0.04870157940477401,0.05361375709911494
CXCL1,0.024671772252626456,-0.04463524262428924,0.03396845376167133,-0.055123540266406035,0.03569000900752303
VCAN,-0.037989617299401084,0.0035490989500419822,0.08488435886829154,0.06645257641152028,0.10852972229670581
MMP7,-0.00510216330564436,-0.025562674861723547,-0.010425716958010403,-0.08540462358472577,0.1322612227435868
PTPN6,-0.02551782115908836,-0.005329594782380534,0.02854368498470125,-0.021018366917659306,0.057375110730296705
PTGS2,-0.019621250645150405,-0.0876648560253061,-0.0471990590414475,-0.04812352141054485,-0.03602252295983869
XCL1,0.13499657681112626,,,,
CD58,-0.04169978619158341,0.04221030097651528,0.007897996792521783,-0.0009026271973361566,0.050741179477559864
TNFSF14,-0.02196974370374444,-0.022735696359080234,0.11761123830173188,-0.007361457400544923,-0.024570029210199535
CNTN4,0.01770143565857481,0.10922867639751241,0.00631348219011076,0.008663956602226571,0.07229116402887496
INSL3,0.04954946041692534,-0.025284929913142035,-0.016484290503362045,-0.006692040969722294,0.14209164924422713
BTLA,,,,,0.02111153378991201
MFNG,-0.016922855799840947,0.10044076801781926,-0.0381084655234954,0.03836754462886844,0.002451832400302954
ICAM1,-0.015398081316180886,-0.049855395138747635,-0.01727323328799759,-0.0644355208363145,-0.05787789472869669
PROS1,-0.02995351652400545,-0.004909472611029749,-0.015462465070153919,-0.07591035452206281,-0.006604573066332637
CLCF1,0.0064142515853672245,0.03612106427058066,0.05844082144296798,-0.0009323861612911948,0.009188614637932632
PSAP,-0.021656210989352557,0.015137442569497943,-0.05661485726019447,-0.08072636903380753,0.060136489621083505
EFEMP1,-0.013115182176180821,0.04310069127662879,-0.05829627143781469,-0.03450050634596754,0.02875764225470128
C1QTNF1,-0.024561705008720666,0.009310301809816013,-0.03283968763006249,-0.02112986023147924,-0.08815143372898926
ALB,-0.030197491215617933,0.009528408410617036,-0.03779241088111946,0.01504760468706011,-0.023849511024707122
CCL13,,-0.016877412063524506,,-0.012842388819299283,
EFNA3,0.012044104142240605,0.030310659073961754,0.01784280818846816,0.05947752776507839,-0.014043441035880051
DRAXIN,0.022809459128322468,0.0023424651409132986,-0.014321504550808708,0.0844370398165607,0.03603353236215336
RAET1L,-0.015215874433693754,,0.030980661573276242,0.054829745565223575,
NPTX2,0.008607991774736406,0.0825310225059774,0.01695080790851375,-0.08978236176860513,0.08340687740898374
FGF11,0.05784860552843682,-0.042606723760988195,-0.00364220455839745,-0.0028215145660826658,-0.05490393661986808
CD59,0.024549695364535704,0.04072346888055273,-0.0684530248569091,-0.06270675544927422,0.09941786544050508
COL9A2,0.017653374607088768,0.07589197606381479,0.0662134230194131,0.05245111000751747,0.025220406882859276
DLL3,-0.00456904357128357,0.04492152237889742,0.07953014622714112,0.05053835852665456,-0.06790321354275337
FGF5,,,,,0.08367957400709049
LIN7C,-0.0288684992626989,-0.013877628082737885,0.03101683425251921,0.020512615868986155,0.030133034775492493
GDF7,0.0022422792169907685,,-0.014305267643818904,0.00469871549670235,-0.0023475206760222612
PSPN,0.0249058643552449,0.02854118082998241,0.003867140264770239,0.04008266449790144,-0.044378762556078734
ANGPT1,0.0006743417048746336,0.007081058033337681,-0.021056027520819396,-0.004669945582232775,0.02894616697608941
PNOC,0.02771976450620112,,-0.015212284536914773,-0.029982377780154154,0.05324278096607348
L1CAM,0.07236796992457381,-0.0028134682933561397,0.009420543629871077,0.021212499151389147,-0.02649324858448752
APOA1,-0.014905365016637296,-0.04911326014481852,-0.01131912352284637,-0.01638537076646781,-0.03185668584157939
PSEN1,0.002990426693612736,-0.0035652284309326443,0.052653004169453906,0.011207006296186218,0.010800963008885327
CALM2,0.06987682171921623,0.09526719271574965,0.08310249773591313,0.052889552473520875,-0.16257442540046507
CLEC2B,0.006616616002784521,0.07773272152988228,-0.04988174295600497,0.008078261159318229,0.045464169777351966
NTNG1,-0.006643578393785772,0.037987873499071116,0.03010171734186421,0.02146538447198409,0.042288148101967536
LRIG1,-0.0009354689357201887,0.05644455084958109,0.03500758269950398,0.048430510597845075,-0.10239284880540699
CPAMD8,0.05000274553759205,,-0.016070812897000894,,0.05202863946523346
GHRL,-0.006492645709432285,,,0.027320023377702632,0.024107114285675853
NPY,0.014408841685694826,-0.032507482500610134,0.027532733215313073,0.0012236029594625874,0.052296023780351676
MMP2,0.024180825104387123,0.02723109915935729,0.06689038626697748,0.008901965488340624,0.14678923989794565
PPY,0.04243165222775078,-0.013709715160896831,-0.0381402609949357,0.018441297915112946,-0.042195327113103594
ALKAL2,0.04466590470250443,0.035608449273139886,0.12663559170816624,-0.026176190809010413,0.04873555357982239
CSF1,-0.031274691443863016,-0.015448073113448011,0.0056045658036257,0.015281991806883558,-0.10364593027227355
SEMA4C,0.02552125634804254,0.04845289242286671,-0.03139363846385061,0.06044636709462923,0.08116930199379033
BMP8A,,,,,0.06887692760239959
ICAM2,0.06645298927440023,0.07826410181440605,0.04742262678732918,0.047511643734076354,0.14232535402987861
SYTL3,-0.009168140468614156,-0.05373258496828543,-0.02590070317729562,0.003865165272877066,0.10990479911846147
IL1A,-0.01949037613197831,-0.04263863751857568,-0.03769109776923624,-0.01208614716566259,-0.026924318588694738
HLA-G,-0.023413597476947077,-0.013259824148305935,0.002319646732263885,0.023561095492376657,
PGF,0.00944424892657345,0.10059330002293648,-0.02546512426188195,-0.020884688472174458,0.1325326291401934
LGALS8,-0.035718960981481404,0.026832702007455588,0.01643342199293381,-0.005295610707614023,0.037029015366121756
DKK3,-0.01943856526409492,0.03212396059920749,0.0012797244586777922,-0.015670587484117742,0.09003015676213198
COL16A1,0.029840460927007255,0.07694898430133588,0.012386897668003966,-0.015310978126939176,0.10308754526007807
TPH1,0.022048892589532975,-0.02973985604712479,-0.04357029531986028,0.0020977715273525067,0.04818246422487107
TNC,0.02173536606909904,-0.015116710778571088,-0.002389383418852335,-0.024136436987086948,0.017978614189506855
TNFSF9,-0.030570261892741125,0.02019405999381739,-0.03593787831346173,-0.039084400303953534,-0.01493851529550421
C4A,,0.07406994905408479,,-0.02555676717845769,-0.025493237163419502
CNTN2,0.019831190621817655,0.027936613274970396,0.06870051950078686,0.03517139196464465,-0.0339187648910258
F7,-0.016771630078171226,0.08382786380443069,,0.03536634217862979,
LUM,0.04775525116839159,0.12507572195701744,-0.01501847494226119,0.005471474161353113,0.14326055101147664
BTC,-0.015215868095793027,-0.017127434631699783,-0.024377607805728934,-0.02447366418184622,-0.010786959082639743
APOC1,-0.06402494733024319,0.0701383472661475,0.06232675713324112,0.0007250449637831903,-0.051985418433998266
PKM,-0.035897429716841824,-0.05297970579318937,-0.07571632485253724,-0.0691181201109019,-0.05469962674765408
TNF,-0.0028571577550174677,0.19096320392986477,-0.016687422813138,,-0.004848607134263228
GNAS,0.014987789149317062,-0.051528337527022086,-0.04912149099373274,0.06569774141495115,-0.088508800675914
BMP8B,-0.05480868013336937,-0.05098216848369929,0.04592934164292553,-0.018158756831089203,0.18119036200108626
LIPH,0.12477416107999738,-0.016877418270626103,-0.018605040796446613,0.03836881067337452,-0.03784128428467674
CCL28,-0.02418201501986516,,,,-0.014699819728517095
PTPN11,0.001916613512148932,-0.02663625185716089,0.0036318410250812967,-0.02528452239202666,-0.017828251251512984
ADAM12,0.007466959714715785,0.048239219027932344,-0.007404859218321343,-0.041546590073984285,0.15738975348600684
EPO,-0.02309981677462975,-0.01832930726970552,-0.019322753196214692,0.06860302320245702,0.08825129220637018
EDN3,-0.029946817490122648,0.0418387132960502,-0.0625486856626259,0.009411477348379872,0.06064628239532352
CCL22,,-0.020744828018870846,-0.017670361936443075,0.10354658566653904,0.061777211737014996
CCL2,-0.018059599398433254,-0.02788286921061198,-0.025655382717710905,0.00912478267734892,-0.02570073851481804
DSCAM,-0.043577692345224926,-0.007735021631862611,0.06213057225075702,-0.02325722565153234,-0.07207560175539304
GPHA2,0.08774826727233843,,,,
ANG,0.03955614696209952,0.010726814485890166,-0.002056291096829321,-0.0028096576805266603,-0.0712012417951121
FBLN2,-0.02124995681452672,0.08297784240984885,-0.05336317120875813,-0.01335116392982035,0.08050777291913325
VTN,0.011696311042704365,0.020653955043954453,-0.013587370513524877,-0.007314568087831141,-0.02549324245612105
VEGFA,0.01664878664901473,-0.11576424061597593,-0.07844296715507772,-0.0018785978399087342,-0.06112712071583042
F10,,,-0.005972757703720311,0.004525095516483673,-0.02759827831178287
SERPINA1,-0.04252210390977505,0.011096396504830925,-0.0004067205902240068,0.020618339268608562,0.030772175600198765
VWF,0.02712426700429832,0.10467375639623197,-0.0072945880947028,-0.045105761392818064,0.13831849926893744
GDNF,-0.0010833879237177435,0.031168014285665097,-0.04236287897589022,0.022799329659570176,
VASP,0.02592072629127126,0.024994397952551005,-0.05220377652725013,-0.010373610302014185,0.1368930384326643
ADAM15,0.028752712294700025,0.037333424575601605,-0.004831307188013597,0.007648932439435176,0.03982723548197314
WNT2,-0.030072369905850445,0.03333084465940565,-0.019845435432785094,-0.02905246315183005,0.06302738717274937
CALCB,,0.002357190714512041,-0.023503663877892305,0.023736463522943577,
OLFM2,-0.005841602562408149,0.026348756506798215,0.059012435561137916,0.10438273775425087,-0.06834987191710439
MFAP2,0.04071785655372485,0.0003740070018596134,-0.01927560380591422,-0.015487319112506516,0.16419538826712218
HLA-C,0.028637121249282523,0.017590569904681597,-0.05198060266626358,-0.03796368662105714,0.03691880343711486
THBS1,-0.024791544680911225,-0.011377747031761674,-0.05531287025190283,-0.09104408101901122,0.12714317975656692
HSPA4,0.01669285819532001,-0.02248815551876326,0.018721966001324898,-0.05777661240577826,-0.061461074225683435
LMAN1,-0.05568873458698139,-0.04473602843238308,0.0034614429826063217,-0.029140233016129866,0.05245675864215188
LYPD3,0.02514994555254953,0.08155148065970834,-0.0369764159347611,-0.03853623440191374,0.059134669255413545
APOE,-0.06037344613813987,-0.007756871398373683,-0.0005611090353665174,-0.015530555844685628,-0.026907258065507055
SOSTDC1,-0.02889605305075464,0.009144548755236662,-0.03656354774015996,-0.006900656070306831,-0.026068680186729684
ANXA1,-0.036590411687427916,0.01564729805621506,-0.009592124459525076,-0.03845999488985217,-0.07712090897571952
WNT2B,-0.027296759594162782,0.008669044214907355,-0.024102482760243522,-0.022651890522930297,0.0964773747143655
AMH,0.014692741044031806,-0.0159208806686549,-0.0008766865731387582,0.013987963240166471,0.00652244827356157
GDF10,0.04941092259300667,0.03177641175672253,0.01476508405184791,0.03772230338832572,0.0974161281851097
EFNB3,0.04641786713528033,0.05729638731192755,0.08650899793208516,0.031871637752606,0.004442631930569837
LTB,0.04924858327130894,0.06554573683491519,0.03973286347373082,-0.036905831773536145,0.0599045560891218
ANGPT2,0.06683428573108847,0.08723515138669047,-0.014312079092448617,-0.049985074526649055,0.11786800786181745
NRTN,,,,0.08596680223799068,
ADAM17,0.005576465810242168,-0.05121718234364043,0.02732747662054666,0.027328384117894462,0.052167011152467455
LRPAP1,-0.00660891005326281,0.0051990814921782395,0.011822029960100632,-0.006189653963080961,-0.03650672692866508
NID1,-0.015454823631848275,0.04890281618979245,-0.001782539238382522,-0.025360107288210903,0.1599565792958485
MST1,-0.03314404610230404,0.045597653357739326,0.048178299960696495,-0.02083058022324079,0.013830563645598832
DCN,0.02874650648973923,0.08898685318849817,-0.019855909674273895,-0.008727430812776927,0.10521713044449202
IGFL2,,,-0.019145631316346064,,0.1847439646627043
COL7A1,0.060637955185773626,0.012761911989849724,-0.026829321419335143,-0.0004281308421394436,0.06651654914899476
CALR,-0.006534950654015301,0.00500431788629078,-0.018153913430374886,-0.039687734659558285,0.11572733403758417
PIGA,-0.008750444562348596,-0.015373888379394966,-0.08108500219021127,0.009025674398696792,0.06809532524508914
CD200,0.0014827718605749413,0.041399129490417706,-0.0010863111939725036,0.0856852684496597,0.04346155073839278
GRP,-0.031905900585085245,,-0.018049605631143238,-0.023630927551808876,-0.018548419898668025
CDH1,0.0008898165017803127,0.015994999151933587,-0.0317431999928625,-0.05578304018317736,-0.03145256033437514
LPL,-0.0026938013472418538,0.04693791803587356,0.0409470143969915,-0.002613254803388669,-0.1087205477543326
SEMA5A,0.00070512947045723,0.028438541245507036,0.052522941822219886,0.005445646187548529,-0.0028370857143649206
SEMA7A,0.047050002286781044,0.013108151346267123,-0.006848225668396513,-0.005464316681098259,0.1262013381645117
SEMA4G,0.0008919098864592159,0.039832226758835944,0.03780181592415951,0.08097506995394341,0.05202292027070633
SEMA3B,-0.027014157945318484,-0.035904308198665684,0.05683178697880175,-0.01844452746755626,-0.04389200660050744
