,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GSTM2,-0.06231848723243416,-0.053266404365632326,0.07188402898903642,-0.027290944697478392,-0.02443746602377631,-0.014981837704834473,0.1268201299631218,-0.020962419142897277,0.0591454240287425,-0.015844166323885533,-0.05916203791986862,-0.02559809773016428,-0.04472517368895738,-0.027269602114319957,0.011954056119279457,-0.004781467178420864
IL4,,,,,,,,,,0.025107677436834123,,,,,,
SPX,0.003274217352483623,-0.03870442298215657,-0.02981107902984629,-0.02741822491648331,,0.06324009795772881,0.08371216193145307,,-0.04394481057290075,,-0.03465313902054097,-0.03389228539607528,-0.051335527730365094,-0.009298388313293089,0.011930479361188979,-0.08835682408682444
MFGE8,-0.02766071688804037,0.016319684832675874,0.05221593904339063,0.041559076620277996,-0.017727296840938916,0.013042283435797834,-0.021676565171608052,-0.0010050648957927993,0.06451000490633081,-0.1007153501220403,0.07635369724173782,0.0238785798597701,-0.019512536708613387,-0.06879213565144392,-0.007398309013137364,0.054530459213308805
TGFA,0.03264478051407841,0.039538949548940834,-0.0211699938932154,-0.026598346444201483,0.028820858514666536,-0.0011514074702899419,0.032199673763319656,-0.02966149914517722,0.019446079812440183,0.14528678710019108,0.04247419779950384,0.019571178157310878,-0.04980310978629989,0.01604732109629695,0.09809653551948747,0.00887921364233317
SLIT2,0.029687286233003464,-0.04248184808378967,0.044582322238629575,-0.012926640394694497,-0.0012956934142194323,-0.008752883237421039,-0.03255962398733162,-0.026093397526432898,0.026414799859732496,0.020624844940849263,-0.04356840047229128,-0.03464838292726693,-0.02386088686220194,-0.0228299178720657,0.014040917049787618,0.10486520382712433
PLTP,-0.06520842845306073,-0.11302704356405324,0.006715359723760235,0.006803447652379597,-0.0039057676749660237,-0.10328212310031,-0.03174166351606455,0.008027648592655338,0.008577529518748182,-0.030341548598024962,-0.03294409197691244,0.001965335755460385,-0.019802802386915667,-0.000609879764056512,0.0101451035755916,0.0029681513959067284
APOD,0.09089027822423201,0.06688829632240588,-0.017268661032497117,-0.03081570454987775,-0.059138889763976195,-0.10534362294192906,0.038729092429460335,0.04553318715620084,-0.015901372611435104,0.07297971810935394,0.04539068123804023,0.04437731777656625,-0.007057700575290017,-0.02030719142714712,-0.017268475854870128,-0.0013463194686536267
B2M,0.0167374564123777,0.011086751190727141,0.08291839290182389,-0.01842373693370141,0.07572165576635828,-0.08092234065632042,-0.04917357148540239,-0.025862545254388816,-0.003607145520283134,-0.13904791814444487,0.0053582492203135094,0.0484593304553847,-0.038195802823302864,0.032793391819012536,0.02850935955390422,-0.015441671091633184
OMG,-0.007625936360407784,-0.10175134525628293,-0.05085683218226145,0.03542000928324393,0.09237549803135188,-0.0807219999996249,0.06037068566578689,-0.013938492797821608,0.004340152067150049,-0.05710105337404012,-0.05482066434608225,0.006360865937130278,-0.0023704951648812916,-0.007954025030728912,-0.002362903627930438,-0.044277449473967063
CXCL3,0.004507738012007202,-0.00022580271258447278,0.02540929166250268,-0.025605190209252778,-0.04552321473906429,0.2953110622890227,-0.011556721271327688,-0.0001364945024928072,-0.03416294289880683,-0.05016871895751517,0.06878950075359108,-0.011611928978617793,-0.018788967628850798,0.008141549354174963,-0.010432848901239624,0.024794507578252516
CXCL10,-0.08580041400172572,0.08603356688706114,0.026320723791546593,-0.041768798726601795,,-0.02019419083894657,-0.039085422397307425,-0.01899262431531035,-0.06884768730711356,-0.06684368573826156,-0.00938559672575776,-0.012086309925995718,0.0569581793564873,-0.0361663319345452,-0.0484680651640241,-0.012164934746590304
RSPO3,,,-0.02956595298579091,,-0.029383933748242184,-0.01801206062233963,0.01468391223094282,,,,0.005318892329759673,-0.014772803040422219,,-0.04185208879963501,-0.014857032995333693,0.014381221465240323
CORT,-0.024305476851687664,-0.0235026148025725,0.014445238914422023,-0.022242881853503052,-0.038996483403028,-0.02635753175816277,0.02804620795139398,,,,-0.03919058094053698,-0.0004150885956076867,,-0.0067117194418009445,,
NCAN,0.05436142939211538,-0.043250182307693404,-0.04248644755225404,0.01614720238725343,-0.08479912607322099,-0.1322522450245016,0.039143592140443974,,-0.07785511799387172,-0.11930196564485163,-0.0047086953172617825,0.011219011781620788,-0.05859061723924237,-0.04891706383779939,0.01647383126306114,-0.08678981858290134
PRG4,,-0.03207555102140888,0.06280900099632658,,0.24849244781000204,-0.017777127064542084,-0.01874439349321004,,,,-0.026236284038645048,-0.0020202949135602766,,-0.04333612087570343,0.018588623264653614,0.24726978068212987
ZG16B,,,-0.019120761011879497,0.006421889237398336,,-0.020632530096438114,,0.021827339004035846,,,,,,,0.026882745399773665,-0.0223066708937841
TGM2,0.007164865599292452,0.0058589522107182525,0.07364246376475547,0.006419313999349598,-0.009904873964344231,-0.0030031657714235786,-0.05459590258844268,-0.03893621887677104,-0.020763582528423592,0.16906572016887497,0.06029339411769223,0.018031322328524318,-0.041399192866223414,-0.04327283516355486,0.07435380757491596,0.04468401385093405
VEGFC,-0.004612181371319212,-0.0230148482675955,-0.041561097885661064,-0.01924378466680992,-0.031827544202642284,0.041895208272908664,0.022880715817189787,0.0115078914848202,-0.04305942981236273,0.009360095040746055,0.005269401313189964,0.009579771561864531,-0.024782957909868054,-0.011513536081270955,0.036402883495234455,0.018244060951550074
WNT6,,-0.0291889589577794,0.044225036203088194,0.009029079833136822,-0.048669691220268145,-8.604639048165243e-05,-0.025827969625647818,-0.027764259071397113,,-0.07068238960384515,-0.0513078069298349,0.018132109911372967,,-0.002689142793225356,-0.022372891232528874,-0.0230494835174682
NRG4,,-0.021752647652573207,-0.020046986074260597,,-0.02202483789042464,-0.02163557686774665,0.0418500480263534,,,,,,-0.019900357236761954,0.09836691495640026,-0.01485703466045263,0.02816446521639814
PMCH,,,-0.02310523029772323,,,-0.029978199564414137,,,,,0.01760192590889563,-0.029727929422485203,,0.056237042777682995,0.03337877737050883,-0.044390816553758726
COL9A1,-0.06173644902328792,-0.016898251111381813,0.022693777374743457,-0.004193269249406052,-0.06307101835033121,-0.022596780950064312,0.022852727216991005,,0.02845538983279986,-0.07778822577710717,-0.013190616685611225,-0.007893482987596937,0.06086480494099268,-0.040604676600084946,-0.026277740338547656,-0.029783959450784367
GDF11,-0.06597355769872189,-0.030646254755291032,-0.05418361222108483,0.11536527232309737,0.06475722421956483,-0.05163173268324843,0.021759424486554838,-0.005107135334124969,0.0675235094179678,-0.19883064465700293,-0.025743412913504776,0.03799239200930845,0.026592780146848616,-0.0020151764342487104,-0.024514121660944008,0.015593968908108574
RAET1E,,,,,,,,,,,,,,,-0.016298061460437784,
IL24,,,,,,,,-0.015657286421042572,,,-0.02604629055791261,-0.026861423075120107,,,,0.041153535613102955
SORBS1,-0.0373462889394312,0.04248452071826846,-0.005878346132994727,-0.0332294416940549,0.07506151665332005,-0.11569907990620841,0.03605907241667742,0.04154297084094277,-0.030028770277483168,-0.04331058343929129,0.05529121411734236,0.010827462333805455,0.05405151763221999,-0.00934670494167133,-0.008126887787296746,-0.008563387017654085
DLL1,0.024081067838833185,-0.01673484620441348,0.0008767160635571906,0.030190051714055467,-0.03323050246126535,-0.06652359953338022,0.06550120452737242,-0.007280953701168864,0.07643897432769715,0.009944579065966174,-0.0435541800028588,-0.023340363365375136,-0.0650420535706976,-0.02985244814141409,0.0077871088180595585,-0.01570821343650497
TLN1,-0.024554141521499633,0.05493936931952037,0.030443210552684487,0.05061357667443056,0.005729224962096399,-0.07358981025654343,0.01132347321344672,-0.002525205313570853,-0.09314209623009162,-0.021008517992945282,-0.03225542781498183,0.02236675138245138,0.011128977871923412,-0.046292430559265005,0.028672845865369237,0.050433978088581105
COL2A1,0.10337846112986825,-0.0222652673243797,0.01687160433083326,,,,0.02670550745636246,,,,-0.006356825163524764,-0.045816150174683934,,-0.025116103261271342,-0.02162200454670799,-0.03122940148993724
SHH,,,,,,-0.0030707856064028653,-0.023466674966865452,,-0.06617839364957794,0.07438693424496266,0.11540952199916345,0.08577331907614413,-0.030695993311612664,-0.02151140615352915,0.0752359676102292,0.033585711947252524
PON2,-0.12354579065105474,-0.11142016460160081,0.011267396838952901,-0.04772548256259408,-0.01350294638976846,-0.1907254295813941,0.039412189030901226,-0.03434900733367018,-0.06254853163967258,-0.03889147526704412,0.037571117151836454,-0.046495615276934854,0.052496176790130154,-0.06454247940379927,-0.013611982747204808,-0.05966422017692201
ICAM5,,0.007873991695972892,0.022421335884848494,0.05328260955421565,0.0017952826563721377,-0.028792033028935727,0.02462110778327011,-0.014821545388332299,,,0.05756533908409312,0.018635088221657454,,-0.010807079718583565,-0.03203740942127618,0.0013592686181786143
HPX,0.009075297929856646,0.1535974289574649,0.06397141279395506,,-0.02938394147317992,0.0009550205770619977,0.05383628702300266,-0.029429821930013016,-0.03416292502548932,0.04893942698558124,-0.024879291836002945,0.04166710329630772,0.010695535289493449,-0.0332214651860646,0.06436582521862144,0.08662350123638365
SFRP2,,0.05486048199055947,-0.004820667441376342,,,0.061574292844785154,,0.08459368628404018,-0.004731727791343017,0.1031017353731067,-0.009710965838709859,-0.022431324032718622,0.010795416487503208,0.0031413638382779686,0.007730476055879563,0.005381321620186775
CFC1,,,,,,,,,,,,,,,,-0.03067120184951647
