,UKF243,UKF259,UKF260,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
BSG,0.041567769322019936,-0.014487522371265153,-0.018936317449000543,0.010574021370327286,0.002100172889189833,-0.06103635620502948,0.09914111109296608,0.11074120870198449,-0.025598252722662813,0.006875230112585422,-0.02356820425131792,-0.02860965126286841
ADAMTS3,-0.020032380929760903,0.07430350265823811,0.049092849634209276,-0.05279323847043583,0.0008714280427192263,-0.031896404017709,,-0.03455548352893357,0.08912194784303629,-0.008167452268947422,-0.020282610360490297,-0.0003051010891377116
CD34,0.044549909883714364,0.0026164602470627077,0.0066044768342937024,-0.03825352031651106,-0.01806242314615534,0.029447131771285093,0.03893280364737753,0.04016061986419179,-0.0035392300070032547,0.03689857724590842,-0.01665129882197221,0.03976533135270486
PLAT,0.09599548191650586,0.13963513655886065,0.045605240879799294,0.0766103694519807,0.017553085567269807,0.0208701760292996,-0.09943619514393065,-0.0026571992626509893,0.013403728946256665,-0.02377548812767357,-0.013815975774844825,-0.006272782959516109
NTF3,,,,,0.005242186293223977,0.020323714098725992,,,0.05633906843653596,,,
LTA,,0.014058949112142357,,-0.0156051289969508,,,,,,,0.011241902142307839,
CKLF,-0.05781189769250186,0.051390427992056675,0.05246405328958683,0.056185159055501394,0.018193396778555516,0.03332380274605479,0.0027694948441595113,-0.002343306969530588,0.05694713680079074,-0.031147480354606728,0.043241034123534215,-0.016675079350291066
APELA,,,,,,-0.029969761166833607,,,,,,
CD24,0.07297079025244974,0.005578815555460825,0.004461419839103756,-0.004680475711715359,0.1162033495827099,0.056758415003742166,0.10606552528682557,0.14396555129472213,0.046752476986938116,-0.02992438340885633,-0.030774112697143436,0.025783412564106756
HSP90AA1,0.037507049025679425,0.004360713382144556,-0.11141903869925135,-0.03276502308397917,-0.06826268058494986,-0.000500135511168816,0.03292636584905969,-0.16450622084707825,-0.06946728869224737,-0.06950864461036353,-0.037067916087123176,0.05777017197365449
BMP4,0.039601953508277596,-0.033014194081851994,-0.021291579874458354,0.034838648976703177,0.027196639650761963,0.035225858811431185,-0.07570338374874047,0.028417283362018715,0.08890769639761092,0.0800189394038125,0.04949438359062119,-0.01416554845486589
SCGB3A1,,,0.02008988930666122,,0.07402422768495906,-0.021363297673410442,-0.0608169077231947,,-0.027194784308544127,,-0.009193037217567718,0.05467213568558492
IGFBP4,-0.018779474821970142,-0.059950015349067944,0.041070353458857234,0.04040380608691754,0.02806170677767599,0.0550464424829804,0.08819579935552511,0.06622865913236958,-0.06745078433909572,0.011077400714078952,-0.004082295425091164,-0.02949967618042809
RSPO4,-0.022482482059079836,-0.009690842384887462,0.04647527490450369,-0.018149715039525893,-0.026516300040595,,0.028130696801255302,,,,0.03560024632738557,0.021871891187831265
LEFTY2,-0.021115575709595928,-0.003848186673453499,0.06633396960944012,0.015074798793808837,0.01253993089855102,-0.018382148223426494,,0.0027400624434162357,-0.0163348580139468,0.08248567048922495,0.026633647917384127,0.013409287049664601
PF4,,0.04969249535341888,,,,,,,0.050113176681496084,,0.05236040477787552,-0.017629844186825495
ANGPTL2,-0.060844139752188595,0.07311937725615934,0.03981992614805624,0.027131606045407337,-0.008854198426293619,0.03696772053915909,-0.02987179550538421,0.03480677357546919,0.028248188360492366,0.017101215820038193,-0.04427031578011756,-0.033629875903394106
LRIG2,0.02883549566834191,0.040740087995621656,-0.008610763850212038,-0.004299331933691006,-0.039972758333854705,0.009237809965860539,0.016371570144158958,0.06277600330867635,0.027400982989756396,0.06276601897779324,0.025652320597240316,0.025426206887476432
ICOSLG,-0.02917360918469253,-0.03127239972399042,0.027141348818661898,0.04222390587372044,-0.0026230034818450956,0.027868876782760257,0.015958477294242348,0.03993834069288456,0.00803282005428733,0.00878195713377906,0.003483271745000252,0.036183832960357105
WIF1,-0.026402365601730232,,-0.013277792786804325,0.005960497672567367,-0.010381537190325276,,,,,,,-0.0323503874093057
NPPC,0.019758283457728433,0.03134039632112229,-0.019908781030691068,-0.027320680732739158,-0.021297623703117604,,0.10911762093529095,0.02852827774352571,0.04101137396378802,0.08433936606327545,,-0.02988335985568903
LYZ,0.035993584486055316,-0.0016122210275833298,0.023465597733115278,-0.01496407068865905,0.004757644524226311,-0.04443688218499662,0.04903912801869804,-0.021188723227867814,-0.01702948374817068,0.012765657361722565,-0.014322679333317268,-0.05395459435875831
EREG,,,-0.04496107819906706,,,-0.021495053267802357,,,-0.03150128626595698,,-0.028810950928053053,-0.020297173196966906
SPTAN1,0.03363458522697136,0.10822432543430174,0.0479962240931851,-0.002745200805397885,0.02613748306711269,-0.05870070860866547,0.051674366675039794,-0.013200949035602353,0.008732208933725862,0.08101829213286338,0.08271890421729763,0.0651255102969683
LIPC,0.040323289211788634,0.0016391608320363777,0.0658412138615053,0.052368800803103806,,0.04433227928038883,0.021958008493336404,0.06103792409753534,,0.08883198419857954,0.016411059221355804,0.10597025468895518
COL8A1,-0.08049810478206788,-0.005252432044967487,0.060752354006340895,-0.0011411755838632617,0.04450693276869633,-0.05424413626947881,0.0462969779653619,0.09571813946384237,0.0049266590038818244,0.07535476864191921,-0.0288698052199521,-0.02531912722966178
GSTM2,-0.04967772133446835,0.033830742971449036,0.03375341817653532,0.08682043431154449,-0.012474311986064714,-0.018942777035076134,0.052230461931365,0.04874825502379091,0.0029467196265776496,0.022814019189124395,-0.013772381801039646,-0.014107717579741833
SPX,0.10635811531308899,-0.0022424443890835754,0.003555229682335367,-0.0008538059673389027,0.019832542084473288,,,-0.026476069954482647,-0.016167470941252867,0.044585377233262356,0.10454726947600772,0.16087367608210837
MFGE8,-0.0004617020844775664,-0.0021305467667169222,-0.059492661757242306,0.022537896928990143,-0.01900873354033154,0.01921113326556455,-0.009024246354396968,0.07981452131867289,-0.04909921821336196,0.037606030119010925,0.023336021429727405,-0.0291524990390956
TGFA,-0.0058385659895663685,-0.006792068875862108,-0.01391880136661528,0.0018523574407025782,-0.009108986764978878,-0.01458741085267463,0.003957272301506404,0.09912072122745894,-0.0015083562275414418,-0.046447369750294086,0.058927520080993376,0.004158886127598878
SLIT2,0.010617137175583304,0.003540770294763712,0.06939532325950597,0.030669229729334353,-0.008669449349867063,0.07494536365191785,0.042219965318584615,-0.039079120822642366,-0.0020297515049808403,0.049545595231864456,-0.01781724289487415,-0.08348276123550988
PLTP,0.03492640283385137,-0.022936103013667008,0.08752253822673348,0.03143535315664116,0.12766153205696326,0.005461651888889999,0.1103765338499619,0.07708293942557326,-0.07478587261403476,0.06109255400731461,0.04501934815621631,0.0415839959259679
APOD,0.019400492533488356,0.010173115800412037,0.0018871585315191211,-0.012604395502842801,-0.00760743099297094,0.010236796746427683,-0.07600552157499467,-0.14175014148168585,0.03285072069179962,-0.05525929680962913,-0.04017186681601974,-0.04216812863914942
B2M,-0.05381235057419001,0.012251403744525855,0.06659790867628392,0.02516287861665197,0.0841125134754367,-0.006509557712048222,0.0005941474579670016,-0.042510631513536075,0.031238757182756607,-0.0027249566016928264,-0.11722417160103436,-0.06975394160820618
OMG,0.07249738416755319,0.1011725923355994,-0.0032584291581405607,-0.016590329853267055,-0.01935597435857023,-0.013612935336718547,-0.00884063904539625,-0.14561050768539502,0.050233524542518074,-0.04865665211095542,0.1487878397949997,0.08637684435029859
CXCL3,-0.08794916191907153,-0.05617403822782559,-0.10890657304129693,-0.03194309858386268,-0.01714402967784654,0.04658941301296573,,,-0.05618303650175855,-0.020147853378455614,-0.017845632341234232,-0.027913838173865863
CXCL10,-0.0078269465516528,0.019474137082411587,0.036869513775748146,0.030025276261703718,0.0982935301217234,-0.018549018924005563,0.004624091080334107,-0.01518988099041486,-0.017465189729681755,-0.027143456141353668,0.011896814974460865,0.06814055358571487
RSPO3,,0.0251681029405113,0.01732453253866636,-0.005957286886025734,-0.019166593488106797,,,,0.05605049558937289,,-0.02215816749439358,0.025069388821088712
CORT,-0.02520682354167983,-0.014917144747409421,-0.027198903555574673,-0.02735896909084092,0.056098559859503024,,,,0.16685840099674754,,,
NCAN,-0.024287189323974574,-0.05380749037388046,-0.05406511843647123,-0.02425050196744162,0.048185223419201235,,-0.07460973982080756,-0.021706376637149284,0.03625501625103701,0.005082002609579008,0.05895565759994014,0.14621844605579323
PRG4,-0.03440139581874542,0.05319123402761643,0.12152382938957425,-0.023194615304237706,,,,,-0.000134888460366023,,-0.05019422107957952,0.0781573036907005
ZG16B,,-0.032803174007187276,,-0.012399691598001106,,-0.008354570264697755,,-0.03208133179335919,,,-0.027628850206155613,-0.015040065204862032
TGM2,-0.06860247091508179,-0.04929877987501803,-0.025770935067591316,0.04776362407465269,-0.06799883928096898,-0.003299330992075596,-0.023431313048746176,0.0410131992011709,-0.09306807959391786,-0.039516906681143986,0.020972872507210406,0.014603540829089934
VEGFC,-0.02468368834672458,-0.006348473258406228,-0.0035926720514097344,0.0008288726033345536,0.02528956022034583,-0.03727891018268157,-0.04204294926142473,0.14712106523495747,-0.027301563636976785,0.050405892681213274,0.011733766051840656,0.05002327579304363
WNT6,0.06526151848759637,-0.006069245557342539,0.01402266651926899,-0.02759507138373541,,-0.01303301706125092,,-0.03050935030195139,-0.025324553912404287,,0.003753080756501602,-0.015540899701788988
NRG4,-0.023329963731641142,0.03576309234332778,-0.03785919184145615,0.012167558124731392,0.0025503223736757976,,0.04114452860912192,,,0.0016837078130036045,0.053324899741718765,-0.023371129504939955
PMCH,,0.005059110542637276,,-0.018149714163606112,,,,,-0.01911802501166245,,0.033426879311118145,0.09225107207720586
COL9A1,0.030884963855056215,-0.004051361148644982,0.00047101643265974233,0.05470945663726774,0.001390291186631144,,0.08890748466949795,0.09633172520004177,0.011569152378077534,-0.009021552171289813,0.013052453374591025,-0.01725963364495006
GDF11,0.04258506924689195,0.004813372886315544,0.00549714909792651,0.03104395027624576,0.02292127381494376,0.051454881678046176,-0.008650280809641926,0.04246579509725982,-0.010253022697736165,-0.010219072326409452,0.0052609338566665925,-0.05756681295423557
RAET1E,,,,,,,,,,,-0.007676925878016385,
IL24,,,,,,-0.015291583580072949,,,-0.012813573116494328,,,-0.026128145305976118
SORBS1,0.042409902550916936,0.07052009074368383,0.10477939257295182,0.01644397100166865,0.06027331528129918,-0.04279817880699504,0.09055360419250777,0.028106670646865877,-0.0051021167545726815,0.030377823363460617,0.05308179388796745,0.04161072206618314
DLL1,0.030857193764773104,0.10226395200476969,0.05315487297094048,-0.0458822195925162,-0.03259152255474839,0.03098321802169563,-0.05653845742763343,0.11730521564216098,0.028504128901347132,0.04830498261131031,0.03015086953828158,-0.023377154074060876
TLN1,-0.0070254536524129866,-0.03268286080406069,0.07209667765075028,0.02906710974260566,0.04140520724471649,0.04372197132880908,-0.007514915668006902,0.03468612308943924,-0.06027994838309562,0.07791734270530885,-0.06253806235575979,-0.031791762688484805
COL2A1,-0.02387975420047893,,-0.03328183092693876,,,,,,-0.033396091309587074,,-0.032247622958162137,-0.021056133250630174
SHH,,-0.029370350393201194,-0.0013743278465357036,-0.03513201931132989,-0.03044544588095016,,,,0.026360186816413264,0.02730942412109725,0.00741297930353464,-0.03086779835581438
PON2,-0.001470759928179083,0.08556610077928693,-0.01047769613850136,0.06591964862755686,0.056983789348217524,0.03363662711684709,-0.03746044388272781,-0.02926003701307534,0.004753357466685398,0.013042475250268595,0.09258141491954187,0.10745488624740503
ICAM5,0.046284823460178905,0.04234895556279449,-0.04314598264110106,0.012067506854163947,-0.04532344199368986,-0.014475362715912845,,,-0.040896233060522875,,-0.030512569421946818,-0.057517485726374405
HPX,0.024628362291401206,-0.048128810969681766,0.016947035727061643,-0.0021340525920296527,-0.0025272506855602596,-0.028742437845720382,0.08303004236627727,-0.02428021793992351,-9.104705354726128e-05,-0.028610950510130417,-0.02430403912917788,-0.037297614696455414
SFRP2,-0.031090058217670004,-0.024826690053220964,,-0.020280486241146516,-0.0005717150340752033,-0.015091442279639584,,-0.009277827448504755,0.007689751198388877,0.058835070920965384,0.04859786900423618,-0.0555239034747084
CFC1,,,,-0.015605129940049358,,,,,,,,-0.020679772339168553
CD70,,-0.0510486080001219,,-0.018984807282473128,,0.07629879711156706,-0.08283457670287088,,-0.05248064283540561,,0.030593753645525183,-0.04105646240349688
HP,-0.022237285725876764,-0.049598714977695184,0.000219282825949108,-0.05027666822793165,0.010739942562978678,,0.013977526093138029,0.020124947349618217,0.01675266119065425,-0.027330562250567875,-0.033146198752714524,-0.04750418569028676
CXCL2,-0.04470872430641459,-0.003763925658812412,-0.0015617161208079753,0.036171228475787166,-0.003059747007765474,0.06897177563753731,0.04378144653152597,,-0.013468177298044861,0.002764970506865537,-0.037206534515388606,-0.11396507290342245
NPPB,,-0.06370740528131033,,-0.013664486415667004,,,,,-0.01532113134300939,,-0.02247699568219918,
CCK,0.032577113146245645,0.08680533454707118,-0.025266827066556478,-0.02746744104912213,-0.05775001425115521,,,0.034492639206940894,0.09151644196486747,-0.03260857318300216,-0.02915873118633385,0.04495576193042116
SEMA6A,-0.010901312442886875,0.04584108372704221,0.013903929972761393,0.03459403253942826,-0.0206737767627717,-0.010958450234257225,-0.08693513525727176,0.06795349715550855,0.050633878003834586,-0.02576122508851464,-0.006229774861074038,0.08927017473230597
IRAK4,0.04433443094095653,0.06210696579665533,0.0668257779175979,0.03262137914996157,0.014072844019578402,-0.01904768719132971,0.0378277234499335,0.1104217458665959,-0.00029893186699951255,0.07643930884406588,0.0417153034998825,0.023845060096972296
GSTP1,-0.040836773452057586,-0.0024993720944939584,0.004207351279681651,-0.03288303673970049,0.03464486290442881,0.03308957356182316,-0.05880904977134157,-0.08844488187725912,0.04080727581397264,-0.009187133028074753,0.07037597188697642,-0.010930144920791543
VCAM1,-0.06746086785522153,-0.005759358816624484,0.00194980313256279,-0.017445404424273555,0.05545511501290871,-0.04676496249828784,-0.006211374082493297,0.017868711326880282,-0.025005463907547886,-0.035244546156979265,0.11833845445644739,-0.030779517173126065
NXPH3,0.04764369778224739,0.04584030285943923,0.0839454788202455,-0.00971560202885014,-0.022800560051762748,0.00016351245598357036,0.0152044881268425,0.017752327729505725,0.006669689660544307,-0.0342533571520824,0.09329683924535793,0.09217346536957241
MTMR4,-0.033922213389905455,0.08913753169233518,0.019140195786953154,-0.011573587470707636,0.044974898468040696,0.04012553069235107,0.015885668826278804,0.10502802812323206,0.004326278283443146,0.0262213440137449,0.007377024608532445,0.06373822382135154
LAMC2,-0.021304846548721095,-0.065647889568083,,0.08042668772169209,,-0.022211721320103975,0.09337895948428691,,-0.01682781692158042,0.0037391355643873318,0.01470984242618591,-0.022505528435696583
IL10,-0.03380088199040451,-0.0037224503461943752,0.0478036056369994,0.06666295076560193,,0.1109248404822655,-0.027524519017831345,0.1341775579923559,0.12737915560082994,-0.019901657740553514,0.02561380736938187,-0.03915010973013352
SEMA4D,-0.006849948756405597,-0.006918133942800151,0.02945131913112628,0.03369367081673978,-0.008074147079848576,0.000384920045111138,0.04758357591000742,0.03591270144218577,0.03778964365087045,-0.008294815943536503,0.05721125128485207,0.06057452437753997
TRH,0.03520316208669566,-0.018911611048354534,0.04335266862569608,-0.011798151112105113,,,,,-0.0005061572165591603,0.20860555128340869,-0.025175742504526227,-0.0056660889759457735
SEMA6D,-0.07357524153939236,0.048716938879698427,0.0034027403952585377,0.003650947879624679,-0.041047447300359294,-0.020605891091216036,0.13490548137239225,0.09307943521760864,0.04078356953165304,0.04640703206170794,0.051249884882019564,-0.005114650654406231
CEL,,,-0.045239738121178284,,,,0.06484075057561862,0.005573619534478412,-0.020919857234196555,-0.015469681348396656,-0.022613364891886596,0.08438943039072049
PDCD1LG2,-0.07523158226031103,0.006492472359465673,-2.5839783626713457e-05,-0.03056052915347061,0.012704090775029207,0.020358907751445922,0.03255972356226354,0.042902183765606235,-0.03860683173120962,-0.0025943138138891414,0.030802237733148267,0.012036602065972419
SPINT1,-0.03298640042102562,-0.0052326632284978,0.02846796722556298,-0.010058606902747947,-0.03687616699503565,-0.026845999845816548,0.16243793812153884,0.0900316129078518,-0.017288488602363126,-0.04076520279920825,-0.02382017622195304,0.0003588779794668073
CTHRC1,-0.02752281577710786,-0.043443707676740655,0.004091272309679796,-0.022649872268658767,-0.042833232879337886,0.08235532264359648,0.09154604490694125,0.07458164797915896,-0.007936168335606092,-0.013528315903349485,-0.022911581860940042,0.02611080058927129
PODXL,-0.037763402009628334,-0.014492751334030647,0.03631928422618465,0.043548531210735236,0.008567050817928959,0.050074731254532844,-0.04752931467612589,0.008530130114595354,-0.04321841698288914,0.056777962660130715,-0.02433236562226512,-0.03622897220279432
JAM3,0.07250605502437732,0.024081602100410174,0.04121095124141275,-0.04406965771670123,0.008111239761524728,0.03787667096238289,0.008746651644781651,-0.07033628145468523,-0.00780064873574405,-0.00527703171666238,-0.051685685101328205,0.04814951898537567
TGFB2,-0.02117896643987926,0.07475296491639363,0.11839856040604099,0.02699972641503924,0.03919440912033701,0.06025957588254127,0.06555394729754632,0.09692732372219659,0.07597586001874751,0.03876476711561217,0.06513995159552081,-0.02349052801038079
COL18A1,-0.054171012936869656,-0.10721661388567297,0.03013111039307537,-0.005963211567612642,-0.00757963369851122,0.0635092285833128,-0.009017358122335317,0.03137055563242956,-0.03056993694410918,0.05219240485003734,-0.02988991973837503,0.06213032299676164
NODAL,,0.012777875671701838,-0.021973527933435204,,,,0.024501085765935113,0.05234596442850377,-0.015827781197830203,0.002833900847848334,-0.009835555671590135,0.04394784409684867
INHBB,0.05214199722795268,-0.046008558712907516,0.05074230321210861,0.04013763494404757,-0.0074590059938946345,0.01455974265192461,-0.004761915697580193,-0.017475789401920017,-0.0460665738833373,-0.047500089531141904,0.07298485369052751,0.05362930112604569
LCN1,,,,,,,,,-0.014947337387991332,,-0.025459081107775988,-0.015785708071856475
ARF4,-0.013187835363446625,0.021547017022553034,-0.05750496978728056,-0.033906162985674095,0.015126501242702851,0.027349012496957547,0.04794229104336504,0.07345656664380867,0.0028315567743732073,-0.007374061263882498,-0.07940017764238526,-0.025057384046693422
CXCL14,-0.008316701735886362,0.0012879964955350696,-0.03296365619791544,0.02451911167305888,0.026859763899236465,0.019218073244119643,0.008326223350831462,0.1152713702606971,-0.01842924472571732,0.022310712877346792,-0.0024534381411789427,0.09542732730718083
LIF,-0.052097660090865465,-0.06536057038153632,-0.020159530752620457,0.03731165218868528,0.035198090113759836,0.11110560676448619,-0.016034477537049723,0.06618511610686525,-0.025631180401228762,0.04225302054343339,-0.029588620916581952,-0.088468984228709
IL17B,0.07044287047494817,,,,,0.005571737550520345,-0.0432020446183189,,0.010028891653243582,,-0.033044419385600377,0.04003597060683568
MMP1,,,-0.03275183779678686,,,-0.012439299212732326,,,-0.02463696161367881,,-0.023406044304139523,-0.03994226130358189
MATN1,-0.020063900580756848,,,-0.013836101650014214,,0.03467125487346521,0.01197996182964004,,0.0202893033821621,-0.020870382891745868,-0.030619082622408002,-0.016264982486240566
