,UKF243,UKF248,UKF259,UKF260,UKF275,ZH1007nec,ZH8811Bbulk,ZH916T1
MFGE8,0.15802281705581042,0.028057321945656757,0.017436669122930248,-0.018619001210553,0.04729533650524669,0.004464666240914589,0.016876469809020665,-0.029369269207278975
TGFA,-0.000988005825735139,-0.026301053743930478,0.02336453173800207,0.03348467777517832,-6.664090161614296e-05,-0.05918725594981813,-0.029662253052800604,0.020158966859939835
SLIT2,-0.00118499809154139,-0.028978003370429422,0.014851140731369785,0.015452608223557202,-0.04329050873609919,-0.05070617203994384,-0.0430618430191148,-0.016316525793722628
PLTP,0.05612425050030517,0.033126097636308624,-0.032065441637474816,-0.02360489034372029,-0.04643440256380498,-0.04258609166987855,0.06565145059203348,-0.02902482351736047
APOD,-0.05792830117146982,0.0044461782947283045,-0.017005586989298133,0.0441233574584813,-0.00046522114313329735,0.10055193832095617,0.0026823879967420297,-0.026909516587562375
B2M,0.11405725115251654,0.017961827345600024,0.022707803869152665,0.047351679339107784,0.0243800157789201,0.06060265805165868,0.07445663440813927,-0.03593445449719813
OMG,-0.04410906726932578,-0.021141167276939963,-0.015232619363365956,0.029627900543083306,-0.05237946649337718,-0.027153165012407787,0.0607654397012009,0.008304378236091767
CXCL3,0.006799473259235773,-0.030223478589597598,-0.03954020259796277,-0.029376546633074138,0.10715805412352293,-0.0257135657549774,0.053163862890552985,0.041984969210527946
CXCL10,-0.05103151308772594,-0.017455355158689893,0.02557745464158942,0.09745796515252747,-0.005567890180606596,-0.033974997836427906,0.08630382392460878,-0.02284686188265263
RSPO3,,0.005666657212250657,0.01611554094872369,-0.02137080963254466,-0.03435143390560394,,-0.011267652408550315,0.10123166348219662
CORT,-0.027733823183247755,-0.013663166205857839,0.0008483597893097527,0.017902433639062378,-0.03704228597195195,,0.09054691920845125,
NCAN,-0.04366480743803128,0.026464622427521185,-0.02684958895231226,0.013562622041441649,0.049937970670069186,-0.011557498157773042,0.0012730637125601477,0.10166372473150947
PRG4,0.12335398481351352,-0.017743251154391963,-0.01685020563970374,0.03361792384713811,-0.029065979847861568,,0.013647342087812526,0.024052718289645364
ZG16B,,-0.016360695159650898,-0.019556724420662967,,0.02087523731967321,,,-0.017508883890919733
TGM2,0.1270830172056514,0.06056300595111293,-0.05049545637175841,-0.026756455972300263,-0.0042666212171711985,0.04400652780093508,-0.0007157106901433435,-0.038302766605086
VEGFC,-0.02715824336162395,0.054087635152932745,0.020144903237869508,0.007882210164818909,-0.013400895129949018,0.012249773346329991,0.012213259031236668,0.013394107097985032
WNT6,0.0983279856452411,-0.019036314434366954,0.027132135657880765,-0.021083887717509957,-0.026754791450276864,-0.045516331223153676,-0.028272703609868454,0.05591343161578853
NRG4,0.019244342472880444,-0.010866658903827296,0.034767318700544766,-0.005389328289793609,-0.02985194593111282,,,-0.01404201848725676
PMCH,,-0.012524409185982579,0.014922998781070096,,0.014212171060366437,,0.20887438934974933,0.02820932780490572
COL9A1,-0.03998879847452508,0.07863913299592169,-0.021418556801755733,0.03065855279564286,0.03302439331271514,-0.03069799496215627,0.019688329794936395,0.08661561401256
GDF11,0.014606414846542506,-0.00295979671539395,-0.004115972495008761,0.05625368840329481,0.03824047965593086,-0.018070665177388964,-0.04533059926818549,0.008724437023940044
RAET1E,,,,,,,,0.08950577421699361
IL24,,,,,,,-0.014305261058461369,
SORBS1,0.00901513819341251,0.022279802876314977,0.028209814713810268,0.020988256093700534,0.019949222947752566,0.04782496236681279,0.03039317057256864,0.049134056281528386
DLL1,0.03924968297811339,0.013190718679686601,0.028623133973876468,0.026365217107744133,-0.015396421501579357,-0.09031776530862234,0.04361707303383702,-0.06258349004968855
TLN1,0.08009502169326052,0.021092570441051846,-0.030684319070658755,0.033002146026967626,0.02779901236940422,0.06498720233991098,-0.053648170735761454,-0.022248709766274712
COL2A1,-0.004678048343220147,-0.002990154398742655,,-0.013666491967096758,,,0.09884143977019201,-0.020435880679783882
SHH,,,-0.0008689716282209667,-0.034645481785418396,0.021617168487276482,-0.06008268092862396,0.022550611941859557,0.02395902716103304
PON2,0.1027422123664118,0.04417459486895353,-0.04278118365639392,0.07942524539505882,0.009701796928342351,-0.08219219259770541,0.050495299189764524,0.02099256679181804
ICAM5,-0.0612229186100005,0.0006938948646922732,-0.005572946541103974,-0.036243458991682014,0.05497216874291546,,0.01979919696262176,0.0536606540440607
HPX,0.0712324502490237,-0.029482048889984756,-0.013967520024374458,-0.03877080729088938,0.060353806855093776,0.03387965027583512,0.01498035527219247,-0.03240532794492063
SFRP2,0.03604993795423099,-0.015685884727659097,0.03916896110716292,,0.01839111166305087,0.09413950249627577,0.01919808961685064,-0.009888500691070307
CFC1,,,,,-0.0195553315461915,,,
CD70,,-0.0036808272982020622,0.009987958692286747,,0.04904622563565943,,0.004080278697415734,0.05463203085116965
HP,0.028557921471186853,0.05236363165475139,-0.012268057398627817,-0.016417980413582396,0.017024373107852757,-0.033418594544486764,0.09160670426258768,-0.02100532382116019
CXCL2,0.07610884340019919,-0.04331293344295747,-0.0276045003554027,0.026208201099221378,0.12130016091193353,0.08195372634027853,0.03479171442328497,0.02234784389423165
NPPB,,0.00707423502619769,-0.0330850313237686,,0.049897053235323396,,-0.022363744010672232,-0.014244063892628028
CCK,-0.04040235997058738,0.00842268062531411,0.03227424232196784,-0.027067668831179576,-0.05564715117617179,,-0.019717879048479697,-0.01847839613080655
SEMA6A,0.025280407533169704,-0.023633914135592186,-0.02132133243293619,-0.03463490777866066,0.05336661140340113,-0.062305096011270884,0.025065752337374392,0.04145210638155598
IRAK4,0.017331057291204384,-0.05647159618858267,0.035724653606378845,0.02903904767104527,0.0787919102596566,0.04790492672972218,0.05354508293314546,-0.01916642359572714
GSTP1,0.015182623707794204,-0.0002043093851282479,-0.03321498097774123,0.006363004799328954,-0.005398057202724416,-0.051321578118921414,0.028853263934639193,0.031236283286791146
VCAM1,0.12672150418203487,0.012813673214311382,0.03539922615830948,0.006269420421821607,-0.013184687400850789,-0.02983523884006283,0.0342851673384538,0.004312607525406771
NXPH3,-0.0012445056099671835,0.0011160787665363083,-0.02885367850989195,0.01216468667930207,-0.0225327053789759,-0.04191949843827664,0.024337952658449034,0.0478717862106424
MTMR4,0.06750456489517322,0.044873034885718116,0.03097717666767182,0.028735571150494185,-0.059697422144849466,0.054150997685685036,0.015753051106418333,0.06894182206198457
LAMC2,-0.023440670584750745,-0.011946863564316838,0.008100982750693425,,0.004690002425812008,,-0.018786821748987846,0.003677924123798539
IL10,-0.021282972008077765,-0.025242409544991348,0.045366309203996286,0.03181624262245689,0.014687658935974016,-0.057381779301751326,-0.0036582252573657678,-0.03515303299048565
SEMA4D,0.04794639335500664,-0.009623832224672307,-0.028188286288432732,0.046511962502339084,-0.0032445373252011087,0.015571695882251251,-0.003587153140236686,0.015449497627882862
TRH,0.11853023039907229,-0.04848068669852625,0.1011323408873195,-0.01344886424017055,0.06251285228743589,0.09487482640522134,0.04768291702487115,0.00941942192370021
SEMA6D,-0.00236234027550112,0.016293097428990804,-0.051430704094065194,-0.04157637435772137,0.008051787511620206,-0.09695813016550736,-0.0032301025967859777,0.0637816517986371
CEL,,,,-0.026533208222728116,,-0.045976563661342555,-0.02335523560213617,0.01689901499703507
PDCD1LG2,0.16086183850983748,0.03442748098742928,0.023544176629513153,-0.02990238394945889,-0.006338181412080857,-0.011377706441433664,0.005988751166196246,-0.021013128949219178
SPINT1,-0.03629330745366766,0.01487581801682816,-0.004920960466570501,-0.035872157972689035,0.0013084463648832263,-0.04628467242079435,0.042714920081246874,0.07973150479703875
CTHRC1,0.0726568831309901,0.01877211705893891,-0.005315411544107958,0.00919763492674876,-0.011910459059532547,0.007471645458541775,0.013254340264762625,-0.021020682200857857
PODXL,0.14921624031381556,0.013887553165801954,0.03403919172815595,0.06392180490505471,0.03845666135483619,-0.021612623711460943,0.04181668846934074,0.022423004911021293
JAM3,-0.013106029766396068,-0.003593300141094116,-0.021109208663361724,-0.03433423310699154,-0.0017024131882217998,0.07476545005880943,0.05396450557640497,0.022838899362207284
TGFB2,0.048102718588889204,-0.028241412430763696,0.0025914718632025152,0.10132933992403638,-0.020868643348139128,0.029005573541545225,0.012738755978807652,0.008724962863100563
COL18A1,0.13906672982940765,0.027309130202483586,0.012261061646967358,-0.041286662908265014,0.06475997645824479,0.012656992297054732,0.03543550335829057,-0.059031476494632244
NODAL,,-0.024547459065412836,0.024350210226399834,-0.03239151997068956,,-0.006903555015331969,-0.01767036719209153,-0.021834919715400542
INHBB,0.06078371430524364,-0.015003050462948477,0.06536925853687146,0.010048318862901221,0.005156871949779498,0.04806363636738298,0.003958938830542423,0.05641523787536144
LCN1,,-0.011946866252409784,,,,,-0.016687426802822716,-0.016133863398566047
ARF4,-0.004678169786583729,-0.0001770673858834193,0.048397277521096814,0.03538127719972341,0.06120265643115489,-0.08936822641701468,0.03591404470769824,-0.03624786853744555
CXCL14,0.06592259402408217,-0.03636920421568152,0.04365605400961231,-0.028658521977217407,0.04134661207250182,-0.0660792888305924,0.037465042432127504,0.1474736968982055
LIF,0.09739228527705632,-0.03582714895380655,-0.005588066179419323,-0.011632561118570108,0.035797572466149334,0.07332275620382622,-0.05015238989563396,0.0061410016825955
IL17B,-0.028017677976728297,,,,,-0.023649861667630726,0.10227250820594048,0.005571159733394991
MMP1,,-0.01647072793575007,,-0.013448861306339608,,-0.025574969593127737,0.0021803369578284383,-0.0373574751958863
MATN1,-0.022075319016411445,-0.015685886865237416,,,0.04657868890856927,,0.028523923262919016,-0.01940384628683452
ADAM28,-0.021495597728234783,-0.02347728115173573,-0.02934664377928323,0.034685676461920154,0.008812476961225656,-0.024177701171991917,-0.004612060263700232,-0.019177130331721397
TCN2,0.04011412010264682,-0.008446874677539889,-0.04455056843828685,0.03986193177044028,0.019614341129034617,-0.09518519141764827,0.01512928294884619,-0.009539741716921428
THPO,,-0.020439360064674828,-0.001289684653660567,,-0.002873185571895065,-0.02007943750404067,,0.05938097588418374
CUBN,-0.06342719625768707,0.026406980039821455,0.024503485710451054,-0.02270061910283839,-0.03894934132942561,-0.03459441805312188,0.004342372572266895,-0.008403548769756967
TIMP3,0.13324623830081433,0.0003793466912896525,0.05700983354387374,-0.013496600669495675,-0.027629300378476815,-0.05410177213601994,-0.015103336565252038,-0.03554976448457746
PIGF,0.07056230952298792,-0.02985412057289577,0.012776732235682499,0.011286882679050493,0.010125615874046088,0.005523892263655222,0.01269098658267125,0.033025981385882336
CRH,,-0.013997176190763131,0.0701049779280754,-0.013666494474678288,-0.027294847235764988,,0.009402206062580687,-0.023924454490032002
BDNF,-0.039988769763426746,0.04801706619718318,-0.004523200863549517,-0.029795118540679306,0.005168171695831859,0.03650676498090468,-0.032115357534005046,0.05857913201623894
CCL5,0.09686341796041852,0.009044947641554342,-0.01277913858695446,-0.026092920164781624,0.016470636138110707,-0.04358819564682622,0.0707935369401553,0.016876089039168814
GAD1,0.012298970234002364,-0.00892467388743525,0.04815436922036465,-0.03463357206930063,-0.014947099929535364,-0.09966566458393732,0.01453846008909387,0.0013416363092556738
COL14A1,0.04253718882149685,0.012106482823994574,-0.0164233983107569,0.02848067483383887,0.019915284029558757,0.08604129479337387,-0.0011522376899084149,-0.023862121516920187
HLA-A,0.07672023640160251,0.015097403352696595,0.031399766000794034,-0.0441622175780916,0.05179694462528353,0.05101609580035528,0.005746195191849793,0.007064283593810006
CD5L,,-0.01399717457139646,,,,,,
FGF18,,-0.012664913081463015,-0.015691480489682823,-0.01864670391680471,0.12064095749552897,,0.0055445338143746145,-0.015954308067666317
ADM,-0.02786406737369338,0.012786442009979315,0.013778685955449602,-0.025950059847603218,0.06557020765138268,0.0015592428142790452,-0.042834823550994966,0.009791934571413299
CCL15,,-0.023353045918494596,,,,,,-0.013837170148502251
GNAI2,0.10321300291318264,-0.05480889392570458,-0.012823211673297296,-0.0016445660534126203,0.023277841120941115,-0.013351668583818343,0.018390980676299778,-0.01881598469739766
HDC,,,,,,,,0.06994912226864407
COL11A1,,-0.02128247408475199,-0.005215421611029864,-0.014663092679943228,0.02875425816834165,0.007008402134156354,0.007382042412798865,0.030408246609026992
NUCB2,-0.01777420973966683,-0.019774662631902747,0.03288624707428689,-0.06421069920098375,-0.025371144772871803,-0.06453661883538243,-0.011875759970495186,0.014408484197207652
CXCL1,0.13376249184564523,-0.0023002197369194734,-0.04601370550101317,-0.006486611310222511,0.07199764323581659,0.06299522479663804,-0.009729675871663023,-0.02260691689189964
VCAN,0.12183054189575578,-0.01276113465480868,-0.02040737930222774,-0.008832879301769474,0.008330915118041633,-0.08747620864082922,0.0499759665190761,-0.06166045604145102
MMP7,0.22173570305419682,0.027712710080529963,-0.01248172126592545,,0.015927584045216898,-0.06513313216774692,0.09557726663378953,-0.060012994750037275
PTPN6,0.022169623101283665,-0.0842978135270492,0.003477868955116383,0.011065649916374544,0.011894686003464728,0.015400722987756948,0.04146226829665515,0.026168940546279457
PTGS2,0.08249987097095093,0.03194295199219739,0.019025826263971892,-0.031062000390843617,-0.007774639995765774,-0.05413693860490203,-0.019154668887184468,0.06684798031562388
XCL1,,-0.015338399793652993,-0.017072892344198422,-0.014300413311795445,0.052834888697804616,,,
CD58,0.06761731195686203,0.006238961372372896,0.051158761621850596,-0.04870983525218353,0.03374001570666534,0.01470502162140626,-0.02097448229100817,0.06777297346410846
TNFSF14,0.08587316479381032,-0.015455019036143826,-0.020894055833677337,-0.029926296103757077,0.030529926330343876,0.03132422018358215,0.11708637371189601,0.006465392922385239
CNTN4,-0.03651900503973371,-0.02717178102894059,-0.03068305912981157,-0.03367951703732725,-0.04743634828149692,,-0.029018086494920086,0.013087289357892678
NTF4,,,0.03256520880295856,,,,,
INSL3,,-0.0137403753749936,0.0029464949483705856,,-0.01974513132296282,,0.0819689882572136,-0.018946224559206176
BTLA,,,-0.0013361187135363813,0.009529334521643206,,,,-0.01832005182503667
MFNG,0.020138999338488575,0.03516251192933898,0.00124706191651346,0.008760127033788092,0.007024864038073924,0.016334625906347704,0.02359634181925839,0.0156855904533248
ICAM1,0.1213852121242171,-0.012685998247917387,-0.014392216711775468,-0.04105409960223477,0.03760293973745652,0.1485216659266228,0.013896091004498587,0.024278421954759974
PROS1,0.11861645726120226,0.07620006418947861,0.0854345300754197,0.014578158734458835,0.07695408290674707,0.037081764694252,-0.01571993246909849,-0.02269557763771263
CLCF1,0.14756470401572447,-0.03803538545076811,0.017333750408204267,-0.00502409626038218,0.03355405254630841,0.07809293105018704,0.006164125879837698,0.00790958557560227
PSAP,-0.0036962419447777277,-0.03421270910892298,0.02741198610803595,-0.044236499689272735,-0.021019047814429544,0.07055649690420063,0.004672703240745858,-0.005999645719651916
EFEMP1,0.21338527062161217,0.005226401425270239,0.09404677266122921,0.024584550094039627,-0.04310300262068962,0.06836416063456704,0.04701328238352978,-0.043079517896151207
C1QTNF1,0.05700704893978069,0.10658928758971346,-0.01454221712801264,-0.03364979263046618,0.051121069933675295,-0.021992487986728062,0.020526811021360686,0.0590433244300961
ALB,0.007485355242777253,-0.02124297888380091,-0.01736193319867756,0.0468834306908053,0.032309997681979785,0.06755093350452668,0.054824610413524405,-0.021423643087995683
EFNA3,-0.005344744854313379,0.006895956765140289,-0.012727601053914598,0.019204402130251777,-0.026029194431015423,-0.003608478643897437,-0.0344985839141772,0.02799604677349203
DRAXIN,-0.06431748031873544,-0.08240730868127177,-0.005954832829999283,0.06622497733250626,-0.0018551634076796398,-0.017898988111341916,0.01718941617172896,0.04457843282033587
RAET1L,,-0.01070388586209274,,,,,-0.016687415866581953,
NPTX2,0.01980366163260738,0.052445966610296754,-0.02681574629481186,-0.03342558310243721,-0.048254182316284276,0.09492109392250375,-0.012558974251796725,0.05112754342652183
FGF11,0.013718495901291516,-0.052568106863574035,0.01831568042847809,0.0071895716124443666,-0.03549178684648832,-0.06885622994021144,0.005672502339561898,0.05371694401898984
CD59,0.06554460486331153,0.015928757031274693,-0.008700970415298007,-0.013332035308103346,0.015060846899205265,0.021186595527679427,0.032640378012279654,-0.026195900553746695
COL9A2,0.05143368319941517,-0.00458975882842549,0.007399162491101985,0.07098250482038773,-0.04932624705369067,0.005993050652003991,0.019870595811794452,0.019529539964653744
DLL3,-0.049919716058820646,0.010561918353569339,-0.04226949231592372,0.0016561269191957134,-0.03214253338619979,0.0069783511068032935,0.044601476871839234,0.09216194104386173
FGF5,,,,,,,,-0.04853727964252472
LIN7C,0.035914941762365,0.023155066051183514,0.05417013219292221,0.012093572801588117,0.011947635761481595,0.004830469242923903,0.008317216690266032,0.08183515644248528
GDF7,-0.02207533403939615,0.02870942063956415,-0.027998176841943542,,0.05612193492537755,,0.013654605311673434,-0.02702588308718933
PSPN,-0.0164797696097433,0.014642166961202123,0.012525710609942097,0.08838128582717793,0.025854373139771316,0.02484034603628446,0.01539625003700489,0.0364468159761131
ANGPT1,0.011519381201931033,-0.0551502130737918,-0.00679329272439422,-0.04569284267086924,-0.016371318377102085,-0.06795893298317653,-0.01540362954812122,0.03248497286620066
PNOC,-0.012447017983479372,0.022643606624144563,0.042870917314225744,-0.03017778791024575,-0.03256809274838724,,0.010933513437271457,-0.019554262597125147
L1CAM,-0.061534991182910906,0.019234210378723277,0.01674491123891046,-0.004357318656434896,-0.017745371436548238,-0.039145860410604694,-0.06896526585283161,0.08130246207966431
APOA1,-0.047422190458348897,0.009013066665696767,-0.012844093413238077,-0.03216612850244816,0.03865853331886771,-0.053627882750114486,0.03435245556827177,0.057522887524957225
PSEN1,-0.06286737225786186,-0.021263427059119565,0.032830442790761666,0.011478986635476992,-0.022036808968288225,0.013999873224350532,0.058121746690893324,0.038576015633912095
