,ZH1007nec,ZH916T1
IGFL3,,0.009785944640632396
BMP1,0.11255808998033454,-0.008011441479354524
NDP,0.04752801160998514,0.01524687600886708
TNFSF18,,-0.010727275674705973
RTN4,0.08160130068772233,0.02203042301933185
HEBP1,-0.006573442086470281,0.03225396587404632
WNT7B,0.024851187884404477,0.013629603913504136
PTMA,0.040521589267593534,0.031431005488353
FASLG,,-0.014042015835777374
CEACAM1,-0.01255589907532348,-0.019537402638759707
PDAP1,0.007426547216144595,-0.0010172183153219672
QDPR,-0.03576262675442428,0.013756916931488148
POMC,-0.03908144635769758,-0.0033310646580219385
CCL18,-0.035226826763282974,
CCL17,,-0.012727510161264622
VEGFD,-0.03968695805165572,
TNFSF13,,-0.020738415485671846
WNT5A,-0.050859331186372723,0.010325009478221606
CXCL8,0.12463260604605118,0.00271918018403348
GRN,-0.11993258967207406,0.05369054672770942
MIA,-0.07020467279928315,0.05072971876235699
COL4A4,,-0.02461633226786465
TAC1,,-0.01673160629468801
RARRES2,-0.004938722873568534,-0.07765093543200301
FGF7,0.07190934690422053,0.06509867805862246
HBEGF,-0.0165226733644317,0.029148350061868313
CSF3,,-0.013400104749625616
PI3,0.1034914058120428,-0.02911397587255682
PCSK1N,0.000441190612177235,-0.005671604016973376
NTS,,-0.019843727879597442
SFRP1,-0.02553368598527647,0.06839953746028635
MICA,-0.07730710276613575,0.022504966174844796
TG,-0.0556613806426402,0.07102300364789163
ADA,0.023245045486598684,0.06613334724977171
LAMC3,0.028830918140336094,0.03607066779223809
CCL7,,-0.01404201084260415
NGF,,-0.030422645729233422
TNFSF15,,-0.024413362405656263
HMGB1,0.02593561863715796,-0.014445612603400009
ITGB3BP,-0.0541402942959524,0.03323806300909134
AANAT,-0.04797409626603505,-0.014857033053913584
IL15,-0.03361123872432858,-0.03657775664183252
UTS2,0.013023619909531626,
BSG,-0.03299582135670452,0.03627311332261595
ADAMTS3,0.07920833062996031,0.058648479381762215
CD34,0.09242926086251411,0.06263411427987504
PLAT,-0.013704799475982278,0.008864766787637843
LTA,,-0.01999532748195007
CKLF,-0.046290452338402975,0.07726547656594504
CD24,-0.03367384917029193,0.001881252482832867
HSP90AA1,0.00440355597964936,-0.027256406094158653
BMP4,-0.005391740993381922,0.05274253331583173
SCGB3A1,-0.0396869194723507,0.10174928197858182
IGFBP4,0.08476501001544572,0.060470346282159936
RSPO4,,0.036668798719794664
LEFTY2,0.049986733615326184,-0.046009342568214234
PF4,,-0.019995322854882976
ANGPTL2,0.05553665992775691,0.013455614463249574
LRIG2,-0.029620606890279563,0.034497689944831225
ICOSLG,0.06093610079289356,0.03546607022757733
NPPC,-0.049580120107027455,
LYZ,0.03145026445853092,-0.03012301057609883
EREG,,-0.003051679944697958
SPTAN1,0.042857205048060336,-0.02200727935109981
LIPC,-0.03574550769436478,-0.025281656272745888
COL8A1,0.0660342469437334,0.037372214016877535
GSTM2,0.011822942007081588,0.014922118053415248
IL4,0.09910567162259583,
SPX,,-0.05171741283268012
MFGE8,0.03200123155298756,0.06801024894529777
TGFA,-0.030853969438650024,-0.023686732200982902
SLIT2,-0.08207102814542404,0.0060171094957164354
PLTP,-0.011278920517509007,-0.013190685755987632
APOD,-0.08331063470213478,-0.05446568583598375
B2M,-0.02555001824843491,0.042279386883196775
OMG,-0.07178057073251069,-0.006502611144400158
CXCL3,-0.034986525107018294,0.04483060879804081
CXCL10,-0.015328398344392414,-0.008688841383670359
RSPO3,,-0.0142498952240026
NCAN,-0.011107498580647465,0.04044600442951625
PRG4,,-0.006955105095279659
ZG16B,,-0.017768085772300237
TGM2,0.006381866279487816,0.02104728753811319
VEGFC,-0.03873328824937519,0.018796184811217354
WNT6,-0.04332898792279221,-0.021458615325258768
NRG4,,0.04435681553912478
PMCH,,-0.030728190941815645
COL9A1,0.019790856672075478,0.03495869557716785
GDF11,-0.037522530245345846,-0.023330948552330606
RAET1E,,0.09267791478612653
SORBS1,0.008205724516673212,-0.027893908356156683
DLL1,0.03953322408319152,0.012552955145435415
TLN1,-0.0364321955041108,0.0024159847320822736
COL2A1,,-0.020738413882520724
SHH,0.048826154091907256,0.10197250272312904
PON2,0.07180655747699895,-0.0316687000766437
ICAM5,,-0.016783113500891112
HPX,0.008176082666338135,0.04570380560719743
SFRP2,0.09071719382553316,0.010685964251737026
CD70,,-0.021740792360936727
HP,0.05365596058673767,-0.02131628707200881
CXCL2,-0.04837931068159127,0.04111374238034237
NPPB,,-0.014454933310831662
CCK,,0.07212247365540085
SEMA6A,0.020665478935982636,-0.022812206916438687
IRAK4,-0.02296200232835004,-0.05147476014267573
GSTP1,0.00028934390648951795,-0.0178870140980857
VCAM1,-0.061468874307020326,0.04422175491450106
NXPH3,-0.045975003865595485,0.06553599278621393
MTMR4,0.028733547031931532,0.03007727906234404
LAMC2,,0.16896292367879984
IL10,0.04233758887229225,0.010090427095342561
SEMA4D,-0.03135787975979323,-0.029372830803057557
TRH,0.010677888460310965,-0.016190494677266895
SEMA6D,-0.019798527667728372,0.022901018688535973
CEL,0.056910708418701245,0.10247661754951023
PDCD1LG2,0.044905236133066566,0.0247374765827114
SPINT1,0.0008780938312885243,0.03483918976759283
CTHRC1,0.0730520161185913,0.05102424316548042
PODXL,0.006065378344427361,0.056381367377124895
JAM3,-0.004702293043682452,0.012521005546432278
TGFB2,0.06656276153463177,-0.01736487330111813
COL18A1,0.04591016462197763,0.021577969479331757
NODAL,0.05532300776530707,-0.022158164321126623
INHBB,-0.0389597130926441,-0.001856353946786262
LCN1,,-0.01637270944797146
ARF4,0.05839370008071414,0.054613081112781556
CXCL14,0.05089647304969851,0.09113476537274665
LIF,0.026861329536665292,0.017458984217827763
IL17B,-0.021044291495305293,0.1897834622939417
MMP1,0.10340265233547576,-0.01691615119313476
MATN1,,-0.01969110123094743
ADAM28,-0.059808062736110515,-0.00906600445206559
TCN2,-0.005022152503272603,0.04617100695643273
THPO,-0.04332907535833231,-0.021316293561148825
CUBN,-0.04363294882557743,-0.0006479192226088766
TIMP3,0.09987667223802803,0.010864762035064795
PIGF,0.06934327474922296,0.010041313781901127
CRH,,0.04273126144405428
BDNF,0.056764611611043625,0.03537231745773717
CCL5,0.05237390908685011,0.02523376350638441
GAD1,-0.0006654953997772724,0.032709903074719056
COL14A1,0.06807171380761015,0.037326239946459595
HLA-A,-0.0657996582519478,-0.010716740441686945
FGF18,,-0.01619049597621758
ADM,-0.02916654895628298,0.012292877699394947
CCL15,,-0.014042015903252724
GNAI2,-0.02785635940904108,-0.04415190235291254
HDC,,0.015950742082783614
COL11A1,0.0008707353887876849,0.03849599840876662
NUCB2,0.002681030734158679,0.023631192605680834
CXCL1,-0.0325271685189236,0.012310414989723436
VCAN,-0.09238947691217331,-0.04683776295441334
MMP7,0.03995930977256454,0.03459522291342013
PTPN6,0.07671248441086359,-0.006147423898227244
PTGS2,-0.009956548309172511,0.02350946865318289
CD58,0.06847779284334155,0.025409041952164355
