,ZH8811Abulk,ZH8811Bbulk,ZH916T1
IGFL3,,,-0.01710443865917813
BMP1,-0.0275266900488017,0.08942595590932989,0.024526847312979636
NDP,0.0040282818720713065,0.030318412727953367,-0.012352581039953733
TNFSF18,,,0.017314531495446445
RTN4,0.003437821944824271,-0.009996190120582189,-0.00793030049685223
HEBP1,0.06688580453726392,0.012919428724154648,0.026339031811918684
WNT7B,-0.0050857956007667095,0.009534217453945565,0.07401451509943888
PTMA,-0.08782825251930997,0.00863371760568343,0.048027679230622365
FASLG,,,0.04065162839580573
CEACAM1,-0.017930259643489557,0.08964565402996488,-0.02064026979497019
PDAP1,-0.015069168585033552,-0.008619596101134825,-0.06474319171311976
QDPR,-0.014773544528276292,-0.0024661863793951255,0.007708138026268776
POMC,-0.043051780853628305,-0.036076113455477024,0.0969327324935485
CCL18,0.040815097099509014,-0.02653807639436943,
CCL17,-0.012720651368094478,-0.022230504327465695,0.017100916399602293
VEGFD,,-0.015399748901938029,
TNFSF13,-0.024409019304224473,-0.024163798167192913,-0.021909078635420305
WNT5A,0.0046428512407952795,0.044652893932173345,0.06595193008494807
CXCL8,0.07154946232693456,0.05947206192674034,-0.05916503107134874
GRN,-0.02677800926364499,0.08829555274901489,0.06452303731745429
MIA,-0.04301591304972567,0.035347655234674334,-0.0022946263979869027
COL4A4,-0.03361155883171857,0.026473323074422364,0.006156142819625473
TAC1,,,-0.017676089007883884
RARRES2,0.0771015880696839,0.06616298080610789,0.0448873995797892
FGF7,-0.05017104512973386,0.09383336835528766,-0.024436898822368647
EFNA2,,-0.014636430732707817,
HBEGF,0.07733829131028924,0.12775148952258575,0.07125449277686811
CSF3,0.07560135798389786,0.05511284524898464,-0.014156527478449532
PI3,0.09528064313151667,0.05041045451000594,-0.030757431165475205
PCSK1N,-0.05879391747777876,-0.07689226854516734,0.020529419744733254
NTS,0.02915384467938946,-0.01783171338859602,-0.020963886794261418
SFRP1,-0.008986868594884817,-0.011037238320117305,0.05992450829877542
CXCL13,-0.028573191071698895,0.06575164008676757,
MICA,0.10185972953518727,-0.014436238838918054,0.03372995483828589
TG,-0.01690256532308416,-0.02196170433723466,-0.02760792883271323
ADA,-0.02241081130767972,0.012042085663546297,0.06030457492991167
LAMC3,-0.08454004234729649,0.04002245017177562,0.053049564127103405
CCL7,-0.019065324282722795,,0.01290847270088161
NGF,0.01966560336169342,-0.01443969247954165,0.008180917629652071
TNFSF15,-0.018586550324380172,,0.059200687718662076
HMGB1,-0.0684894293712498,0.015257528439404542,0.0030886206214841717
ITGB3BP,0.00947066553445419,0.057430585332057436,0.01353722141474953
AANAT,-0.01672566896178681,-0.019696671552859597,0.09021129036727421
IL15,0.03182183254250037,-0.011764677548531915,0.04054686906589731
UTS2,-0.014243131232335492,,
BSG,0.025697741610829182,0.0703892866563365,0.04067007266729615
ADAMTS3,0.01823301597018988,-0.02902712291597566,0.11414641986781537
CD34,-0.028212988964383554,-0.023348392421395154,0.10926242742241363
PLAT,-0.06977659258792954,-0.025040538665804822,0.037659390400528625
NTF3,-0.012197723019756034,-0.06268796292680713,
LTA,,,0.17725342806213634
CKLF,-0.0697430177940385,-0.03915448536597265,-0.014589201387696591
CD24,-0.0586966310442973,-0.04411663556537164,-0.021692246272994348
HSP90AA1,0.09138999614262844,0.07975216205185662,-0.01737819594023114
BMP4,-0.029975074819777986,-0.04847539949418895,0.05301735244437349
SCGB3A1,-0.02901822954268965,-0.012743887131622817,-0.01742812850571576
IGFBP4,-0.04199163303063044,0.07640116684200253,0.08651556414574252
RSPO4,,,0.004145614454321776
LEFTY2,-0.016184301338550713,0.08006777248980844,0.02154284177312764
PF4,,-0.013415302093832678,0.1914436740430807
ANGPTL2,-0.06301067356204132,-0.047100308295193405,0.05182029635272226
LRIG2,0.017424318272702397,0.045125892464170196,0.018058167285762865
ICOSLG,-0.03735599816187544,-0.040607999212129715,0.010358541130519193
NPPC,-0.012776750113747558,-0.025382650923458542,
LYZ,-0.022919464665925295,-0.012087156983550732,0.02841025646476819
EREG,0.04678642001184984,0.11048087657191781,-0.018800185496142627
SPTAN1,-0.030932780563113757,-0.015916626255004524,0.0016399805191414998
LIPC,,,0.03654664364834726
COL8A1,-0.04718902268775991,0.004069645698025389,0.02098208131344845
GSTM2,-0.03560648312769469,-0.04147038821086109,-0.046537581481397125
SPX,-0.019222538174647686,-0.016656812274452298,-0.02301183288321834
MFGE8,0.01281029734864888,0.04413725524159634,0.06366158442505775
TGFA,0.058672495794796845,0.014620907933454368,0.04896505292349907
SLIT2,-0.05149723919187947,-0.06394456891832162,0.026369709322574545
PLTP,-0.038474392839571776,0.00992190994402653,0.030810536232720693
APOD,-0.06825285031517912,-0.02046495199263295,-0.008791407257100071
B2M,0.0001725820837944886,-0.0006208530628302797,0.06650415259034358
OMG,-0.024516669254534634,-0.052652904874895025,-0.008017975336611015
CXCL3,0.07770472850064386,0.05620845096129509,0.019391512941907572
CXCL10,-0.01968739316647283,-0.017993809156799233,-0.0582147214603308
RSPO3,-0.03194257663011944,-0.04433002193931475,-0.015054287789000725
CORT,-0.021739515077394328,-0.014038431793657187,
NCAN,-0.07907420219622804,-0.05733476239441011,-0.02676709645473512
PRG4,-0.02088180600109098,-0.020714565179978228,-0.021999374807649873
ZG16B,,,-0.018771076732220622
TGM2,0.07480990498378767,0.09656687751564814,0.05579837162266338
VEGFC,-0.02453597709580474,0.001633494264478746,0.008214523247981173
WNT6,0.019093124832606424,-0.02609105295354724,-0.022669933047351085
NRG4,,,-0.015054289476227218
PMCH,-0.01937858976226484,0.022484946120984717,0.03619743418495766
COL9A1,-0.04034845802008984,0.004726665724269681,0.019446079634115838
GDF11,0.017187260236072772,-0.03238764169226521,-0.020752804553335925
RAET1E,,,0.05830588429220728
IL24,-0.01444820956221774,-0.013201401922536882,
