,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.06185088999423658,,,,,,,,0.032221416384845804,,0.03707102720730024,
BMP1,-0.038695019980345406,-0.04429381429605798,0.05682886570585387,0.026785879406319907,0.013741232531349016,-0.059022981586183486,-0.018450046284974035,0.14558034077924942,0.1250828982697974,-0.0073816565174156116,0.10849749817995238,0.02697460433740459,0.0059399380508953145,0.15509401147304266,-0.032090427232068675,-0.06789856025742441,0.07408941929616944,-0.041417695829995466,0.05565113284599106,0.017710577451676115
NDP,0.00398394703855486,0.05617534173468408,-0.010186022240385147,-0.029073375650567616,0.046409984772909495,-0.04186079132692717,0.007498022279498413,0.027633439861294462,0.055183282848515744,0.020834736238942036,-0.016489445238885164,0.03219900781984071,-0.0008375177029861211,-0.0046343468354153,0.04142613826637749,0.02710966281517793,0.06646816542258832,0.03222128851400922,0.04838491616708478,-0.07522527398618127
TNFSF18,0.09297653275082438,-0.022596681375266155,0.06926636755340689,-0.018682813985394932,,,,0.06675952061748339,0.12225305454868984,-0.017874563318794195,,,0.014258949048585812,,,,0.004464281454345872,,-0.034724147597377214,0.2014778246359184
IL36G,,,,,,,,,,,,-0.007705976112049855,,,,,,,,
RTN4,0.005543679081513327,-0.020721721890828108,-0.0098866526391699,-0.029738267278914064,0.032335378100598805,-0.008184924676066766,0.06079546786477431,-0.13716901657866545,-0.13930914829907007,-0.035428135214896884,0.024744168711312475,-0.03328291333814202,-0.06288255159823203,-0.03346457079522803,-0.007054503748048137,0.046568815459508854,-0.0632158681820397,0.09956463678109356,0.06119201910897788,-0.0596206760897385
HEBP1,0.033865183664659355,0.023763392838229227,0.03219796923328349,0.04304181304545238,0.04385980665016609,-0.019596022343415436,-0.02190549567086091,0.048223198667731546,0.0771867423091104,0.06487213994297772,0.042516993199288,-0.009118350080184408,0.1024084642887274,0.017858616497922076,-0.033496608181948044,0.07690933459905638,0.0244433473658982,0.048423717856650776,0.02647334268229393,0.008443889131367486
WNT7B,0.007379934646687712,0.07220218812409011,-0.01688916144558304,-0.018628561563097893,-0.043985397659721245,-0.013442430373984494,0.01665298749109697,-0.023098115323192135,-0.05272068119844157,-0.002359789207253201,0.05003153292694554,-0.03299507489467407,,-0.03071240941865937,0.05655449229494295,-0.03792442437747718,-0.04251035348650772,0.019472509586329376,0.014912593580747563,0.04904149135567481
PTMA,0.0016685906555766656,0.02717167572546542,0.05438707159380905,-0.013526503820017563,0.14468838280844754,0.01290790304302358,-0.0408568609743823,0.15754509419409207,-0.045408463371072745,-0.013049304690055845,0.15178501161892152,0.10083075324623182,0.13842847939255207,-0.03292109929252576,-0.02166487472478961,0.027352520302980316,-0.08820661826947612,0.008372208633356144,0.003042272933001064,-0.030238951881959776
FASLG,-0.01794569113141751,,,,,,,,,,,,,,,,,,0.03846080636263424,
CEACAM1,0.1835695955974656,,-0.0031063758443982737,-0.01429630056714587,,-0.0031177401241514447,-0.005807455701676196,,0.1376570513944452,0.012658276514510004,,,-0.015427612021167566,0.02639106918355845,-0.02826721056813449,0.05608270862897165,-0.02921117967297527,-0.0005909031942928882,0.06449007295659788,
