,UKF251,UKF259,UKF260,UKF266,UKF296,ZH1019T1,ZH8811Abulk,ZH881T1
WNT5A,-0.09645966567839306,0.04236591051541224,0.052134774305625665,-0.006805955080457766,0.007023451141313267,-0.04731910742259056,0.027256628483209963,0.01579986770555079
CXCL8,-0.01877176050998682,-0.045148103526359805,-0.030867129583686082,0.011933908361997536,-0.013805422168372293,0.16610416775057035,-0.04882990802575348,-0.06274922286190716
GRN,-0.007414610040511893,-0.0235288776070154,-0.06002862750220733,0.02012223151865653,-0.010252039622593672,-0.018546613380131527,0.026323602865521736,0.036785928006427986
MIA,0.0008061928826260894,-0.024286544669333346,-0.04472457407382617,0.1967077897180068,-0.016859994871925823,0.03428889349409591,0.04961538281575437,-0.004965453625429604
COL4A4,-0.006527576786448261,-0.006879015388608554,-0.0033691856936508453,0.009889469486052214,-0.018173102892695824,0.016095719351066066,0.019581481562755174,-0.020576544192876658
TAC1,-0.03789898297854755,0.029914128332738776,0.10867653351923838,-0.05067938631962922,0.07761563496709972,,,-0.0155119094373347
RARRES2,0.00708585691855299,0.0612228306916063,-0.12215866083708345,-0.04433558239776057,0.007222510082255847,-0.049156266437238055,-0.013324742609171738,-0.038936194655311895
FGF7,0.035143118897499444,-0.008452636697463725,0.06601167314990478,0.054030868275751875,0.03984166394780036,-0.0416606096369609,0.06975058228675925,0.04110961687698288
HBEGF,0.036903077184511315,0.01244403276461739,-0.08904794652121703,0.08011131287330661,-0.021788632335089046,0.06572614282911021,0.034837286909867246,-0.001146827976662192
CSF3,,-0.019171558618259324,-0.002677913353207872,,,,-0.039003208973721476,-0.03596552184084275
PI3,,-0.015403817834183351,-0.04521468324677763,,,,-0.04881689020401778,-0.038929902540863516
PCSK1N,-0.03414585208816265,0.03307071356831305,0.03784367245952919,-0.0008229963707369,-0.03025703907073769,-0.042133767919277046,0.0954089335429242,-0.011010470175060193
NTS,,,-0.04937534724215702,0.12667003613457042,-0.010467571191507312,,0.0019372464745618743,0.09259336496413323
SFRP1,0.009907967929535511,-0.01403452152396527,-0.016815156106190783,-0.022203928062183093,-0.020210598381506455,0.11769742330238589,0.017903944413021348,0.014264672338479858
CXCL13,-0.03384612818367509,,0.026921854917223906,,,,-0.02765421613952622,-0.029782029807047212
MICA,0.02500866710518849,-0.009928017726424964,0.018233745026759583,-0.03854369547728294,-0.028997693151555405,-0.04153327194796178,0.018357882002058214,0.06721745000100972
TG,-0.01903320179760151,-0.015145472273159823,0.0611361226533432,-0.02096061139713455,-0.01462632213442559,-0.04881998803763667,0.09061142978559983,-0.017008643768366007
ADA,-0.03932006078211554,0.007903697081476346,0.011776531116828737,0.10642457736728031,-0.023754323395916103,0.09140416658560085,-0.003024408908143761,-0.024107515121290234
LAMC3,-0.01266093995924473,0.06405031587610611,0.004797946851022436,0.08811954706811209,0.003996166782856634,0.048878492301407124,-0.03473667426533827,0.011664203375531104
CCL7,,-0.010950152255129648,-0.02209343303574772,,,,-0.018452142680233912,
NGF,,-0.025089595616701807,0.006582127692887809,-0.0009919070310880414,,-0.01575892693610029,-0.021310747589957983,0.02262256785804502
TNFSF15,,-0.012193530101173163,-0.016357902847312873,0.06854338939119907,,0.09525435211519923,-0.01798876711630898,-0.022333971611337954
HMGB1,-0.01765906094419249,0.04823194760575073,0.009387864498918519,0.06077060322209504,0.04217634641954364,0.06245162350861572,-0.10176499675960095,0.04667899952367975
ITGB3BP,0.049852446498568806,0.0067053772195558685,0.06328884284333888,0.10573898691768323,0.03156697563947091,0.07233386989660961,-0.01437001250442723,0.029485257007216985
AANAT,,-0.011094866501021096,-0.01473944876216571,,-0.016859995809721785,,0.09042171616058782,
RELN,-0.04466467932426722,-0.01925820360543205,0.0362611077348827,0.049293344893148745,0.07129766875566182,0.042993066267028486,,-0.026977017322000023
IL15,0.05551224432057299,-0.03850995151240439,-0.03700840791139833,-0.01728155046378302,-0.02856038557972785,0.20975293942898895,0.11159045893286156,0.03277460523026115
UTS2,,,,,,,-0.013785041671203957,
BSG,0.012306789535230938,0.007969418560548778,-0.017380705618053376,0.061339186042353555,-0.037475214745240244,-0.02827323850257315,-0.008993818425915808,-0.042770153561852264
ADAMTS3,-0.03344271549607551,0.027008604272588114,-0.028784693666138218,-0.02783557846220583,0.06102685514665765,,-0.011234463255061795,0.04062809234443425
CD34,-0.03976097972278269,-0.010053982852606964,0.012479500840440465,0.09531649847830917,-0.013021498947988687,-0.019707095430401934,-0.01669884385781831,0.07081105113106638
PLAT,-0.04107257971415576,0.03261814926010915,-0.009897201168553839,0.008316347488221073,-0.02315375949863184,-0.033323008353020954,0.029927688692316098,-0.057824192837101496
NTF3,,,,,0.07555819254726712,,0.0028241450367968426,0.003696213589732185
LTA,-0.013997076427917421,-0.014034520867408294,,,,,,
CKLF,0.05146949337167086,0.03923115894450604,-0.025409339743621116,0.0761988720065433,-0.01810923854248958,0.00748345785675398,0.013195153575609188,0.06991270299907613
CD24,0.014647294614641336,-0.030863513646151693,0.030270377277436752,0.05815813028528107,0.018955828469345015,-0.16174726957225677,0.05605698729915203,0.062400140722028354
HSP90AA1,0.012690320612242702,0.05076681622289922,0.058533699298233606,-0.07530923895108431,0.022562369323382205,-0.04445881613165392,-0.011193005691110036,-0.03971090788657537
BMP4,0.006508676754546831,-0.013978749830255778,0.02352273924478422,0.10350993797415033,-0.012901083014419053,0.14834917678546533,-0.021622707175395897,0.06766638888997578
SCGB3A1,,,-0.017552863896650662,-0.004561559544526226,-0.014221571367883743,0.02566405587606985,0.039349037253797965,-0.011069354092333625
IGFBP4,-0.029996849292216285,0.021027219746949346,-0.030450931561668036,0.007110662631780706,0.04291471014629352,0.03639423934574012,-0.0886075413626543,-0.02031875725344536
RSPO4,-0.022627872658369408,0.0052319516050292544,-0.020258858245386258,,0.06446029750570632,-0.04649498472954856,,-0.031235368119802875
LEFTY2,-0.014168981822631035,0.005625215580670215,0.025516499535317483,0.09722621697486476,-0.015594124657530137,,-0.015663779595370683,-0.04247803705182949
PF4,-0.012732243412850891,0.10952017978608082,,,,,,
ANGPTL2,-0.02035611621990148,0.05855016496419463,0.017409309478186755,0.05660932032996398,0.0014929540272298192,-0.0411540566727887,0.03483572100534737,0.005651237934171612
LRIG2,0.04188004004324134,-0.001871186908351761,0.03972371728000263,0.06036042441316909,0.014450564244395803,0.010097415825593972,0.06964685816687657,0.014877529673892258
ICOSLG,-0.01527866886027326,0.03832953760997742,-0.02914629082618048,0.022694142759214442,-0.006345359637490819,0.11341510760443932,0.010556644846450476,0.03423157055779843
WIF1,,,0.027405437215883902,-0.050662580699028,-0.02676204889082231,,,0.022834443584236263
NPPC,,0.10057602574374847,0.09213215511224711,-0.04232242494962251,-0.01976450098979447,-0.05761273399598576,0.07193170053251974,-0.019732144619510814
LYZ,-0.016863549468981325,-0.033806869268845775,-0.044624088617026485,0.014308600350157888,-0.02064526059133671,-0.015187661736537638,0.008325375063278129,0.005025829597869897
EREG,,,-0.028509020360295286,,,,-0.03745454097540397,-0.038904177623722454
SPTAN1,-0.005419844419717743,-0.014162466446397725,0.015800309562130584,-0.020598378187487932,0.010471493672076507,-0.016876025353505204,0.09157021371915833,0.0741839875961675
PTH2,,,,,,,,0.03982310866915218
LIPC,-0.001681951400941777,-0.017168875965937313,0.016912769604851895,-0.026799253548594085,,-0.01071752468787419,,
COL8A1,0.03672271640814077,0.0743890397929738,-0.009637556257847636,0.014914626335215425,-0.050424131967490474,-0.016990151147521792,-0.008916078263980423,0.027580913180185927
GSTM2,-0.01655012400172023,0.021923277995391996,0.0077745472463808425,-0.014613877923026009,-0.005230654946801701,0.1211361305149412,-0.02167627249112344,-0.0367211914436526
SPX,-0.00839056353768772,0.058769455989014306,0.07823490181556182,-0.05588905629042972,0.005668403339213995,,-0.018604300237173126,0.02074221360802251
MFGE8,0.04139163181852164,-0.06967323674961129,0.059576536003117256,0.002680537455669946,-0.021355006919973885,0.01564340780471931,-0.05979270439449033,-0.030769738847133507
TGFA,-0.02354139552879304,0.02120589763801231,0.05328107425166214,0.12582376202899315,0.0444082492047982,0.11874140574463132,0.04038286176803187,-0.01993758128663984
SLIT2,0.06575033296089261,-0.03251615558442311,0.07372320060706582,0.013362181781904878,-0.0296633265150042,0.08784185286304942,0.04925476361132404,0.052537245613745086
PLTP,0.04334044895159899,-0.008514467328744973,-0.12283669674084749,-0.018413728790808652,0.012433162256388589,-0.0810164770167969,-0.03613748281556836,0.0023694047852779302
APOD,-0.024482322541125444,0.020399192623816006,0.06925047417316263,-0.02927284272636384,-0.015431129178393755,0.14971540998247174,-0.014899983106255276,0.005164342823915264
B2M,0.0005420335087188658,0.0373627358803751,-0.04415379256796182,-0.005497486417107781,0.020523256831886317,0.09070145403078074,-0.03131849847369245,-0.006464269284172804
OMG,-0.035802946852990646,0.026522387631230798,0.06637303968844073,-0.005888692161673285,-0.011561459768024203,-0.028875846699614596,0.05219811825266046,-0.00030663968395659616
CXCL3,-0.026176280751968213,0.011940119282320619,-0.029857346731250994,,-0.015214073029580761,,-0.014416751991876135,-0.0684055219773675
CXCL10,-0.011229926232058695,0.003413604563362805,-0.04016541823816739,0.007001534550702409,-0.02311129047581336,0.015847502052061254,-0.01905420449831122,0.021715952442901594
RSPO3,,-0.011094865681236075,0.0577333917938888,0.04888822362474047,-0.002831197520442651,,0.015010580600760054,0.005489265593163189
CORT,0.006079326874852297,0.012420510658782854,0.006528533546925276,-0.039759586876564834,0.0786720735411913,,-0.021040325779860695,0.08571256072281964
NCAN,-0.02279534674930175,-0.033106446320667164,0.0823687575020204,-0.020343418669374242,0.020928267814124855,0.07705962491283916,0.030458705598810705,-0.0024354006782565055
PRG4,,-0.01095015396154833,-0.014043479910321139,,,,-0.02021020246176832,-0.027025180302214753
ZG16B,0.005569077762639591,-0.01270899287337105,,,,,,
TGM2,0.01886162189337683,-0.027263523151843296,-0.026386084934271883,0.02464409495420728,-0.03615504870236372,0.0457632961499896,-0.03443888042321129,0.04401139880514029
VEGFC,-0.019672992313363395,-0.0195161063698112,0.04632626155286187,0.020500572754143635,0.013704352800874417,0.12441606864101142,0.012437734926023333,0.11301539359550267
WNT6,-0.014168982194488925,0.003824612713588361,-0.01935056328675341,-0.017725545952304602,,,-0.011639258320471014,0.03477957764638272
NRG4,,-0.013326838295557962,-0.02000310063075624,0.02963446729354232,0.0026618771706774396,-0.03710850443207362,,0.08850128701833405
PMCH,,-0.01846563280605159,,,,,0.003862761678193649,0.04032225690876338
COL9A1,-0.02580808697448151,-0.013918909930734653,0.05015915609786337,0.10381552333221165,0.04419689512998763,-0.07356237112391072,0.0683751399856287,0.008496158461648726
GDF11,-0.011928750821973515,4.958396213169238e-05,0.07950788502247126,0.04800362433267833,-0.03395826343189825,0.00892336543125247,0.02775762914062759,0.009113437722241132
IL24,,,,,,,-0.013983524243411791,
SORBS1,0.011895923331714164,0.04294358860133702,-0.0011829132856742799,-0.042695710097063036,0.038646812076680054,0.04447371270981043,0.08028877842843636,-0.03853333628401843
DLL1,0.009614560904895356,0.0024015344288407657,0.011032743918464108,0.05336297687758214,-0.012477055787363928,0.017687781716619583,-0.004623551716214479,-0.006366722183368439
TLN1,-0.005712139664278458,-0.035775617425017836,-0.018077194016894973,0.09870819089261644,0.003375380886151088,0.04266754442793616,-0.05222044255475217,-0.031817493815089054
COL2A1,,,-0.012542957981017247,-0.019203423046479585,,,-0.030569817130432976,-0.004435135305302751
SHH,,-0.011379007828749146,-0.03179724711453632,-0.003697180074536548,-0.016328900239727228,,0.04390977199958097,-0.04594133444199263
PON2,-0.029711707196635247,0.02388626824254139,-0.05482793917201994,-0.016853604028397234,0.01164535528295132,0.045794646013519257,0.024677682602486397,-0.017260475935973157
ICAM5,-0.018238662207613117,-0.017734991339611712,0.046088307692171385,0.04446397140913996,-0.003166118806196376,,-0.015566978836668518,0.05532703768697607
HPX,,-0.006648286823647329,-0.035583426084071355,0.023870719997262556,0.14865828121358,0.26853845127221077,-0.022335708199458452,0.022037251612133935
SFRP2,,0.00962496766238323,,0.012635252408740548,0.0062670139956596555,,0.004828836441745339,-0.0085196111317285
CFC1,,,,-0.029951836787198816,,,,
CD70,,-0.022027389191018466,,,,0.0791342545601036,-0.029631133828402444,-0.007423457633976523
HP,,-0.050445813669790486,-0.02196884469148509,,0.005658486743870982,0.03531467674497031,0.001416393701435011,-0.03877183817193625
CXCL2,0.023589906990200697,-0.004868415783695017,-0.004856438287914446,0.02571569950311217,-0.019764499442963594,-0.03655783690070874,0.021794579314896503,-0.04094412460389293
NPPB,,-0.040534680685144604,,,,,0.05296838371780614,-0.024789310125007392
CCK,-0.020225107395547004,0.0471812033871968,0.08796236747217835,-0.053551867097548465,-0.01938060754801104,,0.07465544136580474,0.046926376660527076
SEMA6A,-0.048057734867363554,-0.04318719906237476,0.03550962850943798,0.022997771595804482,0.09047759189750941,-0.004644690640573514,0.006646232661529896,-0.05745032978860921
IRAK4,-0.03060196985427631,-0.03443102240744961,0.016355777707760488,0.12810199412016732,0.010479977864119173,-0.005281137785643796,-0.009402689727640454,0.040055861018912585
GSTP1,-0.06281703221827249,0.01974779504114142,0.02434937371160124,0.0627763117970122,0.011652846270879858,0.10515977991879055,0.06975708525029818,0.043415877657823426
VCAM1,0.04513580884701697,0.022787267732391703,-0.05727082567616431,0.0467370725962628,0.04963011165332061,-0.023393748353255535,-0.018782078134633368,0.020309267457369978
NXPH3,0.061349622498199134,0.01512993800473959,0.027355415134748443,0.03253867894491134,-0.004387465379394131,-0.0114739975603958,0.058799073923525,0.04400511807301743
MTMR4,0.011917443661764943,0.03627286872025584,0.025956793297549994,-0.01555913263949468,-0.03295083636831817,0.05945630833272274,0.04585780445730126,0.03225540704440144
LAMC2,,-0.013320609961677249,,-0.008875026730874602,,-0.03710852667879986,-0.017191467444900542,0.042009723736544026
IL10,0.04222255496341073,-0.008029890471905884,0.006932241548799898,,,0.012634938606794616,0.026215034015048207,-0.0009649396058664235
SEMA4D,-0.01336863874881961,0.03841935055611112,0.08692846464470316,-0.0014343225876455592,0.0404179113027748,-0.034327210526723495,0.0773973008689457,0.041493316711718436
TRH,,0.05051739642149931,-0.012343221615539425,0.03362037611628286,,,0.031278983207056056,0.05941973875090146
SEMA6D,0.04023201789434401,-0.023075265907197558,0.01696752532028422,0.013196572943419084,0.006481815149520009,-0.04603223763937933,0.0023626897474935717,0.0595674460476786
CEL,,,-0.024351890495418735,,,0.09623889445280628,0.18548003465523447,0.07270920914580209
PDCD1LG2,-0.008911997558280654,0.004129477562491853,-0.027444083405844505,-0.017055467635840614,0.024477874216768013,0.032035171579221346,-0.02520861309811092,0.010046113788564731
SPINT1,0.0073786709303272835,-0.0031770238147448243,0.06538724312857107,0.013236211910572351,0.02514938952567267,-0.07942048150720982,0.0742613691676403,0.057285272919909175
CTHRC1,0.040940889741763895,-0.03796852599165979,-0.0005994207296709077,0.05938843950353692,-0.021022975608820122,-0.00035287218024998107,-0.056906708862118176,-0.0030817213077510286
PODXL,0.01606019018812094,0.021651831960826297,-0.008239726228603007,0.05491677998083576,-0.0006701291482877954,-0.003293515694101829,-0.01428985214153739,0.020260958550838305
JAM3,0.0117296498309415,0.03287812717781674,0.028300274153650103,-0.00839403047385628,-0.0169796190921064,-0.015973317225767197,0.03604067905593498,-0.031068952614794608
TGFB2,0.013373033957997571,-0.03195069734209836,0.001363311793403445,0.057674005326448556,0.045034040221639156,0.00477826932132029,0.08615996485675333,-0.029127195065512427
COL18A1,0.02412163659786813,-0.0017729970246736675,0.03718944642011525,0.09145726210501365,0.050375950164304316,0.009671102365564777,-0.044258602971242664,-0.0021005185880204062
NODAL,-0.013647105429850013,-0.009560549914688429,0.04545027893603601,0.07032710481867714,,0.01149970071091575,-0.020903973673131248,0.003183132719974956
INHBB,-0.021881421839515282,-0.0016146012503191573,0.0026502649355864384,0.05654568318743903,-0.020937715205900986,-0.06651815089502529,0.007507753719783069,0.004380546942616462
LCN1,,,,,,,-0.002589419152122576,
ARF4,0.005206681259696651,0.011633959489526943,0.02244497809875548,0.04468716030985087,-0.004768681395139693,-0.00032265247315193385,-0.06565388983585561,0.0465715211905374
CXCL14,-0.05717553058101155,0.013579274534848633,0.128098339113677,-0.029043340213286584,0.07029418761503019,-0.006634190662851677,0.013422986366706484,0.050525090983657504
LIF,-0.01726962905542752,0.023296813568802092,-0.05617834753471369,-0.004309855364275404,0.017246498369519716,0.04669774657754167,0.015474561988736936,-0.034977805266319294
IL17B,,,,,,0.18005665126794795,-0.019348940751755313,0.02466204843965277
MMP1,,,-0.01234321892290123,,,,-0.030569820032559793,0.04266185831816265
MATN1,,,,0.06674363575469947,,-0.038719065631493285,-0.027977744231832035,-0.022294468235435096
ADAM28,0.08125128530079274,0.07400655252127969,-0.03315305249466038,0.09077711841625494,0.013190758003520766,0.011824405433600114,0.0536920192604645,0.006060233718004528
TCN2,-0.004699926751354354,-0.003072975089092038,0.053222505733196784,0.007794387709422049,0.028570994139343102,0.006058222717587895,0.029848330103392096,0.023827067469616773
THPO,,-0.02308509307091062,,-0.02953892238003583,-0.01754442671047675,0.014633281388182566,,-0.029319490828531813
CUBN,0.007387665288954682,-0.05017679769885696,0.040653219986544566,-0.03695307893314602,-0.0036981818122384874,0.07677793895030618,-0.022590984992015502,0.02683406245042391
TIMP3,0.032423501192333705,0.011766159836925062,0.04120782065659327,-0.05019279418416046,0.025941027413548264,-0.10323688401224272,-0.03753442397543586,0.0007212017069151651
PIGF,0.03437462249625095,0.05194720329202766,0.020487282722570277,0.0423265915286202,0.03757328676745201,0.012837601364336631,-0.0044293101525393645,0.015188471870187195
CRH,-0.017127081329292294,-0.012834800648891613,-0.012542960282448353,-0.01750487446000088,0.003923972466757097,,-0.0030544634168957973,0.10261543234605296
BDNF,0.027771492440377955,0.01002863395675942,-0.027345636378006032,-0.006275863476081222,0.01392674012073811,,0.06615500481138081,-0.0008126454758194925
CCL5,-0.03645962991659907,0.027076027233853005,-0.043854385880888865,0.08908782734223848,-0.04384088514194739,0.0278610583300465,0.015108610647569323,0.0667553203379348
GAD1,0.019492960928290812,0.09329461240945482,0.09888300764910551,-0.02951034234216674,-0.02431635198410785,-0.040780330799250905,0.028056842162165863,0.01521435194945646
COL14A1,0.02379628979944892,0.01678700590154427,-0.011296054706675725,-0.027098855585654672,0.028497930887197716,0.0775912654355805,0.01524082256075536,0.009909845804651323
HLA-A,-0.0037037266308484616,-0.02211232989232583,-0.04695978867964955,-0.018001748001765943,-0.00244910917373565,-0.03382728009152945,-0.05013490152448668,-0.04393906276966418
CD5L,0.0586598453984535,,,,,,,
FGF18,,-0.01019715313395307,0.08702800491095546,-0.024286862137200684,,,-0.022875082666919906,-0.002184602635504654
ADM,-0.013731044666260508,-0.07225530135923518,-0.07798689889924679,0.06494229348960626,-0.02679208887483335,-0.07360278540808268,-0.029764320544418375,-0.03642431817184291
CCL15,,,,,-0.05005707386954227,,,
GNAI2,0.021558380740509635,0.0441995629343457,-0.011336117782657758,-0.046811309557988436,0.03131678652227374,0.039346499457682385,-0.06310179618036499,-0.015561704975688
HDC,,,,,-0.02135808291633632,0.02432133779143106,,
COL11A1,0.003913666793076307,0.022777838359495445,-0.051969233423615105,0.06511654496580234,0.01994734884595561,,-0.026247833827130872,-0.023751612582919118
NUCB2,-0.018011261067259605,0.00863478490610318,0.024734612304832922,0.019696311654601086,0.04187372748899845,-0.019524916475445804,-0.08331645617336207,0.024899360057343917
CXCL1,-0.0183732623532395,0.008757064252069865,-0.02955956004901638,,-0.015965533047888746,0.16523301406404947,-0.031321069843212604,-0.04495107705266988
VCAN,-0.03438062607662511,0.022602438396731334,0.005053619581833455,0.08447582735994584,0.005108733160976431,-0.06355167631743741,0.016375152376547422,-0.08236803387488084
MMP7,,-0.02027263406967931,,0.01210461568415718,0.006975194940049781,,-0.026996017081237833,0.03398969575503899
PTPN6,-0.05027814696629938,0.02962064444013678,0.04316974880706927,0.035186182331395914,-0.015131147603597055,0.15273822967390768,0.0794697940900835,0.014963592059889973
PTGS2,-0.01639717285915384,-0.03947379587501587,-0.032923225004956695,0.16876508333294418,0.03928653460546839,0.02775881278669163,-0.05090504487192525,-0.03299855856692348
XCL1,,-0.011094867548524436,-0.013124764110122568,,,,,
CD58,0.01092189126017591,0.04080370098368436,-0.016541995018322916,0.04373670515509127,0.023211207974788095,-0.10021604652785167,-0.0553794567852815,-0.049369620375340005
TNFSF14,-0.019162706907816098,-0.0075333531359366625,-0.03694182831600939,,-0.015594124657530137,,-0.018298862969456865,-0.022477261680917515
CNTN4,-0.015000505838013033,-0.019939473064415077,0.09219198912524236,-0.038944273870336395,0.04417276901672594,,0.028100848136258755,-0.018925993079747173
NTF4,,-0.014034521578678355,,,,,,
INSL3,,-0.010197151133840999,,,,,0.06406030239004426,-0.02342302123080367
BTLA,,-0.016185977809096,0.11699229549681085,,0.023288042584044932,,,
MFNG,0.03731213941866756,-0.013607657727416412,0.02972937442373257,0.010811120046347539,-0.008451183963693517,0.010210934315069425,0.030808705259135958,-0.020026023935322473
ICAM1,-0.03315614666887671,-0.0008567247044967862,-0.07380517875108157,0.0029948940980339205,0.012352749186028146,0.0349900441610643,0.006366923498337269,-0.03304446748342328
PROS1,-0.015743500969376368,-0.020850639325984723,-0.11510362368867114,0.042216313985084325,-0.048010539084604315,-0.014847050258879375,-0.0654541944423359,-0.002395868638169472
CLCF1,0.025845432459462945,0.027167614777246944,-0.07501721655384105,0.10917420229245269,0.05345129742575155,0.07247955720840081,0.04126434202340731,0.0035828368507792733
PSAP,-0.02291402819027554,-0.033965379511202466,-0.020826872836222296,-0.07267402426247685,0.010691750797533222,-0.11665638953826991,-0.032528054800849276,-0.03104384659258616
EFEMP1,-0.02533635071704296,0.019144045612513295,-0.11564313948535207,0.024693029869388268,0.007246447929607159,-0.14305100543882676,-0.023646762444584954,-0.03292931052781443
C1QTNF1,0.01997756914983462,0.008268455926294284,-0.024527011906553355,-0.02770246257363001,-0.03460682646157919,-0.040952564086279765,-0.05572756380124434,-0.05130209010336456
ALB,-0.02527836137629505,-0.01810358601369183,0.0009287179030446066,-0.020582133377997087,0.047140430309498584,0.11123566476642559,0.030615592377480585,-0.017112256603194088
CCL13,,,,,,,-0.013583813125923851,-0.03846494860367139
EFNA3,0.05107690892114073,-0.043643389815179144,0.008384886746724184,-0.050037264045814905,0.005799820912667762,-0.03658977352533152,0.05121484173866272,0.03172536563510152
DRAXIN,-0.025108872285196718,-0.002063104439927141,-0.023567365699611664,0.056243935681997,-0.014221571367883743,0.06340991062687956,0.01605071400944558,-0.004636818555775819
RAET1L,,,,,0.03316052942906719,,,-0.04166087303796276
NPTX2,-0.0004087273661682122,0.006794584016393516,0.1027383995548678,-0.04701086706081739,0.04730980487744984,,-0.0019538274731947876,0.01752732481633993
FGF11,0.011920751630620372,-0.008698127632378785,-0.0886333926550522,0.024969928734269824,0.0027987758134908583,-0.0313939772973493,-0.02447375422089382,-0.017444093927877696
CD59,-0.0002772118951652478,0.04843296992829167,0.035723081051286715,-0.06489805034016002,0.03935546732536172,0.024454316001667795,-0.04682373385740698,-0.0018665237660792922
COL9A2,0.009649273889629627,0.036761569822123995,0.04223153928232057,0.037281232176382774,0.05039913449190791,0.08832217164046827,0.06594336599721193,0.035136216527623707
DLL3,0.008036208912420401,0.031898053492365346,0.00314706679522223,0.044598603715634726,-0.04176909417984146,0.0924949322336845,0.04712129473284615,0.03552523956519335
LIN7C,0.020752027789878783,-0.034075487335925685,-0.03526592201949526,0.00011516796141286965,0.01646122721096411,0.07904483015010665,0.0033178821915074187,0.034318567406767225
GDF7,-0.01609661018258374,0.01499656476377,,0.021713694002637274,0.021383835879804185,,,0.026471457869279465
PSPN,-0.02900183203141976,-0.03565817898639137,0.0180698970485959,-0.03346348022359532,-0.034807614834861694,0.06216928773964513,-0.05505173622573699,0.024146399622789468
ANGPT1,-0.036686353833862685,0.05209451255391491,0.010863922300314986,0.006828536424542356,0.0035542898205454198,-0.015874406486360883,0.00616997670822735,-0.025911042072140785
PNOC,-0.03368518848716004,0.044087434513800317,0.16016320077357857,-0.03571908694768886,0.03062488982709027,,,0.024639039670060946
L1CAM,0.033561389851458415,-0.019288494443965142,0.02490417672975301,0.06035520589843594,-0.016401453296888725,-0.06644685545143955,0.045434063711877734,0.018804914486766452
APOA1,0.034366423682459527,-0.015880378091530235,-0.03826767019194391,0.008241571060683786,-0.02523759258164058,0.05344761877513964,-0.03348029828565322,0.07294487865716083
PSEN1,0.043068827679779306,-0.004711251226395624,-0.0009581109774873147,0.0102365983722044,-4.855157256477993e-05,0.0034438688965345,0.02723680359432413,0.04444957539333112
CALM2,-0.00163883180277371,0.015368764394518352,0.0727199114745577,-0.05926668642866882,-0.00020238283236008597,-0.03499547172636611,0.06189855060998838,0.03340272177186579
CLEC2B,-0.029280656442602845,0.003759927684966606,-0.027828277722109156,0.008982884148196259,0.002318342475481407,-0.03810162055540785,-0.015928879544050454,0.012105994709933308
NTNG1,0.07276530510127736,0.01503060128904211,0.011071901055542142,-0.028224749558916844,0.017514801069659476,-0.03427763978988909,0.023126310020765567,0.06098904423973615
LRIG1,0.020496257129959724,0.014987208614725083,0.0033482288718647223,-0.081511302160236,-0.05136591918540904,-0.03200973006650631,0.04195092714972316,0.06346482308356677
CPAMD8,,-0.012061410253045673,0.13632551928912642,0.024350441453236952,0.01101828420592837,-0.04418892296076961,,
GHRL,-0.020416811634551123,0.02477505374077292,-0.028221757277364905,-0.004587875998615816,-0.014221571367883743,0.013495681421679994,,-0.0051796364930383025
NPY,0.07322711075034162,0.02978415338621839,0.04351886107417346,-0.06032405408050162,0.05716562156378314,,-0.0237512160951804,0.003959649973937045
