,UKF296,ZH916bulk
DCN,0.0015875667901057487,-0.01723922553182764
RARRES2,-0.03686961413313336,-0.009068581359872095
SEMA4A,-0.0051882151462826825,-0.049872337206112456
GDF11,-0.024529289808229184,0.03552910014161641
GPC3,-0.044445780673673906,0.01636247293166862
OSTN,-0.020648970669764465,0.05550666461338975
GRN,-0.0033494591065590844,-0.0031703661622030773
CALM1,0.01933381729608476,0.016832620642798106
ANGPTL4,0.05662965610789039,-0.04153154750787624
BMP8B,-0.016302258297846428,-0.006164219247827392
TNFSF4,-0.022064715820309236,0.030457073134339423
RBP4,-0.007250693812694467,-0.025064492910939522
DKK3,-0.057626796084951054,0.037736423584806014
COL11A1,-0.0051860818516453935,0.04131585353573033
COL5A1,-0.009822806099525329,-0.05480899597841702
MEGF10,0.04610711376568587,0.08089783051039713
EFEMP2,0.029203133769525286,0.05739093004132237
IGF1,0.03651809370803735,0.08366232413612147
COL6A3,0.004440745686739691,-0.012210430713311737
RLN2,0.02215897247409317,-0.020026153911265474
WIF1,0.05169159849194613,-0.03390440706141523
PLAU,-0.03413960345159032,0.01482251013420962
CXCL12,-0.017060030385182324,-8.995320408293386e-05
MMP9,,0.06692152271989006
TNFSF14,-0.01841446147394832,-0.014721232288371211
HBEGF,-0.018159933943990698,-0.02434624744323379
NUCB2,0.02020118934717735,-0.013339099822744576
VCAN,0.037478871409377085,0.020938954539204673
VEGFC,-0.012668940998802457,-0.04468743599466607
LMAN1,0.02613333923843114,-0.037062046683770215
IRAK4,0.016195840569292744,0.023549274484695126
MICB,0.05618826356478852,-0.03795858264820831
COL1A2,0.037746800231041135,-0.016514330359402665
ICOSLG,-0.0220947435979476,0.0209284280994126
GNAS,-0.06563598452495922,0.03415560088679102
COL2A1,,0.04780318664870885
GSTM2,-0.04963663313676988,0.040507320696647725
NLGN1,-0.020991934682973393,0.08686685354143467
SCGB3A2,,-0.01870527938192788
LEFTY2,0.04319433844463388,0.0010201075812931823
ACE,0.0232019132146427,0.03022748750909861
RPH3A,0.006682431413075895,0.033418825488885216
NCAM1,-0.08262663350332927,-0.013632548702583465
EFNB2,-0.009752390728536788,-0.042076048813893166
ICAM5,-0.03804932476524351,-0.02220717033577639
CCL5,0.03747037716522939,-0.05321813250526203
