,UKF260,UKF269,UKF275,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH881T1
IGFL3,,0.06883998289144784,,,,,
BMP1,-0.026538668667391047,-0.012299698130820602,-0.04209986688074467,0.0017739541025308379,0.12657730157880348,0.055791995733292396,0.12295652980248363
NDP,-0.00576730145679902,-0.02898109613666744,0.004979754734462076,0.03364387286700678,0.08774215739720291,0.06694697894407674,-0.02334899512449915
TNFSF18,,-0.026500532338280265,-0.010492885793006827,,,,
RTN4,0.06789813035060843,0.06446765462630347,0.04137691026443807,-0.04221458288215947,-0.0443724670280405,-0.004688998502296835,-0.024683375201604955
HEBP1,-0.02963583365468048,-0.02723759700643444,-0.01249244511082561,-0.011356463257684201,0.02073962979539855,0.0630166540672387,-0.01146699260700826
WNT7B,0.0005789223201906231,0.03289373885807107,0.011002604639012653,0.0396511603865764,0.03590320840558406,-0.021154414797437668,-0.04728749166664257
PTMA,-0.013064524537202752,0.049749405381588264,0.014511594457038602,0.04914474055205733,-0.17118005423215366,-0.008856457323760643,0.042749608136382976
CEACAM1,-0.01389737322211548,-0.023764780741664215,-0.01650280958985309,,-0.031479759393347816,-0.023187178495148453,-0.031385395954264365
PDAP1,0.01950639916981476,-0.052822201543950384,-0.02855046195561875,-0.001948900324236636,0.01858775094261125,-0.01457929912269901,-0.017943626835648496
QDPR,-0.02580694659955684,0.10882726857856813,0.03564894233295972,0.005670483242776316,-0.021574398784081992,-0.027492735754927777,-0.0037049930052826877
POMC,0.05320274934914029,-0.010653072036083214,0.07851855579065779,0.006666381281717871,-0.052286863915899325,-0.02341929331971904,-0.004282112608197897
CCL18,,,,,-0.018145027294687227,0.02411294113084158,-0.022470402444328744
CCL17,,,-0.013086671485993554,-0.013920453093406804,0.27848157537398766,0.1962823764907931,
VEGFD,0.0144080138524069,-0.029896564167427846,-0.013942741582422943,-0.010210820689976901,,0.06835560301475702,
TNFSF13,,,,,0.07013183663350919,0.03352685751452055,0.05859500442134072
WNT5A,-0.016619617601659774,0.03027207476506723,-0.0351284896674806,0.04702038401265001,0.0906253258343367,0.06049563010568561,0.07092654504496447
CXCL8,0.04852351871390721,-0.043336907234259,-0.029872732372428514,0.22693948960239319,0.139113198435875,0.1010084015133537,0.04381108141992114
GRN,0.09314866776537818,-0.03633806141105203,-0.020949228965226215,0.004539870686140093,0.1134646052968465,-0.022023282233607056,0.10801333187900919
MIA,0.002633564854258936,0.04068522714245422,-0.02572202591501667,-0.011612658156034177,-0.03772417609976095,0.042011972601953,0.19539459808988047
COL4A4,0.0013625796677460434,-0.01758574784616215,-0.01366288991560737,0.03790718587292449,-0.025577275642093375,0.03909970699643828,0.03942096314816431
