,MGH258,UKF243,UKF248,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
COL11A1,0.023057163541301336,,-0.02975223048606557,-0.0285916356037007,-0.010092542598455575,0.04219407853428703,-0.04556938682941774,0.01197125728190524,,-0.05815563118071758,0.032097108559904004,0.008581162605411025,-0.060926500868531734,0.045478520473195165,,0.022574061196616348,0.09561616873851828,-0.0030843998500782823
COL5A1,0.018596796571761418,0.047090479816570004,-0.04175112324490462,0.08354962857172823,-0.009909369509457908,-0.005091573120020156,0.019076948357607208,-0.05164735732582084,0.02223030070804137,0.0922750320103208,0.04887542603578405,0.11092750660914298,-0.03883898348845501,0.06125988990442505,-0.0029695910536476,0.028680877721942083,0.025335581362018363,-0.03194781963183356
KISS1,,,,,,,,-0.06035605271562968,,,-0.05720742454878862,0.037236118740850796,,0.1403806096697327,,,,
MEGF10,-0.04362559367489577,0.024668934880517183,-0.010293919543778838,0.056667245617377106,0.010332219622303145,-0.011195724113164265,0.019818555358569398,-0.036809851911336816,-0.02819846039186241,-0.023689170379056976,0.015497033484979375,-0.1265930457943319,-0.03349078015460711,-0.002006012460990291,0.03044745085672295,-0.012925053399821492,-0.0082682993669357,-0.006258790862548191
CEACAM1,0.04725114932456646,,0.017759462741772796,0.013614723257821256,-0.023445742555478512,,,-0.06654099371460383,-0.03014968014534597,-8.428050285731713e-06,-0.027923107359193015,-0.04382707787276606,0.0018647764254898125,-0.0006895037631191747,,-0.03269376863483333,,
EFEMP2,-0.08189543064543481,-0.008320000307805735,-0.00013575733568181779,0.05225358756447519,0.020101250599795922,0.02300177893743472,0.004214205072955657,0.014535468531682333,0.08810220498148857,0.007736878568369223,0.013797239035277888,0.11523770547207168,0.12029121683187911,0.01876521620912698,0.03461229946721136,0.02019585576223545,0.11250467867397138,-0.07857021517282081
IGF1,0.06420439634645428,0.008119270629495941,-0.002162011409126115,-0.03787168656392713,0.0507406761361313,-0.026876448652898448,-0.013775212862246788,-0.03234539548787115,0.15653474256955774,0.025146303769176873,0.05094570685343952,-0.06811285327598106,-0.05633426750563446,0.12625188217253203,-0.0450833530372958,-0.07210363609899983,0.07992084065472217,0.02037840867415931
COL6A3,0.034321678860641955,-0.0014943390005305462,-0.03823617708093537,-0.004685318049790268,0.012311114830700347,0.01052817996206491,0.05823037667863484,0.1548485718975475,-0.02650856758614964,0.10732606038377335,-0.015957992849940428,0.09605876456117159,0.027889852723769502,0.05582069294440403,0.06880342885753275,-0.03464429570790681,0.054617770328755706,0.040426961382408866
RLN2,,,,-0.01809212513747692,-0.016845014575185883,-0.013893780763116514,,0.07542201815395468,,,0.014050177027483922,,0.059039514536081875,0.006147102763466095,,-0.042161344197589906,-0.0174174440706436,
WIF1,,-0.05436540213914491,-0.027769663863248174,-0.05606533588511087,0.023014687670141178,0.08436931764281196,,,,,,,,0.001657062450150408,-0.030110802752121284,,0.03329794043837062,-0.07153620400807395
IL13,,,,0.034313991322620176,,,,0.022291083622118363,,,,,,,,,,
PLAU,-0.017592733828453395,0.010877744195081574,0.0485816580276986,0.06899757296387983,-0.014287807942966387,-0.025788582629786058,0.03927384340560627,-0.021354408097620455,0.05133374163115829,-0.035866190451468764,0.04912127523621785,-0.06383909753729866,0.0682472662899583,0.043718739233409076,-0.05284850384660771,-0.04864686625454485,0.07704816981523263,-0.017908087710190285
CXCL12,0.01424691091291642,-0.02060888068408351,-0.013978699993821918,-0.034101134124044315,-0.038496766734631864,0.007876356464213294,-0.027739935351553228,0.01492207719835538,0.053513792476866315,-0.03405033322287634,0.03106986279132643,-0.0045878757235639275,-0.03426355194681907,0.030974845929019324,0.04078600827285407,-0.026120271168312507,0.03062660553073949,-0.03510198125191483
MMP9,-0.018847911027775607,-0.04228217275394781,-0.07650678546263472,0.07256893535483516,-0.02217484573723498,,0.0639691342117279,0.0495484874153441,0.023657036563271554,0.10271789319766494,-0.025457751539492528,0.1534054379601883,-0.022036466195630027,0.05940169416905849,,0.002113832930339225,0.08503546538597806,
TNFSF14,0.09777048511121125,0.005306816365679901,-0.019488875377156264,0.10593476656882478,-0.005041657521651538,-0.010265850921058375,-0.028424579869801302,0.04269121432599235,,0.02261856209285447,0.07920813893746821,0.04095504637324828,0.06746270612713573,0.014551893531735659,-0.011007963408697408,0.007645293053024678,0.016307487522897925,-0.038244420599343014
HBEGF,0.004733588030820394,0.03886007061192767,-0.06247643644421049,0.04379259029660017,0.0038522339073883516,-0.0020540547364517256,-0.011977877282928267,-0.017236508140957205,-0.010958214588257133,0.012145110722659473,0.0504688302862176,0.032861630632514356,0.05283617168704929,0.022218993925438472,-0.04131982369752757,0.1620940821480678,0.05548651551235295,0.03720203022584156
NUCB2,0.05071280562320098,0.02281580427810228,0.020843528251680867,0.04543953741197659,0.021224283359966217,-0.02465753647907039,0.025337712455055745,0.05601474990815079,0.07279816532887697,0.039070472841603816,-0.012647924290722425,0.031705499309608906,0.010521402913530226,0.0718277055308058,0.1468203670525475,0.0610320615672394,-0.015635757644410973,0.02544886372200618
VCAN,0.0025562217461236082,0.0488242750734458,-0.05497007650019851,0.0673313530994665,0.0027549002712611947,0.036093966949155544,-0.051976763466250735,-0.06174814961311136,0.0035555178211294537,0.0006125559623755388,-0.012508998659898666,-0.11394549307665502,-0.07366329511893417,0.031364394363104606,-0.026012282969501355,0.11038006213061165,0.10539789259524847,-0.024259580199274457
VEGFC,0.03717398337038129,0.10231593473382115,-0.028408688973063596,-0.02559769554847955,-0.03471241502385972,0.022954296981169516,0.018128432163460807,0.015588194655445527,-0.015821776073092084,-0.040585923238123586,0.0027583421912035716,0.018019126066276255,0.03252086723823771,0.06312124140110469,,-0.020554869570795407,-0.02298538549769803,
LMAN1,0.04358354275057265,-0.011683476192895254,0.010193304051276365,0.06182353949185397,-0.021986736401386795,0.037508834289462396,0.005529429327737457,-0.0009347044051301355,0.0655600436103722,-0.021819671420234932,-0.0028900657243055876,0.16515311725469603,-0.03307837907116368,0.03561006263596578,-0.010265389279343905,0.08399969224769535,0.021114759791319538,0.15764387311390057
IRAK4,0.051385254644408754,0.017550432557939442,0.018107760025519993,-0.021693462123907253,-0.04604171262600292,-0.003416100504551314,-0.06603927722186795,0.003151457145350965,-0.028162740027248463,0.021198572739133066,0.050772124478054265,-0.0386114410232798,0.04416938928839562,0.01207158353382474,-0.05869534485449437,0.030090935648784737,0.04739725026277998,-0.09232409663346487
MICB,0.006532565206378821,-0.001277807287923125,0.002805131233215303,0.06327918213521032,-0.03301126416438431,-0.01821136674754064,0.022517343309627465,-0.07024696683567211,-0.04178655435160332,0.0461127096141692,-0.008679838490335594,0.02839787733825172,0.03278915341083881,-0.02084179271579992,,-0.1002661385612692,0.031851628141312746,-0.037656178751517506
COL1A2,-0.04178519542628442,0.022540202692074802,-0.08358228872762444,0.09238105331603136,0.015737604774927107,-0.0487534753187823,0.005188246996200551,0.09704143519257692,0.008074495875300491,0.02659769363399112,-0.022065904803649464,0.01721725411386659,-0.0030745183538106484,0.09099078762551754,-0.05642784421252327,-0.030357431077969208,0.07075675997632856,0.11163389849703191
ICOSLG,-0.00900547093525905,0.02821481466633912,-0.03938087120895547,0.00043103040237652316,-0.004480330864451267,0.013988762463340566,0.06748966432354518,-0.025564316211463246,0.003842379842907339,-0.02387839375983745,0.04345337953401981,-0.06711318124738641,-0.045431453247032356,0.023754541312352585,0.0006742198263541521,-0.04954095313568212,0.015471274201209986,0.021187821424057944
GNAS,-0.06642018687921254,-0.05126186423148544,0.07320989269918299,-0.06930684406076879,0.008048469746495214,0.0033877696616578744,0.06775583011464094,-0.0614298127788852,-0.040837178161854754,-0.016146631708490806,0.022822430342882675,0.033816430430613775,0.07634194695442797,0.03516097575784012,-0.05499198861036669,-0.012170449084283334,0.0857399318760718,-0.05116027455784115
C4B,,-0.04643507048957077,,,-0.017445659223442725,,-0.030230329419543414,-0.03847838468478981,,,,,-0.03946124839187125,-0.04099046663750186,-0.021516150370153427,-0.04645665116951604,,
COL2A1,-0.0274812440837415,0.09200690729426732,0.024520380457523677,0.024378914035309715,,,,,,,0.06566130509373828,0.05143605736989123,,0.0842514697274231,,0.027856495772428477,0.07572362744342379,
GSTM2,-0.06898926953541147,-0.003038641197672949,-0.014902580528267442,0.03798753390509771,0.037105918295711415,0.07817066611985161,-0.028639721568956517,0.02298515900166122,0.0001692750193149365,-0.050009068448790814,-0.0353486245456315,-0.0483638227983058,0.054653130565380355,9.856963536065796e-05,0.05927512155792639,0.04854977322933899,0.0474697584586153,
NLGN1,0.05510198087568395,0.015317662602903074,0.01705622660999568,0.04481872118437756,0.034256508407300976,-0.03785125736440698,-0.05734320160066524,-0.06788634497286983,0.009561279443122081,0.13995390451213363,0.032982744938031244,-0.019770770303083628,-0.007969669255048552,0.0215323280319591,-0.031943719578281723,-0.017608342510576795,0.09473371368929269,-0.0025514486434400985
SCGB3A2,,,0.004095874450339422,,,,-0.03835457201984388,,,,0.16748734065995344,0.019883225844721995,,-0.01215788552287122,,0.018783692960295566,-0.02821335247344809,
LEFTY2,-0.028969238615383777,0.007630151563796537,-0.04535272348119325,0.10492704645852179,0.0066876283708906005,-0.010265850921058375,-0.05751166621537351,-0.0022001629188211688,,0.3228386617069827,0.016440217031902796,-0.030582725386948676,0.06751127622514441,-0.0577428167954095,0.051046411072433594,-0.06713769794902096,0.05205170446753542,
ACE,-0.04985402596005473,-0.0037828025611315124,-0.028749217893593883,0.11687981693256484,-0.04067048873676957,-0.01378153690555906,0.03312724181091199,-0.012291153117492645,-0.0785214990120962,0.044126969843915106,-0.021810301248476986,-0.0940348765734488,0.05950118312917403,0.04120696780522845,,-0.03340043252062294,-0.0008744315816203736,0.05085205766370028
RPH3A,-0.08250160082996127,-0.012795107928915413,-0.053802247583826505,-0.012056496697048164,0.048277101715994815,0.01616672320662997,0.004669750364864023,-0.012412483237593896,,-0.05017775643814416,0.03245147609989693,-0.04412677397588758,0.00657071036516413,-0.00765582698050733,0.0357644113932899,-0.022068416482077403,0.08438012263163533,0.07825659862101872
NCAM1,0.0018911315454957843,-0.022470071981341398,0.02197970911807258,-0.05518726561938903,-0.019519233408420232,-0.03631396941132007,0.003187155463750296,-0.08974405248086316,-0.026598211201205105,-0.0021080517346344376,0.003282177927429128,-0.016215611066914267,-0.029171634085770354,-0.02727921869335929,0.01306911930371805,0.10134478074543797,0.030354037642866524,-0.05969260355583149
EFNB2,-0.039299130125528305,0.04184874317528333,0.008457473424274246,0.045442200767260015,-0.00152773786377847,0.03863730195654498,0.05433946826654388,-0.042517927639168056,-0.04725971692919874,0.07967355809533508,0.006328239464849516,-0.02585733685311948,0.06391023033932067,-0.014424758050620585,0.09691442309608114,0.07681330889695481,0.03294316656534594,0.11887271963315425
ICAM5,,0.0017095870195461078,-0.040098613284982036,-0.024042169769815307,0.03401793975402344,-0.003824349866654746,,,,,0.05014388026913271,-0.050183450978473904,,0.030124640185299225,-0.00980482056983014,-0.042992574712212406,0.033839077344852725,-0.06566390469481745
CCL5,-0.012912540213433625,-0.00039034883366386336,0.03893721934018387,0.018519177112628505,0.008774834503477819,-0.02886112564818743,0.12432438148351242,0.06120659400502936,0.027368524175868863,0.060522256591142555,0.07610383040866424,-0.0479495024918116,0.012858687421035438,0.03163289319960642,-0.02300323307575389,-0.015248871395249637,0.01271706937035145,
PSPN,0.0589668345097751,0.07677329636285135,0.028254454263908844,0.039279478895658464,-0.01844244924677188,-0.011210097341613406,0.031588597563753235,0.0634616792352705,0.026597443595563597,0.06959665939103366,0.008867063535385973,-0.006123593003425328,-0.04903098244175624,0.0605746107458989,0.07842383177046516,0.02447088118734663,-0.0075074373141487995,-0.0622861166353041
PENK,-0.023911403585030012,0.005513726679376286,0.10528992389575878,-0.04388144414771705,0.059694025237157326,0.009355734624418138,-0.056649431240527064,,,,,,-0.03190572983544703,0.10737464858917631,-0.06669419975836478,-0.008563853510752329,0.06505816002750053,-0.02983323777580256
EGF,-0.06704686938127974,0.03914141021320356,-0.008983789320861928,0.0381894774126007,0.014072950560635072,-0.016294594071326364,0.030233193996120417,0.053845293304546155,-0.035269911289766545,-0.04403211928938193,-0.045673226376046615,-0.02531194431090842,-0.0594127711846871,-0.008755532493951841,,0.038208224788293554,-0.03147486743693095,-0.03996502188289081
SERPINC1,,,,,0.053865471285596996,,,,,,,-0.0438270743862251,,-0.03454276989764785,,,,
UTS2B,-0.023561979025125305,-0.03437838356496135,-0.016319457813505835,,0.004491407575248518,-0.02284288747776044,,,0.022762326992421464,,,,,,,0.033308196688992396,,
F10,,,,0.08289249371413336,-0.01456070400919785,-0.02751408944924153,-0.026667557526228264,,0.0020009598750612657,,,0.02269909280261353,0.026927927793329857,0.05055229037662004,-0.03162643939340943,-0.02652645654738398,0.03572868230705141,
FN1,-0.04442167820413326,0.04064503771478267,-0.04919834918211103,0.11285147168253774,-0.013150148476180562,-0.0048073009051335155,0.051577969238211646,0.06038186734575537,-0.06105676624888516,0.0771848603281361,0.01962959983836143,0.153082971215586,0.01089998097045457,0.07501485764052677,-0.06651371833840639,0.0004232036073687591,0.0703982694248018,-0.0017003221052784752
FGF2,-0.06064088348470846,0.03408604351915784,-0.06929036146312798,0.00662233721329989,-0.06286475553180927,-0.013400973935761886,-0.012513784524467006,-0.0550714082398773,0.06584327457061974,0.02084517409568722,-0.024192724116147264,0.058247920906419046,0.07648275220107326,-0.014175188227940672,-0.03130672214134304,0.054006558120097505,0.0491159644714858,0.08727418977354974
GDF9,-0.02982948214114046,-0.002689717100193895,-0.02102623032412158,0.08226824013881096,-0.017840827012230418,-0.01629459398459939,-0.00548224374045607,0.157075811260507,-0.052867326896904425,0.17633968540414627,0.005223180708201463,-0.06530773776565035,-0.010051343950943287,-0.021911088463607085,,0.012050339303790814,-0.03897896428819914,-0.012554626654405062
CSF1,0.045788849881194395,0.03543756629044019,0.0005433351056350117,0.05124802745081426,-0.03141061339808712,0.05580774404941473,-0.03926819015732446,-0.07483423298298815,-0.056695338265449736,0.048369825591110166,0.025001973413847068,0.07973153620962847,-0.04629143329181452,0.0702780471266846,-0.027813506073968573,0.0017579700497375548,-0.0008107475321106416,0.12685392327023468
GZMB,-0.029545254087622423,,-0.004001305410322451,,0.02092591090860353,-0.01187710820571339,,,,,-0.011328780137031062,0.042785931530335115,,0.020050765086359685,,-0.003655514654316006,0.053033396789882774,
WNT11,,,-0.018437005206470406,-0.01513145596657367,,-0.02210599928807612,,,,,-0.007390851066101656,0.007969412676254494,,0.026679489506616107,,0.0386683535754337,0.007772877869511619,
GDNF,,,-0.02388295036451327,,,,,,-0.04397903964463294,0.09927605039894631,-0.016241306589706152,-0.015493331431562814,,-0.0022762516987167468,,,,-0.0432328934705944
FASLG,-0.025263777221958095,,,,,,,,,,,,,,,0.015400951162418816,,
SHBG,0.0381896848668883,-0.025139505772109903,-0.01666152171143297,0.05132493404266251,0.03485534840077358,-0.01835714505695625,-0.04554538660572218,-0.05358220354315274,0.03225055818010731,0.026720629326055283,0.10680049510595009,0.012664432650936083,0.041387761976436475,-0.01326804950672754,,0.02381434375394213,0.01815933553054346,
EFNA5,-0.020444650625352983,0.02367575683843747,-0.008253117438683752,-0.04568239426224696,0.04024904186229444,-0.013839840183760423,0.07174299940982026,0.07933361433159497,0.01385492378472585,0.05380864094081527,-0.04634511822919374,0.10028728336587613,0.01830875867987958,0.06095576981107833,0.15207209356663057,0.00533436780938582,0.0202979409588341,0.03903061748174929
THBS1,0.016549737315563202,0.03982071539822001,-0.011282744354347646,-0.03065565566932712,-0.048136308341340056,0.00264437730427232,0.052436382222429134,-0.0591235416841224,-0.017124401190673585,0.06641952318227595,0.07032059642351797,-0.043636074366786154,-0.021353916415492388,0.06037529645300149,0.06300935824281495,0.08287311475697069,0.08838379713262907,-0.03194556973474601
PODXL,0.059860001687089125,-0.029258483089158526,0.017420515168571116,0.08475739944124995,-0.03955305613415307,-0.04050836694346157,-0.10725421442185135,-0.045826332984101374,0.022391194114147268,0.05266870847571846,0.0490979122274333,0.02122686724530786,0.02446208546514892,-0.015268139294444571,-0.07680068475742345,-0.10101209939387219,0.11071852650268106,-0.07796033125776156
LCN2,,-0.03608664414810386,,,,,,,,,0.052842942797329415,0.07391464853627687,,,,,,
C5,0.008960520666016845,-0.04559844055982464,-0.021156709881926257,0.14075521096059185,-0.005864342852036093,-0.02439972962100434,0.02294893378528945,0.10522453176042242,0.07559286737033107,-0.03914691749900854,0.008198108422616493,0.008423200936270487,-0.014232641591820111,-0.03569577337422661,-0.03966212925871798,0.007327758957384294,0.0914574416074196,0.025814005460864042
DLK1,,,,,0.0018325744874280504,,-0.016968187036891607,0.01661674425055822,,,,,,,,,0.015795841553691663,
CXCL5,0.022180295777468294,-0.0025774129310881435,0.039363871075744725,-0.01685663630556694,-0.017738826621008574,0.006229666680056101,0.0242492918142952,-0.002467753271728874,,,0.01307307702303614,0.11423283329970967,0.01682362724925297,0.007399362003635097,,-0.01968863174975305,0.026231068500618463,-0.03705993723826087
BCAN,-0.16585891688152857,-0.07309505916460057,0.014945024068518763,0.10273123314628185,-0.045142843188667875,-0.031848968618972226,-0.08138080765351866,-0.08941015359350217,-0.022519114209705097,-0.09516058078707507,-0.06761755118024755,-0.1789788097263275,-0.0021313488130869037,-0.057237070224442396,-0.117697203576903,-0.1008558040508844,0.08072939939260533,0.06701415890758114
RELN,-0.0242560935983086,-0.0021054933978825684,-0.016168900252901856,-0.04005038261632846,0.05785468617325002,0.02183236173615946,,,-0.061229229267854235,,,,-0.045663235413491,-0.02554122904963367,0.07159517236478738,,-0.019015499468657406,-0.020231740925612092
COL4A3,,0.06542366336084174,0.0036622207488895687,,-0.02612955597111877,-0.01900123985031788,,,,,,-0.024200306527193568,0.053498610650282996,0.00014435112730168043,,0.024432539976523275,-0.04735148405138683,
GNB3,0.059831445334336306,-0.0023807440530202364,0.017352842054850284,0.03710780520491572,0.02448458947365871,0.058880705828796176,-0.0314688331242882,0.03843963904919879,0.12200293090433291,-0.05145831072892173,-0.02475723208265606,-0.02074978544238343,-0.0336694351874267,0.009795871393567288,,-0.026056117140149725,-0.05029422745762537,
PYY,,,,,-0.017883723199517667,,,,,,-0.030169770249223803,-0.05390192194422607,,,,0.04984523752342062,0.07149055945559335,
MSTN,-0.0755974348852743,-0.05984880447673036,-0.02518650276963753,0.06700874260533786,0.01786747248059508,0.026935604346432624,-0.010773275241288464,0.03133240336236483,0.04967241890270584,-0.014379542359577701,-0.020013880341673257,-0.012273761314507057,-0.0017102018415174225,-0.027978108527924112,,0.007106413706036749,0.0033520704575186505,0.2395085760330093
COL18A1,0.026905787643597218,-0.041432301830224234,-0.04046390448481115,0.07953263028983984,-0.01867123924900042,0.022755853223347246,0.01602579426116391,0.049977830759790044,-0.11784641603790284,0.0006649132051962063,-0.012356514458976519,0.092631127663078,0.019246475452988885,0.07786546195294722,0.09508456547679407,-0.07252092517708943,0.03821786113248969,-0.07391261502111662
FABP5,-0.07380277748562644,0.02109015329230114,0.0760834190835254,0.09135926705917122,-0.04666269769603373,-0.024311613474205095,0.03222922530604092,-0.06044205490983958,-0.015328484504598276,0.11717632016000394,0.000978445331809254,-0.09977139977304955,0.007008549607857457,-0.06724114363548189,-0.0481138279253529,0.05375538013829311,0.03569724024696488,0.06507747166941497
TGFB3,-0.09038245782901264,0.036673480130638675,-0.06559067218896052,0.07844568963122459,-0.015803054355202358,0.0006680092803927909,0.06030643533322058,-0.0026785837754513832,-0.11557761376154764,-0.0039060741204942056,0.016078088903279907,0.009254952588788022,-0.033534126155580705,-0.005857696087664562,-0.05092372452252357,-0.03532876541481624,0.09091860198287982,0.04960531523007684
BSG,-0.09113277085514682,-0.038931768710755224,0.023217941166752177,0.0205910078162167,0.048974538362784086,-0.04385519882683128,0.08942577899754561,-0.068331940412929,-0.011026035304915568,0.057411439414442406,0.020548518249356048,0.06013614388342802,0.039242437447793245,-0.007423586218050661,-0.055267990895133186,0.050461662513628144,0.006577606321442704,-0.0652989426074025
TDGF1,,,,,-0.01456070340274342,-0.013967983350988391,,,,,,,,,,,,
BMP8A,,,,,,,,,,,,,,,,0.04512418550890697,,
S100A10,0.13785261032167404,0.11457118993981237,0.034095052597249764,0.06645996125261204,5.584269870464586e-05,0.018817914252425898,-0.029678371627997704,0.02823477084928298,0.00046854610562009624,0.10127327934050953,0.1085503612043221,0.13954061958037534,-0.043431763905248735,0.02682478894677891,-0.11027789562558803,0.13189922557596956,0.012953167625535937,-0.05495625577155218
PLAT,-0.0024353509942059036,0.04739864518924613,-0.07016641690616127,0.11849123553949964,-0.0221770633901575,0.006190086655122746,0.005130242169282829,-0.06405108626384423,0.011375308843993476,-0.03950361771511893,-0.06426221254344609,-0.13750095206020085,0.02006123713699862,-0.047463613415447234,0.05575280458692695,-0.06852844386206594,0.08092429780600739,0.02608698729181349
SFTPD,,-0.030015342475495723,-0.0246068238856702,,0.036552417115332914,0.013474736931121481,0.0538041831902547,-0.04968588555063509,-0.04488872173098684,0.037033276039159756,-0.019471616437041053,-0.021573922583438848,-0.023022453163740138,0.027126641794349544,-0.032602350701749806,-0.03261242893091388,0.028527604359379295,-0.006871579293590196
EPO,,-0.06214468761459587,0.09855357938991909,,0.007532101029200199,,,,-0.024695694470545995,-0.02425736429518334,0.014882319832226987,-0.00792338976622107,,0.04309603094587357,,0.021407160468308907,,
FGF7,0.01349056500622766,0.004710828249855069,,0.01630012188929032,0.024573804750169587,0.013017121750786656,-0.0731371224977776,-0.11879489636891277,-0.03271400350573039,-0.006057555970762247,0.015358516949652817,-0.024052816721917777,-0.06201609794730145,0.07353392202857086,0.007186602928298082,0.05714121295505171,-0.0506955347080495,0.030883001199666468
CGN,-0.0327527139775288,-0.06421544450269129,0.007165200646107134,-0.040759089798284374,0.04216950586970822,-0.01132659313611584,0.009948063071405196,0.0793720311967387,-0.06289168457057369,-0.044900035553121935,-0.016695089585250008,0.016602725586662422,-0.011914465062027087,0.05468018325095322,0.005789925953451503,0.034331700879357295,0.009204987878597545,-0.034587007830975465
FGF13,-0.03556611158401872,0.041143942181741944,0.006060403798719363,-0.074385288400757,0.006471807104885645,-0.015854783745666918,-0.04554533077932019,,,,-0.04679120768926923,-0.08928527507614001,0.02986504311678472,-0.014135406384368257,0.008679628609267213,0.056867119820529374,0.030833495255728233,-0.03659002929781161
CXCL13,,,,,,,,,,,0.011479639672426198,0.10816216835792329,,-0.002332114952784829,,,-0.015112442888733042,
ACTR2,0.018558635590729622,-0.015945872959065986,0.015127371904005085,-0.003440592608434067,0.005309479384248883,-0.02742267011526854,0.06107433042098126,-0.01511828849382152,0.018283035026064313,-0.01816742070957076,0.0054483827846604615,0.008520858374947857,0.04159603059701532,-0.01347930667757563,0.031887535781469786,-0.06725532570783638,0.011643117065435981,0.029090246535825967
SLIT2,0.0021188116303078107,-0.01292573232012934,-0.037182909842009206,0.03192957616755312,0.03261560666447903,0.01593769963752851,0.03037429872858999,-0.010691254242815492,-0.033487111464605895,0.11021635785278251,0.04286998383935776,-0.0437437363376566,-0.05181208421261702,0.0038465476285990765,0.003326752087438412,0.038869782987580696,0.061548405884159975,0.028946624255879162
