,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,0.018217031703189484,,0.061247022293517216,0.051401671284626166,,-0.0471472197022801,0.016917022922289856,,,,0.04921338679483887,0.02546757754599686,-0.017386345489589294,-0.020907437817268962,,
PDAP1,0.0602190946414844,0.06388595362625997,-0.019098237480012686,-0.05931415332571632,-0.03663560610636099,-0.11881621243177891,-0.006760395960922894,-0.009235638973779398,-0.037740602854927606,-0.05968543679369953,-0.03418982419446918,-0.009914303216526739,0.028671220619021737,0.014524171114208775,-0.017835246389922427,-0.011707175873541616
QDPR,0.02035613365507294,0.004515355321784201,0.0092439559731837,0.15557100126745638,-0.058253019704538736,0.07746505014542279,0.03520513214030787,-0.014250894826483184,-0.13451411679347278,-0.004302102659084104,0.020903005777189437,0.05634000206383917,0.022473891779026086,-8.195646603288765e-05,-0.0010583499757611595,-0.06803612196255031
POMC,-0.00335112045018938,,0.030705775841727446,0.13296139592338663,-0.03586367137274343,0.010135137341064086,-0.02233157449878294,0.02673648806334071,-0.019137719057074044,0.09382265748372777,0.013173615045960475,-0.025096753241249412,0.03253559279877704,-0.007942938134801304,-0.012537722080692685,0.11652280745292451
CCL18,0.007088665548257048,,,,,,,,-0.10359752084403658,,0.04384182341597107,0.0011644536294272193,-0.04547639532349659,,,
CCL17,,,0.008308055501821602,,,,-0.024003549965536206,-0.037097128080551135,,0.024964751409083184,-0.036421153491679764,-0.008015346749061444,,-0.013620010406981697,,
VEGFD,-0.00822399347566753,,0.079730489529618,-0.019823141507778867,,-0.04041901043907367,-0.02557375224008992,-0.01620197906906642,0.03219903569633901,-0.017702360234184228,,0.0012363409531288695,,,,
TNFSF13,-0.01746657936110736,,-0.01426312211818461,,-0.024499578314418805,,,,,,-0.011427940684275257,0.07896687635930894,0.053958767209909206,-0.022192670142099157,-0.04541857153200136,
WNT5A,0.026351834265286533,0.05733287265862673,0.057873764104626864,-0.12053493919604907,-0.03223657616025312,-0.1314452581754289,-0.022172534254625415,0.03919598339727167,0.05201777473248046,-0.026275650560238704,-0.038357017006710355,0.09572439255435555,-0.013128072263816548,0.0680442114869976,0.022619525400659386,-0.03941742579201616
CXCL8,0.017178930367622244,-0.058811061010157054,-0.005721285149941397,-0.062162739786259746,0.009154950385404521,-0.0625373892261871,-0.05304392871345528,-0.014271524210741338,-0.05220514646520801,-0.05322422366324584,-0.12751902776994067,-0.1619346049024348,-0.05710368382969633,0.041717341852556794,-0.003070490751199405,0.03907514007581058
GRN,0.014811161559093969,-0.01347991050318977,-0.027019975718931204,-0.05075322524427435,-0.049674423762552496,-0.11005974957589074,0.03417885120037448,-0.04515257831309577,-0.05857114565223959,0.031485719070988016,-0.016594362177670456,-0.05151461121491552,-0.15077736623775506,0.05876354920847057,0.045567758230550086,0.001979503324516695
MIA,-0.03127474582109362,-0.01269384025551307,0.010118080828302598,0.007687931169648515,-0.04429996261085147,-0.04251430456663433,-0.03355155878717721,0.07361356746449789,,-0.024244193596695527,0.09362266413977013,0.06723509505028069,-0.17552881625606595,-0.06310393992705307,-0.04861877011338451,
COL4A4,0.1082686510375591,-0.0408084450294802,0.005591762634268856,-0.08426992889034368,-0.023310266364611268,0.02676155521781795,-0.013938547463791537,0.029395790752332517,,-0.023517767226518715,0.14272577825941454,0.02840093137533681,0.043460285077589776,0.10277201583302145,-0.0507621308693399,
TAC1,0.0629199323142087,0.006493389365046921,0.14964596386393333,0.24835125405116878,0.027899971230759987,0.256468483472705,0.10149034972586377,0.005728414389055962,0.10266408657171482,0.23416404589800965,,,0.030375417149722868,0.029302992647678786,0.09313867501191957,0.10736165569138263
RARRES2,0.04482454564557951,0.037044871547659515,-0.0018506464640007318,-0.12829803983395532,0.0005570836870950418,-0.18368434342749382,0.04553078383854702,0.044318134833794015,-0.056617199197927244,-0.10375985394240117,-0.0477689379181776,-0.02876854982512318,0.008857669322133173,0.05703729769263888,-0.05835636691930331,-0.04970977888774738
FGF7,,0.008167488608870567,-0.028034849208287922,0.21089043977679894,-0.04730902201531674,-0.009317143196763921,-0.019322727775419112,0.0058220622559979045,0.05238989237310201,-0.019283321260604527,0.011820906965784821,0.12703728199930842,0.08599960947942327,0.07165547102298873,-0.04126565886309834,-0.009062418462096605
EFNA2,,,,,,,,,,,,0.04785811077645225,,,,
HBEGF,-0.06150538730774857,0.037366646370143475,-0.04328140818566245,-0.06800866803256449,-0.06595978251867628,-0.05220208389638291,-0.06028714313334591,0.025390926871852328,-0.07968383762947721,-0.0017462759504000642,-0.026100988411604006,-0.0060309761071477,-0.03581352673159803,0.058958419996685524,0.014212002766820532,-0.05901043726734788
CSF3,,-0.028564360286862562,-0.024646201099166213,0.0291391366064028,,-0.025153765325125785,,,,,-0.0721648541598162,-0.13266053356270416,-0.054934056331339895,-0.014339769823952072,0.008457941723679118,
PI3,-0.024350371952761077,-0.05058827867605592,-0.042531902177494973,0.017333104648103587,,-0.02832347174985873,,,,,-0.12383845085307751,-0.1533059768671067,-0.1188252356269129,-0.031155555905950892,-0.03206329482108596,
PCSK1N,0.01918242973255833,0.08324120569481343,-0.014716533591553565,0.0040206338182947055,0.07138247356324695,0.13284174995503606,-0.022183290646421973,-0.011533256670302763,0.14986710925111035,0.17468109182251465,0.04309433648469043,0.04800370875993645,0.08667053609626309,-0.017299449372518975,0.07230218108869449,0.1260262348055269
NTS,,,,-0.020053239891512243,0.023133670905496923,-0.030917003365340312,0.039981838649804605,0.042877054138420675,-0.03043407713004253,,0.04748066417163028,0.07035884365118558,0.05265819189388858,-0.021235243720801357,,
SFRP1,0.045385872090346495,,-0.018042228422721233,0.10808048832619564,-0.011625665245046308,-0.026615659555043268,-0.012864274175299967,-0.020952272088974523,-0.037837790464450315,0.0055039442792982896,0.06701203783237175,0.05217103278669322,0.09349066217352003,0.01939338672483543,-0.028549003530603193,-0.14049700391455952
CXCL13,,-0.020741105383129975,,0.042681186248783025,,,,,,,-0.03778812316018961,-0.02008614530582529,-0.08426442240510039,,-0.03179981369764945,
MICA,0.008997503682737858,0.040952702937535994,0.00538677254364599,0.026646923334793304,-0.0037656439398481884,-0.04592073653732057,-0.01744622260867587,-0.011895450294169871,-0.05878965917511041,-0.07160416309381017,0.030394711526744004,0.08826949934225167,0.0333336370113484,0.02363998048238584,-0.04838763276760441,-0.0064475384879966804
TG,0.043312990040941836,,0.03901848114940352,0.028386493070878944,-0.03284634746746947,0.03513136562957842,0.0239942996522499,0.026795177309167514,,-0.02481167717305647,-0.028421872722403096,-0.049572419476883824,0.01348066736194927,-0.013230022513303168,-0.004116525158297097,
ADA,-0.044228562320217886,0.06278932627095929,-0.011432256657664758,-0.044280336510322704,0.010399793372213098,-0.15603460594064372,-0.00525529115231123,-3.769409928152275e-05,-0.0654700204154667,-0.07560846753275034,-0.04100661305414804,0.03652691697095357,-0.004191756503014242,0.030794782088408034,-0.008266092661210265,-0.05217081706627721
LAMC3,-0.05365634817769046,-0.02187817093937686,0.011461565177801813,0.07209123002727569,-0.05067608482541586,-0.13947982458929842,-0.013268465405875583,-0.030383507517205997,-0.039303422303276395,-0.049715880636730894,0.025694696889396306,0.021156882751831037,0.0356491669176928,0.034987536343340175,0.05052521550835087,0.10752950540314307
CCL7,-0.01472269286350122,,-0.014077084702407849,-0.02971354757213791,,,,,,,-0.022084474389016468,,,0.040459253904239774,-0.025859848974209638,
NGF,-0.025278132531157085,,-0.03225419650946126,0.04866487730152782,-0.0313442254335247,,,,0.0066010668513724466,,0.03599465846448464,-0.03259357660595733,-0.03496296294371577,0.06872038272798735,-0.0605140040248086,
TNFSF15,,,-0.015675522317524348,0.04506563775672434,0.05320267988483368,,,,,,0.011415705095446774,,-0.03751812686063589,0.00849528678950143,0.017971755651243135,
HMGB1,-0.029924130160243565,0.07906670284718359,0.03311826558647699,0.020759307117656268,-0.03060930561222155,-0.13568030078772111,0.033983483395338535,0.016300024474378325,-0.11552379644273304,-0.029909038726754104,-0.036405173083805725,-0.008756562386190643,0.012719537835303926,-0.0855259287640033,0.06324491694550842,-0.16559268875149355
ITGB3BP,0.010529991383479643,0.05499705075780736,-0.02178003855100597,-0.028579571038217347,-0.03878975920126839,-0.13173380181061992,0.006185652094676295,0.049881943273094656,0.014371347830812977,-0.08513575173619486,0.0627961532178398,-0.01660419933970437,-0.029412835901277818,0.001508103939022413,0.028775783940277994,0.06871195243203523
AANAT,-0.02136038744360613,,-0.014263123640460484,-0.019823144337644028,,0.0648814327884348,-0.0217476148470895,-0.030947002086884987,-0.02861252716564719,0.04116670336730916,-0.04788812607789545,0.013577844837073043,,-0.015898863347760084,0.07299802459437817,
RELN,-0.038166697765237845,0.03454011129558595,0.1818594836909018,0.061463767055122236,0.02566640552588941,0.0520571109663716,0.05206564559740331,-0.04367391774482436,0.016830703995228544,0.05941700532185354,,,-0.020547554196530815,,0.03873285649278317,0.0009731858867635193
IL15,0.00023160509191891547,,0.02013845568930156,-0.02123958638031134,-0.027081071279610888,-0.02188977694737069,0.00651692378975182,-0.026012024444150655,-0.039047447477893696,-0.020549316350673325,-0.02495866747460766,0.08909403681378411,-0.01836731471078099,0.0784580259462096,-0.09565082540569823,
UTS2,,,,,,-0.06264319635476184,,,,,0.0037146301725338904,,,,,
BSG,0.05139048067671796,0.012673034524012118,-0.03807033408990483,-0.07526195066483998,-0.03722538344323377,0.07977853414717717,-0.04752259698813373,0.016949834514341473,0.08614108793229619,-0.1396586681935961,-0.005891318354150254,-0.05878199868502628,-0.11466292948759649,0.017059036407011514,-0.010139087596954892,0.03874322373890316
ADAMTS3,-0.06115973517932437,,-0.007107681116445285,-0.01966837417693105,-0.0065336484746816035,-0.16425851993961904,-0.02473311635710453,0.02035165959534491,0.004523468113918034,0.007643664521911894,0.05330028174535493,0.09577211865463288,0.11090959771067807,0.09303523007367526,-0.07705155882457318,
CD34,-0.03160826526185628,-0.025525268993237937,0.0009936139764983218,0.06890743309078526,0.027950280943927618,-0.06441995614296304,0.03775322310257912,0.09871818308424248,0.034149601411048607,-0.0068848831923552815,0.04258993176824003,0.031132390841472422,-0.04698219012542043,0.029706843917183413,-0.009804901518327623,-0.06801677103214354
CCL23,,,,,,-0.02581690936139945,,,,,,,,,,
PLAT,-0.05399340094068442,0.00869865398928813,0.03401400235662165,0.037602835952150526,-0.05696089025380226,-0.10734179884175991,-0.05385444131375285,-0.02377249860016336,-0.02896621612772729,-0.0927471496651771,0.12222033619847521,0.06617940816696877,0.09762688589649439,0.00944448466019963,0.0087890527394839,-0.10871119307050701
NTF3,,,,,,,,-0.013901843373899745,,,0.04280747122642857,0.04196740648481477,0.05854857941870201,,,
LTA,,,-0.018042227578677433,,,,-0.020945219553669937,,,-0.020549318887290526,,,,0.07521140503812389,,
CKLF,-0.0651792968033191,-0.000500549553783488,0.020471033581881962,-0.028857676882917724,-0.0468746311961875,-0.14160297005048011,0.0309851919318965,0.01807558880800667,-0.08620795442990148,-0.08632109862025035,0.016912529213440507,0.11845188314643736,0.026134255850369697,0.014024811743242242,0.001174597641097467,-0.007997540478301656
CD24,0.07449153082042206,0.058587096485199865,0.032811207853902215,-0.04642133585508503,-0.10454799726607948,-0.004984278402548552,-0.00865467946233977,0.04452010695059394,0.00784621661643698,0.03077595050579826,0.15466856066515247,0.10830806494012284,0.19406955799242037,0.044231186516574796,-0.026812209986245145,-0.05297258374832495
HSP90AA1,-0.0008039653511249529,-0.07284689299466257,0.014942513011607839,0.16623123476443427,0.0545979408048181,0.22046790624047952,0.004237214593391335,0.011094723000809032,0.19357308673336662,0.1839613783522308,-0.1709106953667044,-0.13833072341402258,-0.06991400944096195,-0.02421616552051546,0.09502272188037435,-0.020487598432108813
BMP4,0.07893004123786843,0.0015890245496256836,-0.027417699048500156,-0.00028403376381886406,-0.05429861906350655,0.013731655609192515,0.006548078329785882,-0.006111103508922565,0.06437127686112766,-0.017510142116566606,-0.025150845869143342,0.006483715724353801,-0.02192767193996856,-0.03740680474581742,-0.0634200494066752,
SCGB3A1,-0.014722691391251605,0.07113706385620636,,-0.02360691774684803,0.04450278740722729,,,-0.01407445810770613,-0.027942523720799677,0.03220581704934018,0.024094004909405258,-0.0021639797374889587,0.030556032512154312,0.009545407971118898,-0.007190421321594684,
IGFBP4,-0.060708865486716855,0.04679973347234922,-0.04946082849980323,-0.008199945406201174,-0.034124291285516854,-0.09354168345080287,-0.03815703293918337,-0.0023486711746084437,-0.026436533561715356,-0.000696374404274297,-0.03342990173230903,-0.058721476913093186,-0.12218286271407515,0.07314471287835671,0.0557482810745539,0.20260862639278765
RSPO4,,,-0.006198834080327158,-0.027246220506224297,,,0.022050085437520694,-0.026104095124989825,,-0.01601936317674687,,,0.014446720136676042,0.032979730469008615,-0.041111726525100666,
LEFTY2,-0.03843911742321618,0.07555176616313737,0.02642153156968949,0.00015041818080847934,-0.010916966362552323,-0.0984334784161611,-0.0030015058954245026,0.09898605468320175,-0.030434097168863052,-0.025367904679080948,0.05072846620524568,0.04871923757365017,0.02413265637087857,0.15823921846933298,-0.016638709802800036,
PF4,-0.01527242898076393,,-0.012281979067745348,,,,,,,,,-0.03028130115006955,,-0.021397469098339773,-0.0322051416813689,
ANGPTL2,-0.02339066295363842,0.07541854601723937,-0.0282774756470038,-0.10120481230848767,-0.06525355964311955,-0.09065746694447424,0.03006754508648806,-0.005479155919768012,-0.11015359266783722,-0.15270963520448116,0.09880337649733473,0.05859751220233684,0.08666069280536097,0.07769163248876891,0.036978338362559364,0.07603164235073162
LRIG2,-0.018229265036070467,0.026588232149619945,-0.004452641634964151,-0.03373799575111749,-0.002630079998085378,-0.07579738187377527,0.026220549137093194,-0.03358989776721713,0.09288859514789811,-0.05676892619087514,0.05587475272492418,-0.004378382034231654,0.09019065064925717,0.044901086948503116,0.001222810311654922,-0.03264756497863564
ICOSLG,-0.006653664740578451,-0.04430408251836881,0.0041349415344366,0.018231152995113697,-0.026940376281692862,-0.06437916617508102,0.0053699306661029915,-0.002632116598836476,0.0007489866199888508,-0.08395177936407636,0.07748437343595524,0.07133799441792478,0.010288704828254967,0.07076115979547476,-0.002097600740509897,-0.001727768960432525
WIF1,0.02352143797080417,-0.006816357751875373,,0.08783469007900041,0.11626079022085582,0.24356976344934173,-0.018798471363790148,-0.036241319318791924,0.16478970433606627,0.241569504689133,,,-0.039764952571090584,,-0.013235843173927918,0.0946833770732965
NPPC,0.07336914823387783,0.05989109477128308,-0.01905237834902887,0.17766427215096084,0.015450403001579797,0.008855440749055364,-0.02905609705485444,-0.028596851785461935,0.005794241947510382,-0.10804742319909086,0.0004954042229076553,0.06035320797312235,-0.014707543987146209,,0.011422748808066072,-0.027080429802083278
LYZ,-0.06067992166343303,-0.001563833039073195,0.03881987711116798,-0.03286252401093929,0.0028065730916912047,-0.1147023165094429,0.004175029911656098,0.0006555232618450543,-0.11170749146793914,-0.03929020671973481,0.0023493730993525063,0.10636879157859996,0.0197793777912123,0.08146432720632672,-0.009323003606211721,-0.030714252770445757
EREG,,0.028243321239148824,,0.02761582697424271,,,,,-0.03130779197603496,,-0.049831559078395975,-0.04659515002852819,-0.05685653468740713,-0.005006179988326115,-0.010239888882424768,
SPTAN1,0.009729892746957833,0.07561891031080407,0.032875474454536514,0.08993955237421311,0.021326547742426843,0.12842201115928795,-0.0036730304045845086,0.007210814317416993,0.16389692863197503,0.17853589272961892,0.024527152740959107,0.03242447980299992,0.09943219959787686,-0.05895748557937695,0.01690643935046062,0.09064784751688111
PTH2,,,,,,,,,,,,,0.03082920944601564,,,
LIPC,0.018050775663989407,,0.01734159250907614,-0.026378825921369316,0.08568663934094012,-0.05149570594240052,-0.001070775394556184,,0.0064077435135961565,-0.03228105831001122,,,,0.08015500411069147,0.004358630582331211,
COL8A1,-0.017248502081261226,-0.007181509526713209,-0.03520244317409172,-0.07120147635231242,-0.054629005551975265,-0.07957375290062876,-0.015006152621698434,-0.024827021106690838,-0.05219971100294715,-0.12007306678685813,0.0035769336771487837,-0.0065430731032065734,-0.10603021453617854,0.04873240994018911,-0.021874001016169584,
GSTM2,0.015084792507682424,0.02168284469735348,0.005888466006480049,0.011834507136130698,-0.022900692303875928,-0.019087784893078705,0.09443920754664147,-0.040295180434088,0.037199235857962934,-0.05710371866276763,0.057956981340517154,0.08111759203678338,0.052284575076197826,0.03618347123248846,-0.008078543404279636,
SPX,-0.030240199449733683,,-0.03616684892097789,0.22925279131234438,-0.02333792157924842,0.1641523386601563,0.0469487382939424,0.025824797082288947,0.013101169868913715,0.24088515426390458,-0.013946285020723675,0.09457424813819221,-0.08946015722858763,-0.05534402974959266,-0.0013562932167819706,-0.01989234460869364
MFGE8,-0.03634159295367908,0.019677983189441552,0.00125108192291816,0.03532670253009616,-0.05943619724984933,-0.05067299253579525,0.020818277253398614,0.026382211157900324,0.016864984886808366,-0.058980697513722244,0.0031649949194233287,-0.06598961462418355,-0.049633542005266915,-0.002538436166553895,0.03663887003834655,0.16144615212967042
TGFA,0.02623155143029468,0.04609291985263789,0.013701753477625365,-0.11836545884582943,0.011782389442179592,-0.07777762569523021,-0.06899107830912293,0.04899155703522321,-0.0750190358064584,-0.0747708274001219,0.003317875274349782,0.013582622736820043,0.008439523327926832,0.08046383839970159,0.03448706579587019,-0.0522483499535464
SLIT2,-0.011110509720469711,0.00024302471516319792,0.04600001587781201,0.13381196408888796,0.014333408721134375,0.1335916576716583,0.01903884418858741,0.011071761327799105,0.06873976938591152,0.10441654537333617,0.03700049175095607,0.025882252093306597,0.07667067755694242,0.06484308989339517,-0.02566203530865205,0.21673114967268653
PLTP,0.044442067529714406,0.07185511038658461,-0.06317838423086289,-0.05067895017381248,-0.06689911632304645,-0.19201674338103053,-0.019692123624814848,0.04425440284167603,-0.13848276413922153,0.0034105782507010173,0.048986520576972226,-0.036404083515126744,-0.18502537279759376,0.005806319926189273,0.0003129043283167184,-0.1413914575508696
APOD,0.07710077887507041,0.027775934522291514,-0.0004101158716882181,-0.08287028216348617,-0.08365913837113285,-0.16667662652923132,-0.011253271946096694,-0.0843836096792989,-0.11787221790878363,0.10772491011161635,0.16295222679590388,0.08601609906807028,0.05998433770564504,0.052365156293178644,0.01006813752086433,-0.07625329794720295
B2M,0.037524689333476594,0.07644018242097365,0.045488411546197975,0.0059979976672646955,-0.0675161622361872,-0.22434863460574908,0.027604402054857972,-0.004513842058654617,-0.12207645035132787,-0.18804896909219482,0.00130876952130564,0.059882861576852,-0.17761632138473246,0.0458542731486451,-0.005156211171773512,-0.09211766860815768
OMG,-0.005282224901698189,0.10508507717142812,-0.025736947865533582,0.03883408116543662,0.0003701903935411285,0.010887062343885222,0.080863953497033,-0.029859685346762213,0.06168856647302033,0.13188987617615927,0.1787772354393075,0.13354474756463802,0.03465067267020992,-0.01754735656654294,0.06128366124724985,-0.06209470881143421
CXCL3,0.0021357959353622154,0.028430966364325728,0.031466959944204384,-0.04845155582693269,,-0.029790067432806315,-0.023195871328812994,-0.017660964831126332,0.008029756718032199,-0.014799230800808012,-0.09242042832378412,-0.07498158076608842,-0.05993760575732286,-0.018317592994643236,0.027937575320318264,
CXCL10,0.07486504478382348,,0.015492502716761648,0.05959680260785112,-0.03701675647932221,-0.12433271444634153,0.027601573490567275,0.012768098103960067,-0.01161287797372465,-0.023517768712262514,0.020700997164083898,0.041248040657837014,-0.00220160060969081,0.02293665814809821,-0.0027718861262720842,
RSPO3,-0.0024184469881340905,0.09626852427175997,0.04628004129270183,0.21295353743047377,0.04204140191103981,0.05952751211906335,0.0642326078423278,-0.039988478794878685,0.1432148620056069,-0.015464910959610622,0.0738187995917878,0.0065266695084869675,0.002345342954660131,-0.015249150760059565,0.042931877317123196,-0.02844801955386666
CORT,-0.035359305684734735,0.015282060722227047,0.02298392337703701,0.14244421720671838,-0.02982990346143423,0.14385167355714623,0.023977607979719203,-0.046989602764488235,0.06004882355889871,-0.003783871782136087,0.0927757127902212,-0.031687842572987866,0.053416337554519654,,,0.13029520674765505
NCAN,0.01629616147273172,-0.030709756284334998,-0.016628864614610588,0.1771842938583838,-0.11351690577666149,-0.09582704686050018,-0.002560951837123934,0.01794986010694324,0.06019712434811817,-0.16515684515723045,0.17471496121948818,0.12171386054006814,0.11281103727658827,-0.07545361720810541,-0.022275887305482692,-0.012940259363372331
PRG4,0.05495819132526001,-0.015090860215472658,-0.014077086896112536,0.00015601963782291365,,-0.032274822995286036,-0.031131835571823772,,,-0.01808103735587131,0.00985518305067987,0.13685383540213814,-0.0012669514282166229,0.09397627583842577,-0.01136602767339143,
ZG16B,-0.003002325548827525,,-0.01633818096702106,,,0.02285874557850787,0.00011697014665541864,,,,,,,0.024532356482337644,-0.027474288807473886,
TGM2,0.010144981224176305,-0.044225930290146646,-0.0248483576770503,0.043788193565244146,0.07875046676256947,-0.048260475423649404,0.0028475350572788167,-0.012683953633414654,0.011315709643824782,0.10088079490887725,-0.056030082110735624,-0.03345987127577619,-0.014720901197260987,0.020922259151309967,0.08297607645252557,-0.0020152226089431213
VEGFC,-0.028112622420525625,-0.004113688282643699,0.02251176225858742,0.02225457115709291,-0.03433541219997974,0.005543280490050168,-0.007004526222209059,0.001858714399319542,-0.03537766861468963,-0.000182861492875401,-0.049755730241788095,0.01374607298014788,-0.016415052553172105,-0.02372854668661004,0.036171888224719395,
WNT6,-0.023754739460738514,0.003105838203130057,0.010327167829342527,0.0016429038652844312,-0.00010006064431817981,-0.03173806221066664,0.003076096273904307,,,-0.01610433980019115,0.023413237242379186,-0.017543975409694292,-0.021895500413463338,0.05149218902663193,-0.02838918321955854,
NRG4,-0.013560117004744989,0.12281967844197575,0.11638031588540872,0.026496155939105755,0.011215340086557215,-0.040200339499292075,-0.031973663956653145,-0.010873509739554582,0.018513557948245815,0.009334590696133252,,,0.05094672941769255,-0.015249152469125548,-0.030457052753850557,
PMCH,-0.015628764598234587,,0.03852497631082681,,,,0.021934230721420606,,,,-0.055483840548761744,-0.03459125929441189,0.0003310926970234664,-0.03288296572639824,-0.04532505978827193,
COL9A1,-0.04095541178242365,0.05086012492663725,0.04567821344695448,-0.016716477227562875,-0.09471179683783429,-0.030307019905327918,-0.005314354763766432,0.02384359794394829,0.0033863010789094167,-0.024529390124444977,0.1411345111468264,0.09273480387857068,-0.03446076840673801,-0.001766159709744063,-0.001207404000803282,-0.046284895748540875
GDF11,-0.0008745069965692847,0.07576993992841508,0.012295424295698104,-0.005831152991877959,-0.0286513172639753,-0.08582435730752103,0.04633067215698033,0.023486524796115838,0.038187055943436424,-0.0007541853795038056,0.0024478258103321103,0.01937479262588651,-0.02334632110391943,0.038649073068886264,0.017981061854463812,0.019961640152839022
RAET1E,,,,,,,,,,,,,,-0.016728211910479792,,
IL24,,,,,,,,,,,-0.04136741452291796,-0.029798481198811264,,,0.018530524834546577,
SORBS1,0.018449930766382537,0.08304854537213648,0.060727250892076624,0.01131797486860832,0.06927142249619939,0.04615914445243547,0.03785772302878418,-0.05400671449861338,0.028147940400956462,0.018232703330682595,0.013376496638666613,-0.007014788052656513,-0.003045514848015427,-0.035809152839887094,0.045370485854961035,-0.026732717979101202
DLL1,-0.07725108457790777,0.030375579829295882,0.014269541019900089,-0.04450488592906683,-0.08068041655856685,-0.13132350368176032,0.05965270125066297,-0.003583591213291984,-0.06822158769558045,-0.08573784796803577,0.12062710241976791,0.12666831489401034,0.11183627659708098,-0.00628443787701127,-0.044902182688707624,0.05277420951765239
TLN1,0.029930127068706118,-0.031115782135675042,0.03799097025495295,-0.11028903266456032,-0.07681450069221306,-0.15870441568169383,-0.01759397621877678,0.04457259951645137,-0.12559879811392016,-0.17733265153863953,-0.11712867421052446,-0.04335117452626465,-0.04526105369689498,0.04366965635255052,0.009740241311847163,-0.03765142456263616
COL2A1,0.025742083133322158,,,-0.0168690749898964,-0.030092743670430765,-0.029790077570696422,,,,-0.015024257589543278,-0.03540868727794105,-0.017822350570645067,0.005142250897095996,0.0721467671454184,0.014317693768934225,
SHH,,,0.025432995805996984,0.008614850020054202,-0.032846350978864534,-0.023418620654283812,-0.029615751796518146,-0.029972161054986284,,-0.014339041712852883,0.004853775802054521,-0.0015594605962849248,-0.025948451590596073,-0.016695801909721072,-0.016175237831923935,
PON2,0.02602900250942762,0.08453601324709878,0.04477659837326947,-0.07319217406441698,-0.027508590093790523,-0.223830668180167,-0.05102839336950083,-0.030165021503154272,0.007277439698726282,-0.12133960456525494,0.08445569086617817,0.08973041184224041,-0.12254674358215982,-0.008191337061753325,-0.08100104883312702,-0.053379832922134614
ICAM5,-0.0011894251004967737,-0.030532478566481117,0.0036017286754583457,0.12351432107232524,0.07140052559942114,0.10329108058254381,0.024306257500771113,-0.03490691193095419,0.07112888335671225,0.14280965101862214,-0.010767989725763883,-0.012713509243578823,-0.025348308583537746,-0.005100872914297487,0.000716167458942632,0.1258754674031894
HPX,0.047307608697295146,0.009108525387463099,-0.018204249541819317,0.021541501859743396,-0.027776836736470266,-0.024254332699080273,-0.032660617194458334,-0.02610409628205479,,-0.02659095343944367,0.07902226614197262,0.11283633043399391,0.01322796399639483,-0.023748215260670596,-0.005938590110990748,
