,UKF248,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RELN,0.03928290356943179,,-0.018110813997288193,,,-0.05995700363069956,,,,0.017482244221681317,-0.011813588752674034,,0.006126494908006523
IL15,0.046306926742977206,0.006662828261643926,-0.01517220717919401,0.01960347948336513,0.036890008712439006,0.07585275738013245,0.08069971947264974,-0.039686137119990764,0.06571050043287342,0.0010644391302078338,-0.02194277667637338,0.11305470466732816,0.0682266668140137
UTS2,,,,0.004072844288763416,0.032819514804420004,,,0.07224231118451203,,,,,
BSG,0.006179767850913785,-0.04809396939359973,-0.001867128955141947,-0.03115904370944981,-0.24353220146095642,0.006359363942453839,0.08858478468803992,-0.047406524620811734,-0.042687743080978925,0.04826409318793267,-0.001772745028625502,0.0505185842305244,-0.07547001292544102
ADAMTS3,0.05369040063442681,0.05437915950993486,0.04338310116107169,0.06602335591043534,0.09440345079540644,,0.0611045773022316,-0.0023113287598191946,0.057469500139080226,0.028249577000538113,0.06483185148353514,0.04360873897354576,-0.017035928009000167
CD34,0.24364298440110144,0.052188180715824886,-0.004875888512435728,0.03156909827060512,0.23767797797882756,0.17474235833208546,0.19089632905804935,0.1258740263202772,0.07346949720441111,0.07467054101222516,0.16421709618050756,0.27518128593657665,0.021590102374774888
CCL23,,,,0.0036273167161163704,,,,,,,,,
PLAT,0.14727368418974587,-0.05867008998693949,0.0744419038875738,0.08575630122781641,0.14710475201007417,0.11138583598897973,0.13443605544633191,-0.009859306300369663,-0.008443390807127941,0.03518625832508006,0.05382352350578301,0.1256838608851666,0.015574227742457373
NTF3,,-0.0014237402367613078,,,,,,-0.002694257961888287,0.016823988134141255,,0.014845660121362033,,
LTA,,,-0.015172209052058346,,,,,,,,,-0.002133277499280356,
CKLF,0.12444498393469379,0.039549562168794496,0.049091622681118524,0.08573564106822372,0.09574161311947507,0.06971940449991948,0.10416070443382354,0.08207118684966214,-0.041520939180189134,0.04836231558146167,0.018430467941677194,-0.010132066865922384,-0.03536714575410088
APELA,,0.04049544834444009,,,,,,,,,,,
CD24,-0.03454331538887726,0.041742878204409736,-0.04068688363951113,0.03441200547357416,0.1377097333951827,-0.19287058092220596,0.0751521649500041,-0.06757201593110418,-0.0018820147116122032,-0.03280213790790385,0.026305251613489938,-0.05929243599940194,0.02229646713787292
HSP90AA1,-0.09458886514388581,-0.058467938698559506,0.011541526444421399,-0.030259242690392454,-0.0034736518518604753,-0.0362942514424769,-0.09099487837809297,-0.11725902111020015,0.012643612148924165,-0.08726445764813563,-0.041274310575278424,-0.17463547731090476,0.06595027166908639
BMP4,0.09956394486766591,-0.00517961597044968,-0.012928289165248769,0.09036485322499237,0.12707231596050889,0.012764109074846186,0.036908476045140616,0.074919228660221,-0.01640312109550554,0.04695894530305494,0.03802635576736592,0.11634530679301984,0.023371836920376587
SCGB3A1,0.15770270409458528,-0.0017507089292943805,-0.010586966832453077,0.003786502863743572,0.1621708290467124,0.14559406859724758,,0.07704379564939787,0.0046827451486154345,,0.011788384559123342,0.16299134541319157,0.043505644628299464
IGFBP4,0.17614211952787032,0.0525869072567333,0.09209667380276783,0.11435969337768172,0.22840641122792257,0.16514626523245216,0.10181372881094307,0.1559402627716118,0.04638667083094555,0.09207448755058294,0.18693849678262786,0.29696750461557003,0.10155751751359017
RSPO4,,,-0.02104624254382614,,,-0.06631761121411259,,,,,0.05994515000628707,-0.0014633985754722164,-0.024839637917054427
LEFTY2,0.09075888494762717,-0.022232164057198796,0.05377006391089379,0.0010826402332465822,0.020450674057817798,,-0.03416705960767683,0.027590774856910184,-0.020582651471375328,0.07633637229933174,-0.007836561246711313,0.17746441868979437,0.13032587211468416
PF4,0.04157115870726886,,,,,,,,-0.016407280805494105,,,0.14446495229469564,0.021853509180215815
ANGPTL2,0.08050158992127905,-0.05548452732666004,-0.008382886818951107,0.060657316110502686,-0.10203640022727035,0.09921156098462357,0.027965456329843198,0.051957593812946505,0.08279994070493081,0.0318969337955051,0.0435688936700362,0.22046956186473185,0.05681177460568502
LRIG2,-0.028698668840371026,-0.019129743488430512,-0.05974077725618724,0.014921730218732587,-0.051050585265815365,0.0031669864034193852,-0.02396097364643748,-0.015210281441093737,0.017764564934306157,0.008652274468923304,0.0020568464035807246,0.03803508256039206,0.02015485140937901
ICOSLG,0.0753874390898882,-0.00578676413423267,-0.0025527827217596503,0.04439057910971619,0.04352268956779566,0.049678573898147095,0.08045687711572541,0.030329955487204244,0.13029695328077953,0.09731983663290998,-0.01829413577739954,0.06033837524169911,0.030419453566305595
WIF1,-0.02176408817276137,,-0.004341735527703795,,,,,,,,0.0491046256887066,,-0.0007405656784269882
NPPC,-0.01968518601329042,,-0.056012690275975004,-0.026982637616963328,-0.0104678299835413,-0.0746881605468632,-0.032014248950281696,0.0476438006173552,-0.031043675228191462,0.03463783759529433,-0.023738864624709866,,0.050055280256699176
LYZ,0.08342164551602638,0.07359008561582422,0.07265432132650407,0.012493510917713942,-0.06744805725308999,0.12482349052596438,0.0752035590435343,0.04095118509117336,0.011112490907712486,0.06712195416793812,0.028283973798149165,0.07225973218859649,0.03241373996661789
EREG,,-0.02599704587622624,,,,,,-0.02513111165609971,-0.0521348387116414,,-0.014793353278150777,-0.011118077917591413,0.015848853479737083
SPTAN1,-0.014865787741632995,0.02944811813178943,-0.044440670210014487,-0.02608332884728399,0.0029992156312034354,0.004503504482756306,0.04117034081845836,-0.06848331876764652,0.05275931529458324,0.11197420350566586,-0.045751662318271415,-0.06466738451926173,0.06252545923393486
PTH2,,,,,,,,,,,0.0011764430900646516,,
LIPC,-0.026511240005567406,-0.009154019609833954,0.03717893381010177,-0.057576727986145895,-0.056208972698838865,0.0004445428065227154,0.05919047297399878,,,0.007689491707820151,,0.042392855483526455,-0.048753098405071034
COL8A1,0.10583802095820279,-0.06770143466824974,0.03628226035044252,0.053904072937258136,-0.003113776555683733,0.04738748109027674,0.0863757159160219,0.03823721724965236,-0.0542228622891468,0.032956446169636305,0.045709278417615615,0.06838112258706651,-0.05124311421263606
GSTM2,0.01770023677658407,0.1473245572813494,0.05456174366018305,0.06178067513063385,-0.021891579668718138,-0.03156399789222556,0.04598103958514992,-0.03567145721457167,-0.0045610340202034,0.004940387591257789,0.015008639516350893,0.014149665332221461,-0.02041245088107658
IL4,,,,,-0.053730413422333964,,,,,,,,
SPX,0.06342572519785575,,0.002585438544524322,-0.07198148614565211,,,-0.04741947935335003,0.02899704058541007,-0.020371736275471494,-0.03380336733041013,-0.03963329515087632,-0.06971938944947673,-0.017798695106482663
MFGE8,0.1328777758460761,-0.03772874117410758,0.05105781652960368,0.057637992676884096,0.12030623433189179,0.19510029781964677,0.0752374407525639,0.042791962239075686,-0.027174504306233957,0.05614712561412141,0.15691741762294334,0.2876099792733932,0.058797609183931135
TGFA,0.012183474391584407,0.03208063892801539,0.020819968935821245,-0.04432549312458756,-0.12309530338566195,-0.02037457733048155,0.06241112644293644,0.0349548163084878,0.02983878714969172,0.02484736529147475,-0.026051469211685788,0.02825932931833697,0.019485611798692265
SLIT2,0.045238503375789184,-0.015680058483548674,-0.0025588384416458977,0.0664961679028469,0.07990726826585956,0.062228081803698175,0.003341351818560052,0.012575900373981843,0.011703224794617727,-0.05326016134726658,0.004247866712875538,0.049900363225966256,0.0023415836974641706
PLTP,0.02367097195792561,0.026265410890179912,-0.011639157827290365,-0.05496408452297852,-0.04544199840572306,0.011312355633684506,-0.03177499285730947,0.14277351746981967,0.055153465545211625,0.08173695958382277,0.08113488422684201,-0.00729031376430076,0.05686837209910755
APOD,-0.031121366374182585,0.010621105060803137,-0.004053591007671642,-0.021797718472220312,0.01707162886576359,0.08108722774916176,-0.11797457407950551,-0.0034777836262855806,0.0040186258882765604,-0.059214298392220636,0.14908672906419732,-0.1830197258840191,0.05924378361878993
B2M,0.13376661553603839,0.09695875524653996,0.06069949307027141,0.046031325987734246,-0.015082675120857102,0.1581594337828723,0.10486379171805943,0.1564956841203507,0.03314987640166874,0.08468221302557151,0.13042845604964992,0.19120455432887282,0.09781978252584085
OMG,-0.04778068093684882,-0.016464071991339403,0.03801084376911827,-0.08491053805408626,0.07057516044576725,-0.04331689694259677,-0.06364433513087814,0.029040839502435745,0.058580096424903035,-0.07009147197545255,0.027841318978427048,0.00890164150349799,0.03911706179320865
CXCL3,0.017082943020347133,0.07609624470127295,-0.010926737998036182,-0.02419552450282786,-0.04875733294812865,,,-0.07065936978522017,0.015171354706385184,-0.00812605924954572,0.04666084212510584,-0.0071582522719044585,0.008510350483884922
CXCL10,0.027029228737307266,0.011913895808650482,0.0417225319641301,0.033702345098375976,0.006648117609967366,-0.032703176287596704,0.04354877406414588,0.03553615015761617,-0.02200691997325948,-0.006531474070076129,-0.026067295510913246,0.08025799296906025,0.008945721556618172
RSPO3,0.03351507014889918,,0.10484011747144412,,,,,0.0952189359263062,-0.013838107666697401,,-0.04989098927454624,-0.03722969469987533,0.011054681401197749
CORT,-0.05039613387457504,,-0.007915657818394107,,,,,0.005841991831577271,-0.01716938544478986,,0.04942119797213189,,
NCAN,0.014805453781243679,,-0.033344864474070916,-0.09820387516815812,0.03910459735928573,0.1131416525767167,0.052786111190329096,0.0050602107848697645,0.01685380159917177,0.006195002870422814,-0.029071440512669577,-0.0894854331743903,-0.0009023430456693439
PRG4,0.02293038309443045,,-0.01334979909290447,,,,,0.08815031491429517,0.08716973568725946,,0.1008277540349557,-0.02151968546929319,0.07777603810427847
ZG16B,0.0545033903781682,0.02532412924340678,,,,,-0.0297221051577168,,,,,0.057561364316345,0.02311994497242582
TGM2,0.1646039397359804,0.029186193817673747,0.08373362668774013,0.07981168876358327,-0.08411228028053999,0.11258833535124498,0.10937285766152248,0.08727780118380696,-0.02846528783230762,0.07139209974952007,0.15416528817997602,0.1358605062765763,0.12629551579563583
VEGFC,0.11235211839598817,-0.042270997245128145,0.060381123963254776,-0.03178584037030573,0.1580836717846956,0.1886861649653835,0.12902635512549201,0.07761436083616215,0.01338328093241994,-0.006149437193848398,0.15240902529480435,0.16910561551748135,0.009462818321527344
WNT6,-0.012764689651048943,-0.03279499202446914,-0.011890341058700668,,-0.004816009679154247,,0.020785222168941197,-0.044425477322057996,-0.031910070256015,,0.02334597803419059,0.03009850653635305,0.06513240788529684
NRG4,-0.01922696318545054,,-0.01589398753714876,,,0.02546517503827972,,,,0.048247970431095556,0.025808356298590338,-0.025636933907405252,-0.03503221802868591
PMCH,0.025328137826915603,,,,,,,0.051637598050218114,0.043551148168844867,,0.10104748924273094,0.1565631878515299,0.08815267535499029
COL9A1,0.14273986730611907,,0.019401108682731143,0.05939200240340636,0.048380849251469384,0.09733072867451141,-0.013906959637174149,0.009379385388700054,0.0503364760480554,0.016664235129468786,0.01385898066631565,-0.006683163192611211,0.052976807412365816
GDF11,0.06559205877025827,-0.006366231956671298,-0.03672821320326134,0.08816512854088178,-0.046096630164109254,0.02179553638908334,-0.030660100628338488,0.029137136397152437,-0.01372626142528871,-0.04167416607785061,0.036866359922698655,0.0644916776055861,-0.0032186905757861425
RAET1E,,,,,,,,,,,,0.06087594475786654,
IL24,,-0.018494301684135725,,,,,,-0.009169961351963156,-0.016145675054818776,,,,-0.030293178945647054
SORBS1,0.030963875766629973,-0.04426534775682492,-0.05575803550700055,-0.062491673120512084,0.024622910872738924,0.0032172697228578895,-0.010627503887097434,0.03646572380504888,-0.0234736213713846,-0.049840629954111294,0.04720317489913184,-0.1298544843737173,-0.02614643424364509
DLL1,0.029478672976717166,0.0029256561380822744,0.012183505216320334,0.031905091016019904,0.04643425279563602,0.10897510730621329,-0.05098400758424643,0.01962841687595035,0.035932165577721664,0.009655233403486323,-0.038988501590632677,0.1917447579985131,0.022059049226277043
TLN1,0.16180170319733966,0.04090358558809309,-0.007104963334893058,0.10049663091209386,0.03103555090002444,0.08440059976741023,0.03907454013018421,0.06473412271995431,0.04183551374016177,0.03278143688959774,0.06398277475676568,0.10334458399885674,0.11329277832283638
COL2A1,0.035206712461309644,,-0.011092882360276649,,,,,0.02172591543268737,-0.0029169658547455197,,-0.0009312946093625731,0.11521619653253594,0.021563210441838176
SHH,,,-0.010586965907086267,0.04968990590995671,-0.007085461752212293,,,-0.020029346996546658,-0.012504129838459258,0.1100044638295142,0.028542947033581765,0.0004560829848412781,0.07334992338081116
PON2,0.046985658042462054,0.0800096752507189,0.03411049774893975,0.03443143947748731,0.08485862968243854,0.16548990313017267,0.0015816087437853605,0.06020067822827051,0.06971967162986378,-0.0180258771072389,0.013662080830447986,-0.07075219452656051,-0.09612286565211677
ICAM5,-0.04387636376382321,-0.01750712891529742,0.012830157788687615,,,,,0.006478894933877073,-0.0065416746516137585,,-0.0069410590899765395,0.00121087616949513,0.05872185991351133
HPX,-0.01273463902278397,0.08573494449437931,-0.02690995437176944,0.08828697119203444,-0.022145258634903617,-0.010782365448531337,-0.04871002547149407,-0.025730048696201536,-0.052930268809669,-0.010153455904671482,-0.0033017688789593173,-0.002835570323625284,0.08210028841261624
SFRP2,0.04988355185014594,-0.018252242150517937,-0.00440010248301605,0.02714302205210046,-0.053730445047210654,,0.02025243742598327,-0.0007865365041987689,0.044283351272583586,-0.010006693238233022,0.003223703409470133,0.12364432130328187,0.07425378809479749
CFC1,,,,,,,,,,,,,0.015069749965474378
CD70,0.03594628989726764,0.05281514025691737,,,,0.04948708948375368,,0.02755759233102019,-0.054214570666817466,,0.009288669418392641,0.04882638998266777,0.02492278677633372
HP,0.004950331959575581,,-0.03697972621091491,0.004838762390622681,-0.016846021273225608,0.08793607825132924,0.0738956535353726,0.0821032505818267,0.0895833591683943,0.04955724607514396,0.002738491399780467,0.005832532024526255,0.014619945520307596
CXCL2,0.001247296700002195,0.06892257651000552,0.04538599558859595,-0.011326356598475211,-0.07607533166241501,-0.052143869462750146,,-0.027987757363762817,-0.06650303260687733,-0.027501255467852963,0.013143218730688038,0.030656780691560297,-0.007547001531305976
NPPB,-0.02693126537742553,,-0.01362400308638905,,,,,-0.007890081624998253,-0.04706879818057227,,0.02373493412405312,-0.006944963286436096,
CCK,-0.028566134849821276,,0.042603814674397535,0.009168578627165153,,,-0.01795924959323678,-0.011085302413050023,-0.025779025442510897,0.004964881010027396,-0.05650464560861855,0.03238723970828006,0.06717140906879618
SEMA6A,-0.05230388368958711,0.03384896671660693,0.00846172752736351,0.008048372689736173,-0.08240508613977408,-0.0019664468662374977,-0.030321487728016485,0.013234088941066063,0.005715213058701957,0.05890961439669067,-0.023056880700539673,-0.10564770870671775,-0.017152810254655662
IRAK4,0.07521714223525323,-0.02383208878583965,-0.014131725389684586,0.03506476602590914,0.027385573128858406,-0.050313942266311,0.1142103927857719,0.043823802276480944,-0.048815746347566275,0.03221853754670004,0.06934864049510094,0.08513968671995904,0.04917474687211955
GSTP1,-0.02910406603562118,0.0009508935106454305,0.02584174007500294,-0.08339665681742663,-0.04984327041939497,0.013105281580365953,-0.08409377833700635,-0.013538015825012068,-0.03557017948544138,-0.08992303315376542,0.014815115515806847,-0.03368210984071526,-0.030522849941625053
VCAM1,-0.04520139318102867,0.015832049916829235,-0.025931453300185724,-0.011910082538525053,-0.06655564201332398,0.03896213173810064,-0.02223053806493396,0.007507318975265872,-0.07249514449087616,-0.012906157351573522,-0.054110286484688935,0.13569806837770731,-0.004619571020778953
NXPH3,-0.011683163682862216,-0.023952630952563787,-0.03071593286819829,-0.029839417169166663,0.06150435746087064,0.004368337550015474,-0.06567954610788883,0.058124245518818125,0.014722526335217092,0.028564955257134636,0.03274617840702777,0.020557563584747904,0.005143390707281536
MTMR4,0.036388668317168194,-0.0009460002662536192,0.03143183428128155,-0.0008964249037850371,-0.09638016106045842,-0.03891748003877916,-0.03405862947476222,0.009725692093915828,0.015247044466040317,0.05825289428522256,-0.01782748162400596,0.040908728341906474,0.03197951419108149
LAMC2,-0.021138227302949394,-0.026863815174333477,,,,0.03911609800452859,,0.0870815054406714,0.13681241318522908,0.04681049711352707,-0.003930219136826071,0.01122840871334604,-0.05366773710916708
IL10,0.05867431264418372,-0.025509106106610908,0.014910052736701929,-0.021127827656983237,0.06571357452677268,-0.08040131992798782,0.1370425828264333,-0.04821465126717095,-0.02930907427611949,0.011941381847467972,-0.0005405375927750339,0.07196370540031254,0.03448303144369152
SEMA4D,0.07113708954524997,0.09258222567655768,-0.0013588399632036444,-0.05688691191713834,0.035717676948040906,-0.06480185746762543,-0.0504031104781692,0.025904163380244732,0.051700406891044,-0.08335658839352954,-0.015664789499557845,0.034579479068377765,0.12349076627983308
TRH,0.009514775997418267,,0.022305713347137695,0.03507111857581274,-0.012270596976595357,,,0.02503278928595926,0.043478101105699725,0.11434542120297138,0.040324935745389576,-0.0011815251989303727,0.05948887303344268
SEMA6D,0.05087976850340881,-0.024921654733523427,0.0041952191947348975,-0.016564738722837435,-0.1540536110433489,0.002667435433319147,0.043719534954631094,-0.010752170232579744,-0.047384364109373904,-0.06905313327578053,-0.033901477237317255,-0.08168168889117881,-0.019672861940002825
CEL,,,,,-0.05085758958998851,-0.0484289879005656,-0.00421743766553783,-0.017780636083951844,0.03760057351693821,0.04533587737759194,0.04298791796698132,0.05102832863488459,-0.020490553985887658
PDCD1LG2,0.020514313880210872,-0.019465794305286842,-0.02086171395740893,0.0070538819243145005,-0.0512149980131812,0.07029139831180785,0.09375659802201539,0.08204595866328954,-0.04327384581347863,-0.03674680096643403,0.012985760802194055,0.1432462133578118,0.022394307592358994
SPINT1,0.020273915871635444,0.038713698030886715,-0.01790025066498612,0.02259026648968196,-0.018504772429996024,0.00992940828439821,0.07244097634339391,-0.02648167420428311,-0.026469165231513166,-0.006837683753479513,-0.025943178554189324,0.08988379274905146,0.048081450540342706
CTHRC1,0.2246257935834454,-0.04386836647921577,0.07518749629890639,0.15662982423565677,0.06850090552026387,0.13805339264537023,0.14645012085523204,0.16286052250842398,0.09834270611929966,0.15721358607019903,0.20848929807202599,0.25107259781264185,0.14937111614453957
PODXL,0.1913802369390599,0.14816716848498987,0.07019458275729927,0.13541382179247874,0.09320126279512073,0.0967145660900573,0.11134160438540536,0.09255508992219563,0.022663280600974514,0.08556604320112342,0.11371924300370355,0.25125977303699587,0.09796125417971094
JAM3,0.05399109182872967,0.04778882813010349,0.011814018009585295,-0.05697412283541399,-0.021776286158523377,0.013927117601097761,0.021480405809740696,0.012681727903040672,-0.01728921746489783,-0.04491434656694677,0.008926395197256508,0.04205439925054399,0.04383654144214106
TGFB2,0.04546157843565522,-0.008368989110315033,-0.004863845359461555,-0.023620378395320905,-0.060753564438557714,-0.0032710406077735158,0.019850887313971603,0.04039121462640987,0.04941814423803324,-0.01946167231964276,-0.003265792294102157,-0.1459849521814444,-0.10027128497924345
