,UKF243,UKF251,UKF255,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,,0.07013142904291741,,-0.025401213334754626,0.004611774011718358,-0.0018745440269524619,,,,,,-0.010574514541890961,-0.0387161193871846,-0.042424272548699966,0.02541280799120282,0.06327168472597097,-0.025897603091652965,0.050253695042024434,
PDAP1,0.048879072843896254,-0.039108870196851636,0.04832791283012071,0.05737789160629045,0.05504787821743672,0.06584249698641158,-0.016717518914801825,0.03698087234309315,0.009300495730115581,0.02711463216169432,0.00626495495880092,0.057052108952444947,0.07166253604210011,0.0090884564640225,-0.0076104970163092395,-0.03389001809580419,0.06731589532392322,-0.009091167174436943,0.047007709764569444
QDPR,0.03423227732385466,0.03413634285545457,-0.0476036924962164,0.03532808562799355,-0.10300859067467477,-0.030329814910508825,-0.027873718549948846,-0.011750365634644221,-0.003654016478191973,0.010184861366347284,-0.031577867438934926,-0.11731922400757724,0.0487308249779777,0.03981200671557671,0.04541250621237474,-0.06575865489080158,-0.024332545341270422,0.06970384209182226,0.015311817907275468
POMC,0.04854838821610621,0.023312816827143857,,0.016611627372612993,-0.022659744707404207,0.0034918702775464583,-0.033518122171859684,-0.07729819831363521,0.017954856905817138,-0.030984673926345366,0.051207813148419455,-0.057978296006199824,0.05285716845666926,0.025664161771322025,0.08278201919579847,-0.010619735867501973,0.03706355274606095,0.050095645361169686,0.04487917112938912
CCL18,-0.00630868870045311,,,,,,,0.033357683877000055,0.04032239206382742,,,-0.045478407861142024,,0.024781282678093063,0.009316669674771667,,-0.008542118657943491,,
CCL17,,,,,,-0.0006384801144069095,0.0016482185979105732,,,0.1564327957072469,,,,0.03127762374198481,-0.04256042030224512,-0.03293334096140211,,-0.012601951653503637,
VEGFD,0.04460856830429311,0.040053046206324903,,0.005649302994779859,-0.027369881497170533,-0.014757072162615495,-0.007045426468006348,-0.03511709956609351,0.014463899516423948,0.038363210819610895,,0.09123934685211972,-0.03352808320905743,,-0.035415264331621885,0.031885739073540906,,,
TNFSF13,,,,,,,,,,,,,,-0.0031075770953321582,0.036895832442525756,-0.04674369044096944,0.014933108681808742,-0.045382708427542336,0.012447454007816812
WNT5A,0.04973491278515391,0.04593308553268834,-0.007714455225533621,-0.034999097597068304,0.06387760428538647,-0.016828728517347263,0.01215911563651802,0.010050414398726181,-0.006021145640235562,0.05632171799037275,0.010410352336751914,0.12969493156942524,0.1179305473288329,0.007690678892963028,-0.0045812952410814985,0.03797655773814146,-0.0072838587128443875,0.06762181062772853,0.015053054811670505
CXCL8,-0.017416401229532287,-0.020519558974194246,0.06157177295591536,0.031637464335482444,0.04176385069729168,0.011055582852050737,0.009248164634415298,0.061787212667275375,0.030773539075998644,0.01733769168639055,,0.16064368597133466,-0.0008900552193282994,-0.022926171706980535,-0.130460271573447,0.06755873150431059,-0.021318442856267203,-0.014551080143680832,0.02198380017293461
GRN,-0.07192942965482375,0.055156769044398396,-0.040556883317559835,-0.0003387557511002314,0.07101966309610999,-0.031361450167772004,0.0045574882384329775,0.01915787160216845,0.05593353280805768,0.03809784028694113,0.02031679185474614,-0.008326833361472016,-0.0021023306354550765,0.07725204843482329,0.008070108527991319,0.02735756023104438,-0.07485850226758411,0.07083729930762252,-0.08279714469378631
MIA,0.03890890008934601,-0.019489337815939343,0.0630726609391665,0.03473212047647635,0.08240907331786534,-0.016666131964834484,-0.0003636513629754513,,0.06366047538139664,0.059593345440833806,0.08217940506162155,0.02179144981106261,-0.000817642264637832,0.08381457229808811,0.1271931257023402,0.03312904786814574,-0.10244500005405448,0.12152357388879648,0.015363889542510388
COL4A4,-0.06394472466970423,-0.02258462276135326,-0.0317141907411147,-0.04668389552884633,-0.016099503337342537,0.05261809063559873,-0.025933969016485925,,,0.08187249581282605,,,-0.017944381908161437,-0.026202146025170066,-0.0025720792769487683,-0.037383936656508465,-0.04092668114750239,0.027954931503432198,0.039757483661729355
TAC1,-0.030987000810556282,-0.05532502212268454,0.055420553656539404,0.002720734070509652,-0.05698347731706775,-0.07715953872752894,-0.008218077158991397,0.020123179481136733,,-0.03924462868466945,,,,,,,0.003924996143408383,0.05189319991055554,-0.13298390636821272
RARRES2,-0.08326679456242864,-0.012960183153027613,0.04010274399693192,-0.0015451134112003642,0.09194852537767216,-0.019613772436402957,0.04383984068574914,-0.04007664318283324,0.009454525099495934,0.031341140703954905,0.019160582230443424,-0.008753435321020539,0.04696707854919661,0.01818819594484856,-0.06389312018429627,-0.01747061286703774,-0.053640945964670436,-0.00081319154860934,0.024271740996933085
FGF7,0.14100328053868322,-0.024734710171533534,0.0004893953089659516,0.0452976479222946,0.039359413025183566,0.006467194430046064,0.0361625248774887,0.021974136494441375,0.09499749344534647,-0.013816009817056125,0.0031701779180091615,-0.007937094186635265,-0.05729509424266619,0.03894793460694108,0.011072948146853097,-0.042149682886815656,0.006104897638950327,0.08711824461092411,0.10286303233887889
EFNA2,,,,,,,,,,,,,,,-0.020835965107490174,,,,
HBEGF,0.035832255894463476,-0.03208147796812128,0.00399930657326739,0.045152557887201024,0.008312226689024678,0.025551190799487897,-0.010444711689835386,0.053105302690771225,0.004286389000063337,-0.013455586475713259,0.001340438777629432,0.01932568034455254,-0.03245119851733157,0.038418331021404836,-0.014068589345057149,0.05033888186048673,-0.03407891952142027,0.018644505947213407,0.07068748222579031
CSF3,-0.004226312926944275,,0.05458412638325618,0.05304019143481594,0.005328576389017279,,,,-0.040280023815940924,,,,,0.031092340254300417,-0.05854642596506144,,-0.036024119207402075,-0.00020663815545715036,0.07165013782573308
PI3,-0.04249448344749281,,0.13699550578323477,0.05621632411063699,-0.019179343011146148,,,,,,,-0.07279904186426363,,-0.05730336347363842,-0.12270983718778526,0.1827942718561898,-0.050188095327541565,-0.08326799272100266,0.014824354274729433
PCSK1N,0.0212772855525034,0.006731000706481644,0.0267732559170862,-0.07633606752440497,0.004900307889262087,-0.00242526701059799,-0.04342238639896672,0.04021989229440016,-0.007214819154389708,-0.06644236880374699,-0.012954578961516076,-0.016950226430020778,0.011637906930732729,-0.033249270572047955,0.034504093290467885,0.017983010212253663,-0.048016181466207994,0.10362882032691868,-0.10487663762614341
NTS,,,,0.01864147066099765,0.015081048022765232,-0.028496690263636187,0.041581041858615955,0.0022397821541705414,,,,,,-0.05596740524986293,0.030169128609381004,,-0.0020208190746927295,0.0015642946032931202,
SFRP1,-0.052399046395158674,-0.019080430715253928,,0.037617940260875726,-0.015584217783653011,-0.04248922291979057,0.0006790087653841365,0.008881095296426412,0.05586155626507151,0.03677763245460531,-0.013734736345443185,-0.07588219666430554,0.0402520850299354,0.02739945614549532,-0.01477616659005806,-0.016430403179443685,0.00327456147566671,0.009653416108344842,-0.02075038295510282
CXCL13,,-0.019496862445287793,-0.026317505797750985,0.06344019522403806,,,,,-0.012646822047797374,,,,,-0.06048156664770335,-0.06584342470418347,,-0.01205307690022262,,0.01664169637543442
MICA,0.0018976625183923005,-0.03546129683318096,-0.004199714704649681,0.0409774685839808,0.07057493042923786,-0.0195733030559156,0.01216909850380422,0.05134167299783055,-0.0021324490084174497,-0.04037009229203104,0.04540238027496205,0.008633800048774648,0.03577309190209085,-0.017702478838128293,0.09201060536034203,-0.008932727737411795,0.07096204964527049,0.09246734101419385,0.08072889288738477
TG,-0.0509741115368098,-0.02080534250081898,,-0.04024999362207954,0.01741213612469186,0.022205960110325832,-0.02089719984562115,,-0.05049263050731439,0.08755884023128103,-0.041255406136591836,-0.008638647456465986,0.013828886644585337,0.029331332541908357,-0.001581981733228884,,0.0030749019818833772,0.06327469183877077,-0.05768723660638035
ADA,-0.04974937414535816,-0.04298106752737858,-0.01892727937393014,0.019497020204106416,0.02460184801073955,-0.02276149181397313,0.04399611969049397,-0.0017192485872739847,-0.0078087238533945495,0.03456484846778453,0.07751453585451239,-0.018576644545110068,0.14540446449611347,0.021227463697451803,-0.010908000664567081,-0.012918376867579313,0.01161129139532291,0.07068429611222077,0.08821426073114046
LAMC3,0.002458887469676908,0.027759420796045185,0.022156498518437612,0.02540479543571313,0.053042988020019166,0.056236229047354064,0.05346831651354925,0.028508209213258827,-0.014834435855284225,0.046337940154557056,0.0762875713806734,0.013440000503874033,-0.03688504413280672,0.06084785691856451,0.09510817803322459,-0.06431202830601127,-0.01828885423664109,0.09199494369086965,0.016326260421061525
CCL7,,,,0.07694014604634142,,,,,,,,,,-0.00648264559320865,,,,0.0005047898647039087,-0.01529908462940888
NGF,-0.036840344440200845,,,-0.03888279644368866,,,,-0.031616690990914145,-0.02238228130786041,,,,-0.08845785053886021,-0.007583249698807539,-0.03320739378847555,,-0.038160913949316776,-0.03070585160107048,0.0011750691348210239
TNFSF15,-0.045576103873004516,,,-0.026970958046126457,,,,,-0.030686495640465442,,-0.03802704095198978,,0.035660927241574214,0.07222342506074536,,,-0.03242316867040275,0.022089745694352275,0.02436299976081182
HMGB1,0.07789224963923642,0.008487089384616583,-0.0043603896228412275,-0.03657663933179403,0.010501926668189361,-0.030576540873096053,0.04907855193230542,0.020462207166325075,0.045556612923420996,0.03506527879797761,-0.046778520014738624,-0.009852595503947988,-0.04293022799061056,-0.04814576390707871,-0.021140902817562694,-0.05843703404406516,-0.0530950815948476,-0.06498749841777475,-0.04375243719243522
ITGB3BP,0.08072082778151513,0.004625576979935294,-0.007821285963987306,-0.03470507959909021,-0.001362367347888304,0.02267400724343685,0.06412757280315154,-0.025073433289751337,0.11902523144353919,0.09476680573722038,0.06177632396172912,-0.07847835104908868,-0.02779128317637758,0.02079320570577479,0.008069412098797302,0.03351065719497878,-0.0343528309897056,0.047466288208888104,-0.0022893964708957607
AANAT,0.009774129046354836,,,0.03542725538890614,-0.015364195062598285,-0.021647372527420508,0.024783780981489315,0.08517180452534834,,0.04202909359382909,,-0.004326924193574857,,0.09031208890889615,0.03135391034822898,0.007334950265688752,,-0.0014267337435670134,-0.0394056444903412
RELN,-0.033386336279753515,-0.04882331206868882,-0.04081639550680907,-0.06198564380605905,-0.015715966403056034,0.06298801866316947,0.000473625296690026,-0.0530502607289378,,0.009492122116558251,,,0.05994019509320313,,,-0.02086661522038208,9.642943406585128e-05,,0.013377645916991743
IL15,-0.06478564494746274,0.08693148014128316,,-0.015345171998634643,0.026723577834304114,0.032911081785675034,0.023250300678270486,-0.005746132755130159,0.0516193532612551,0.036871638776426775,0.02557866270003198,0.060229716043329336,-0.028418271172643585,0.00604018471867295,-0.04108394070465953,0.035288457880155846,0.048928313284674445,0.09094279198070028,0.12844628890730503
UTS2,,,,,0.07468984332017442,,,,,,-0.002006280564987613,0.0036324723893928295,,-0.03370026387581651,,,,,
BSG,0.05550453676623339,-0.022783293197232952,0.018210917409587083,-0.033773386053208065,0.044776886879074655,0.04962326783728199,0.011236724755504295,-0.002624507896817684,-0.055421553162228444,0.0324459634710208,0.06785627707621225,0.08637656134238822,0.002239709654688948,0.08457135428033248,-0.03891670992152015,0.1326659474371367,-0.06243453760882691,0.14568522583730392,0.08088022379975832
ADAMTS3,0.02294914211099171,0.001514952825620876,,-0.00922552777658036,0.05632462374171325,0.016929535150482698,0.024197258267040427,-0.012126330881269557,0.031350214129837406,0.05635016631152601,0.07985070098454461,-0.05343871106958191,,-0.021614501752110278,-0.006150747711841415,0.016192369343223035,0.03704266639008979,0.14239330005408715,-0.0014072669354219891
CD34,-0.009512378598198075,-0.02717726839825503,0.00444427315576558,0.021640816478565212,0.0976083690128555,-0.03424424837615478,0.021164474978089466,0.03394640530356955,0.04738430018907051,0.035169654353628885,0.056056013549938784,-0.037197558070015714,-0.02000220874872664,0.06886308887317276,0.08086324972165726,0.013125065685042311,0.005847609243793847,0.04445619156910706,0.05553781712939112
CCL23,,,,,-0.017482015075797334,,,,,,0.04700844356250046,,,,,,,,
PLAT,0.06114426047405345,-0.03827910367336666,0.018887743005775833,0.06842830012204558,0.08646341813796705,0.05430839105089741,0.020148153388475375,0.031459807454731176,0.05468378760462772,0.04041042201054112,0.029612987652281257,-0.017749147806864096,-0.03299971659970484,0.05944764602983374,0.08870624235826098,0.0742599823759399,0.04514553541009473,0.08870472042765573,-0.019451394185813663
NTF3,,,,,,,0.02335158351236204,,-0.027650702018428713,,,,,0.0019792253816668603,0.014818104240032604,,0.001072068961683725,,
LTA,,-0.015300314271330823,,,,-0.02084867575294518,,,,-0.008672300152028864,,,,,,,,0.02004074473734678,
CKLF,-0.004787899937643836,-0.012721562842968845,0.044409783037221644,-0.014777887504437212,0.05662377290607192,0.021527347106387294,0.005037397726211334,0.05022934636614803,0.11699496155263876,0.033135368711260715,0.03322650040306497,-0.006156900494200254,0.039797773066884534,0.029600297457774774,0.06486575599466732,0.06116637957408991,0.02071648255525559,0.11275846599583032,0.0939245268207672
APELA,,,,,,,,,0.006609300152484248,,,,,,,,,,
CD24,-0.03804431231591881,0.024598301759756937,0.0002686091064374919,-0.004083649594191195,0.030934214569862475,-0.036381237629052945,0.03979503617460345,-0.05119034351748648,0.03081274412743021,-0.010084246341446865,0.0443743065937482,-0.015964658497086177,0.010478260034007682,0.023290868443274496,0.025660471324808556,-0.012982778483204775,0.07733087616008379,0.055424085608844695,-0.03495063650565558
HSP90AA1,8.439338273161432e-05,0.06773828008810791,-0.04056935852395531,0.03197296081036792,-0.06280459898032278,0.012833588960991748,0.004729247305818219,-0.008744542860288673,-0.028429993509136362,-0.08459277663312484,-0.05643709543029726,0.08551979811375127,0.03412407017794529,-0.1316125034416458,-0.16049570201775873,-0.05742695068695512,-0.07273848629593202,-0.1331033588731133,-0.15534344818085197
BMP4,0.005428135681544344,-0.016219230032120363,-0.0206638122677986,-0.047162822665515906,0.027683637391453877,-0.05980005646680004,0.011742468239306324,0.09256201463053045,-0.003885867641913031,0.0779532073328626,0.0897130680084624,-0.04680949205279919,0.060931167462876835,0.06257062295864457,0.03586214772727086,0.005998997989404478,-0.03489619854504523,0.10854387822437293,0.03366958572718544
SCGB3A1,,,-0.038741359729086385,0.02295032586352751,,,0.03807216444450472,-0.004986646317890367,0.09062958445419689,-0.021437937066394706,0.11596643906136903,-0.05123646028762134,-0.021490447754181533,0.03799803726122423,0.06182573917795466,,0.07858947549372144,0.03445131485660801,-0.015368932461524964
IGFBP4,-0.05992426375714168,-0.013838086575580708,-0.017067724419579683,0.009325627663145628,0.07480381539473481,0.04550867482596203,-0.03168240486434577,-0.06517327339270174,0.0683487245280315,0.014374854121358381,0.018132785746785653,0.03074217612256451,0.018190856683102656,0.057027522397664385,-0.048993872583873554,0.015283393716657554,-0.12516419420533587,0.04896909784063638,-0.05914646147021711
RSPO4,0.006142563315811359,-0.02473470547565038,,-0.02251708199943955,,-0.024248279135748618,0.008191278873345946,,,-0.0016219539847752047,,,0.028180728495013806,,,,-0.020077339042176394,0.0209818371536446,0.05374378093840758
LEFTY2,-0.04151396184189076,0.026868667526094535,-0.06191209831385379,-0.0518464094565496,0.05672840334518402,-0.030265406938458337,-0.02227993725223211,-0.014769511362898466,0.013143928663218802,0.036019907577680164,0.045838910752737154,-0.0016536724238765128,,-0.01591069576587615,0.024262190663458125,0.08481382800083914,-0.0497666391069252,0.03739741323116831,0.012402391679314723
PF4,,-0.013917715359984288,,,,,,,,,,,,,0.02312841062771593,,,0.041374125813426164,-0.025787280476046573
ANGPTL2,0.02837723286174806,0.007207879904134116,-0.018395237833639104,-0.03787677813990305,0.03757154063006019,0.004381613752669132,-0.004591520139058537,0.030447667621856925,-0.028070983984999062,0.017615593738673947,0.057823711637814475,-0.028355765962920547,-0.0019876118244515563,0.04974057979078481,0.1462965188918748,0.033876622366045064,0.01951956926855321,0.08201734501795428,-0.04103672402646421
LRIG2,0.03938134038756138,0.04846717905828992,0.025688183815089447,0.007461068343419858,0.02636421411691339,-0.041773836969461235,0.02654654146126968,0.033243911723828415,0.027541381658480437,0.004938078834054006,0.023237318783958405,0.02921581996344593,-0.07393698136379388,0.051990752449362444,0.0832183858732659,-0.043548927152810384,0.03883356739024423,0.09242501642382392,0.050065588014354186
ICOSLG,0.018962880996040692,-0.05219279723415382,0.05898292685056995,-0.033615312898233,0.04987747793887886,0.036497308837279585,0.01386836047528755,-0.006438502667532557,0.020776549686823697,0.04726506820539346,0.01541682896026263,-0.015333835922938901,-0.021729923344823574,-0.0033942937710696305,0.09097988535898026,0.01824404397219836,0.03389551719538405,0.06731199034901904,0.05497890315600648
WIF1,-0.031901231667182596,,-0.03745496460669774,-0.04071488639340941,-0.041195419757608334,-0.018711822672014662,0.029744300846083885,0.10705301756106288,,-0.04306351745486818,,,,,,,-0.032949917241654074,,-0.0004699748193218215
NPPC,-0.046329605849390415,,-0.03806291974056222,0.03425523433936373,0.004658497964515253,-0.036500820599298704,-0.008184149633774472,-0.016689330858947235,,0.019394777010246902,-0.031703577193990924,0.027119874735542924,-0.0008977295318154377,0.006823291403287014,-0.02138163846075656,0.08643549667061803,0.05419754322484748,,-0.05157478865913173
LYZ,0.01750541318890399,0.022299876269002445,-0.01908143044608025,0.02319957857972661,-0.007336167905239429,0.03317951562959039,0.053771937085137785,0.009975034074505082,0.04605537596156424,0.003722579479943245,0.03285215302027729,0.016442366877445797,-0.011813100623754251,0.051257706942533766,0.0673640671352125,0.02078723299141339,0.07327464937528953,0.022239936026452915,-0.08028031881669141
EREG,,,0.037787256149744895,0.12196739286516556,,,,-0.03252433541964331,0.038687797359314165,,,,,0.08385882843968342,0.032710037911128476,,-0.05647883569606166,0.010958536243997116,0.018767680902601697
SPTAN1,0.07743588013122847,0.020096464079281343,-0.050866060789375986,-0.08350004267905942,0.013897311660447843,-0.008883322535786437,0.0576244215110217,0.017351221084574733,0.09591809888285009,-0.003959761121682021,0.08386918784699061,0.025312602174371625,0.06896560143669572,-0.014269050938125112,0.02536936293270268,-0.02563057498936707,0.06391778686516619,0.05174818217647054,-0.06416434692439427
PTH2,,,,,,,,,,,,,,,,,-0.013501282274645835,,
LIPC,0.011127251177286305,-0.020946905443136873,,-0.032339470839285026,0.019820930899061312,-0.006820404236386353,,-0.01930973276302853,-0.0210440316816676,0.07490799149144661,-0.010825221604919211,-0.046148033402268585,0.003241999920545848,,,-0.05307151563697222,,0.040686473110505765,-0.035106543146581265
COL8A1,0.0279331616601766,0.020056826013258658,-0.021588558608858225,0.0034972547964418456,0.05620285994113521,-0.008207916186614669,-0.00462671238408276,-0.04024223561893672,-0.048216623556510116,0.006970411509916431,0.028130304867872925,-0.009953012478580393,-0.043131418381378656,0.06115360296218674,0.02063785705087921,0.005751353265495325,-0.05791064639621986,0.1092790187145867,0.12418903406679421
GSTM2,-0.04568847000350332,-0.030497309026998036,-0.013485627166351698,0.02405796641094237,0.09443314564064112,0.11237604950347203,-0.030855237503786777,0.014225451961722417,0.06244914561889088,0.026852932814743415,-0.0053458319097625575,-0.023707976595533264,-0.028775143278190068,0.010869912983039623,0.12051795708597832,0.031838998391120615,0.0421272311321778,0.08124668934498791,0.015895501021771053
IL4,,,,,,,,,,,,-0.0189000043504248,,,,,,,
SPX,-0.007690876030265147,0.07071391696314988,,0.03429197376759775,-0.023471332947474124,-0.06492066545095292,0.017825767214143577,0.031850708276114956,,-0.0279444778686193,-0.042029173183353176,,,0.10417339201386004,0.07450962278484945,-0.09702873086472817,0.03877006489877971,0.038776698194762066,0.020277159754157847
MFGE8,-0.011244978550753728,-0.019868808011934087,-0.0014607114010171506,-0.013044310736334106,-0.020622624843304252,-0.02985220677436948,-0.00024022342375285357,-0.020898787916805633,-0.006141752440469531,0.05724571464838126,0.10206904679826179,-0.06660424262347056,-0.08385503818766542,0.029074196481835943,0.048729779958892216,0.06778504516972142,-0.03403835460033447,0.10951426577746935,-0.057625808008808614
TGFA,0.07064287328348602,-0.007739341908848395,-0.010023969485612625,-0.03849638772813032,0.059162501064563174,0.026148506787843948,-0.021964670334837653,0.03333224451954137,0.029173717481700393,0.09553670573010435,0.032026324380490724,0.03741499875071704,0.15969413507489413,0.07672591857718686,0.08253440198213167,-0.027106018485146523,0.035101789188328715,0.10419792751279561,0.020871912134371208
SLIT2,-0.039959096232302746,-0.03629000931850123,0.07784898243087224,-0.011917619654351515,-0.028018044238278677,0.004626654281161293,0.025241485300977088,0.07678535356268645,0.06876631588533315,-0.03670860446994731,0.02356157199007408,0.05740170292009393,0.17286488572509248,0.06901191715474594,-0.004238398949755237,-0.038992322997231314,0.03698108535116467,0.08160470988206978,0.030242910716681056
PLTP,0.019477156630860616,-0.005849372417015515,-0.032452702708367226,0.024367274578186715,0.03884990394716658,-0.001313444145739116,0.042159515466054856,0.0366444127211081,0.053245729223099364,-0.0022495091309649704,0.06838422601714565,-0.019732852552821225,0.06927349069110063,0.07180470094004483,0.00131003865067528,0.03910166266016433,-0.10932963208146376,0.013724747790340741,0.05288498481673217
APOD,-0.020958946724165716,0.007719930344750371,-0.009277584278591672,-0.0311587961992873,0.010365949293440339,-0.024185907312062795,-0.01828374088944944,-0.10000643880349813,0.04283541321480454,0.009097994849328763,-0.10899658327716778,0.012306383250145363,-0.003754352074755304,0.10158087794199648,0.14262732379401888,-0.08483273901514363,-0.05103323595646437,-0.050142452721265406,-0.067916577367435
B2M,-0.0063372792162160185,0.046201188546018596,-0.07324724255456604,0.06626498671520145,0.09806416691381241,0.02339762565970891,0.08199631096326551,0.008243529805019415,0.07676024395106623,0.011140386156341336,0.03547618465998447,0.039818821163709946,0.019459278410794506,0.11468747521328976,0.10829150991824257,0.10551921835913157,-0.11472936781544261,0.01818146317829503,0.08251173209863773
OMG,0.0077347763255146505,0.05817361690259834,-0.02280338338167846,-0.07372486390955615,-0.01645817305902181,-0.06417486939626559,0.032452736596233545,0.03791281862333149,0.05236923922454118,-0.003993737743502738,-0.03662189054467281,-0.07792735614334965,0.11933673284146049,0.01995454086769089,0.15025471171688906,-0.07268678546885673,0.01048580984658112,0.10215570287434318,-0.07263696621223782
CXCL3,-0.05037320633081671,-0.005157770464109132,0.013294438462872238,0.012325911132416732,-0.020172453668989784,0.034779469867280685,0.060804255309024405,0.033588038607952196,0.09203396144196886,-0.022125952149470055,-0.009285336530224583,-0.02271391867663026,,0.0507784413051554,-0.038587457404708925,0.0780062553668528,-0.09758503043731431,0.02788680955154894,-0.06362922298084138
CXCL10,0.011617581216212744,0.007337361303513466,,-0.026901962356837335,0.0370278851890343,0.04555634258137091,0.06579426959256073,0.04796681820865735,-0.012947777798720934,0.02373740263452387,0.042765556188554425,-0.09508129968437166,-0.049899914653892735,0.021108020212090302,0.008290319398888095,-0.025616758405215927,-0.042514851198138345,0.012517279850010644,0.023913664003515134
RSPO3,,,-0.02116459886840595,0.04517636604864112,0.06791270385997948,-0.006659613466096986,-0.01774448834134187,-0.03549118266110118,,-0.023121193560240814,,,,0.05005376570086571,0.1142298800972135,,0.0064617699533796235,-0.00837686847574395,-0.029593276046844898
CORT,-0.014077242511093506,0.028700527095922357,0.02986191526127405,0.01807039439699344,-0.0436641305185004,0.025701398323763613,-0.03367064796272337,-0.04835411841877565,,0.03652358072996551,,,,-0.051437242463738014,-0.01902363742067704,,0.009299368148721267,,
NCAN,0.08888350701162294,0.04200528273666847,0.02917151952699959,0.0021657980003393458,0.046630831035953654,-0.03071486922056124,0.009780292613068814,0.04665185641946803,,0.07111286432761565,-0.1935914474138218,-0.06176317007666519,-0.011736679448254262,0.015708680963927607,0.12444904562471833,0.021353336935648542,0.07328160770510271,0.070146560666874,-0.047897187119619655
PRG4,-0.028628490626988728,,0.026739642829055586,-0.023154930740104707,-0.02185501503196569,-0.030988338115426114,,,,0.022585566770352453,,,,0.07423365155204038,0.032062516506887524,,0.0011832053686100512,0.025033272588128482,0.02503562379571471
ZG16B,,0.06164490688608624,,,0.15514608642038658,-0.016566165496854093,,,0.02506149258300609,,,,,,,,,0.008934407366497425,0.04882626939912078
TGM2,0.020829833432949064,-0.029262634964261413,0.021679146228953422,0.04606555529646301,0.06775865495429272,0.01728320609483313,-0.0048294788131533,-0.009947822099266118,0.00937718764601684,-0.0487158211148632,0.06600489074076318,0.042192266694086135,3.355685421833249e-05,0.04250492753112261,0.006811411138906314,-0.05245717533646925,-0.004008220864289061,-0.007153192527174142,-0.05018979344971448
VEGFC,-0.01110266091861263,0.0405916053432444,0.03826623930505159,-0.003510317283165432,-0.0022596488415881012,-0.024160524124194237,-0.010133546006367684,0.022399998164210042,0.06652108816536947,-0.02758774105345675,-0.04021005053276849,0.10836234031750985,0.00867939041015788,0.039987657435202086,-0.008393385565533724,0.051352480400648784,-0.035362830130184236,0.0037898291286626016,0.04515804285460125
