,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL8,,0.05579213885273955,-0.009418647180420969,-0.009196904786300671,0.01458573778857598,0.04393536206402229,0.036035448949044285,0.04299728004019587,0.043100770529814626,,-0.16163794922347577,-0.0032474331172991423,0.0761865397787875,-0.06757147308458458,0.036267511463355044,0.04027787858062587,-0.04881000676744491,-0.003947042523104327
GRN,-0.10778853338453774,0.02089151992005882,0.18690357731795504,-0.009268613874581343,0.03393590799649714,-0.00226198135249035,0.11559649274743794,-0.025124927180667247,0.07204922304325102,0.03129147639195053,0.030360855178750548,0.009319385093101496,0.09926406764708631,0.07049866631948433,0.04595472081740884,0.04247418188064642,0.16424588524986683,0.06118844493791126
MIA,0.003822927892112065,-0.01844887556026923,0.06342702205237749,0.08466999495392899,-0.036712572141609015,0.05261588441339003,0.0471656942295925,-0.024820035108567964,0.040081583033130926,0.033313078820791195,-0.07603119503894307,0.062019519682683974,0.07896005837619749,0.007321605437574766,0.07783167505811857,0.10090209831656875,0.04156161229651987,0.023474735537601002
COL4A4,-0.02391834112390754,-0.028416483895354266,0.015960413541973403,0.035344008729368104,-0.026042810222270587,-0.012411607856254744,-0.004241555892412742,-0.020680813690708337,0.04468324629353957,,,0.05857989284466771,-0.014168694109189018,0.011370034528687,-0.03272639560820758,-0.027242740514296013,0.10944126863164479,0.05404329873466144
TAC1,-0.017269263247420986,-0.03558943070242044,-0.011974436736001003,-0.02190314707412227,0.05509784434794928,-0.003268400440823793,-0.03913351138864399,-0.027449162956956714,-0.019861084529742695,,,,,,,-0.02332180030110503,0.13246603686089467,0.10088819921674964
RARRES2,0.10007473095520589,-0.0199359995549748,-0.04575722165470928,0.011116715518405464,0.03784236977139592,0.009148696591007945,0.0790401899065284,0.04392989668475487,-0.028636554185787075,0.0004471242020394364,-0.14916121159800097,-0.0885179289629297,0.06002798840133253,-0.018619375575493095,0.038686990895484864,-0.0027490339027026653,-0.06588360041535085,-0.002705561118690966
FGF7,-0.02181259118056461,-0.03232500970059557,,-0.02771558888598446,0.005073492394475854,0.025562508606671804,0.033832595225460234,-0.04714455894172919,0.043901301894463104,0.020789762297737886,-0.0655600728166608,-0.022781764630056493,0.0547072149787625,0.01383664358301864,0.07845616159295292,0.003707217051915452,-0.010598081164475259,-0.02402211154288809
HBEGF,0.031109666945943075,-0.027515382844738322,0.10983280820292644,-0.002403889826330599,-0.033398665202588045,0.017771718587567795,0.048651273600222006,0.06481210154493794,0.04395994837749412,0.14053757022801025,-0.01616502893769435,0.12230865458562612,0.1562332165378408,-0.040344542366669824,0.0511884978383753,0.05426873117374316,0.017013226210436348,0.02367424104390325
CSF3,,0.055871503505255916,,,0.025193408563317313,0.06258788281577055,-0.02335854011941078,,,,,,,0.005619174850424229,,-0.00032852410975975284,0.06053753128677479,-0.004637296026784806
PI3,,0.05695506777659859,-0.013531782363414504,,-0.0224776434730255,0.009423604387756928,-0.026302024473815612,,,,-0.06106884861839121,,,-0.07192580803715976,-0.018051197528549192,0.035220873678018544,-0.06963648453909502,-0.05682848833058944
PCSK1N,0.06805963384099807,-0.0685144898172364,-0.026407735747730466,-0.02418382600023959,-0.05649954434634181,0.026736340699024818,-0.05289166903167409,-0.011978201190022564,-0.024774991658976273,0.022432421335355356,-0.11070063824951802,0.13973834673259677,0.04512194254571257,-0.02560038635668441,-0.0455767504589947,0.017087948714866203,-0.06216840530691734,0.007878649910730385
NTS,,,,,,0.054814108264021506,0.02465043258193846,0.04558494270350589,,,,,,-0.034069880147518716,,-0.00891650882482882,-0.03925837402944306,
SFRP1,0.0635783883778988,-0.0438754018136332,0.0072173074371675,0.004672455984056983,0.10251455547587347,0.005492841838573523,0.052828289907736775,-0.003574268444276276,-0.025089006868398413,-0.00020736608404266948,0.02497991076149474,0.05865278788036929,0.18953275096319278,-0.049847901565372534,0.04204134812166462,-0.04541059455255034,0.09802844542960469,-0.007368105064170642
CXCL13,,,,0.007793033824237066,,-0.024361045476575895,,,,,,,,-0.005817502996308265,,0.06777985062339179,,0.14663907236629153
MICA,0.007285009025037961,-0.02348724451351745,0.1320663870282321,-0.061364940813517656,0.007864637093225532,0.024349922005036377,0.09688464765258692,0.009202509215164838,-0.00018890198608576694,-0.02114786540319285,-0.022676632342394476,0.04817705629267808,0.08270009445956045,0.0594796135990776,-0.03662843560081263,0.012847171442353726,0.09804043907677173,0.03025397863004608
TG,0.12537114752565406,-0.022652455336194786,-0.05535876871869194,0.01904442710834813,0.009872732787690287,0.04313038784700891,0.09408729367469441,-0.019956436526359724,0.03751534746121443,-0.022333121914933984,-0.0029231736191662563,-0.007599618292681474,0.009627374266349353,0.0034717600808846045,,0.031990551755193955,0.015525804762737258,-0.014306720613875404
ADA,0.09415921641558724,0.10906656038736955,0.08332329242773781,-0.02530377108359663,-0.014262651884248424,0.01930578835902109,0.08775613649705509,-0.04284837310523759,-0.0238475086005121,0.10951191721113994,0.11675860824656782,0.01895603172392608,0.13535489505449283,0.12826494674678884,-0.05510086465857282,0.0204926811831706,0.17429387980809768,0.11424193024890959
LAMC3,0.03227053611902593,-0.012539068350421947,0.1442467266329259,-0.016759318784923587,-0.023205158203451967,-0.04891382189508361,0.07171742995564953,0.01899859421719724,0.13533392969493765,0.06598365558906864,0.16388256234647644,-0.005455438126475616,0.20055771911497625,0.14290592331005178,0.0960318714778195,0.043076915295558064,0.2272638243443551,0.03756192825875208
CCL7,,,-0.026659310217292054,,-0.02135696802843042,0.02538263177538613,,,,,,,,-0.02188820218193122,,,-0.004864686513603928,0.0329377241026668
NGF,,0.12211864179680192,0.034158799188809146,,-0.036688472524694316,-0.034475018728026274,,,,,,-0.014688887970515947,0.08197843878547556,0.045780700562299964,,0.02598274166121518,0.12925035500849266,-0.024195830908148513
TNFSF15,,-0.02025362730717684,,,0.012808913500274067,0.03704982133903501,,,,-0.011926683317312085,,-0.05454935213830382,-0.029768659182456556,0.06014869661253684,,-0.012034274915111344,0.12069222156338917,0.07895578481946516
HMGB1,-0.011997528121666556,0.01828990592943885,0.03206416041734573,-0.023496443777534053,0.010635139099745668,0.028906233907957497,0.09078976742038763,-0.04532676910173931,0.006972705731848721,-0.01606074977058585,0.1183840253556818,-0.012880096360572435,0.004607450652348849,-0.0006470387282400215,0.012271495711648088,-0.00496672240582023,-0.12082400240809212,-0.10914935071773013
ITGB3BP,0.057426395009008056,0.020272828159259616,0.03851136643859622,0.04039702428575034,0.027456856872964706,-0.0019577795384208324,0.06295225323241432,0.014002645319439478,-0.0053348883151303605,-0.05957789225338638,0.026430624385287305,-0.04582751382432001,0.0942786897795079,-0.014966204102942613,0.004535567152280616,-0.03834141293150498,0.00338501354159941,-0.0064845232563117555
AANAT,,-0.02934338100085068,-0.03867860319441748,,-0.021639215932455158,-0.02154750597011546,-0.021070035314665753,-0.01794693999393337,0.0661972485592969,,0.030727963695772253,,-0.03892386665477729,-0.019202129396529613,0.1281768925755699,,-0.0407553096347267,-0.03243206760243285
RELN,0.03187462274782842,-0.007717721777064618,0.011763131916688447,0.005645157614428407,-0.004687672895897135,-0.026073525641381767,-0.008220766766195422,-0.025465430067615886,0.007747087818057142,,,0.012473257738814955,,,-0.03286418061711005,-0.014536099915066582,,0.027032652860895734
IL15,-0.025824835634229,-0.02879018161089894,-0.014095286985415586,0.002833853337848851,0.03935178779152199,-0.024102303404935906,0.03044381202454155,0.0515984361538027,0.01712576814050805,-0.07084616640021524,0.0702300024680394,0.1273081150128956,0.09480075391053924,-0.008726768035407192,-0.03272639146090977,0.038974173827638126,0.09783383510836995,0.07782835015498173
UTS2,,,,,,,0.05807822791545404,,,-0.05237618906106436,-0.07195624663999522,,,-0.016352018538685734,,,,
BSG,0.09898673456128762,-0.01265763033522261,0.028004036803091686,-0.026627531407398437,-0.01578522659074953,-0.017014873991210957,0.02464533428017541,-0.08444446897014744,-0.011786361562518919,0.07272749154553099,-0.07036939947357874,0.03003386338624496,0.045376947573605914,-0.0456946060562982,-0.0045000023855472126,0.044682149611780055,0.02800057605838098,-0.024792037310879665
ADAMTS3,0.06827376219685667,0.04779679394888324,0.07570127004961423,0.03787584358762205,0.014424947147728764,0.01308825507654603,0.12012497288342415,-0.03579374355681122,0.050130115852457205,0.07781181943504674,0.022698238979076742,,0.03124156545994346,-0.020767197514839665,-0.013787362784468928,0.015382340512823856,0.05821269950316221,0.03238163299445248
CD34,0.1032660159726014,-0.018210098454603172,0.18143493312832626,-0.027389614916192705,0.03128808438930115,-0.02446553979720125,0.10380842415095594,0.005465546034894753,0.04713948871389478,0.08382301119415342,0.12599880494372115,-0.009666214910035316,0.10531983888272563,0.10725682635977112,0.01173433725606922,0.044098732337930074,0.209691946867367,0.022740351026204544
CCL23,,,,,,,0.07365637172278604,,,0.035471517639788876,,,,,,,,
PLAT,0.06626541223660426,-0.017062491363879682,0.15059990195293874,0.03297134911035544,0.013825642458529496,0.05536872119763988,0.08700004793226929,-0.010035095976964644,0.07528835346025493,0.10533056680247116,0.16577845550513076,-0.021930117566267008,0.14643557100073565,-0.02554981393717714,0.043295069602057194,-0.025767706250451352,0.09311200070978592,-0.012965362884362943
NTF3,,,,,,,,,,,,,,0.03206208212627103,,-0.016452314760558088,,
LTA,,,,-0.017144216254395456,0.20221425704258758,,,-0.0012440508022085448,-0.01853672820100954,,,,,,,,0.06278918948469879,
CKLF,-0.11859359201511085,-0.050860888891021666,0.14412316589567048,0.004071066295379971,0.03943048490621084,0.03949538575334968,0.12554286500632067,0.04941669833722427,0.04405431528984597,0.038744006439395545,-0.0065965059538257475,-0.010343863139084244,0.014986806929614961,0.043860730068116235,0.0362039560123007,-0.04355873063944303,0.02402006281839207,-0.03519239107338
CD24,-0.03569823146458421,0.024725083618809162,-0.0162654134696516,0.11289044042725523,-0.022493199232548392,-0.023658996888905427,-0.03052575787772993,0.06776248139751982,0.02530011589623818,0.08283226296744477,0.11883669714563823,0.07076713015990894,0.10139754222103951,-0.036333490026811646,-0.007266246451628894,-0.052686606594821606,-0.026715164446416438,0.05647732751870049
HSP90AA1,-0.04826316161014479,0.0026862772860220246,-0.092539901526218,-0.023333896312244695,-0.02774149489711889,0.04369709759427561,-0.09502971388121369,0.07571296630572918,-0.0696555925257646,0.03659983065933742,-0.19749397545980754,-0.02696373008767319,-0.05230628924089782,-0.1116140697124185,-0.06615718433803809,0.05034536482027365,-0.15220567104438165,-0.06826542124052419
BMP4,0.040332889690348615,-0.035431998186853365,0.07247008172273706,0.0539082499789362,-0.029719353830424147,-0.004383485450805056,0.03052584284924674,-0.0027646161482790025,0.06934076313756518,-0.0387345502773622,0.12900146426141512,0.06617094774783634,0.13014930747239672,0.07242036468287749,0.05971830886829169,-0.0003689837266631651,0.1426692279125475,0.03337278462342797
SCGB3A1,,,-0.02665930755139665,,,0.030860760240722665,,,-0.01293468380068633,0.00804113529561936,0.24713129212983656,-0.03313386873922711,,0.07170122076854817,,-0.00882758407009789,0.005830064843983164,0.12486544065465492
IGFBP4,0.028222889121589725,0.0011564990674050616,0.17353154604059198,-0.015192231610191245,-0.008170471814312324,0.003728796673449263,0.17467118105546592,0.08635788327378156,0.07407095835300996,0.07847162908057251,0.2046847825479245,0.060577777948839596,0.167711814397773,0.1258458341085772,0.04744205847665003,0.0866930153300093,0.26084755224520023,0.078904635876543
RSPO4,,0.009306831390991071,,0.06695143482471173,-3.0338277074686474e-05,-0.029616295428272377,,-0.02010324394123055,0.0016153907981089689,,,0.040817763530208745,,,,-0.016830638704563743,-0.06661569205343691,-0.04089555258318898
LEFTY2,0.028742958247544383,-0.03349929827213732,0.13675683702675048,-0.017354773314467605,-0.010178619275522315,-0.028865141473211602,0.100387156797873,0.00184548396276074,0.0065842461171417505,-0.0037505687765804143,0.05501117553311545,,-0.006568905148183642,-0.018580605009300522,-0.007189283056255408,-0.006925369802578812,0.13358028049605655,-0.0009877348192030724
PF4,,,0.021527070412535928,-0.0155949948260728,-0.01863353384744658,,,,,,,,,,,,0.041051988339129895,-0.0012821879812982275
ANGPTL2,0.07672225258658401,-0.030169606507898662,0.11273204290553303,0.03550415905990964,0.024843472399517032,0.026575949576426977,0.12926330432292493,0.020226218807061134,0.007648862304211854,0.1324459450331476,0.1463941664409317,0.0026280695227481805,0.08650535367534641,0.11844965487884991,-0.022531551901887815,-0.00884662945538423,0.14938812913510577,-0.052875070829382594
LRIG2,0.07867130031993774,0.0533850778263787,-0.038579831827939115,-0.012439046938156086,0.018989950888648292,0.02284428066317598,-0.006365018219258413,0.00970793055800044,0.0509790651759065,-0.058199041412047944,-0.01649699304993766,0.014951509187813372,0.020839475523614655,-0.004784604608891209,-0.019289839828345333,-0.007186269573287717,0.03291772218725396,0.04073994665199962
ICOSLG,0.005989834521363959,0.0017442905364706746,0.0876198726118904,-0.0158186230021142,-0.0015538276528564601,-0.03660447838574812,-0.005176260666311827,0.019965224689159393,0.08728521290517664,0.010556356183790354,0.150416326228256,-0.05046077149491343,0.012211434823252166,0.0021079097252761727,0.030374812730418633,-0.018365302216411045,0.10307823227049438,-0.007916313657492166
WIF1,,-0.04654204178717629,0.010620205913936991,,,0.10330596602353581,-0.04767383664752275,0.05765878333024807,-0.055945649378101814,,,,,,,-0.015645708923637407,,-0.03179282610784547
NPPC,0.19333595328546624,-0.04081607967860586,0.010007328553686,,0.001494173625990727,0.046448325216058,0.005840144877351385,0.008008447219528333,-0.007667842890914881,-0.046200214254057806,-0.053694941256817855,0.018176456619598932,0.020743977231537508,-0.032675138678342375,-0.024931615867218048,0.08660184646309137,,0.057158467906938744
LYZ,0.04374198132503179,0.05324526205094821,0.1410144757440734,-0.05378448420059786,-0.0341061187780519,0.01121921010607221,0.09540107882787732,0.016438715682387847,0.06486602003522593,0.1128691954641243,0.04935314769743212,-0.05563112374689623,0.08443003331829836,0.06987962819224093,0.000412435459264004,0.04455318119777346,0.07680895410415065,0.06944720357433919
EREG,,,,,,0.057462373543852314,,,,,,,,-0.044429125641829076,,-0.020962844272288922,-0.041912827493274685,-0.010105058814347588
SPTAN1,0.12239669258854727,-0.038682637322355294,0.022361197281855462,-0.041512739549582775,0.018478041505249454,-0.0494592919410812,-0.012592994102070397,0.03790753801924791,-0.009688575784208621,0.03105290154539886,0.033811236557623046,0.12166024852274815,0.05280359576605971,-0.014856244256786997,0.0548804480126695,-0.009646289720429496,0.06643967413015694,0.09614875777313894
PTH2,,,,,,,,,,,,,,,,-0.026766322531912502,,
LIPC,0.02719625650604587,-0.041945628368271516,-0.023884015393476798,-0.023471300681085668,-0.015205227847287275,-0.028673448537927335,0.02034935829793814,0.029342920432978106,0.14184533020150228,0.03519352084925525,-0.038712147766096265,-0.04862960146779225,0.1442627933926868,,0.10490102811377715,,0.04274673104167789,0.0018822957093625778
COL8A1,-0.03911032377378577,-0.03683989798507165,0.13581774199708205,-0.021438530605154504,-0.016818336519554417,0.038155554931478486,0.06576833575293271,-0.014024958922773872,0.06155398242856325,0.030007853449200705,0.020587524329096656,0.08705172510970684,0.12286386686236868,0.021649688545676893,0.0031947923223963844,0.01400635395520411,0.00931446845269544,0.00936750233252295
GSTM2,0.08125385507587568,-0.050537027057985996,-0.007752087919622494,0.06333049708538138,0.07112250271520658,-0.04301004720061541,0.01965683166762615,0.013595673655895235,-0.008348398626289366,0.03568890481099701,-0.06025590360609129,0.036642288263636615,-0.036476813143343174,-0.006820900827963715,-0.016456844889084978,-0.035732114138797545,0.016834839975175125,0.007487236316878811
IL4,,,,,,,,,,,-0.037005118650421484,,,,,,,
SPX,-0.04728326746789161,0.018399393551523143,0.01951258257867605,0.02891648100261595,0.007059574727595198,0.05271833591694507,-0.028866495411628057,-0.01720146288932013,-0.001991907072947371,-0.03498846239074345,,,0.0913653917918529,0.05859963793806016,0.018973855534418906,0.007008534902043119,-0.017262239953308212,0.1256339483364795
MFGE8,0.13420470216500155,-0.005207792748200131,0.06595983334562854,0.0367175979285572,-0.04779584339906054,-0.0017896682195106752,0.041090997666451676,0.004860959893714854,0.018842201447708488,0.002760401959763532,0.11101040229631016,0.08010395421768497,0.10107590583702558,0.008663624692210674,0.042191168733379046,0.044618252581644,0.2076179722769501,0.0514160315049743
TGFA,-0.0928621664000829,0.008606143323681231,0.006376362374746992,0.044426927712504186,0.012830877548975788,-0.041887279339675176,0.041597330411573444,-0.020544866542824662,-0.028550343697391393,-0.01219034749006399,-0.021326619319646776,-0.04409759900394723,-0.022168245615424357,0.02775672735332375,-0.0032382501269104507,-0.05229682431146142,0.04605898382516274,-0.01978592079288419
SLIT2,-0.03805214229801737,-0.04053034547325682,0.11095301117229153,0.015449931489711534,0.0038614012526792456,0.07542414904334413,-0.02465248859806818,0.007858776221659347,-0.0022123365584569257,0.09110885914180748,-0.04727855832356602,0.08096094436537732,0.02877212119165671,-0.037376981560275906,-0.03706719064969903,0.03486260886433261,0.04802004999732143,-0.02071831248943821
PLTP,0.0009532146526184953,-0.03629837227545421,0.052715925423087895,-0.017570726208474382,0.005426913432786916,-0.04784798588441713,0.0691281638286384,0.0367969982202412,0.04956814557829984,0.055861842946767236,0.03070284519329422,0.055310293168661546,0.10202471730071587,0.08853742385949563,0.04097124790501731,0.08490436860704904,0.016410537563727418,0.053247301033352935
APOD,-0.10542223916632915,-0.05394755061115829,-0.032075828629731254,0.051179729267872745,0.005956340814476662,-0.04149671448578539,0.017060035302588508,0.07554819524543879,-0.020007222193729468,-0.05018954472583229,-0.05620205088694401,0.019589283480060823,-0.12823002431227018,0.02966175821880903,0.033113911691651635,0.05966692993202747,-0.027539202487061775,0.05958775849168397
B2M,0.006603872829723059,-0.03515136857876274,0.17447754782994393,-0.08308647085157514,0.05930773451885269,-0.007044514362362343,0.13207246122509653,0.13622755205670273,0.059097147820605496,0.08582344108855652,0.1239860662400848,0.01658385942902972,0.07324051341808376,0.09577043908924265,0.002941687107936355,0.062028053962241626,0.14850163834551444,-0.00380098739561371
OMG,-0.021886502159609803,-0.03783194933481474,0.012032743357306402,0.04353290258519845,0.05877118300194961,-0.028681074216439312,-0.0540250476836895,0.058980030919734076,0.013795815789872459,-0.006662875132431293,0.2301504325035006,-0.0708419698293062,-0.1202137979467877,0.06986660799481552,-0.011620704031422555,-0.03664248515793366,0.023691648617915707,0.04205519843390974
CXCL3,-0.029775697847716057,0.07410195007929321,-0.046763386500997456,0.05769174866034982,-0.04288909834725908,0.006667960163039771,-0.012815326557780954,-0.014428975855226144,-0.013349801053905288,-0.047613953870008316,-0.07499725980194409,,,-0.07763576169522401,-0.01850606215162563,0.03822130026254012,0.05277954350877973,0.0013767592616162564
CXCL10,-0.007157394286078211,-0.04950680991759706,0.0432855350789387,-0.014982313944051558,0.011892672622797931,0.10925525372077242,0.0788036842999085,0.14301001843776168,-0.0046538523404924615,0.08876421494613838,0.11242870504659863,0.0528791348798915,0.1008646301070154,-0.0034827570678070434,-0.024931613156315285,-0.02299751899103696,0.17132672073112182,0.10751575249608006
RSPO3,,,0.003546130613880668,,-0.00787187321321693,0.00999462466088881,-0.034598115212155375,0.019328448318979702,0.010293483746900053,,,,,-0.02065991329665329,,0.051606207633492246,0.007320469764662259,0.09176784088313499
CORT,0.028840372545737524,-0.02242296746587695,0.053509100804743845,-0.027851673212670264,0.027151709860136423,-0.024517382428518832,0.0027194165027951958,-0.03024493992587339,-0.001137266055141156,,,,,0.10332441260665895,,-0.0279916094364563,,
NCAN,-0.026029561212101475,-0.05423399619665594,0.05366516667116966,0.08166110501126561,-0.018822183423424718,-0.0032681090249099642,0.0818497046365942,-0.08278075212818649,0.04581694138759721,-0.11878388252764231,0.06715988123810605,-0.047298868115688016,-0.05033746458347466,-0.009960794187287412,-0.0007779913198406754,-0.10865789427443456,-0.013100492300752586,0.03992421737828386
PRG4,,0.027446997550868636,0.06593350774759614,,-0.02135697135659686,0.10301804478743763,-0.029971367627780805,0.018322861002045485,-0.01631018900900801,,,,,0.10433871219624274,,0.07673452549250538,0.06616521045278892,0.036230458553344204
ZG16B,,,0.001580720787242411,-0.018766041640042235,0.035167351442965726,,0.03090874539408932,-0.013734321693083435,,,,,0.05680720301971879,,,,0.05304003986873815,0.09916615032710609
TGM2,0.012839338037982092,-0.03486576915160647,0.06468953129282681,-0.0146995893538059,0.02882927318728862,0.03761202616788521,0.10135569348730894,0.06872446401881166,0.006396980962012363,0.11056386629291415,-0.01794042456434644,0.04309705699152321,0.11052105481552177,0.03697018659183147,-0.006213564846955402,0.05313922293401644,0.16305096849642006,0.10522610126889696
VEGFC,0.0022914400844201203,-0.02195760762244643,-0.007701659099697517,-0.024096320137157675,-0.030156578729775785,0.03835379649770845,0.010895129023633094,-0.020798613916755287,0.06576078751925943,0.06321323534560623,0.06855098363518611,0.05485743457209752,0.16404955878714161,0.1730342212786343,0.015919259244430824,-0.0287251324351891,0.16695379424170734,0.1387767622804142
WNT6,,-0.02784809616168605,-0.0006519431340592791,-0.01735477376993501,0.009137329383232482,-0.014861265443233384,-0.029472915481153897,-0.030565243057248285,-0.014527088287946872,,-0.04692500655927081,,-0.0411500683177988,0.13142156575885203,,0.07856687471580076,0.018179390224797903,0.0984169559958867
NRG4,,-0.020753389131703995,-0.024554160652802224,,0.06739714812061101,-0.02924240500556616,0.0046540733322230155,-0.026385855757098824,0.049621145525778454,,,0.06309634851058318,,,0.031683324055570505,-0.022225295091889165,-0.0390898340939528,-0.02989264282530089
PMCH,,,0.06892179023211888,,-0.011016458538938139,,,0.00740639606876741,,,,,,0.29407870579827694,,-0.012796407283973044,0.07519312660986449,0.0023636887699917037
COL9A1,0.015070070344580282,-0.03233119073663835,0.042443103779746444,0.05279243949623959,-0.005852770137700116,-0.031972060713746475,0.0441336587523547,0.0589165789615534,0.00830772874980838,-0.0019005275043287892,0.02585328134069011,-0.015985951287514635,0.1413024008415901,0.0802289982453266,0.009353150800816182,-0.03296718522679916,0.04243298689475612,0.08721709470751302
GDF11,0.03371584770495637,-0.05669067040821794,0.04563224478282404,-0.00014678211908621193,0.05381990396466816,-0.011601300002740664,0.11049887524620462,-0.05124215295917292,0.049321340622465265,-0.035637534341256875,0.056359939774628866,0.01217907550894304,0.12149381017963994,0.029210469869556728,0.01575515491663721,0.04340134111111789,0.13077176864360643,0.0038572730976456746
RAET1E,,,,,,,,,,,,,,,,,0.02315202782393718,
IL24,,,,,,,,,,,,,,-0.016587461475875278,,,,0.005862017299215075
