,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,-0.03158078517628029,,-0.008695174219921283,-0.006214920384277629,,-0.03826675404742047,-0.029662039777911865,,0.053551539192477654,-0.0009408206930403549,,,,,,0.13508056991717302,-0.03663011366607082,-0.03506481943378734,-0.015219295244994,-0.038338221009879686,0.14337761288634895,0.10769844739744887,
PDAP1,-0.021749545691142964,0.03285555335250857,0.04174257427187726,0.0426218096909134,-0.01353900266051483,-0.05376692920880572,0.03548306713673161,-0.04400640289208484,0.12981222269307058,-0.025985795099717716,0.04146751315632596,0.02854996929045868,0.07688870624099331,0.03632293943389808,0.0024023254217960437,-0.09731077289452339,-0.0900779175711788,0.002981991259797455,-0.05820861540710044,0.040679959739742935,0.0236774875647589,-0.04223374644617302,-0.007452418835693959
QDPR,-0.013391590880941696,0.008103833701632384,0.0457235188507374,-0.005305731799015401,0.07711801955545788,0.001600653576037589,-0.023438888628574666,-0.0057024793886851785,-0.17023013006490428,0.01440152202692816,0.040726969662794835,-0.09460291171574668,0.09246759652515407,-0.033296989615589405,-0.13588087431321555,0.06554108768451399,-0.028053674064719716,0.03035544021102233,0.057017983479428276,-0.029537983345750363,0.022090961260245092,0.06748563895329576,-0.007001529320294305
POMC,0.03780056042689001,-0.028130119764386893,-0.0007507434454656661,0.05902969945874841,,0.0288452639196673,-0.014650852314742332,-0.029246140718981437,0.05771573118551863,-0.009002646607381596,0.013119280797579258,-0.012056959558822971,-0.0034368765777417713,0.03171750887758945,0.05475652371029916,-0.05430552558356842,-0.017435470142950542,0.012812550323725165,0.07980678390375665,-0.004307824056482038,0.004867499448942629,-0.009960206926620769,0.09338960750206786
CCL18,,0.029691720253278688,-0.01877672525079152,,,,,,,,,-0.02948858906909942,0.047297073097483384,,,0.013552505346707024,,0.021194761858066617,0.009306347949796174,,-0.015467017271891224,,
CCL17,,,,,,-0.019394861336068752,,,,0.06760094177578575,0.002056013636685461,,,-0.03303290889914297,,,,-0.02487679220330486,-0.012695269991900241,0.02754014531293005,,0.010368540168917606,
VEGFD,,-0.005350062452480757,-0.017461724081291492,-0.031123617004346155,,0.07839441903600068,0.060905915086853196,,0.0637666748055959,0.026197585745900885,0.04588746837002156,0.027296130524065054,0.05676381105678057,0.06001939898850373,,-0.07184980729120144,0.042275493140625044,,-0.029255655322813608,-0.007786555111564568,,,
TNFSF13,,,-0.036084107008770294,,,-0.000617806558426062,,0.13301184251030668,,,,,,,,,,-0.047734827686627256,0.06523375465931416,0.08003880256590021,0.0606639184852802,0.0023778403814707994,0.010005545256093961
WNT5A,0.007719966777673256,0.0021457353189962016,-0.016255411955830464,-0.002329703161409766,0.013584374155544542,0.002758767113143455,-0.03730697189868292,0.029063148761425236,0.1249869040503891,0.04779487305451628,0.029142981403956318,0.04487809708815098,0.011623984413866237,0.0002713944954835131,0.00480688781708401,0.048003106915909415,-0.034741684195759404,0.04385450136909188,-0.025180376069516577,0.05081256626466413,0.00766276366866891,0.06253608765111958,0.0214568479581016
CXCL8,,0.01595703467610166,-0.035046691689880914,0.005594971059118309,0.026340488679337627,0.025387628404114022,0.012454476629492721,-0.024154386109084897,0.016950650230978206,0.006225474291318138,-0.004752442897669012,-0.017067902414343424,-0.08476124600007735,0.06500806727012187,,0.017140604527857057,0.03406362242610059,0.03258465903063525,-0.1371530785760749,-0.03785646494452717,-0.05852855134557199,0.0029331871643721035,-0.029176440266394557
GRN,-0.020409249699442925,-0.04997945961617502,-0.019276161561422724,0.01011059569576101,-0.06120028166874953,-0.0425575628053487,-0.07856573228196913,-0.02279982802355772,0.1847495197737236,0.0001194527705665049,0.03432086715842439,-0.013052061922996036,-0.025863789456133515,0.04521467302684118,-0.0790054226254901,-0.06250987015669318,-0.05572399703283335,0.06554642906405975,-0.08494045989603341,0.07789649764314792,-0.017272041663545547,0.030354491089372992,-0.02499680286315518
MIA,0.08049853675317246,-0.04552172250541617,-0.03334074427833811,0.018123423553307653,-0.009505643257242862,0.03511829025001462,0.004851719556163007,-0.030704942021815493,0.11652646918569548,0.0224088557480213,0.027206556844972005,,-0.027163114470385403,0.06961312563483651,0.04033130852288691,0.12456541092297953,0.0005330109051994035,0.033808752979889514,0.1138672277875702,-0.025395689195353233,-0.06683312214540099,0.026767869129620387,0.0033932477129467054
COL4A4,-0.03564443361752348,-0.03013083444084548,0.11262768371014464,-0.0165445923897733,-0.014216019931852918,0.003108176312382882,-0.030732163505920056,-0.016156681293973397,0.0012192187646578672,0.02160149043677339,0.032167323854162926,,,-0.00170106375842329,,,-0.05735540247381132,-0.013532792304163656,0.008047869473966298,0.006527844475721554,0.009446562977276545,-0.013121332103136296,0.004801165988960782
TAC1,0.016932696057961757,-0.06821920306063221,0.06965177741109747,-0.025663440993169927,-0.05697729094215464,-0.007104140052295987,-0.006735983567074194,0.034258900573404014,-0.11452885786759164,0.008967148466543921,-0.06907535078583336,0.04803832282420071,,-0.03511254661976555,,,,,,,0.04463261525315994,-0.00483697832702987,0.003171942211084431
RARRES2,0.009105152656560861,-0.0606459374496502,-0.025910428612368162,-0.018248153443612594,0.10568818410860695,-0.03928713449707064,0.026845303059192163,0.026197200673881288,0.15216457711722645,0.04239832219533823,0.00475901265076637,0.019521616502230454,-0.08254447739845391,0.03405446447681696,0.016884454472213265,-0.05967176442301228,0.08565294427255364,0.07722423206314136,-0.04100225637400105,0.09915817737968435,-0.021808468158907152,-0.02471220289508369,-0.046224680118689104
FGF7,0.03223933263411809,0.03755918664397566,,-0.01692352873702083,0.017442088730347523,0.03970282717749067,-0.005879922864917754,0.02555336686050549,0.016774022370372232,-0.020651953843289658,0.024621939519784364,-0.008556313112830925,0.04967933809162578,-0.01925537081868584,-0.02666092881140492,0.04986069998170064,0.0515590434911933,0.003051350333414049,-0.026890822796189637,-0.02866488975501289,0.08032903839386484,0.02336677675957043,0.02253475122362094
EFNA2,,,,,,,,,,,,,,,,,,,-0.027805542505855287,,,,
HBEGF,0.035859795987001085,0.05370793994356138,-0.00969208309767337,0.0337895151670702,0.015850005941055626,0.03691124630461918,-0.10817428977371264,0.026985807528082148,0.052939508052725306,-0.05650454936915843,0.03305013974042866,-0.04532115391197396,0.014277344748244387,0.04362313817535995,0.06523583854767664,-0.02252724073170975,0.0777411455967924,0.0677222961066955,-0.027934015221465054,-0.004117114224675717,-0.048080035330377704,0.0026087895077551186,0.018274614910370964
CSF3,,0.050613384336077774,,,-0.03393213705737647,0.09599089274755523,-0.031701059529197786,,-0.0364341593058757,,,,-0.03009030516028678,,,,,0.04875305400352558,-0.06829203662435952,,-0.002130430461704041,0.05941457631261479,-0.04658992389263787
PI3,,-0.005589240907516904,-0.01340381444765269,,-0.04546632782779635,0.043743419816303156,-0.026357629738072673,,0.03715384545095331,,,,,,,0.008902086758427075,,0.06437529352477553,-0.12563827264879215,0.11167785872716912,-0.02323396412771632,-0.05556126846108477,0.0412222675486622
PCSK1N,0.06857823916771766,-0.010424460932586945,0.04861961397862216,-0.020663610075043977,0.009067867258998713,-0.04524938146179791,0.061084515944115146,-0.048361483571676425,-0.002358346372112599,-0.07114012886754917,-0.03895872775442597,0.06300377178168538,0.02002744686536322,-0.0627537644417203,-0.0500739709829801,0.04552962184167312,-0.031499064311301186,-0.005417890527011167,0.0327903677971871,0.06915834630990718,0.09831043765131073,0.04128618472149089,-0.014191371563592261
NTS,,,,,,,0.0011899634609282578,-0.01972363692982608,0.06632718263396535,0.007979496493791913,0.09394166795980381,-0.019935045278255292,,,,,,-0.000269536567125812,0.052379195520622014,,0.006533537653589076,0.030908506903921072,
SFRP1,0.021382174500756673,-0.008030480420619834,0.027129917523459182,0.03757813574063098,,-0.0314734894291965,0.012382169609586208,0.050519913549738504,0.024497610854477197,0.0007323969283439269,-0.028772575697728446,-0.01515728027861922,0.09251013942536071,0.015473073731063757,-0.010930701965571553,0.042862347390561245,0.01992783900735254,0.09201393289819634,-0.004400639298419853,-0.10229645275061146,0.10898628107276535,-0.036989877224848394,-0.030015629880004606
CXCL13,,,,0.051437094039499885,0.1466475349001585,,0.016905224987907086,,,,,,0.027881447885381785,,,,,0.02992235318375187,-0.01985361687846801,,-0.03823079101485423,,0.0031684011464650336
MICA,0.04047215635092936,-0.008735592934339068,0.017445765016035293,-0.009838023338006159,0.0693558249185767,0.05641309836574101,-0.048556683835231054,0.1145680479152317,0.09897116430278353,0.011180473688427868,-0.0028201818896625096,0.03957903171488212,-0.038944927644351666,0.036564738898672046,-0.00023437623392754962,0.052661701668299615,-0.06607396658934175,0.09196434487691375,0.08113998708415292,0.022345905700431226,0.051047658266267684,0.060349770090983,-0.0012228583012883168
TG,0.0180260345897018,-0.04342110620771115,0.0032565164981900843,-0.029548185996083724,,0.024369331381284873,0.05962254529579862,0.044001421630062404,0.035945026798916584,0.004041905397837644,0.021731081234809112,,0.12372356546078589,-0.019861607254557732,-0.02940051932162877,0.02516408464790542,0.030542687696229087,-0.033055037283687326,-0.0032040651618034394,,0.009177128055003127,-8.038603774528043e-06,0.007449390386332135
ADA,-0.01043024140860763,-0.006636018549964711,0.00303274947097524,0.01230618725397495,-0.0484669684795326,0.024234832924972007,-0.016167233908019624,-0.011053538762065718,0.11506496569565777,0.0009917204134088776,-0.024845431676672355,0.02281868513177171,0.07104285005586787,0.06441490408877051,0.010262671289327244,0.03811595354712186,-0.06309079435597365,-0.022422641782202792,0.03661150762960383,-0.03880490005853436,-0.025813068214927185,0.09482762009461565,0.1105852625492933
LAMC3,-0.017772733605628335,0.064954720898555,0.026969970586483233,-0.02813241231684451,0.07271950597685463,-0.022513362325882875,-0.0014804056355656261,0.08328588479293485,0.17316531141551783,0.009077132083480082,-0.06608140902148603,-0.0057995088828009895,0.08692071922335022,0.04752193639532631,-0.0013572201474766027,0.055632900815545026,-0.04415085595980017,0.0013222262728064009,0.03054116950427649,0.007145836522175801,0.022215845027939784,0.022663008701014703,-0.00726713626942251
CCL7,,,-0.00667017837640676,,,-0.024556555110297903,0.047395905099834414,,,,,,,,,,,0.08292539490562506,,,,-0.02679784916957394,-0.02656412201433514
NGF,,-0.012602333470731916,-0.052221950295957754,,,0.09128148019639547,0.02808465329083636,-0.021725134016689684,,,,0.006489784312445322,0.044198583246128735,,,,0.026991771140626033,-0.04306070203706302,-0.012357059261527276,,-0.00016030198871670932,-0.00958730476027208,0.03535193063894717
TNFSF15,,-0.038822939471428355,,,,0.049586237721814606,-0.008656120686734159,-0.026379075563818282,,,,,-0.019162097770440503,,-0.027099836286951767,,0.07951683608177025,0.011891122974384263,,,0.03382998579171782,-0.0139063734742778,0.009705428562326004
HMGB1,0.05512332468081681,0.04599474416337133,0.06002575880657279,0.023393704925489714,-0.004150908140008919,-0.03153997241843314,0.018215183621519106,0.048922432348329034,0.21661942010435592,0.0007908565881249651,0.030194579426766316,-0.06506664141505651,0.040316246108610516,0.0006039759570379529,-0.05089665161822791,-0.09626134422759923,-0.10426844169673666,-0.03539339464176088,0.009915235873921551,0.0445508124483526,0.04775987375768009,-0.0027825122588431917,-0.03419995079630608
ITGB3BP,0.04609246884980966,0.05726881166022269,0.01804587779850039,-0.022582855969748936,0.011640819089344289,0.012465770998329769,-0.013461924468652476,0.025748223203225302,0.1433609086257925,0.007448651198885377,0.05704045007264557,-0.051932662107382795,0.034086377648287945,0.039384762449791,-0.00528188623012182,0.0165917693940711,0.049587797372470176,0.05304821034846189,-0.014768942337075533,-0.0297165655391044,-0.003582561457698802,-0.035848068162625805,0.038622095035929546
AANAT,,-0.05624653239666428,0.013553249264684777,,,0.010961771768353834,0.10560984477396272,,-0.032864597672224875,0.04571893901969257,0.001209177042324642,-0.018741886673127758,,-0.03687009556068456,,0.08256827307437183,,0.07588295800374893,-0.026465884807276473,-0.04219380585411,,-0.013333288061406327,-0.028447750146427357
RELN,0.06498506042400676,-0.054108642483581874,0.032139297673439426,-0.006969721086530296,-0.011632860108669546,0.012997056264800643,0.12737700539636745,0.07676983540248676,-0.06042347076730912,-0.01633717922128843,0.044368750533536686,-0.015703946261653366,,0.023342550093499278,,,0.14381042134604233,,,0.001433434839147074,-0.03105379348508783,,-0.04532884798940549
IL15,-0.02198795064240949,-0.03240206278492958,-0.022153114862594168,-0.000653056220155146,,0.02246312174859194,0.01642421643210344,0.019999080296321185,0.0496462009859755,-0.014343176525739456,0.003292631472126911,-0.038406312088437505,-0.027481675714122633,0.023282276653242395,-0.04625909792514429,-0.015273101597300644,-0.022371173162883763,-0.009126519166653831,0.03129142035049201,0.06775862973710584,0.017700965899951876,-0.0005856371995014067,0.11538289517172758
UTS2,,,,,,,,,0.03468596740243082,,,,,,-0.001814845992787145,-0.023010754884490437,,-0.02785418810234152,,,,,
BSG,0.006816812883815259,-0.03479748015690178,0.06031744666005642,-0.031732749129868065,-0.038545151919411436,0.0250771671772019,0.015383977056316242,0.038381562441383715,-0.04801532793662001,0.006305176258914026,-0.022101053790152456,0.0774527755276062,-0.0500552569608574,0.03972100219127118,0.03603207303262143,0.02571296253201789,-0.016799491288396286,0.1411762107601326,0.012198316083577356,0.027466607668659382,-0.10679340767749586,0.008761958738613457,0.014286504415851787
ADAMTS3,0.03262629953442347,0.063299408658189,-0.016086032191385293,-0.019332343442966166,,0.04490431837605637,-0.017283698228025564,-0.030233491850024902,0.16475198712601308,0.005341355271376204,0.04812765606322799,0.1190922665516687,0.0041656257791726865,0.013010679546777931,0.071825179873509,0.03872342734153351,,-0.03470802510410707,0.10100072132636254,-0.01494070932553545,0.07435664881694255,0.03666676193553023,0.07311324043398582
CD34,-0.01645352061807989,0.012605636464437384,-0.020092757362808158,-0.0275775339245454,-0.026154768289845993,-0.0219661350107642,-0.03963702487114197,-0.006534381267447956,0.1038923924387818,-0.005525225032538062,0.028388174819362937,0.012744860990021612,0.05873791479030284,0.022445862934072924,0.055862915632915976,0.06823011030546611,0.028346062135802066,0.0059931540473170146,0.07538837716279569,0.06726082903419449,-0.006304402980338353,0.0015865618959808394,-0.06730477333778632
CCL23,,,,,,,,,0.06951418353122595,,,,,,-0.025571663343576245,,,,,,,,
PLAT,0.049016550712035284,0.02817893339689687,0.04968650520373952,-0.003990576225755494,0.038331285906412195,-0.025258801979879765,-0.0067453643343999775,0.04021594141140653,0.13650696340082283,0.00488743869065538,0.05922197960744106,-0.009961857278000336,-0.011419699845914679,0.09234890097859001,0.03499963359003706,-0.031035637542398277,0.05244050848914813,-0.03130250478704275,0.07475443367873336,0.028229723841680435,0.0830810757591391,0.07458954186320171,0.07587487857068083
NTF3,,,,,,,,,,,-0.009639478271388127,,-0.031556910526096514,,,,,-0.048035967553331956,0.05417636199980402,,0.0741193379429661,,
LTA,,,,-0.021729828858622305,,-0.013486690315690525,,,,-0.0048272274214666445,,,,0.06949255813276123,,,,,,,,0.06334175138484864,
CKLF,0.011186516799181213,-0.10744126134947109,0.03626092416707712,0.0048166632430386965,0.03995229662178649,-0.01248424718338455,-0.012951524354352612,0.06971343161203639,0.19101520715363035,0.006193480406679885,0.04841227206227289,-0.027791795167151464,0.031710062973787666,0.10561173606481146,0.056431102341307,-0.08724810837758312,0.028348240602855023,-0.0243041080852423,0.0875017554655537,0.017045224377008675,0.02465209885884131,0.033143192847547756,-0.017979570384123785
APELA,,,,,,,,,,,,,-0.035324300260659185,,,,,,,,,,
CD24,0.015900752911760366,0.0693662117294943,0.043432098157072815,0.10309314519294402,0.045934526273910335,0.025261700439414225,0.034287075516599874,0.031181904713356037,0.023879604708656136,0.0007262107640479227,-0.03162846372607637,-0.025179056345170328,0.0760919859808446,0.07825386664456241,-0.03341167304938669,-0.024514302415332933,0.01748650019449285,-0.060579521320113155,0.042092741313291035,0.0021720098173514156,0.10027757902379074,-0.002332972499850915,0.02769666012036506
HSP90AA1,-0.038247879262124876,-0.0410382303700066,0.033240745786593195,0.037815792344567375,-0.006394976454578606,-0.012306764430841671,0.011195360817598785,0.0066553831467059885,-0.13416103154296935,0.0022842416799186516,-0.03335025279060797,0.07673191367138482,-0.03806380239314644,0.011260965432285427,0.005506021307815955,-0.04881858433220931,-0.05851564627045554,0.006991299943817575,-0.14895006261458343,-0.0347336826880171,-0.0009349609689984169,-0.04925685143745164,-0.1053293619087796
BMP4,-0.023321907910063822,0.0624578723332282,-0.01820871703497495,-0.023034892392831047,-0.07037497090500579,0.04579102102853474,-0.055073964519209054,0.028007214499154685,0.06462414943400546,0.05888616720755617,-0.025886663618674515,0.040280348487137255,0.09073746033325629,0.025989621391042262,-0.030657486999898436,-0.015058749349593895,0.07926601949135306,-0.050384626382255646,0.005560925414357945,0.03363386440029164,0.015591035138810149,0.01272673803133085,-0.011423799892791997
SCGB3A1,,,-0.019312773417258393,,-0.03627009895179947,,0.04399101338299877,0.0063744794864507666,,,-0.020246369305795008,-0.03299096542419962,0.04144199206969615,-0.02867619953707808,-0.03155748689655612,-0.036293430646722934,0.02807139863285702,0.05414671041681969,0.04360490262770339,,0.018747382963916655,0.020774300253101254,-0.04783876813161649
IGFBP4,0.017268895073688898,0.11346630148705522,-0.0005999888367459826,-0.005964025703786239,-0.02112912957379689,-0.026903522313654542,0.03470422604401076,0.05994829814094905,0.12765361028583286,0.04036978141174487,-0.039541828590858606,0.01867911883699509,0.08151073941942343,0.05328306879479379,0.11673601556766579,-0.016238097116966665,-0.011673744941111855,-0.012286019457558587,-0.07372748599560461,0.03259393649475784,-0.04436471173313111,0.023269547776814403,0.0009845818788030817
RSPO4,,-0.008894744218843028,,-0.035128750123873155,,0.043206166677858523,-0.017928109508431413,,,0.0882009162416046,-0.006420862205865903,,,0.02028803868393116,,,0.036559831795781955,,,,0.02906965524891689,0.028118321819773192,-0.0358714860935777
LEFTY2,-0.008084555905281425,-0.01581786537506951,-0.013038382664778013,-0.021996704218361734,0.056092411481468964,-0.02130980085084206,0.030550992968778223,0.018642954264188518,0.19006211040963486,-0.027525241847528147,-0.022200388315031953,-0.01993505840415994,-0.021666389654077592,0.052788508173423496,-0.01603444601520461,-0.028169856133810237,,0.041334742804387335,0.005915598532187208,0.03209200771285791,-0.0013976684756828847,0.020279814000420306,-0.006116175134936657
PF4,,,0.01205304186336838,-0.019766232739556154,,0.005675915950218122,,,,,,,,,,,,,0.05660775043802811,,,-0.004375345617400778,-0.028100164833982123
ANGPTL2,0.029137870711366774,-0.019464299813840538,0.011843145048469035,-0.0025377069748348563,0.0289766262112656,-0.05329853760339725,-0.01691876029098046,0.051650058124817794,0.1192420284105377,0.023824351911324173,0.0273571906497061,-0.046435516911420865,0.0352578222817611,0.0749925133118911,0.0021931140467833605,0.05690248351261864,0.08619523194700462,-0.01087561810915729,0.09978011553420753,0.0648860109412256,0.007230945388276704,0.029060584723254033,0.09179408658994904
LRIG2,0.0036256244924117854,0.004614141015751755,0.0034086148692316644,0.034286046259091374,-0.02775127354741173,-0.03207477742504768,-0.010001706390429613,0.06770379034096453,0.09183558545508425,0.011939186298477856,-0.05476956155970377,-0.02964745611440558,0.02693228766910432,0.043330559969113766,0.013208074475830854,0.0014566377602816091,-0.02295153427743384,0.006798343982128209,0.05705823808056717,-0.05689007541455849,-0.009339252784382763,0.07960764143313602,0.05775185586286927
ICOSLG,0.006721814781421907,0.013829089865039635,-0.029873387188176215,-0.06514806715701958,0.04909736729090261,-0.035300949584926265,0.050457463196674004,-0.027143728290421002,0.061298595285979224,0.02235351221167601,0.047724424551653995,-0.06180508286647123,0.06844639917742122,0.014618975712188169,-0.04188189971681841,0.01255966070475714,-0.09156875050658617,0.07186109072170487,0.056646630951718485,-0.032188094221753866,0.04568984650664674,0.041528640651115174,-0.0019835019922513457
WIF1,,-0.005311530766784889,0.02149958519270364,,0.07285108473014451,,0.07704243420296264,-0.03355892097753427,-0.10882234306424861,-0.008559964226666474,-0.03809946954574531,0.018745445197442902,,-0.04006905052174218,,,,,,,-0.009854948028007226,,-0.01129193913551932
NPPC,0.09637019309450677,-0.014971737192037274,-0.027384682662536693,,-0.02119623491806195,-0.033235630018632174,0.02479232877168213,0.057572747548601935,0.06126735945466533,0.02422478116522661,0.034257806467100416,-0.03784613275663686,,0.06626683502105428,-0.02259344219689899,0.11647203141072424,-0.08762430227488144,-0.0388778084105443,-0.004425071646020104,0.06206608575791643,-0.012618582807982316,,-0.06753118687382374
LYZ,0.017523322868993926,0.003141901421596407,-0.04753357998987008,0.034389430129314,-0.042474324473993214,-0.021052474207378005,-0.005751917263408141,-0.02342503068342263,0.04983195341040645,0.030101203392918614,0.025883497574758805,-0.021573744891968887,0.00312845550232652,0.012228632861265356,0.05651739406963352,-0.022786178583054567,-0.0007128905299737691,8.513847862856934e-05,0.0320470878886427,0.05542301943277565,-0.05319752141625577,-0.004258220499302219,0.0055351027342610834
EREG,,,,,0.017093881874999814,,-0.026688497875629217,,,,,-0.02050734930905337,0.03597040742043191,,,,,0.011128036995456576,-0.060065448164813844,,0.0011722995853170996,-0.01412642675285415,-0.0005615923847272608
SPTAN1,-0.0036729977021593275,-0.03946768023593682,0.020211198483704333,-0.0367686442832803,-0.024499890019878234,-0.0740844673968038,0.0011519832717740328,0.00566488311475528,-0.05442184800629015,-0.0106926840778088,-0.005661767002808592,0.07743950082208655,0.010536564615414456,0.0056449328013696235,0.08337315751101251,0.0008485801694354989,-0.04890699786194623,0.058470649391825294,0.08456255081117858,-0.03791394071432358,0.06731674968026108,-0.019414452136460803,0.004381130484214341
PTH2,,,,,,,,,,,,,,,,,,,,,0.00998091598859352,,
LIPC,0.032520150615604836,0.03270266911147254,-0.011951989301863475,-0.01904750788917995,,0.020963043785070187,-0.02736271426020361,0.011209609538770864,0.07346159760720858,-0.026316515442065345,,0.05223320005814833,0.018133172270432568,0.04605672153054112,0.039182212571448986,-0.024765463901060287,-0.03277560541530122,,,0.1196176909050602,,-0.02161577409734238,0.0668016095512827
COL8A1,0.013276628058904763,0.046151241101963184,-0.06549034092138313,-0.017873622952756203,-0.03029221280481548,0.04144293893082932,0.011092458687731933,-0.001505640683362097,-0.003420297030039753,0.004983599465896295,-0.009668292123569825,0.034293401487437626,-0.05548927864518967,0.03961435581316452,0.012827176016684965,0.04046615521590377,-0.04233191848646924,0.019760893103025368,0.04029428642478642,0.03203953230691067,-0.010729580991870593,0.03658109275093967,-0.020373343577792663
GSTM2,-0.01939376466591684,0.036090354310825856,-0.008728673802815596,0.03248619773875815,0.02146709775858296,-0.01678232860182009,0.004430282507130128,0.030646110648428024,0.019228758043913025,-0.026638929762689327,-0.014647472658147505,-0.0326171917283839,-0.012581254637180298,0.050002680852583414,0.044193951294546514,0.008620737380863363,0.06882898111285413,-0.015629773535119747,0.12489398373596416,-0.0210311690431194,-0.02222955777695177,0.019691646036256446,0.001940287310269627
IL4,,,,,,,,,,,,,,,,-0.06186055320262183,,,,,,,
SPX,-0.021080072560135235,0.08708441872606233,-0.01738968882456788,0.037767063448096654,,-0.0015990885194723796,0.011585804079856144,0.0005751853368427855,-0.014722370118751717,-0.019211095421048673,0.03550905840348753,0.025539602631959687,,-0.03551937982601712,-0.02995194167179123,,,0.007856955907822006,-0.03164376002370149,-0.02902460485741195,0.015131393892496804,-0.0031423716092697134,0.013825914537766604
MFGE8,-0.04306998662572867,0.0647717136243917,-0.023177663315247392,0.03278564228011199,-0.001278580491325799,0.02503047395197124,-0.011581365325665813,0.044846288083629234,0.04583300271666298,-0.04855430081422153,0.02114332960094495,-0.04480262251511309,-0.024684752883836744,0.10160764453272993,0.06005320736694695,0.14401960738995637,0.0005083898610055268,-0.051294999795694275,0.014005286560875865,0.06486171591378016,-0.04566404984499892,0.02692659245629516,-0.04723276827738167
TGFA,0.018103644393860984,0.04737937485301419,0.026744825071100202,0.027823396419299973,-0.03699787470796356,-0.0038428310420210677,0.07035137783528318,-0.010969792102430907,0.015593969899650513,-0.01319326767250135,0.0626379333868968,0.0002045645516119562,0.03362046260210645,0.0356180415567662,0.10958557551889107,-0.030388903822857045,-0.060152705139681656,0.03809413459614555,0.08128761333293945,0.010210659945788155,0.002058424694988794,0.06973760833203342,-0.045357530374931745
