,UKF248,UKF260,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,0.031024560876975554,0.03647919124274057,0.023561809986499135,0.00013750280275469145,-0.08798722745956887,-0.0031361539840855353
NDP,0.06067545331513199,-0.027672878887163094,0.009344207530498971,0.016305689807015536,0.09906340239193087,0.04865206811926704
TNFSF18,-0.02723213112352285,,,,,
RTN4,0.02757822442818852,0.011545781523121149,-0.10267496881641658,0.028064999697291773,0.0008433733827382393,0.02732946944793371
HEBP1,0.0044050629818331724,-0.012064636184920995,-0.022575132902596155,0.029846458028024582,0.049486218894973795,-0.00492965644123105
WNT7B,-0.031500296518204816,-0.02834184163205791,-0.00471691353176798,-0.026125686042214172,-0.005617820119764565,-0.022345214864582342
PTMA,0.08523153041987246,-0.026255547362520917,0.07683245196958373,-0.04922550445995919,0.05819667781462438,0.02028192251277494
CEACAM1,0.0019486737380612128,-0.022230439634597532,,0.045539379597914056,0.022889096683142218,-0.022268481883490815
PDAP1,0.030424221702451546,0.012811032830967947,0.06481657048177408,-0.007800721382746758,-0.008769354208542048,0.0415141768672197
QDPR,-0.02461250859399761,-0.006291434647055582,0.022783514235366346,0.011069667900843506,0.02290682068928115,0.00511312840832742
POMC,0.011174504911455293,0.042888314085954234,0.0692309501069893,0.1134874347586972,0.02021492696565288,0.01641622907606463
CCL18,-0.005619441829814649,,0.1326246291145677,-0.022171958799094976,-0.013849407387213637,-0.013289034003884993
CCL17,,,,0.042250059901586125,0.031464078817728516,
VEGFD,-0.006109684154677499,0.030263705898390447,0.09703876442606656,,0.1611471325595515,
TNFSF13,0.0655758095340535,,,0.007611011019221146,0.014284852835910454,0.0346561632831519
WNT5A,0.014100178275080194,0.010681364512012589,0.022215851833488016,-0.01272555938153134,0.010011938989078135,-0.0010644332795795505
CXCL8,0.028482414828477996,-0.003181276156826998,0.020611945859994277,-0.06152956627361644,-0.1413379564251087,-0.04328338816839366
GRN,-0.010409151275227645,0.0583599577886094,0.016010924091262254,-0.016666406149604126,-0.011829022107748183,-0.02172350201458623
MIA,-0.02544197644777618,-0.008277870131481126,0.022410504453604558,0.10550828912385342,0.06297616904980426,0.054556871276772875
COL4A4,-0.012008949198435927,0.04567994803995037,,-0.004119582659482073,0.018528849467753603,-0.010877294268465766
TAC1,0.04268098622495635,-0.07045019748018383,,,,-0.01781402239230859
RARRES2,0.01656952849717267,0.005631810023641819,0.0215691110259235,-0.013854092833087582,-0.008679160008990754,-0.05174822656930221
FGF7,,-0.04072361621245439,0.039252432933828615,0.05692591773888914,0.006482724371005333,0.07702800164482101
EFNA2,,,,,-0.029440411851413207,
HBEGF,0.09035747423360242,-0.07693768924851052,0.035119616048232105,-0.039432684147748504,-0.020942429689692524,0.014457559925306302
CSF3,,-0.05892469628889739,0.03433853602051223,-0.03315693704645092,-0.06562589433676544,-0.008850125065071796
PI3,-0.022754965802329552,0.020436977003281707,,-0.12236262622276306,-0.12665251676309736,-0.020931774378332053
PCSK1N,0.002052494416633355,0.04988417670852512,0.04788647512451672,0.07667392262237978,-0.03459578622498695,0.06666204000296733
NTS,,0.021246268983158675,,0.025568576114997545,-0.023515273272805476,0.033931851028591184
SFRP1,-0.016493563913394297,-0.02426404719341927,0.018311971185418,0.007097594451026601,0.007883242757682351,-0.010635748007301892
CXCL13,,0.03776457562560555,0.0454521830352355,0.035393021142637426,-0.02282801919819723,0.05634841316761145
MICA,-0.00041175940041133434,-0.039685546819625245,-0.028703368459487965,0.06718145073354072,0.03746713855131177,-0.002698183924421001
TG,0.08513802644156868,0.023024483142063186,0.03567450855142975,-0.009441621140444504,-0.007039040181574267,0.03240566125827748
ADA,0.044539322827993964,-0.04062645466373419,0.07546742144676007,0.08396899249946413,0.06487975678852952,-0.06520082546287564
LAMC3,0.06217396532676957,0.019134516955724417,0.03078462565927416,0.03988537357975812,0.003098183418240428,0.0034148039849213998
CCL7,-0.013758080298612627,-0.02042909018032011,,-0.03986797591453726,,
NGF,-0.023621940659021918,0.06760596127830924,0.0015688197448649984,0.013916927334365269,0.015004686829624757,0.008123810956617319
TNFSF15,,-0.007486072202518414,-0.024288245373038742,0.026341052091540022,,0.019322159960062268
HMGB1,0.005624469861953508,0.006823087963214333,0.10133963994112412,-0.029509558995903507,-0.01112804532314502,0.07087070541169936
ITGB3BP,-0.061035373149847486,0.06337608724602284,0.0894701199563756,-0.014655227643590339,0.00930071114344618,0.05321326943467667
AANAT,0.04763226776160049,0.033042238141135986,,0.01532395919286256,0.06348669124412208,
