,ZH8811Abulk,ZH881T1
BMP1,-0.09302765088493538,0.025359269643968937
NDP,-0.006230062235922095,-0.0387602350569792
RTN4,0.03561762473408688,0.043560719284043654
HEBP1,-0.02128410447412513,-0.03194568752385596
WNT7B,-0.0186421625066484,-0.021514598349298714
PTMA,0.03475297050643245,-0.033604753168420376
CEACAM1,0.2504864075030102,-0.01427955182630319
PDAP1,0.015458234951672494,0.0835410795789808
QDPR,0.012409362162655743,-0.046914861883298735
POMC,-0.0002483947225556016,-0.023359470945488403
CCL18,-0.0035410743188213412,-0.024602404945370703
CCL17,-0.01272065434802665,
TNFSF13,0.04997525088460503,-0.016034979649172824
WNT5A,0.025725021360808644,0.026435929068126068
CXCL8,-0.026290677393007285,0.03328417550281635
GRN,-0.055528876048533515,-0.016081975295425474
MIA,-0.0518496742433663,-0.011106224028733359
COL4A4,0.04427447127340539,0.023832183576814284
TAC1,,-0.009751192920662349
RARRES2,0.007159162167193348,0.002522776809192467
FGF7,0.016797822855861986,0.01246590330965419
HBEGF,-0.01930522464216092,0.02015496571519469
CSF3,-0.03586576577172056,-0.02047168811073456
PI3,-0.04307747363522072,-0.00827627538351976
PCSK1N,0.06527561513441026,0.059232771896036845
NTS,0.18889054219072257,0.026879396705569332
SFRP1,-0.02630182653315381,-0.009822228074534495
CXCL13,0.0775748707966234,-0.010815221532598895
MICA,0.0034822900159872635,0.08990569486312922
TG,-0.016902569282668995,-0.016848513894984395
ADA,-0.05934298436116083,0.00015860890157478957
LAMC3,-0.06400027505745676,0.03777660790994405
CCL7,0.07555236235989618,
NGF,-0.022018928410073555,0.018190020616879188
TNFSF15,-0.018586554678454326,-0.01271256686124582
HMGB1,-0.026239650735960525,0.007282347586142462
ITGB3BP,-0.05502053724956081,0.07339831126850328
AANAT,-0.016725672879932006,
RELN,,-0.015355403077919787
IL15,-0.03064211799501876,-0.031009863132785188
UTS2,-0.014243134568922887,
BSG,-0.0350266497738385,0.026130753027380296
ADAMTS3,-0.001038786624505029,0.0035961958672848494
CD34,0.028896583956432298,0.017737231830317737
PLAT,0.01927751533765076,0.030106414053565844
NTF3,-0.015573992633093937,0.026544418089666972
CKLF,-0.022695180176896226,-0.006671432538609456
CD24,0.06412188358705512,0.03749634293173998
HSP90AA1,-0.04960885514944534,-0.03356928890336126
BMP4,0.006895162774582274,0.03903369414517333
SCGB3A1,0.04776976815286945,0.031243690749934844
IGFBP4,-0.06375022168746669,-0.0127260341869977
RSPO4,,-0.017779269740677908
LEFTY2,-0.016184305129875457,-0.02417863224477833
ANGPTL2,-0.05234441568464778,0.0783457523038153
LRIG2,-0.019686830296263228,-0.027198981422508144
ICOSLG,0.010696141404124622,0.017939579782641275
WIF1,,0.0066458501970906424
NPPC,-0.02846109770196317,0.03261321467868843
LYZ,-0.00043283104984222475,-0.0499120050793494
EREG,-0.026864365138483472,-0.022144380221755244
SPTAN1,0.00914151369488347,0.034672089942559485
PTH2,,-0.02827496190811925
COL8A1,-0.0023250848919981826,0.023107803478003907
GSTM2,0.021251681822277817,0.0038005569426345087
SPX,-0.01922254267770797,0.022944587033247962
MFGE8,-0.055773749975680166,0.014182999440181747
TGFA,-0.044771362894221935,0.0005128762666297298
SLIT2,0.08348328985040605,0.017601929548392212
PLTP,0.022799507326676842,-0.03648518838837403
APOD,-0.022660471816835327,0.02457583790900283
B2M,-0.07657103743003547,-0.037082929258546615
OMG,0.05455318882211029,0.012251925360237809
CXCL3,-0.05859374396881543,0.005404160899986608
CXCL10,-0.019687397778429764,-0.02429373600641422
RSPO3,-0.023044336912287848,0.02107772462780133
CORT,0.01735033567917378,-0.01671529244479267
NCAN,0.05103338374750641,0.04257252698973595
PRG4,-0.020881810892850353,0.022238305796822146
TGM2,-0.014865749743998726,0.04617047206184617
VEGFC,-0.024535982843588044,0.0689848872065749
WNT6,-0.028461101541875714,-0.007651593540100224
NRG4,,-0.02347798698796349
PMCH,-0.019378594301881675,0.013695910355597609
COL9A1,0.04243778988043213,-0.004771399543555271
GDF11,0.008554465146115799,0.014715066377237674
IL24,-0.01444821294684666,
SORBS1,0.03519804214638933,0.06668261834930854
DLL1,0.034191937216105556,0.0010281664817858751
TLN1,-0.05315179690423078,0.032094076629806415
COL2A1,-0.03158568755331831,-0.028477119170214858
SHH,-0.026664859092896204,0.027149587836162697
PON2,0.012981651959965671,-0.008284810600254187
ICAM5,-0.014995978849739883,0.057047567598585966
HPX,-0.02329503595263777,0.009714683082964656
SFRP2,-0.045139683040314627,-0.04350908414422095
CD70,-0.046662428249340825,0.01093776611033566
HP,0.005517837091933104,-0.008724676743463788
CXCL2,-0.08557850523036958,-0.02457661153667575
NPPB,-0.025121025280015703,-0.020203533342650275
CCK,0.10293359168380527,0.02112644060019879
SEMA6A,0.004798026526926239,-0.0016885172466684561
IRAK4,-0.0016538474814097176,-0.03083508248002229
GSTP1,-0.03120721254492909,-0.03801125561415121
VCAM1,-0.017672485619226665,-0.03909459004642938
NXPH3,-0.03782740572853739,-0.018530400900751306
MTMR4,-0.0038470073245073133,-0.021401275585922593
