,UKF248,UKF259,UKF269,UKF275,UKF296,UKF334,ZH8811Abulk,ZH916T1
HMGB1,-0.022413013825581373,-0.0012287953302717737,0.11506659161039934,-0.042382130684771556,0.013724860834583897,0.00913214143195961,0.043581920067507864,0.0014794471159692835
ITGB3BP,0.015131768091569844,0.08220220691686995,0.09068884162486296,0.0026904133243977712,-0.04978317074944305,-0.02198387992432161,-0.029715871122985585,0.035682235835186635
AANAT,-0.02351937405157384,0.015263584288651563,0.014539294418405362,0.008675199415906682,-0.013767071785757227,-0.016852965362357735,-0.016725677077947768,0.01453702151457924
RELN,-0.020371691243574845,0.04375932129291591,-0.0213732155023835,0.010643533233107278,-0.02341802710227754,-0.01865768729522939,,
IL15,0.01587656630878098,-0.029471258260092694,0.008365809345762552,-0.020688811939023822,0.029206534906633316,-0.015630346442198715,-0.01634336602361338,-0.04316755792039184
UTS2,,,0.040040957621419335,,,,-0.014243138143840553,
BSG,0.04638050125094425,0.008570249292632755,-0.00395824388403158,0.022256299931507774,0.049025179882129434,0.05781089966976142,0.04393081623128772,0.0007097358806501696
ADAMTS3,-0.030753789108884596,-0.021579185078967254,0.1120082648792351,0.014269940747597057,-0.010967823159399388,0.0007950793228257258,-0.03952276414379113,0.03337597974119439
CD34,0.04994750122620904,0.022017038815995604,0.06563718504017306,0.013538814964765167,0.01982942118537589,-0.03619737806906664,0.015753367782132852,-0.03866025298291069
CCL23,,,0.03313458948936238,,,,,
PLAT,0.053509420667944695,0.02954419550349677,0.05403724873008057,0.01641092620592915,-0.04379672080049801,0.02603128094335498,-0.02528255126998231,-0.03222487666794547
NTF3,,,,,-0.009096486219460787,,-0.02679622716362922,
LTA,,-0.013851466855204083,,-0.012238379322661226,,-0.015630348371615976,,0.0031000913565157485
CKLF,-0.04257844383458582,-0.00294707944026677,0.08814150357568742,0.07124038804806856,0.0008566270279819151,0.04911290024580665,0.035815906213543434,0.027553946767857794
CD24,-0.012258026510114779,0.033875374666029294,0.06042936086990102,0.007838170484089062,0.0667523096310168,-0.0622440123113463,-0.041998312474135845,0.04516752308095534
HSP90AA1,-0.05047004232447155,-0.004351237918471249,-0.0867982370221429,0.037923865884698954,-7.18746907807006e-05,-0.05001983306978482,-0.08439065389202255,-0.03701252991164882
BMP4,0.00046933878322810826,0.08439851122980714,-0.0418072774751353,0.004811364196166773,0.050066714021461664,0.15961313747299943,-0.03395960492150462,0.001978336713825824
SCGB3A1,0.02689059875883334,,,,-0.011612659702740214,-0.010906650391001277,0.13556858440753558,-0.02813524238603002
IGFBP4,0.09748709074070845,0.0011942882281236124,0.020096268866864962,0.07085778899549618,0.019437754840690956,0.05906544030193995,0.021424521571969182,-0.02257784388581517
RSPO4,,-0.021202096804454295,,-0.014233980205823957,-0.011612658004126036,-0.02168175390576359,,0.04419186571979785
LEFTY2,0.06651877055516774,-0.0028317561832260176,0.04222568070384972,0.061608863835604384,-0.012733421527452137,-0.0014189502908536612,0.03695483294653557,0.04476479322781595
PF4,-0.01681607933484387,-0.009429180805492078,,,,,,0.023383513425647737
ANGPTL2,0.00332264894450314,-0.00926032418822823,0.0665366755261599,0.016332361454341648,-0.024960849022380514,0.048547853113992,0.03476305151083848,-0.007651970307122714
LRIG2,0.025131037064420242,0.03117170877330519,0.07880823950143771,0.017380044160706626,-0.007622253747451702,0.013485244112988713,0.04669145721180338,0.0994816244030069
ICOSLG,-0.01192858286290995,0.02906299851211839,0.024101300369024532,0.020653303847201834,-0.02203865632198801,0.040614134701923627,0.07207361992462058,0.05269350622433931
WIF1,0.01586717128972525,,-0.05125822991050827,-0.010984025383297442,0.01811820999744134,-0.020711648005168247,,
NPPC,0.017907103617847288,-0.01462698472589195,0.01889554759727248,-0.021426343494239424,0.1451175155252537,0.0036277642695888403,0.0023809242511863417,
LYZ,0.08689964668016109,0.024842948015999695,-0.012319169539000115,0.035884222379668575,0.08504489178323554,-0.024712198694620456,0.0008373904115859482,-0.004481381246800615
EREG,,,,,,,0.0189736928281174,-0.00036103033030647665
SPTAN1,0.05811410431482042,-0.07478289190762132,-0.016332712501607116,0.01205487124977703,0.03356300408469686,0.0056716663314661546,0.025161309700375657,-0.0061224601785227935
LIPC,0.012095498528980125,-0.016944940167893812,-0.013137355944275373,0.015802818222407273,,-0.024553815625587002,,-0.006102768125343529
COL8A1,0.0632189801530812,0.04777232421000836,0.02879918808969332,0.015411275778118974,-0.001352594812797919,-0.005709860626186209,0.021262677486333443,-0.03441651067712083
GSTM2,-0.03381570292662376,0.058563335086569634,0.055189735597019375,0.07178755076941366,0.001628827327823024,0.02869040661908485,-0.045870351594135654,0.03647061620607651
SPX,0.01891679193624091,-0.0277661894520245,0.001349739043349094,-0.014261273611357837,0.00042717409952010407,-0.006650223203557701,0.0029093134672949594,0.13791145729989487
MFGE8,0.010024133194013065,0.026732466657839293,-0.03321255234799483,0.015152522810777976,0.02191374661546447,0.0708441643069381,0.013143773226892674,0.019192178508530104
TGFA,-0.006849858065013621,-0.015506660707489019,0.045803242840173314,0.0493638966728261,-0.03875165857841587,0.024572455570563197,0.02642241845419503,0.052207321057337816
SLIT2,0.047035723694008984,0.003781095074791467,-0.036624821224439136,-0.01856100702089177,-0.022135737040822855,-0.03515866017229568,0.08095827012926793,-0.009340641384248557
PLTP,0.06146876310480464,-0.06238980820857141,0.06956738941248541,-0.00829298449046349,0.018383665665973183,-0.031805567078002264,0.04169567189582322,0.004792297288442048
APOD,-0.06756385754656845,-0.019155361354341958,0.04209875631381595,0.009856461428872143,0.060847554623133675,0.05474664194873902,-0.010960739731835206,-0.01011699009992454
B2M,-0.005910370038267809,0.07692300092146925,0.0701096832667324,0.06740127151890002,-0.005104035920241819,-0.028666565724249516,0.0696433707904561,-0.0940093659240702
OMG,0.0044120809406838785,-0.02270271461226586,0.006390516826021423,-0.010192426277947282,0.019573109478102226,0.017828075440542275,0.041404040702372136,0.10969738646186578
CXCL3,0.013177705687252492,-0.043238790208458076,-0.017920452342574313,0.035418768920644765,-0.01242308941922848,-0.011256681270912826,0.0005651263410827717,-0.016034513652400394
CXCL10,-0.027220379348733552,-0.03681111106013935,0.07857907303272878,0.019001289564482812,-0.018871582094851076,-0.017888228797846118,-0.01968740271981579,0.005795915929064889
RSPO3,0.0412007759814547,-0.010950153959546065,-0.022412341458576377,-0.008663756906113146,-0.03016703263423951,-0.01176301497682425,-0.02009974253950566,0.10835536347514767
CORT,-0.03988890116290058,-0.024556561063370404,-0.03878957824746943,0.03314079891144568,-0.010261899256556429,-0.031206913444464073,-0.02173952562653314,
NCAN,0.035547226856705576,-0.017012829004054802,0.10019563367130374,-0.053019096420015004,-0.05697561642221217,0.05627577257591232,-0.025580336371901463,0.05222456007737213
PRG4,-0.024379075656510592,0.0959950938031438,-0.019415176842302293,-0.01819046163552578,,-0.013752909006013963,0.020572171585571015,0.024767003333951196
ZG16B,0.008322698847593887,-0.012543227888693316,-0.02096180340553412,-0.009724503353352915,,,,-0.016979267188106488
TGM2,0.03094328842077505,-0.0317071115701845,0.0054204418987024786,0.03455310565415791,-0.02042824625140995,-0.01649607551587864,-0.0014942883852511997,-0.04356458863234606
VEGFC,-0.030954086578467932,-0.019261555351835637,0.06803460344863359,0.02617541650995274,-0.03292767392807913,-0.01403539182971059,0.04525091846177849,0.08208125791752842
WNT6,-0.026155733567558813,-0.014947928603371994,-0.01909228411700616,-0.02164153536289622,,-0.012249381244823217,-0.012934918882549547,-0.02050595476426478
NRG4,0.1420638817945695,0.13931963772649014,-0.008361491132466805,-0.018682345479078988,0.03382654587079239,-0.016373921646304662,,-0.013617269109832403
PMCH,-0.017208431332077872,-0.018224783246243166,,0.024745309915297067,,,-0.019378599165760395,-0.029364005267332596
COL9A1,0.039331052734439306,-0.013737363846447092,0.09615988695330184,-0.026062939068788468,0.10516320637092189,0.01710335726911715,-0.005630397705046192,0.011937608991406732
GDF11,-0.0005815535678719072,0.03491778428889143,0.05930740388666267,-0.02000913412990996,-0.0006807961174866724,0.09152510083083815,-0.020627201889961307,0.006407309524213205
RAET1E,,,,,,,,-0.014938047460179247
IL24,,,,,,,-0.014448216573237428,
SORBS1,0.08683780517309439,0.02978356118404758,0.02262614846590868,0.02022731381003657,0.01682325978414231,-0.018908088127258103,0.019961787059663196,0.0016552924702724393
DLL1,0.06295810156587149,0.004248326425003711,0.10323748121679414,0.01627543301248506,-0.01973968450818984,0.06426451270059978,-0.028657429256937726,0.02841805177795453
TLN1,0.060865811531621974,0.010774276898641392,0.09298226112426915,0.017767374509719536,0.003355057159880606,0.0404750380063509,0.05616607549306745,-0.04727897208699653
COL2A1,0.012283503574801236,,-0.017920458441102856,,,-0.01142784252059559,-0.0023971704222254604,0.0021012973310776282
SHH,,0.03956079079592727,0.013060802519181494,0.03925441574711448,-0.013333404368533032,-0.010906649437692137,-0.023345182751117403,0.07616713247200418
PON2,0.019779611309416155,-0.004313602426315291,0.08239584076724013,-0.023427164841865557,0.02879469892816132,0.01361739221169593,0.02118593536503292,0.05315029347109349
ICAM5,0.024257299173438635,-0.017503671627895588,-0.03501832703258343,-0.03159750250197264,-0.0414517981405367,-0.021300097207620747,-0.040386739557793684,0.0008251626986077897
HPX,0.04347737811780609,-0.005851784192200561,0.020603981155155115,-0.019083735126948165,0.08610972500542925,-0.027722526103605465,-0.03659090864787084,0.11521422252541853
SFRP2,-0.021552271744755654,-0.012790424958756243,-0.014302191596238589,0.01913016817703513,0.0624537844483998,-0.021396055037715727,0.021846405932586837,0.05827636182437595
CFC1,,,,-0.012238380062289708,,,,
CD70,0.024499690441009907,-0.008334815592960277,,-0.022828863867596864,,,0.03243518558636484,-0.020775604480307526
HP,0.012581929800189741,0.03578261131924786,-0.011127420662413269,0.040019937189339494,0.02314770701774889,-0.019832958754093303,0.04150027973366951,0.06233363383942113
CXCL2,-0.010519372070513832,-0.04452831240519531,0.02887339454328047,0.04599238237083955,0.020244296897591087,-0.021586880590302834,0.019868167755436747,0.05889101302092892
NPPB,-0.020913471790772842,0.03215121345527077,,-0.010716423301400503,,-0.014035392850544887,-0.0038010313284573168,-0.0138132029536628
CCK,-0.025212198777402682,0.010296198653751039,-0.05634126979447497,-0.04936682770892533,-0.04041039635820274,0.013105268004805153,-0.05065615380767156,0.1463905185084716
SEMA6A,-0.021905905405383883,0.020006852155401093,0.08584746593006048,-0.02114852228902656,-0.0642185872844128,0.06331669382938342,0.003797921458901195,0.041704768991531534
IRAK4,0.043186297558346146,0.033905233372472185,0.024409791928313173,0.03211408378816114,0.019521230214372503,0.03380409414324867,0.007937261740721293,0.026733203134649632
GSTP1,-0.09017749784654625,0.0679466385825291,0.11591332189160795,0.014570432611383062,0.06589317030012151,0.017324816468604468,0.0699340826404473,0.022538892950425948
VCAM1,-0.013302743414546314,-0.015242973178928558,0.05305479183501008,0.006235119017650303,-0.03893451157879135,0.018061240835146406,-0.017058378604840836,0.057412770279607415
NXPH3,0.005065986762308411,0.04585791987830122,0.07162422741654503,0.008697998468897588,-0.05722239425747925,-0.013430367350718626,0.055180814859868026,0.01211043752943153
MTMR4,-0.010850932047326902,0.008462847418511384,0.02945381511648022,0.020742889675360025,0.04043071163811311,-0.0015117749005029298,0.031159506802620886,0.005781614500942765
LAMC2,0.0664062146423763,0.05964695479334789,,-0.01349078136742899,,,0.10448727089880908,-0.026318387615540617
IL10,-0.005023452856257957,0.015087715031675188,0.026182403933067203,0.039730665602667754,,-0.012563672022231,-0.033809293658079304,0.00734850337786317
SEMA4D,0.08432910601679816,-0.0019517558866002345,-0.03326194488470348,-0.006735121198244179,-0.018386358607296854,0.023586778801498082,0.016956722707726347,0.008921414732060375
TRH,-0.06318423449144082,-0.02662201126783786,-0.037126097103257774,0.030566958102263803,,-0.03720266803588819,0.01715961968579855,-0.015471713641854058
SEMA6D,0.016591507866072948,0.02017571648600588,0.050642517441382054,-0.07394240384491689,0.02676583021717798,0.03480509969060504,0.03784619414422907,0.06079336550005016
CEL,,,,,,,0.11741869334010917,0.029299650128262647
PDCD1LG2,-0.04578601702033982,0.002176471354333477,-0.0037586677282556435,-0.013539846037963064,0.09034257327716931,-0.021491653302725067,0.05716874629317917,0.00740049141009298
SPINT1,0.02178253576785874,-0.0106446622435153,-0.0268598459866444,-0.023437284579297803,0.04270742558173736,0.05459778940719531,0.0835411065359226,0.04677915658970195
CTHRC1,0.052863532729457485,-0.009311718500076973,-0.024114693107754895,0.02447251842162246,0.011545907150300603,-0.0038897618401923443,0.026515440823755027,-0.0372531590626547
PODXL,0.05488019739712369,0.021228385060823515,0.04375674820386486,0.028859114522554616,-0.007138030228788369,-0.015383629566647199,0.03511448337481841,-0.05385251849008688
JAM3,0.06023382848440776,-0.03371580923421729,0.0927176240560068,0.00851051370582172,0.0031683578131510076,0.04208753652700576,0.07659637384735556,-0.08328212100596119
TGFB2,-0.009599485051764747,-0.06347131182169435,0.07366938043160673,-0.028793990718511346,8.474101312218744e-05,-0.06514182867133303,0.0587190296661073,-0.013332616220235762
COL18A1,0.08314203858975559,0.012032935861579124,0.03410962898827451,0.04093095527813762,0.00764078664660249,-0.03381262029824369,-0.01780606478531846,-0.05273841656445703
NODAL,0.062226202681943385,0.0037204181303679283,0.091737227215065,,,-0.019295488352332305,-0.02159864234604164,-0.021174447108585234
INHBB,-0.03042372160254705,0.027506900078602906,0.09568518335097353,0.014393472200715867,0.03557168765602284,6.086115159678056e-05,0.038235777466372835,0.07227927902437527
LCN1,-0.016414892270384035,,-0.015726241760153165,,,,0.05245851844570949,0.11440970230126808
ARF4,-0.02798598146116015,0.043836527560042145,0.05587084497526804,0.08241855305944568,0.0018208997664775795,-0.013287269882185726,0.014554232929959308,-0.0037518087633432178
CXCL14,-0.03718021466364122,-0.0018581961289529378,-0.02099122312209939,0.03462548401903304,-0.0507790146859895,-0.060855018979105543,0.009380314733520662,-0.045755818019340214
LIF,0.02084776487167734,0.030973618397292714,-0.011418915355521664,0.04857147762551881,-0.013767071785757227,-0.023244293851797042,0.0012850613129963672,0.010286551863876234
IL17B,,,0.004197651926667669,,,,-0.01999193347669928,-0.026428011176350075
MMP1,-0.02263063961443506,,,,,,-0.0169488856903384,-0.01925459518510083
MATN1,-0.021552274681770022,,-0.016487895337282066,0.01407558827992856,,-0.011427841098455271,-0.028907484326249306,-0.018816909897493465
ADAM28,0.03711747961542521,0.015188085434666798,0.03688309099106909,-0.014862008869939566,0.01594262024121412,-0.026008971851930948,0.030565001639727633,0.011688876976954555
TCN2,0.06261547224167234,0.024775328289266985,0.019625770475659218,0.05604562521474636,0.00934292464741562,-0.05166122417268359,0.03130417998185361,-0.024476851583539173
THPO,0.02250564614484493,0.0044808475400243295,0.10241181611776869,0.053206649543389786,0.005444845646443425,-0.011427842411200163,,-0.02036995141024717
CUBN,0.08421676948720996,-0.004710367554934277,0.009037316573441053,-0.012438645593597931,-0.04110584473259845,-0.033426553703664146,0.014114994417834833,0.016755470498783478
TIMP3,-0.02885374707191358,0.03179680036198144,0.07889980875831419,0.018986510710178588,0.04125506088364148,-0.039170888727245744,0.009831394334563516,-0.04711797718075733
PIGF,0.03466390818615615,0.03608046336814907,0.04707672663604694,0.02750643966527104,0.0032239130819679013,-0.03894793329011235,0.022305347203349125,0.05018777914329203
CRH,-0.01923200062732905,-0.012667394737651933,-0.024182824395345814,-0.01708202765186492,0.0311503624100535,-0.01563034500192996,-0.039058288286159676,0.05245089276934183
BDNF,0.008938438407982884,-0.03397321381033222,-0.06759251762627899,0.008732996814925358,-0.023304809071334465,-0.012870685647887277,0.048227376144732416,0.0014528312579473665
CCL5,-0.009592661448599259,0.0713261296974856,0.023068548967767857,0.027408593431530674,-0.01859113431962569,0.029059657424988825,-0.012962270749316279,-0.019247680874863674
GAD1,-0.016516968539022292,-0.009335969664332559,-0.09142023488455549,-0.04898648902691842,0.020332449624537823,-0.06008710174635967,0.005391664304209329,0.01896873469060305
COL14A1,-0.00045765816503076103,0.07438666072280603,0.001276501367634705,-0.023570748824058355,-0.01876498384111717,-0.03828308426088523,-0.001422126012241812,0.00356413389525438
HLA-A,-0.011115375116456553,-0.018354867264243804,0.10058623582946295,0.08018913027073662,-0.02014090682738078,0.0247373200170691,0.05246897540335357,-0.03205841433096634
CD5L,-0.019231998402333066,,,,,,,
FGF18,0.0023995630497592115,-0.01006415038937305,,0.17598907677047046,,,-0.023635254085398568,0.09146420429899584
ADM,0.027605687654174208,0.010057110143827144,0.017080763494566078,0.026098652619029876,-0.014541626452930419,-0.024883732624600696,0.02038218612569947,0.006734103561143645
CCL15,0.05824018539310207,,,,0.038011037370111585,,,-0.013418617117025688
GNAI2,0.03919742721016775,-0.011698008119755104,0.07010166930246436,0.012802654106262927,0.027905370334098227,0.057994253460689905,0.0028522905910403533,-0.04636064582140148
HDC,,,0.04024830285430058,,0.04792120323404569,,,0.07266991179046445
COL11A1,-0.023878737967589492,0.027428420464549533,0.02491495941730794,-0.009350488315688556,-0.01694595948730432,0.005097143290364132,0.03443028566238651,-0.03036504921139091
NUCB2,0.0005593739505268758,0.03395854544189534,0.04969713150960206,-0.0044381556231084225,0.01925912234215756,0.012289368229265085,0.05672847474240743,-0.010645178326109304
CXCL1,0.017390504263690446,-0.006953602653427349,0.060381430733152795,-0.013588348777089488,-0.01303669597838356,-0.015503245121154077,0.03505542225441905,0.004637190928610705
VCAN,-0.04188275233920887,-0.06427413316069085,0.06312154961150888,0.029050451802947,-0.037106169635726605,0.06235910269039555,-0.039525432558730485,-0.030380309027414253
MMP7,-0.01356874116019565,0.06655157016324548,-0.011478859550749143,-0.01071642324284996,0.010246888657241573,0.0011371785015282284,0.02711771754093288,-0.018383402412268674
PTPN6,0.0015218980059142381,-0.02671276444869815,0.06679209425859342,0.054508146773026844,-0.003460874050546167,0.03139266822434211,-0.020308050953844563,-0.0022748051646841847
PTGS2,0.0015727813071789957,-0.00738416583002924,-0.07902150521682581,-0.030289683680713896,-0.027803297452042894,-0.026378248266897986,0.004643086645638155,0.002119899270247858
XCL1,0.10959460605648252,-0.01095015580247915,,-0.017601324205621507,,,,
CD58,0.012916997788329127,0.02903424003339341,0.0883074485812392,0.027000669450894403,-0.040258485477790366,0.026104446216963208,0.036680684053673925,0.0027551652032280906
TNFSF14,-0.02123506425493493,-0.044076450483667685,-0.02391789082312315,0.012538476594517527,-0.012733421527452137,,-0.018906960121392168,0.07421580186052483
CNTN4,-0.03733379523643349,-0.019679400021654123,-0.04075905944018608,6.593523939487016e-05,-0.014233009124098374,-0.035939497991253004,-0.01536062789866283,-0.022832611498433297
NTF4,,-0.01385146755719696,,,,,,
INSL3,-0.001059303015791272,-0.010064148415348691,,0.03124148807253964,,,0.06442342626480098,0.07407764001816464
BTLA,,0.02112504117653252,,,0.001616387497665443,,,0.07614498761029757
MFNG,0.007417462269042604,0.014758875050014685,0.05624486454213451,0.024866776740265977,-0.00043995350032917033,0.039303536782049765,0.028853513831259666,-0.04215823721251602
ICAM1,-0.027685393107804,0.027929252807817682,0.05459502545312959,0.05902682666521273,-0.04203582801159142,-0.0521969869238912,-0.0025415474182750456,0.04105244808045844
PROS1,-0.01120905873788828,-0.009225357657258727,0.08968997345627669,0.01674307142565016,0.04192519838865092,-0.024099690439841594,0.04258050774206038,0.023038681590286717
CLCF1,-0.058727969395381045,0.012575417048579571,0.02392266223729173,0.00512172107738275,0.027409718853753796,0.011796827135904984,0.016341468301130754,0.048417480168488555
PSAP,0.019522987284869085,0.014362745514759911,-0.01156359254905821,0.029239055353548996,0.03227966304759893,-0.06132184209335379,0.054333926314450914,-0.0077027217069195065
EFEMP1,0.012384342772895551,7.003993526362502e-05,0.050069104405660654,0.03418048733884001,-0.04124877001667204,-0.010811826746705663,0.08022468408844684,-0.022586706222880153
C1QTNF1,0.044283778399209404,-0.012791379102117632,-0.007503107744334852,0.05014034691823773,-0.007109111321805094,-0.014032362525268433,0.048853302322423305,-0.0008039896794299091
ALB,-0.02918767168832236,-0.01786745867550916,0.058656009398555774,-0.013490781022100056,-0.01446247746335806,-0.024724117208361988,0.04021398705760334,0.059436825307374395
CCL13,,,,,,,-0.014035222488794272,
EFNA3,0.01971763832864349,0.022216907828119543,-0.046610953466813,-0.0038082281678694153,-0.038099835820497245,0.012328512306004602,0.0007822560926175132,0.10651354851823024
DRAXIN,-0.03733678619619279,0.0252110754443389,0.06376116565867909,0.01994069764618857,0.012628712063290585,-0.007810448235045922,0.009404718109677553,-0.03850920440447529
RAET1L,-0.014707047822293843,,,,-0.013908773438479509,,,
NPTX2,0.030899496957735754,-0.03178172843079539,-0.08334937537180517,-0.07492013759816907,-0.028663958853322975,0.04973172812582907,0.0538549971759122,0.0006027437429654672
FGF11,-0.0391716016084421,-0.008778059674549366,0.09595343459600117,0.009190021222945167,-0.02632121711081023,0.04109989950443916,0.020656907155604597,0.07745872643492399
CD59,0.025623761300601105,-0.019764859155418396,-0.05544782694333551,-0.011005862412445746,-0.003503829422215624,-0.037905209075010535,0.08744246442426586,-0.07463705359097896
COL9A2,0.05042814813900065,-0.03536350305857122,0.005713139227561753,-0.001798006592949015,0.011419100940890414,0.020359855706187913,-0.05511161189844719,0.06967877213408992
DLL3,-0.022024234709186043,0.001105907978469365,-0.005215377439842383,-0.021118698785246273,-0.0033633957997170364,0.03818871287114158,-0.01649230591486001,0.07065744722765947
FGF5,,,-0.01533212468471919,,,,,-0.02986661775178675
LIN7C,0.07132038742391343,0.0021605901059776346,0.01396395614798724,0.010843688642866653,0.0007238358350420648,0.0989013822281483,-0.008288904609570524,0.07570575336519708
GDF7,-0.02457102189362417,-0.017957379009001163,0.030034161761371792,0.006548231973750749,-0.012733421032631354,,,0.13345794478256806
PSPN,-0.007946117975150007,0.06833826796099046,-0.010864815406617474,0.025768856858782125,0.041973709985620604,-0.02426069421778408,0.02019654415872889,0.03870950162243247
ANGPT1,0.07983057890783683,-0.03462241108594416,0.06749588431640009,-0.037023316954712816,0.041458233144164566,-0.018111048582434543,-0.01679280163174462,-0.014049179984121777
PNOC,-0.02041135146880061,0.010357846349237572,-0.07088977342121042,-0.020699005670902815,0.05413915722126483,-0.0226118725992369,,-0.018962776346650632
L1CAM,0.011392275416480321,0.03272464909974528,-0.07941324966742824,-0.016982259453926306,-0.01034881529480735,-0.054479088578699014,0.051203895383972436,-0.02307860421946807
