,MGH258,UKF243,UKF248,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,-0.02575140149765209,,,,,,,,,,,0.044159421977721436,,0.021613749104266004,,
BMP1,-0.05860884815398067,-0.06710095366503997,0.057496726148653636,-0.008706521007911642,0.012719741629771313,0.021361200114785612,0.031204131672693283,-0.0026432753814952543,0.07322789679558891,0.019127987390903066,-0.014318965097018691,0.012184429015690482,0.0797633231773396,0.06215651989152944,0.12751264957779845,0.03167690753106188,-0.025168512201084323,0.04928537754997928,-0.041036890934690984,0.0041885481591259766,0.05758008726823823,0.012772069594744423
NDP,0.08158993834426782,0.015363564666380832,0.019386692436486348,0.029146320944951353,0.023062366957378757,0.049662671939165494,-0.011085306046695213,-0.026022295540432363,-0.04371206420309846,-0.03435528301682303,0.023351093517891018,-0.017233960192038357,0.07590621755133163,-0.047578555050865744,0.05122962831090831,0.004270405236202043,0.08964672317616992,0.07335506346075053,0.000507726459161126,0.005328039328538326,-0.07480396408783858,0.061203371845044915
TNFSF18,0.06015586653098276,-0.026872417133737937,-0.030647139154844665,,,0.06420204364152249,-0.027807605157096,-0.01262208812981375,,,,-0.027738344783965033,,0.04984215170498606,,,,0.09543136951687965,,0.06136640448653166,-0.04041869529077717,
IL36G,,,,,,,,,,,0.1078061565022995,,,,,,,,,,,
RTN4,0.07068301299129282,0.03594247104952327,-0.019428110696197685,-0.0019583614251738315,0.019811956261548986,0.036820939194854116,-0.029884038568965002,0.025251676277301387,0.002706940287904111,0.15525183348227564,-0.0340449869010874,0.01663881941653897,-0.03864425395086106,-0.06369434538476695,-0.11466321952035466,-0.038389841124151065,-0.014105747203079399,0.00385980490090036,0.043432757720474086,0.03913015569804312,0.06819938386824624,0.04562800218333265
HEBP1,-0.02668812447769113,0.008501746021657408,-0.0013961111083646027,-0.05125375763097436,-0.017439306254281254,-0.062482397085586006,0.10136259537843588,0.030078276965722014,0.04491586684809451,-0.0610041007417497,-0.07009706793457464,-0.005189420259004945,-0.0072179399446958,0.10581958732724153,0.013183882950252615,0.026892333414159735,0.001624149985527753,0.00033061340653798166,0.07137213355974062,0.06670577807592903,-0.03295628854484025,0.0807562848226424
WNT7B,0.035189158431253136,0.06490172397810717,0.008448577927791903,0.08631255893686605,-0.014360622530069672,0.015322290176084392,0.01746615086987533,0.034545359454707034,-0.01574878497559218,,0.0050572517735164284,-0.03053721019463393,0.027589443444381183,,0.07289664355877824,0.030674186500806905,0.02739053900171461,0.19117228229666505,0.0002638800291064261,0.07633518689705808,0.032576007333703,0.04279591058428971
PTMA,0.01621846047747597,-0.033920328274952456,0.009121846070540802,-0.03087213180935288,0.025414304471301483,-0.008150200015629877,0.01674983619936693,-0.021337367794418322,-0.03346432070502959,-0.20184740348720712,-0.03659781032659441,-0.009405304467799898,-0.02672081529819969,0.03715396600014728,-0.07379313217705812,-0.03523649597016105,-0.011653828373038896,0.01729304613748813,0.04302793359414669,-0.0412226078140307,0.003828841316621426,-0.011650371928203184
FASLG,0.057815826971387915,,,,,,,,,,,,,,,,,,,0.016851058323464806,,
CEACAM1,-0.004130647560849754,,0.06648805982903035,,-0.02374006733674062,,0.08745051859569204,-0.0198515376171812,,,,,0.23613384979000673,-0.030603842339149787,-0.020636112838970776,0.0015384538591075674,-0.041349005864474826,-0.017254837029246774,-0.03082160629369539,0.09882729568884695,,
PDAP1,-0.007148770767844812,0.024711703046132114,0.04497236081912816,0.01790584264979549,0.020373690893346074,0.015508778852915923,0.017128514222778755,0.017284545709615465,0.005091737868881795,-0.0030091908596878983,-0.010488563553289792,0.0008214375673327327,-0.03188663617361791,-0.031749208288427984,-0.02242167234156996,-0.058391592446414245,-0.0027035479342233833,0.04499169795793105,0.09222271917098421,-0.018488250085357354,0.08537281740108696,0.04697174494959504
QDPR,0.05598278562562376,0.05062154454849709,-0.012591010149434154,-0.05388583094404195,0.038358192139198645,-0.02013763189166371,-0.07516882170141186,0.015554425501769643,0.024289439648976403,-0.14233594449590176,0.006084676670384913,0.09318518989883247,0.07682627537444815,0.04649865692463297,-0.09805980726503835,0.05630689737324216,-0.010103537634970284,-0.06620144222159496,0.0018521403116449236,-0.009706606745049055,-0.013584026084570867,0.06962972149676092
POMC,0.02702246625939228,-0.015214030688322226,0.02392264687526611,,0.04441809266226275,-0.023979094756940312,-0.031150024094396645,-0.01464567293461824,0.03411452160536709,-0.041381757248988335,0.056527148283573594,-0.020874946043718763,-0.009421650062950444,-0.0663901039172236,0.006026920292515407,-0.008735612763104054,-0.01097501541312229,-0.01770188688935896,-0.026186702793188573,0.030324090853078852,0.0020359516269818833,0.02299115922335272
CCL18,,-0.03603812094005739,-0.02434172506748105,,,,,,,-0.05259496017196138,,,0.08308138564802504,,-0.02770775602330221,0.06240382209657159,-0.008578147617917718,,0.012940823849435302,,,
