,UKF251,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1007nec,ZH8812bulk
CCL23,,,-0.016084504750478238,,,,,
PLAT,-0.04507153903893337,0.03493771325228928,0.06988435839889831,0.044661188390085496,0.02343886116935464,-0.016534992456077997,0.014689102286961015,-0.0021105049586429133
NTF3,,,,,0.011253555974501513,0.060459898548065966,,
LTA,0.0768480845631701,,,-0.016255101371358247,,,,
CKLF,0.024330085114883382,0.02073315830407261,0.05118854943484762,0.009463413017955969,0.016780303594561393,0.07252440119017642,0.06278944539699229,-0.026798929954074017
APELA,,,,,,-0.010695216667947665,,
CD24,0.06035490772291313,0.009101854253087599,-0.004526378712449675,0.06540875182054988,-0.007651534222974036,0.0333647793656882,0.0775377330392037,-0.06394935774767996
HSP90AA1,-0.0031871792380518352,-0.02866196845706883,-0.06889120213349145,0.030744628858281026,-0.03911736451976267,-0.0516304600548756,-0.1737472053174206,-0.047601362089997844
BMP4,-0.015154920379819485,0.0638616590802687,-0.03387709702176677,-0.012771743433652128,0.041825673539455946,-0.012252843066773189,-0.025270824143627656,-0.04575826041866299
SCGB3A1,,0.014403778105589625,,,-0.01729981185723384,-0.03831337967019023,0.09006870100810445,
IGFBP4,-0.005401974781123046,-0.030101670959983395,0.03607802482631817,0.02330955588223562,-0.016513312595609377,0.010543770074980516,-0.03361388402064414,0.03327639654168673
RSPO4,-0.009267103597346928,-0.02467252260480592,,-0.03126026447968641,-0.017299809326745005,,,
LEFTY2,-0.01447188445088894,0.04331550080974187,0.07473426100510112,0.02215032235502026,-0.018969452508092757,-0.020692052918082925,0.034818795816630554,0.027120436965865156
PF4,-0.01300443163651083,,,,,,,
ANGPTL2,0.020850649422092235,0.026301171922198545,0.0603852608449597,0.006302983287128863,0.0016354392226220196,-0.04241314355116225,0.006822832465436479,-0.05043955867172093
LRIG2,-0.036939728048829015,0.04150291089085007,-0.013861940804232987,-0.017320993628083117,-0.010143878354077679,0.05751616117050246,-0.008795010784988752,0.024426596695552135
ICOSLG,-0.027993839743005438,-0.06265046148026895,0.03808346072052575,0.054453610988913964,0.0394899215553635,-0.055761512701229754,-0.09267209783895371,-0.007682110362572406
WIF1,,-0.021231821650935203,-0.02884525501374609,-0.024122805678272394,0.0038924779416036927,,,
NPPC,,-0.0430393146569593,-0.03806057493011981,-0.01460177689947084,0.023546642529603427,,-0.06604485997188954,-0.024544918769308834
LYZ,-0.027326392255026925,0.05774851282757211,0.05864824438951602,-0.005902121720677757,-0.01253187641062414,0.0075207406519121065,0.016811605957638514,-0.005099233351331329
EREG,,0.017838249633830974,,,,-0.02419612627905739,,
SPTAN1,0.015429870047733885,-0.010070054706418826,-0.07054467362344598,0.0331235540458633,0.02047854299724702,-0.0185384068680682,0.017836661905646402,-0.020108603045813866
LIPC,-0.019572364629250293,-0.008179254848086499,0.006094356215502735,0.026770127288642455,,-0.03025414769250056,-0.047616001034329926,0.05711459325972153
COL8A1,0.04241926112120148,0.026640632035285126,0.12118985518025109,-0.0029997722918053563,-0.008517513184450078,-0.04735017996144224,-0.04798885957044777,-0.03571776843534867
GSTM2,-0.028496068505570314,0.00020587869944000152,0.025821025786344282,-0.007127748373762467,-0.027148218780015682,0.040080173346867365,0.06022782305387261,0.003794113046097012
IL4,,,,,,,0.14251633091284294,
SPX,0.004049848709556565,-0.013444660903877853,-0.026357926959407703,0.0049443676737112125,0.02637800307566609,,,-0.03735756944642936
MFGE8,-0.028572480717323455,0.02771319515153693,-0.03381962761351896,-0.027640276314675503,0.0355337955518234,-0.00437055237034754,0.03210190857281962,0.03855834180085146
TGFA,0.01530167110933821,0.027902288360624715,0.002343877238377391,-0.037617720714256744,0.022791852227235808,-0.032608917389068556,-0.0031595640044048824,0.01083758070076296
SLIT2,0.03578215930329088,0.014658843317629684,-0.013551778816015003,-0.014161204301729685,0.007917864292762835,0.08316947280028134,-0.03793215234311687,-0.0364922670214743
PLTP,-0.017024315395667382,0.03831455171091728,0.05669663688934437,0.029353601878480944,0.028112346811854393,0.02021522397746979,0.054602466809067475,0.011403012188132118
APOD,-0.016390347249748374,-0.007475759797782087,0.015324148961598668,0.05240229955977908,0.013960509588217812,0.025302623568593592,-0.026733460900763704,0.005622859385754596
B2M,-0.02511519505092721,0.05070169017871407,0.0663560091249908,0.057170042234200004,0.03712889104334617,-0.007124924370725406,0.06118433760907731,-0.02175661811178348
OMG,0.008230443672144611,-0.025365382253118116,-0.050598970636450115,0.015168881026861572,0.02874209455737166,0.00982736295804684,0.06350185531638851,0.045280943549099346
CXCL3,-0.002806658316377115,-0.06498312326080172,-0.0185598699841454,0.01155432816556502,-0.018507139203220734,0.042488042719518324,-0.06306522338068642,-0.01821902738557299
CXCL10,0.008755193692798953,0.04534698887995079,0.07748323072740859,0.02092661658268979,-0.028113699018686374,-0.002143465327719281,0.0025535543842309283,-0.024544916100453014
RSPO3,,-0.0238870480188098,-0.02321203368975307,0.009013155748594367,-0.04494095256577862,,,
CORT,-0.02322509140247147,-0.02899053936160865,-0.040173624819865895,0.05159829055843633,-0.04959200863777553,,,
NCAN,0.01715328984009811,-0.06558981440802553,0.0338923192670233,-0.04408515999026504,0.02430616536117452,,0.06597876261807639,-0.031069296130661523
PRG4,,-0.01710304062256051,0.057699092038974976,-0.024822274044242282,,,,
ZG16B,-0.015648719882089275,,-0.021709739151821093,0.083117788331151,,-0.02729657580665331,,
TGM2,0.06103048894801755,-0.03263423410504261,-0.020253537368372845,0.0160518806587518,-0.01829333368829028,-0.03915351648104369,-0.03649123184187338,0.054377390410356545
VEGFC,-0.004277109130108356,-0.026327246917946353,-0.026511040022755093,-0.0010108383789343353,0.01994567002660663,0.06984221795921634,0.1510656446296056,-0.024031197337424204
WNT6,0.07515922716517436,-0.023566343390397145,-0.0003874362604124343,0.035864603763268416,,-0.030523151442771637,-0.057717829926735,
NRG4,,-0.024361044758824776,0.05337433760219859,0.0032244258073162177,0.004985037067717633,,,-0.01929670435551373
PMCH,,,,-0.01391248565578238,,,,
COL9A1,0.010041268102119492,-0.020184150051019752,-0.018825186488594464,-0.022416556579286078,-0.012373156949142015,,0.11216099134085106,0.1058688908523597
GDF11,-0.0402849474136176,-0.02294899792815952,0.03100541541373403,-0.0601500090868176,0.003815257552393873,0.03772971368772277,0.08808486755633911,0.05545915123575426
IL24,,,,,,-0.017213127257722484,,
SORBS1,-0.028367070181788114,0.06039371145617167,0.02218031655109821,0.03686360762041797,-0.01184624014384194,0.002431908367747796,-0.008700486110022035,0.008086952976655857
DLL1,0.013012749574929736,-0.023635862351148552,0.0310690103628916,0.02789962672222207,-0.009161623953169804,0.0384585970039857,0.09464000160670678,0.07906776579608032
TLN1,0.020012569064138768,-0.01389086438363424,0.03231736791576778,-0.009076556514738864,0.05941847136690611,-0.058013561040728696,0.03693600520543013,0.011636871930190534
COL2A1,,-0.015275609837896791,-0.018559876300274853,,,,,
SHH,,-0.03872470445774816,0.03858363709773872,-0.005886562749358692,0.00898809285091684,,-0.02794292153762887,0.035247887914766435
PON2,0.04984848626918347,0.014382245090765817,0.0883370110666185,0.008189676310530686,-0.008700847570281292,-0.037587398320518856,0.09030789853923535,-0.009752099772190994
ICAM5,0.05305118976707205,-0.04051083043590734,0.0055455519498159335,-0.0037314453268038296,0.006729259862639706,-0.01629433990442934,,
HPX,,0.010471809053549622,0.03322432030961709,0.018977568335826728,-0.017299810093559687,0.1002636149445824,-0.0011634146494377041,-0.02587192198989964
SFRP2,,,-0.014812506483661291,0.047470422955621566,0.029701280487312867,-0.01698783615848179,-0.045516379398192426,0.011452966663991333
CFC1,,,,-0.006085725836095252,,,,
CD70,,,,0.0039366539161659895,,0.005535227142180791,,
HP,,0.03789441662104089,0.06927527423191994,0.01782894430624688,0.0007526901697868672,,0.05524133137937483,-0.024714109873295673
CXCL2,0.019216518156640695,-0.01926684275747649,0.022826255280472108,0.009159116198736713,0.024345921566892643,0.015810566093414264,0.12862482915422263,-0.009104054811210576
NPPB,,,,0.03666110229361764,,,,
CCK,-0.0503704845975284,-0.0056429026178334155,-0.016355153866119375,0.024111794929269594,-0.05947299435957025,,,0.0060126331546072696
SEMA6A,0.011943734067937863,-0.00174299294166623,0.08373754019705484,-0.0032700074291307285,0.024262963439458964,0.012835940515245248,0.026924856280733815,-0.06193559312468258
IRAK4,-0.0023251730127305244,-0.007831195098667374,0.053936551902521196,0.004055168883445835,-0.06419187632856355,-0.06984831644377734,0.08371317955533072,-0.02247847264655112
GSTP1,-0.0048007040397278185,0.03020494416718614,0.05862587961282106,0.02180567718890971,-0.0011072025586639507,-0.022778609636742865,-0.061332780147255996,0.02370393532897865
VCAM1,0.008290796245580772,0.0014660237184952905,0.03797131092424369,0.008969416425327998,-0.007700985761404274,0.036556113136051435,-0.016364413459107573,-0.008126436695005583
NXPH3,0.028107995919768945,0.05693116468633544,-0.020698613548842535,0.02213933504299283,0.022128029709458454,0.06319450406622511,-0.002539760025778289,-0.005955312169452638
MTMR4,-0.00906715842756952,-0.003256937270117663,0.05314690508967,0.0320950854463842,-0.025717795380924485,0.009962685920517675,0.031461102316926365,-0.007445586749951857
LAMC2,,,,-0.0008191769692407352,,0.09948463634345561,,-0.018656930245653017
IL10,-0.020728394495689275,0.04999152943862921,-0.024354701677441346,-0.011512064540077409,,-0.02062101201676384,0.03868832380445851,-0.01799640093575262
SEMA4D,-0.008123851587975317,0.02290491144300742,-0.048895909897307424,0.03333756499637087,0.04724494920572984,0.013587963824296606,0.1234319323582523,0.01436207759833863
TRH,,-0.015032358222600276,0.0035881846084781853,-0.020700643915602557,,,0.01886082117918669,-0.015464529834685659
SEMA6D,-0.057255134244914824,-0.061336527953917974,0.04251323636867495,-0.03153549680399522,-0.015834247898713856,-0.023195231792349107,0.11790261879146705,0.02049709923356991
CEL,,-0.016702249592175925,,,,,-0.05830143622540433,0.017652359728270874
PDCD1LG2,-0.03736047028711801,0.011792403135317604,-0.017142824291931466,0.03328746207837532,-0.011309153679313077,0.029587771879740224,-0.045955945343731625,-0.03362007799236211
SPINT1,0.029623022609528725,-0.021552178928244493,-0.007472687071690726,0.0020345535901039346,0.025414957270087017,0.03438849938969805,-0.03559732905741795,-0.021533572619265254
CTHRC1,-0.00705625550693642,0.037111414738816254,0.0365042067056597,0.012555219725458375,0.01669002254425135,0.056145479675574296,0.049422327047457006,0.018855569192544427
PODXL,-0.04189239793930554,0.021557616574379233,0.0542214730651741,-0.0044028257293297745,-0.024990789460603607,0.08196009541010806,-0.006370458065362369,0.025979035560045362
JAM3,-0.05368097904449533,0.12160736107137231,0.09158137771559309,-0.03915212652576821,-0.016386232204691042,-0.03485609695110639,0.007425546326268127,-0.0021189620598709483
TGFB2,-6.981615108817434e-05,0.07230973573101689,0.09663564110393348,-0.030752711480926124,0.03367879652330368,0.07344155655321956,-0.013896859087522972,-0.02194293518009946
COL18A1,0.024401147682708044,-0.008914088607371607,0.04333595918078251,-0.019735997962813383,0.0431081066748835,-0.005541228412406629,0.02539352825679866,0.047947520779528484
NODAL,-0.013938851453280696,-0.016188212501601754,0.031518338680681136,,,,0.06625965311288898,0.0418852341575441
INHBB,0.041899997542950845,0.06269564893726307,0.019338452896609293,-0.05302262061237956,0.050738034106799994,0.025950026842302586,0.01592514185760394,0.004549507417586203
LCN1,,,-0.016287368021077078,,,,,
ARF4,0.024052354535217254,0.01551964982037915,0.10136143304933348,0.05353485421584215,-0.054805716686309555,-0.0003675278218451407,0.0626449765957961,-0.03163485070983623
CXCL14,-0.0016377637097340742,-0.03450692685143337,0.025075436297706147,-0.0026321043844040187,-0.012993127942268413,-0.03793331301074655,0.06045568964259098,-0.04105674085874456
LIF,0.057169248872445094,-0.03919265242413813,0.012890853387516648,0.05624705592164555,-0.020509319812620736,-0.038568247438443705,-0.00570099763449013,0.022411735634220675
IL17B,,,0.030233929974646304,,,-0.004461442621557686,0.05063955069474187,
MMP1,,-0.015032354943334688,,,,0.010257593530601348,0.017177567740398494,
MATN1,,,-0.017076198073702913,-0.012354615030391215,,-0.017213129738793683,,-0.018872386566933522
ADAM28,-0.01680696950767498,-0.005435002681154552,0.016188407005326318,0.07327524022805099,-0.01852237514739659,-0.03199870014635111,-0.036716816684819346,-0.08197937716932176
TCN2,0.012858407432527783,0.03470824840466962,0.025543181735921888,0.0022851007723191023,0.011195919536946463,-0.025276826460016777,0.0539836719774772,0.003061490685980876
THPO,,,0.014290364788232177,0.01803661431547062,-0.0213418948850967,,0.13875309040167685,
CUBN,-0.0335745218438016,0.03490951612071554,-0.041571638116555204,0.055713020372196956,0.012760465160870472,-0.008216041510793411,0.021971485310651392,0.05120366478999853
TIMP3,-0.03757709405141406,-0.02526689120665438,0.047967681597383995,-0.017066366865376752,-0.005528584660742305,-0.06458431871830381,0.0629858066316928,0.023443070194535485
PIGF,0.08450147951896529,0.06538786321909011,0.0264545596175718,-0.02957605035253352,-0.046997137622493655,0.037744261221033505,0.06110007256802627,0.03875829507083754
CRH,0.07525438258144257,-0.015275612640725572,-0.025045689028771606,-0.014243496010700634,-0.03127256273131043,,,-0.03180917093914353
BDNF,-0.015648716899309585,-0.021504398521696198,-0.06558208445712257,-0.026205063945855207,0.03234614672759011,0.03239088168395958,0.014351112114732558,-0.04043425216560436
CCL5,0.027435102575915356,0.018109475741264362,0.027984048102937205,-0.01422481698293901,0.01539081282185602,0.022699661687004363,0.10926166446762257,-0.026835288908574288
GAD1,0.02102216420647937,-0.028760503072243836,-0.01682393989544044,-0.057914672566419155,-0.041771181169980326,-0.025787216577371937,0.13310639361600207,-0.03791925655362334
COL14A1,-0.021829333322340196,0.02373261601245259,0.025674789555211748,-0.005783785905214198,0.056472921041417413,-0.010412192889272955,0.07769565335129042,-0.037595506880199116
HLA-A,0.0021902944512720702,0.029850479268914966,0.07443563388282362,0.08638776852106284,-0.002182792040387463,-0.049919809030283195,0.041111696019834026,-0.0171373487855047
CD5L,0.07304335215509539,,,,,,,
FGF18,,0.08613176140007224,,0.061854948786606294,,-0.017872927863860178,,
ADM,0.013980178854501011,-0.009429596555663385,0.056367065261674745,0.016193327461848428,-0.00023434265312899112,-0.010055166796867247,-0.11293072603814873,0.06317052077914348
CCL15,,,,,-0.023330624468592295,,,
GNAI2,-0.039888360299512246,0.011726176186833389,0.030081598469389282,0.010657792038714132,0.0307833049151677,-0.005660849182980182,-0.06540746248152766,0.022080139883853846
HDC,,,-0.053308630888199156,,0.019532609134784315,,,
COL11A1,-0.023528810709397385,0.01934110204529707,-0.029611806045984564,-0.018025728831029986,-0.05227934012781075,-0.019463211263217525,0.0888846489148558,0.02391794373468511
NUCB2,-0.008790755573259966,0.045515877060304896,0.05177960014552579,-0.0358167913782233,0.012242067532196428,0.023758980519178304,-0.0637782167881235,0.02934637117517124
CXCL1,-0.01876604353724661,-0.0006843711232161336,0.1019576086094244,0.1088384181455907,-0.019421251757921938,-0.002512893741602167,-0.043328904518120985,-0.028367952897184297
VCAN,-0.03152827592131519,0.016364168618564507,0.09873483670900769,0.018110614913052898,-0.013373162184367217,-0.02201371384961251,-0.02939680199581974,-0.0836793820148241
MMP7,,,-0.011888435445461823,0.08642931097932095,0.018615624648523236,0.011364546452310637,0.11605577909233165,
PTPN6,0.032853307843406156,0.034404710015124546,0.001622604672489298,0.0354982429633786,0.06910292987044654,-0.0015392268373865552,0.0211906048480885,-0.00472496454238206
PTGS2,-0.016747709462080655,-0.03428481347925542,-0.022682304930341925,-0.01042375939058794,0.03974570905738562,-0.010377384061361178,-0.0686493513686873,0.018990706344411596
XCL1,,-0.015984170246291708,,-0.023309120448021855,,0.06463965085125756,,
CD58,0.038996149763331954,-0.019665276111263723,0.0390442243627985,0.04491426246260343,0.012307709573642335,-0.0007069171131286439,0.06080255186872753,0.03665924014004458
TNFSF14,-0.01957236473359172,0.03362720428535418,-0.02477130239159918,-0.0009093239697928071,0.04233777571537773,,-0.05593840604088618,0.0051385799961651815
CNTN4,-0.015321184677213379,-0.037645005245651286,-0.02449703874816577,-0.05103851678852875,-0.0006183684360754764,,,-0.0013057193762494256
INSL3,,,,-0.027138451882727677,,,,
BTLA,,-0.016664029593192863,,,0.025526408892982883,,,
MFNG,0.03932132503790602,-0.01761368018846585,0.056141450647871564,-0.04454882269223661,0.008710616124244258,0.0485931707005329,-0.07157773446424055,-0.03648046684036381
ICAM1,-0.04503308728434406,-0.0218803969946291,0.030939420212795225,0.07075384676027552,-0.03463634700916408,0.046003403911115875,-0.05962838872452047,-0.051989120708625526
PROS1,0.06303720079343979,0.06138248879146287,0.05873425988537925,-0.03670231716108799,0.02957880174857954,0.0007710647942345821,-0.04361335870058444,0.03625301926484603
CLCF1,0.0009372400255020489,-0.003979561614541594,0.0004181801293030114,0.005739190231230009,-0.019186489172722095,0.052771900957750875,-0.07479947064172073,0.03437045092228901
PSAP,-0.02457272306789236,0.01526725694020394,-0.07393824205350613,0.0188660756407198,-0.04653433758326024,-0.013259966207046135,-0.012764415985478323,0.06699274352010777
EFEMP1,0.026522178096346657,0.06780993522670026,0.09572656199540032,0.021830392214512113,0.035293590097502985,-0.02890898651593663,-0.09754707356633094,0.01599406851187037
C1QTNF1,0.001855239785880437,-0.03140098464379136,0.0699287279191679,0.029828807865884915,0.05744488701735643,-0.04646317415900979,-0.03964367919393112,-0.008118124860609173
ALB,0.011300562532110809,0.021482159419539806,0.057459921473089696,0.0076237276995761785,0.005683572540031708,-0.016294345261375857,-0.028115565303806555,-0.008018317226561007
CCL13,,,,,,-0.031055367418718158,,
EFNA3,-0.0023447826158148836,-0.014982471195375232,-0.04561676356728108,-0.05083577629182324,0.048656425210914594,0.018533098512045532,0.03622401002692684,0.015426428221434512
DRAXIN,0.029761266237454675,-0.00867697664573414,0.06225295741169487,0.037313513476846756,-0.01729981185723384,-0.025355891508613563,-0.011975726541719458,0.002403930593182316
RAET1L,,,,,-0.020720418044611128,,,
NPTX2,-0.005129348620742986,-0.04724806722226797,-0.055571561689636305,-0.008973680796357835,-0.039352375303096314,-0.026413278211818627,-0.10005815803626864,-0.022444443808987625
FGF11,0.07136351504214132,0.0060721494217440735,0.08577639160250197,-0.009297779635248799,-0.016018726240791866,-0.030950938873259358,0.014051954660215086,0.029788029532671005
CD59,-0.018494958090947925,0.015205872790668588,-0.04700798505100814,0.03832076989508,-0.08380284490655672,0.00673578414551616,0.05621198937625257,0.07776702634131735
COL9A2,0.03928390550475853,0.01035084324982651,-0.012181150444799319,-0.013512596350910957,-0.001259602339010907,0.038051105186176375,0.10934502846416322,-0.01464873886543425
DLL3,0.027952454950666682,-0.021476727155069188,0.01122573265263445,-0.020666101531722388,-0.008220966375783302,-0.002911718718355416,-0.022803782074495762,0.030205683326625852
FGF5,,,-0.015879188498665795,,,0.03231639150609872,,
LIN7C,-0.015077993357974055,0.0031904556831689004,0.014753862219586867,0.02442044806720036,-0.005653848185926639,-0.054343609140795335,-0.09376722179608889,0.011652457861915792
GDF7,0.003261418737981825,,-0.01459390164651816,-0.009796523316361496,-0.0033449270825389003,,,0.001281908146174103
PSPN,-0.02962182937890595,0.004552997038873605,-0.00424222960646572,0.08479148092282286,-0.01989312901024145,0.05078634743221026,-0.009688574373701176,-0.02399426553617187
ANGPT1,0.01600245311017514,-0.0005437574603901927,0.07878772523909763,0.07460900799592379,5.865608353573387e-06,0.04949607801606527,0.054430423944926226,0.01094020899695282
PNOC,-0.024689583954242172,-0.026213772155910635,-0.06351747124966624,-0.0030227746450667316,-0.01580666067961423,-0.016294345261375857,,
L1CAM,-0.019202874523456512,-0.020710838548956743,-0.06448693100288197,-0.050465587806622074,-0.037574661280971616,0.034720421184216706,-0.04963963598994223,-0.03012765306449232
APOA1,0.005217944888409579,0.007264508671746798,0.026161668467499503,0.005244232326916959,-0.021069871839630976,-0.014916485079494965,0.05991515840636507,-0.02603374967775237
PSEN1,0.029175695291291645,0.018360948837892126,-0.035081280046902655,0.05448416973962172,-0.006458328044081819,-0.03442374020315734,-0.03245677925179479,0.036641834297915635
CALM2,0.028390991429952113,0.007372209560532874,-0.10546239312388432,-0.020506308753505596,0.0021158144379142163,-0.00874687370724132,0.08212628455484237,-0.016849885000581898
CLEC2B,-0.01917387281954126,-0.0005744587933484147,0.08573266662604588,0.03225487864393962,0.01987620946649278,0.05267604612996111,0.004553476600021044,0.07121787584027975
NTNG1,0.028057305924232227,-0.0037132445418825667,-0.023464410177605376,-0.02811995526010817,0.039124928307359634,-0.026701727203858404,0.08258189471806125,0.0074511059042019516
LRIG1,-0.02459937449885464,0.004094081156711712,0.06195844408880626,-0.05615412886445381,0.02901795685075934,-0.02701564619971393,0.054996589228192075,-0.012898113510723237
CPAMD8,,-0.02029451017503954,-0.014364862963901324,-0.030102809022113302,0.005760946486999936,,,-0.024014972364981017
GHRL,-0.02085327954608972,-0.02278340151491537,-0.004649154613922198,-0.013225571873298635,-0.01729981185723384,,0.006822373412089828,-0.037958245692705346
NPY,-0.03103131326728053,0.07119567652434917,-0.010035153140656318,0.020520474128245935,0.044896846466935696,,-0.02939634144544623,-0.02281551224037865
MMP2,-0.02105545665000268,-0.03085158763480616,0.06483717749376836,0.007086622854268666,0.04588972134956136,-0.0029798185457596163,0.0635893877607156,-0.012102308733677672
PPY,,,,0.05404453420405543,,-0.015071542764118593,,
ALKAL2,0.011057252120392429,,0.10420173870231716,-0.0011656576990091128,0.004537930257532586,-0.027924779356764132,-0.05888044715195611,-0.016686709977496463
