,MGH258,UKF248,UKF266,UKF269,UKF275,UKF296,ZH916bulk
WNT5A,0.007435581942105208,0.042846352396731874,0.025046792921056837,0.02238062884475524,-0.004657139189076907,0.032016157702051386,0.028463324989749645
CXCL8,,-0.005778915608205046,-0.017104131963773344,0.005987130522168602,-0.0636076764045034,-0.011155676255851508,0.06034364445940704
GRN,-0.08641022393859905,0.007264264378519385,0.01555768772964116,0.042477382317530156,-0.011830230672978882,-0.0075752391890589865,-0.05094393691815542
MIA,0.024166322677509025,-0.048960663759219314,0.012292525875947742,0.09541835559195054,-0.002463940768415353,-0.013623969058868477,0.019842241843042913
COL4A4,-0.030240233013128642,0.06501784872655506,-0.011440821045947038,-0.018965713619538725,-0.013864227203243833,0.02736733164909397,0.0554470834639624
TAC1,0.02888049969742569,-0.010177711791033845,0.018963263115460816,-0.0003719577304446771,0.07491557142525689,-0.033375754298434215,0.01381760391379838
RARRES2,0.04998050602400721,0.03860664401487055,0.04292013796264881,0.05770874579047515,0.0015637170957055286,0.0017397885404390864,0.01609737894628196
FGF7,0.0025461147909555527,,0.014224180111261123,-0.007189108650168154,0.0187417343848926,0.012616114720418101,0.028279540468076965
HBEGF,0.04276997641970935,-0.03488739067983784,0.055297370656249574,0.020295233755510962,-0.06516398001726831,-0.02111250431513028,0.03194754547113736
CSF3,,,,-0.020065359964815017,,,-0.03198070382232499
PI3,,0.028357476593963427,,-0.022593860154467453,,,0.07598184670221945
PCSK1N,0.09168023289689031,0.00441043552243474,-0.00319711693366045,0.0474658784676887,-0.03591621974849404,-0.02535550853150905,-0.003978513070553756
NTS,,,-0.013966643048999418,-0.02466274108629295,-0.015838267966539643,0.043745860584737326,
SFRP1,-0.037992788912366994,-0.011715294177686691,0.0019998865098167272,0.03640046289177416,-0.01925007513194844,-0.016331473947797808,0.014932673092476211
CXCL13,,,,,,,0.012474111944946886
MICA,0.00865587339721734,-0.010070394759595412,-0.029644657985457953,0.12584346101396948,0.0011365890380620573,0.0023604824921528386,0.029630677024564712
TG,-0.030240226198375703,-0.02050166003105292,-0.016121187871058495,0.0069878071945233934,0.007668995506718299,0.03650892970013403,-0.028586780158248736
ADA,0.03566616031447987,-0.00698946246281729,-0.0314943240666233,0.013221421926389589,-0.04332104898490076,-0.019195033534630625,0.01223471412301311
LAMC3,0.05503681674975195,-0.012016998009881819,-0.02907293731522524,0.05920679275416473,-0.005382100382653518,0.015898761264764433,-0.054946281153011096
CCL7,,-0.01563138317959748,,,,,0.020744197691693805
NGF,,-0.026838308679163602,-0.015383937206019913,,,,0.0334454819506197
TNFSF15,,,0.0011257159747611405,,,,-0.03539451219843905
HMGB1,-0.019361223012582703,0.036567015745597106,0.048400054563444615,0.04683764542574016,0.01205344522682261,0.06142048298846701,-0.07193685549060207
ITGB3BP,0.004847609442224036,-0.006687818533916948,0.049403758934738126,0.06580622785783566,0.04826173773395697,-0.015537695046822755,-0.04323859947448282
AANAT,,-0.0076155608771826516,,-0.018099497695440624,-0.012031463432730795,-0.013623969816668424,-0.019527378364920637
RELN,-0.006796785639146722,0.016864443553397546,-0.01855265016209725,-0.023236561285586477,0.030317304832435183,-0.009677157840142918,-0.05858648201021128
IL15,0.03527551331166571,0.07294171342303975,0.014603047661142777,-0.013247120668768134,0.02518319631518259,0.019478002199555103,0.02807131457712827
UTS2,,,,0.06030690636267112,,,
BSG,0.06197907833565058,0.03876925085586777,0.005961135528968788,0.04719950959864348,-0.03499785082101145,0.03509516061451326,0.0305436539200922
ADAMTS3,0.05091082336632079,-0.06568143017236656,-0.02140885021847004,0.06805455378681524,-0.04291005006625235,0.016889944570100204,0.034822808133868004
CD34,0.07418251917547941,0.014007328361439423,-0.05441911771525127,0.09331553030866055,-0.05190839548434321,-0.02549007760769792,-0.045609410182132604
CCL23,,,,0.09418975335466506,,,
PLAT,0.0563867842044473,-0.03016519784464398,0.04290009308335541,0.06131856611038423,-0.06160964414253053,0.022699731122029346,-0.06116104252409573
NTF3,,,,,,0.004186423463767449,
LTA,,,,,-0.011587553160305459,,
CKLF,-0.004753868484341238,-0.03911483009478112,0.06448404690475326,0.08705500856852043,-0.025774518004596514,0.02126655858765204,0.009570843684089857
CD24,0.024591291864898824,0.006714531759351451,0.03807107852681084,-0.02940148324375998,-0.003805820311815142,0.08028070899703889,0.06978968947345181
HSP90AA1,-0.059410974047867035,-0.04196100033779466,-0.03954659821151157,-0.08845107501290919,-0.039900591200232614,0.016595601228184566,-0.028189466477826067
BMP4,0.02858121515170887,-0.0097463802108164,0.018565003996259405,0.048436809299000745,-0.02348788938007129,0.011086837473533713,0.025473315603001288
SCGB3A1,,-0.01563138161648005,-0.016966905189043018,,,-0.011491951792177888,-0.039240380034097584
IGFBP4,0.08692838519552606,-0.010361721976445179,0.02407607883894503,0.07719274707145835,-0.03279211321903472,0.02208130483991927,-0.0345540529650979
RSPO4,,,,,-0.013477029757715937,0.037881702576492926,0.07790169207818295
LEFTY2,-0.02994123266433782,-0.011274681162915834,0.004691359589404745,0.08740401228624331,-0.016731658030824333,-0.01260106384659067,-0.07544742926866116
PF4,,-0.01621504922332109,,,,,-0.019288785510467445
ANGPTL2,0.004049661484742784,0.029823503435036695,0.07996974476335716,0.05857367620884455,-0.03501579767456963,-0.0031661697106051797,-0.038691648980789
LRIG2,0.08262094187328184,0.013929995122574652,0.03163365031698585,0.11426609841962808,0.03404471258090381,0.047058617580022895,0.02577633303661955
ICOSLG,-0.05625765470303809,0.014045728030256182,0.006918597195350537,-0.02361752976874122,-0.02235693685516655,0.0295237252241729,-0.027998001882470498
WIF1,,-0.005350558485519155,-0.025595391690201932,-0.007269016111059472,-0.01039990465138052,-0.008364194306330442,-0.02082629672915707
NPPC,0.05335736884163993,0.04062563027746043,-0.03255094762478687,0.014734365588583452,0.0744617614607202,0.055070496384609854,0.12793862212157325
LYZ,-0.07511636860208173,0.0474163940045315,0.07151804367693272,0.055133980917811076,-0.017199339909507623,-0.010066003751649653,0.061390289820277465
EREG,,,,,,,-0.022207106093295546
SPTAN1,0.08478592091871734,-0.027138889734729034,-0.03847513148612634,-0.01368085533855839,0.02000574749593004,0.005356523981799326,0.014615609561102496
LIPC,-0.026743160754739766,-0.019851482290582936,0.015044246620181454,0.03138976212440213,-0.02519667960178463,,0.021784877826427577
COL8A1,-0.013981717920982182,0.020249861516304046,0.09765906996809555,0.05848681190427226,-0.05418873434799746,0.03132884427448771,-0.037378334036317115
GSTM2,0.0003070528308541835,-0.00587493040843885,-0.011239799596400294,-0.03592150419687789,-0.03204221673985341,0.021234171615433704,-0.024458812334484988
SPX,-0.0066668540808588715,-0.021445866720297732,-0.030634836360219485,0.023126847417127977,0.032583063226515954,0.01733415749199855,0.11825090969741144
MFGE8,0.06116271256036434,0.010724271371283548,-0.0018962667765669095,0.04894597853940257,-0.0278941638915782,-0.006872430388877322,-0.06072569109900426
TGFA,0.0038145474679464253,-0.05757974715434229,0.007197829354343107,0.05715001251547024,-0.005755180858262443,-0.02211108068077324,-0.01158484372193097
SLIT2,0.05879431074896992,0.06081056599026501,-0.010773213082883407,0.03773093573913945,-0.007314079820594637,0.047952617969537904,0.013743284349867773
PLTP,0.052807778923206906,0.058760665377887274,0.055826564377269954,0.0834326636060344,-0.02185877146395703,0.031033388597565766,-0.04714553000142705
APOD,-0.10118685563050568,-0.03755389452191053,0.009164919039638383,-0.04090814129815025,-0.022803497384063686,-0.013718379684552667,0.06048080465764864
B2M,0.1111054622307537,0.04918826938616717,0.05854357044652175,0.06188428466556823,0.016555776324729692,0.05112849040951899,-0.004309089712418028
OMG,-0.046854974794686644,-0.019777679748902627,-0.03425832307741803,-0.05979826981183156,0.03483819033174817,-0.030040340587685,0.05917283487473381
CXCL3,-0.024352550068657115,0.021479768303803506,,0.008036522064653629,0.018516482859176356,-0.012293957488653593,-0.005035602238415477
CXCL10,0.10976875757830716,0.043848692001206065,0.0018590786569914182,0.056272470739199464,0.004671493773781721,0.05695433821480565,0.039110362508082995
RSPO3,,-0.021233245801792373,-0.02611338418859464,0.023930730511594143,-0.020355016207720004,0.026548919221071072,0.08341249422960068
CORT,0.0833767430241401,-0.04635263557294495,-0.030579822199289397,0.014182778746677996,0.028723835578383327,0.040668725984648046,
NCAN,-0.07855649504490671,-0.007092873828129081,0.02357380029993408,0.053444548906305164,0.014841987761909974,0.016394111305159074,-0.00951491379103747
PRG4,,0.03450814752604003,,-0.01090213095748744,-0.01722310901263333,,0.010184768839208342
ZG16B,,0.04246479985050189,,-9.31817676284961e-05,0.05027730220480463,,-0.01645531229463837
TGM2,-0.0616124591907894,0.012141145687700276,-0.05147206057913256,-0.006077128831912784,-0.03227931087602044,0.0010766676205719477,0.020319008260611393
VEGFC,-0.01440139046951407,-0.01841707497046007,-0.027247848325061684,0.0016935632173704382,-0.024793156636533472,0.02767621233539277,-0.030431131584707432
WNT6,,-0.011885097986028098,-0.013633040134184619,0.03406183089743248,-0.020490657698756486,,0.10306132004980564
NRG4,,-0.014397052687747054,-0.016689361349349868,0.06526317911819085,-0.017688834909469545,-0.0010325658796285534,-0.02557031697960328
PMCH,,-0.016593378013364038,,,-0.013477029107303687,,-0.0327464709047934
COL9A1,0.152975172142287,-0.000838049161168438,0.05458165086884856,0.00957836413768933,-0.024676935075396696,0.07075966341658625,0.00662365046517391
GDF11,0.051977625418540244,0.0091834852726578,0.07562879064722924,0.04330370812472721,0.0007139200594666426,-0.028946504480167588,-0.027893086148161557
IL24,,,,,,,-0.028586763742921604
SORBS1,-0.08190810560571832,0.006213078834913236,0.01199551187459121,-0.012556205615554485,-0.010645070614941209,0.04097242072773193,0.02287860584659946
DLL1,-0.00757198845802206,-0.009309944656695749,0.0831864443709655,0.02736187951032849,-0.03069703631996225,0.013385921110435923,0.038533320461180534
TLN1,0.02909504777851255,0.010437653982237035,0.04491724738974457,-6.429232956327271e-05,0.015789126149151962,0.008496475509009078,-0.047122967282612345
COL2A1,-0.02840331200764839,-0.012845456213294462,-0.01476970231612775,0.042195742978833155,,,-0.02303748312504852
SHH,,,0.07601405814202906,0.08845486984556412,-0.048882849925335946,-0.013194810159867084,0.009340203378982144
PON2,-0.02540729126614463,0.010799335925531298,-0.042519122637149236,0.09215949977002547,-0.009317365404376683,0.0640068072044618,0.02581938930667817
ICAM5,,-0.03349009014882878,-0.05450987037290373,-0.01970484588079397,0.019786461479588055,-0.041020926998982896,-0.012939642913603614
HPX,-0.017316565819290815,-0.02087596627773657,-0.013633041053829393,0.13646695194220176,-0.018068879011719927,-0.011491950620601078,0.06907164543962536
SFRP2,,0.02841176551850308,0.004404240240340477,-0.018965708034825144,-0.015059229083082064,-0.006668783729715953,-0.05138763888695891
CFC1,,,-0.023036503028519627,,0.1536692937037184,,-0.022625707228518928
CD70,,0.04823646776984559,,,-0.021614845126211788,,0.041381116918146374
HP,-0.05635849261271038,-0.00473721129569968,,0.008390958897634035,0.0161733456943654,-0.014900380210722144,-0.016174784856600323
CXCL2,0.025483003362914234,-0.011743714174376193,-0.003195655371216326,0.016663618610662408,0.007453443852888287,-0.015970997080392464,0.019168651695607553
NPPB,,-0.020165995162454868,,,0.04377400906179987,,
CCK,0.025123880034518042,-0.015106224662058253,-0.044906066538711265,-0.04615705410445166,0.1002018126494917,-0.06543351664195941,0.03364516777737938
SEMA6A,-0.013315727591355445,0.022147401022165253,-0.014190467342760976,0.03193472774757578,0.0008635814861241491,0.008948942520928845,0.012288927736880272
IRAK4,0.05082986344267521,-0.02281632784287686,0.06348152532235951,0.016622486185254002,-0.03220104247122966,0.04440307265182576,0.048186059324139975
GSTP1,0.06177744748533074,-0.01889198737645804,0.023692401556485464,0.06925361551055671,-0.0489973026410059,0.03350065449625639,0.022194418669387175
VCAM1,0.02576277015968886,-0.002046418996438271,0.06828510875795359,0.04061918185593898,0.04878720046481199,0.02424857607717066,-0.016843110115602324
NXPH3,-0.056055654356639374,-0.025247815998082263,-0.01374234595805247,-0.0013995789758856846,-0.011591401921791717,-0.0040908016555838795,0.009962719733003165
MTMR4,0.05527521089961782,-0.037829698915643306,-0.0027488745868255024,0.01704485122719303,0.03152580732814206,0.02408127430074198,0.06274767065644564
LAMC2,,-0.015828197582259243,-0.018679470599816856,,-0.01277335357465853,,-0.024623264176110913
IL10,0.05999402761351003,-0.011818089761754285,,-0.01848702002224286,-0.039937896159754765,,0.11605951777260312
SEMA4D,-0.10975025242411729,0.02859397095400726,-0.04311616260691913,-0.0019280831736101553,0.021738119621118972,-0.0051170044710701105,0.07871782065543252
TRH,-0.027766338182738187,-0.014766995304162906,0.06468175727032506,0.0072066309730194865,-0.033659839856597915,,-0.07571866097417673
SEMA6D,0.04976264453940826,-0.025988663732720237,0.051927051376890083,0.09794462792468266,-0.004992962254656154,-0.02490732491871415,0.018697984282681046
CEL,,,,,,,-0.02630659843388248
PDCD1LG2,-0.013188224506705407,0.012526586622641011,-0.013117670700375296,0.049276101910650794,0.0646906034299924,0.0019738194152942572,-0.003159451193785467
SPINT1,-0.05132654573704018,0.03631443651260521,0.004792395342579999,0.0630957418929304,0.06814859623178669,0.04130945511764036,0.08351701357338871
CTHRC1,0.019221454560837247,-0.03957029825406827,0.05793071633592075,0.017329769734157684,-0.046150560521194074,0.049878095653431036,-0.016856612604211837
PODXL,0.029871023295075513,-0.013722186138209056,0.08495813483196736,0.07524850748457296,0.0015381897625560477,0.011735790311685836,-0.0449398062241208
JAM3,0.01597456984624891,-0.04025421096940697,0.030219915041769487,0.016277022957970132,-0.03283219455134188,-0.009956185236795824,-0.026996443731892122
TGFB2,-0.038635314278031865,0.04527174925132441,0.017093067534675325,0.06703429504355968,0.017649314794594903,0.002688742456622355,-0.03451301581302966
COL18A1,0.0636303556361101,-0.009374962680794633,0.028586152315018976,0.07885234075798084,-0.031290860997788675,0.03933740512772004,-0.038270413163631264
NODAL,0.04501888969500323,0.032038829215590287,-0.036708889755011256,0.012491304027785843,,,-0.051294237935047206
INHBB,0.00658417225635492,-0.04311753488081744,-0.0020765806304096726,0.08251019890034901,-0.06723938386228542,0.005785307238906307,0.025169745035191225
LCN1,,-0.015828201143668147,,-0.002693121828129844,,,0.06877684503926662
ARF4,0.013305602188838729,-0.0008999358491779452,0.044765885158208917,0.07885785814063553,-0.049246899862168306,-0.0004383048832352542,-0.06810876576935788
CXCL14,-0.06143455116666528,-0.013668730642302455,-0.04174354795107735,-0.010671458076042745,0.006356926562912346,-0.013781215651157135,-0.07671912830417615
LIF,-0.03750365715275748,-0.0438144466164751,-0.016548997187204668,0.010992929572760792,-0.03244330376442298,-0.013623969816668424,0.02685642630396241
IL17B,,,,0.013324659540854064,,,-0.019527374443288704
MMP1,,-0.021821789014931037,,,,,-0.043700766888431775
MATN1,,-0.020781966347846233,-0.015976249248759383,-0.004200069654838595,-0.01027396591417201,,-0.017795492415244977
ADAM28,-0.032375510375512215,-0.006383614394175322,0.03309924679559658,-0.0017672552617794086,-0.006843212973365493,0.009553154646610657,0.08172798214154664
TCN2,0.06026486047062539,-0.04536406191028253,-0.024898731728259266,0.09201044702721498,0.03204082326154379,0.03119789790350384,-0.01147803897537829
THPO,,-0.02707976263535007,0.04288888095992813,0.035054066597071575,0.03470841240888522,-0.0141770343629896,0.10531002702184973
CUBN,0.012245908919096547,-0.011557639337408025,0.06159842287331348,0.0898735065027685,-0.019867159997043717,-0.018229754451778175,0.037271269184586356
TIMP3,0.062321444179864766,-0.01885947242021911,0.022271968151987093,0.05415859176580741,-0.02638506696977923,0.01565978722112759,0.04391638908350873
PIGF,0.06795205283810736,0.009991690450886735,0.020695988806618496,0.04807352701352525,-0.011783887583644025,-0.0035893830145134063,-0.022886325641305622
CRH,,0.054213803105431294,-0.01346331767152299,0.04225917573240196,-0.016173620565533422,-0.02565039082059472,-0.03897493719090993
BDNF,,-0.03494168600688014,-0.020597015741690667,-0.01841801900026415,0.006348763839163533,-0.010476468513540308,0.03419108099162903
CCL5,-0.0602816485768482,-0.021032704505389792,0.055575512609123544,-0.005523916170256566,-0.05298201363314368,0.04195274079151081,0.07406990945329621
GAD1,0.07006327096578595,-0.012338720911782942,-0.020088985232177097,-0.0017665396854337492,0.06677728048811649,-0.0345441118158092,-0.05921817477490289
COL14A1,0.055819173165681114,-0.03750630728836085,-0.0032649910306995194,0.07986361792123826,-0.02231727729841211,0.02718880372201988,0.10169962973504378
HLA-A,0.07185879491945456,0.054159388137865305,-0.012110963073374666,0.06331160490989361,0.012158374530426527,0.01925226699863995,0.04472680399530589
CD5L,-0.035069140680324254,-0.01854461997633996,,,,,
FGF18,,-0.01677952924935738,-0.018679467878777355,,-0.01100895923966196,,0.07900141982315866
ADM,0.05011143582562189,0.004786374796068984,0.02440283996205926,0.041114403461091305,0.012663576056021858,0.005022729110640701,0.0016119236995709525
CCL15,,-0.009185024211504609,,,,0.0029656497329988143,
GNAI2,-0.05875869382137975,-0.038694950946888886,0.06973738195301013,0.04869166202661329,-0.03325461241158091,-0.005633450241289663,-0.020236431340626044
HDC,,,,-0.012259396900293526,,-0.01725871585485697,0.01000585764267221
COL11A1,-0.03496969329079831,0.06300986229612718,0.061661092631743415,0.01657759515844963,-0.02102589664355989,0.04091576718019319,0.011039266289123597
NUCB2,-0.043363751310390865,0.02317080185533713,-0.01981403039238322,0.008803499680275627,-0.01270587881180646,0.046441453155943946,0.01148874156486314
FGF16,,,,,,,0.17774544156549046
CXCL1,,0.009892497537384115,,-0.007616107053031055,-0.01100446795435281,-0.012901185908126733,-0.0045900695426104145
VCAN,0.0914729411317865,-0.00417506727808788,0.07008211331114773,0.018437209961606475,0.04562852106996436,0.008403979102965729,-0.057842215063632504
MMP7,,-0.03157820006003407,0.02891220955502955,-0.01522177194644265,0.09920770167173397,-0.02492229630717524,-0.07527904153810858
PTPN6,-0.05413025816130615,-0.0314591629538718,-0.01207374829803665,0.029833192897756534,0.0033446401548052063,-0.022325558135258414,0.004795794466742986
PTGS2,0.07244333386873684,-0.005264857109034898,-0.00259184954382712,-0.005593556604807405,0.019474735067081795,0.014321674013218275,0.03019094848590549
XCL1,-0.008865863936182614,-0.020321586600751215,,,-0.016665301388947333,,-0.03167028891320603
CD58,0.04205741187732212,0.049323620777154444,-0.033971624098353796,0.053631846417815605,-0.03359627541704411,0.059529212399794716,-0.03847204585052522
TNFSF14,-0.04435679360706745,0.09376578779747494,,-0.03171679886315306,-0.0154239635660651,-0.01260106384659067,0.035487933247390684
CNTN4,,-0.03599943336362595,-0.02203005802201746,0.020151759875244542,0.02344553465179282,0.026727693215149204,0.03553941073109092
INSL3,,-0.018204391062052332,,,-0.011700020127453891,,
BTLA,,,,,,-0.016091989520491536,
MFNG,0.0006787928228365683,-0.017402090184587955,0.11002209996855981,-0.013073971564653316,-0.010496144030159403,0.04168297327594082,0.05240537300399687
ICAM1,0.007062418796327471,-0.02698166074945227,-0.014664601301790512,0.06199963777177207,-0.04399714631991864,0.027594428182230873,-0.012809619790558028
PROS1,-0.0085031258652637,0.03558819885618669,-0.006530220890706207,0.07273250838657762,-0.07552814597468191,0.03149534268849257,-0.025457110447347678
CLCF1,-0.011717425165359799,-0.026731326076187837,-0.015383941157025943,0.013862382938382132,-0.05360677762172988,0.024214179552398366,0.025393889016106296
PSAP,-0.10329414314687464,0.008377457567377547,-0.06989612044515366,-0.09413088944603877,0.0731012650191866,0.07292446631954609,-0.03882191153981778
EFEMP1,-0.06693305767699702,0.006831842974758185,0.04467263841763762,0.02316703153159727,-0.003923443287164484,-0.028229391098873357,-0.025623843604041446
C1QTNF1,0.05817222439993184,0.009869620434087678,0.03430265202945603,0.05892934270336843,-0.02186058715316227,-0.02796455968816857,0.04342531080385943
ALB,-0.01650911254845596,0.024214729432969054,-0.015830093535307614,-0.025532607308173774,-0.012773353247693884,-0.014312147092810408,0.05493881787421969
EFNA3,-0.007513959461232763,-0.014043276353176173,-0.02422231416901718,-0.045448845332005786,0.009583560670092273,-0.019301694397788664,-0.006942718214890822
DRAXIN,0.055198083104730476,0.07739338208974797,0.0417382986143063,0.03198868721647362,-0.0335654808390989,-0.011491951792177888,0.03807365140186899
RAET1L,,-0.014181397436327332,,,,-0.013764198550105959,
NPTX2,-0.03564325945023369,-0.044367237418982054,-0.03980945218908454,-0.04222013846581209,0.09991610455472069,0.006451799082292205,-0.025760827574195004
FGF11,0.03584241867650832,-0.015487830575644962,0.023727252571057632,0.10459128966971351,0.0011322937634110739,-0.02604762094918727,0.007745416107334086
CD59,-0.08917752584056451,-0.029007000467588563,-0.04150480014760899,-0.01092936606791221,0.0304059146480469,0.07659537810710468,-0.08710870761276072
COL9A2,0.024951451668289742,-0.007992239638214625,-0.04044678009341178,0.008042524225847078,-0.003509765976367129,0.010217650673889252,-0.012554494387974777
DLL3,-0.08624994005476662,-0.027660275472532067,0.06815124850388941,0.02618055376109998,-0.015816471998065403,0.03772828636695525,-0.005636462730842316
FGF5,,,,-0.0203314714648624,,,0.1067191792443972
LIN7C,-0.06693210836659198,0.011827315737145072,0.039835847776457455,0.06121558361231764,-0.014267730306737145,0.008243946901437734,0.05211885318368578
GDF7,-0.02808648808344282,-0.03344324843078626,-0.022612227662366438,-0.026040772214082866,-0.02352405931775789,-0.012601063356913305,-0.007701043451953575
PSPN,0.04833904121486625,0.035113436391081006,0.03172838295003781,0.06496610445949381,0.06010928201215624,0.02184904208358737,-0.014864155714713532
ANGPT1,-0.006315465106562948,-0.030153773641815304,-0.01302170406012208,0.035487696227695174,0.013433347932898465,0.0482194752767085,0.027376760694739582
PNOC,-0.01552525632857801,0.02795032708980155,0.0003215961368548838,-0.00302904169773171,0.1105832689068791,0.03768677741137627,0.043304664650637224
L1CAM,0.003749761364731796,-0.033959974126445844,0.012386505333795931,-0.012850790895864354,0.06497496800474298,-0.02844206389885532,-0.006289869507675784
APOA1,0.0556357138474683,-0.02277513378059579,0.007873335020129981,-0.007777910555017767,-0.015235461516399809,-0.020393611211895066,0.011585674168935802
PSEN1,-0.03511627450289984,0.026889161239048377,0.007958406126407575,-0.028347613712591802,-0.02945714562463053,-0.008735833244555246,0.02555839748650528
CALM2,-0.011025349842227422,0.02638114159887373,-0.046432895853115705,-0.11279903616210867,0.0829644257422836,-0.03867951006417576,0.007013813916561788
CLEC2B,-0.024316136053536667,0.003923064336275183,-0.03532170493845835,0.03712836092666778,-0.06527680495748032,0.01556595308634912,0.0334131216412524
NTNG1,-0.0011453588398475337,0.035866090965050834,0.015419967468734407,0.033937692953055314,-0.0011267191011439812,-0.013107882670854231,-0.04213505931610413
LRIG1,0.05866534957289264,0.011814099740485846,-0.006893262251086162,0.06664790072214513,-0.0003171199810618599,-0.0005163344898345006,-0.01647048533062368
CPAMD8,-0.0053135032415059175,-0.028491893813279653,-0.019777068654295047,-0.018392552079834434,-0.012978023690282304,-0.023323526334672683,-0.01928880284869219
GHRL,-0.004155436393872738,-0.010481775248075123,0.05031887995942153,-0.01908048096588008,-0.022755079562600884,-0.011491951792177888,-0.01700328041196531
NPY,-0.009654822261526962,-0.018398568727752536,-0.05702411406177664,0.044829598428187116,0.03322819517788649,0.07080402014507593,0.04324763204345063
MMP2,-0.02384432485276942,0.05739522220717613,0.04490173970603401,0.07433387052681102,-0.004726553019710367,-0.019141051246144132,-0.008115711221914538
PPY,,0.09330982079310464,,,-0.009484823939769838,,0.17018360210978326
ALKAL2,-0.03700896778768193,-0.026594983266803086,0.025228256797764435,-0.020854094937962635,0.05359345442091495,-0.020378577019743042,0.07154846320210118
CSF1,0.05363421726084447,0.014160711041860174,0.0387184975099094,0.06004211736726255,-0.03792038264314176,-0.011901256292717976,0.017125815850797806
SEMA4C,0.0021336688989821496,-0.0628335901102349,0.012497839060894649,0.02566364264942805,-0.02775360399852517,0.00459236920249245,-0.0013246231942646478
ICAM2,0.038701325262182965,-0.028280392290838632,0.099997934491364,0.09384889336885574,-0.058725975439456415,-0.025868367913731462,-0.002501059423268613
SYTL3,-0.03609416004065457,-0.02165946476892995,-0.021742691076903027,0.08820808304421664,-0.028368170615541557,0.01794171005405454,-0.024818847272514336
IL1A,-0.02871692118004507,0.0195359342443107,-0.02261222469194061,-0.003061851313064377,-0.039862877423913715,-0.03239422340317782,-0.01421132473089241
HLA-G,,-0.021821784392457886,-0.01221318967267355,,,,
PGF,0.08783626728344857,-0.020422108196773665,0.01233920065834711,0.03570183692091738,0.016533669354248933,-0.020779467287860443,-0.03816916380097149
LGALS8,0.041319140222571334,0.07436226511781324,0.041855167787916904,0.038957914096627196,-0.03174742287710816,-0.00875700761361023,0.04925579845167738
DKK3,0.0026162153577936388,-0.020011207292716656,-0.067254892941557,-0.026406178819948556,0.04748978490948894,-0.033728652814425664,-0.0020819997232628374
COL16A1,0.11158523049418521,-0.04421505681130825,0.014645942493237283,0.03816786146368041,-0.025814301835481647,-0.03886275719734007,0.03113189142291875
TPH1,-0.013768153302031275,0.06994069222279053,-0.01294157759464238,0.012645507609636786,0.004968247865077623,,-0.014106593664636121
TNC,0.12114306381316302,-0.01925917193017678,0.057560723986548726,0.09930653101578676,-0.0696710638525049,-0.002889490976827287,-0.04427202488875727
TNFSF9,-0.024713687385461303,-0.004769413367551269,-0.02114816191858244,0.05926751297758105,0.11248873602579841,-0.019195030048176,-0.0374377545797014
C4A,,,,,-0.011243783034103408,,
CNTN2,-0.08129453539297782,-0.010467852947908692,-0.00766812309833772,-0.036674017730229935,-0.05845263440175612,-0.008905223547504344,0.02579206068533667
F7,,0.02712856224843132,-0.01123979707064615,-0.018392541389467904,,,-0.023842050345944287
LUM,0.10241138275854501,0.036519461295955576,0.0028408666319873804,0.07403407678640923,0.03012869446576039,0.006163409431293225,-0.06964914685784097
IZUMO1,0.09838915207565128,,,,,,
BTC,,0.010348009330106262,,,,0.009993726711929007,-0.01626679010769232
