,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.03651288627599963,,,,,,,,,,-0.027362047007777293,,,0.07717169130354953,,
BMP1,-0.017841162543478412,-0.016274652609486347,0.054519042961355235,0.03327003084684781,0.02033208470152582,0.04860854843520306,-0.08583221199157916,0.008184907173625184,-0.18643756975275877,-0.045001287999180434,0.06766610851443462,0.014254817131148591,-0.0013682782947287756,-0.11884261844568746,-0.06563758778888365,-0.02818512344203446,-0.041860845996974275,0.004873293073778892,0.037224133245141545,-0.09235286610232549,-0.06810293369945271,0.21228436629277733,0.03598588680022667,-0.008898073471427565
NDP,0.10444251155293596,-0.044188422791555465,0.025844193351619058,-0.010634076931944418,0.010263152918032651,0.017554680446790368,0.11308539653141558,0.05729805485963129,-0.04743538904842142,-0.038231512315852624,-0.032687102386319306,-0.012986310389773055,-0.04014111007986564,-0.043666081474936926,0.09681993361811775,-0.03056044669736927,-0.030229397682568947,0.026619390205608946,-0.021356712273796916,0.0008962502410627872,-0.006433577437350654,-0.0814606984859145,0.0033294433971756032,-0.07685367705331336
TNFSF18,-0.02405177497549779,-0.023357406740168053,0.024926585070335766,-0.023169531568916865,,,,-0.00899318706075182,-0.04000406850500966,-0.01619124775986369,,,,,-0.04435863042215143,,,,-0.05022251815911243,,0.13372481991436222,0.04736533310835572,-0.00907274795205637,
IL36G,,,,,,,,,,,,,,0.05914927462690524,,,,,,,,,,
RTN4,0.07295074137862823,0.17246088654476233,0.07318292729901099,-0.00831015769784861,0.0015196092718668564,-0.012926518232079357,0.09892644767843616,0.08092209036209481,0.216601952215163,0.04967178006872886,0.0687625353318122,0.19622531095327211,0.10317859997553387,0.19945075865455397,-0.07745842878013107,0.0065000537415607984,0.06075925408021291,0.06498421148120748,-0.04660473492542566,0.19382225151467158,-0.07935704510448155,-0.05261033311149316,0.07843045101095839,0.12087486807013242
HEBP1,0.021235969503307053,-0.0535786240886529,0.02837366237221935,-0.0006956592402915818,0.01365048525202625,0.005992953226804206,-0.005704192921066423,0.0050338523844768585,-0.16523826411158665,0.01755323570876601,-0.0023853963500903687,-0.09776156486122989,0.07260219624230363,-0.018146724897500677,-0.1199917376821184,0.011694835722039576,0.08497675545854082,0.027592254201879773,-0.05808593669038628,0.018752643041186765,0.06156288152199296,0.05369406979087343,-0.049229235181760714,-0.07084754394501247
WNT7B,-0.02118886043087298,0.16281283067987837,0.03215913085396349,0.0743848576841984,0.1162928123940019,-0.0032868002087000337,0.03617077839217222,0.033014206515097504,0.10005020384883194,-0.02976564666242191,0.008811586095085745,,0.04852135197254972,0.09391168247592724,,-0.007443581881892132,-0.0686796746331997,0.07271269418370502,-0.01620923468804484,0.012205321080567051,0.05748059483999948,0.037902699323388446,-0.020423919527799324,0.07791422841771911
PTMA,0.09160219674040831,-0.0066776897603348625,0.009710847192017638,0.08825755767677694,0.1358731060322527,0.00767079917880623,-0.09775450817533092,-0.08849354155608775,0.043765948988933136,0.0510013650886343,-0.08757581545159324,-0.25775406299997383,-0.09154920469241407,-0.18297592701596455,-0.02767543579504093,-0.0425005930634135,-0.02587277836085113,0.026348472327945793,-0.0167893427401028,0.08367758817896757,-0.042895548746227634,0.17258240928006996,-0.02104339167757589,-0.12259782767011285
FASLG,-0.021188866420909544,,,,,,,,,,,,,,,,,,,,,0.02142225420112064,,
CEACAM1,0.032293429946636684,,-0.004032612350237802,0.028291003878159627,,-0.03774512726714081,-0.04159321699918445,,-0.06046831948280161,0.11114161486725707,,,,,0.005848137493326825,-0.028158542046951143,-0.0015456007155360445,-0.02091609602744628,0.02056304003792946,0.03630848862113456,,0.07205635186546641,,
PDAP1,-0.05370163256552522,-0.07432529196672046,0.023888799336474312,0.06320795018616746,0.06969544670991774,0.03262576311453981,-0.04667688888309404,-0.047936498241591186,-0.19889095032994383,-0.011549079327622142,-0.03843803744256071,-0.01672961213825445,-0.03541144376168041,-0.06303809155876157,0.058133822796224595,-0.05193972067647776,0.045546429577560145,-0.06143192265690958,0.017665752533484073,0.011788170964854468,0.04239872715857492,-0.04412806454359801,-0.008027556789493672,0.06024012516677681
QDPR,0.06908775314157305,0.1135670393672932,0.019808318734013952,-0.055383222392437634,0.1156749757143022,0.015107417409393751,0.1755478572266373,0.03259569701159539,0.10751328256245492,0.03936682652001966,0.05021208340680142,-0.1828852504299487,-0.005397377534939788,0.024339057628845407,-0.048259202920605725,0.046618882340003505,-0.016183378265503933,0.04524049545630367,0.03006802005902302,-0.02199963797154811,0.023553066573467472,-0.023072024785275258,0.04535816164433443,0.04431775740326493
POMC,-0.043939885825203355,0.07724754932841903,-0.017464598398671313,0.03899669082859864,,0.002725415227512084,0.1360076168494794,-0.0076672571217347,-0.057604458735996726,0.02005003534654078,0.024025419458005813,-0.06626739219326097,-0.044898601970705894,0.07147088408147285,-0.005658219704283065,-0.04191573122270851,0.004970270437486353,-0.006026239914455323,-0.0031058370764989094,-0.09306420838894355,,0.01983416590283259,0.009439260029363315,-0.07329376466683868
CCL18,,0.027627259749033958,-0.06634758150519011,,,,,,,,,-0.07905249743759832,-0.08687894627273576,,,-0.019964869282130634,0.019323148130137552,0.03397874842823503,,-0.07663963484017829,,,,
CCL17,,,,,,-0.012952649814525282,,,,-0.03490529593498417,0.033060026640466325,,,0.04068420555851905,,,-0.03433539501252802,0.08688664252619357,0.0031214761824734562,,,-0.02972810405839435,,
VEGFD,,-0.01838398024738339,0.008341543566656963,0.04185109465645374,,-0.04755385168000046,0.039997085555108176,,-0.06116887886637257,-0.003960697785374971,0.01498161486303636,0.006029357615146454,-0.04736614139783563,-0.0126828199310343,0.05111091899174761,,,-0.019628733248841453,0.02335370369944076,,,,,
TNFSF13,,,0.024336640127583107,,,0.09202880665525995,,0.012658688678805884,,,,,,,,,-0.011810380029220106,-0.0074781910920751924,0.10559789160038863,-0.01853508722836694,,0.013042259163996634,-0.010120688058786619,
WNT5A,-0.00883553819260868,-0.04041161600413293,-0.03319322896387276,0.06377309202616256,0.04235590388124027,0.046192073577594056,-0.03598765829712345,-0.027417768084773475,-0.1270190836210259,0.013510882385369082,0.027397237429947055,-0.005606405813602454,-0.06255871298787104,-0.011400515460075939,-0.030350273621747217,-0.06474231959019741,-0.000210607525796943,0.08448948935712415,0.03873941178851243,0.021640647355963858,0.06572711281778115,0.08507601469370218,-0.07657119446744161,0.09195799665393284
CXCL8,,-0.08345461577976188,-0.08002254933020708,0.02266650502323187,-0.05780008280963699,-0.010810131306433218,-0.10722025850632397,0.061589423355476444,-0.030411739591583473,-0.022589960220304784,-0.022329598781110776,-0.10957623531832204,-0.03077938690953971,-0.08714486474965798,0.04752489220625473,-0.03515129570476165,-0.07630218982818375,0.006483997121730298,0.07009916101008486,-0.10955393872368824,-0.08108205801346238,-0.04551273049861027,-0.03454470090400142,0.09059225679213377
GRN,0.12516459893204754,-0.09847559915213168,0.038405557668364405,-0.03676640665546606,0.03325959633554813,-0.02240779626509961,-0.06980392599355995,-0.043517115958814585,-0.1533951752889951,0.018609030158894972,0.016109753710879055,-0.1460455769077763,-0.05404763862489083,0.07362372771403913,-0.10980183241335155,0.053640391347354544,0.03454660399377607,0.025517237920965514,0.011347958855362838,-0.11540714700156704,-0.013960392014431746,0.1684884816589719,0.05036080611413549,0.0004398036704795877
MIA,-0.027734398559614234,-0.04952516489175869,-0.012606533058236186,-0.001844520747392074,-0.0223379315685468,0.03762103593537924,-0.040037776939076807,0.03657798886059676,-0.07098465239323681,-0.04722037746312288,0.010683065984917821,,-0.02886787019759613,-0.025636430833898743,0.031756798366531766,-0.03840895806158946,-0.010766594834817908,0.0002740496934160109,0.004602126341752046,-0.17268801529906874,,0.08339011638031078,0.019390598418860153,
COL4A4,-0.024539289165034096,-0.035528786519797184,0.029146728098557714,0.05908468927424922,0.024866193159541417,0.00888968187445365,-0.05605026351870075,-0.009533492803525759,-0.03598073924991136,-0.02995808804476125,0.04714522805165212,,,0.00985551823489466,-0.0018158691796097731,0.0033422461091442914,-0.008923576614067955,0.0225633466802094,0.0004924965442978768,-0.0031734615973522365,,0.07329878574191155,-0.04227372588275051,
TAC1,-0.02118885489291916,0.19649563632427877,0.039656796456689715,-0.016889396597536972,0.044496962507874334,0.027040297947131437,0.17146623891406987,0.05882627619488624,0.22052454807308158,0.08307135062403787,0.09033451484828318,0.22735114775394993,,0.22334139252782975,,,,,,0.03784245620047669,0.013077464150209954,0.006099413378927868,0.07958650772880355,0.1192257887586732
RARRES2,-0.0565565904371677,0.07202385985497084,0.007385270459822186,-0.012161767523482683,-0.06262950331040408,0.007973497440349139,-0.15978975761652028,-0.020496331048608787,-0.23525951912095838,0.15517739146504608,-0.04847171225915828,-0.06709512448548383,-0.10925529083351579,-0.07222818523096494,0.05960271111681953,-0.025853789169905193,0.021171588125606367,0.03959377999635395,-0.030767600389027868,-0.04450584821629757,0.03339017125830824,-0.06703640158867696,-0.07192172921274273,-0.047090223108026255
FGF7,-0.043906375204616745,-0.0033889071581962487,,0.08210642222121407,-0.010492687711113868,0.03901487955283244,0.12506592145489953,-0.03104081288057921,-0.07459634538841668,0.011732298027937014,-0.000767620299451705,0.02585032854722788,-0.07044397483540074,-0.046966533553344826,-0.05711267153913041,0.041692943146577156,0.10564998715940359,0.045898074551232446,0.01936506390700787,0.043776941339905104,0.06514010914052544,-0.05190622602306092,0.1479095354050539,0.0778721044261815
EFNA2,,,,,,,,,,,,,,,,,,-0.013729701241428876,,,,,,
HBEGF,0.010656666483701454,-0.09041924413143121,0.0077245607376128025,0.05448816579975912,-0.06310175062649623,-0.026887895150355376,-0.07377009670163256,-0.0437234979198271,-0.05616349481206121,-0.04690556868597508,-0.008053301782152857,-0.1415176677690519,-0.06833769205430938,-8.507627448817624e-05,-0.023393486495924272,-0.011983670360387616,-0.04915390225079749,0.017496464409845806,-0.04122082082493773,-0.05873860744994019,0.039931542654542164,0.04787517669545567,0.0709945903034691,0.04948099102331484
CSF3,,-0.03552875839155077,,,-0.05253916882333172,0.0002926644330463543,-0.05052632414235817,,0.004609229454679695,,,,-0.011201265982705402,,,,-0.05668856777174742,0.03505789001297537,,-0.06717667996607127,-0.07518475043095457,-0.017574170819569444,-0.03135072638737666,
PI3,,-0.042089112398179404,-0.04159585435057325,,-0.0710485586362197,0.005724963105324266,-0.02699432035148179,,-0.04286386513974091,,,,,,,,-0.05078485130267167,-0.04158079235998748,0.08487765543299905,-0.169331958958565,,-0.06800256242788606,0.01635394327756764,
PCSK1N,-0.0836285149516723,0.21190364212882817,0.08513962425582672,-0.04328446254745751,0.12176400193216569,0.07519594571075651,0.026197621126303753,0.03136565592811679,0.058381001410478923,-0.030720833052137905,0.022489827543588907,0.2581900964848505,-0.05104300140815332,0.18382357857772288,0.019573459705825056,-0.03901118268488549,0.08072102404272127,0.010802374169251524,0.032321296197994585,0.1264362383813013,0.027743309759136744,-0.12870077460760884,0.042508320273848474,0.19051901557486228
NTS,,,,,,,-0.04502630649173492,0.052119919372008446,-0.046788835580633674,-0.04953371349663521,-0.028021468813216148,-0.05832185090232546,,,,,0.07669078159491602,-0.004552277814062748,,0.11379671884348948,,-0.04634971018184746,,
SFRP1,0.034010192607081956,0.14677368609224722,0.03615019242390887,0.007448136838715842,,-0.03724278366940683,0.05321306656499576,0.004645358865149177,-0.016441779248683012,-0.011402856329327795,0.01644461256548191,-0.035468297331953044,-0.023094100596103753,0.06441618822921075,0.015753367629811693,-0.04873073463087877,0.08146603068249564,0.05850143623915805,0.05209142578560124,0.1587779389858349,-0.054835580184553014,0.1428386801235006,0.00976451338972071,-0.02784741431106472
CXCL13,,,,0.06294570238955173,-0.03814965314689609,,-0.004569683791968485,,,,,,-0.02046927371574412,,,,-0.03602133908632392,0.06127416730007461,,0.040019181836812814,,,0.030435338818272647,
MICA,-0.06644163386097005,-0.05762581321471254,-0.025153484549493413,-0.05742286977446957,-0.042210867699726554,0.051295527225526806,-0.010797040909265736,-0.0390710391780333,-0.061081964629339534,0.02442409324692902,-0.016329539195547076,-0.0977547043291231,-0.033949451052422704,-0.030869652934200176,-0.04097026955966318,-0.024096191192324458,-0.02498151351234946,-0.016746079587127777,0.0592446215619254,0.024537581894819332,0.04756607206801506,0.006149682532408883,0.0418830004264588,0.024253484596707574
TG,-0.0245392836350108,-0.028322091246499433,-0.013165554879956336,0.035758636079691805,,0.058024030571538654,0.06088627866440914,0.0017002876024652899,-0.020119198101451467,0.034546135866659174,-0.015599410236396018,,-0.025186340934083413,-0.007450035156676897,0.06128492712456173,-0.03250747493494699,-0.04375513089156862,0.007072958778239453,,0.015383627890762055,,-0.031972941239512644,0.02731284252893757,
ADA,0.07840783825076113,0.056378169437631194,-0.00768957991538458,0.03362031569593413,0.0380971277348416,-0.004079585497980145,0.03710758476745903,0.008708177848274141,-0.14022264491046477,-0.03770254835505714,-0.027195698214097418,-0.1330452292941925,-0.04544987796724347,-0.014229071840972298,-0.005168023713264023,0.024995903722761354,-0.033791324212773345,0.034804206798014686,0.055449862789492765,0.023635881331495936,0.08633493897874671,0.16822911671795043,0.014501210588619329,0.23116612040414694
LAMC3,-0.0029091518663479205,0.02250201573125697,0.04350783332791411,0.015757090485770564,0.025923752311571388,0.04111262544776487,0.0800226531880685,-0.009897848142442992,-0.09578895177382012,-0.03565986521213872,0.03456432488256639,-0.05170254572503349,-0.06058376673961136,0.05021036816690078,-0.07353054143205816,0.02968760545814852,0.04585543064931852,0.007485559079570098,0.006595794374341705,0.06673807115729044,0.07648985661273935,0.15346951622598512,0.08933641718760317,-0.053103218337530345
CCL7,,,0.009570602032957636,,,-0.019287580537078106,-0.046577600241004956,,,,,,,,,,-0.024707552467313383,,,,,-0.03279843066152072,-0.03988956661536557,
NGF,,-0.0204691276675685,-0.03351408845373633,,,-0.03225433115247919,0.03307715659372284,-0.0028880289053388537,,,,0.07081008606848761,-0.019522180097749912,,-0.05951514523364878,0.062197477650838606,-0.008840171004881586,0.029305051322640257,,0.006692991021469632,,0.2180929819793547,0.015715652322983862,
TNFSF15,,0.06634548960317367,,,,-0.01245043104419112,0.08317155977961022,0.022287718398587026,,,,,-0.029915939535700018,,0.061498446181912775,-0.02996323832694798,-0.045076611531190955,,,-0.0006330830401729034,,0.051476772595887496,-0.033639179752017516,
HMGB1,-0.023710591442634214,0.06337259482414814,0.06433980087169892,0.02020622616535133,0.1129661275430468,0.021039739336628983,0.0010204828810324374,0.002428483888180464,-0.14221723071778478,0.04462663732348927,-0.03075586976055719,-0.05279677457912787,-0.17408945803902343,0.05507260586466132,-0.03531397553522607,-0.05906812592759031,0.01806677006880355,-0.03810918520443272,-0.060811643618498105,0.04192805642160697,0.18519574078850107,-0.06241629349287788,-0.006587844168314178,-0.031177791960427484
ITGB3BP,0.0006552070617192767,-0.07850728983760427,-0.004827381397024813,0.10768189907575053,0.06344193388809613,0.026618382263439936,0.04157403128200737,-0.026628779655033574,-0.12465747195785909,-0.012169611088262214,0.0072701995742116944,-0.020128644645627095,-0.09433891352654182,-0.09821774021565831,0.04727486310280507,0.0024220543506929047,-0.03906015425726856,-0.009763239192276856,-0.025042142436735856,-0.03300618486250637,0.06864487377153856,-0.015370323356677705,-0.09628555804371927,0.047617128462055354
AANAT,,-0.005799821217484542,-0.0025293162161538125,,,0.010848967321216037,0.020425868823694102,,-0.00033410185589113596,-0.0228952129195219,0.020937506482321212,-0.05483115312362621,,-0.0007094413214935826,,-0.020794248247531323,-0.04086347382240311,0.04567780466166774,-0.00551728715817824,,,-0.03470210740588892,0.01712510572471816,
RELN,0.002046810302000433,0.04725151575745287,0.07442899545331491,-0.0033601920925708747,-0.04076325786073083,-0.007248006904382836,0.09955538347624411,0.03406771524255598,0.10362242855765291,0.03153167241989518,-0.01932552471627127,0.07320638817742041,,0.07625680099673991,-0.048045138032190904,,,,-0.03974339870046637,0.013000253222826925,0.0873735408049386,,0.04236203763540756,0.04621831997804752
IL15,-0.021366253839344436,-0.03599601625896604,-0.013434261407899484,0.03372086783243377,,-0.02584637581979147,-0.028363866586385327,-0.008704064004245915,-0.03233580776307287,0.0031193780361747666,-0.02096695999963237,-0.01155952911906874,-0.05529922171941321,-0.01982638467569105,0.11925769798444914,0.005521152265034196,0.0586586498625209,0.06487902736320193,-0.028671159591126802,-0.029380066162145457,0.00746763413003367,0.07274931695486435,0.06238094483987752,
UTS2,,,,,,,,,-0.10586961079434988,,,,,,,,0.004904200708680224,,,,,,,
BSG,-0.04995876779921924,-0.12421718134779548,0.01535656045108587,-0.025679578406837628,0.023860700053894728,-0.05044020005307401,-0.046378052560268244,0.023520151854865907,0.04669267738876623,-0.06829067263920856,0.052772311001049205,0.1613174431104047,-0.12577585830593077,-0.10409675783298077,0.05132666332581984,-0.027027432742117937,0.02805069391566007,-0.05500906002739938,0.034352287591126414,-0.17303460632048676,-0.001738255724346005,-0.019186022772020004,0.015052599847289542,0.13211186151259277
ADAMTS3,-0.0705265485706726,-0.05733667263861386,0.0010901697603795182,-0.015283774819083348,,0.014080866252421782,0.013008755090542872,0.030355482569522703,-0.1745233332397049,-0.022773705925941357,-0.0022402925425759113,0.12320920614036186,-0.05254324849641312,-0.017024981518728652,,-0.02489899533419595,0.09210501057734043,-0.013212708582390233,0.008328173307496562,0.1708772510496844,-0.023470877265551592,0.11590541851555664,0.04425147189553987,
CD34,-0.053288710449584845,0.017141078937133663,0.06648322085511457,0.014997464327033055,0.11818188824927,0.019474876154816485,0.07311543652710198,0.04957942249210249,-0.07158607699326877,-0.03414968564206657,0.012241605013686412,0.07349351680396601,-0.0874539041169138,0.016604532955488725,-0.08379322283861075,-0.030599447067682282,0.04237906646558972,-0.0012053126937560396,-0.007729067907795358,-0.04892417913944724,0.10038263953921689,0.14488179791425787,0.05724046989941127,-0.059829758292508826
CCL23,,,,,,,,,-0.029160773685904237,,,,,,,,,,,,,,,
PLAT,-0.03111665496189576,-0.1525738111911223,0.051943775728054364,0.03414837464172453,0.03587041310229808,0.01824665437332948,0.008842093182001543,-0.10523685782323519,-0.17936674300679928,-0.1327183971578578,0.021001033431071185,-0.04680048805268928,-0.029694473114313696,-0.02982407921055689,-0.13086018390603046,0.034584526056723144,0.15126574285573602,0.04206725450199829,0.04768118894726341,0.11654618439605878,0.15308862484848465,0.10873600568005864,0.08791054495604549,0.06513586192674757
NTF3,,,,,,,,,,,-0.017015745205064322,,0.023750571053928835,,,,0.06331256161069218,0.04563378390334512,,0.05571551496215112,,,,
LTA,,,,-0.01881432803866033,,-0.020863873530100847,,,,-0.03623972896418944,,,,-0.020554255599132352,,,,,,,,-0.009265495696492213,,
CKLF,-0.02177310757602168,0.04748612562320317,0.0028512428701002995,0.04842052631809313,-0.005487688663484095,-0.007243374205765713,-0.018756852492113993,-0.077582787544283,-0.2101632899437761,0.07579853754674652,-0.010752195858109643,-0.07932298632161916,-0.07049245192320902,-0.10274923747449143,-0.03758165442207268,0.048502951547204486,0.04393834791810972,-0.044460355876579156,0.02200549912647229,-0.009195921285043958,0.0417818234887725,-0.0696791047942897,0.06324548312965543,0.0366978334039731
APELA,,,,,,,,,,,,,-0.10726567412353098,,,,,,,,,,,
CD24,-0.02993238965959735,-0.05440271111080859,0.06808558313909101,0.14636055037093937,0.07588762755238763,-0.03047119824604762,0.04399043517040338,0.0014953485080046933,-0.06547621955393813,0.07026965755608662,-0.04775010698000642,-0.05132654379036326,0.025597654395070814,0.015450835095664571,0.11117388704721601,-0.008371177466723142,0.0708300087872175,-0.022329957736819256,0.0039570074489277945,0.22802305362811223,0.1519772683076364,-0.08030134442681802,0.04410823757503001,0.10055767674212544
