,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
VCAM1,-0.02598739393609352,0.057553949387894696,0.006557139416864925,0.018395718644230553
NXPH3,0.013912965601581326,-0.061299795185854974,-0.0006740825829132271,0.08823388163870968
MTMR4,0.025926656292155403,-0.03775969820735874,0.015133998342557351,0.00046615182199353757
LAMC2,-0.02135980045589556,-0.02057078221603344,-0.02589865770625614,-0.02626639120156
IL10,-0.018395566535775124,-0.030920848675481526,0.020804210819506817,-0.04569242178400149
SEMA4D,0.053192063771831326,-0.05354341894693598,-0.05126509039844975,0.024624614678494416
TRH,-0.03350710089002809,-0.045735253647862115,0.037716549866403895,0.019694123990323754
SEMA6D,0.029941486782696237,-0.009835532065963553,-0.059943286242430886,0.018638917199651016
CEL,-0.02631033179839813,0.038396656062379506,-0.043568304481837634,-0.028062055489664926
PDCD1LG2,0.020539609863028996,0.007370022235624342,-0.001989685984519949,-0.017500262454888147
SPINT1,0.04575579847688506,-0.03298467376700107,-0.02765028253487872,-0.03156507444802347
CTHRC1,0.010139217882996725,-0.05915473130323116,-0.011131516784274572,0.021036764149885548
PODXL,-0.07336716396382956,-0.035693104258236075,0.024451078503896374,-0.061779075595292984
JAM3,0.025656908282068177,0.03245308633139289,-0.005123878676648626,0.006594452741227065
TGFB2,-0.006259611516247282,0.007284650560796022,-0.01008768937443023,-0.03560754034935883
COL18A1,-0.09763713065369689,-0.011841661618002937,0.03996893159386029,-0.0007953938492915182
NODAL,-0.025972460339668272,-0.01934831128130764,-0.020836753595826592,0.15299997277490507
INHBB,-0.038024574566245105,0.06122949030165645,-0.05560919109526748,0.010211781347160396
LCN1,0.02107370560627843,-0.018272032762825328,-0.015396316568433932,-0.018423632432968993
ARF4,0.06783420306489413,-0.07199747296619773,-0.02616150573856233,0.016349238733634728
CXCL14,-0.04937718263347472,0.0040108007493826975,-0.06826005497819854,0.010403157881852665
LIF,-0.04390099956954303,0.009145600213048331,-0.0050162853152203625,-0.05216313184950375
IL17B,-0.02404038601213372,0.06930819035584443,-0.02600653297275874,0.003922518489910648
MMP1,0.009415940906106637,0.024814452817729284,0.0021483824937052463,0.07388423281662977
MATN1,-0.034761374263910176,-0.01987736267646315,0.003478522877660833,-0.018982997626151653
ADAM28,0.05254556003431091,0.0742705626994563,-0.060696410959520296,0.01608822201201411
TCN2,0.02061339897038869,0.048439002516214524,0.048926399414180075,-0.03578938838293701
THPO,,,-0.020045088125214328,-0.02844774788453832
CUBN,-0.010314106498256103,0.036827262970833344,-0.030173456150901893,0.01751656777507358
TIMP3,0.02953059041800704,-0.013729073707390748,0.019440141243514397,0.0016471880068165091
PIGF,0.030324897843835227,-0.03716708710767744,-0.025844785032674556,-0.022084183116874462
CRH,-0.0469677596950221,0.03265679525215835,-0.022830766937592988,-0.04157576103601559
BDNF,-0.023518975826176233,0.0127510948642025,0.010418618744291471,-0.02912975399022417
CCL5,-0.01046831497559698,-0.018540432641128812,-0.021098859437873967,0.00946964583387449
GAD1,-0.03506178284893366,-0.03559002221425876,-0.0498424731878389,0.04137789815280177
COL14A1,-0.048175457039984736,-0.015896485141212738,0.030579519147126234,-0.037541129722070084
HLA-A,-0.09461944478538455,0.10457769208918465,0.02541135266617057,0.026501697536307257
FGF18,0.030956656171497617,-0.028522709521783516,-0.01522496946775575,-0.026060228927753285
ADM,-0.03595808038799392,0.060183174187360564,0.059520288225692525,-0.0573409545915324
CCL15,,,-0.01320461483742074,
GNAI2,-0.09217274242355535,0.0032493667525834214,-0.008436159559169354,-0.020499736622176454
HDC,,,-0.04469372654075252,-0.01898298902893169
COL11A1,0.0205242741101243,0.05577475104669932,0.005467725619458092,-0.027979887971263634
NUCB2,-0.004295655909291227,0.0782928943966712,-0.07864660577696017,-0.09078396618313235
FGF16,,,,-0.018705267914862538
CXCL1,-0.049338952420995195,0.013315078494644823,-0.03321778746274056,-0.06005811836452721
VCAN,0.07999496562592386,-0.0025121974736918365,0.03788585110806628,-0.018842013136257177
MMP7,-0.02202204494397855,0.09123703207973372,0.06350802786080796,-0.02707946891127142
PTPN6,0.027284992172671222,-0.01938637946183135,-0.04722517679131168,-0.009203085816521125
PTGS2,-0.03147586669909882,0.07110381866904301,-0.05191230650409294,0.02470514847586895
XCL1,,,,-0.03378366865217486
CD58,0.01677136681443636,0.0327687783525419,-0.07001757633102548,0.05165389351764675
TNFSF14,0.056487286850661955,-0.017731309921838398,-0.03167098243782936,-0.06615737095183344
CNTN4,-0.01368890486561608,-0.04334377730653612,-0.022468473311361904,0.05538953966036548
INSL3,-0.02528493494626412,-0.018049604440423236,0.0732739852919932,
BTLA,,,-0.017482565116638437,
MFNG,0.036348414213562406,-0.005835209684998974,-0.00695735542942634,0.1287866547937133
ICAM1,-0.09337607427918922,0.048056992670137445,-0.020194182643575486,-0.06414209733587835
PROS1,-0.02288167255981711,0.10823740325657429,-0.04573015861975441,-0.08526740200136193
CLCF1,-0.04058528762333847,-0.01884142575926823,-0.009826863531308686,-0.04246889332622386
PSAP,-0.08188152663220906,0.05917540950016646,-0.044240365073940496,0.05908303849794915
EFEMP1,-0.04521460059389777,0.00837302573818592,0.0644928857893688,-0.06721647429660038
C1QTNF1,-0.07685903397682124,0.0724566978556213,-0.020508599505242867,-0.08164866296382116
ALB,0.0280704938226272,0.022360985799270674,-0.020444278154805703,-0.026876504540198624
CCL13,-0.016877415423078034,,,
EFNA3,-0.10021593571022318,0.03200485741275319,-0.05411283535307599,0.03540877609650399
DRAXIN,-0.004082753855889024,0.05784372465455125,-0.019317754782547027,0.02241486137721146
RAET1L,,-0.018272020788100175,,
NPTX2,-0.02915787986891621,-0.02771322235679531,0.010111791654608768,0.010825008193517194
FGF11,0.020973308665942974,0.024428816063580376,-0.057901529840878124,-0.10149474793368747
CD59,-0.08024725532646729,0.038650221175966566,0.018667498627754034,-0.028996007746885898
COL9A2,-0.006304872168928573,-0.04309997545145926,-0.04555850048866139,0.016603046765195143
DLL3,0.07151552457614564,-0.10346829761501589,-0.058207993607712435,-0.004566066212424504
FGF5,,,0.015049736548707716,-0.015495655378557766
LIN7C,-0.028648156412698852,-0.10507929976362318,-0.015048174263283145,0.050811318906712595
GDF7,,-0.01566366610274519,0.03735583525556475,0.007745703173524677
PSPN,0.020550731696014197,0.05136866392281883,-0.011891201246685409,0.013666754567139075
ANGPT1,-0.015962189199689135,-0.02738414078785857,-0.012557498170096467,0.0025325218718558074
PNOC,,0.03326807281580387,0.07213199881994074,-0.011717513504564925
L1CAM,-0.04817268380008263,0.05501139134337234,-0.022710542900630678,0.07197051282386518
APOA1,-0.02839337334700432,0.016869336213885016,-0.02066428235021502,-0.017940569887146342
PSEN1,0.058114785247811156,-0.027095305717001424,-0.028494597680878368,-0.00972677405632268
CALM2,0.04201818872706776,-0.09641724574232793,-0.07408052254181927,0.08237963103896352
CLEC2B,-0.038396775606318795,0.055102734345173765,-0.007453827755154568,0.01766700972467974
NTNG1,-0.012511745176291835,-0.007480251800841999,0.0026212299923036348,-0.01016393837787361
LRIG1,0.007540186878931621,-0.0774547138993703,-0.06007417792275744,-0.0424136198889941
CPAMD8,,-0.017596863860640948,0.06971652403414003,-0.0205759576719749
GHRL,,,-0.026006529706957462,-0.018137920781591644
NPY,0.0028011726625265625,0.06754791461976757,-0.022830760555003337,0.06697844128897885
MMP2,-0.046887313162508264,0.0011541228685449326,-0.011311368132214953,-0.019021559656701714
PPY,-0.05376999817153866,0.08334685400542015,-0.03617067886379855,-0.021481103552373412
ALKAL2,0.01212690628629982,-0.031129859008940334,0.006421137478983881,-0.06122729241779429
CSF1,-0.06282338550625557,0.004326487407590298,-0.05419601328460199,-0.036110672765363915
SEMA4C,-0.026146062650647527,0.08207833110077453,-0.026606600493858597,-0.004837308960690217
BMP8A,,,-0.016227874528650755,
ICAM2,0.021640964271937922,-0.017223467133749917,0.017937919962508427,-0.014527711940890913
SYTL3,-0.03688981041471547,0.013490286894089515,0.021043024753757526,-0.06517665631515207
IL1A,-0.03130574412410942,-0.02085145313753675,-0.024883436775323762,-0.01612227804531569
HLA-G,0.009739878491485896,-0.025142141447982373,,
PGF,-0.007062786143801725,-0.015256118020705096,0.05094343086907931,-0.007157819519767877
LGALS8,-0.004437995812410671,-0.08413512777967587,-0.02207548213423025,0.023450649779825573
DKK3,-0.10266118271151659,-0.05069959317839073,-0.016604044928254107,0.07107486464756214
COL16A1,-0.052623673453688284,-0.050051477459321446,-0.038231235300443145,-0.02689541749969731
TPH1,-0.029476044417266395,-0.04770763993242576,-0.034670173518378845,-0.029534975896093905
TNC,-0.017709604316567935,0.03679000236947769,0.08742853056994375,-0.06707316200558389
TNFSF9,-0.019841506047255618,0.05695996570497129,0.005879573776258265,0.05252856934707846
C4A,-0.018789893959546722,,-0.021853313097088062,
CNTN2,0.02960334724533239,-0.015116084092603689,0.023929837533971647,0.05366747731099275
F7,-0.023674181530801572,,,0.01614641885715108
LUM,-0.07503947265403821,0.015984093886980546,-0.024442548764976955,-0.021758335909947864
BTC,-0.01712743804102185,0.03677021825719735,0.021436285580794984,-0.05181544481256624
APOC1,0.038682010853618075,-0.013012769331642223,-0.04802183131362412,0.062206571810881996
PKM,-0.07018480621101023,0.09483650634156103,0.05811467846452656,-0.01025418815897148
TNF,-0.016623869060563384,-0.01827202577179796,-0.002163863135663079,0.03260261911349667
GNAS,-0.05206775905280721,0.0017320417207952392,-0.09066820065471244,0.04549720067665668
BMP8B,-0.052016481002784686,-0.00936621284283945,-0.012531679155229758,0.012291961375419654
LIPH,0.008685662880493035,-0.02037173676994515,0.026764888047204692,-0.03156347661879376
CCL28,,,-0.012600979661342743,-0.0299479466192058
PTPN11,0.07591609544048734,0.042216935532615726,-0.0077521704366890504,0.06058715784651142
ADAM12,-0.07994360988559057,0.036026065732028004,0.046650490452837076,-0.02628811514625139
EPO,-0.018329310918267793,-0.021157601646274442,-0.01340009462860614,
EDN3,-0.0025693159947136205,0.024179114479281418,-0.024347874377563992,0.00023184918043327637
CCL22,-0.020744832148257498,-0.019348302749630553,0.03920141477748385,
CCL2,-0.10835251605857797,-0.004301283250311312,0.014660890104476423,0.017563622949922274
DSCAM,-0.008711777944448664,-0.03183678348555353,-0.02757578217654617,-0.05788354957376774
ANG,-0.06336227288273101,0.021681493451213847,0.002119018600034928,0.02798248645220066
FBLN2,-0.007279660420688317,-0.005223166701195848,-0.003975177031387459,-0.06799500413622668
VTN,0.02051204998633509,0.1818218137117282,0.09580023113240407,0.03347150561696879
VEGFA,-0.06395504951346126,0.0779569093884659,0.0632815006496454,-0.0384992151972042
F10,,-0.025409579899957666,0.010609979634183888,-0.02606023830845962
SERPINA1,-0.02516574873902952,0.04034990825064894,-0.012041313250775499,-0.03569946151933691
VWF,-0.03174566965544474,-0.008906189366199451,0.04173132322412075,0.03293491547390821
GDNF,-0.0254801299531289,-0.04638556984399115,,
VASP,0.004077913841131929,0.05996108550507768,0.03250714292519674,-0.027590354192334507
ADAM15,-0.03230910339126252,-0.004336579036591893,-0.08745593183209135,-0.06879493405205768
WNT2,-0.022735690581204518,0.0962134653283635,0.019289927947139827,-0.005575726602105577
CALCB,-0.019897887729256554,0.007609208864241296,,0.038780416049203764
OLFM2,-0.018322269389320953,-0.03763856562396391,-0.0996181759053778,0.021729487194839567
MFAP2,-0.023545579222331654,-0.0376297097299487,0.001908563212410841,-0.03405366563916223
HLA-C,-0.023286475318330713,0.054893609125671386,0.04206067059090936,-0.017605764870686
THBS1,-0.04288406442087577,-0.0036315707606899934,0.10455711720125606,-0.021383192321568108
HSPA4,0.04768344487043015,0.02987356177368785,-0.05660967618323233,-0.025305002280399457
LMAN1,0.004047826840976519,0.015630305905790745,-0.04398353008659195,-0.049039337079447666
LYPD3,-0.03823066064092299,-0.017266539058877383,-0.02778884794805913,-0.028829005541263608
APOE,-0.03147876265334946,0.011384126563407248,-0.05386351217628415,0.09828385308899344
SOSTDC1,-0.0378571331729768,-0.018593382342168483,0.05057770354181209,-0.0395530085629413
ANXA1,-0.017851141611095047,-0.03458025564613304,0.0008751333186142879,-0.10865180410349973
WNT2B,0.0253202261342062,-0.039135483424625465,-0.05530293174986592,-0.018946406227609052
AMH,-0.04324198840038791,-0.022672017754335985,-0.009708275479263178,0.04882631276309619
GDF10,-0.028263905323785535,0.017745275576495127,-0.02392704716024925,-0.03191324882321361
EFNB3,-0.0033526610309073256,-0.02096923825128283,-0.008622510085818587,-0.002896820942416752
LTB,-0.05277928730198352,-0.03819746035027726,-0.015313532260026953,-0.020315499767156242
ANGPT2,-0.05665327193875181,0.0042424672499055145,0.08443091739892415,0.0060669935607751725
ADAM17,-0.023463323164085045,0.03968400999320918,-0.00546562389185985,-0.004511817679504899
LRPAP1,-0.009618198119409874,0.05123167229354034,0.015369605205963949,0.023132089815519057
NID1,-0.01820827375881557,0.0013431554367404409,0.041488045339135214,0.0012822563619165265
MST1,-0.08268848930867399,-0.018874569726043997,-0.034117156698993185,-0.023107330597238792
DCN,-0.03350205777823174,-0.025105556597926595,-0.00577321735602389,-0.02559548925558371
IGFL2,,-0.020963660641126487,0.05255024584803637,
COL7A1,-0.05724339918925014,0.005071955907239135,-0.02086009803973633,-0.006177387996009989
CALR,-0.014599662200273991,0.053144036833130716,0.027959994158248763,-0.03919194878958024
PIGA,0.041064124413745004,0.07407925903180677,-0.009760791868465206,0.0076696571123610014
CD200,0.0113291153900074,-0.040374741465070814,-0.027619986124182427,0.06281797868212574
GRP,,-0.01976355863671083,-0.01590007674990305,-0.029578944398432026
CDH1,-0.052678842391288526,0.004746752013704171,-0.026961764184205976,-0.04283947281878011
LPL,-0.013196209210895754,-0.09397306571764141,-0.05061532030355156,-0.0017189529747156612
SEMA5A,0.04225718321918346,0.02682186130899827,-0.07670811749865893,-0.01393260080110729
SEMA7A,-0.07079159314552136,0.004106807903919192,0.019686984598312984,0.056024575039763054
SEMA4G,-0.004302687592226348,-0.0312521668615878,-0.020264134742792223,-0.005667273713204956
SEMA3B,-0.09676061851180846,0.041235413144955844,-0.032903323693901705,0.032092785197517744
RPH3A,-0.027465776443412145,-0.023833214649623145,-0.03222296153625839,0.006876840999250098
JAG2,-0.0843970002602215,-0.026371194164802377,0.014842602575884923,0.008397514872422284
CGN,0.006834880058176074,-0.025562576724021117,0.008548286130510518,-0.026753171750105793
GDF15,-0.06646431887877015,0.03845234538137559,-0.07874603541699886,-0.03977783560278344
SEMA4F,0.026140802432437365,-0.0262362567725325,-0.02256265252144011,-0.04982665976918444
NXPH1,0.03307160736378298,0.02562987111323098,-0.05713608325385085,-0.053617969086667557
ARF1,0.030691810759531677,-0.0038882389975814107,0.00041451737243992443,0.0030591840735144835
DSC3,,,-0.013400098696064454,
EBI3,-0.02323761768099343,0.005188610789963805,-0.0588042996966085,0.019009118255926213
TIMP1,-0.08242091743650933,0.09841924323207447,0.05125534001552189,0.004427999491337312
SEMA3C,-0.019930951961963452,-0.010248450898090289,-0.06421660919788881,0.03779568793185563
GNRH2,,,-0.014520833213362663,
GAS6,-0.04476352111458148,-0.07352235557772012,-0.05178751266910183,0.002178275476852189
MEPE,0.013547527682419342,-0.030116892095529223,-0.01851681732395197,0.009016069704556234
SERPINE1,-0.10130499690589084,0.0857275771326106,0.06925355003817922,-0.09828226760698922
RSPO2,-0.008567950903408927,0.030491168335649355,-0.03566163974270144,-0.003399917394199965
SHBG,0.005172091615189987,0.03718720616198166,0.03086197045327121,-0.03573369025838956
LGALS3BP,-0.05854395242691439,0.047136130871326426,0.009418677688425007,-0.05394154593998871
LAMB1,-0.10236309684829388,-0.007106556884468973,0.020971196928957853,0.04644646557474276
SPTBN2,0.030311395416528573,-0.07982079242556789,-0.02440038078148557,-0.05289814172265556
COL1A2,-0.03787484513298192,0.030968511129797018,0.059101285234792016,0.025177774354308916
DEFB1,,,0.019314630005495055,-0.024574769328899983
WNT11,-0.0076917406110817346,-0.044090727919820126,-0.01778360850213147,-0.022062474378419298
LGALS1,-0.06443320561633768,0.08240531893919258,0.018954611381741007,-0.058101088792969345
BCAN,0.045217366384111966,-0.06707019877665509,-0.09794482567766595,-0.017736400034761415
ANOS1,0.06343646848460062,-0.08940102127988517,-0.09137415587899911,0.005253065595551599
EDA,-0.011742503694792066,-0.03258473004169776,0.021139917616026252,0.04788855583030772
FGF22,0.01817295991596676,-0.019968178738980227,-0.025681802593646334,-0.030674723950524233
SHANK1,0.024512147460812497,-0.025409577232032653,-0.006945353811476103,-0.033282027117531275
NPVF,0.06466804859021823,-0.01804959813904574,,
RAET1G,,,-0.0167084761795155,-0.020318495354189954
TGFB1,0.028147061094837302,0.0002989818133426026,0.0492575751755322,-0.009434005957599302
MSTN,-0.023489177260972622,-0.03712046796886849,-0.03231430874261117,-0.02747481542889708
WNT4,-0.06562060506656583,-0.061433004012360126,-0.011825280684345964,-0.05411992016622193
TNFSF4,0.02502335690414182,0.08010099019383798,0.010652585577989373,-0.01767546539459135
NTN1,-0.038333177861460496,-0.03898237232218622,0.03909225893762764,-0.026906962830913442
CXCL12,-0.03378253770508952,-0.006842092780291403,0.01918316470671757,0.00188415578525023
GNRH1,0.0007008369458757911,0.00023186716709574918,-0.01909450307718392,-0.027867492732432258
FGF8,-0.03128805180192945,-0.024913658154345965,,
RIMS1,-0.02567056779918552,-0.0293210103466479,-0.012947584315918454,0.03175295140413102
FGF14,0.006758784918600376,-0.04737308592005146,0.03710682860988944,-0.01131853889648162
IGF1,0.008022606282473487,-0.025366722168778572,-0.00173642410154938,-0.030250716099645126
TNFSF10,0.048565744662206256,0.025497650301214196,-0.008545251525873246,-0.0015516611976417781
GDF5,-0.04124593344003071,0.050119471545783674,-0.038649868879222234,0.0034986588158650877
CHAD,0.07177920572033315,-0.023732077087074113,,
RGMA,-0.024684140927967828,-0.038847166284039274,-0.04865900161265286,-0.0354705638706784
WNT16,,,-0.018129345568194694,0.0033934935443026256
CX3CL1,-0.01794679628896101,0.009991073425478435,0.017908550931129304,0.05661659903399855
FGF1,-0.008431139379769782,-0.05042542664459111,-0.048134486142480115,0.049153788048859975
ALOX5AP,-0.034194439684092304,0.11075869633131573,-0.020230992851766678,0.0040196905358529725
IL1RN,-0.008371112896176147,0.06092272497608873,0.041733388219560526,-0.046701040667412375
PCSK9,-0.018094930285553,-0.019137560868344793,,
NPW,-0.05978004516798384,0.01807617727288111,-0.03375165945804977,-0.02936959170747159
CXCL9,,,0.028636056153781442,0.027655098440975554
ANGPTL4,-0.0868119503121528,0.07232210056271762,-0.0008916366700955135,-0.05725789435187798
UCN2,0.01449292733318282,0.03391002667516054,,
OBP2A,,,0.03997436534597154,
COL4A3,,-0.015143942388832132,-0.024347875880543497,-0.024356027052409884
NRG3,0.05865899015423275,-0.06327840660548914,-0.007803453539926191,0.02319814219743479
