,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.04268732269268875,,,,,,,,,,,-0.025381234355347768,,,-0.026084068087907447,,
BMP1,-0.00038013426926778284,0.10394380080158251,0.04598369158798076,-0.026420226982062287,0.03637999134665783,-0.05734603633029383,0.05761346042606716,-0.0752766890866652,-0.2803720171655451,-0.08166051468424522,0.0655892011314723,-0.0855411015640374,0.06975840605971312,-0.12882844828857223,0.05017998601855016,0.018320268168322815,0.10337698795810953,0.08386532207289875,0.07819928949678555,-0.0077254454879238125,0.0026945768370664584,-0.05897614572135023,0.06540824036335889,0.010448711694010576,0.03862674545435446
NDP,0.07673385685126304,-0.001450045915264507,0.08422738482136166,0.04952264769982046,0.1138119878533779,-0.03312856022856713,-0.027425346594478154,0.000751407036231831,-0.009669845969398719,0.11093233156441548,-0.04441926198410119,-0.03603158757050679,-0.07946439163047637,0.0133819748371933,0.013846116735002493,-0.19842256244783327,-0.018600289303930404,0.06846435553034691,0.13202582832974588,-0.013634626227878578,-0.08011424184899073,0.1748311506133966,0.035208988335749584,0.06526540069101609,-0.01363782055913871
TNFSF18,0.007849212772143873,0.04673956281411585,-0.050427089259153235,0.06328757519430468,,,,-0.028054581812175662,-0.0573299800327989,0.010677309140755634,,,,,-0.03771245047271069,-0.010692325260602495,,,,-0.026175218985574664,,0.05242942910313759,-0.028496670284821068,-0.012338478043830776,
IL36G,,,,,,,,,,,,,,0.014989096271090664,,,,,,,,,,,
RTN4,-0.05283786240406122,0.10248926664329706,0.06398225103065358,0.06013224186480949,0.06923051748800091,-0.020714089595334412,0.053856773414410926,0.09669203618079107,0.342200400345803,0.08831928547784959,-0.08386034789227059,0.20803573299139078,0.06711538350079234,0.16842203108710674,-0.01981547095260569,0.032804000002326465,0.016599762186353124,0.1463912069729629,0.01165485309371086,-0.016994155729221475,0.11599961741375431,0.06797795583326961,0.004522168731247593,0.11990961325219981,0.017289939578043853
HEBP1,0.04368242172719574,-0.03152649368011084,0.04756065307171742,0.029015344975190177,0.03363881908094122,0.04030075536201926,0.0068159620674396165,-0.0592330353669316,-0.20520183559335708,0.008545026286479513,0.02321595305223274,-0.11622704729639496,0.046202161690422315,-0.041601670301109575,0.044515734231208866,0.06482655386605987,-0.04309657811622411,0.021518112252284397,0.0718288494347355,-0.005428034599112453,-0.0012912523692662126,-0.02605114485473347,0.05045148950734004,0.05363959408738205,-0.03682211598700454
WNT7B,0.05447585437756504,0.10926056245748846,0.05547616510509976,-0.02831469869348649,-0.0011677249652924558,0.04944470049352823,0.03597027592448558,-0.0138927650188083,0.045073461091906124,-0.016171274595802122,-0.011505445578565534,,0.05118931879298838,0.0743779632031873,-0.044945031876578834,,0.1031702347244148,0.013281721331642057,0.02058644592319317,-0.013061927615737393,0.020454570889855105,0.03366011412782679,0.08594624836439965,0.03906698314661899,0.03871138278400865
PTMA,-0.0227632478946921,-0.039288131611132676,0.0013232661937225677,-0.04534364671281255,0.11841830569640979,0.10277934739713669,-0.036928860923970803,-0.1042135067731464,0.06256100781051607,0.08603572588034418,-0.042753223778023895,-0.33345867424949405,-0.035963052176565126,-0.1587004790273102,0.036282492746721504,0.04462119479208149,-0.08138222278586763,-0.10107646416464239,0.0037122105844645437,0.07449673015599433,0.004306359207293616,0.04604201321413331,0.020775220413334683,-0.01564174961213847,-0.14916087089941346
FASLG,-0.023853516130603075,,,,,,,,,,,,,,,,,,,,,,0.0317992600020845,,
CEACAM1,-0.03312081590585435,,0.031255103842271155,0.08609882692438113,,-0.01043331903456957,0.00839842781086212,,-0.08341683039032041,-0.019685939415690853,,,,,,-0.03644312347271611,0.050493504374596945,0.033827012314196325,0.07750611588590309,0.07579570972455094,-0.005935776550759015,,-0.04508724969015555,,
